time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
7.890,12.902,-0.122,-0.104,-3.786,-3.722
7.941,12.902,-0.115,-0.094,-2.734,-2.378
7.990,12.902,-0.115,-0.090,-4.420,-2.746
8.040,12.902,-0.112,-0.109,-3.459,-3.021
8.090,12.902,-0.112,-0.099,-2.663,-2.868
8.141,12.902,-0.123,-0.101,-4.160,-4.099
8.191,12.902,-0.123,-0.103,-2.998,-3.764
8.240,-2.047,-0.119,-0.088,-3.334,-2.696
8.290,12.902,-0.116,-0.087,-3.678,-2.873
8.341,12.902,-0.119,-0.093,-2.785,-3.036
8.390,12.902,-0.119,-0.091,-4.601,-2.620
8.440,12.902,-0.118,-0.094,-3.125,-3.665
8.491,12.902,-0.117,-0.089,-3.368,-3.290
8.540,12.902,-0.119,-0.090,-3.301,-2.955
8.590,12.902,-0.119,-0.083,-3.161,-2.270
8.641,12.902,-0.121,-0.084,-4.523,-2.744
8.690,12.902,-0.119,-0.085,-3.375,-3.166
8.740,12.902,-0.123,-0.098,-3.327,-3.314
8.790,-1.920,-0.123,-0.102,-3.769,-3.055
8.840,-2.265,-0.120,-0.102,-3.000,-4.111
8.890,-2.003,-0.121,-0.101,-4.176,-3.579
8.940,-1.931,-0.120,-0.092,-3.490,-2.469
8.990,-1.807,-0.120,-0.085,-3.186,-4.479
9.040,-1.682,-0.120,-0.087,-4.287,-3.961
9.090,-1.834,-0.119,-0.092,-2.611,-4.671
9.140,-1.951,-0.121,-0.090,-4.029,-2.945
9.191,-2.013,-0.121,-0.078,-2.768,-3.872
9.240,-1.987,-0.119,-0.088,-3.569,-2.101
9.290,-1.936,-0.120,-0.098,-4.283,-2.951
9.340,-1.652,-0.121,-0.090,-3.574,-3.931
9.390,-1.936,-0.121,-0.093,-3.207,-3.614
9.440,-2.099,-0.118,-0.095,-3.854,-3.314
9.490,12.902,-0.117,-0.107,-2.986,-2.845
9.540,12.902,-0.108,-0.102,-3.678,-2.316
9.590,12.902,-0.110,-0.073,-2.971,-2.940
9.640,12.902,-0.105,-0.072,-3.548,-3.608
9.691,12.902,-0.106,-0.119,-2.966,-4.091
9.740,12.902,-0.106,-0.113,-3.516,-3.418
9.790,12.902,-0.106,-0.088,-3.702,-2.927
9.841,12.902,-0.101,-0.096,-2.987,-2.543
9.891,12.902,-0.099,-0.109,-3.489,-3.273
9.940,12.902,-0.105,-0.114,-4.456,-3.898
9.990,-1.894,-0.105,-0.079,-2.836,-3.060
10.040,-1.906,-0.109,-0.079,-4.415,-3.918
10.090,-2.090,-0.109,-0.107,-3.427,-3.703
10.140,-1.930,-0.117,-0.104,-3.333,-3.132
10.190,-1.925,-0.117,-0.092,-4.205,-3.736
10.240,-1.993,-0.118,-0.090,-3.354,-4.460
10.291,-1.746,-0.117,-0.092,-3.045,-4.427
10.340,-1.988,-0.113,-0.095,-4.308,-3.804
10.390,-1.842,-0.115,-0.087,-3.161,-2.939
10.441,-1.928,-0.105,-0.094,-4.311,-3.060
10.490,-1.895,-0.105,-0.102,-2.967,-3.325
10.540,-1.796,-0.097,-0.098,-3.744,-4.329
10.590,-2.015,-0.099,-0.098,-4.109,-4.784
10.640,-2.051,-0.097,-0.094,-2.878,-4.090
10.690,-1.897,-0.097,-0.097,-4.328,-3.759
10.740,-2.034,-0.098,-0.096,-3.349,-3.245
10.790,12.902,-0.096,-0.084,-3.132,-3.612
10.840,12.902,-0.099,-0.088,-3.869,-4.324
10.890,12.902,-0.098,-0.100,-3.184,-3.839
10.941,12.902,-0.105,-0.100,-4.186,-3.695
10.991,12.902,-0.105,-0.111,-2.962,-2.579
11.041,12.902,-0.107,-0.116,-2.633,-2.656
11.090,12.902,-0.104,-0.089,-3.817,-3.928
11.140,12.902,-0.101,-0.101,-2.788,-3.968
11.190,12.902,-0.100,-0.088,-3.758,-3.845
11.240,12.902,-0.097,-0.087,-3.670,-3.190
11.290,12.902,-0.097,-0.088,-3.362,-2.841
11.340,-2.186,-0.095,-0.084,-4.689,-3.033
11.390,-1.931,-0.097,-0.089,-3.073,-3.750
11.440,-1.982,-0.094,-0.083,-2.889,-4.036
11.490,-1.814,-0.095,-0.090,-3.597,-4.136
11.540,-1.967,-0.091,-0.089,-3.610,-2.871
11.590,-1.924,-0.092,-0.102,-4.434,-3.568
11.640,-1.991,-0.093,-0.098,-3.752,-2.756
11.690,-2.117,-0.093,-0.082,-3.676,-3.184
11.740,-1.928,-0.088,-0.082,-4.358,-4.870
11.790,-2.014,-0.090,-0.086,-3.020,-4.158
11.840,-2.041,-0.090,-0.080,-4.208,-3.469
11.890,-1.907,-0.087,-0.078,-3.992,-2.876
11.940,-2.101,-0.087,-0.090,-3.416,-2.287
11.990,-1.960,-0.088,-0.101,-4.158,-3.945
12.041,-1.955,-0.086,-0.096,-3.153,-4.260
12.090,-2.005,-0.087,-0.099,-3.331,-3.777
12.140,-1.896,-0.084,-0.100,-3.286,-2.837
12.190,-1.924,-0.084,-0.103,-3.084,-2.425
12.240,-1.828,-0.086,-0.100,-4.111,-3.317
12.290,-1.838,-0.085,-0.089,-3.095,-2.883
12.340,-1.881,-0.085,-0.089,-3.832,-4.470
12.390,-1.832,-0.085,-0.085,-3.869,-4.369
12.441,-1.938,-0.082,-0.083,-3.210,-3.810
12.490,-1.993,-0.082,-0.088,-3.908,-2.955
12.540,-1.808,-0.082,-0.088,-3.094,-4.234
12.590,-1.791,-0.083,-0.097,-3.076,-4.752
12.640,-1.868,-0.082,-0.084,-4.271,-5.104
12.690,-1.779,-0.079,-0.084,-2.751,-3.718
12.740,-2.106,-0.080,-0.089,-3.486,-3.596
12.790,-2.027,-0.079,-0.087,-2.973,-2.299
12.840,-1.918,-0.079,-0.085,-2.953,-3.924
12.890,-1.791,-0.077,-0.054,-4.794,-4.181
12.940,-1.915,-0.078,-0.062,-3.383,-3.749
12.991,-1.908,-0.079,-0.080,-4.156,-3.732
13.040,-1.953,-0.077,-0.083,-3.951,-3.938
13.090,-1.985,-0.077,-0.089,-3.557,-2.703
13.140,-1.989,-0.080,-0.083,-3.816,-2.485
13.190,-2.066,-0.079,-0.081,-2.885,-4.261
13.240,-2.018,-0.080,-0.082,-3.578,-4.904
13.291,-1.925,-0.079,-0.068,-4.304,-3.613
13.340,-1.937,-0.079,-0.072,-2.994,-3.111
13.390,-1.986,-0.079,-0.077,-4.139,-3.389
13.440,-2.170,-0.073,-0.071,-3.495,-3.005
13.490,-1.806,-0.066,-0.068,-2.968,-4.117
13.540,-1.982,-0.056,-0.072,-4.687,-4.792
13.590,-1.881,-0.049,-0.083,-2.644,-4.785
13.640,-1.829,-0.037,-0.083,-4.177,-3.712
13.690,-2.007,-0.035,-0.058,-2.951,-1.731
13.740,-2.005,-0.032,-0.062,-2.748,-3.711
13.791,-1.939,-0.026,-0.051,-3.066,-4.038
13.840,-1.787,-0.026,-0.048,-3.161,-4.707
13.890,-2.026,-0.018,-0.028,-3.777,-3.563
13.940,-1.898,-0.016,-0.024,-3.128,-3.107
13.991,-1.802,-0.013,0.046,-3.073,-3.398
14.041,-1.946,-0.012,0.044,-4.244,-2.938
14.091,-1.865,-0.016,0.166,-3.192,-3.573
14.141,-1.908,-0.015,0.163,-3.820,-4.974
14.190,-1.980,-0.016,0.303,-4.063,-4.057
14.241,-1.887,-0.017,0.302,-3.106,-3.731
14.290,-1.978,-0.006,0.367,-3.251,-2.514
14.340,-1.904,-0.007,0.355,-3.238,-2.174
14.390,-1.968,0.006,0.332,-3.068,-4.450
14.440,-2.034,0.005,0.329,-3.005,-4.954
14.490,-1.971,0.008,0.329,-2.856,-4.803
14.540,-1.958,0.008,0.328,-4.801,-2.606
14.591,-1.997,0.016,0.382,-2.893,-3.542
14.641,-1.998,0.014,0.383,-3.875,-3.078
14.690,-2.030,0.016,0.426,-4.246,-4.270
14.740,-1.984,0.017,0.424,-2.670,-4.401
14.791,-1.981,0.026,0.424,-3.285,-4.368
14.840,-2.037,0.027,0.426,-3.146,-2.637
14.890,-1.830,0.031,0.450,-3.361,-3.030
14.940,-1.640,0.030,0.458,-4.336,-3.669
14.990,-1.818,0.036,0.466,-2.984,-3.992
15.041,-1.753,0.037,0.482,-2.948,-3.972
15.090,-1.946,0.039,0.492,-2.947,-4.129
15.140,-1.864,0.038,0.493,-3.205,-3.725
15.190,-1.993,0.047,0.514,-4.037,-3.170
15.240,-1.992,0.047,0.512,-2.675,-3.168
15.290,-1.878,0.052,0.535,-3.302,-3.962
15.340,-1.960,0.051,0.536,-3.722,-5.147
15.390,-1.929,0.052,0.550,-3.105,-4.677
15.440,-1.953,0.055,0.548,-4.082,-3.875
15.490,-1.890,0.057,0.578,-3.064,-3.503
15.540,-2.021,0.058,0.578,-2.923,-3.434
15.590,-1.932,0.062,0.590,-3.300,-3.330
15.640,-1.840,0.063,0.598,-3.343,-4.512
15.690,-1.971,0.067,0.615,-3.212,-3.704
15.740,-1.934,0.067,0.603,-0.744,-4.089
15.790,-1.987,0.073,0.622,-0.032,-3.299
15.840,-1.674,0.075,0.622,0.196,-2.846
15.890,-1.745,0.079,0.647,2.313,-4.151
15.940,-1.956,0.078,0.644,1.349,-4.807
15.990,-1.942,0.083,0.656,2.932,-1.365
16.040,-2.079,0.084,0.652,2.962,1.748
16.090,-1.962,0.085,0.686,2.489,5.638
16.140,-1.876,0.086,0.690,3.753,8.809
16.190,-1.775,0.091,0.707,3.201,10.335
16.240,-1.918,0.093,0.710,2.997,10.548
16.290,-1.850,0.098,0.719,4.858,12.334
16.341,-1.869,0.097,0.711,3.936,13.246
16.390,-1.769,0.100,0.758,4.823,13.984
16.440,-1.836,0.099,0.751,5.906,15.426
16.490,-1.913,0.101,0.757,4.449,15.401
16.540,-1.779,0.104,0.772,6.019,15.061
16.590,-2.002,0.107,0.788,5.653,16.750
16.640,-1.976,0.105,0.791,6.402,18.057
16.690,-1.917,0.113,0.789,6.439,18.776
16.741,-1.784,0.113,0.809,5.648,20.205
16.790,-1.812,0.115,0.807,7.491,18.616
16.840,-1.806,0.115,0.823,7.229,18.438
16.891,-1.903,0.121,0.823,7.918,18.926
16.940,-1.885,0.122,0.835,8.379,19.958
16.991,-1.945,0.126,0.842,6.526,20.433
17.040,-1.958,0.126,0.861,7.145,21.192
17.090,-1.818,0.134,0.859,6.977,22.252
17.141,-1.751,0.133,0.896,8.134,21.706
17.191,-1.988,0.135,0.889,9.478,22.450
17.240,-1.693,0.136,0.890,8.019,23.860
17.290,-1.850,0.136,0.912,9.656,25.098
17.340,-1.978,0.136,0.913,10.274,24.081
17.390,-1.922,0.144,0.937,10.280,23.919
17.440,-1.749,0.144,0.948,10.005,23.054
17.490,-1.852,0.145,0.941,10.212,24.265
17.541,-1.872,0.145,0.950,10.475,26.189
17.590,-1.961,0.155,0.965,9.923,27.809
17.640,-1.791,0.153,0.967,10.379,28.084
17.690,-1.701,0.156,0.999,11.080,27.913
17.740,-1.831,0.157,0.992,11.174,27.699
17.790,-1.883,0.160,1.008,11.556,28.258
17.840,-1.759,0.161,1.047,13.144,29.750
17.890,-1.850,0.168,1.044,11.634,29.697
17.941,-1.869,0.169,1.041,13.212,30.475
17.990,-1.716,0.172,1.053,12.109,30.417
18.041,-1.892,0.173,1.058,12.534,30.828
18.090,-1.894,0.171,1.076,13.295,32.106
18.140,-1.913,0.171,1.079,12.495,33.653
18.191,-2.013,0.181,1.091,14.495,34.084
18.240,-1.945,0.180,1.102,15.157,34.017
18.290,-1.838,0.186,1.112,14.331,33.363
18.340,-1.825,0.186,1.145,15.336,35.332
18.390,-1.968,0.189,1.142,15.602,34.956
18.440,-1.800,0.190,1.154,15.967,36.356
18.490,-1.898,0.193,1.164,15.625,36.386
18.541,-1.883,0.193,1.196,15.702,38.213
18.590,-1.927,0.201,1.195,16.117,38.957
18.640,-1.976,0.200,1.194,15.849,38.626
18.690,-1.784,0.201,1.195,16.889,40.033
18.740,-1.866,0.202,1.246,18.637,42.409
18.790,-1.786,0.211,1.256,17.693,42.263
18.840,-1.827,0.211,1.258,17.960,43.224
18.890,-1.786,0.208,1.260,18.724,42.158
18.940,-1.711,0.210,1.283,18.191,41.732
18.991,-1.781,0.219,1.281,19.416,43.667
19.041,-1.906,0.219,1.309,18.851,45.598
19.090,-1.632,0.216,1.315,19.443,47.335
19.140,-1.987,0.215,1.324,19.626,49.844
19.190,-1.725,0.218,1.324,21.283,50.253
19.240,-2.039,0.219,1.335,21.760,49.183
19.291,-1.770,0.217,1.334,20.849,49.775
19.341,-1.861,0.217,1.337,23.783,51.479
19.390,-1.672,0.222,1.332,23.681,52.064
19.440,-1.803,0.223,1.348,22.629,52.084
19.491,-1.897,0.225,1.340,24.004,52.807
19.540,-1.884,0.226,1.337,23.052,54.098
19.590,-1.885,0.228,1.345,23.273,55.676
19.640,-1.876,0.227,1.353,24.250,58.436
19.691,-1.929,0.225,1.361,24.383,59.167
19.740,-1.942,0.225,1.351,26.941,60.419
19.791,-2.011,0.227,1.352,26.044,60.548
19.840,-1.849,0.227,1.372,27.152,60.566
19.890,-1.959,0.227,1.368,27.973,60.751
19.940,-1.951,0.227,1.368,27.749,62.404
19.990,-1.920,0.230,1.356,28.211,64.335
20.040,-1.845,0.229,1.358,28.822,66.526
20.090,-1.805,0.226,1.355,27.631,66.658
20.140,-1.770,0.225,1.369,29.371,68.381
20.190,-1.823,0.228,1.372,30.363,69.667
20.240,-1.812,0.229,1.367,31.533,71.507
20.290,-1.866,0.231,1.371,32.944,72.499
20.340,-1.889,0.232,1.357,32.999,72.925
20.390,-2.022,0.229,1.353,34.132,73.140
20.440,-1.882,0.229,1.377,33.180,72.591
20.490,-1.889,0.228,1.389,34.531,74.701
20.541,-1.967,0.228,1.363,35.033,77.790
20.590,-1.967,0.232,1.364,33.623,80.732
20.640,-1.738,0.231,1.370,35.233,82.491
20.690,-1.928,0.232,1.371,35.736,83.042
20.740,-1.937,0.232,1.370,37.297,84.404
20.790,-1.956,0.231,1.368,38.418,86.010
20.840,-1.869,0.231,1.371,38.317,87.292
20.891,-1.910,0.228,1.373,40.773,87.819
20.940,-1.870,0.228,1.353,40.720,88.452
20.990,-1.901,0.232,1.347,40.383,89.079
21.040,-1.868,0.231,1.361,41.797,91.003
21.090,-1.981,0.236,1.372,40.025,94.996
21.140,-1.871,0.235,1.363,42.034,98.754
21.190,-2.021,0.240,1.369,43.748,99.679
21.241,-1.815,0.239,1.368,44.949,100.982
21.290,-1.935,0.232,1.370,46.340,100.988
21.340,-1.933,0.233,1.365,46.506,102.187
21.390,-1.815,0.232,1.361,47.632,103.163
21.440,-1.789,0.232,1.364,48.379,103.023
21.490,-1.923,0.232,1.362,48.789,107.601
21.540,-1.928,0.232,1.371,49.832,110.574
21.590,-1.907,0.231,1.371,49.387,113.445
21.640,-1.732,0.230,1.381,50.719,115.980
21.691,-1.735,0.232,1.381,53.073,117.748
21.740,-1.833,0.232,1.366,53.210,119.150
21.791,-1.878,0.235,1.365,56.195,121.698
21.840,-1.835,0.234,1.369,57.388,123.212
21.890,-2.006,0.229,1.360,57.168,122.333
21.941,-1.902,0.227,1.358,59.048,122.171
21.990,-1.957,0.234,1.363,58.478,125.825
22.040,-1.870,0.233,1.368,60.092,130.525
22.090,-1.899,0.233,1.363,59.307,136.086
22.140,-1.882,0.233,1.383,59.014,137.620
22.190,-1.986,0.230,1.377,62.849,139.794
22.240,-1.816,0.229,1.362,63.150,141.664
22.291,-1.902,0.232,1.361,65.232,143.935
22.341,-1.879,0.233,1.382,66.824,145.455
22.390,-1.950,0.232,1.383,67.908,146.743
22.440,-1.969,0.231,1.368,69.363,147.833
22.490,-1.827,0.231,1.369,69.956,149.686
22.540,-1.849,0.231,1.368,70.407,154.074
22.591,-1.875,0.230,1.369,71.115,158.973
22.640,-1.938,0.231,1.390,70.912,164.582
22.690,-1.737,0.236,1.387,72.817,168.363
22.741,-1.851,0.236,1.364,74.626,170.330
22.790,-1.840,0.231,1.363,77.997,170.058
22.840,-1.896,0.230,1.362,79.373,171.279
22.890,-1.695,0.231,1.364,80.325,172.640
22.940,-1.820,0.231,1.369,82.814,174.087
22.990,-1.871,0.228,1.374,82.998,179.868
23.041,-1.921,0.228,1.364,83.991,186.473
23.091,-1.746,0.233,1.367,84.576,192.031
23.140,-1.893,0.232,1.372,83.786,193.397
23.190,-1.801,0.233,1.366,86.176,196.949
23.240,-1.957,0.233,1.357,91.037,201.288
23.291,-1.695,0.233,1.358,93.391,203.584
23.340,-1.873,0.234,1.371,94.209,204.414
23.391,-1.843,0.228,1.366,95.751,205.149
23.441,-1.869,0.230,1.371,97.852,206.267
23.490,-1.730,0.229,1.373,98.589,210.512
23.541,-1.755,0.230,1.369,99.848,218.356
23.590,-1.913,0.233,1.359,100.193,226.511
23.640,-1.831,0.234,1.371,100.016,230.763
23.690,-1.734,0.233,1.367,101.976,233.997
23.740,-1.863,0.233,1.370,105.877,236.958
23.790,-1.841,0.230,1.373,106.868,239.384
23.840,-2.060,0.229,1.377,109.810,242.627
23.891,-1.700,0.235,1.375,111.456,244.890
23.940,-1.826,0.234,1.361,111.622,245.184
23.990,-1.867,0.233,1.362,112.506,251.464
24.040,-1.751,0.233,1.358,112.954,257.833
24.090,-1.659,0.238,1.358,114.231,267.260
24.141,-1.795,0.237,1.367,113.612,273.005
24.190,-1.897,0.227,1.367,115.379,278.286
24.240,-1.893,0.226,1.379,118.317,282.501
24.291,-1.854,0.231,1.380,119.535,284.807
24.340,-1.934,0.230,1.374,121.216,286.227
24.390,-1.871,0.229,1.370,122.718,288.565
24.440,-1.964,0.230,1.372,123.613,291.597
24.490,-1.703,0.232,1.371,125.426,298.820
24.540,-1.807,0.231,1.379,124.641,307.919
24.590,-1.861,0.228,1.373,124.266,312.801
24.640,-1.948,0.228,1.378,126.665,321.122
24.690,-1.885,0.227,1.373,127.676,327.265
24.740,-1.775,0.229,1.373,131.138,333.108
24.790,-1.866,0.230,1.372,131.715,335.812
24.840,-1.853,0.231,1.373,134.176,338.165
24.891,-1.903,0.231,1.368,135.447,339.284
24.940,-1.744,0.232,1.379,135.324,340.935
24.990,-1.809,0.228,1.372,136.307,346.746
25.040,-1.926,0.229,1.366,137.000,358.831
25.090,-1.857,0.231,1.370,137.440,367.803
25.140,-1.926,0.232,1.367,138.241,372.661
25.190,-1.886,0.234,1.375,138.732,379.289
25.240,-1.853,0.234,1.358,141.295,382.143
25.290,-1.796,0.231,1.359,142.968,386.567
