time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
9.909,12.902,-0.106,-0.066,-2.789,-3.325
9.959,12.902,-0.109,-0.094,-4.208,-2.951
10.009,-2.029,-0.105,-0.096,-3.210,-3.110
10.059,-1.845,-0.106,-0.078,-3.153,-2.975
10.109,-1.978,-0.106,-0.080,-4.445,-3.315
10.159,12.902,-0.104,-0.078,-2.965,-4.404
10.209,12.902,-0.110,-0.080,-3.370,-2.891
10.260,12.902,-0.109,-0.089,-2.946,-2.903
10.309,12.902,-0.117,-0.088,-3.021,-2.880
10.359,12.902,-0.115,-0.100,-4.123,-2.959
10.409,12.902,-0.117,-0.099,-2.483,-3.737
10.459,12.902,-0.117,-0.076,-3.538,-3.763
10.509,12.902,-0.119,-0.074,-3.359,-3.600
10.559,12.902,-0.118,-0.082,-3.404,-2.439
10.610,12.902,-0.120,-0.086,-4.564,-2.642
10.659,-1.639,-0.119,-0.103,-3.416,-3.006
10.710,-1.947,-0.117,-0.099,-3.677,-3.547
10.759,-1.869,-0.117,-0.084,-3.642,-3.753
10.809,-1.942,-0.107,-0.085,-3.235,-3.863
10.860,-1.944,-0.107,-0.106,-4.054,-2.411
10.910,-1.738,-0.099,-0.096,-3.525,-1.987
10.959,-1.713,-0.101,-0.086,-3.326,-3.067
11.009,-1.871,-0.106,-0.090,-4.538,-3.891
11.059,-1.851,-0.105,-0.082,-3.189,-3.709
11.109,-1.826,-0.099,-0.080,-3.351,-4.104
11.159,-1.869,-0.101,-0.080,-3.496,-3.429
11.209,12.902,-0.101,-0.088,-3.635,-2.648
11.259,12.902,-0.100,-0.085,-4.320,-2.766
11.309,12.902,-0.107,-0.073,-3.086,-3.963
11.359,12.902,-0.109,-0.102,-3.477,-4.288
11.409,12.902,-0.100,-0.102,-3.880,-3.593
11.460,12.902,-0.098,-0.068,-3.455,-3.123
11.510,12.902,-0.110,-0.080,-3.647,-2.835
11.559,12.902,-0.113,-0.101,-2.833,-3.160
11.609,12.902,-0.103,-0.104,-2.506,-3.546
11.659,12.902,-0.103,-0.095,-3.814,-3.667
11.709,12.902,-0.107,-0.103,-3.224,-2.801
11.759,-1.870,-0.108,-0.089,-3.789,-3.032
11.810,12.902,-0.101,-0.077,-3.186,-3.094
11.860,12.902,-0.103,-0.096,-4.032,-2.994
11.910,12.902,-0.095,-0.093,-4.537,-3.532
11.959,12.902,-0.096,-0.076,-3.391,-4.472
12.009,12.902,-0.096,-0.074,-3.743,-3.458
12.059,12.902,-0.097,-0.090,-3.352,-2.979
12.109,12.902,-0.092,-0.094,-3.016,-3.041
12.159,12.902,-0.090,-0.087,-4.401,-2.763
12.209,12.902,-0.096,-0.089,-2.554,-3.687
12.259,12.902,-0.095,-0.086,-3.283,-4.567
12.309,12.902,-0.094,-0.097,-3.362,-3.788
12.359,-1.901,-0.092,-0.082,-3.857,-3.757
12.409,-1.987,-0.090,-0.082,-3.078,-3.216
12.459,-1.899,-0.090,-0.089,-3.539,-2.599
12.509,-1.834,-0.090,-0.092,-3.534,-3.832
12.559,-1.826,-0.090,-0.082,-2.966,-5.195
12.609,-1.866,-0.087,-0.086,-2.901,-2.904
12.659,-1.924,-0.088,-0.080,-2.936,-2.883
12.710,-2.075,-0.088,-0.082,-3.135,-2.589
12.759,-1.816,-0.088,-0.088,-3.302,-3.477
12.809,-1.791,-0.088,-0.086,-4.741,-4.130
12.860,-2.031,-0.087,-0.083,-2.999,-4.218
12.910,-1.821,-0.087,-0.087,-3.933,-3.374
12.960,-1.869,-0.088,-0.088,-3.103,-2.657
13.010,-1.844,-0.086,-0.083,-3.009,-2.995
13.059,-2.082,-0.086,-0.097,-3.478,-3.376
13.110,-1.857,-0.084,-0.083,-3.501,-4.049
13.160,-1.872,-0.084,-0.087,-3.939,-3.680
13.209,-1.826,-0.085,-0.088,-3.315,-3.662
13.259,-1.949,-0.084,-0.083,-3.194,-2.984
13.309,-1.993,-0.083,-0.090,-4.427,-3.020
13.359,-1.984,-0.084,-0.081,-3.486,-3.212
13.410,-2.037,-0.086,-0.086,-3.380,-4.219
13.459,-1.740,-0.086,-0.092,-3.672,-4.381
13.509,-1.978,-0.084,-0.093,-2.971,-3.333
13.559,-1.912,-0.084,-0.068,-4.215,-2.850
13.609,-1.951,-0.084,-0.070,-3.442,-2.128
13.659,-1.874,-0.085,-0.086,-2.653,-3.550
13.709,-1.914,-0.078,-0.081,-3.694,-4.047
13.759,-1.826,-0.078,-0.090,-3.211,-4.049
13.809,-1.851,-0.057,-0.079,-3.837,-3.671
13.859,-1.851,-0.056,-0.080,-3.639,-2.910
13.909,-1.894,-0.033,-0.075,-3.501,-3.300
13.959,-1.889,-0.031,-0.055,-4.084,-2.732
14.009,-2.027,-0.026,-0.059,-2.633,-3.854
14.059,-1.829,-0.027,-0.060,-3.353,-4.637
14.109,-1.759,-0.028,-0.059,-4.524,-3.274
14.159,-1.787,-0.027,-0.042,-3.062,-3.329
14.209,-1.979,-0.023,-0.052,-4.722,-2.764
14.260,-1.908,-0.023,-0.049,-2.885,-2.896
14.309,-1.935,-0.011,-0.043,-3.102,-3.591
14.359,-1.945,-0.011,-0.031,-4.630,-4.022
14.409,-1.866,0.010,-0.033,-2.750,-3.675
14.459,-1.774,0.009,-0.008,-4.747,-3.435
14.510,-1.830,0.018,-0.006,-3.484,-3.065
14.559,-1.936,0.017,0.028,-3.507,-3.598
14.609,-1.940,0.022,0.025,-3.553,-3.029
14.660,-1.866,0.022,0.138,-3.195,-4.069
14.709,-1.977,0.027,0.133,-3.839,-3.345
14.759,-1.799,0.028,0.297,-4.289,-3.004
14.810,-1.870,0.013,0.293,-3.860,-3.509
14.859,-1.993,0.012,0.383,-3.612,-3.689
14.909,-1.943,0.010,0.385,-2.643,-3.710
14.959,-1.910,0.010,0.403,-3.589,-4.887
15.010,-1.830,0.016,0.402,-3.192,-4.203
15.059,-2.022,0.016,0.372,-3.628,-3.216
15.109,-1.858,0.021,0.379,-3.505,-2.557
15.159,-1.874,0.021,0.357,-2.830,-3.601
15.210,-1.928,0.024,0.358,-4.293,-3.350
15.259,-1.917,0.024,0.397,-3.679,-4.291
15.309,-1.982,0.028,0.396,-2.811,-4.472
15.359,-2.022,0.027,0.405,-4.323,-2.989
15.409,-1.923,0.028,0.404,-3.520,-3.212
15.459,-1.875,0.027,0.420,-3.225,-2.976
15.509,-1.933,0.032,0.421,-3.582,-3.520
15.560,-2.100,0.031,0.412,-3.174,-5.272
15.609,-1.957,0.037,0.420,-4.034,-3.179
15.659,-1.737,0.037,0.463,-4.024,-2.836
15.709,-1.785,0.036,0.467,-2.575,-3.179
15.760,-2.031,0.034,0.462,-3.765,-3.888
15.809,-1.904,0.042,0.464,-3.806,-4.476
15.860,-2.012,0.040,0.465,-4.231,-5.103
15.909,-1.841,0.045,0.472,-3.800,-2.904
15.959,-1.885,0.045,0.471,-3.152,-3.629
16.009,-1.955,0.050,0.473,-4.286,-3.521
16.059,-1.853,0.050,0.505,-2.359,-3.564
16.109,-1.990,0.053,0.512,-1.462,-4.008
16.159,-1.883,0.054,0.503,0.021,-4.723
16.209,-2.025,0.054,0.509,1.367,-3.627
16.259,-1.995,0.053,0.519,0.496,-3.304
16.309,-1.828,0.055,0.522,2.634,-4.139
16.359,-1.944,0.055,0.525,2.975,-3.293
16.409,-2.002,0.062,0.527,1.991,-4.816
16.459,-1.847,0.062,0.535,3.658,-4.999
16.509,-1.970,0.066,0.551,2.752,-4.064
16.559,-1.893,0.067,0.571,3.560,-3.864
16.609,-2.076,0.071,0.572,4.236,-3.413
16.659,-1.875,0.073,0.583,3.131,-3.091
16.709,-1.940,0.074,0.592,4.810,-4.356
16.759,-1.965,0.073,0.591,5.197,-3.970
16.809,-1.993,0.075,0.623,4.553,-3.319
16.860,-1.873,0.077,0.621,5.411,-3.343
16.909,-1.899,0.080,0.633,4.496,-3.560
16.959,-1.984,0.080,0.634,6.214,-3.453
17.009,-2.044,0.086,0.639,5.409,-3.978
17.059,-2.030,0.085,0.641,5.539,-4.659
17.109,-2.179,0.089,0.676,6.494,-2.709
17.159,-2.000,0.089,0.668,6.055,-2.878
17.210,-1.991,0.096,0.674,7.495,-3.154
17.259,-1.832,0.095,0.675,7.493,-3.293
17.310,-1.817,0.100,0.698,7.779,-3.684
17.359,-1.877,0.101,0.695,8.153,-4.200
17.409,-1.886,0.104,0.725,8.370,-3.195
17.459,-1.803,0.106,0.714,8.668,-2.885
17.509,-1.886,0.108,0.747,8.281,-2.953
17.559,-1.831,0.107,0.727,7.845,-3.185
17.609,-1.821,0.111,0.746,9.863,-3.623
17.660,-1.839,0.111,0.754,9.955,-3.991
17.710,-1.868,0.117,0.762,9.266,-4.236
17.760,-2.015,0.117,0.759,10.203,-2.963
17.809,-2.124,0.118,0.779,8.803,-3.347
17.859,-1.954,0.119,0.780,10.918,-3.547
17.909,-2.013,0.121,0.810,10.075,-4.153
17.959,-1.918,0.123,0.806,9.448,-5.214
18.009,-1.912,0.132,0.822,10.483,-4.199
18.059,-1.863,0.132,0.825,11.587,-3.011
18.109,-1.955,0.135,0.841,11.712,-3.235
18.159,-1.802,0.136,0.854,12.050,-3.582
18.209,-2.034,0.139,0.861,11.548,-4.228
18.259,-1.846,0.140,0.866,12.421,-4.155
18.309,-1.991,0.142,0.872,11.839,-3.807
18.360,-1.742,0.143,0.888,12.738,-1.558
18.409,-2.005,0.143,0.910,12.847,2.296
18.460,-1.803,0.145,0.917,11.593,4.486
18.510,-2.101,0.148,0.930,14.301,5.788
18.559,-1.780,0.151,0.936,13.737,6.626
18.609,-1.797,0.153,0.953,14.242,9.741
18.659,-1.987,0.153,0.943,15.244,10.214
18.710,-2.020,0.162,0.966,14.269,10.940
18.760,-1.913,0.162,0.967,15.585,11.978
18.809,-1.946,0.169,0.983,15.179,10.350
18.859,-1.911,0.169,0.983,15.453,11.798
18.909,-2.046,0.168,1.010,16.911,13.222
18.959,-1.781,0.169,1.011,15.552,15.761
19.009,-1.948,0.172,1.033,16.607,15.550
19.059,-1.889,0.171,1.029,17.491,14.875
19.110,-1.965,0.178,1.046,16.532,14.761
19.159,-2.021,0.176,1.036,17.937,15.522
19.209,-1.872,0.183,1.055,17.840,15.704
19.259,-1.899,0.184,1.060,18.768,16.880
19.309,-1.920,0.189,1.093,18.998,17.582
19.359,-2.112,0.190,1.096,18.942,16.980
19.409,-1.890,0.191,1.111,20.065,18.169
19.459,-1.791,0.192,1.118,19.712,17.878
19.509,-1.868,0.196,1.139,18.684,19.022
19.559,-1.906,0.195,1.132,21.170,20.021
19.609,-1.835,0.197,1.162,20.143,20.920
19.659,-1.846,0.197,1.156,22.393,20.266
19.709,-1.944,0.206,1.171,22.491,19.239
19.760,-1.817,0.208,1.182,22.065,19.155
19.809,-1.970,0.207,1.215,23.229,20.326
19.859,-2.036,0.208,1.205,22.994,21.988
19.909,-1.840,0.217,1.225,24.438,22.530
19.959,-1.914,0.217,1.228,23.930,23.422
20.009,-1.978,0.219,1.246,23.926,21.271
20.059,-1.745,0.223,1.258,25.162,22.535
20.109,-1.873,0.221,1.260,26.396,24.225
20.160,-1.803,0.233,1.271,27.325,25.173
20.209,-2.112,0.232,1.304,27.677,24.335
20.259,-1.904,0.231,1.293,26.571,24.658
20.309,-1.968,0.233,1.304,28.584,23.507
20.359,-1.895,0.234,1.299,27.738,24.924
20.409,-1.957,0.236,1.340,28.087,27.171
20.459,-1.872,0.236,1.337,29.408,28.620
20.509,-1.920,0.245,1.348,29.339,29.146
20.559,-1.862,0.246,1.350,31.580,29.324
20.609,-1.902,0.253,1.381,31.608,28.102
20.659,-1.853,0.259,1.399,32.186,29.100
20.709,-2.020,0.259,1.404,33.900,29.758
20.759,-1.875,0.257,1.401,32.581,30.344
20.810,-1.899,0.254,1.434,33.881,30.691
20.859,-1.891,0.257,1.433,34.654,31.082
20.909,-1.830,0.269,1.450,34.258,31.966
20.959,-1.956,0.272,1.454,35.539,32.686
21.009,-2.002,0.275,1.487,36.360,34.763
21.060,-1.806,0.276,1.506,37.602,34.702
21.109,-1.874,0.276,1.523,39.261,35.870
21.160,-2.090,0.281,1.515,39.030,35.324
21.209,-1.906,0.284,1.534,39.993,35.406
21.259,-1.867,0.292,1.548,40.800,34.555
21.309,-1.773,0.292,1.559,40.240,35.904
21.359,-1.937,0.292,1.552,41.481,37.325
21.409,-1.753,0.293,1.584,40.709,39.410
21.459,-1.790,0.306,1.583,41.665,40.360
21.509,-1.958,0.305,1.617,43.391,40.222
21.559,-1.949,0.299,1.611,44.900,40.569
21.609,-1.913,0.299,1.631,45.735,42.749
21.659,-1.823,0.306,1.618,46.494,43.806
21.710,-1.697,0.308,1.674,48.273,43.544
21.759,-1.787,0.312,1.677,48.851,42.696
21.809,-1.822,0.313,1.697,48.266,42.612
21.859,-1.812,0.312,1.696,49.122,44.683
21.909,-1.784,0.315,1.725,49.758,46.178
21.959,-1.952,0.324,1.718,50.481,49.088
22.009,-1.992,0.324,1.734,52.324,50.151
22.059,-1.953,0.325,1.738,52.986,50.836
22.110,-1.877,0.326,1.771,56.683,50.994
22.160,-1.985,0.335,1.772,55.741,49.998
22.209,-2.043,0.335,1.795,57.618,50.900
22.259,-1.827,0.343,1.806,58.838,51.409
22.309,-2.009,0.342,1.808,58.903,52.816
22.360,-1.973,0.347,1.807,58.962,53.773
22.409,-1.924,0.348,1.847,58.997,55.177
22.459,-1.849,0.352,1.848,60.421,56.951
22.509,-1.823,0.353,1.887,61.236,58.271
22.559,-1.944,0.355,1.873,64.059,59.600
22.609,-1.752,0.356,1.909,65.571,61.155
22.660,-1.759,0.357,1.907,66.827,61.443
22.709,-2.042,0.357,1.923,68.101,61.197
22.760,-1.811,0.360,1.933,69.212,60.544
22.809,-1.956,0.359,1.931,69.151,62.157
22.859,-1.823,0.365,1.928,70.485,65.116
22.909,-1.959,0.364,1.963,70.732,66.734
22.959,-1.896,0.368,1.959,70.518,69.015
23.009,-1.911,0.368,1.980,71.399,67.920
23.059,-1.705,0.369,1.967,70.944,71.505
23.109,-1.872,0.371,1.974,71.296,72.000
23.159,-1.895,0.373,1.967,71.367,73.095
23.209,-1.978,0.373,1.975,71.583,74.056
23.259,-1.831,0.374,1.989,71.211,73.392
23.309,-1.944,0.372,1.992,71.508,74.804
23.359,-1.858,0.372,1.986,72.610,76.250
23.409,-2.018,0.373,1.973,72.164,78.980
23.459,-1.767,0.371,1.981,71.819,83.335
23.509,-1.946,0.371,1.982,72.460,84.261
23.559,-1.913,0.371,1.984,72.219,85.399
23.609,-1.891,0.371,2.005,72.499,85.535
23.659,-1.747,0.370,2.009,72.644,86.969
23.709,-2.002,0.370,1.992,71.567,87.464
23.759,-1.868,0.371,1.995,72.437,87.996
23.809,-2.014,0.369,1.997,72.598,88.927
23.859,-1.752,0.373,1.999,71.367,91.976
23.909,-1.880,0.374,2.004,72.640,94.183
23.960,-1.817,0.368,2.000,71.052,96.381
24.009,-1.789,0.369,2.013,72.000,99.829
24.059,-1.917,0.372,2.006,72.512,101.640
24.109,-1.762,0.374,2.014,71.600,102.865
24.159,-1.794,0.373,2.016,72.935,103.703
24.209,-1.761,0.374,2.005,72.779,103.786
24.260,-1.739,0.374,1.998,72.018,104.367
24.309,-1.971,0.373,2.001,73.351,106.144
24.359,-1.854,0.371,2.007,71.504,110.835
24.409,-1.957,0.370,2.021,72.819,113.273
24.460,-1.731,0.374,2.012,72.296,116.478
24.509,-2.031,0.374,2.009,71.541,117.466
24.560,-1.813,0.371,2.002,72.523,119.667
24.609,-1.922,0.371,2.008,71.658,121.838
24.659,-1.869,0.373,2.003,72.585,123.259
24.710,-1.734,0.374,2.026,72.231,124.345
24.759,-1.731,0.369,2.011,72.048,125.517
24.809,-1.674,0.370,2.007,72.977,123.857
24.859,-1.780,0.374,2.015,72.626,127.862
24.910,-1.883,0.374,2.006,72.208,132.788
24.959,-1.768,0.373,2.011,72.416,138.347
25.009,-1.809,0.373,2.003,72.098,141.583
25.059,-1.774,0.372,2.022,72.244,143.600
25.110,-2.021,0.372,2.014,71.391,143.661
25.159,-1.829,0.377,2.016,72.445,145.272
