time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
1.771,0.064,-0.128,-0.102,-2.765,36.661
1.821,0.070,-0.128,-0.107,-3.820,35.870
1.871,0.056,-0.127,-0.106,-3.455,36.551
1.921,-0.096,-0.127,-0.109,-3.052,37.002
1.971,0.076,-0.127,-0.104,-4.185,36.802
2.021,0.008,-0.127,-0.104,-3.189,36.033
2.071,-0.033,-0.128,-0.107,-2.953,35.144
2.121,-0.111,-0.128,-0.110,-4.012,35.112
2.171,0.049,-0.128,-0.107,-2.961,35.505
2.221,0.046,-0.127,-0.110,-4.222,36.029
2.271,0.040,-0.128,-0.109,-2.933,36.449
2.321,0.079,-0.127,-0.104,-3.770,36.222
2.371,0.006,-0.128,-0.103,-4.061,35.034
2.421,0.116,-0.128,-0.109,-2.941,34.347
2.471,0.058,-0.128,-0.107,-4.008,34.744
2.521,-0.005,-0.128,-0.112,-3.083,34.971
2.571,0.057,-0.128,-0.107,-3.076,35.320
2.621,0.019,-0.126,-0.111,-4.209,34.873
2.672,-0.019,-0.127,-0.113,-3.014,34.682
2.722,-0.074,-0.127,-0.107,-3.149,33.454
2.771,0.022,-0.128,-0.112,-3.247,34.124
2.821,0.016,-0.126,-0.112,-3.136,34.654
2.871,0.043,-0.127,-0.109,-4.066,34.841
2.921,0.042,-0.127,-0.107,-2.964,34.488
2.971,-0.001,-0.128,-0.103,-3.900,33.830
3.022,0.024,-0.127,-0.104,-3.238,32.865
3.071,0.040,-0.127,-0.105,-2.915,33.364
3.121,0.014,-0.126,-0.106,-4.164,33.533
3.171,0.067,-0.127,-0.106,-2.949,33.820
3.222,-0.014,-0.127,-0.107,-4.042,33.726
3.271,0.003,-0.127,-0.109,-3.577,33.132
3.321,0.002,-0.128,-0.109,-3.175,32.415
3.371,0.063,-0.127,-0.112,-4.017,32.737
3.422,0.035,-0.128,-0.108,-3.087,32.653
3.472,-0.017,-0.127,-0.108,-3.568,32.761
3.522,-0.036,-0.128,-0.104,-3.972,32.139
3.571,0.059,-0.127,-0.104,-3.095,31.442
3.621,0.026,-0.126,-0.103,-3.567,30.647
3.672,0.040,-0.127,-0.108,-3.294,30.980
3.721,0.054,-0.127,-0.107,-3.105,31.692
3.771,0.097,-0.128,-0.107,-4.206,31.741
3.821,0.057,-0.126,-0.103,-2.956,31.398
3.871,0.068,-0.127,-0.107,-3.516,30.548
3.921,0.128,-0.126,-0.111,-3.528,29.959
3.971,0.088,-0.127,-0.109,-2.919,30.612
4.021,0.073,-0.127,-0.104,-4.191,30.854
4.071,0.046,-0.127,-0.106,-3.210,30.755
4.121,0.032,-0.127,-0.104,-3.226,30.524
4.171,0.060,-0.127,-0.108,-3.460,30.036
4.221,-0.087,-0.127,-0.108,-2.976,29.310
4.271,0.089,-0.127,-0.102,-3.868,29.898
4.321,-0.023,-0.128,-0.105,-3.030,30.093
4.371,0.089,-0.127,-0.107,-3.299,30.593
4.421,0.069,-0.127,-0.104,-3.805,30.439
4.471,0.041,-0.126,-0.102,-2.940,28.867
4.521,0.038,-0.127,-0.103,-3.584,28.579
4.571,0.035,-0.127,-0.108,-3.273,29.224
4.622,0.091,-0.127,-0.102,-2.935,29.439
4.671,-0.111,-0.128,-0.109,-3.434,29.658
4.721,0.070,-0.127,-0.111,-2.917,29.616
4.771,0.093,-0.127,-0.108,-3.404,28.710
4.821,-0.033,-0.127,-0.104,-3.203,28.447
4.871,0.044,-0.126,-0.110,-3.055,28.938
4.921,0.083,-0.127,-0.110,-4.144,29.378
4.971,0.040,-0.127,-0.108,-2.913,29.395
5.022,0.020,-0.127,-0.107,-3.111,28.912
5.071,0.070,-0.127,-0.113,-3.478,28.489
5.122,-0.038,-0.128,-0.111,-3.409,28.033
5.171,-0.026,-0.128,-0.104,-3.534,28.110
5.221,-0.060,-0.128,-0.106,-3.669,28.724
5.271,0.069,-0.127,-0.107,-3.282,28.986
5.321,-0.018,-0.128,-0.109,-3.381,28.836
5.371,0.039,-0.128,-0.107,-3.010,28.332
5.421,0.016,-0.127,-0.101,-3.468,26.944
5.471,0.088,-0.127,-0.104,-3.195,27.822
5.521,-0.063,-0.128,-0.108,-2.920,28.353
5.571,0.067,-0.127,-0.106,-4.110,28.440
5.622,0.078,-0.127,-0.110,-2.893,28.404
5.671,0.026,-0.127,-0.102,-3.246,27.426
5.721,-0.048,-0.128,-0.103,-3.926,26.714
5.771,0.093,-0.128,-0.107,-2.939,27.478
5.821,0.080,-0.127,-0.110,-4.041,28.149
5.871,0.015,-0.128,-0.109,-2.967,28.253
5.921,0.056,-0.127,-0.110,-3.484,27.999
5.971,0.090,-0.128,-0.106,-3.346,27.465
6.021,0.046,-0.127,-0.105,-2.947,26.095
6.071,0.047,-0.127,-0.109,-4.251,26.841
6.121,0.080,-0.127,-0.105,-2.993,27.474
6.171,-0.003,-0.127,-0.109,-2.949,27.463
6.221,0.082,-0.127,-0.109,-3.928,27.151
6.272,0.037,-0.128,-0.108,-3.037,27.072
6.321,12.902,-0.128,-0.114,-4.154,25.977
6.371,12.902,-0.128,-0.100,-3.246,26.758
6.421,12.902,-0.121,-0.092,-3.196,26.956
6.471,12.902,-0.122,-0.138,-3.994,27.027
6.521,12.902,-0.125,-0.136,-2.879,26.654
6.571,12.902,-0.122,-0.108,-4.130,26.580
6.621,12.902,-0.130,-0.109,-3.581,25.615
6.671,12.902,-0.130,-0.112,-2.938,25.858
6.721,12.902,-0.116,-0.111,-4.812,26.636
6.771,12.902,-0.115,-0.115,-3.380,25.645
6.822,-2.018,-0.124,-0.112,-4.537,25.791
6.872,12.902,-0.127,-0.092,-3.460,24.895
6.921,12.902,-0.125,-0.090,-3.059,25.150
6.971,12.902,-0.126,-0.119,-3.801,25.821
7.022,12.902,-0.114,-0.121,-2.465,26.425
7.071,12.902,-0.118,-0.121,-2.481,26.123
7.121,12.902,-0.118,-0.120,-4.303,25.736
7.171,12.902,-0.118,-0.107,-3.128,26.252
7.221,12.902,-0.123,-0.105,-3.270,24.667
7.271,12.902,-0.121,-0.118,-3.193,24.653
7.321,12.902,-0.118,-0.116,-2.951,25.936
7.371,12.902,-0.119,-0.119,-4.140,26.360
7.421,12.902,-0.119,-0.117,-3.028,25.494
7.473,12.902,-0.118,-0.114,-3.625,25.284
7.521,12.902,-0.120,-0.106,-2.581,24.368
7.571,12.902,-0.118,-0.116,-2.926,25.043
7.621,12.902,-0.116,-0.119,-4.058,25.021
7.671,12.902,-0.116,-0.106,-2.548,25.653
7.722,12.902,-0.119,-0.099,-3.188,25.574
7.771,12.902,-0.118,-0.112,-4.297,24.325
7.821,12.902,-0.115,-0.121,-2.863,23.697
7.871,12.902,-0.116,-0.115,-4.169,24.758
7.921,12.902,-0.117,-0.115,-3.983,24.338
7.971,12.902,-0.116,-0.121,-3.494,24.695
8.021,12.902,-0.118,-0.111,-3.707,25.109
8.071,12.902,-0.119,-0.135,-2.715,24.251
8.121,12.902,-0.120,-0.138,-4.453,23.513
8.171,12.902,-0.121,-0.090,-3.342,23.765
8.222,12.902,-0.121,-0.088,-3.204,24.189
8.271,12.902,-0.120,-0.124,-3.941,25.126
8.321,12.902,-0.119,-0.125,-2.645,24.114
8.371,12.902,-0.121,-0.111,-3.916,23.538
8.421,12.902,-0.121,-0.112,-2.766,22.966
8.472,12.902,-0.122,-0.122,-2.916,22.560
8.521,-2.022,-0.121,-0.120,-3.795,23.082
8.571,-1.995,-0.121,-0.100,-3.166,23.923
8.621,-1.619,-0.121,-0.098,-3.873,23.774
8.672,-1.625,-0.118,-0.099,-3.269,23.828
8.721,-2.055,-0.117,-0.091,-3.350,21.698
8.771,12.902,-0.121,-0.103,-4.220,22.567
8.821,12.902,-0.121,-0.109,-2.754,23.548
8.871,12.902,-0.118,-0.117,-3.302,23.743
8.921,12.902,-0.118,-0.117,-3.385,23.111
8.971,12.902,-0.118,-0.101,-3.195,22.116
9.022,12.902,-0.118,-0.103,-4.289,21.227
9.071,12.902,-0.105,-0.118,-3.083,22.128
9.121,12.902,-0.106,-0.117,-3.278,22.653
9.171,12.902,-0.101,-0.099,-3.392,22.798
9.221,12.902,-0.100,-0.102,-3.028,22.699
9.271,12.902,-0.105,-0.112,-4.319,21.759
9.322,-1.873,-0.106,-0.116,-3.136,21.162
9.372,-1.980,-0.108,-0.101,-2.943,22.210
9.421,-1.881,-0.108,-0.099,-3.519,21.562
9.472,12.902,-0.111,-0.112,-3.251,22.211
9.522,12.902,-0.110,-0.113,-3.910,22.524
9.571,12.902,-0.120,-0.083,-4.040,20.768
9.621,12.902,-0.120,-0.090,-3.144,20.560
9.671,12.902,-0.112,-0.108,-4.608,20.578
9.721,12.902,-0.113,-0.107,-3.977,21.668
9.772,12.902,-0.107,-0.089,-3.636,22.953
9.822,12.902,-0.109,-0.088,-3.552,22.346
9.872,12.902,-0.108,-0.077,-2.449,21.100
9.921,12.902,-0.111,-0.069,-3.819,20.224
9.972,12.902,-0.103,-0.125,-3.307,20.018
10.021,-1.987,-0.102,-0.123,-3.227,20.414
10.071,-1.763,-0.097,-0.109,-3.978,21.033
10.121,-1.776,-0.096,-0.117,-2.940,21.061
10.171,-1.746,-0.098,-0.118,-3.415,19.851
10.221,-2.004,-0.097,-0.121,-3.459,19.354
10.271,-1.790,-0.096,-0.121,-2.742,21.623
10.321,-2.011,-0.097,-0.120,-3.661,20.848
10.371,-1.753,-0.099,-0.117,-2.779,21.274
10.422,-2.087,-0.100,-0.114,-3.786,20.315
10.472,-2.053,-0.102,-0.113,-2.985,21.589
10.521,-1.810,-0.100,-0.120,-3.254,18.909
10.571,-1.841,-0.102,-0.098,-4.292,19.245
10.621,-1.878,-0.102,-0.111,-3.411,20.522
10.671,-1.890,-0.101,-0.111,-3.999,20.114
10.722,-1.862,-0.102,-0.108,-3.310,20.838
10.771,-1.863,-0.100,-0.103,-2.665,20.125
10.821,-2.037,-0.100,-0.103,-4.597,19.023
10.872,-1.873,-0.099,-0.096,-3.348,20.263
10.922,-1.972,-0.098,-0.104,-3.763,19.985
10.971,-1.828,-0.094,-0.113,-4.406,20.806
11.021,-1.934,-0.094,-0.112,-3.247,20.383
11.071,-1.911,-0.092,-0.090,-4.647,20.463
11.121,-1.963,-0.092,-0.092,-3.660,18.685
11.171,-1.804,-0.089,-0.107,-2.915,19.595
11.222,-1.894,-0.088,-0.119,-3.419,19.971
11.272,-1.893,-0.090,-0.096,-3.490,20.565
11.322,-1.740,-0.091,-0.105,-3.901,20.025
11.371,-1.829,-0.090,-0.088,-3.573,20.219
11.421,-1.936,-0.090,-0.098,-3.483,18.811
11.471,-1.845,-0.086,-0.087,-3.833,18.448
11.521,-1.845,-0.085,-0.093,-3.095,19.870
11.571,-1.795,-0.088,-0.082,-3.131,20.489
11.621,-1.989,-0.088,-0.084,-3.405,19.578
11.671,-1.857,-0.086,-0.099,-3.242,18.677
11.721,-1.939,-0.085,-0.102,-4.002,18.392
11.771,-1.978,-0.088,-0.095,-3.067,19.091
11.821,-1.992,-0.086,-0.108,-3.282,19.665
11.871,-1.800,-0.082,-0.112,-3.364,20.218
11.921,-1.817,-0.083,-0.112,-3.085,18.933
11.971,-2.075,-0.083,-0.124,-4.192,19.354
12.021,-1.830,-0.082,-0.126,-2.778,17.894
12.071,-1.934,-0.083,-0.104,-2.917,19.565
12.121,-1.820,-0.084,-0.100,-3.932,19.132
12.171,-1.860,-0.084,-0.111,-3.172,19.228
12.221,-1.916,-0.083,-0.106,-4.286,19.691
12.271,-1.950,-0.083,-0.101,-3.564,19.363
12.321,-1.863,-0.082,-0.106,-2.866,18.363
12.371,-2.006,-0.079,-0.108,-4.322,19.301
12.421,-1.905,-0.079,-0.093,-2.994,18.950
12.472,-1.766,-0.079,-0.091,-4.857,19.416
12.521,-1.762,-0.078,-0.100,-4.207,18.715
12.572,-1.782,-0.077,-0.090,-2.907,18.459
12.621,-1.942,-0.077,-0.090,-4.657,17.852
12.671,-1.760,-0.079,-0.109,-3.373,18.001
12.721,-1.945,-0.079,-0.091,-3.466,19.259
12.771,-1.818,-0.077,-0.094,-4.029,19.586
12.821,-1.910,-0.078,-0.086,-3.166,19.272
12.871,-1.834,-0.078,-0.089,-4.189,18.321
12.921,-1.885,-0.077,-0.082,-2.819,16.919
12.971,-2.006,-0.080,-0.079,-3.287,18.615
13.021,-1.739,-0.080,-0.090,-3.860,18.744
13.071,-1.971,-0.075,-0.091,-3.196,18.890
13.121,-2.003,-0.076,-0.094,-3.916,19.021
13.171,-1.888,-0.070,-0.083,-3.574,18.040
13.221,-1.883,-0.070,-0.064,-3.109,17.750
13.272,-1.962,-0.056,-0.062,-3.894,17.954
13.321,-1.873,-0.057,-0.069,-3.317,18.998
13.371,-1.741,-0.048,-0.072,-2.822,18.928
13.421,-1.961,-0.049,-0.062,-3.536,18.657
13.471,-1.839,-0.046,-0.062,-3.347,18.209
13.522,-1.825,-0.046,-0.046,-3.333,17.727
13.571,-1.930,-0.037,-0.050,-3.614,18.708
13.621,-2.070,-0.039,-0.056,-3.398,18.558
13.671,-1.822,-0.036,-0.049,-3.963,19.104
13.722,-1.838,-0.036,-0.046,-3.191,19.189
13.771,-2.067,-0.029,-0.031,-3.958,19.884
13.821,-1.708,-0.029,-0.015,-3.333,17.688
13.871,-1.861,-0.022,-0.009,-3.188,17.794
13.922,-1.995,-0.023,0.056,-3.851,19.657
13.971,-1.833,-0.024,0.043,-3.042,19.566
14.021,-1.784,-0.025,0.218,-3.493,19.670
14.071,-1.850,-0.031,0.214,-2.501,19.818
14.121,-1.807,-0.031,0.334,-3.571,19.043
14.171,-1.929,-0.025,0.335,-3.487,19.125
14.221,-1.900,-0.027,0.314,-2.791,20.150
14.271,-1.899,-0.009,0.313,-3.466,20.208
14.321,-1.966,-0.009,0.265,-3.277,20.242
14.371,-1.964,-0.001,0.259,-3.218,20.172
14.422,-1.923,-0.002,0.300,-4.069,19.770
14.471,-1.928,0.006,0.292,-3.509,21.188
14.521,-1.902,0.005,0.359,-4.075,21.648
14.571,-1.960,0.009,0.351,-3.590,22.331
14.622,-1.819,0.008,0.413,-2.063,23.094
14.672,-1.792,0.014,0.413,-1.083,23.039
14.721,-1.857,0.014,0.422,0.196,21.750
14.772,-1.894,0.019,0.423,1.018,21.705
14.821,-2.124,0.018,0.437,1.351,23.493
14.871,-1.848,0.027,0.443,2.490,23.499
14.921,-1.820,0.026,0.473,2.756,24.385
14.972,-2.009,0.033,0.466,3.931,25.441
15.022,-1.777,0.034,0.498,2.362,25.391
15.071,-1.971,0.037,0.501,3.350,25.067
15.121,-1.850,0.038,0.521,4.614,27.477
15.171,-1.807,0.045,0.519,4.450,27.313
15.221,-1.822,0.043,0.543,4.548,27.740
15.271,-1.973,0.049,0.547,5.612,27.623
15.322,-1.877,0.047,0.568,4.278,26.787
15.371,-1.930,0.050,0.568,5.393,28.196
15.421,-1.860,0.051,0.580,5.289,29.271
15.471,-1.806,0.057,0.583,5.184,30.315
15.522,-1.869,0.058,0.602,5.947,31.118
15.571,-1.857,0.062,0.598,4.918,31.124
15.621,-1.920,0.062,0.623,7.542,30.971
15.671,-2.020,0.068,0.628,6.842,31.909
15.722,-1.942,0.067,0.627,6.826,32.851
15.771,-1.829,0.072,0.620,7.987,34.436
15.821,-1.986,0.072,0.662,8.005,34.120
15.871,-1.724,0.076,0.660,7.965,33.728
15.921,-1.815,0.077,0.690,7.770,33.767
15.971,-1.732,0.081,0.681,7.169,35.615
16.021,-1.782,0.083,0.703,8.201,37.224
16.071,-1.790,0.084,0.702,8.170,38.651
16.122,-1.842,0.082,0.725,9.453,39.188
16.171,-1.743,0.092,0.715,9.316,37.796
16.221,-1.822,0.092,0.731,8.862,38.050
16.271,-1.726,0.094,0.736,9.994,39.201
16.321,-1.739,0.095,0.762,9.939,40.489
16.372,-2.015,0.097,0.759,10.516,41.521
16.421,-2.009,0.097,0.780,10.361,42.180
16.472,-1.874,0.101,0.780,9.846,43.554
16.522,-1.878,0.102,0.807,10.705,43.118
16.571,-1.873,0.108,0.803,10.863,45.293
16.622,-1.781,0.107,0.815,11.483,46.336
16.671,-1.815,0.113,0.809,12.402,47.360
16.722,-1.875,0.113,0.837,11.659,48.066
16.771,-1.885,0.116,0.839,12.655,48.296
16.821,-1.928,0.114,0.867,11.832,46.165
16.871,-1.829,0.121,0.871,11.938,48.597
16.921,-2.091,0.123,0.869,12.576,51.313
16.972,-1.966,0.126,0.872,11.760,52.433
17.022,-1.843,0.126,0.894,12.816,54.813
17.071,-1.917,0.135,0.901,13.642,55.677
17.121,-1.854,0.135,0.913,13.351,54.458
17.171,-1.904,0.136,0.912,14.940,55.389
17.221,-1.878,0.136,0.926,15.135,56.624
17.271,-1.955,0.143,0.937,15.379,57.044
17.322,-1.882,0.143,0.965,15.628,58.269
17.371,-2.016,0.145,0.969,15.023,56.800
17.421,-1.991,0.144,0.983,16.194,58.712
17.472,-1.873,0.148,0.979,15.137,61.661
17.521,-1.914,0.148,0.998,15.880,63.912
17.572,-1.792,0.154,0.996,16.869,64.995
17.621,-1.820,0.154,1.023,16.422,65.597
17.671,-1.862,0.158,1.032,17.713,66.158
17.721,-1.874,0.157,1.056,17.546,64.763
17.771,-1.837,0.163,1.050,18.389,67.354
17.822,-1.965,0.161,1.074,19.245,67.616
17.871,-1.825,0.168,1.079,17.718,70.261
17.921,-1.936,0.167,1.101,19.227,72.232
17.971,-1.948,0.175,1.101,19.618,73.471
18.021,-1.915,0.176,1.121,19.134,75.067
18.071,-1.893,0.185,1.111,20.658,76.813
18.121,-1.822,0.183,1.129,20.851,79.164
18.171,-1.972,0.190,1.129,21.689,79.454
18.222,-1.998,0.190,1.145,21.741,80.275
18.271,-1.753,0.189,1.156,22.036,80.936
18.322,-1.920,0.190,1.181,22.760,80.186
18.371,-1.927,0.197,1.188,22.310,81.216
18.421,-2.024,0.197,1.210,23.857,86.108
18.471,-1.980,0.204,1.214,23.479,87.919
18.521,-1.969,0.204,1.221,22.679,90.278
18.571,-2.047,0.210,1.221,25.171,91.475
18.621,-1.840,0.211,1.224,26.534,92.442
18.671,-1.825,0.214,1.240,25.938,94.840
18.721,-1.848,0.214,1.273,27.634,96.305
18.771,-1.881,0.218,1.269,26.958,97.141
18.821,-1.962,0.218,1.285,28.290,96.865
18.871,-1.901,0.217,1.289,28.253,96.924
18.921,-1.903,0.217,1.321,28.310,101.498
18.971,-1.867,0.224,1.326,29.028,105.771
19.021,-1.855,0.226,1.342,28.150,107.339
19.071,-1.881,0.224,1.331,29.744,109.378
19.121,-1.954,0.225,1.364,31.524,111.758
19.171,-1.942,0.232,1.369,30.818,111.954
19.221,-1.939,0.233,1.389,32.897,112.290
19.272,-1.912,0.242,1.385,32.195,112.586
19.321,-1.867,0.241,1.420,34.076,114.394
19.371,-1.935,0.244,1.421,34.031,117.270
19.421,-1.892,0.250,1.446,33.478,119.982
19.471,-1.894,0.252,1.436,35.148,123.763
19.521,-1.869,0.250,1.464,34.843,126.445
19.571,-1.912,0.260,1.458,35.671,129.933
19.621,-1.948,0.260,1.480,37.528,131.825
19.672,-1.833,0.262,1.493,38.678,133.784
19.722,-1.912,0.267,1.503,39.204,134.531
19.771,-1.802,0.266,1.509,39.929,133.701
19.821,-1.797,0.268,1.532,39.667,135.639
19.871,-1.889,0.271,1.538,40.891,136.408
19.921,-1.862,0.274,1.552,40.695,142.694
19.971,-1.909,0.277,1.558,41.106,147.477
20.021,-1.952,0.283,1.586,43.380,151.277
20.071,-1.802,0.291,1.579,43.327,153.093
20.121,-1.856,0.290,1.604,46.855,155.435
20.171,-1.788,0.289,1.602,46.315,157.030
20.221,-1.906,0.289,1.638,47.507,159.465
20.272,-1.898,0.289,1.636,47.467,161.386
20.321,-1.966,0.299,1.651,47.931,162.139
20.371,-1.877,0.301,1.645,49.365,163.625
20.421,-1.912,0.304,1.689,49.064,166.875
20.472,-1.911,0.304,1.691,50.253,173.820
20.521,-1.915,0.315,1.721,51.484,179.448
20.571,-1.947,0.315,1.733,52.020,183.429
20.622,-2.050,0.315,1.727,55.527,186.368
20.671,-1.930,0.315,1.746,55.710,186.350
20.722,-1.901,0.321,1.786,56.003,188.202
20.771,-1.935,0.322,1.789,57.928,190.033
20.821,-1.881,0.330,1.807,57.119,192.723
20.871,-1.961,0.331,1.804,58.793,195.301
20.921,-1.938,0.337,1.821,58.998,200.135
20.971,-1.903,0.336,1.818,59.357,206.520
21.021,-1.878,0.341,1.838,62.998,211.334
21.071,-1.882,0.341,1.848,64.644,216.670
21.122,-1.882,0.341,1.872,66.099,219.444
21.171,-1.999,0.341,1.874,67.134,222.289
21.221,-1.986,0.346,1.902,67.566,224.189
21.271,-1.945,0.345,1.899,69.234,224.840
21.321,-1.938,0.352,1.921,69.359,226.485
21.372,-1.827,0.351,1.921,70.538,229.071
21.422,-1.861,0.351,1.940,70.344,237.289
21.471,-1.936,0.352,1.937,69.128,245.537
21.521,-1.795,0.354,1.948,70.260,249.335
21.571,-1.917,0.354,1.949,70.797,256.641
21.621,-1.880,0.357,1.972,70.856,258.695
21.671,-1.906,0.358,1.967,71.771,262.656
21.721,-1.820,0.359,1.967,70.410,266.349
21.771,-1.790,0.358,1.974,71.696,267.394
21.822,-1.973,0.365,1.971,71.138,270.819
21.872,-1.926,0.364,1.968,71.049,273.878
21.921,-1.940,0.359,1.987,71.987,282.159
21.971,-1.891,0.358,1.997,71.725,289.714
22.021,-1.807,0.365,1.991,71.659,299.242
22.071,-1.879,0.366,2.000,71.143,304.422
22.122,-1.843,0.367,2.003,71.252,309.016
22.171,-1.916,0.366,1.994,72.685,310.757
22.221,-1.913,0.365,1.995,70.638,313.499
22.271,-1.846,0.366,1.994,70.654,317.628
22.321,-1.911,0.362,1.990,71.931,319.422
22.371,-1.937,0.361,2.009,70.001,323.721
22.421,-1.930,0.368,2.014,72.253,332.604
22.472,-1.923,0.368,1.989,72.349,338.635
22.521,-1.943,0.360,1.984,71.735,347.866
22.572,-1.952,0.361,2.001,72.023,354.795
22.621,-1.826,0.365,2.005,72.077,358.824
22.671,-1.847,0.365,1.995,72.189,364.014
22.721,-1.841,0.371,1.990,72.335,365.685
22.772,-1.903,0.369,2.012,72.239,367.916
22.822,-1.951,0.375,2.012,71.386,369.562
22.872,-2.010,0.375,2.025,71.609,371.351
22.921,-1.909,0.368,2.017,72.226,384.953
22.971,-1.932,0.367,2.006,71.637,393.965
23.021,-1.941,0.365,2.008,70.723,401.616
23.071,-1.833,0.365,2.009,72.431,407.226
23.121,-1.949,0.370,2.009,71.180,412.797
23.171,-1.998,0.369,2.023,71.181,415.346
23.221,-1.914,0.379,2.024,71.556,420.817
23.271,-1.978,0.377,1.998,71.851,424.256
23.321,-1.899,0.369,2.008,71.563,426.007
23.371,-1.871,0.370,2.025,71.990,427.851
23.421,-1.891,0.365,2.023,71.587,437.193
23.471,-1.884,0.366,2.019,72.032,447.459
23.522,-1.887,0.363,2.022,70.876,455.580
23.572,-1.978,0.362,2.014,71.960,461.809
23.621,-1.923,0.372,2.011,71.966,465.522
23.671,-1.863,0.372,2.026,70.680,467.846
23.721,-1.910,0.371,2.026,72.419,470.901
23.772,-1.823,0.372,2.005,70.821,474.751
23.821,-1.900,0.370,2.017,71.752,476.792
23.872,-1.749,0.370,2.032,71.809,482.321
23.922,-1.936,0.362,2.020,71.276,491.224
23.972,-1.923,0.363,2.031,72.101,498.675
24.021,-1.914,0.363,2.024,70.837,508.465
24.077,-1.860,0.363,2.013,70.461,516.548
24.121,-1.854,0.365,2.011,72.129,521.111
24.172,-1.798,0.364,2.003,71.254,526.344
24.221,-1.914,0.369,2.001,72.062,528.711
24.272,-1.810,0.370,1.999,70.708,530.820
24.321,-1.914,0.369,2.011,71.857,532.391
24.371,-1.902,0.369,2.025,72.198,538.200
24.421,-1.817,0.366,2.021,70.764,547.150
24.471,-1.770,0.366,2.030,72.256,555.705
24.521,-1.935,0.369,2.027,71.795,559.585
24.571,-1.805,0.370,2.030,72.142,565.008
24.621,-1.957,0.371,2.037,72.590,567.903
24.671,-1.796,0.371,2.016,71.150,572.471
24.722,-1.787,0.362,2.019,71.838,575.813
24.771,-1.829,0.363,2.028,72.241,578.099
24.821,-2.003,0.364,2.032,70.385,579.484
24.871,-1.899,0.365,2.006,71.842,581.098
24.922,-1.935,0.362,2.012,71.532,590.520
24.972,-1.795,0.362,2.009,71.928,599.801
25.021,-1.937,0.367,2.009,72.069,606.029
25.071,-1.729,0.369,2.025,71.317,611.987
25.121,-1.971,0.365,2.021,72.061,614.251
25.172,-1.968,0.367,2.009,71.916,616.859
25.222,-1.911,0.361,2.016,72.297,619.155
25.272,-1.941,0.362,2.032,72.369,622.766
25.321,-1.887,0.360,2.010,71.283,625.149
25.371,-1.779,0.358,2.035,72.023,627.599
25.422,-1.896,0.361,2.026,71.361,633.016
25.471,-1.822,0.362,2.009,71.687,638.810
25.521,-1.901,0.364,1.995,71.661,643.007
25.572,-2.016,0.365,2.017,71.899,647.364
25.622,-1.837,0.362,2.013,72.156,650.927
25.671,-1.762,0.362,2.015,71.185,655.244
25.721,-2.063,0.361,2.013,71.368,656.118
25.771,-1.768,0.361,2.003,72.860,656.702
25.821,-2.057,0.362,2.000,71.517,658.249
25.872,-1.823,0.362,2.015,71.852,663.238
25.921,-1.870,0.365,2.012,72.190,670.735
25.972,-1.783,0.363,2.013,72.541,679.321
26.022,-1.874,0.362,2.015,72.497,685.210
26.071,-1.853,0.362,2.010,71.671,687.328
26.122,-2.007,0.367,2.007,72.398,691.575
26.171,-1.803,0.367,2.030,72.595,695.252
