time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
5.326,-0.067,-0.124,-0.083,-3.039,21.589
5.375,-0.012,-0.124,-0.078,-3.052,22.561
5.425,-0.089,-0.124,-0.083,-4.273,22.425
5.476,-0.066,-0.125,-0.085,-2.939,21.919
5.525,-0.085,-0.125,-0.084,-3.657,21.236
5.575,-0.089,-0.125,-0.086,-3.458,20.870
5.625,-0.048,-0.124,-0.082,-2.861,22.105
5.675,-0.054,-0.124,-0.087,-4.299,22.167
5.726,-0.055,-0.125,-0.084,-2.914,22.136
5.775,-0.024,-0.124,-0.084,-3.208,21.073
5.825,-0.057,-0.124,-0.083,-3.759,20.667
5.875,-0.072,-0.126,-0.085,-2.960,20.341
5.926,-0.091,-0.125,-0.084,-4.105,21.236
5.975,-0.073,-0.125,-0.082,-3.082,21.700
6.025,-0.084,-0.125,-0.086,-3.101,21.645
6.075,-0.053,-0.125,-0.087,-3.916,21.233
6.125,-0.060,-0.125,-0.087,-2.827,20.212
6.175,-0.063,-0.126,-0.081,-3.984,20.230
6.225,-0.025,-0.125,-0.084,-3.666,21.273
6.276,12.902,-0.123,-0.088,-4.034,20.782
6.325,12.902,-0.125,-0.080,-3.629,21.743
6.375,12.902,-0.126,-0.080,-2.820,21.155
6.425,12.902,-0.128,-0.082,-4.173,20.052
6.475,12.902,-0.123,-0.072,-3.656,19.998
6.525,12.902,-0.124,-0.077,-3.285,20.704
6.575,12.902,-0.125,-0.063,-3.503,20.791
6.625,12.902,-0.125,-0.082,-2.864,20.765
6.675,12.902,-0.123,-0.075,-3.050,21.050
6.725,12.902,-0.122,-0.081,-4.304,19.501
6.775,12.902,-0.123,-0.080,-2.507,19.779
6.825,12.902,-0.122,-0.086,-4.084,20.667
6.875,12.902,-0.120,-0.081,-3.827,20.489
6.926,12.902,-0.122,-0.088,-4.162,20.865
6.975,12.902,-0.116,-0.089,-4.470,20.130
7.026,12.902,-0.118,-0.088,-3.049,19.831
7.075,12.902,-0.122,-0.090,-4.927,19.460
7.126,12.902,-0.120,-0.082,-3.284,19.302
7.175,12.902,-0.113,-0.093,-2.877,20.944
7.225,12.902,-0.116,-0.097,-4.224,20.462
7.275,12.902,-0.115,-0.077,-3.231,20.638
7.325,12.902,-0.114,-0.087,-3.346,18.610
7.375,12.902,-0.117,-0.082,-3.837,18.933
7.426,12.902,-0.117,-0.100,-3.473,19.796
7.475,12.902,-0.110,-0.095,-4.033,20.381
7.526,12.902,-0.108,-0.100,-2.513,20.526
7.575,12.902,-0.104,-0.098,-3.410,19.580
7.625,12.902,-0.102,-0.088,-3.781,19.409
7.675,12.902,-0.109,-0.094,-3.346,18.906
7.725,12.902,-0.107,-0.124,-3.799,19.637
7.775,12.902,-0.107,-0.112,-3.221,19.363
7.825,12.902,-0.108,-0.070,-3.080,20.029
7.875,12.902,-0.103,-0.087,-3.268,19.071
7.926,-1.598,-0.102,-0.111,-2.924,18.488
7.975,12.902,-0.106,-0.100,-3.371,18.697
8.025,12.902,-0.106,-0.083,-3.215,19.076
8.075,12.902,-0.106,-0.089,-2.996,19.441
8.125,12.902,-0.106,-0.105,-3.725,19.619
8.175,12.902,-0.108,-0.131,-3.155,19.495
8.225,12.902,-0.108,-0.135,-3.816,18.802
8.275,12.902,-0.111,-0.055,-3.783,17.832
8.325,12.902,-0.112,-0.061,-3.026,18.764
8.375,12.902,-0.110,-0.066,-3.544,18.553
8.425,12.902,-0.114,-0.075,-3.116,18.979
8.475,12.902,-0.118,-0.097,-3.967,18.322
8.525,-1.992,-0.118,-0.104,-3.374,16.546
8.575,-1.813,-0.116,-0.082,-3.564,17.961
8.625,-1.908,-0.116,-0.097,-3.910,17.828
8.675,-1.990,-0.111,-0.111,-3.026,19.082
8.726,-1.779,-0.113,-0.112,-4.007,18.326
8.776,-2.114,-0.108,-0.080,-3.484,17.938
8.825,-2.282,-0.109,-0.084,-3.129,17.264
8.875,-1.932,-0.106,-0.080,-4.536,17.223
8.925,-1.866,-0.107,-0.079,-4.345,18.425
8.975,12.902,-0.105,-0.082,-3.304,18.111
9.026,12.902,-0.105,-0.076,-3.441,18.227
9.075,12.902,-0.107,-0.089,-3.460,17.721
9.125,12.902,-0.106,-0.089,-4.168,16.564
9.175,12.902,-0.105,-0.101,-2.790,17.449
9.225,12.902,-0.107,-0.114,-3.306,17.278
9.275,12.902,-0.101,-0.082,-3.476,18.050
9.325,12.902,-0.102,-0.082,-3.464,17.955
9.375,12.902,-0.099,-0.097,-3.247,16.835
9.425,12.902,-0.099,-0.104,-3.734,16.223
9.475,12.902,-0.103,-0.066,-3.495,16.403
9.525,-2.091,-0.104,-0.073,-4.141,16.959
9.575,12.902,-0.105,-0.100,-3.551,17.143
9.625,12.902,-0.103,-0.111,-3.693,16.981
9.675,12.902,-0.103,-0.092,-3.673,17.080
9.725,12.902,-0.104,-0.079,-3.606,16.348
9.775,12.902,-0.095,-0.076,-4.251,16.650
9.825,12.902,-0.097,-0.078,-3.059,17.285
9.875,12.902,-0.104,-0.089,-3.324,17.280
9.925,12.902,-0.105,-0.089,-4.549,17.077
9.975,12.902,-0.097,-0.095,-2.907,16.208
10.025,12.902,-0.097,-0.090,-3.146,15.715
10.076,12.902,-0.109,-0.080,-2.961,16.116
10.125,-2.138,-0.106,-0.077,-3.235,16.363
10.175,-2.001,-0.100,-0.084,-3.715,16.087
10.225,-2.020,-0.099,-0.085,-2.847,16.024
10.275,12.902,-0.102,-0.064,-4.060,15.844
10.325,12.902,-0.099,-0.056,-3.344,15.345
10.375,12.902,-0.097,-0.074,-2.978,16.260
10.425,12.902,-0.099,-0.088,-4.427,16.404
10.475,12.902,-0.090,-0.077,-3.165,17.518
10.525,12.902,-0.093,-0.076,-4.117,16.693
10.575,12.902,-0.095,-0.085,-3.570,16.275
10.625,12.902,-0.097,-0.082,-2.688,15.823
10.675,12.902,-0.093,-0.073,-4.191,15.709
10.725,12.902,-0.093,-0.082,-3.199,16.683
10.775,-1.947,-0.086,-0.060,-2.791,16.611
10.825,-1.884,-0.088,-0.071,-3.085,16.638
10.875,-2.014,-0.085,-0.097,-2.393,15.132
10.925,12.902,-0.087,-0.093,-4.095,15.021
10.975,12.902,-0.089,-0.086,-3.521,16.137
11.026,12.902,-0.088,-0.084,-3.427,15.819
11.075,12.902,-0.086,-0.097,-3.939,16.321
11.125,12.902,-0.084,-0.092,-2.396,16.571
11.176,12.902,-0.088,-0.084,-3.886,16.247
11.225,12.902,-0.087,-0.072,-3.253,14.141
11.275,12.902,-0.088,-0.079,-3.471,15.388
11.325,12.902,-0.087,-0.074,-4.254,15.178
11.375,12.902,-0.084,-0.094,-2.967,16.663
11.425,-2.014,-0.087,-0.100,-3.810,15.572
11.475,-1.939,-0.090,-0.080,-3.004,16.349
11.526,-2.053,-0.090,-0.085,-3.962,14.930
11.575,-1.951,-0.085,-0.078,-4.020,15.200
11.625,-1.909,-0.084,-0.085,-2.937,15.283
11.675,-1.979,-0.074,-0.083,-3.422,15.865
11.726,-1.912,-0.074,-0.079,-3.277,15.438
11.775,-2.067,-0.052,-0.077,-3.055,15.365
11.826,-1.904,-0.050,-0.077,-3.988,14.286
11.875,-1.890,-0.022,-0.071,-3.387,14.048
11.925,-1.764,-0.022,-0.063,-2.995,15.373
11.975,-2.061,-0.007,-0.056,-3.692,16.272
12.025,-2.037,-0.006,-0.053,-3.128,15.627
12.075,-2.153,0.010,-0.058,-3.815,14.422
12.126,-1.928,0.010,-0.061,-2.915,13.910
12.175,-1.794,0.025,-0.070,-3.042,14.386
12.225,-1.738,0.028,-0.066,-4.325,14.874
12.275,-2.089,0.031,-0.066,-2.546,15.099
12.325,-2.013,0.032,-0.061,-4.254,14.866
12.376,-1.906,0.043,-0.080,-3.446,13.441
12.425,-2.058,0.042,-0.083,-3.061,13.573
12.475,-1.967,0.047,-0.044,-4.334,14.214
12.525,-2.192,0.046,-0.048,-3.533,13.828
12.575,-2.026,0.057,-0.027,-3.784,14.274
12.626,-2.029,0.057,-0.030,-3.206,14.626
12.675,-1.754,0.070,0.001,-2.719,12.627
12.725,-2.030,0.071,-0.005,-4.021,12.877
12.775,-2.021,0.078,0.059,-3.142,13.539
12.825,-2.135,0.079,0.070,-3.681,14.185
12.875,-2.058,0.086,0.211,-4.100,14.484
12.925,-1.898,0.088,0.213,-3.023,14.169
12.975,-1.744,0.068,0.353,-4.092,13.297
13.025,-1.807,0.069,0.353,-4.360,12.227
13.075,-1.958,0.033,0.393,-3.663,13.683
13.125,-1.938,0.031,0.400,-4.500,14.120
13.175,-1.931,0.038,0.396,-3.265,14.375
13.226,-2.002,0.039,0.382,-4.121,14.137
13.275,-1.945,0.046,0.378,-3.846,14.458
13.326,-1.898,0.047,0.373,-3.660,14.549
13.375,-2.026,0.049,0.343,-4.163,14.433
13.426,-2.009,0.048,0.350,-3.137,15.650
13.475,-1.823,0.051,0.321,-3.877,16.329
13.525,-1.933,0.051,0.318,-3.737,16.027
13.575,-2.006,0.051,0.311,-3.799,15.277
13.625,-1.893,0.051,0.313,-4.525,14.604
13.675,-1.983,0.058,0.356,-2.763,14.813
13.726,-1.740,0.060,0.375,-3.453,16.249
13.775,-1.868,0.062,0.391,-4.655,17.117
13.825,-2.074,0.061,0.390,-3.594,17.172
13.875,-1.817,0.064,0.385,-2.973,15.987
13.925,-1.827,0.063,0.379,-2.544,16.368
13.976,-2.145,0.067,0.374,-2.832,17.599
14.026,-2.033,0.065,0.372,-1.146,18.296
14.075,-1.818,0.072,0.404,0.277,18.444
14.125,-1.852,0.074,0.412,-0.235,19.670
14.175,-1.735,0.077,0.433,1.269,18.782
14.225,-1.928,0.077,0.431,1.501,19.045
14.275,-1.917,0.078,0.433,1.438,20.174
14.325,-1.905,0.078,0.435,3.447,22.391
14.375,-1.854,0.082,0.439,1.822,22.155
14.425,-1.884,0.082,0.432,2.766,22.637
14.475,-1.850,0.084,0.438,4.228,21.975
14.525,-1.871,0.083,0.445,3.222,21.214
14.575,-1.909,0.087,0.488,4.779,21.723
14.625,-1.931,0.089,0.486,4.201,23.368
14.675,-1.895,0.090,0.493,4.539,24.044
14.726,-1.916,0.090,0.492,4.598,23.910
14.775,-1.869,0.094,0.508,4.628,23.330
14.826,-1.873,0.094,0.512,5.329,24.165
14.875,-1.891,0.094,0.524,4.940,25.702
14.925,-1.815,0.094,0.530,5.277,27.647
14.975,-1.833,0.099,0.569,5.373,27.465
15.025,-1.965,0.098,0.560,5.382,27.240
15.075,-1.844,0.102,0.562,6.006,26.651
15.125,-2.039,0.102,0.567,7.188,26.588
15.175,-1.839,0.104,0.564,6.344,28.227
15.225,-1.901,0.104,0.556,7.252,29.669
15.276,-1.847,0.105,0.601,6.733,30.553
15.325,-1.939,0.104,0.596,6.264,29.022
15.375,-1.868,0.109,0.594,7.577,31.409
15.425,-1.807,0.107,0.599,6.955,30.613
15.475,-1.938,0.114,0.632,7.977,32.722
15.525,-1.947,0.114,0.621,8.054,32.498
15.576,-1.778,0.118,0.652,8.434,33.130
15.625,-1.903,0.118,0.653,9.328,32.959
15.675,-1.988,0.124,0.650,8.341,33.135
15.725,-1.941,0.123,0.645,9.680,34.577
15.775,-2.058,0.126,0.655,9.044,36.116
15.825,-1.908,0.127,0.660,9.648,37.574
15.875,-1.840,0.126,0.683,10.140,38.361
15.925,-1.843,0.127,0.687,8.842,38.958
15.976,-1.806,0.131,0.694,10.387,38.280
16.026,-1.868,0.133,0.700,11.265,38.417
16.075,-1.854,0.134,0.719,10.489,39.656
16.125,-1.863,0.135,0.723,12.042,40.426
16.176,-1.809,0.137,0.729,11.665,40.227
16.225,-1.893,0.136,0.725,12.612,43.163
16.275,-1.986,0.140,0.756,13.010,42.827
16.325,-2.052,0.139,0.758,11.695,43.584
16.376,-1.915,0.143,0.768,13.042,43.959
16.425,-1.831,0.144,0.773,12.185,46.060
16.475,-2.003,0.147,0.773,13.457,47.102
16.525,-1.756,0.146,0.775,14.196,47.107
16.575,-1.744,0.148,0.804,13.561,47.569
16.625,-1.932,0.149,0.800,15.041,47.139
16.676,-1.841,0.155,0.831,13.647,48.717
16.725,-1.848,0.157,0.833,14.554,50.037
16.775,-1.899,0.156,0.839,15.421,51.026
16.825,-1.763,0.154,0.834,14.332,54.012
16.875,-2.089,0.158,0.866,15.832,54.861
16.925,-1.887,0.158,0.859,14.886,53.595
16.975,-1.942,0.164,0.868,16.013,55.127
17.026,-1.958,0.164,0.872,17.058,56.790
17.075,-1.708,0.173,0.892,17.126,56.623
17.126,-1.960,0.178,0.918,18.227,57.640
17.175,-1.766,0.177,0.920,18.515,56.570
17.225,-1.820,0.177,0.913,18.606,58.608
17.276,-1.801,0.182,0.920,18.584,61.333
17.325,-1.917,0.183,0.946,18.305,63.657
17.375,-1.993,0.183,0.950,19.708,65.131
17.425,-1.888,0.186,0.980,19.442,65.403
17.475,-1.859,0.185,0.980,19.558,66.022
17.525,-1.822,0.187,0.983,20.565,66.283
17.575,-1.912,0.188,0.983,21.089,67.863
17.625,-1.927,0.190,1.022,21.788,68.748
17.675,-1.902,0.191,1.023,21.783,69.299
17.725,-1.835,0.194,1.033,21.555,71.033
17.775,-1.679,0.199,1.043,22.524,71.841
17.825,-1.868,0.201,1.046,23.472,74.342
17.875,-1.840,0.200,1.044,22.490,77.431
17.925,-1.823,0.210,1.066,23.934,78.970
17.975,-1.960,0.211,1.067,23.728,79.480
18.026,-1.825,0.218,1.094,25.701,79.527
18.075,-1.789,0.216,1.085,25.593,79.766
18.125,-1.793,0.218,1.115,25.550,80.584
18.176,-1.950,0.218,1.116,27.882,82.088
18.225,-1.964,0.226,1.138,27.355,85.073
18.275,-1.869,0.226,1.140,27.207,88.976
18.325,-1.858,0.228,1.182,27.744,89.917
18.375,-1.843,0.230,1.174,26.809,90.874
18.426,-2.006,0.228,1.184,28.602,92.948
18.475,-1.716,0.228,1.182,29.135,94.631
18.525,-1.859,0.233,1.206,30.228,95.636
18.575,-1.804,0.232,1.208,31.972,96.991
18.625,-1.936,0.241,1.222,30.312,95.856
18.675,-1.956,0.241,1.221,32.571,96.342
18.725,-1.870,0.244,1.247,32.592,99.872
18.775,-1.809,0.245,1.246,33.486,105.257
18.825,-1.850,0.240,1.264,33.451,106.721
18.875,-1.969,0.241,1.273,32.262,109.558
18.925,-1.873,0.245,1.287,35.487,111.719
18.975,-1.839,0.245,1.300,36.477,111.492
19.025,-1.957,0.242,1.292,36.981,112.262
19.076,-1.863,0.242,1.290,38.458,114.090
19.125,-1.679,0.245,1.318,37.917,115.025
19.176,-1.853,0.244,1.312,38.522,115.806
19.225,-1.977,0.245,1.306,39.694,120.471
19.275,-1.964,0.247,1.305,39.312,123.071
19.325,-1.821,0.246,1.313,40.397,125.836
19.375,-1.748,0.246,1.319,39.872,130.560
19.426,-1.960,0.241,1.322,41.844,131.731
19.475,-1.867,0.241,1.325,43.762,133.502
19.525,-1.824,0.250,1.347,42.981,134.200
19.575,-1.801,0.248,1.344,46.163,134.151
19.625,-1.894,0.252,1.337,45.380,135.323
19.675,-1.676,0.251,1.325,46.417,137.622
19.725,-1.869,0.254,1.337,47.235,143.936
19.775,-1.751,0.253,1.328,47.235,148.747
19.825,-1.908,0.247,1.325,47.519,150.766
19.875,-1.936,0.247,1.329,47.939,153.460
19.926,-1.745,0.253,1.324,48.199,155.934
19.975,-1.692,0.252,1.332,51.133,158.886
20.025,-1.854,0.250,1.337,51.877,160.073
20.075,-1.818,0.249,1.335,54.661,160.679
20.125,-2.013,0.251,1.332,55.177,161.263
20.175,-2.018,0.251,1.344,54.818,162.336
20.226,-1.915,0.245,1.332,56.640,168.738
20.275,-1.676,0.245,1.336,56.771,173.965
20.325,-1.904,0.251,1.363,57.366,180.351
20.375,-1.692,0.251,1.364,57.292,183.133
20.425,-1.934,0.253,1.356,59.032,185.479
20.476,-1.925,0.252,1.350,61.091,187.478
20.525,-1.857,0.252,1.354,62.444,189.020
20.575,-1.798,0.253,1.357,64.861,190.478
20.625,-1.975,0.248,1.344,65.374,191.876
20.675,-1.861,0.249,1.350,66.103,195.731
20.725,-1.822,0.255,1.345,67.578,199.234
20.775,-1.793,0.254,1.342,66.980,206.755
20.825,-2.005,0.251,1.352,68.468,211.831
20.875,-1.763,0.250,1.355,68.627,215.771
20.925,-1.865,0.251,1.358,68.515,220.485
20.975,-1.850,0.251,1.347,72.083,222.956
21.025,-1.982,0.253,1.352,73.995,224.079
21.075,-1.759,0.250,1.355,75.666,224.546
21.126,-1.743,0.258,1.353,77.763,226.206
21.175,-1.878,0.256,1.354,77.988,230.250
21.225,-1.986,0.252,1.336,80.104,239.388
21.275,-1.735,0.251,1.337,80.201,246.000
21.325,-1.993,0.252,1.351,80.931,252.460
21.375,-1.927,0.252,1.350,82.207,254.938
21.425,-1.847,0.248,1.356,81.699,260.017
21.475,-1.830,0.249,1.364,85.661,263.328
21.525,-1.900,0.252,1.355,88.511,267.074
21.575,-1.696,0.252,1.357,89.796,268.971
21.625,-2.037,0.249,1.355,92.046,268.190
21.675,-1.734,0.247,1.359,92.479,273.128
21.725,-1.917,0.251,1.358,94.984,282.207
21.775,-1.684,0.251,1.356,95.584,293.534
21.825,-1.820,0.249,1.344,95.389,299.626
21.875,-1.798,0.249,1.345,96.814,303.521
21.925,-1.886,0.252,1.369,96.900,308.115
21.975,-1.650,0.250,1.365,100.284,312.212
22.026,-1.800,0.251,1.355,102.131,314.907
22.076,-1.876,0.252,1.357,103.281,317.979
22.125,-1.908,0.248,1.350,104.698,319.005
22.176,-1.706,0.247,1.353,106.575,323.946
22.226,-1.712,0.246,1.352,108.096,332.533
22.276,-1.893,0.247,1.351,109.336,340.335
22.325,-1.900,0.247,1.349,109.263,346.799
22.375,-1.711,0.247,1.358,110.191,355.363
22.426,-1.774,0.251,1.364,110.679,360.167
22.475,-1.859,0.249,1.374,113.067,363.598
22.526,-1.781,0.250,1.363,116.113,365.396
22.576,-1.779,0.252,1.359,116.798,367.880
22.625,-2.014,0.250,1.357,117.147,371.022
22.675,-1.899,0.252,1.370,120.065,374.487
22.725,-1.836,0.248,1.355,119.849,383.190
22.776,-1.890,0.249,1.352,121.459,392.034
22.826,-1.832,0.246,1.348,121.729,397.445
22.875,-1.873,0.247,1.352,121.797,401.425
22.926,-1.874,0.252,1.351,122.424,407.378
22.976,-1.977,0.252,1.358,122.748,411.205
23.025,-1.742,0.251,1.355,126.465,416.137
23.075,-1.860,0.251,1.358,127.757,416.739
23.125,-1.873,0.246,1.350,128.553,418.584
23.176,-1.969,0.246,1.347,130.799,420.420
23.226,-1.722,0.251,1.362,129.935,430.676
23.275,-1.943,0.252,1.355,131.017,435.835
23.325,-1.813,0.255,1.365,132.353,441.371
23.376,-1.791,0.255,1.367,132.222,446.950
23.425,-1.735,0.254,1.358,134.268,449.361
23.475,-1.928,0.253,1.355,135.295,450.384
23.525,-1.803,0.248,1.360,137.961,453.071
23.575,-1.772,0.248,1.360,138.743,455.910
23.625,-1.692,0.254,1.367,139.969,457.756
23.675,-1.819,0.255,1.367,141.194,460.325
23.725,-1.859,0.251,1.365,142.020,466.742
23.775,-1.792,0.252,1.364,142.337,475.519
23.825,-1.933,0.250,1.347,143.010,480.529
23.875,-1.773,0.251,1.356,141.880,487.923
23.926,-1.773,0.249,1.360,143.588,491.495
23.975,-1.791,0.248,1.358,144.190,495.057
24.025,-1.736,0.260,1.375,146.606,496.701
24.076,-1.792,0.260,1.371,148.031,497.282
24.126,-1.887,0.257,1.340,148.154,500.241
24.175,-1.930,0.258,1.339,149.236,502.946
24.225,-1.815,0.259,1.351,149.863,513.198
24.275,-2.127,0.257,1.348,149.470,518.617
24.325,-1.953,0.244,1.353,150.979,522.813
24.375,-1.935,0.245,1.351,151.030,527.277
24.425,-1.728,0.251,1.352,151.669,533.739
24.476,-2.071,0.251,1.344,153.023,536.655
24.525,-1.850,0.252,1.334,152.740,539.161
24.575,-1.881,0.251,1.349,155.650,542.647
24.626,-1.932,0.252,1.363,155.577,543.041
24.675,-1.863,0.252,1.370,157.168,545.395
24.725,-1.776,0.249,1.354,157.728,551.756
24.775,-1.945,0.250,1.344,157.291,557.223
24.825,-1.866,0.256,1.364,158.860,562.804
24.875,-2.084,0.254,1.372,158.014,565.463
24.926,-1.998,0.247,1.368,158.596,567.230
24.975,-1.975,0.245,1.369,160.979,570.184
25.025,-1.757,0.250,1.346,161.450,573.091
25.075,-2.002,0.249,1.337,163.077,575.519
25.125,-1.745,0.252,1.365,164.343,576.480
25.175,-1.974,0.250,1.359,164.172,576.518
25.225,-1.717,0.255,1.365,166.453,581.727
25.275,-1.767,0.256,1.362,165.348,586.613
25.325,-1.820,0.255,1.358,166.575,591.217
25.375,-1.803,0.254,1.349,167.611,595.163
25.426,-1.845,0.254,1.353,167.196,597.970
25.475,-1.920,0.253,1.349,168.933,599.035
25.526,-1.851,0.251,1.361,168.860,600.062
25.576,-1.797,0.252,1.360,170.882,600.101
25.625,-2.000,0.251,1.351,171.813,602.185
25.675,-2.050,0.252,1.356,170.948,604.648
25.725,-1.774,0.249,1.367,173.069,609.671
25.776,-1.891,0.251,1.364,172.935,614.142
25.825,-1.947,0.251,1.357,172.868,614.922
25.875,-1.742,0.252,1.364,173.940,618.435
25.925,-1.784,0.249,1.375,174.127,619.861
25.975,-1.830,0.248,1.361,175.075,623.834
26.025,-1.935,0.253,1.366,176.464,625.439
26.075,-1.672,0.254,1.366,176.928,626.205
26.125,-1.917,0.253,1.346,177.799,624.650
26.175,-1.853,0.254,1.352,177.314,627.353
