time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
12.695,-1.944,-0.078,-0.099,-3.713,-2.927
12.744,-1.907,-0.078,-0.101,-4.137,-4.640
12.794,-1.972,-0.078,-0.081,-4.520,-3.259
12.844,-1.926,-0.080,-0.091,-3.065,-2.830
12.894,-1.854,-0.079,-0.076,-4.034,-1.856
12.944,-1.984,-0.080,-0.075,-3.789,-2.947
12.994,-2.098,-0.081,-0.075,-3.630,-3.425
13.045,-1.981,-0.077,-0.081,-3.455,-4.516
13.094,-1.855,-0.066,-0.076,-3.253,-3.570
13.144,-2.014,-0.067,-0.081,-3.927,-2.231
13.194,-1.854,-0.067,-0.095,-3.351,-2.404
13.244,-2.000,-0.037,-0.093,-2.813,-3.862
13.294,-1.893,-0.037,-0.094,-3.313,-3.219
13.344,-1.805,-0.006,-0.092,-3.452,-4.020
13.394,-1.925,-0.007,-0.081,-3.757,-2.759
13.444,-1.786,0.010,-0.074,-3.567,-3.070
13.494,-1.801,0.012,-0.075,-3.026,-3.302
13.544,-1.751,0.031,-0.072,-4.539,-3.722
13.594,-1.838,0.030,-0.067,-2.412,-4.286
13.645,-1.942,0.041,-0.060,-1.630,-3.869
13.694,-1.767,0.040,-0.073,-0.509,-2.385
13.744,-2.019,0.041,-0.078,1.670,-2.747
13.794,-1.901,0.040,-0.040,1.126,-2.888
13.844,-1.889,0.043,-0.040,1.958,-2.863
13.895,-1.858,0.044,-0.043,1.948,-4.271
13.944,-1.969,0.043,-0.043,2.839,-3.964
13.994,-1.806,0.042,-0.007,3.050,-2.303
14.044,-1.899,0.038,-0.006,2.540,-3.046
14.094,-1.862,0.033,0.097,4.037,-3.310
14.144,-1.931,0.028,0.092,3.533,-3.171
14.195,-2.063,0.022,0.332,4.441,-3.807
14.244,-1.920,0.018,0.338,4.771,-3.788
14.294,-1.823,0.022,0.490,4.016,-3.597
14.344,-1.954,0.024,0.485,5.208,-2.543
14.394,-2.045,0.030,0.442,4.879,-2.401
14.444,-1.758,0.033,0.440,3.862,-3.713
14.494,-1.922,0.036,0.381,6.048,-3.347
14.544,-1.767,0.038,0.379,4.533,-4.933
14.594,-1.830,0.040,0.392,5.793,-3.326
14.644,-1.837,0.040,0.390,6.607,-2.738
14.694,-1.939,0.040,0.454,5.516,-2.281
14.744,-1.851,0.039,0.447,6.774,-3.562
14.794,-1.972,0.039,0.500,6.555,-3.036
14.844,-1.840,0.041,0.504,7.448,-4.034
14.894,-1.683,0.041,0.504,7.423,-3.745
14.944,-1.788,0.041,0.495,6.841,-2.973
14.995,-2.034,0.045,0.506,7.564,-3.129
15.044,-1.948,0.045,0.504,7.267,-2.748
15.094,-1.795,0.047,0.493,7.268,-4.263
15.144,-1.895,0.048,0.493,8.762,-2.654
15.194,-1.802,0.054,0.522,7.983,-2.704
15.244,-1.901,0.057,0.531,9.416,-2.725
15.294,-1.989,0.060,0.531,9.033,-2.278
15.345,-1.882,0.061,0.534,9.633,-2.828
15.394,-1.891,0.062,0.533,10.049,-4.093
15.445,-1.915,0.062,0.523,8.413,-3.912
15.494,-1.969,0.064,0.561,10.765,-3.121
15.545,-1.941,0.064,0.555,9.794,-3.419
15.595,-2.144,0.065,0.580,9.908,-3.091
15.645,-1.863,0.067,0.582,11.285,-3.393
15.694,-1.936,0.067,0.586,11.017,-4.598
15.744,-1.828,0.066,0.572,11.713,-3.633
15.795,-1.862,0.067,0.589,11.633,-4.286
15.844,-1.927,0.071,0.586,10.979,-2.844
15.894,-1.901,0.076,0.616,12.572,-2.642
15.944,-1.880,0.076,0.613,11.522,-2.605
15.994,-2.096,0.080,0.632,12.770,-4.013
16.045,-2.066,0.080,0.625,12.523,-4.761
16.094,-2.026,0.085,0.637,12.557,-3.727
16.144,-1.798,0.085,0.638,13.913,-2.910
16.194,-1.761,0.089,0.670,13.806,-3.185
16.244,-1.890,0.089,0.669,14.412,-3.414
16.295,-1.912,0.093,0.660,14.523,-3.160
16.344,-1.837,0.091,0.652,14.212,-4.420
16.394,-1.981,0.096,0.680,15.228,-3.514
16.445,-1.981,0.096,0.681,14.965,-3.327
16.494,-1.851,0.099,0.727,14.981,-2.652
16.545,-1.930,0.099,0.731,15.762,-3.123
16.595,-1.925,0.101,0.733,15.504,-4.620
16.644,-1.803,0.101,0.735,16.606,-3.218
16.694,-1.994,0.107,0.749,16.917,-3.198
16.744,-1.921,0.107,0.765,17.484,-3.338
16.794,-1.933,0.110,0.765,18.834,-2.540
16.844,-1.914,0.110,0.776,18.257,-3.009
16.894,-2.010,0.116,0.771,18.233,-4.183
16.945,-1.866,0.118,0.809,18.942,-4.201
16.994,-1.869,0.119,0.795,17.867,-3.454
17.044,-1.944,0.120,0.803,19.270,-2.971
17.094,-2.000,0.126,0.816,19.496,-2.170
17.144,-1.890,0.126,0.809,19.813,-3.403
17.195,-1.930,0.128,0.829,21.434,-4.021
17.244,-1.801,0.131,0.854,21.041,-3.647
17.294,-1.985,0.133,0.859,22.677,-2.868
17.344,-2.033,0.133,0.860,22.236,-3.409
17.394,-1.782,0.139,0.886,21.516,-2.993
17.444,-2.085,0.139,0.876,23.809,-3.142
17.494,-1.849,0.144,0.908,22.003,-4.136
17.544,-1.748,0.144,0.902,23.392,-3.403
17.595,-1.976,0.148,0.919,24.449,-1.680
17.645,-1.829,0.149,0.912,24.508,-2.577
17.694,-1.802,0.155,0.912,26.000,-2.179
17.744,-1.781,0.155,0.949,25.881,-3.783
17.794,-1.940,0.158,0.939,26.874,-3.932
17.844,-1.930,0.158,0.964,27.540,-3.564
17.895,-2.044,0.165,0.981,26.725,-3.549
17.944,-1.924,0.164,0.972,27.820,-3.024
17.994,-1.922,0.163,0.963,26.908,-2.874
18.045,-2.013,0.162,1.007,28.643,-3.762
18.094,-1.932,0.172,0.998,29.837,-4.976
18.144,-2.010,0.172,1.035,29.650,-3.328
18.194,-1.853,0.172,1.039,31.711,-3.513
18.244,-2.114,0.172,1.049,31.709,-2.683
18.295,-1.882,0.176,1.051,31.357,-2.974
18.345,-2.009,0.176,1.077,33.515,-2.970
18.394,-1.837,0.187,1.081,32.931,-3.776
18.445,-1.868,0.187,1.109,33.119,-4.057
18.494,-1.873,0.189,1.114,33.382,-2.520
18.545,-1.905,0.188,1.120,35.067,-2.254
18.594,-1.904,0.192,1.105,36.213,-3.041
18.644,-1.815,0.193,1.151,36.232,-3.896
18.694,-1.713,0.197,1.150,38.542,-4.311
18.744,-1.832,0.198,1.183,38.369,-3.716
18.794,-2.006,0.204,1.177,38.318,-2.837
18.844,-1.826,0.203,1.183,40.111,-2.749
18.894,-1.899,0.209,1.190,39.588,-2.965
18.944,-1.941,0.208,1.212,39.290,-3.964
18.994,-2.089,0.214,1.209,40.501,-3.930
19.044,-1.901,0.213,1.235,40.667,-3.519
19.094,-1.866,0.219,1.229,43.829,-2.437
19.144,-1.943,0.219,1.247,43.569,-2.897
19.194,-1.968,0.217,1.252,45.232,-3.346
19.245,-1.981,0.219,1.277,46.065,-3.760
19.295,-1.951,0.230,1.282,46.335,-3.588
19.344,-2.025,0.230,1.290,47.647,-4.035
19.394,-1.976,0.236,1.297,47.618,-3.530
19.444,-1.845,0.234,1.324,47.182,-2.910
19.494,-1.931,0.238,1.321,48.878,-4.000
19.544,-1.970,0.239,1.339,49.486,-3.789
19.594,-1.919,0.244,1.333,51.129,-3.481
19.645,-1.955,0.245,1.366,53.621,-4.104
19.695,-2.012,0.243,1.364,54.305,-2.891
19.744,-2.107,0.242,1.388,55.907,-2.877
19.795,-1.915,0.248,1.387,55.674,-2.531
19.844,-2.017,0.248,1.364,57.174,-3.560
19.894,-1.925,0.261,1.364,57.727,-4.530
19.944,-1.936,0.263,1.426,56.984,-4.069
19.995,-2.001,0.265,1.424,58.099,-3.228
20.045,-2.025,0.264,1.438,59.939,-3.008
20.095,-1.957,0.266,1.433,62.540,-3.060
20.144,-2.055,0.267,1.472,64.785,-4.081
20.195,-1.977,0.276,1.460,64.660,-3.865
20.244,-2.079,0.275,1.517,66.221,-3.944
20.294,-1.930,0.279,1.511,67.186,-3.311
20.345,-1.842,0.278,1.536,67.132,-0.397
20.394,-2.049,0.283,1.521,69.623,2.939
20.445,-1.910,0.283,1.558,67.968,5.404
20.494,-2.053,0.291,1.557,69.754,7.061
20.545,-1.880,0.293,1.587,71.607,9.107
20.594,-1.911,0.295,1.579,74.021,12.029
20.645,-1.820,0.294,1.603,76.837,12.918
20.695,-1.967,0.291,1.601,77.563,13.876
20.744,-1.955,0.293,1.636,79.264,14.330
20.795,-2.009,0.302,1.624,79.574,13.784
20.844,-1.907,0.303,1.559,79.823,15.146
20.894,-1.741,0.305,1.557,81.951,16.256
20.944,-1.999,0.304,1.702,81.265,17.495
20.994,-1.921,0.315,1.704,82.459,18.155
21.044,-2.014,0.315,1.721,86.247,19.012
21.094,-1.943,0.314,1.731,88.488,18.067
21.144,-1.887,0.314,1.698,90.885,18.850
21.194,-2.122,0.325,1.685,93.642,19.897
21.244,-2.014,0.324,1.773,94.237,20.130
21.294,-2.097,0.338,1.766,95.974,19.838
21.344,-1.826,0.338,1.763,95.404,20.684
21.394,-2.075,0.343,1.762,97.688,19.972
21.444,-1.965,0.341,1.819,97.096,21.829
21.494,-2.040,0.336,1.822,97.886,22.845
21.544,-1.986,0.337,1.853,99.131,23.766
21.594,-2.049,0.342,1.855,98.347,23.793
21.644,-1.841,0.343,1.816,97.852,22.153
21.694,-1.980,0.336,1.818,99.350,23.705
21.744,-2.035,0.336,1.892,98.393,23.589
21.794,-1.998,0.341,1.880,99.653,24.469
21.844,-2.024,0.343,1.935,98.888,25.607
21.894,-2.112,0.350,1.934,98.993,26.703
21.944,-2.045,0.349,1.866,99.016,26.128
21.994,-2.126,0.352,1.865,100.723,26.759
22.044,-2.062,0.351,1.942,104.910,28.159
22.095,-1.985,0.354,1.941,107.371,29.112
22.144,-1.853,0.356,1.960,108.430,29.280
22.194,-1.859,0.349,1.952,111.726,29.459
22.244,-1.914,0.350,1.891,111.978,29.978
22.295,-1.896,0.355,1.891,114.293,28.769
22.344,-1.895,0.355,1.973,114.358,29.562
22.394,-1.846,0.355,1.972,115.340,31.486
22.444,-1.979,0.356,1.964,116.468,32.891
22.494,-1.819,0.366,1.974,116.101,33.179
22.545,-1.980,0.365,1.942,120.147,34.252
22.594,-1.832,0.357,1.938,122.277,33.874
22.644,-1.884,0.357,1.973,124.313,34.020
22.694,-1.968,0.358,1.987,126.193,36.135
22.745,-1.981,0.357,2.000,126.981,35.743
22.794,-1.862,0.358,1.995,130.276,36.689
22.844,-1.899,0.360,1.966,129.880,36.552
22.894,-1.867,0.363,1.967,130.073,37.099
22.944,-1.845,0.366,1.987,131.092,37.717
22.994,-1.843,0.364,1.994,131.819,40.470
23.044,-1.755,0.364,2.002,131.532,40.543
23.094,-1.980,0.369,1.998,132.610,41.481
23.144,-1.898,0.368,1.981,131.670,41.070
23.195,-1.962,0.361,1.982,132.550,41.246
23.244,-1.864,0.362,2.008,132.929,42.748
23.294,-1.957,0.368,2.002,133.384,42.559
23.344,-2.023,0.368,1.991,133.425,43.642
23.395,-1.868,0.368,1.996,132.776,45.173
23.444,-2.020,0.368,1.974,133.290,45.693
23.494,-1.890,0.362,1.983,133.036,47.588
23.544,-1.934,0.363,1.981,133.185,48.542
23.595,-1.940,0.367,1.982,133.579,49.505
23.644,-1.836,0.366,1.992,133.919,49.527
23.694,-2.040,0.366,1.984,132.602,50.769
23.744,-1.951,0.363,1.997,133.716,49.191
23.794,-1.968,0.359,1.993,132.556,49.910
23.844,-1.970,0.358,2.002,134.053,51.849
23.894,-1.925,0.362,2.009,132.270,55.078
23.944,-1.881,0.363,1.986,133.978,56.888
23.994,-1.858,0.364,1.992,133.271,57.259
24.044,-1.705,0.363,2.026,132.513,57.201
24.094,-1.975,0.367,2.015,133.242,58.546
24.145,-1.964,0.366,1.972,132.985,58.947
24.195,-1.998,0.365,1.968,133.508,60.747
24.244,-1.839,0.364,2.025,133.255,60.944
24.295,-2.012,0.362,2.030,132.184,61.900
24.345,-1.984,0.364,1.978,133.781,62.538
24.395,-1.743,0.363,1.995,133.310,63.782
24.444,-1.891,0.362,2.004,133.539,67.198
24.494,-1.916,0.364,2.001,133.467,68.937
24.544,-1.749,0.365,2.012,133.665,70.007
24.594,-1.981,0.364,2.005,133.748,71.066
24.644,-1.810,0.362,1.994,133.540,71.173
24.797,-1.839,0.368,2.025,132.754,72.188
24.953,-1.945,0.365,2.037,133.039,79.236
25.113,-1.928,0.370,2.004,133.785,84.923
25.274,-1.956,0.364,2.008,133.799,85.396
25.428,-1.972,0.363,2.008,133.328,93.755
25.446,-1.788,0.370,2.008,133.528,95.142
25.495,-1.949,0.367,2.004,134.005,97.845
25.545,-1.853,0.369,2.023,133.517,98.794
25.595,-2.015,0.364,2.024,133.526,98.690
25.644,-1.870,0.366,2.016,133.363,102.176
25.694,-1.933,0.365,2.012,132.598,101.878
25.745,-1.870,0.367,2.015,133.463,102.734
25.794,-1.866,0.373,2.008,133.488,103.711
