time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
10.949,12.902,-0.098,-0.120,-3.883,-2.653
10.998,12.902,-0.097,-0.083,-3.256,-3.880
11.049,12.902,-0.095,-0.079,-3.241,-4.676
11.098,12.902,-0.093,-0.083,-4.365,-3.335
11.148,-1.808,-0.096,-0.074,-3.395,-3.328
11.199,-1.860,-0.097,-0.083,-4.608,-2.744
11.249,12.902,-0.096,-0.098,-3.266,-3.081
11.298,12.902,-0.094,-0.104,-3.636,-3.943
11.348,12.902,-0.096,-0.092,-3.854,-3.741
11.398,12.902,-0.094,-0.092,-2.804,-3.070
11.449,12.902,-0.097,-0.097,-3.420,-2.897
11.498,12.902,-0.096,-0.108,-3.552,-2.518
11.548,12.902,-0.094,-0.083,-3.041,-2.650
11.598,12.902,-0.092,-0.088,-3.831,-2.695
11.649,12.902,-0.086,-0.100,-2.764,-3.524
11.698,12.902,-0.084,-0.102,-3.486,-3.151
11.748,12.902,-0.080,-0.096,-3.347,-2.826
11.799,-1.853,-0.075,-0.103,-2.779,-2.755
11.849,-1.740,-0.075,-0.088,-4.302,-3.290
11.898,-1.954,-0.060,-0.091,-4.004,-4.590
11.949,-1.813,-0.059,-0.090,-3.226,-4.436
11.999,-2.020,-0.058,-0.089,-4.060,-3.549
12.048,12.902,-0.045,-0.093,-3.520,-3.080
12.098,12.902,-0.045,-0.095,-4.112,-1.874
12.149,12.902,-0.016,-0.097,-2.989,-2.145
12.198,12.902,-0.016,-0.106,-3.156,-3.366
12.248,12.902,-0.002,-0.087,-3.792,-3.746
12.298,12.902,0.001,-0.080,-3.799,-3.571
12.349,12.902,0.018,-0.077,-3.908,-2.516
12.399,12.902,0.017,-0.081,-3.356,-2.291
12.448,12.902,0.030,-0.112,-3.320,-3.172
12.498,12.902,0.028,-0.114,-4.074,-3.520
12.548,12.902,0.048,-0.102,-2.866,-4.125
12.598,-1.985,0.047,-0.112,-3.671,-4.029
12.648,-1.783,0.061,-0.104,-2.876,-3.364
12.698,-1.960,0.060,-0.097,-3.288,-2.617
12.749,-1.905,0.079,-0.090,-3.643,-2.089
12.798,-1.979,0.080,-0.083,-3.920,-3.759
12.848,-1.987,0.112,-0.094,-3.600,-4.849
12.899,-1.935,0.127,-0.097,-3.979,-4.468
12.949,-1.766,0.147,-0.083,-3.423,-3.441
12.998,-1.735,0.176,-0.078,-3.455,-3.138
13.049,-1.924,0.175,-0.088,-2.923,-1.973
13.098,-1.859,0.199,-0.088,-2.878,-3.558
13.148,-2.084,0.197,-0.075,-3.965,-4.163
13.198,-1.892,0.204,-0.072,-2.650,-4.034
13.248,-1.948,0.210,-0.069,-3.019,-3.274
13.298,-1.824,0.218,-0.070,-3.836,-2.571
13.348,-1.771,0.225,-0.068,-3.271,-2.804
13.398,-1.866,0.229,-0.071,-3.803,-3.583
13.449,-1.881,0.229,-0.038,-3.060,-4.760
13.498,-1.874,0.223,-0.033,-4.053,-4.084
13.548,-1.876,0.221,0.027,-4.037,-3.476
13.598,-2.023,0.209,0.028,-3.653,-2.543
13.648,-1.995,0.210,0.065,-3.464,-2.860
13.698,-1.835,0.189,0.071,-2.795,-3.152
13.749,-1.822,0.188,0.120,-2.914,-4.746
13.798,-1.960,0.176,0.117,-3.980,-3.820
13.848,-1.918,0.177,0.235,-3.246,-2.800
13.898,-1.856,0.181,0.228,-3.941,-2.777
13.948,-1.896,0.181,0.446,-3.050,-2.320
13.998,-1.834,0.178,0.452,-3.202,-3.515
14.049,-2.047,0.177,0.637,-4.496,-3.001
14.098,-1.866,0.126,0.646,-2.927,-3.798
14.148,-1.997,0.126,0.662,-4.132,-3.135
14.199,-1.844,0.096,0.660,-3.694,-2.518
14.248,-1.901,0.094,0.603,-2.740,-3.011
14.298,-1.922,0.091,0.596,-3.932,-4.230
14.348,-1.871,0.091,0.582,-4.229,-3.975
14.398,-1.893,0.081,0.579,-3.456,-3.508
14.448,-1.813,0.082,0.562,-3.945,-3.088
14.498,-1.985,0.080,0.559,-2.954,-3.128
14.548,-1.937,0.081,0.451,-4.322,-2.495
14.598,-1.918,0.080,0.460,-3.115,-3.145
14.648,-1.822,0.081,0.426,-4.034,-3.621
14.698,-1.823,0.084,0.428,-3.681,-3.821
14.748,-1.867,0.083,0.439,-3.409,-3.588
14.798,-2.027,0.085,0.442,-4.399,-2.854
14.848,-1.826,0.084,0.467,-3.946,-2.660
14.898,-1.756,0.084,0.467,-3.433,-3.436
14.948,-1.763,0.084,0.438,-3.788,-4.745
14.998,-1.815,0.089,0.435,-2.978,-3.505
15.048,-1.871,0.090,0.445,-2.862,-2.746
15.098,-1.763,0.097,0.445,-3.630,-3.078
15.149,-1.998,0.096,0.454,-3.669,-2.141
15.198,-2.007,0.100,0.460,-3.699,-3.219
15.248,-1.842,0.102,0.467,-2.945,-4.206
15.298,-1.751,0.108,0.469,-3.647,-4.531
15.348,-1.885,0.107,0.474,-3.540,-2.719
15.398,-1.816,0.106,0.468,-3.215,-2.924
15.448,-1.928,0.107,0.517,-3.971,-3.105
15.498,-1.906,0.112,0.508,-3.702,-4.627
15.548,-1.800,0.112,0.508,-3.766,-4.198
15.598,-1.853,0.116,0.513,-4.308,-3.727
15.648,-1.956,0.116,0.536,-3.016,-2.958
15.698,-1.881,0.119,0.534,-3.221,-2.635
15.748,-1.905,0.120,0.532,-3.541,-2.542
15.799,-1.915,0.123,0.535,-3.449,-2.772
15.848,-1.853,0.124,0.552,-4.036,-4.277
15.898,-1.956,0.130,0.561,-3.499,-3.466
15.948,-1.947,0.130,0.574,-3.903,-3.233
15.998,-1.812,0.130,0.573,-3.720,-2.972
16.048,-1.812,0.131,0.595,-3.609,-3.409
16.098,-1.916,0.137,0.600,-4.415,-3.876
16.148,-1.877,0.138,0.603,-3.567,-4.009
16.198,-2.045,0.138,0.591,-3.923,-3.820
16.248,-1.814,0.139,0.645,-3.671,-3.179
16.298,-1.847,0.142,0.640,-3.576,-2.987
16.349,-1.981,0.141,0.656,-4.024,-3.355
16.399,-1.960,0.145,0.665,-3.506,-3.429
16.448,-1.846,0.145,0.682,-3.463,-4.789
16.498,-1.840,0.151,0.678,-4.244,-3.512
16.548,-2.023,0.152,0.686,-3.196,-3.160
16.598,-2.020,0.155,0.690,-4.121,-2.634
16.648,-2.036,0.156,0.698,-3.569,-2.908
16.698,-1.883,0.156,0.701,-3.060,-4.075
16.749,-1.917,0.158,0.730,-3.859,-3.794
16.798,-1.969,0.163,0.729,-2.970,-3.566
16.848,-1.996,0.162,0.740,-4.578,-2.658
16.898,-1.929,0.167,0.741,-3.766,-2.462
16.948,-1.931,0.167,0.754,-2.826,-3.307
16.998,-1.913,0.170,0.753,-3.771,-4.206
17.048,-1.961,0.169,0.774,-3.818,-4.387
17.098,-1.890,0.174,0.763,-4.165,-3.245
17.148,-1.887,0.175,0.789,-3.078,-3.339
17.198,-1.903,0.177,0.788,-2.626,-1.237
17.249,-1.858,0.176,0.801,-4.303,2.596
17.298,-1.877,0.178,0.808,-2.101,4.728
17.348,-1.854,0.178,0.820,-2.290,7.786
17.398,-2.002,0.182,0.823,-0.521,9.976
17.448,-1.835,0.180,0.840,1.094,11.861
17.498,-1.934,0.183,0.839,0.483,12.958
17.548,-1.845,0.183,0.860,2.129,13.537
17.598,-1.776,0.189,0.869,2.055,13.232
17.648,-1.963,0.190,0.883,2.369,14.499
17.698,-1.847,0.190,0.899,3.286,15.277
17.748,-1.845,0.191,0.915,2.183,16.848
17.798,-1.907,0.197,0.914,3.274,18.540
17.848,-1.901,0.195,0.935,3.940,18.346
17.898,-2.056,0.200,0.930,3.172,17.677
17.948,-1.975,0.201,0.954,4.751,17.808
17.999,-1.845,0.205,0.951,3.949,18.605
18.049,-1.961,0.206,0.972,4.148,20.488
18.099,-1.920,0.208,0.971,5.414,20.762
18.148,-1.897,0.210,0.987,3.955,20.213
18.198,-1.770,0.214,0.991,5.205,20.539
18.248,-1.836,0.214,1.016,4.999,20.679
18.298,-1.844,0.213,1.013,5.319,22.329
18.348,-1.912,0.214,1.032,5.870,22.518
18.398,-2.019,0.218,1.029,5.833,23.180
18.448,-2.038,0.218,1.045,6.892,24.358
18.498,-1.903,0.222,1.049,7.557,22.393
18.549,-1.893,0.221,1.066,7.486,23.467
18.599,-1.838,0.223,1.067,6.957,23.905
18.648,-1.752,0.223,1.082,8.094,24.484
18.698,-1.754,0.225,1.077,7.582,25.868
18.748,-1.920,0.225,1.099,7.361,26.902
18.798,-1.866,0.234,1.099,6.559,25.980
18.848,-2.101,0.233,1.126,7.968,26.768
18.898,-1.885,0.234,1.116,7.622,27.522
18.948,-1.766,0.234,1.131,9.144,29.780
18.998,-1.942,0.243,1.142,9.607,29.806
19.048,-1.875,0.243,1.178,9.296,28.740
19.098,-1.938,0.243,1.176,9.137,28.366
19.149,-1.964,0.243,1.190,9.002,28.723
19.198,-1.895,0.249,1.189,9.982,29.798
19.248,-1.921,0.250,1.188,10.136,32.139
19.298,-1.879,0.249,1.188,9.720,33.210
19.348,-1.925,0.249,1.221,10.239,33.713
19.398,-1.930,0.256,1.230,10.860,33.146
19.448,-1.943,0.254,1.236,10.862,33.797
19.498,-1.950,0.260,1.256,12.241,35.112
19.548,-1.805,0.258,1.259,11.055,35.782
19.599,-1.876,0.263,1.254,12.218,36.476
19.648,-1.883,0.264,1.300,11.540,36.174
19.698,-2.002,0.269,1.305,11.871,35.505
19.748,-1.933,0.269,1.318,13.132,37.368
19.798,-1.920,0.276,1.312,12.525,39.039
19.848,-1.906,0.273,1.332,14.079,40.982
19.898,-1.770,0.277,1.317,13.933,42.294
19.948,-1.973,0.278,1.337,13.987,40.814
19.998,-1.893,0.281,1.337,14.891,40.706
20.048,-1.854,0.281,1.353,15.046,42.282
20.099,-1.996,0.282,1.385,14.040,42.712
20.148,-2.047,0.283,1.383,15.420,43.382
20.198,-1.959,0.288,1.382,14.383,44.905
20.248,-1.826,0.287,1.434,15.454,46.547
20.298,-1.870,0.295,1.431,16.029,46.325
20.348,-1.831,0.297,1.451,15.520,47.778
20.398,-1.802,0.301,1.450,16.980,49.510
20.449,-2.008,0.302,1.459,16.558,49.891
20.499,-1.943,0.303,1.462,18.423,50.857
20.548,-1.893,0.302,1.492,17.960,51.307
20.598,-1.936,0.308,1.505,18.421,50.969
20.648,-1.968,0.307,1.517,19.117,51.228
20.699,-1.949,0.310,1.534,18.381,52.867
20.748,-1.754,0.311,1.531,18.891,55.462
20.798,-1.960,0.311,1.542,19.676,57.049
20.848,-1.887,0.311,1.540,19.688,58.481
20.898,-1.981,0.319,1.585,20.980,57.703
20.949,-1.853,0.319,1.576,20.898,59.623
20.999,-1.941,0.328,1.587,21.494,60.272
21.048,-1.881,0.327,1.587,22.479,61.918
21.099,-1.850,0.330,1.639,21.721,62.704
21.149,-1.904,0.330,1.624,22.718,62.824
21.198,-1.898,0.336,1.653,22.553,62.399
21.248,-1.888,0.336,1.665,22.101,64.665
21.298,-1.785,0.335,1.679,23.613,67.003
21.348,-1.919,0.336,1.683,23.696,69.721
21.398,-1.895,0.342,1.717,25.742,70.704
21.449,-1.887,0.343,1.716,26.429,70.907
21.498,-1.918,0.350,1.709,25.426,70.558
21.548,-1.928,0.350,1.714,27.171,71.639
21.598,-1.885,0.361,1.764,27.506,72.658
21.649,-1.966,0.361,1.760,27.475,74.929
21.698,-1.935,0.361,1.772,27.409,75.371
21.748,-1.996,0.361,1.779,27.245,77.754
21.798,-2.013,0.372,1.820,28.863,78.555
21.848,-1.958,0.372,1.817,29.927,82.430
21.898,-1.879,0.372,1.840,31.657,83.111
21.948,-1.878,0.374,1.828,31.941,85.620
21.998,-1.875,0.371,1.857,31.983,86.339
22.048,-2.019,0.371,1.854,32.353,85.848
22.098,-1.968,0.372,1.890,33.358,86.042
22.148,-1.880,0.372,1.889,31.947,87.750
22.198,-1.945,0.377,1.898,33.424,90.559
22.248,-1.958,0.376,1.893,32.431,94.697
22.299,-1.950,0.379,1.909,34.107,96.794
22.348,-1.953,0.379,1.910,33.446,98.782
22.398,-1.932,0.385,1.910,33.306,99.537
22.448,-1.844,0.387,1.914,33.738,100.650
22.498,-1.890,0.383,1.939,32.982,103.264
22.548,-1.779,0.384,1.926,33.586,103.382
22.598,-1.951,0.388,1.935,33.404,104.642
22.648,-1.880,0.387,1.930,33.844,104.445
22.698,-1.943,0.385,1.964,34.238,104.292
22.748,-1.933,0.386,1.953,33.450,108.233
22.800,-1.970,0.389,1.944,34.613,112.665
22.848,-1.903,0.390,1.951,34.090,115.961
22.898,-1.943,0.390,1.952,33.727,117.526
22.948,-1.891,0.390,1.949,34.600,120.032
22.998,-1.920,0.386,1.967,34.674,119.550
23.048,-1.903,0.387,1.974,33.390,121.325
23.098,-1.865,0.390,1.947,34.847,124.167
23.148,-1.896,0.391,1.949,33.875,124.272
23.198,-1.869,0.388,1.969,33.229,128.054
23.248,-1.830,0.390,1.967,33.643,130.943
23.299,-1.988,0.394,1.964,34.314,135.796
23.348,-1.943,0.392,1.957,34.870,137.271
23.398,-1.926,0.391,1.981,34.051,141.380
23.448,-1.962,0.388,1.983,34.738,143.600
23.498,-1.817,0.396,1.991,34.559,144.706
23.549,-1.991,0.396,1.989,33.967,145.860
23.598,-1.819,0.398,1.983,34.569,145.890
23.648,-1.959,0.398,1.988,33.218,146.760
23.698,-1.836,0.390,1.996,34.537,150.616
23.748,-1.877,0.391,1.988,34.204,155.536
23.798,-1.836,0.390,1.987,33.341,160.725
23.848,-1.948,0.391,1.977,33.925,163.861
23.898,-1.816,0.397,1.981,33.487,166.533
23.948,-1.882,0.397,1.975,34.400,168.222
23.998,-1.925,0.397,1.991,34.362,170.972
24.048,-1.930,0.396,1.983,33.326,172.982
24.098,-1.891,0.395,1.993,34.365,173.654
24.148,-1.895,0.395,1.996,33.308,174.532
24.198,-1.886,0.388,2.006,33.570,175.093
24.248,-1.843,0.390,1.992,34.337,182.624
24.299,-1.847,0.391,1.974,33.561,189.427
24.348,-1.913,0.391,1.976,34.565,194.634
24.398,-1.815,0.387,1.979,33.990,199.901
24.448,-1.873,0.388,1.970,34.287,200.582
24.499,-1.764,0.397,1.985,34.643,202.616
24.548,-1.904,0.397,1.989,33.125,203.104
24.598,-1.917,0.394,2.000,33.504,206.524
24.648,-2.004,0.395,1.993,34.370,207.036
24.698,-1.834,0.394,1.998,34.002,211.855
24.748,-1.930,0.395,1.999,34.852,217.964
24.798,-1.902,0.392,1.999,34.476,222.885
24.848,-2.053,0.392,1.990,33.721,229.497
24.898,-1.907,0.391,1.987,34.436,234.782
24.948,-1.914,0.390,1.990,33.422,237.778
24.998,-1.854,0.391,2.001,34.371,240.379
25.049,-2.074,0.391,2.001,34.026,242.243
25.099,-1.844,0.393,1.983,34.179,243.577
25.148,-1.692,0.392,1.989,34.441,244.188
25.198,-1.842,0.391,2.001,33.495,251.172
25.248,-1.954,0.391,2.000,34.679,259.396
25.298,-1.842,0.394,1.977,33.508,267.296
25.348,-1.970,0.393,1.979,34.012,272.316
25.398,-1.856,0.392,1.994,34.509,277.792
