time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
1.847,-0.050,-0.129,-0.087,-3.052,-3.031
1.897,-0.034,-0.129,-0.097,-3.984,-2.976
1.947,-0.023,-0.129,-0.090,-2.938,-3.411
1.997,-0.031,-0.128,-0.088,-3.489,-4.385
2.047,-0.032,-0.129,-0.090,-3.217,-4.146
2.097,-0.040,-0.129,-0.089,-3.027,-3.415
2.147,-0.021,-0.128,-0.088,-3.904,-2.814
2.197,-0.043,-0.128,-0.090,-2.942,-2.806
2.248,-0.025,-0.128,-0.092,-3.401,-3.233
2.298,-0.009,-0.129,-0.090,-3.604,-4.200
2.347,-0.017,-0.128,-0.086,-2.976,-3.625
2.397,-0.032,-0.128,-0.090,-3.953,-3.112
2.447,-0.042,-0.129,-0.090,-3.258,-2.823
2.497,-0.010,-0.129,-0.088,-3.056,-2.935
2.547,-0.028,-0.129,-0.089,-3.496,-3.190
2.597,-0.045,-0.129,-0.089,-2.902,-4.311
2.647,-0.047,-0.129,-0.081,-3.864,-3.828
2.698,-0.056,-0.129,-0.088,-3.216,-3.061
2.747,-0.032,-0.129,-0.087,-2.960,-2.889
2.797,-0.040,-0.129,-0.089,-4.264,-2.966
2.847,-0.026,-0.128,-0.088,-2.902,-3.459
2.898,-0.033,-0.129,-0.091,-3.696,-4.147
2.947,-0.013,-0.128,-0.087,-3.193,-4.122
2.997,-0.009,-0.129,-0.086,-3.013,-3.234
3.047,-0.005,-0.130,-0.093,-3.872,-2.944
3.097,-0.071,-0.130,-0.094,-3.385,-3.078
3.148,-0.034,-0.128,-0.089,-3.596,-3.337
3.197,-0.025,-0.129,-0.092,-3.363,-4.209
3.248,-0.011,-0.129,-0.093,-3.318,-4.593
3.297,-0.017,-0.128,-0.093,-4.249,-3.270
3.347,-0.062,-0.130,-0.094,-3.683,-2.900
3.398,-0.017,-0.129,-0.092,-3.988,-2.815
3.448,-0.020,-0.128,-0.091,-3.539,-3.312
3.497,-0.021,-0.128,-0.091,-2.915,-4.237
3.547,-0.025,-0.128,-0.089,-4.165,-3.934
3.598,-0.027,-0.129,-0.088,-3.064,-3.121
3.647,-0.026,-0.130,-0.089,-3.290,-2.809
3.697,-0.071,-0.129,-0.095,-4.359,-3.019
3.747,-0.037,-0.129,-0.089,-2.978,-3.675
3.797,-0.045,-0.129,-0.085,-3.522,-4.278
3.847,-0.004,-0.129,-0.092,-3.228,-4.028
3.897,-0.063,-0.130,-0.096,-2.949,-3.163
3.947,-0.030,-0.128,-0.088,-4.040,-2.862
3.998,-0.008,-0.129,-0.093,-2.944,-2.928
4.047,-0.020,-0.129,-0.089,-3.199,-4.258
4.097,-0.026,-0.128,-0.084,-3.902,-4.150
4.147,-0.024,-0.128,-0.092,-3.038,-3.778
4.197,-0.027,-0.128,-0.092,-4.266,-3.146
4.247,-0.041,-0.129,-0.090,-3.154,-2.930
4.297,-0.012,-0.129,-0.091,-3.221,-3.128
4.348,-0.027,-0.130,-0.088,-3.647,-3.613
4.397,-0.035,-0.129,-0.090,-2.945,-4.102
4.448,-0.026,-0.128,-0.094,-4.270,-3.854
4.497,-0.021,-0.128,-0.096,-2.990,-3.344
4.547,-0.007,-0.129,-0.091,-3.346,-2.957
4.597,-0.076,-0.130,-0.099,-4.177,-2.976
4.647,-0.062,-0.128,-0.091,-3.037,-3.996
4.697,-0.029,-0.129,-0.092,-3.800,-4.371
4.747,-0.054,-0.129,-0.098,-4.047,-3.503
4.797,-0.021,-0.128,-0.090,-3.153,-2.974
4.847,-0.003,-0.128,-0.094,-4.273,-2.827
4.897,-0.047,-0.128,-0.092,-2.997,-2.966
4.947,-0.038,-0.129,-0.092,-3.503,-3.884
4.997,-0.008,-0.129,-0.095,-3.268,-4.389
5.048,-0.012,-0.129,-0.096,-3.344,-4.440
5.097,-0.007,-0.129,-0.089,-4.246,-3.017
5.147,-0.035,-0.130,-0.092,-3.074,-2.853
5.197,-0.027,-0.129,-0.089,-3.365,-3.037
5.247,-0.060,-0.130,-0.097,-3.828,-4.573
5.297,-0.035,-0.129,-0.092,-2.931,-4.659
5.348,-0.011,-0.129,-0.095,-4.259,-4.226
5.397,-0.041,-0.128,-0.090,-3.194,-3.255
5.447,0.004,-0.128,-0.092,-3.515,-3.058
5.497,-0.055,-0.128,-0.099,-4.180,-3.170
5.548,12.902,-0.129,-0.091,-3.420,-3.501
5.597,12.902,-0.129,-0.097,-3.307,-3.465
5.647,12.902,-0.126,-0.109,-2.611,-4.113
5.697,12.902,-0.125,-0.111,-2.737,-3.232
5.747,12.902,-0.126,-0.124,-3.521,-2.465
5.797,12.902,-0.126,-0.127,-2.464,-2.768
5.847,12.902,-0.132,-0.097,-3.602,-3.550
5.897,12.902,-0.129,-0.108,-3.020,-3.864
5.947,12.902,-0.131,-0.073,-2.748,-3.508
5.997,12.902,-0.131,-0.076,-3.653,-3.303
6.048,12.902,-0.126,-0.096,-2.881,-2.556
6.097,12.902,-0.125,-0.093,-3.917,-2.648
6.147,12.902,-0.124,-0.117,-4.232,-4.643
6.197,12.902,-0.122,-0.120,-3.237,-4.017
6.247,12.902,-0.125,-0.109,-3.695,-3.389
6.297,12.902,-0.125,-0.111,-2.965,-3.140
6.347,12.902,-0.121,-0.094,-3.176,-2.712
6.397,12.902,-0.118,-0.094,-3.409,-2.238
6.447,12.902,-0.123,-0.097,-2.670,-4.379
6.497,12.902,-0.124,-0.103,-4.049,-3.339
6.548,12.902,-0.122,-0.103,-3.041,-4.038
6.597,-1.631,-0.120,-0.110,-3.591,-3.616
6.647,-1.971,-0.116,-0.082,-3.992,-1.866
6.697,-2.028,-0.119,-0.087,-3.145,-2.955
6.747,-1.758,-0.123,-0.088,-4.014,-2.963
6.797,12.902,-0.122,-0.098,-2.979,-4.418
6.847,12.902,-0.122,-0.092,-2.979,-2.093
6.897,12.902,-0.121,-0.091,-3.751,-2.811
6.947,12.902,-0.118,-0.099,-2.731,-2.226
6.997,12.902,-0.119,-0.107,-3.651,-2.813
7.048,12.902,-0.118,-0.105,-3.283,-3.490
7.097,12.902,-0.123,-0.107,-3.137,-4.326
7.147,12.902,-0.120,-0.097,-4.400,-2.807
7.197,12.902,-0.119,-0.101,-2.997,-2.965
7.247,12.902,-0.115,-0.084,-3.678,-2.652
7.298,12.902,-0.116,-0.086,-3.454,-3.404
7.347,12.902,-0.116,-0.092,-3.429,-4.058
7.397,12.902,-0.114,-0.092,-3.183,-3.315
7.447,12.902,-0.116,-0.078,-3.782,-3.220
7.498,12.902,-0.122,-0.076,-4.005,-3.114
7.548,12.902,-0.122,-0.083,-3.893,-2.433
7.597,12.902,-0.121,-0.080,-2.971,-2.505
7.647,12.902,-0.122,-0.082,-3.686,-4.016
7.697,12.902,-0.123,-0.082,-3.018,-3.851
7.747,12.902,-0.122,-0.090,-2.831,-2.751
7.798,12.902,-0.118,-0.113,-4.115,-2.652
7.847,12.902,-0.119,-0.150,-3.122,-3.016
7.897,-1.826,-0.122,-0.112,-3.731,-2.832
7.947,-2.050,-0.122,-0.078,-3.401,-4.063
7.997,-2.112,-0.121,-0.108,-3.301,-4.341
8.047,-2.111,-0.120,-0.089,-4.152,-3.680
8.097,-2.093,-0.120,-0.094,-3.008,-3.674
8.147,12.902,-0.120,-0.107,-3.167,-2.850
8.197,12.902,-0.116,-0.092,-3.225,-2.403
8.248,12.902,-0.118,-0.090,-3.466,-2.733
8.297,12.902,-0.124,-0.094,-3.678,-2.025
8.347,12.902,-0.121,-0.094,-2.734,-2.572
8.397,12.902,-0.121,-0.060,-3.443,-2.115
8.448,12.902,-0.120,-0.074,-3.751,-2.630
8.498,12.902,-0.110,-0.110,-3.189,-2.920
8.547,12.902,-0.108,-0.099,-3.888,-4.164
8.597,12.902,-0.113,-0.077,-2.827,-4.310
8.647,12.902,-0.114,-0.075,-2.830,-2.948
8.697,-1.997,-0.105,-0.075,-3.904,-3.133
8.747,-1.711,-0.104,-0.077,-2.519,-1.850
8.797,12.902,-0.102,-0.109,-3.875,-3.589
8.847,12.902,-0.101,-0.097,-3.346,-4.162
8.897,12.902,-0.105,-0.108,-3.079,-3.754
8.947,12.902,-0.105,-0.105,-4.386,-2.871
8.997,12.902,-0.103,-0.081,-3.144,-2.700
9.048,12.902,-0.105,-0.076,-3.630,-2.782
9.097,12.902,-0.116,-0.088,-3.820,-3.636
9.147,12.902,-0.115,-0.083,-2.962,-3.639
9.197,12.902,-0.114,-0.090,-4.343,-4.156
9.247,12.902,-0.115,-0.094,-3.010,-2.966
9.297,12.902,-0.114,-0.079,-3.146,-3.171
9.347,-1.801,-0.114,-0.088,-3.299,-3.317
9.397,-1.828,-0.111,-0.099,-3.231,-3.326
9.447,-1.824,-0.110,-0.100,-3.705,-4.829
9.497,-2.023,-0.102,-0.112,-3.610,-2.669
9.547,12.902,-0.102,-0.102,-3.240,-3.923
9.598,12.902,-0.096,-0.085,-3.465,-2.678
9.647,12.902,-0.092,-0.084,-3.302,-2.604
9.697,12.902,-0.100,-0.078,-4.000,-3.582
9.747,12.902,-0.099,-0.085,-4.189,-3.890
9.797,12.902,-0.095,-0.118,-3.057,-3.802
9.847,12.902,-0.093,-0.111,-3.384,-3.391
9.897,12.902,-0.100,-0.085,-2.742,-2.281
9.947,12.902,-0.099,-0.087,-3.504,-2.799
9.997,12.902,-0.105,-0.102,-4.211,-3.785
10.048,12.902,-0.105,-0.093,-2.809,-3.535
10.097,-1.888,-0.101,-0.083,-4.100,-4.468
10.147,-1.962,-0.102,-0.086,-3.845,-3.266
10.197,-1.979,-0.101,-0.085,-4.218,-3.542
10.247,-1.947,-0.100,-0.086,-3.920,-2.556
10.297,-1.749,-0.098,-0.085,-3.501,-3.225
10.347,-1.968,-0.097,-0.091,-3.220,-4.822
10.398,-1.991,-0.095,-0.103,-3.089,-4.885
10.447,-1.938,-0.096,-0.115,-3.155,-2.346
10.497,-1.874,-0.094,-0.091,-4.016,-2.226
10.548,-1.903,-0.094,-0.086,-2.888,-3.170
10.597,-1.852,-0.092,-0.108,-3.697,-2.444
10.647,-1.886,-0.089,-0.114,-3.225,-4.042
10.697,-1.845,-0.088,-0.092,-3.360,-3.524
10.747,-2.037,-0.088,-0.098,-3.882,-4.006
10.797,-1.619,-0.088,-0.094,-2.934,-2.903
10.847,-1.981,-0.088,-0.082,-4.339,-2.627
10.897,-1.888,-0.088,-0.103,-3.985,-4.157
10.947,-2.045,-0.088,-0.090,-3.028,-4.752
10.997,-1.856,-0.084,-0.093,-4.118,-4.497
11.047,-1.702,-0.084,-0.092,-2.847,-2.280
11.097,-2.068,-0.084,-0.094,-4.250,-2.666
11.147,-1.746,-0.084,-0.099,-3.686,-2.907
11.197,-1.950,-0.083,-0.074,-3.436,-3.504
11.247,-1.878,-0.082,-0.078,-4.384,-4.144
11.297,-1.963,-0.084,-0.082,-3.392,-3.984
11.347,-1.775,-0.085,-0.088,-3.337,-3.371
11.397,-1.712,-0.080,-0.090,-4.204,-2.556
11.447,-1.884,-0.082,-0.094,-2.755,-3.276
11.497,-1.989,-0.083,-0.095,-4.111,-3.101
11.547,-1.907,-0.080,-0.093,-2.836,-4.278
11.597,-1.899,-0.082,-0.087,-3.708,-2.822
11.647,-2.042,-0.082,-0.098,-3.901,-2.709
11.697,-2.000,-0.078,-0.106,-2.998,-2.373
11.747,-2.016,-0.079,-0.106,-4.237,-3.192
11.798,-2.036,-0.082,-0.115,-3.458,-3.276
11.847,-1.948,-0.081,-0.113,-3.196,-4.250
11.897,-2.027,-0.078,-0.104,-3.746,-4.522
11.947,-1.954,-0.079,-0.107,-3.454,-3.713
11.997,-1.904,-0.078,-0.076,-3.848,-2.942
12.047,-1.865,-0.078,-0.074,-4.158,-2.786
12.097,-1.941,-0.079,-0.088,-2.954,-3.757
12.147,-1.926,-0.078,-0.093,-4.385,-4.480
12.197,-1.844,-0.079,-0.083,-3.042,-3.657
12.247,-1.880,-0.080,-0.083,-3.978,-3.215
12.298,-1.889,-0.074,-0.092,-3.341,-2.938
12.347,-1.859,-0.074,-0.081,-3.118,-3.246
12.398,-1.859,-0.064,-0.074,-3.924,-2.941
12.447,-1.779,-0.066,-0.080,-3.050,-4.820
12.497,-1.818,-0.041,-0.088,-2.653,-3.813
12.548,-1.904,-0.039,-0.091,-2.002,-3.150
12.598,-1.915,-0.020,-0.061,0.093,-2.205
12.647,-1.913,-0.019,-0.068,0.436,-2.972
12.697,-1.667,-0.017,-0.049,1.132,-3.333
12.747,-1.819,-0.018,-0.051,2.339,-4.947
12.797,-1.790,-0.020,-0.052,1.603,-3.044
12.848,-1.682,-0.021,-0.046,2.985,-3.967
12.897,-1.751,-0.021,-0.038,2.890,-2.786
12.947,-1.862,-0.020,-0.034,3.235,-3.307
12.997,-2.012,-0.020,-0.013,3.868,-4.052
13.047,-1.754,-0.019,-0.011,3.029,-4.746
13.097,-1.906,-0.025,0.054,4.221,-2.438
13.147,-1.937,-0.024,0.061,4.388,-2.811
13.197,-1.896,-0.026,0.131,3.415,-2.824
13.247,-1.895,-0.026,0.135,5.087,-2.815
13.297,-1.824,-0.016,0.212,4.116,-2.692
13.347,-1.976,-0.015,0.216,5.403,-4.105
13.397,-1.964,0.004,0.233,5.386,-3.958
13.448,-1.959,0.005,0.228,4.976,-3.369
13.497,-2.005,0.023,0.221,5.656,-2.398
13.547,-1.769,0.023,0.223,6.429,-3.258
13.597,-1.873,0.033,0.245,6.614,-3.370
13.647,-1.781,0.033,0.255,7.229,-4.118
13.697,-1.924,0.038,0.295,6.592,-3.586
13.747,-2.015,0.039,0.293,8.393,-2.882
13.798,-1.913,0.045,0.370,6.532,-2.875
13.847,-2.018,0.046,0.364,6.348,-3.476
13.897,-2.030,0.048,0.417,8.389,-4.365
13.948,-1.848,0.049,0.413,7.194,-4.066
13.997,-1.903,0.055,0.445,8.779,-3.399
14.048,-1.898,0.055,0.452,7.414,-2.983
14.097,-1.895,0.060,0.483,9.183,-2.794
14.147,-1.855,0.062,0.481,9.793,-3.323
14.197,-1.958,0.068,0.504,8.574,-4.059
14.248,-1.865,0.068,0.509,9.701,-3.950
14.297,-1.893,0.074,0.521,9.331,-4.219
14.347,-1.731,0.074,0.514,9.126,-3.184
14.397,-1.933,0.068,0.543,10.486,-2.832
14.447,-1.825,0.070,0.537,9.692,-3.871
14.498,-1.961,0.068,0.536,11.007,-2.520
14.548,-1.785,0.070,0.549,10.546,-4.476
14.597,-1.885,0.060,0.569,10.532,-3.336
14.647,-1.831,0.062,0.572,12.139,-3.210
14.697,-1.871,0.054,0.646,10.514,-2.114
14.747,-1.877,0.053,0.650,11.855,-2.980
14.798,-1.904,0.066,0.705,11.582,-3.511
14.847,-1.878,0.066,0.706,11.334,-4.535
14.897,-1.949,0.075,0.672,12.738,-3.515
14.948,-1.944,0.073,0.671,11.470,-3.518
14.997,-1.944,0.077,0.663,13.063,-3.541
15.047,-1.894,0.077,0.668,14.006,-3.206
15.097,-1.919,0.083,0.717,13.063,-3.446
15.147,-1.787,0.084,0.720,14.529,-4.334
15.197,-1.890,0.089,0.731,14.142,-3.558
15.247,-1.864,0.090,0.729,14.902,-2.690
15.297,-1.857,0.094,0.735,15.584,-2.575
15.347,-1.830,0.093,0.737,14.328,-2.544
15.397,-1.874,0.098,0.746,15.583,-3.590
15.447,-1.800,0.097,0.748,16.127,-4.594
15.497,-1.927,0.101,0.781,15.670,-3.942
15.547,-1.939,0.102,0.781,17.227,-3.447
15.597,-2.006,0.105,0.796,17.250,-2.608
15.647,-1.861,0.106,0.789,18.080,-2.918
15.698,-1.840,0.114,0.828,18.447,-2.975
15.747,-1.955,0.115,0.822,17.573,-4.063
15.797,-1.892,0.119,0.808,19.227,-3.827
15.847,-1.833,0.119,0.810,17.726,-3.238
15.897,-1.918,0.126,0.831,18.427,-2.858
15.947,-1.776,0.125,0.826,18.983,-3.352
15.997,-1.918,0.125,0.865,19.185,-3.456
16.047,-1.919,0.126,0.873,20.779,-4.164
16.097,-1.888,0.126,0.892,21.437,-2.882
16.148,-1.875,0.126,0.883,21.507,-3.190
16.197,-1.817,0.133,0.919,22.351,-2.600
16.247,-1.918,0.135,0.907,21.937,-3.195
16.297,-1.910,0.139,0.917,23.328,-3.726
16.348,-1.800,0.138,0.910,22.461,-3.395
16.397,-1.965,0.141,0.941,22.482,-3.063
16.447,-1.887,0.141,0.934,23.412,-2.674
16.497,-1.812,0.147,0.960,23.541,-2.740
16.547,-1.866,0.147,0.959,24.924,-3.444
16.597,-1.953,0.155,0.998,25.880,-4.617
16.647,-2.031,0.152,1.000,26.167,-3.778
16.697,-1.948,0.160,1.014,27.311,-3.403
16.747,-1.979,0.160,1.004,26.698,-3.200
16.797,-1.958,0.159,1.019,27.202,-2.841
16.848,-1.785,0.160,1.023,28.059,-2.725
16.897,-1.866,0.163,1.043,26.728,-3.646
16.947,-1.805,0.163,1.054,29.036,-2.999
16.998,-1.976,0.170,1.057,29.197,-4.447
17.047,-1.946,0.169,1.064,30.108,-2.592
17.098,-1.848,0.176,1.077,31.775,-2.579
17.148,-2.046,0.175,1.100,31.363,-2.273
17.197,-1.894,0.177,1.125,32.276,-4.687
17.248,-1.937,0.175,1.118,32.311,-5.249
17.298,-1.833,0.182,1.115,32.817,-2.854
17.347,-1.962,0.183,1.128,33.938,-2.898
17.397,-1.877,0.191,1.142,34.097,-3.632
17.447,-1.820,0.190,1.170,34.666,-2.604
17.497,-1.931,0.195,1.166,35.370,-3.283
17.548,-2.075,0.195,1.197,36.659,-4.719
17.597,-1.808,0.206,1.199,38.318,-2.691
17.647,-1.869,0.205,1.209,37.638,-3.146
17.698,-1.928,0.204,1.217,39.890,-2.725
17.747,-1.900,0.205,1.226,39.991,-2.319
17.798,-1.855,0.216,1.232,40.235,-2.414
17.847,-1.912,0.215,1.272,40.698,-4.323
17.897,-1.791,0.212,1.274,41.452,-3.440
17.947,-1.936,0.211,1.277,41.458,-2.634
17.998,-1.901,0.216,1.274,42.905,-2.461
18.047,-1.742,0.217,1.296,43.332,-3.433
18.097,-1.929,0.222,1.303,45.995,-4.271
18.148,-1.923,0.221,1.329,45.429,-4.376
18.197,-1.914,0.226,1.330,46.643,-2.997
18.247,-1.906,0.226,1.354,48.162,-3.354
18.297,-1.979,0.234,1.356,47.379,-1.756
18.347,-1.919,0.233,1.369,48.650,1.527
18.397,-1.866,0.246,1.381,48.782,3.078
18.447,-1.929,0.248,1.399,50.612,5.360
18.497,-1.733,0.244,1.407,51.997,8.240
18.547,-1.829,0.245,1.422,53.196,9.866
18.597,-1.807,0.248,1.421,54.853,10.798
18.647,-1.796,0.248,1.458,55.915,10.473
18.697,-1.851,0.260,1.455,55.466,11.123
18.747,-1.993,0.262,1.465,57.040,10.859
18.797,-1.892,0.265,1.470,58.099,13.097
18.847,-1.893,0.266,1.497,58.621,14.340
18.897,-1.967,0.273,1.500,58.778,15.217
18.947,-1.932,0.273,1.502,59.105,15.048
18.997,-1.893,0.273,1.502,62.818,14.822
19.047,-2.005,0.272,1.555,63.540,14.976
19.097,-1.936,0.272,1.555,64.761,17.078
19.147,-1.872,0.276,1.571,66.530,17.559
19.197,-1.850,0.282,1.571,67.482,17.744
19.247,-2.057,0.286,1.597,68.214,16.739
19.298,-1.951,0.290,1.592,68.569,17.361
19.347,-1.811,0.290,1.632,68.942,17.856
19.397,-1.822,0.291,1.633,69.656,19.242
19.447,-1.906,0.295,1.642,71.578,20.412
19.498,-1.930,0.299,1.632,74.113,20.130
19.547,-1.812,0.305,1.679,76.639,20.726
19.597,-1.941,0.306,1.678,77.563,19.403
19.647,-1.911,0.315,1.693,79.715,20.415
19.697,-1.843,0.317,1.693,79.551,20.853
19.747,-1.880,0.322,1.733,81.001,21.434
19.797,-1.925,0.322,1.729,82.143,21.698
19.847,-1.985,0.318,1.763,81.395,22.726
19.898,-2.036,0.319,1.768,83.563,22.455
19.947,-1.893,0.324,1.771,83.629,23.116
19.997,-1.927,0.323,1.767,83.072,24.176
20.047,-1.852,0.332,1.791,83.721,25.085
20.097,-1.857,0.332,1.796,82.732,26.161
20.147,-1.837,0.336,1.829,83.601,25.239
20.197,-1.851,0.336,1.825,83.387,25.367
20.247,-1.985,0.343,1.848,82.642,25.365
20.297,-1.794,0.342,1.851,84.332,26.422
20.347,-1.961,0.347,1.880,83.255,27.000
20.398,-1.911,0.347,1.885,85.328,28.689
20.447,-1.964,0.346,1.902,87.427,29.089
20.497,-1.781,0.346,1.906,89.611,29.195
20.547,-1.848,0.354,1.945,93.279,29.629
20.597,-1.911,0.354,1.945,93.788,30.917
20.648,-2.004,0.358,1.957,95.376,30.979
20.697,-1.880,0.357,1.945,96.360,31.116
20.747,-1.887,0.360,1.953,96.829,30.127
20.797,-1.844,0.361,1.946,98.439,31.296
20.847,-1.975,0.358,1.972,97.844,31.566
20.897,-1.846,0.358,1.974,98.568,33.991
20.947,-1.904,0.365,1.989,99.301,34.709
20.997,-1.914,0.366,1.986,98.384,35.961
21.047,-2.041,0.372,1.987,99.420,36.060
21.097,-1.916,0.372,1.985,99.426,36.233
21.147,-1.897,0.374,1.982,99.674,35.884
21.197,-1.874,0.374,1.980,99.830,36.823
21.248,-2.075,0.365,1.987,99.229,37.740
21.298,-1.997,0.366,1.984,101.382,38.303
21.348,-1.849,0.367,2.011,100.475,38.694
21.397,-1.801,0.367,2.000,99.983,39.950
21.448,-2.029,0.362,1.999,100.629,40.443
21.498,-2.026,0.362,2.000,99.069,42.624
21.547,-1.878,0.365,1.994,100.770,43.765
21.597,-1.871,0.364,1.993,100.691,44.623
21.647,-2.038,0.366,2.021,99.509,43.340
21.697,-1.774,0.366,2.012,100.732,43.720
21.748,-2.098,0.373,1.998,99.312,43.407
21.797,-1.987,0.374,2.004,99.543,45.458
21.847,-2.049,0.373,1.985,100.481,47.671
21.897,-1.886,0.372,1.986,99.351,49.370
21.947,-1.902,0.372,2.006,100.764,49.350
21.997,-1.841,0.371,2.009,100.043,50.407
22.047,-1.924,0.364,2.028,100.151,50.155
22.097,-2.024,0.363,2.023,101.108,53.165
22.147,-1.950,0.365,2.011,98.863,53.328
22.197,-1.935,0.365,2.013,100.205,53.666
22.247,-1.975,0.362,1.996,100.149,52.600
22.297,-1.824,0.361,1.991,99.929,53.943
22.347,-1.905,0.368,2.013,100.270,55.917
22.397,-1.880,0.368,2.021,100.358,58.013
22.447,-1.929,0.362,1.996,100.635,59.569
22.498,-2.047,0.360,1.995,100.353,61.727
22.547,-1.960,0.365,2.024,99.692,62.218
22.597,-2.014,0.366,2.028,100.683,60.759
22.647,-1.948,0.364,1.995,99.711,62.533
22.697,-1.826,0.365,1.996,100.223,63.387
22.748,-1.973,0.365,2.015,100.247,63.402
22.797,-1.935,0.366,2.020,99.648,65.459
22.847,-1.917,0.366,2.016,100.275,67.463
22.897,-1.907,0.364,2.010,100.200,68.617
22.947,-1.951,0.374,2.003,100.243,70.563
22.997,-1.862,0.374,2.011,100.824,73.367
23.047,-1.801,0.365,2.001,99.095,74.484
23.097,-1.924,0.365,2.003,100.638,74.897
23.147,-1.996,0.369,2.034,99.865,75.926
23.198,-1.986,0.368,2.026,100.901,75.502
23.247,-1.753,0.366,2.027,100.925,75.966
23.297,-1.913,0.366,2.028,99.092,77.550
23.347,-1.878,0.368,2.025,101.287,81.218
23.397,-1.970,0.367,2.029,99.829,83.486
23.447,-1.863,0.367,2.026,99.155,85.122
23.497,-1.978,0.366,2.025,100.689,85.492
23.547,-1.990,0.372,2.002,100.383,87.868
23.598,-1.957,0.372,2.004,100.764,88.562
23.648,-1.836,0.369,2.023,100.809,89.782
23.697,-1.998,0.367,2.017,99.760,90.697
23.747,-1.966,0.368,2.003,100.759,90.584
23.797,-1.925,0.365,2.004,99.908,91.063
23.847,-1.891,0.372,2.017,100.438,95.075
23.897,-1.935,0.369,2.020,100.423,98.738
23.947,-1.841,0.368,2.007,99.575,101.821
23.997,-1.915,0.367,2.002,100.655,103.159
24.047,-1.706,0.370,1.997,100.349,103.466
24.097,-1.960,0.369,2.000,100.416,104.469
24.147,-1.870,0.368,2.022,100.959,106.235
24.197,-1.788,0.370,2.030,100.925,107.377
24.247,-1.946,0.371,2.040,101.450,108.504
24.297,-1.999,0.370,2.030,99.940,109.437
24.347,-1.711,0.378,2.015,99.683,113.983
24.397,-1.889,0.378,2.016,100.165,115.877
24.447,-1.816,0.369,2.006,100.135,120.886
24.497,-1.800,0.371,2.008,99.433,122.244
24.548,-1.977,0.367,2.010,100.208,124.729
24.598,-1.986,0.366,2.016,100.110,125.756
24.647,-1.713,0.371,2.024,100.582,125.636
24.698,-2.012,0.370,2.031,99.524,126.756
24.748,-1.909,0.373,2.010,100.695,126.835
24.797,-1.891,0.373,2.019,100.957,129.072
24.847,-1.900,0.371,2.026,99.946,135.049
24.898,-1.979,0.372,2.021,100.677,138.963
24.947,-1.930,0.365,2.023,99.568,142.240
24.998,-1.882,0.366,2.026,99.318,142.970
25.047,-1.775,0.371,2.009,100.784,146.942
25.098,-2.023,0.373,2.000,99.295,147.947
25.147,-1.921,0.370,1.997,101.034,150.290
25.198,-2.047,0.370,2.005,100.038,150.887
25.247,-1.869,0.374,2.021,100.320,151.790
25.297,-1.897,0.373,2.027,100.799,153.051
25.347,-1.836,0.375,2.023,99.533,159.844
25.397,-1.943,0.374,2.022,100.567,164.679
25.448,-1.921,0.374,2.034,99.772,169.689
