time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
4.616,0.013,-0.126,-0.078,-3.069,25.495
4.666,0.014,-0.125,-0.078,-4.052,25.902
4.716,-0.007,-0.125,-0.080,-3.199,26.549
4.766,-0.009,-0.126,-0.080,-3.143,26.485
4.816,-0.043,-0.125,-0.080,-3.385,25.649
4.866,0.001,-0.125,-0.082,-2.926,25.187
4.917,-0.015,-0.125,-0.082,-3.052,25.120
4.966,-0.015,-0.125,-0.081,-3.577,25.686
5.016,-0.002,-0.125,-0.081,-2.880,26.103
5.066,-0.026,-0.125,-0.079,-3.692,25.970
5.116,0.019,-0.125,-0.080,-2.962,25.761
5.166,-0.022,-0.126,-0.079,-3.296,24.513
5.216,0.016,-0.125,-0.078,-3.618,24.161
5.266,-0.028,-0.125,-0.078,-3.064,25.151
5.316,-0.013,-0.125,-0.080,-3.953,25.434
5.366,-0.026,-0.125,-0.080,-3.790,25.180
5.416,-0.004,-0.125,-0.083,-3.186,24.863
5.466,-0.006,-0.125,-0.081,-4.444,23.897
5.516,0.009,-0.125,-0.080,-3.046,23.909
5.566,-0.019,-0.125,-0.082,-3.397,24.815
5.617,0.020,-0.125,-0.078,-3.020,24.438
5.666,0.010,-0.125,-0.079,-3.237,24.626
5.716,0.020,-0.125,-0.082,-4.118,24.346
5.766,-0.006,-0.124,-0.083,-3.212,23.521
5.816,-0.015,-0.125,-0.082,-3.245,23.619
5.866,-0.010,-0.124,-0.078,-4.231,24.282
5.917,0.021,-0.125,-0.078,-3.029,24.001
5.966,-0.015,-0.125,-0.082,-3.714,24.201
6.016,-0.021,-0.124,-0.078,-3.885,23.459
6.066,-0.023,-0.125,-0.082,-3.140,22.797
6.116,-0.038,-0.125,-0.082,-4.082,23.383
6.166,-0.032,-0.125,-0.081,-2.779,23.895
6.216,0.011,-0.125,-0.081,-4.261,23.852
6.266,0.014,-0.125,-0.081,-3.132,23.859
6.316,0.005,-0.125,-0.076,-3.169,23.362
6.366,-0.017,-0.125,-0.080,-4.204,22.251
6.416,0.004,-0.125,-0.080,-3.086,22.518
6.466,0.008,-0.125,-0.077,-3.525,23.306
6.516,-0.009,-0.125,-0.083,-3.462,23.605
6.566,0.021,-0.125,-0.083,-3.129,23.508
6.617,0.011,-0.125,-0.079,-3.511,23.296
6.666,0.010,-0.125,-0.080,-2.997,22.422
6.717,0.025,-0.124,-0.080,-3.846,21.663
6.766,-0.030,-0.125,-0.082,-3.942,23.012
6.816,0.010,-0.124,-0.081,-3.119,22.952
6.866,12.902,-0.125,-0.079,-4.271,23.014
6.916,12.902,-0.124,-0.079,-2.719,23.558
6.966,12.902,-0.125,-0.072,-3.641,21.975
7.017,12.902,-0.125,-0.070,-3.806,21.980
7.066,12.902,-0.118,-0.071,-2.628,22.498
7.116,12.902,-0.119,-0.086,-4.279,22.988
7.167,12.902,-0.125,-0.076,-3.193,23.712
7.217,12.902,-0.125,-0.100,-3.286,22.644
7.266,12.902,-0.121,-0.099,-4.019,21.370
7.316,12.902,-0.119,-0.106,-2.810,21.569
7.366,-1.731,-0.128,-0.123,-5.042,21.636
7.417,12.902,-0.129,-0.091,-2.540,22.297
7.467,12.902,-0.122,-0.093,-3.374,22.783
7.516,12.902,-0.118,-0.111,-4.077,21.670
7.566,12.902,-0.115,-0.110,-3.195,21.017
7.617,12.902,-0.114,-0.089,-3.698,21.198
7.666,12.902,-0.118,-0.087,-2.731,21.793
7.716,12.902,-0.116,-0.083,-3.107,22.483
7.767,12.902,-0.120,-0.083,-3.891,22.388
7.817,12.902,-0.120,-0.088,-2.834,22.120
7.866,12.902,-0.119,-0.089,-3.128,21.446
7.916,-1.994,-0.121,-0.100,-3.439,20.659
7.966,-2.424,-0.119,-0.096,-3.570,20.947
8.017,-1.680,-0.120,-0.076,-4.074,21.923
8.066,-1.896,-0.120,-0.067,-3.556,22.003
8.116,-1.790,-0.120,-0.076,-2.926,20.118
8.166,12.902,-0.120,-0.085,-3.688,19.594
8.217,12.902,-0.119,-0.070,-3.171,20.038
8.266,12.902,-0.119,-0.070,-4.141,20.998
8.317,12.902,-0.117,-0.093,-3.658,21.112
8.366,12.902,-0.114,-0.092,-2.824,21.860
8.416,12.902,-0.115,-0.081,-3.681,20.417
8.466,12.902,-0.111,-0.085,-3.169,20.227
8.516,12.902,-0.110,-0.080,-2.879,20.391
8.566,12.902,-0.102,-0.082,-3.602,20.781
8.616,12.902,-0.102,-0.098,-2.833,21.347
8.666,12.902,-0.107,-0.092,-3.992,20.545
8.716,12.902,-0.107,-0.107,-2.743,20.502
8.767,12.902,-0.109,-0.096,-3.583,20.457
8.817,12.902,-0.110,-0.104,-3.071,19.487
8.866,12.902,-0.100,-0.092,-2.695,20.315
8.916,12.902,-0.102,-0.065,-3.741,21.041
8.966,12.902,-0.103,-0.070,-3.172,21.691
9.017,12.902,-0.102,-0.081,-3.187,20.461
9.066,12.902,-0.109,-0.077,-4.058,20.056
9.117,12.902,-0.107,-0.058,-2.986,20.294
9.166,12.902,-0.098,-0.057,-4.392,20.827
9.216,12.902,-0.099,-0.072,-3.346,20.392
9.266,-2.124,-0.108,-0.074,-3.246,20.534
9.316,-1.737,-0.109,-0.095,-4.063,21.193
9.367,-1.790,-0.107,-0.092,-2.546,18.852
9.416,-1.997,-0.108,-0.080,-4.053,19.366
9.466,-1.826,-0.116,-0.076,-4.303,20.242
9.516,12.902,-0.114,-0.082,-3.349,20.210
9.567,12.902,-0.115,-0.080,-3.608,21.007
9.616,12.902,-0.117,-0.087,-2.568,20.043
9.666,12.902,-0.117,-0.083,-3.330,18.819
9.716,12.902,-0.115,-0.078,-3.314,19.274
9.766,12.902,-0.112,-0.075,-2.922,19.567
9.817,12.902,-0.112,-0.078,-3.177,20.081
9.866,12.902,-0.113,-0.083,-3.462,20.341
9.916,12.902,-0.112,-0.062,-2.730,19.433
9.967,12.902,-0.107,-0.066,-3.264,18.859
10.017,12.902,-0.107,-0.046,-2.970,18.362
10.066,-1.905,-0.104,-0.056,-3.505,19.265
10.117,-1.791,-0.102,-0.075,-2.944,19.228
10.166,-1.866,-0.106,-0.086,-3.345,19.375
10.216,-1.849,-0.107,-0.056,-3.399,19.048
10.266,-1.811,-0.103,-0.063,-3.122,17.615
10.317,-1.810,-0.103,-0.093,-3.229,18.688
10.367,-1.900,-0.101,-0.104,-3.660,18.157
10.416,-2.018,-0.102,-0.097,-2.932,19.014
10.466,-1.806,-0.101,-0.098,-3.556,18.788
10.516,-1.814,-0.101,-0.084,-3.620,18.228
10.567,-1.922,-0.099,-0.073,-3.519,18.009
10.616,-1.761,-0.098,-0.072,-3.329,17.484
10.666,-2.011,-0.100,-0.072,-3.348,17.735
10.716,-1.873,-0.099,-0.070,-4.454,18.996
10.766,-1.726,-0.100,-0.070,-2.734,18.478
10.816,12.902,-0.101,-0.062,-3.248,17.548
10.866,12.902,-0.094,-0.062,-3.670,16.809
10.917,12.902,-0.094,-0.098,-3.080,16.893
10.966,12.902,-0.105,-0.097,-4.301,17.909
11.016,12.902,-0.106,-0.074,-2.889,18.143
11.067,12.902,-0.101,-0.064,-3.458,18.336
11.117,12.902,-0.103,-0.078,-3.519,18.053
11.166,12.902,-0.102,-0.079,-2.919,17.407
11.216,12.902,-0.101,-0.080,-3.468,17.567
11.267,12.902,-0.099,-0.087,-2.755,17.845
11.316,-1.828,-0.099,-0.079,-3.184,17.858
11.366,-1.915,-0.089,-0.075,-4.100,17.805
11.416,-1.881,-0.091,-0.089,-2.603,16.915
11.467,-1.832,-0.093,-0.091,-3.768,17.002
11.517,-1.882,-0.095,-0.097,-3.595,17.509
11.567,-1.944,-0.088,-0.085,-3.261,17.735
11.616,-2.039,-0.087,-0.068,-3.836,17.468
11.666,-1.799,-0.087,-0.071,-3.016,18.049
11.716,-1.791,-0.086,-0.068,-3.059,16.104
11.766,-1.830,-0.085,-0.071,-3.362,16.356
11.816,-2.033,-0.085,-0.081,-3.053,16.908
11.866,-1.772,-0.086,-0.085,-4.411,16.931
11.916,-1.984,-0.087,-0.077,-3.100,17.343
11.966,-1.899,-0.083,-0.077,-3.324,17.727
12.016,-1.723,-0.084,-0.079,-3.671,16.868
12.066,-2.065,-0.083,-0.069,-2.829,15.126
12.116,-1.986,-0.083,-0.068,-3.326,17.107
12.166,-1.999,-0.083,-0.072,-3.572,17.614
12.216,-1.970,-0.085,-0.077,-2.875,16.916
12.266,-1.885,-0.082,-0.090,-3.876,17.621
12.316,-1.833,-0.084,-0.085,-2.962,16.217
12.367,-1.897,-0.085,-0.069,-3.822,15.561
12.416,-1.958,-0.087,-0.061,-3.221,15.926
12.466,-1.798,-0.087,-0.070,-3.223,16.567
12.517,-1.798,-0.088,-0.065,-3.673,17.612
12.566,-1.827,-0.087,-0.078,-2.654,16.864
12.616,-1.890,-0.084,-0.089,-3.511,16.183
12.666,-1.877,-0.082,-0.068,-3.973,15.331
12.716,-1.693,-0.081,-0.061,-3.509,15.342
12.766,-1.886,-0.071,-0.060,-4.126,16.834
12.816,-1.896,-0.072,-0.062,-2.691,16.545
12.866,-1.977,-0.054,-0.072,-3.745,17.358
12.916,-1.939,-0.027,-0.069,-4.164,16.302
12.966,-1.934,-0.025,-0.072,-3.070,15.400
13.016,-1.853,-0.008,-0.067,-4.002,16.392
13.067,-1.868,-0.005,-0.066,-3.146,16.716
13.117,-1.825,0.006,-0.059,-3.329,16.581
13.167,-1.905,0.007,-0.050,-3.367,17.086
13.216,-1.800,0.018,-0.061,-2.866,15.686
13.267,-1.865,0.019,-0.044,-4.119,15.300
13.317,-1.941,0.020,-0.042,-3.129,15.441
13.366,-1.974,0.022,-0.035,-3.707,17.354
13.416,-2.059,0.023,-0.042,-3.879,17.625
13.466,-1.942,0.022,-0.021,-3.446,17.376
13.516,-1.857,0.022,-0.017,-3.473,17.376
13.567,-1.741,0.025,0.014,-3.682,16.308
13.616,-1.809,0.024,0.011,-3.325,16.375
13.667,-1.802,0.021,0.128,-3.226,17.255
13.717,-1.746,0.022,0.120,-2.974,17.541
13.766,-1.655,0.023,0.283,-3.779,17.483
13.816,-1.901,0.026,0.286,-3.398,17.506
13.866,-2.065,0.034,0.388,-2.675,16.776
13.916,-1.821,0.031,0.384,-2.556,17.526
13.966,-1.883,0.027,0.363,-0.164,17.841
14.016,-1.965,0.020,0.358,0.935,18.774
14.067,-1.934,0.022,0.376,1.985,18.282
14.117,-1.758,0.018,0.370,2.770,17.712
14.167,-1.755,0.013,0.418,1.611,18.249
14.216,-1.879,0.015,0.408,1.935,18.456
14.266,-2.024,0.016,0.457,3.000,19.417
14.316,-1.809,0.014,0.459,1.909,20.194
14.366,-1.908,0.013,0.458,3.402,19.516
14.416,-2.012,0.017,0.460,3.175,19.368
14.466,-1.912,0.016,0.426,4.616,18.449
14.516,-1.958,0.020,0.425,4.809,19.403
14.566,-1.853,0.020,0.429,4.929,19.293
14.616,-1.799,0.029,0.413,5.038,20.901
14.666,-2.058,0.029,0.441,5.110,21.395
14.716,-1.908,0.030,0.434,4.845,21.788
14.766,-1.780,0.028,0.463,5.928,20.784
14.816,-1.782,0.030,0.456,4.729,21.949
14.866,-1.710,0.030,0.480,6.089,23.149
14.916,-1.897,0.035,0.475,6.408,23.517
14.966,-1.915,0.035,0.488,6.133,23.411
15.017,-1.932,0.036,0.488,7.576,23.139
15.066,-1.795,0.035,0.503,6.384,21.498
15.116,-1.835,0.043,0.498,7.849,23.798
15.166,-1.892,0.042,0.504,8.507,25.345
15.216,-1.916,0.044,0.496,7.132,26.780
15.267,-1.896,0.044,0.504,8.468,26.885
15.317,-1.880,0.049,0.509,7.657,26.559
15.367,-1.910,0.048,0.529,8.863,25.996
15.416,-1.930,0.049,0.515,8.861,27.870
15.466,-1.851,0.049,0.522,8.562,27.541
15.516,-1.823,0.055,0.527,9.846,28.351
15.566,-2.040,0.055,0.543,8.786,28.362
15.617,-1.892,0.057,0.532,9.583,28.761
15.666,-1.788,0.057,0.563,10.508,29.410
15.717,-1.815,0.058,0.563,9.338,30.495
15.766,-1.746,0.057,0.578,10.376,32.854
15.816,-1.855,0.065,0.576,10.040,32.868
15.866,-1.926,0.065,0.593,10.170,33.015
15.916,-1.838,0.066,0.588,11.152,33.349
15.966,-2.080,0.067,0.599,10.760,32.565
16.016,-1.845,0.069,0.605,12.305,32.807
16.066,-1.805,0.070,0.634,12.046,34.607
16.117,-1.945,0.070,0.631,11.138,35.724
16.166,-1.949,0.071,0.648,12.682,36.187
16.217,-1.937,0.075,0.649,11.976,37.343
16.267,-1.826,0.075,0.669,12.821,37.364
16.317,-1.836,0.081,0.667,13.000,38.651
16.366,-1.843,0.081,0.676,11.981,40.615
16.416,-1.896,0.087,0.677,14.400,41.230
16.466,-1.961,0.086,0.674,14.112,40.608
16.516,-1.865,0.092,0.683,14.987,40.954
16.566,-1.861,0.092,0.703,15.672,40.599
16.616,-1.713,0.094,0.708,14.240,41.835
16.666,-1.947,0.095,0.712,15.855,43.506
16.716,-1.829,0.097,0.703,15.562,45.315
16.766,-1.903,0.097,0.725,15.562,45.976
16.817,-1.931,0.100,0.733,15.811,47.038
16.867,-1.790,0.101,0.748,15.668,46.668
16.916,-1.918,0.108,0.749,17.208,47.697
16.966,-1.826,0.109,0.784,17.873,48.646
17.016,-1.796,0.114,0.793,17.573,49.305
17.066,-1.806,0.115,0.784,18.678,48.982
17.116,-1.801,0.117,0.788,17.999,49.852
17.166,-1.868,0.116,0.791,18.441,51.707
17.216,-1.849,0.118,0.793,18.947,54.230
17.266,-1.911,0.117,0.821,18.054,55.527
17.316,-1.989,0.120,0.818,19.916,56.938
17.366,-1.787,0.120,0.856,19.112,57.626
17.416,-1.983,0.125,0.853,21.330,56.567
17.466,-1.805,0.126,0.866,21.568,56.937
17.516,-1.882,0.130,0.870,21.064,58.065
17.566,-1.692,0.128,0.863,23.155,58.937
17.616,-1.813,0.134,0.861,22.585,61.040
17.666,-1.941,0.134,0.897,22.536,62.005
17.716,-1.785,0.135,0.901,23.552,64.034
17.766,-1.857,0.135,0.937,22.363,64.830
17.816,-1.989,0.141,0.931,24.066,66.534
17.866,-1.868,0.142,0.932,25.096,67.989
17.916,-1.774,0.148,0.937,25.885,68.875
17.966,-1.772,0.147,0.940,26.766,69.406
18.016,-1.980,0.153,0.949,25.909,68.738
18.066,-1.894,0.152,0.971,27.639,68.675
18.117,-1.915,0.154,0.974,28.166,70.665
18.166,-2.022,0.154,1.005,26.477,75.463
18.217,-1.883,0.163,1.015,28.396,77.632
18.267,-1.810,0.164,1.020,27.555,79.105
18.316,-1.885,0.172,1.014,28.599,79.528
18.367,-1.824,0.173,1.047,29.588,79.666
18.416,-1.883,0.176,1.041,30.095,81.202
18.466,-1.834,0.176,1.046,32.311,82.324
18.516,-1.818,0.176,1.042,31.883,83.279
18.566,-1.771,0.176,1.084,32.787,84.182
18.616,-1.775,0.179,1.078,33.925,83.143
18.667,-1.823,0.181,1.102,33.178,87.340
18.716,-1.954,0.180,1.094,34.091,90.555
18.766,-1.855,0.181,1.109,34.026,93.317
18.817,-1.903,0.188,1.111,35.095,95.762
18.866,-1.770,0.188,1.139,36.363,96.802
18.916,-1.958,0.191,1.130,36.709,95.717
18.966,-1.882,0.191,1.156,38.504,97.176
19.016,-1.710,0.197,1.161,39.568,98.271
19.067,-1.763,0.199,1.196,39.957,99.306
19.116,-1.845,0.200,1.187,40.095,101.242
19.167,-1.825,0.200,1.216,40.139,105.828
19.216,-1.732,0.204,1.217,41.255,108.040
19.266,-1.863,0.204,1.239,41.325,110.617
19.317,-1.879,0.210,1.243,42.762,112.359
19.366,-2.033,0.209,1.262,45.609,114.976
19.416,-1.725,0.212,1.251,45.523,116.471
19.466,-1.767,0.212,1.278,46.440,116.623
19.516,-1.792,0.216,1.284,47.992,116.499
19.566,-1.929,0.216,1.287,47.190,117.206
19.617,-1.674,0.210,1.295,48.864,120.373
19.667,-1.863,0.213,1.314,48.639,125.961
19.716,-1.885,0.219,1.306,48.557,129.034
19.766,-2.005,0.219,1.325,49.467,132.429
19.816,-1.713,0.217,1.325,50.100,133.298
19.866,-1.907,0.217,1.337,52.832,134.667
19.916,-1.787,0.224,1.332,54.427,136.703
19.966,-1.926,0.224,1.329,54.803,138.571
20.016,-1.719,0.220,1.332,57.344,139.022
20.066,-1.951,0.219,1.347,57.034,140.507
20.117,-1.799,0.230,1.334,57.105,142.214
20.166,-1.884,0.229,1.330,58.896,149.098
20.216,-1.749,0.228,1.336,57.373,154.282
20.266,-1.901,0.229,1.331,59.359,156.735
20.316,-1.863,0.232,1.340,60.538,159.369
20.366,-1.887,0.234,1.372,62.823,161.695
20.416,-1.826,0.221,1.369,65.442,162.388
20.467,-1.878,0.219,1.341,65.978,163.853
20.516,-1.904,0.225,1.355,67.867,164.613
20.566,-1.839,0.224,1.347,68.616,167.064
20.616,-1.838,0.223,1.368,68.145,169.325
20.667,-1.919,0.223,1.363,70.033,175.901
20.716,-1.974,0.229,1.378,69.553,180.134
20.766,-1.808,0.228,1.367,71.105,184.446
20.817,-1.844,0.226,1.370,71.392,188.521
20.866,-1.851,0.225,1.351,74.052,191.528
20.916,-2.020,0.228,1.360,77.516,193.089
20.966,-1.762,0.227,1.367,78.198,194.799
21.016,-1.808,0.224,1.362,80.968,194.996
21.066,-1.836,0.224,1.373,81.889,195.905
21.116,-1.863,0.230,1.379,82.220,202.439
21.166,-1.915,0.230,1.364,83.157,209.560
21.217,-1.930,0.225,1.371,82.219,216.297
21.266,-1.738,0.225,1.359,84.353,219.940
21.316,-1.967,0.235,1.361,85.100,222.738
21.367,-1.881,0.233,1.359,85.028,224.879
21.417,-1.893,0.229,1.359,89.965,228.892
21.466,-1.725,0.230,1.376,91.569,231.289
21.516,-1.896,0.226,1.382,93.720,232.814
21.566,-1.813,0.227,1.391,94.834,233.479
21.616,-1.876,0.227,1.368,95.830,237.744
21.666,-1.765,0.226,1.372,97.603,247.492
21.716,-1.804,0.229,1.366,97.393,255.498
21.766,-1.935,0.230,1.362,97.207,260.887
21.816,-1.970,0.229,1.374,99.728,265.589
21.866,-1.847,0.230,1.374,100.721,269.205
21.916,-1.924,0.235,1.381,104.091,269.812
21.966,-1.870,0.233,1.386,105.734,273.249
22.016,-1.875,0.231,1.385,106.488,274.702
22.066,-1.891,0.230,1.389,108.837,277.886
22.116,-1.917,0.231,1.382,109.119,284.888
22.166,-1.827,0.229,1.375,109.805,290.836
22.217,-1.875,0.236,1.365,111.760,300.881
22.266,-1.903,0.234,1.363,111.293,307.788
22.316,-1.816,0.229,1.374,112.156,314.473
22.366,-1.876,0.229,1.371,113.747,318.978
22.416,-1.871,0.226,1.372,115.863,321.382
22.466,-1.885,0.227,1.377,119.124,323.476
22.516,-1.789,0.229,1.381,118.336,325.492
22.566,-1.829,0.229,1.380,120.966,326.290
22.616,-1.875,0.232,1.362,120.775,335.775
22.666,-1.881,0.231,1.352,121.053,343.896
22.716,-1.849,0.228,1.370,123.197,355.080
22.766,-1.903,0.227,1.375,123.153,359.187
22.816,-1.769,0.227,1.371,123.653,365.903
22.866,-1.919,0.225,1.374,125.118,370.130
22.916,-1.867,0.226,1.381,127.059,374.945
22.967,-1.764,0.227,1.378,129.071,378.596
23.016,-1.730,0.230,1.377,129.540,379.912
23.067,-1.881,0.231,1.371,130.397,381.455
23.117,-1.800,0.235,1.400,131.633,388.901
23.166,-1.925,0.234,1.399,131.342,396.732
23.217,-1.830,0.236,1.381,133.358,405.386
23.266,-1.857,0.237,1.381,132.801,412.439
23.317,-1.892,0.232,1.382,134.324,417.382
23.366,-1.927,0.231,1.374,137.079,419.377
23.416,-1.868,0.226,1.364,137.284,421.235
23.466,-1.860,0.228,1.373,139.563,424.109
23.517,-1.778,0.230,1.366,139.869,426.672
23.567,-1.684,0.229,1.362,142.160,430.065
23.616,-1.906,0.227,1.371,143.203,433.765
23.666,-1.837,0.227,1.378,142.420,442.128
23.717,-1.955,0.228,1.378,144.241,448.431
23.766,-1.739,0.226,1.382,144.220,453.602
23.816,-1.744,0.227,1.399,144.955,458.238
23.866,-1.787,0.226,1.397,146.898,461.683
23.916,-2.006,0.229,1.381,147.303,465.126
23.966,-1.804,0.230,1.385,150.178,465.675
24.016,-1.787,0.227,1.391,150.499,467.510
24.066,-1.852,0.226,1.380,150.496,469.709
24.117,-1.916,0.226,1.364,152.643,475.261
24.166,-1.773,0.226,1.364,152.100,482.809
24.216,-1.798,0.230,1.383,153.424,488.561
24.266,-1.873,0.230,1.378,154.069,491.460
24.316,-1.902,0.227,1.360,152.988,494.516
24.366,-1.793,0.228,1.372,155.520,500.162
24.416,-1.736,0.227,1.390,156.479,502.501
24.466,-1.807,0.227,1.384,158.511,504.561
24.516,-2.035,0.226,1.387,159.759,506.214
24.567,-1.934,0.228,1.377,159.433,507.255
24.616,-1.960,0.230,1.365,161.430,510.191
24.667,-1.849,0.228,1.366,162.708,518.500
24.716,-1.934,0.227,1.377,162.988,525.834
24.767,-1.782,0.229,1.381,163.599,531.866
24.816,-1.926,0.228,1.384,162.838,534.235
24.866,-1.920,0.227,1.379,164.474,536.129
24.916,-1.818,0.229,1.382,166.555,538.410
24.966,-1.760,0.228,1.382,167.916,541.710
25.016,-1.852,0.232,1.362,169.972,543.732
25.067,-1.898,0.233,1.368,169.297,544.696
25.116,-1.955,0.226,1.379,171.048,549.180
25.167,-1.796,0.226,1.380,171.748,556.475
25.216,-1.764,0.231,1.390,170.572,559.852
25.266,-1.893,0.231,1.380,172.247,565.751
25.316,-1.942,0.232,1.369,171.984,569.958
25.366,-1.834,0.232,1.370,173.528,573.675
25.416,-1.733,0.235,1.397,175.117,575.255
25.466,-1.896,0.225,1.389,174.863,575.578
25.516,-1.757,0.225,1.375,175.668,577.157
25.566,-1.852,0.231,1.366,176.833,579.358
25.616,-1.868,0.231,1.381,175.851,584.802
25.666,-1.825,0.232,1.384,177.610,592.387
25.717,-1.795,0.228,1.393,176.977,598.592
25.767,-1.829,0.226,1.391,177.968,602.944
25.816,-1.699,0.231,1.392,178.460,605.515
25.866,-1.751,0.231,1.395,179.305,608.844
25.916,-1.750,0.228,1.374,181.214,612.644
25.966,-1.904,0.228,1.372,181.239,615.128
26.016,-1.788,0.231,1.394,182.215,616.863
26.067,-1.880,0.231,1.382,182.206,616.779
26.116,-1.813,0.226,1.394,182.126,619.063
