time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
9.790,-1.923,-0.103,-0.097,-4.017,28.173
9.840,-1.928,-0.106,-0.103,-3.429,27.591
9.891,-1.661,-0.104,-0.103,-3.457,28.109
9.940,-1.899,-0.104,-0.101,-3.384,28.976
9.990,12.902,-0.105,-0.097,-2.841,29.270
10.040,12.902,-0.100,-0.098,-3.817,29.556
10.090,12.902,-0.101,-0.070,-2.725,28.634
10.140,12.902,-0.100,-0.069,-3.559,28.376
10.191,12.902,-0.101,-0.106,-3.334,28.575
10.240,12.902,-0.097,-0.104,-3.483,29.667
10.290,12.902,-0.095,-0.069,-4.007,28.991
10.340,12.902,-0.093,-0.068,-3.059,28.890
10.391,12.902,-0.093,-0.116,-4.507,29.307
10.440,12.902,-0.089,-0.120,-2.990,27.497
10.491,-1.785,-0.088,-0.102,-4.144,27.183
10.541,-1.978,-0.094,-0.102,-4.321,28.519
10.590,-1.744,-0.094,-0.096,-3.487,28.577
10.640,-1.844,-0.088,-0.100,-3.153,28.580
10.690,-1.740,-0.087,-0.106,-3.409,27.449
10.740,-1.880,-0.092,-0.104,-3.272,27.146
10.790,-1.949,-0.092,-0.081,-3.790,26.729
10.840,-1.847,-0.088,-0.092,-2.933,27.677
10.890,-1.878,-0.087,-0.087,-3.804,27.690
10.940,-1.814,-0.087,-0.081,-4.262,27.366
10.991,-1.968,-0.087,-0.081,-3.321,28.435
11.040,-1.959,-0.087,-0.088,-4.153,26.476
11.090,-1.803,-0.086,-0.095,-3.016,26.604
11.140,-1.947,-0.084,-0.094,-3.585,27.352
11.190,-1.827,-0.084,-0.082,-3.995,27.659
11.240,-1.767,-0.083,-0.077,-3.677,27.004
11.290,-1.993,-0.084,-0.084,-3.730,26.125
11.340,-1.986,-0.083,-0.092,-2.481,27.173
11.391,-1.894,-0.084,-0.090,-3.494,26.751
11.440,-1.800,-0.084,-0.088,-4.203,27.213
11.491,-1.749,-0.084,-0.094,-2.296,27.867
11.540,-1.903,-0.080,-0.090,-3.980,27.813
11.590,-1.799,-0.082,-0.092,-4.152,26.690
11.640,-1.883,-0.082,-0.099,-2.942,26.513
11.690,-2.067,-0.083,-0.091,-4.340,26.238
11.740,-1.854,-0.080,-0.093,-3.632,27.037
11.790,-1.832,-0.079,-0.089,-3.191,27.084
11.840,-1.704,-0.080,-0.093,-3.621,27.265
11.890,-1.794,-0.079,-0.084,-2.962,26.991
11.940,-1.885,-0.082,-0.078,-4.135,26.250
11.990,-1.910,-0.081,-0.078,-3.057,26.663
12.041,-1.969,-0.078,-0.082,-4.370,25.344
12.091,-1.969,-0.081,-0.072,-4.167,27.561
12.140,-1.894,-0.080,-0.075,-3.247,27.537
12.190,-1.920,-0.078,-0.094,-3.716,25.559
12.240,-2.017,-0.080,-0.089,-3.621,24.797
12.290,-1.875,-0.081,-0.099,-2.731,26.030
12.340,-1.896,-0.073,-0.094,-3.737,26.428
12.390,-1.782,-0.074,-0.084,-2.789,26.914
12.441,-1.835,-0.069,-0.086,-4.480,26.050
12.490,-1.711,-0.067,-0.073,-3.303,25.766
12.540,-1.775,-0.053,-0.072,-3.368,25.078
12.590,-1.978,-0.052,-0.084,-4.007,25.385
12.640,-1.920,-0.043,-0.079,-3.164,26.319
12.690,-1.871,-0.042,-0.078,-4.313,26.180
12.740,-1.987,-0.036,-0.072,-3.652,25.718
12.791,-1.786,-0.037,-0.063,-3.100,25.892
12.840,-1.808,-0.029,-0.058,-4.396,24.832
12.890,-1.946,-0.029,-0.036,-3.313,25.181
12.941,-1.950,-0.020,-0.041,-4.844,24.892
12.990,-1.806,-0.020,0.005,-3.714,25.646
13.040,-1.766,-0.010,0.006,-3.135,25.823
13.090,-1.942,-0.011,0.116,-4.079,25.221
13.140,-1.987,-0.020,0.117,-3.278,25.203
13.190,-1.858,-0.019,0.252,-3.254,25.710
13.240,-1.984,-0.018,0.259,-4.252,26.059
13.290,-1.804,-0.019,0.334,-2.956,25.954
13.340,-1.814,-0.011,0.335,-1.879,26.026
13.390,-1.925,-0.008,0.317,-0.392,25.321
13.441,-1.929,-0.002,0.313,0.661,25.063
13.490,-1.777,-0.002,0.318,0.493,25.325
13.540,-1.837,0.007,0.323,2.099,26.620
13.591,-1.942,0.007,0.347,2.273,25.788
13.640,-1.900,0.009,0.330,2.932,26.744
13.690,-1.769,0.008,0.380,2.186,26.440
13.740,-1.879,0.013,0.384,3.183,26.029
13.790,-1.894,0.015,0.408,4.127,26.000
13.840,-2.010,0.017,0.408,2.817,27.187
13.890,-1.880,0.017,0.435,3.925,27.492
13.940,-1.960,0.025,0.434,5.083,28.131
13.990,-1.910,0.025,0.427,3.523,27.872
14.040,-1.848,0.030,0.425,5.568,25.976
14.090,-1.773,0.029,0.462,5.441,27.732
14.141,-1.988,0.035,0.456,4.627,28.685
14.190,-1.933,0.035,0.491,5.341,30.904
14.240,-1.994,0.038,0.492,5.706,30.002
14.290,-1.882,0.037,0.499,5.818,30.665
14.340,-1.852,0.043,0.502,6.089,30.627
14.390,-1.868,0.042,0.514,5.937,32.128
14.440,-1.853,0.048,0.517,7.612,32.800
14.490,-1.930,0.048,0.526,6.674,32.814
14.540,-1.871,0.046,0.536,7.160,32.666
14.590,-1.922,0.049,0.556,8.121,33.012
14.640,-1.943,0.053,0.556,6.847,34.025
14.690,-1.894,0.054,0.567,8.715,36.075
14.740,-1.867,0.062,0.565,7.357,36.880
14.790,-1.940,0.059,0.578,8.123,37.166
14.841,-1.884,0.063,0.579,8.599,38.386
14.890,-1.940,0.063,0.607,8.593,38.045
14.940,-1.950,0.069,0.605,9.586,38.367
14.990,-1.812,0.070,0.630,9.553,39.208
15.041,-1.842,0.073,0.634,9.603,38.386
15.090,-1.948,0.072,0.643,10.214,40.710
15.140,-1.826,0.077,0.646,10.012,41.996
15.190,-1.857,0.078,0.651,9.983,42.912
15.240,-2.013,0.079,0.648,10.600,43.973
15.291,-1.770,0.077,0.669,9.533,43.643
15.340,-1.912,0.084,0.669,11.195,45.280
15.390,-2.006,0.083,0.681,10.968,46.139
15.440,-1.982,0.092,0.684,11.547,46.747
15.491,-2.024,0.093,0.705,11.725,46.677
15.540,-2.161,0.093,0.702,11.811,46.302
15.591,-2.019,0.092,0.743,12.961,47.245
15.640,-1.935,0.096,0.740,12.111,50.598
15.690,-2.023,0.096,0.748,12.683,52.379
15.740,-1.925,0.099,0.748,13.172,53.598
15.790,-1.814,0.099,0.775,13.163,52.843
15.840,-1.918,0.104,0.770,13.967,53.250
15.890,-1.898,0.104,0.787,13.897,53.919
15.940,-1.799,0.109,0.779,14.078,55.930
15.990,-1.909,0.109,0.812,15.342,55.929
16.040,-1.908,0.115,0.818,15.217,57.435
16.090,-1.855,0.113,0.823,14.546,57.533
16.140,-1.872,0.119,0.822,15.426,58.428
16.190,-1.920,0.119,0.842,15.894,60.759
16.240,-1.926,0.122,0.868,16.119,63.826
16.290,-1.942,0.122,0.882,17.153,64.176
16.340,-1.833,0.127,0.875,16.613,65.296
16.390,-1.804,0.127,0.889,18.066,64.738
16.440,-1.908,0.134,0.888,17.773,64.961
16.490,-1.931,0.134,0.902,18.448,66.579
16.540,-1.950,0.139,0.903,18.420,67.732
16.590,-1.790,0.139,0.927,18.627,70.164
16.640,-1.980,0.143,0.926,19.012,71.825
16.690,-1.941,0.145,0.950,17.767,72.725
16.740,-1.861,0.149,0.956,19.424,74.834
16.790,-2.000,0.151,0.971,19.907,75.478
16.840,-1.870,0.158,0.995,20.576,78.544
16.890,-1.958,0.158,0.991,21.231,79.364
16.940,-1.932,0.159,0.991,21.427,79.076
16.990,-2.040,0.160,1.001,21.995,78.515
17.040,-1.990,0.159,1.017,22.062,79.080
17.090,-1.890,0.160,1.032,22.443,81.853
17.140,-2.066,0.164,1.033,23.727,84.821
17.190,-1.964,0.164,1.034,22.297,87.667
17.240,-1.925,0.174,1.050,24.567,89.684
17.290,-1.974,0.174,1.084,25.475,91.049
17.340,-2.001,0.181,1.086,25.272,90.980
17.390,-1.890,0.182,1.107,25.529,93.633
17.441,-1.903,0.180,1.132,26.831,95.161
17.490,-1.991,0.180,1.129,27.751,95.156
17.540,-1.783,0.186,1.134,27.972,95.871
17.590,-1.972,0.185,1.133,27.043,96.387
17.640,-1.991,0.186,1.144,28.700,99.163
17.690,-1.859,0.187,1.146,27.930,103.943
17.741,-1.964,0.192,1.176,29.243,106.340
17.790,-1.990,0.192,1.175,30.577,109.468
17.840,-1.997,0.200,1.202,29.996,110.176
17.890,-1.840,0.201,1.215,30.662,110.483
17.940,-1.967,0.203,1.231,32.368,111.342
17.990,-2.044,0.203,1.223,32.650,112.382
18.040,-1.922,0.211,1.245,33.604,113.564
18.090,-1.966,0.211,1.246,32.087,116.407
18.140,-1.941,0.213,1.277,33.536,120.016
18.190,-2.043,0.214,1.281,33.663,124.571
18.240,-1.823,0.225,1.298,34.510,126.105
18.291,-1.923,0.224,1.293,37.073,128.402
18.340,-1.727,0.221,1.327,37.970,130.687
18.390,-2.123,0.219,1.316,38.248,132.662
18.441,-1.972,0.222,1.319,39.379,134.344
18.490,-1.811,0.222,1.314,39.451,134.525
18.540,-2.001,0.220,1.313,40.143,134.271
18.590,-2.023,0.219,1.323,40.174,139.753
18.640,-2.016,0.228,1.325,41.366,144.363
18.690,-1.944,0.230,1.326,41.161,148.670
18.740,-1.999,0.227,1.335,41.161,152.172
18.790,-2.061,0.227,1.324,44.021,153.647
18.840,-2.043,0.228,1.342,45.752,155.468
18.890,-1.905,0.231,1.340,45.732,158.004
18.940,-1.755,0.224,1.348,47.301,158.446
18.991,-1.958,0.224,1.336,46.749,160.703
19.041,-2.038,0.229,1.347,48.095,161.317
19.091,-1.837,0.228,1.344,49.080,164.235
19.140,-1.980,0.227,1.341,48.232,168.489
19.190,-2.017,0.227,1.330,49.010,173.968
19.240,-2.038,0.228,1.348,50.740,178.601
19.290,-1.876,0.228,1.347,52.452,183.138
19.341,-1.895,0.223,1.350,53.598,185.078
19.390,-1.966,0.223,1.354,53.848,185.866
19.440,-2.021,0.226,1.343,55.996,186.782
19.491,-1.782,0.226,1.344,56.013,189.543
19.541,-1.913,0.229,1.345,56.938,189.988
19.591,-1.972,0.227,1.352,57.783,196.354
19.640,-2.032,0.229,1.351,57.916,202.588
19.690,-1.808,0.228,1.357,58.478,207.618
19.740,-1.911,0.232,1.363,59.756,211.707
19.790,-1.996,0.232,1.358,60.681,215.204
19.840,-1.899,0.238,1.345,63.043,219.512
19.890,-1.822,0.237,1.353,64.247,221.810
19.941,-1.935,0.232,1.356,66.236,222.411
19.990,-1.903,0.231,1.362,67.244,224.224
20.040,-1.929,0.233,1.351,68.172,224.996
20.090,-1.759,0.232,1.357,69.172,228.854
20.140,-2.076,0.226,1.345,68.204,238.490
20.190,-1.882,0.225,1.339,69.900,245.711
20.240,-1.932,0.227,1.347,70.865,251.412
20.290,-1.867,0.228,1.348,72.174,254.240
20.340,-1.862,0.227,1.347,74.655,256.966
20.391,-1.840,0.232,1.350,77.539,260.689
20.440,-2.005,0.232,1.368,78.654,264.499
20.490,-1.795,0.232,1.367,80.777,266.196
20.541,-1.790,0.229,1.364,80.358,266.909
20.591,-1.877,0.229,1.368,82.310,272.394
20.640,-1.923,0.231,1.361,82.849,277.009
20.691,-1.921,0.232,1.353,82.132,288.746
20.740,-2.022,0.231,1.357,84.409,296.370
20.790,-1.934,0.232,1.348,86.081,302.316
20.840,-2.025,0.229,1.358,90.222,306.717
20.890,-1.846,0.225,1.377,91.225,307.658
20.940,-2.002,0.226,1.361,92.987,311.501
20.990,-1.797,0.227,1.370,94.208,313.243
21.040,-1.722,0.229,1.356,95.345,315.900
21.090,-1.908,0.229,1.354,96.885,322.804
21.141,-1.899,0.230,1.350,96.564,333.123
21.191,-1.986,0.230,1.352,96.142,340.357
21.240,-1.918,0.230,1.361,98.126,346.488
21.290,-1.861,0.230,1.353,99.092,353.062
21.340,-1.876,0.228,1.374,101.777,359.239
21.390,-1.986,0.228,1.378,103.793,362.869
21.440,-2.094,0.227,1.349,104.252,365.375
21.490,-1.956,0.231,1.351,106.977,367.538
21.540,-2.021,0.234,1.362,107.723,369.650
21.590,-1.832,0.231,1.372,107.024,373.219
21.640,-1.672,0.231,1.372,109.680,380.882
21.690,-1.924,0.229,1.362,108.778,389.874
21.740,-1.822,0.228,1.361,109.751,394.295
21.791,-1.801,0.228,1.371,111.293,397.357
21.840,-1.724,0.229,1.372,112.362,400.191
21.890,-1.996,0.233,1.360,116.572,404.738
21.940,-1.809,0.232,1.363,116.997,406.960
21.991,-2.042,0.231,1.366,118.710,409.167
22.040,-1.812,0.232,1.363,119.268,408.450
22.090,-1.799,0.228,1.361,118.536,413.432
22.140,-1.896,0.226,1.360,120.814,422.247
22.190,-2.005,0.229,1.363,119.701,430.171
22.241,-1.859,0.231,1.356,121.081,437.379
22.290,-1.828,0.232,1.367,123.569,441.202
22.341,-1.889,0.232,1.356,125.206,445.987
22.391,-2.072,0.237,1.359,127.718,449.081
22.441,-1.885,0.236,1.349,128.498,449.612
22.490,-1.894,0.237,1.355,129.480,453.392
22.540,-1.777,0.236,1.360,131.391,455.119
22.591,-1.936,0.228,1.370,130.132,457.858
22.640,-1.879,0.226,1.358,132.239,463.589
22.690,-1.832,0.229,1.361,132.526,467.509
22.740,-1.844,0.230,1.334,132.087,472.685
22.790,-1.979,0.227,1.339,134.544,477.250
22.840,-1.678,0.227,1.369,135.220,479.616
22.890,-1.856,0.231,1.365,136.632,482.030
22.940,-1.803,0.232,1.374,139.237,484.610
22.990,-1.975,0.227,1.374,139.483,483.647
23.040,-1.715,0.227,1.370,140.028,484.515
23.090,-1.779,0.232,1.371,140.600,489.774
23.140,-1.735,0.231,1.366,141.228,499.420
23.190,-1.954,0.230,1.374,141.568,506.392
23.240,-1.965,0.229,1.361,141.357,508.991
23.290,-2.014,0.232,1.365,143.709,514.233
23.340,-1.835,0.234,1.362,144.640,517.820
23.390,-1.918,0.226,1.346,145.721,521.441
23.440,-1.895,0.226,1.365,146.954,524.430
23.491,-1.686,0.232,1.371,147.374,524.930
23.541,-1.995,0.231,1.364,148.822,528.586
23.590,-1.939,0.227,1.363,149.037,530.698
23.640,-1.974,0.226,1.363,149.505,534.916
23.690,-1.689,0.231,1.373,150.197,540.567
23.741,-2.030,0.231,1.366,149.231,546.802
23.791,-1.907,0.228,1.365,152.012,549.485
23.840,-1.995,0.228,1.357,152.354,551.244
23.891,-1.768,0.232,1.371,152.959,552.168
23.940,-1.922,0.231,1.345,156.319,554.632
23.990,-1.921,0.233,1.351,155.218,556.171
24.041,-1.890,0.233,1.377,156.721,557.108
24.090,-1.893,0.228,1.367,156.980,562.580
24.140,-1.860,0.228,1.363,156.228,568.609
24.190,-1.714,0.227,1.373,157.303,572.372
24.240,-1.992,0.226,1.363,157.442,577.528
24.290,-1.785,0.227,1.377,158.962,580.429
24.341,-1.932,0.225,1.359,161.322,584.727
24.390,-1.796,0.230,1.364,161.396,587.406
24.440,-1.786,0.230,1.361,162.702,587.301
24.490,-1.711,0.230,1.358,164.408,588.437
24.540,-1.887,0.229,1.363,163.557,590.969
24.591,-1.830,0.225,1.355,165.244,597.064
24.640,-1.914,0.225,1.364,164.138,603.699
24.690,-1.717,0.228,1.369,165.608,608.683
24.740,-2.014,0.226,1.358,165.205,614.742
24.790,-1.746,0.230,1.365,166.237,615.771
24.840,-1.767,0.231,1.386,168.673,620.396
24.890,-1.941,0.231,1.375,169.120,623.099
24.940,-1.946,0.230,1.359,170.129,626.016
24.990,-1.852,0.227,1.358,171.180,627.077
25.040,-1.868,0.225,1.342,169.779,626.827
25.090,-1.945,0.229,1.347,172.115,629.552
25.140,-2.067,0.229,1.371,171.122,635.409
25.190,-1.854,0.236,1.366,171.589,641.548
25.241,-1.930,0.233,1.353,172.658,644.689
25.290,-1.646,0.236,1.363,172.041,647.138
25.340,-1.909,0.235,1.365,173.624,648.794
25.391,-1.882,0.232,1.365,174.662,650.925
25.440,-1.913,0.230,1.378,174.377,652.021
25.490,-1.899,0.229,1.376,176.143,653.508
25.540,-1.966,0.228,1.376,175.483,654.924
25.590,-1.894,0.228,1.368,175.918,658.192
25.640,-1.882,0.229,1.372,175.728,662.150
25.690,-1.917,0.228,1.364,174.986,663.973
25.740,-2.043,0.227,1.359,177.123,666.289
25.790,-1.845,0.232,1.371,177.847,671.245
25.840,-1.943,0.229,1.366,179.983,673.475
25.891,-1.933,0.227,1.369,180.740,675.425
25.940,-1.947,0.228,1.370,180.396,675.238
25.991,-1.927,0.229,1.373,182.970,676.312
26.040,-1.960,0.229,1.363,182.384,677.057
26.090,-1.780,0.233,1.382,182.393,679.380
26.140,-2.004,0.229,1.369,183.859,684.288
