time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
6.198,12.902,-0.107,-0.140,-4.254,-4.595
6.248,12.902,-0.106,-0.110,-3.163,-3.302
6.299,12.902,-0.104,-0.104,-3.326,-2.381
6.348,12.902,-0.103,-0.104,-4.509,-3.031
6.398,12.902,-0.100,-0.102,-3.413,-3.048
6.449,12.902,-0.101,-0.115,-3.401,-4.333
6.499,12.902,-0.103,-0.117,-3.706,-3.783
6.549,-1.994,-0.103,-0.130,-3.559,-3.824
6.598,-1.666,-0.100,-0.131,-4.156,-2.707
6.649,-1.820,-0.103,-0.101,-3.214,-2.583
6.699,12.902,-0.103,-0.105,-3.627,-3.331
6.748,12.902,-0.104,-0.111,-3.773,-4.279
6.798,12.902,-0.097,-0.112,-3.151,-4.014
6.849,12.902,-0.100,-0.088,-4.094,-2.395
6.898,12.902,-0.100,-0.103,-3.584,-2.536
6.948,12.902,-0.101,-0.106,-3.093,-2.610
6.999,12.902,-0.103,-0.103,-3.043,-2.689
7.048,12.902,-0.109,-0.111,-2.672,-3.932
7.098,12.902,-0.110,-0.131,-4.676,-4.020
7.148,12.902,-0.111,-0.115,-3.225,-3.211
7.198,12.902,-0.118,-0.117,-3.985,-3.301
7.248,12.902,-0.120,-0.100,-3.969,-2.817
7.298,12.902,-0.115,-0.107,-3.094,-3.284
7.348,12.902,-0.114,-0.095,-4.186,-3.867
7.398,12.902,-0.118,-0.094,-3.149,-4.413
7.448,12.902,-0.114,-0.117,-2.984,-2.937
7.498,12.902,-0.117,-0.123,-3.876,-2.570
7.548,12.902,-0.118,-0.107,-2.615,-2.734
7.598,12.902,-0.118,-0.106,-3.625,-2.999
7.648,12.902,-0.115,-0.105,-3.500,-4.207
7.698,12.902,-0.111,-0.102,-3.460,-4.601
7.749,-1.863,-0.114,-0.111,-3.913,-4.054
7.798,-2.049,-0.116,-0.109,-3.090,-3.203
7.849,-1.972,-0.110,-0.103,-3.043,-3.255
7.899,-2.140,-0.110,-0.117,-3.115,-2.983
7.948,12.902,-0.111,-0.121,-2.911,-4.053
7.998,12.902,-0.110,-0.112,-3.740,-3.319
8.048,12.902,-0.106,-0.113,-3.526,-3.027
8.098,12.902,-0.101,-0.117,-3.572,-2.855
8.148,12.902,-0.106,-0.117,-3.850,-2.253
8.198,12.902,-0.106,-0.107,-2.529,-1.828
8.248,12.902,-0.100,-0.118,-3.902,-3.956
8.298,12.902,-0.097,-0.108,-3.084,-4.118
8.348,12.902,-0.101,-0.105,-3.279,-3.032
8.398,12.902,-0.101,-0.092,-3.838,-2.942
8.449,-1.904,-0.101,-0.096,-3.052,-3.376
8.499,-1.814,-0.101,-0.107,-4.104,-2.670
8.548,-1.920,-0.099,-0.102,-2.844,-4.270
8.598,-2.043,-0.100,-0.100,-3.388,-4.818
8.649,12.902,-0.100,-0.095,-3.776,-4.014
8.698,12.902,-0.102,-0.121,-3.275,-3.072
8.749,12.902,-0.091,-0.117,-4.203,-3.068
8.798,12.902,-0.091,-0.108,-3.046,-2.555
8.848,12.902,-0.101,-0.105,-3.390,-3.378
8.899,12.902,-0.101,-0.107,-4.173,-4.118
8.948,12.902,-0.101,-0.104,-3.552,-2.871
8.998,12.902,-0.102,-0.114,-2.923,-2.882
9.048,12.902,-0.092,-0.120,-4.047,-2.591
9.098,12.902,-0.096,-0.129,-3.264,-3.258
9.148,12.902,-0.102,-0.124,-3.615,-3.636
9.198,-1.897,-0.104,-0.120,-2.802,-4.580
9.248,-1.852,-0.094,-0.110,-3.443,-4.029
9.298,-2.037,-0.094,-0.121,-3.661,-3.280
9.348,-1.844,-0.093,-0.114,-2.849,-3.126
9.398,-1.907,-0.094,-0.104,-4.923,-3.023
9.448,-2.070,-0.093,-0.119,-3.522,-3.704
9.498,-2.025,-0.092,-0.091,-3.158,-3.874
9.548,-1.926,-0.092,-0.092,-4.739,-3.477
9.598,-2.089,-0.092,-0.103,-3.312,-2.957
9.648,-1.994,-0.093,-0.106,-4.131,-3.428
9.698,-2.154,-0.093,-0.107,-3.275,-2.824
9.748,-2.131,-0.087,-0.104,-2.779,-3.806
9.798,-1.849,-0.087,-0.112,-3.773,-4.284
9.848,-1.806,-0.083,-0.103,-2.764,-3.026
9.898,-1.935,-0.082,-0.114,-3.896,-2.730
9.948,-2.034,-0.076,-0.113,-3.534,-2.990
9.998,-1.816,-0.078,-0.097,-3.561,-3.226
10.048,-1.892,-0.072,-0.105,-4.182,-4.168
10.098,-2.027,-0.073,-0.106,-2.623,-4.478
10.148,-1.990,-0.069,-0.092,-3.104,-3.408
10.199,-1.902,-0.069,-0.119,-2.998,-3.285
10.248,-1.891,-0.068,-0.117,-3.261,-3.306
10.298,-1.862,-0.068,-0.104,-4.596,-3.224
10.348,-1.939,-0.065,-0.113,-2.885,-4.176
10.398,-1.968,-0.066,-0.104,-4.028,-4.527
10.448,-2.097,-0.064,-0.104,-3.405,-4.526
10.498,-1.960,-0.065,-0.114,-2.820,-2.756
10.548,-1.964,-0.066,-0.119,-4.189,-2.745
10.598,-2.036,-0.066,-0.122,-3.563,-3.142
10.648,-2.032,-0.064,-0.120,-3.100,-3.646
10.698,-2.087,-0.063,-0.105,-4.007,-4.599
10.749,-1.991,-0.062,-0.106,-3.324,-4.271
10.798,-2.080,-0.065,-0.101,-3.997,-3.016
10.848,-2.066,-0.066,-0.100,-2.704,-2.708
10.899,-1.880,-0.063,-0.117,-2.678,-3.070
10.948,-1.991,-0.069,-0.107,-3.912,-4.478
10.999,-2.090,-0.068,-0.106,-2.752,-2.884
11.049,-1.935,-0.065,-0.107,-3.939,-4.054
11.098,-2.094,-0.068,-0.094,-3.222,-2.750
11.148,-2.000,-0.065,-0.090,-2.741,-2.907
11.199,-1.821,-0.065,-0.119,-3.616,-3.262
11.249,-1.806,-0.067,-0.116,-3.203,-3.642
11.298,-1.981,-0.067,-0.111,-3.872,-4.413
11.348,-1.974,-0.066,-0.112,-3.795,-3.403
11.398,-2.173,-0.065,-0.122,-3.180,-3.204
11.448,-1.891,-0.061,-0.124,-4.112,-3.079
11.498,-2.008,-0.060,-0.110,-3.453,-2.871
11.549,-1.938,-0.059,-0.114,-4.507,-3.557
11.599,-1.816,-0.058,-0.108,-3.971,-3.970
11.648,-1.945,-0.055,-0.112,-2.664,-3.444
11.698,-1.984,-0.056,-0.113,-4.700,-3.579
11.749,-1.878,-0.051,-0.111,-2.789,-3.308
11.798,-1.994,-0.052,-0.089,-2.932,-3.443
11.849,-2.039,-0.046,-0.086,-2.875,-2.240
11.899,-1.909,-0.045,-0.100,-2.666,-3.878
11.949,-1.799,-0.036,-0.100,-4.056,-3.242
11.999,-1.871,-0.036,-0.109,-3.314,-2.844
12.048,-1.774,0.015,-0.102,-3.036,-2.727
12.098,-1.937,0.014,-0.100,-4.021,-3.584
12.149,-1.874,0.073,-0.106,-3.267,-3.136
12.199,-1.817,0.074,-0.083,-4.643,-3.711
12.248,-2.002,0.089,-0.098,-3.821,-3.116
12.298,-2.137,0.089,-0.074,-2.904,-3.126
12.348,-2.156,0.103,-0.082,-4.356,-2.308
12.398,-1.805,0.103,-0.065,-3.312,-2.817
12.448,-2.026,0.116,-0.076,-3.557,-3.342
12.498,-1.787,0.118,-0.069,-4.620,-4.079
12.549,-1.904,0.120,-0.068,-2.739,-3.818
12.599,-1.895,0.120,-0.045,-3.679,-3.623
12.648,-1.963,0.119,-0.048,-3.428,-2.938
12.699,-1.982,0.117,-0.038,-3.182,-3.635
12.748,-2.011,0.113,-0.044,-3.770,-3.186
12.799,-2.003,0.114,-0.004,-2.920,-4.445
12.849,-1.980,0.103,-0.018,-4.168,-4.283
12.898,-1.928,0.103,0.022,-3.844,-3.144
12.948,-1.950,0.097,0.005,-3.900,-2.946
12.998,-1.786,0.099,0.045,-4.322,-2.415
13.048,-1.871,0.100,0.044,-3.869,-4.598
13.098,-1.997,0.099,0.028,-4.253,-3.788
13.148,-2.046,0.101,0.053,-4.242,-3.420
13.198,-1.853,0.102,0.077,-2.958,-3.127
13.248,-2.200,0.118,0.064,-4.557,-2.408
13.298,-1.935,0.117,0.186,-3.369,-3.036
13.348,-1.884,0.125,0.195,-2.894,-3.194
13.398,-2.051,0.124,0.424,-3.681,-2.325
13.448,-1.829,0.138,0.438,-3.436,0.355
13.498,-1.992,0.136,0.681,-4.085,5.052
13.548,-1.882,0.126,0.694,-3.886,6.468
13.598,-1.910,0.125,0.773,-3.598,8.203
13.648,-1.998,0.103,0.780,-4.310,8.828
13.698,-2.022,0.101,0.739,-2.739,9.071
13.748,-2.099,0.103,0.739,-4.623,10.818
13.798,-1.740,0.102,0.751,-3.608,11.778
13.849,-1.779,0.109,0.756,-3.206,12.817
13.898,-2.097,0.106,0.776,-3.952,13.890
13.949,-1.850,0.115,0.788,-2.863,14.140
13.998,-1.994,0.114,0.721,-4.031,14.270
14.048,-2.056,0.117,0.716,-3.275,15.999
14.099,-2.132,0.117,0.708,-3.651,16.470
14.148,-2.123,0.123,0.710,-3.607,16.793
14.199,-2.057,0.123,0.778,-3.329,17.853
14.248,-1.910,0.130,0.783,-3.483,16.546
14.299,-1.906,0.129,0.791,-2.781,16.504
14.348,-1.820,0.131,0.804,-3.227,16.947
14.399,-2.065,0.130,0.793,-2.577,17.366
14.448,-2.100,0.133,0.795,-0.751,19.251
14.498,-1.994,0.135,0.819,0.075,19.421
14.549,-1.912,0.134,0.812,-0.088,19.817
14.599,-1.941,0.134,0.841,1.735,19.556
14.649,-2.212,0.139,0.829,0.866,19.363
14.698,-1.767,0.139,0.854,1.714,21.325
14.748,-1.949,0.140,0.849,2.400,22.176
14.798,-2.033,0.140,0.847,1.976,22.024
14.848,-1.993,0.146,0.855,3.254,20.352
14.898,-1.984,0.145,0.870,3.696,20.697
14.948,-2.135,0.149,0.863,4.332,21.786
14.998,-2.195,0.148,0.905,5.459,24.052
15.049,-2.075,0.154,0.896,4.420,24.158
15.098,-1.990,0.155,0.909,5.323,24.697
15.149,-2.009,0.160,0.913,4.775,24.480
15.198,-1.847,0.161,0.916,5.077,24.905
15.249,-1.986,0.160,0.923,5.188,24.787
15.298,-2.061,0.160,0.930,4.298,25.935
15.348,-2.074,0.165,0.933,5.324,26.426
15.398,-1.951,0.165,0.946,5.189,26.561
15.449,-1.835,0.165,0.958,6.314,28.543
15.498,-1.950,0.164,0.974,6.750,27.617
15.548,-1.961,0.169,0.969,5.698,28.341
15.598,-1.951,0.168,0.999,7.308,30.518
15.648,-1.982,0.178,0.989,6.747,30.465
15.699,-2.092,0.177,1.026,8.104,30.883
15.749,-2.184,0.183,1.026,7.714,30.690
15.799,-1.958,0.184,1.025,7.286,30.645
15.849,-1.917,0.184,1.037,8.072,30.199
15.899,-1.979,0.185,1.034,7.918,31.363
15.949,-1.809,0.189,1.025,9.483,34.456
15.998,-1.996,0.188,1.059,9.256,34.742
16.048,-1.865,0.191,1.058,8.796,36.044
16.098,-1.885,0.192,1.041,8.677,34.834
16.149,-2.025,0.194,1.026,10.287,35.468
16.199,-1.859,0.194,1.075,9.204,37.136
16.249,-2.018,0.202,1.071,10.227,37.062
16.298,-2.141,0.203,1.163,9.898,37.456
16.348,-2.057,0.201,1.162,9.320,36.764
16.398,-1.966,0.198,1.157,11.274,37.725
16.448,-1.946,0.202,1.151,10.099,39.864
16.498,-1.893,0.202,1.146,11.951,42.156
16.548,-1.959,0.209,1.144,11.383,42.722
16.599,-2.032,0.209,1.183,12.349,43.075
16.648,-1.932,0.213,1.185,12.221,44.029
16.698,-1.991,0.212,1.187,11.409,44.087
16.749,-1.935,0.223,1.190,12.891,44.954
16.798,-2.002,0.223,1.212,12.372,45.347
16.848,-1.937,0.223,1.205,11.922,45.343
16.898,-1.966,0.222,1.245,13.981,47.472
16.948,-2.022,0.234,1.248,12.565,48.210
16.998,-1.839,0.233,1.256,13.709,48.897
17.048,-2.054,0.239,1.253,15.079,50.483
17.098,-1.988,0.238,1.283,14.441,51.860
17.148,-1.925,0.240,1.282,15.428,53.687
17.198,-2.054,0.241,1.317,14.991,53.792
17.249,-1.938,0.245,1.332,15.619,53.843
17.298,-2.007,0.245,1.328,15.825,52.489
17.348,-1.989,0.254,1.332,14.389,53.245
17.399,-1.904,0.256,1.359,15.938,55.276
17.448,-2.002,0.264,1.349,16.493,57.974
17.498,-1.974,0.265,1.362,16.551,59.527
17.548,-2.059,0.260,1.362,17.896,60.669
17.598,-1.979,0.260,1.378,17.169,60.577
17.649,-2.028,0.258,1.407,18.837,61.857
17.699,-1.952,0.259,1.422,18.007,63.495
17.749,-1.884,0.267,1.452,18.749,65.000
17.798,-2.018,0.266,1.457,20.181,65.078
17.848,-1.917,0.272,1.480,19.044,64.212
17.898,-2.082,0.271,1.474,20.601,66.334
17.948,-1.914,0.281,1.483,20.725,68.959
17.998,-1.942,0.282,1.493,21.244,70.519
18.049,-1.957,0.288,1.512,22.612,73.370
18.098,-1.985,0.291,1.522,22.404,74.227
18.148,-2.006,0.290,1.540,23.045,74.578
18.198,-1.975,0.290,1.551,23.543,74.013
18.249,-1.914,0.293,1.562,22.350,76.163
18.298,-2.035,0.295,1.567,23.506,77.071
18.348,-1.986,0.301,1.570,23.732,77.598
18.399,-2.025,0.302,1.568,25.051,79.746
18.449,-1.878,0.303,1.591,26.635,82.615
18.499,-2.001,0.310,1.597,26.047,82.431
18.549,-2.032,0.311,1.653,27.172,86.036
18.598,-2.042,0.312,1.648,27.276,88.547
18.648,-1.972,0.315,1.676,26.574,89.194
18.699,-1.915,0.322,1.682,28.645,90.436
18.748,-2.004,0.322,1.708,28.698,90.196
18.799,-2.013,0.321,1.701,29.000,90.826
18.848,-1.991,0.329,1.724,28.956,90.778
18.898,-2.047,0.329,1.738,29.238,94.763
18.949,-2.011,0.338,1.733,31.717,98.721
18.999,-1.777,0.342,1.739,31.580,100.087
19.049,-2.022,0.341,1.770,33.324,103.510
19.098,-2.040,0.342,1.768,33.381,103.006
19.148,-2.044,0.346,1.796,32.205,105.997
19.198,-1.945,0.344,1.811,33.658,108.068
19.248,-1.934,0.349,1.802,33.196,108.914
19.298,-1.963,0.354,1.808,33.870,107.863
19.348,-2.028,0.353,1.858,34.911,109.659
19.398,-1.910,0.354,1.856,35.771,111.097
19.449,-1.963,0.364,1.878,37.993,115.715
19.499,-2.008,0.364,1.879,37.856,119.261
19.548,-1.953,0.364,1.879,39.184,123.336
19.599,-1.847,0.366,1.882,40.088,124.336
19.648,-2.048,0.365,1.894,38.844,126.801
19.698,-2.119,0.366,1.888,40.572,126.485
19.748,-1.997,0.360,1.913,40.596,128.102
19.799,-2.057,0.363,1.909,41.257,128.950
19.848,-2.070,0.369,1.921,41.787,130.303
19.898,-1.908,0.370,1.920,40.973,132.674
19.948,-1.991,0.369,1.929,41.871,138.646
19.998,-1.912,0.378,1.932,42.531,140.221
20.048,-2.079,0.376,1.936,40.068,144.712
20.098,-2.028,0.372,1.933,41.734,147.568
20.148,-1.918,0.364,1.942,40.978,149.813
20.199,-1.998,0.374,1.944,42.225,151.355
20.248,-1.902,0.375,1.961,41.909,153.140
20.298,-1.923,0.374,1.956,40.902,151.670
20.348,-1.944,0.375,1.962,42.265,154.248
20.398,-1.890,0.384,1.957,40.901,158.523
20.448,-1.950,0.383,1.969,41.537,163.867
20.499,-2.164,0.383,1.970,42.222,169.718
20.549,-2.047,0.383,1.958,41.238,173.791
20.598,-2.054,0.379,1.959,42.046,174.553
20.648,-1.893,0.379,1.984,42.140,177.498
20.698,-1.961,0.378,1.978,41.468,179.015
20.749,-2.053,0.378,1.992,41.540,181.214
20.798,-1.931,0.381,1.995,42.337,182.485
20.849,-2.027,0.378,1.974,42.262,183.382
20.899,-1.972,0.375,1.981,41.441,186.240
20.948,-1.954,0.376,1.964,41.443,192.689
20.998,-1.963,0.376,1.964,42.041,199.118
21.048,-1.980,0.378,1.994,41.365,203.191
21.098,-1.988,0.376,1.988,42.200,208.001
21.149,-1.886,0.376,1.995,41.610,210.056
21.198,-1.906,0.377,2.003,41.703,210.054
21.248,-1.966,0.378,1.991,42.341,213.710
21.298,-1.951,0.378,1.992,40.756,214.767
21.348,-2.029,0.378,1.993,42.297,217.935
21.398,-1.940,0.376,1.990,42.044,221.914
21.449,-2.078,0.376,1.986,41.186,230.477
21.498,-1.898,0.376,1.994,42.009,233.792
21.548,-1.974,0.375,1.988,41.093,240.929
21.598,-1.973,0.380,1.992,41.596,244.841
21.648,-2.054,0.381,1.963,42.020,249.802
21.698,-1.942,0.377,1.976,41.386,251.223
21.748,-2.024,0.376,1.992,41.282,253.958
21.798,-2.016,0.381,1.988,41.227,254.262
21.849,-1.949,0.380,1.999,41.109,255.779
21.899,-2.001,0.377,1.997,41.892,263.892
21.948,-1.974,0.377,2.001,41.136,273.640
21.999,-1.848,0.385,2.009,42.792,280.703
22.048,-1.904,0.384,2.012,41.683,286.659
22.098,-2.032,0.374,2.005,40.959,289.804
22.148,-1.978,0.375,1.997,41.984,293.732
22.198,-1.996,0.383,2.004,40.742,297.292
22.248,-2.033,0.383,1.994,42.155,300.814
22.298,-1.971,0.376,1.995,41.813,302.852
22.348,-1.861,0.377,2.011,41.466,303.388
22.399,-1.949,0.382,1.998,41.487,309.811
22.448,-1.968,0.381,1.997,40.782,320.556
22.498,-2.042,0.385,2.000,42.023,330.940
22.548,-2.072,0.385,2.001,41.701,338.592
22.599,-1.956,0.388,2.006,41.737,344.162
22.649,-2.083,0.386,1.972,41.652,348.721
22.699,-1.970,0.378,1.974,41.037,351.058
22.749,-1.891,0.379,2.002,41.594,354.043
22.798,-2.044,0.382,1.995,41.561,358.156
22.848,-1.914,0.382,2.010,40.993,360.337
22.898,-1.907,0.378,2.010,41.576,365.476
22.948,-1.866,0.378,2.006,42.075,375.771
22.998,-1.968,0.382,2.006,40.923,384.760
23.048,-1.962,0.382,2.012,41.767,393.011
23.098,-2.032,0.381,2.002,40.679,402.181
23.148,-1.881,0.383,2.014,41.545,406.424
23.198,-2.008,0.380,2.006,41.797,411.686
23.248,-2.003,0.381,2.011,41.571,413.989
23.298,-1.932,0.381,2.010,41.711,416.017
23.348,-1.929,0.379,2.008,41.713,417.972
23.399,-1.981,0.383,2.001,42.243,425.666
23.448,-2.087,0.383,2.005,41.753,437.615
23.498,-2.070,0.380,1.997,41.417,446.304
23.549,-1.932,0.381,2.006,42.224,453.379
23.598,-2.031,0.385,2.019,41.088,458.121
23.649,-2.036,0.386,2.027,41.628,461.196
23.698,-2.007,0.384,2.015,41.949,467.314
23.748,-2.059,0.385,1.997,40.793,471.242
23.798,-1.970,0.381,1.985,41.869,472.875
23.848,-1.942,0.383,1.997,41.604,474.738
23.898,-1.963,0.379,1.996,41.429,482.580
23.948,-2.015,0.378,1.993,41.810,492.686
23.998,-2.015,0.383,1.989,40.642,502.296
24.048,-2.115,0.384,2.006,42.189,510.684
24.099,-1.946,0.385,2.004,41.008,515.858
24.148,-1.963,0.386,2.012,40.731,519.970
24.198,-1.892,0.381,2.011,41.630,523.183
24.248,-2.079,0.381,2.006,41.448,526.403
24.298,-1.776,0.386,2.006,41.140,530.164
24.348,-2.107,0.385,1.989,41.713,532.917
24.398,-1.826,0.383,1.995,41.079,536.604
24.448,-1.909,0.384,2.008,41.785,544.878
24.498,-2.015,0.395,2.004,41.683,553.989
24.549,-1.946,0.395,1.996,41.367,560.602
24.599,-1.879,0.386,2.004,41.930,564.413
24.649,-1.859,0.385,2.000,41.814,571.668
24.698,-1.987,0.381,1.999,41.430,573.738
24.748,-1.953,0.379,2.004,41.257,577.228
24.799,-1.932,0.383,2.008,41.774,578.159
24.848,-2.068,0.382,2.002,42.053,580.043
24.898,-1.840,0.384,2.014,42.465,585.913
24.949,-1.978,0.382,2.013,44.700,596.883
24.998,-1.981,0.380,2.000,45.911,603.580
25.048,-2.105,0.380,2.012,46.610,607.557
25.099,-1.957,0.383,2.015,47.691,610.877
25.148,-2.099,0.382,1.996,46.593,614.720
25.198,-1.960,0.377,1.997,48.268,619.216
25.248,-2.052,0.377,2.019,48.206,621.757
25.298,-1.969,0.385,2.013,49.225,624.259
25.349,-1.969,0.385,1.995,49.512,625.855
25.399,-2.034,0.379,2.000,48.959,630.005
25.449,-1.992,0.380,2.014,49.170,635.530
25.498,-1.912,0.385,2.014,50.245,644.907
25.548,-1.985,0.386,2.021,49.167,648.716
25.598,-1.948,0.382,2.007,50.291,653.704
25.648,-1.986,0.382,2.002,49.833,654.653
25.698,-1.931,0.383,2.001,50.564,658.260
