time(sec),pressure-1(bar),pressure-2(bar),pressure-3(bar),flow_rate_1(LPM),flow_rate_2(LPM)
26.548,0.433,-2.080,2.701,304.108,1044.143
26.599,0.426,-1.902,3.358,304.739,1043.247
26.648,0.428,-1.897,3.329,304.128,1043.446
26.699,0.430,-1.907,2.738,304.649,1042.891
26.748,0.427,-1.844,1.697,304.643,1042.941
26.798,0.426,-1.840,2.458,304.042,1043.684
26.848,0.427,-2.012,2.833,304.686,1042.899
26.898,0.427,-1.915,2.636,304.203,1043.012
26.948,0.430,-2.046,2.334,304.526,1043.712
26.998,0.437,-1.914,2.143,304.816,1045.218
27.048,0.435,-1.894,2.879,304.244,1046.428
27.099,0.435,-2.011,11.001,304.788,1046.196
27.149,0.431,-1.902,1.444,304.359,1046.019
27.198,0.427,-1.744,3.739,304.050,1045.700
27.249,0.437,-2.002,2.370,304.659,1045.453
27.299,0.437,-1.839,2.682,304.256,1045.622
27.349,0.438,-1.886,-0.651,304.829,1047.083
27.398,0.435,-1.914,2.731,304.908,1046.622
27.449,0.429,-2.057,2.064,304.335,1045.874
27.499,0.426,-1.973,2.284,304.773,1044.670
27.548,0.433,-2.043,-5.441,304.078,1043.466
27.598,0.433,-1.914,3.381,304.547,1043.518
27.648,0.433,-1.771,2.767,304.266,1043.378
27.698,0.435,-1.740,2.439,304.104,1044.600
27.748,0.432,-1.800,2.777,304.754,1043.702
27.798,0.432,-1.820,2.449,304.115,1043.861
27.849,0.430,-2.095,-2.250,304.516,1042.035
27.899,0.431,-1.822,1.858,303.898,1041.646
27.949,0.429,-1.963,3.036,304.088,1041.313
27.999,0.432,-1.932,3.132,304.632,1040.933
28.049,0.429,-1.921,2.419,304.586,1039.587
28.098,0.432,-1.827,0.613,304.177,1038.768
28.148,0.426,-1.771,2.649,304.747,1038.013
28.199,0.428,-1.978,2.094,303.652,1037.625
28.248,0.431,-1.964,2.357,304.559,1038.716
28.298,0.433,-1.776,1.746,303.924,1038.189
28.348,0.434,-1.936,2.823,304.036,1037.876
28.399,0.433,-1.802,2.816,304.740,1036.859
28.448,0.438,-1.854,2.061,304.174,1036.616
28.499,0.440,-2.019,2.649,304.663,1036.118
28.549,0.444,-2.069,-0.214,304.547,1036.781
28.599,0.444,-1.994,1.424,304.698,1035.816
28.648,0.438,-1.887,-1.609,304.868,1036.532
28.698,0.439,-1.881,2.396,304.090,1035.767
28.748,0.429,-1.800,2.583,304.350,1035.177
28.798,0.427,-1.844,-5.369,305.005,1036.597
28.848,0.432,-1.835,2.511,304.280,1036.883
28.898,0.432,-1.827,-1.744,304.525,1035.399
28.948,0.433,-1.923,2.449,304.602,1036.121
28.998,0.435,-1.741,2.724,304.600,1036.076
29.048,0.433,-1.739,2.777,304.714,1036.173
29.098,0.432,-1.805,2.087,304.422,1037.117
29.148,0.438,-1.922,2.790,304.670,1037.305
29.198,0.439,-1.867,3.102,304.658,1037.491
29.248,0.432,-1.809,1.907,304.432,1037.075
29.298,0.432,-1.975,2.619,304.824,1036.474
29.348,0.426,-1.941,5.906,304.347,1036.412
29.398,0.428,-1.738,2.613,304.311,1038.080
29.448,0.430,-2.039,1.365,304.666,1038.773
29.498,0.429,-1.840,2.199,303.805,1039.338
29.548,0.434,-1.934,12.892,304.574,1039.325
29.598,0.433,-1.949,2.383,304.060,1039.756
29.648,0.428,-1.913,1.854,304.561,1038.950
29.699,0.431,-2.009,1.884,304.210,1038.690
29.748,0.435,-1.968,2.143,304.544,1039.053
29.798,0.433,-1.863,2.606,304.704,1040.838
29.849,0.448,-1.953,2.373,304.443,1040.575
29.899,0.446,-1.813,2.481,304.881,1040.149
29.948,0.441,-1.761,2.472,304.767,1038.964
29.998,0.439,-1.834,2.606,304.335,1037.488
30.048,0.426,-1.776,3.109,304.837,1038.126
30.098,0.430,-1.864,2.606,304.163,1037.543
30.149,0.432,-1.717,2.458,304.614,1038.096
30.198,0.434,-1.855,2.642,304.212,1037.804
30.249,0.433,-1.762,-0.112,304.179,1036.656
30.298,0.430,-1.987,2.078,304.320,1037.075
30.348,0.435,-1.945,2.774,304.510,1037.773
30.398,0.435,-1.615,2.107,303.990,1037.783
30.449,0.443,-1.772,2.570,304.753,1037.420
30.499,0.445,-1.988,2.570,303.998,1037.024
30.548,0.427,-1.755,2.501,304.672,1036.338
30.599,0.428,-1.802,2.616,304.680,1036.514
30.648,0.424,-1.957,2.619,304.148,1037.519
30.699,0.423,-1.788,2.481,304.937,1037.014
30.749,0.427,-1.912,1.904,304.434,1037.462
30.798,0.427,-1.636,2.051,304.086,1036.573
30.849,0.425,-1.845,1.848,304.775,1036.226
30.899,0.426,-1.887,4.143,304.108,1035.063
30.948,0.432,-2.001,1.789,304.774,1032.427
30.998,0.430,-1.744,2.298,304.447,1033.061
31.048,0.433,-1.897,1.693,304.919,1032.116
31.098,0.432,-1.848,9.957,304.345,1030.757
31.148,0.430,-1.838,2.124,304.240,1029.597
31.198,0.429,-1.881,2.291,304.851,1029.172
31.248,0.426,-1.811,2.291,304.534,1029.541
31.298,0.426,-1.783,2.202,304.468,1029.460
31.349,0.427,-1.783,2.019,304.754,1029.430
31.398,0.430,-1.782,2.419,304.215,1028.537
31.449,0.427,-1.828,0.321,304.743,1029.111
31.498,0.428,-1.928,3.000,304.240,1028.142
31.548,0.429,-1.744,10.578,304.230,1029.227
31.598,0.427,-1.880,2.501,304.465,1028.334
31.648,0.427,-1.832,2.715,304.126,1029.881
31.698,0.426,-1.684,1.772,304.509,1029.317
31.748,0.434,-1.807,2.481,304.078,1029.091
31.799,0.436,-1.955,-3.540,304.121,1028.100
31.848,0.443,-1.897,2.196,304.778,1029.717
31.898,0.441,-1.820,5.367,304.425,1030.392
31.948,0.430,-1.783,2.344,304.425,1030.427
31.998,0.431,-1.799,2.166,304.168,1030.404
32.048,0.426,-1.681,1.953,304.078,1029.223
32.098,0.428,-2.085,2.235,304.430,1030.177
32.148,0.433,-2.086,2.439,304.796,1030.841
32.198,0.432,-1.764,2.321,304.037,1030.926
32.248,0.430,-1.962,2.255,304.614,1030.534
32.299,0.430,-1.838,2.265,304.121,1031.052
32.348,0.438,-1.839,2.514,304.389,1029.196
32.398,0.439,-1.812,2.350,304.811,1029.029
32.448,0.436,-2.016,2.419,304.019,1029.723
32.498,0.437,-1.715,2.094,304.260,1027.988
32.548,0.430,-1.936,2.590,304.253,1028.255
32.598,0.430,-2.030,1.398,304.819,1028.481
32.648,0.429,-1.638,-2.726,304.444,1027.060
32.698,0.429,-1.777,2.701,304.889,1026.927
32.748,0.437,-1.680,0.495,304.808,1027.571
32.798,0.436,-1.718,10.098,304.138,1026.734
32.848,0.426,-2.042,2.626,303.835,1027.172
32.899,0.427,-1.949,2.485,304.355,1027.340
32.948,0.426,-1.829,2.632,304.262,1026.280
32.998,0.423,-1.914,2.357,304.800,1025.635
33.048,0.432,-1.903,2.652,304.664,1026.523
33.099,0.433,-1.600,1.920,304.595,1026.597
33.149,0.430,-1.701,2.764,304.787,1026.204
33.198,0.429,-1.719,3.200,304.082,1026.148
33.248,0.426,-1.704,2.600,304.607,1026.123
33.298,0.425,-1.783,2.199,304.026,1025.121
33.349,0.433,-1.914,1.500,305.096,1024.479
33.399,0.431,-1.586,2.715,305.018,1026.328
33.448,0.434,-1.835,1.910,304.117,1026.414
33.498,0.434,-1.819,2.977,304.827,1026.405
33.548,0.429,-1.722,2.580,304.573,1024.757
33.599,0.429,-1.887,2.675,304.944,1024.793
33.649,0.429,-1.868,2.383,304.238,1024.291
33.698,0.430,-1.714,2.741,303.986,1024.703
33.748,0.432,-1.899,2.091,304.365,1026.063
33.798,0.432,-1.764,2.097,304.474,1025.416
33.849,0.434,-1.798,2.419,304.296,1024.974
33.898,0.435,-1.909,2.183,304.522,1025.313
33.948,0.428,-1.826,2.465,304.456,1026.289
33.998,0.431,-1.717,2.708,304.418,1027.071
34.048,0.430,-1.835,2.403,304.849,1027.127
34.098,0.431,-1.727,2.261,303.996,1027.122
34.149,0.436,-1.842,2.554,304.775,1026.763
34.198,0.434,-1.784,2.386,304.363,1027.003
34.248,0.439,-1.913,2.452,304.370,1027.192
34.298,0.439,-1.839,3.118,304.638,1027.588
34.349,0.434,-1.701,2.724,304.902,1026.466
34.399,0.432,-2.010,1.999,304.690,1027.131
34.448,0.429,-1.807,2.616,304.240,1026.252
34.498,0.427,-1.796,2.087,304.140,1025.071
34.549,0.426,-1.826,2.399,304.943,1025.566
34.598,0.427,-1.720,2.150,304.120,1026.012
34.648,0.429,-1.812,2.609,304.780,1026.342
34.698,0.428,-1.926,2.294,304.383,1025.711
34.748,0.425,-1.881,2.376,304.076,1024.898
34.799,0.428,-1.639,2.616,304.754,1024.790
34.848,0.422,-1.829,2.531,304.164,1025.293
34.898,0.425,-1.722,2.124,304.808,1025.627
34.948,0.424,-1.860,2.613,304.088,1026.236
34.998,0.425,-1.859,2.462,304.706,1027.589
35.048,0.427,-1.676,2.383,304.738,1027.322
35.098,0.427,-1.836,2.321,303.835,1026.942
35.148,0.426,-1.688,2.219,304.626,1027.067
35.198,0.424,-1.625,2.518,304.596,1027.935
35.248,0.425,-1.988,2.678,304.104,1028.291
35.298,0.427,-1.867,2.600,305.305,1028.652
35.348,0.429,-1.833,2.547,304.392,1027.131
35.398,0.430,-2.038,2.193,304.355,1026.875
35.448,0.424,-1.928,1.428,304.953,1027.614
35.498,0.424,-1.826,2.393,304.052,1028.103
35.549,0.427,-1.933,-0.578,304.679,1028.675
35.598,0.428,-1.932,2.435,304.635,1028.046
35.648,0.433,-1.921,2.367,304.295,1027.266
35.699,0.436,-1.699,1.897,304.940,1027.677
35.748,0.436,-1.752,2.472,304.425,1027.713
35.798,0.437,-1.690,1.992,304.768,1027.912
35.848,0.431,-1.873,2.242,304.933,1028.088
35.898,0.431,-1.752,0.597,304.521,1029.443
35.948,0.431,-1.746,2.609,304.832,1028.723
35.998,0.430,-2.012,2.698,304.411,1027.517
36.048,0.429,-1.931,2.383,304.393,1028.277
36.098,0.429,-1.719,1.270,304.197,1028.692
36.148,0.432,-1.919,2.511,304.094,1029.200
36.198,0.433,-1.935,2.199,304.823,1028.840
36.248,0.444,-1.948,0.994,304.618,1027.989
36.298,0.441,-1.812,2.708,304.327,1028.093
36.349,0.434,-1.706,2.826,304.614,1028.652
36.398,0.438,-1.935,2.508,304.003,1029.593
36.448,0.430,-1.725,4.796,304.528,1029.596
36.498,0.430,-1.750,2.130,304.311,1030.069
36.548,0.436,-1.784,1.923,304.447,1029.941
36.598,0.435,-1.970,-2.857,304.789,1028.888
36.648,0.433,-1.781,2.944,304.169,1028.977
36.698,0.433,-1.793,2.373,304.718,1029.806
36.748,0.427,-1.865,2.711,304.150,1030.438
36.798,0.426,-1.856,2.143,304.206,1029.986
36.849,0.426,-1.567,14.002,304.221,1030.560
36.898,0.425,-1.760,2.833,304.114,1028.586
36.949,0.425,-1.748,1.812,304.899,1027.901
36.999,0.425,-1.760,2.232,304.437,1027.997
37.048,0.434,-1.752,2.577,304.626,1028.294
37.098,0.434,-1.824,2.324,304.748,1027.834
37.149,0.432,-1.617,2.642,304.422,1028.596
37.199,0.431,-1.758,2.692,304.824,1028.117
37.249,0.427,-1.853,2.337,304.529,1026.720
37.298,0.428,-1.630,2.110,303.977,1027.485
37.348,0.433,-1.666,2.156,304.548,1027.276
37.398,0.432,-1.848,2.580,304.333,1027.735
37.448,0.436,-1.852,2.472,304.344,1027.408
37.498,0.438,-1.970,2.137,304.872,1027.465
37.548,0.432,-1.824,2.892,304.121,1028.162
37.599,0.431,-1.851,-0.339,304.753,1028.267
37.650,0.434,-1.799,2.554,304.519,1029.303
37.698,0.434,-1.736,2.616,304.335,1029.392
37.748,0.431,-1.639,2.462,304.434,1030.642
37.799,0.431,-1.710,1.871,304.003,1028.456
37.849,0.428,-1.695,2.587,304.746,1029.771
37.899,0.427,-1.750,6.457,304.219,1028.260
37.948,0.428,-1.816,2.518,304.226,1028.737
37.998,0.425,-1.698,4.799,304.640,1028.444
38.049,0.423,-1.601,2.038,304.374,1028.282
38.098,0.424,-1.898,2.609,304.791,1027.068
38.149,0.427,-1.627,2.353,304.214,1026.307
38.198,0.425,-1.796,2.761,303.974,1026.589
38.249,0.428,-1.819,2.557,304.836,1026.532
38.298,0.428,-1.784,1.457,304.454,1026.696
38.348,0.426,-1.682,1.401,304.862,1027.282
38.399,0.426,-1.825,2.130,304.583,1026.667
38.448,0.424,-1.854,2.133,304.043,1027.298
38.499,0.431,-1.771,2.984,304.928,1028.636
38.549,0.435,-1.738,2.481,304.489,1029.327
38.599,0.434,-1.821,2.488,304.425,1030.716
38.648,0.429,-1.641,1.894,304.275,1031.543
38.698,0.431,-1.868,1.135,304.095,1029.666
38.749,0.428,-1.787,2.156,304.418,1031.441
38.798,0.431,-1.850,2.068,304.626,1030.618
38.848,0.437,-1.898,3.105,304.304,1031.578
38.898,0.433,-1.708,2.360,304.192,1032.473
38.948,0.432,-1.922,2.183,304.111,1032.181
38.998,0.427,-1.716,2.481,304.638,1033.954
39.049,0.427,-1.933,2.104,304.414,1032.448
39.099,0.434,-1.657,1.799,305.017,1033.307
39.148,0.438,-1.753,-4.009,304.651,1033.832
39.198,0.431,-1.764,2.133,304.259,1035.185
39.249,0.432,-1.900,1.831,304.400,1033.800
39.298,0.427,-1.729,1.917,303.964,1035.252
39.348,0.429,-1.753,-2.860,304.120,1033.678
39.398,0.438,-1.811,2.524,304.567,1035.421
39.448,0.437,-1.760,2.074,304.283,1036.933
39.498,0.437,-1.767,2.048,304.386,1037.735
39.549,0.437,-1.788,2.642,304.440,1038.590
39.598,0.429,-1.815,2.898,304.121,1038.061
39.648,0.428,-1.773,1.969,304.803,1037.949
39.698,0.428,-1.879,2.176,304.199,1039.050
39.749,0.429,-1.848,1.474,304.396,1039.755
39.799,0.426,-1.867,1.950,304.568,1040.517
39.848,0.429,-1.887,1.940,304.034,1039.058
39.898,0.424,-1.918,2.580,304.616,1037.450
39.948,0.424,-1.800,3.223,304.851,1036.507
39.999,0.428,-1.773,1.444,304.311,1035.874
40.049,0.428,-1.762,1.762,304.687,1036.049
40.098,0.431,-1.798,3.049,304.368,1035.683
40.148,0.428,-1.872,2.738,304.503,1034.402
40.198,0.427,-1.824,2.524,304.700,1033.512
40.248,0.428,-1.737,1.950,304.662,1033.343
40.298,0.427,-1.809,3.145,304.986,1033.577
40.348,0.427,-1.800,2.521,304.337,1033.440
40.399,0.433,-1.870,2.938,304.718,1033.917
40.448,0.431,-1.771,2.291,304.635,1034.715
40.498,0.428,-1.808,2.596,304.105,1032.858
40.548,0.428,-1.821,1.959,304.453,1033.881
40.599,0.429,-1.780,-5.165,304.329,1033.515
40.649,0.431,-1.764,2.609,304.696,1033.917
40.699,0.436,-1.860,2.422,304.828,1034.036
40.748,0.438,-1.787,1.854,304.202,1033.954
40.798,0.435,-1.838,2.288,304.789,1032.866
40.849,0.436,-1.729,1.782,304.205,1033.169
40.898,0.428,-1.759,2.005,304.511,1032.552
40.948,0.427,-1.766,2.813,304.517,1032.741
40.998,0.429,-1.845,4.950,303.980,1033.292
41.049,0.431,-1.771,1.894,304.770,1032.872
41.098,0.433,-1.836,2.278,304.084,1032.853
41.148,0.431,-1.738,3.594,304.236,1031.044
41.198,0.429,-1.778,2.252,304.958,1031.694
41.249,0.428,-1.758,1.776,304.012,1031.659
41.299,0.429,-1.763,2.087,304.692,1032.699
41.348,0.429,-1.706,2.816,303.915,1032.406
41.398,0.432,-1.968,3.174,304.016,1030.416
41.448,0.432,-1.769,2.646,304.845,1030.095
41.498,0.431,-1.818,3.030,304.476,1031.018
41.549,0.431,-1.795,-1.636,304.619,1030.745
41.598,0.434,-1.790,2.094,304.285,1030.595
41.648,0.434,-1.777,0.246,304.265,1030.193
41.698,0.430,-1.825,3.040,304.843,1029.632
41.748,0.433,-1.763,2.557,304.454,1028.985
41.799,0.425,-1.861,2.554,304.522,1029.501
41.848,0.426,-1.908,2.918,304.931,1030.400
41.898,0.425,-1.757,2.455,304.488,1030.580
41.948,0.424,-1.762,2.537,304.691,1030.237
41.998,0.430,-1.840,0.689,304.355,1030.190
42.049,0.432,-1.734,2.820,304.373,1029.578
42.098,0.429,-1.808,2.449,304.739,1029.739
42.149,0.429,-1.703,2.439,304.767,1029.992
42.198,0.438,-1.762,3.742,304.811,1030.973
42.248,0.436,-1.784,2.475,304.086,1031.495
42.298,0.441,-1.803,2.458,304.170,1030.609
42.348,0.440,-1.738,2.485,304.572,1030.219
42.399,0.428,-1.762,-1.071,304.118,1030.032
42.449,0.431,-1.791,14.009,304.801,1031.116
42.498,0.429,-1.780,-1.862,303.869,1031.541
42.549,0.428,-1.781,-3.740,304.203,1032.081
42.598,0.431,-1.760,2.104,304.763,1031.698
42.648,0.433,-1.742,2.590,304.338,1031.035
42.698,0.433,-1.801,2.557,304.610,1031.168
42.748,0.435,-1.736,2.583,304.908,1032.615
42.798,0.425,-1.803,2.554,304.451,1032.007
42.848,0.425,-1.749,2.547,304.689,1032.814
42.899,0.432,-1.846,2.409,304.153,1032.626
42.948,0.428,-1.801,0.085,304.873,1032.033
42.998,0.429,-1.793,2.225,304.953,1032.048
43.048,0.431,-1.768,2.445,304.361,1031.543
43.099,0.426,-1.816,2.751,305.011,1033.175
43.149,0.427,-1.858,1.375,304.443,1033.264
43.198,0.426,-1.693,3.036,304.009,1032.433
43.248,0.426,-1.745,2.222,304.388,1032.370
43.299,0.425,-1.870,2.396,303.918,1031.807
43.349,0.426,-1.808,-0.290,304.496,1032.565
43.399,0.430,-1.815,-0.313,304.284,1032.891
43.448,0.429,-1.772,2.301,304.056,1033.321
43.499,0.429,-1.826,-0.743,304.728,1032.836
43.549,0.429,-1.741,3.063,304.156,1032.459
43.599,0.425,-1.785,1.661,304.428,1032.671
43.649,0.425,-1.731,2.810,304.790,1032.932
43.699,0.430,-1.744,2.314,304.126,1033.998
43.748,0.429,-1.770,2.087,304.931,1033.808
43.799,0.429,-1.708,3.099,304.562,1033.727
43.848,0.427,-1.819,2.481,304.690,1032.718
43.899,0.428,-1.753,2.235,304.332,1032.522
43.948,0.428,-1.676,0.459,304.504,1032.786
43.998,0.433,-1.724,2.435,304.693,1034.809
44.049,0.432,-1.803,2.511,304.164,1034.792
44.098,0.430,-1.784,2.603,304.774,1034.858
44.148,0.433,-1.722,2.307,304.634,1033.892
44.198,0.436,-1.875,2.455,304.421,1033.890
44.248,0.436,-1.853,2.636,304.441,1033.090
44.298,0.438,-1.927,3.069,303.925,1033.718
44.348,0.442,-1.856,2.419,304.150,1035.304
44.399,0.420,-1.791,2.767,304.327,1034.925
44.448,0.420,-1.680,2.386,304.174,1034.205
44.498,0.425,-1.832,2.186,304.847,1033.108
44.549,0.423,-1.788,4.432,304.164,1033.259
44.599,0.430,-1.787,1.697,304.715,1032.751
44.650,0.430,-1.803,-2.880,304.748,1034.170
44.698,0.423,-1.803,1.506,304.076,1033.814
44.749,0.424,-1.861,3.122,304.955,1033.222
44.798,0.425,-1.824,3.660,304.104,1033.079
44.849,0.425,-1.803,3.151,304.256,1033.348
44.899,0.428,-1.698,-0.076,304.637,1035.531
44.948,0.431,-1.829,2.935,304.486,1037.372
44.999,0.426,-1.678,2.547,304.789,1038.516
45.048,0.427,-1.708,4.763,304.836,1038.018
45.099,0.427,-1.772,1.999,304.646,1038.697
45.149,0.424,-1.795,-1.035,304.631,1039.004
45.198,0.429,-1.813,2.665,304.240,1041.116
45.248,0.432,-1.893,2.567,304.170,1041.093
45.298,0.434,-1.822,1.785,304.367,1041.099
45.348,0.432,-1.678,-1.606,304.165,1040.312
45.399,0.433,-1.796,2.472,304.799,1040.480
45.448,0.433,-1.784,1.414,304.645,1041.994
45.498,0.434,-1.651,2.813,303.960,1042.901
45.549,0.430,-1.831,2.774,304.908,1042.946
45.599,0.425,-1.739,3.473,304.463,1042.699
45.649,0.427,-1.755,2.206,304.669,1042.337
45.699,0.427,-1.745,2.291,304.463,1042.081
45.749,0.429,-1.695,2.212,304.542,1042.223
45.799,0.434,-1.755,1.122,304.983,1042.679
45.848,0.434,-1.755,2.478,304.517,1043.934
45.899,0.437,-1.936,2.678,304.718,1043.280
45.948,0.437,-1.710,2.393,304.908,1042.148
45.998,0.430,-1.824,1.490,304.189,1042.212
46.048,0.432,-1.724,2.885,304.849,1042.283
46.099,0.430,-1.734,-2.049,304.019,1042.666
46.149,0.433,-1.788,5.669,304.646,1043.102
46.198,0.433,-1.737,2.465,304.859,1042.894
46.248,0.432,-1.671,2.692,304.161,1042.162
46.299,0.430,-1.799,2.836,304.921,1041.961
46.348,0.429,-1.761,2.573,304.564,1043.017
46.399,0.430,-1.659,2.301,304.469,1042.547
46.448,0.431,-1.958,2.140,304.504,1042.428
46.499,0.433,-1.695,-4.039,304.089,1042.909
46.549,0.433,-1.824,2.600,304.969,1042.384
46.598,0.428,-1.733,2.541,304.733,1042.008
46.648,0.429,-1.771,2.458,304.279,1042.766
46.699,0.428,-1.720,2.449,304.578,1041.790
46.749,0.431,-1.850,2.367,303.892,1043.278
46.799,0.426,-1.809,2.350,304.516,1043.071
46.849,0.427,-1.774,2.045,304.373,1042.638
46.899,0.436,-1.849,2.219,304.314,1042.648
46.948,0.438,-1.807,2.491,304.850,1043.660
46.998,0.428,-1.548,2.688,304.386,1045.794
47.048,0.429,-1.815,2.609,304.883,1045.502
47.099,0.428,-1.610,1.588,304.871,1046.242
47.148,0.429,-1.740,2.941,304.445,1046.209
47.198,0.441,-1.673,2.409,304.815,1045.602
47.249,0.440,-1.841,2.577,304.098,1045.579
47.299,0.439,-1.690,2.514,304.282,1046.607
47.348,0.438,-1.799,2.186,304.221,1046.445
47.398,0.428,-1.918,3.893,304.223,1046.936
47.448,0.430,-1.522,1.011,304.665,1046.805
47.498,0.429,-1.854,4.455,304.282,1046.057
47.548,0.430,-1.698,-0.329,304.335,1046.573
47.598,0.425,-1.598,2.334,304.810,1047.305
47.648,0.427,-1.718,2.340,304.053,1046.810
47.698,0.431,-1.893,2.849,304.642,1046.840
47.748,0.429,-1.705,0.508,304.430,1046.671
47.798,0.437,-1.850,2.393,304.132,1045.984
47.848,0.437,-1.715,2.931,304.937,1046.068
47.898,0.422,-1.485,2.304,304.558,1047.152
47.948,0.424,-1.666,2.281,304.383,1047.403
47.998,0.422,-1.640,2.715,304.764,1046.899
48.049,0.422,-2.015,2.202,304.827,1046.755
48.098,0.431,-1.827,2.002,304.902,1045.793
48.148,0.429,-1.621,2.462,304.551,1046.007
48.199,0.427,-1.706,5.827,304.272,1046.187
48.248,0.425,-1.811,2.245,304.245,1045.999
48.298,0.425,-1.612,7.104,304.022,1046.888
48.348,0.425,-1.657,2.560,304.745,1046.108
48.398,0.430,-1.802,-4.019,304.032,1045.815
48.448,0.430,-1.791,2.124,304.330,1045.677
48.499,0.427,-1.764,2.583,304.273,1045.096
48.548,0.427,-1.892,1.585,304.282,1045.196
48.598,0.424,-1.660,5.962,304.628,1046.317
48.648,0.424,-1.753,2.803,304.757,1044.952
48.698,0.430,-1.756,2.692,304.360,1045.289
48.748,0.428,-1.643,2.225,304.709,1045.106
48.798,0.427,-1.695,1.973,304.248,1045.928
48.848,0.426,-1.757,3.260,304.763,1046.611
48.898,0.430,-1.738,2.514,304.852,1046.441
48.949,0.431,-1.730,2.738,304.614,1047.271
48.998,0.437,-1.764,2.777,304.691,1046.468
49.048,0.434,-1.914,2.064,304.210,1046.863
49.099,0.431,-1.704,8.145,304.704,1047.027
49.148,0.432,-1.775,2.324,304.814,1048.544
49.199,0.425,-1.695,2.439,303.964,1048.587
49.249,0.427,-1.626,2.587,304.905,1048.470
49.298,0.430,-1.862,2.367,304.620,1047.222
49.348,0.431,-1.761,2.590,304.154,1047.869
49.398,0.431,-1.722,2.715,304.899,1047.954
49.448,0.431,-1.853,2.268,304.222,1047.181
49.498,0.430,-1.816,2.609,304.477,1047.260
49.548,0.428,-1.648,2.327,304.312,1046.751
49.598,0.434,-1.855,0.958,304.016,1045.213
49.648,0.432,-1.861,7.892,305.017,1045.529
49.698,0.439,-1.706,13.122,304.183,1046.144
49.748,0.438,-1.874,2.600,304.259,1046.117
49.798,0.435,-1.858,-0.047,304.862,1045.699
49.848,0.435,-1.786,2.495,304.045,1045.093
49.898,0.425,-1.938,2.301,304.557,1046.842
49.948,0.426,-1.838,-4.879,304.342,1047.337
49.998,0.429,-1.807,4.304,304.142,1048.964
50.049,0.431,-1.747,2.843,304.614,1050.032
50.099,0.436,-1.759,2.363,304.125,1051.100
50.148,0.431,-1.758,2.908,304.840,1050.822
50.198,0.432,-1.840,2.587,304.333,1049.979
50.249,0.430,-1.638,3.910,304.272,1050.621
50.298,0.433,-1.744,2.514,304.381,1050.648
50.348,0.434,-1.906,3.030,303.999,1051.982
50.398,0.438,-1.854,2.110,304.350,1051.613
50.448,0.432,-1.755,3.686,304.779,1050.509
50.498,0.430,-1.826,2.449,304.116,1050.276
50.548,0.426,-1.768,-3.691,304.984,1050.558
50.598,0.425,-1.747,2.025,303.921,1051.087
50.648,0.431,-1.889,2.557,304.814,1050.494
50.698,0.430,-1.658,2.721,304.304,1051.994
50.748,0.427,-1.697,2.219,304.272,1051.478
50.799,0.426,-1.826,1.808,304.770,1050.669
50.848,0.426,-1.729,2.504,304.153,1050.431
50.898,0.425,-1.741,2.780,304.628,1050.578
50.948,0.433,-1.816,2.347,304.522,1051.762
50.998,0.433,-1.759,2.261,304.046,1052.083
51.048,0.436,-1.760,1.237,304.853,1051.381
51.098,0.437,-1.796,1.776,304.253,1050.907
51.148,0.427,-1.783,2.334,304.867,1051.237
51.199,0.431,-1.778,-2.319,304.588,1051.093
51.248,0.430,-1.763,2.334,304.246,1051.787
51.298,0.431,-1.772,5.206,304.942,1052.565
51.348,0.430,-1.702,1.411,304.016,1052.493
51.399,0.430,-1.877,2.711,304.298,1050.859
51.448,0.432,-1.888,2.202,304.469,1050.342
51.498,0.431,-1.684,3.808,303.940,1050.308
51.548,0.433,-1.841,3.112,304.607,1050.469
51.598,0.436,-1.886,2.642,304.325,1050.765
51.648,0.434,-1.972,2.278,304.788,1050.313
51.698,0.435,-1.778,2.797,304.782,1048.441
51.749,0.428,-1.741,2.314,303.942,1049.598
51.798,0.428,-1.755,2.409,303.771,1049.043
51.849,0.431,-1.774,3.059,303.344,1049.333
51.898,0.430,-1.831,2.452,303.162,1049.948
51.948,0.425,-1.752,2.409,303.540,1048.416
51.998,0.428,-1.776,1.194,303.296,1048.079
52.048,0.428,-1.808,2.347,302.853,1048.037
52.098,0.430,-1.766,2.422,303.331,1049.032
52.149,0.437,-1.955,2.435,303.141,1048.756
52.198,0.438,-1.972,2.350,303.361,1049.932
52.248,0.444,-1.757,2.078,302.694,1050.425
52.299,0.442,-1.982,3.834,303.004,1048.992
52.348,0.439,-1.858,2.458,303.054,1048.170
52.399,0.441,-1.755,2.311,302.902,1048.951
52.448,0.438,-1.971,2.087,302.974,1048.857
52.499,0.440,-1.990,5.926,302.669,1050.077
52.548,0.437,-1.783,2.370,303.368,1050.652
52.598,0.437,-1.894,2.284,303.155,1049.011
52.649,0.434,-1.826,2.590,303.167,1050.441
52.698,0.434,-1.842,2.429,302.834,1049.186
52.748,0.426,-1.909,1.119,302.998,1049.924
52.798,0.425,-1.951,2.531,302.506,1050.134
52.848,0.431,-1.982,2.846,303.167,1049.535
52.899,0.430,-2.008,2.547,302.497,1047.645
52.949,0.440,-1.852,3.562,303.063,1046.931
52.998,0.440,-1.897,2.340,302.244,1046.392
53.048,0.432,-1.891,2.504,302.465,1046.541
53.099,0.430,-1.793,2.009,303.203,1046.646
53.149,0.427,-1.646,2.353,302.721,1046.076
53.198,0.427,-1.918,2.278,303.167,1045.874
