time(sec),pressure-1(bar),pressure-2(bar),pressure-3(bar),flow_rate_1(LPM),flow_rate_2(LPM)
8.329,-0.125,0.054,-0.454,-0.583,-0.065
8.380,-0.126,0.015,-0.444,-0.470,0.146
8.429,-0.126,0.044,-0.198,-0.403,0.603
8.479,-0.125,-0.133,0.324,-0.341,0.484
8.529,-0.125,0.029,0.173,-0.200,0.801
8.579,-0.126,0.074,0.272,-0.522,0.042
8.629,-0.125,0.025,-0.513,-0.214,0.159
8.679,-0.125,0.002,-0.211,-0.198,0.495
8.729,-0.124,0.038,0.328,-0.493,0.515
8.779,-0.125,-0.023,-0.913,-0.297,0.772
8.829,-0.124,0.007,0.384,-0.559,0.551
8.879,-0.124,0.043,-0.441,-0.777,-0.078
8.929,-0.124,0.140,0.055,-0.218,0.009
8.979,-0.125,0.086,-0.657,-0.975,0.471
9.030,-0.125,-0.070,-0.001,-0.351,0.597
9.079,-0.124,0.099,0.029,-0.438,0.787
9.129,-0.125,0.113,-0.125,-0.653,0.121
9.179,-0.125,0.083,-0.056,-0.201,0.089
9.229,-0.124,-0.007,0.035,-0.703,-0.056
9.279,-0.125,0.039,0.508,-0.572,0.450
9.329,-0.125,-0.142,0.072,-0.710,0.451
9.379,-0.125,0.007,0.311,-0.882,0.834
9.430,-0.124,0.186,-0.549,-0.349,0.686
9.479,-0.124,-0.003,-0.217,-0.306,0.090
9.529,-0.124,0.021,-0.526,-0.405,-0.029
9.579,-0.125,0.042,-0.079,-0.127,0.515
9.629,-0.125,0.062,-0.237,-0.586,0.805
9.679,-0.124,0.012,-0.237,-0.156,0.726
9.729,-0.125,0.093,0.367,-0.323,0.257
9.779,-0.124,-0.156,-0.027,-0.215,0.484
9.830,-0.125,0.011,-0.858,-0.287,-0.144
9.879,-0.125,0.135,-0.079,-0.495,0.456
9.929,-0.125,-0.013,-0.552,-0.388,0.743
9.979,-0.125,0.028,-0.175,-0.571,0.722
10.029,-0.125,0.010,-0.270,-0.336,0.405
10.079,-0.125,0.044,-0.447,-0.367,0.027
10.129,-0.125,-0.003,-0.224,-0.291,0.296
10.179,-0.125,0.043,0.124,-0.358,0.396
10.230,-0.124,-0.079,0.236,-0.876,-0.006
10.279,-0.125,-0.059,-0.260,-1.008,0.755
10.329,-0.124,0.039,-0.358,-0.326,0.295
10.379,-0.125,0.005,-0.171,-0.779,-0.160
10.429,-0.125,0.027,0.272,-0.466,-0.069
10.479,-0.124,0.024,-0.260,-0.369,0.580
10.529,-0.125,-0.031,0.462,-0.228,0.229
10.579,-0.125,0.036,-0.296,-0.068,0.416
10.629,-0.126,0.032,0.899,-0.752,0.170
10.679,-0.124,12.902,7.866,-0.717,0.205
10.729,-0.126,12.902,-1.698,-0.424,2.637
10.780,-0.125,12.902,-0.129,-0.818,3.133
10.830,-0.126,12.902,4.222,-0.423,1.095
10.879,-0.128,12.902,0.062,-0.844,1.181
10.929,-0.126,12.902,-2.085,-0.664,0.987
10.979,-0.125,12.902,1.851,-0.840,0.084
11.029,-0.124,12.902,-1.977,-0.843,0.625
11.079,-0.124,12.902,-1.337,-0.375,2.642
11.130,-0.124,12.902,-5.277,-0.801,1.765
11.179,-0.127,12.902,0.065,-0.690,2.774
11.230,-0.123,12.902,-1.005,-1.011,1.170
11.279,-0.124,12.902,0.735,-0.703,2.628
11.330,-0.123,12.902,0.157,-0.472,1.160
11.380,-0.125,12.902,-0.976,-0.600,1.602
11.429,-0.121,12.902,-2.923,-0.528,1.560
11.479,-0.122,12.902,-1.009,-0.377,0.465
11.529,-0.117,12.902,-2.864,-0.531,2.173
11.579,-0.116,12.902,-1.902,-0.824,0.632
11.629,-0.122,12.902,-1.813,-0.432,0.673
11.679,-0.121,12.902,-1.248,-0.797,0.899
11.729,-0.126,-1.586,8.680,-0.515,2.342
11.780,-0.119,-1.964,0.272,-0.809,0.735
11.829,-0.119,-1.937,-0.628,-0.856,0.149
11.879,-0.119,-1.829,-0.102,-0.125,0.618
11.930,-0.118,-1.971,-0.155,-0.794,0.888
11.979,-0.119,-1.763,-0.582,-0.121,0.497
12.029,-0.116,-1.854,0.269,-0.526,0.825
12.079,-0.119,-1.714,0.249,-0.818,0.497
12.129,-0.117,-1.738,-0.480,-0.844,1.199
12.179,-0.115,-2.036,-3.241,-0.990,-0.022
12.230,-0.117,-2.000,-0.470,-0.578,0.224
12.280,-0.116,-1.820,-0.493,-0.731,0.087
12.329,-0.117,-1.809,-0.109,-0.293,0.854
12.379,-0.118,-1.712,-11.331,-0.263,1.017
12.429,-0.118,-1.770,-2.417,-0.600,0.396
12.479,-0.118,-1.858,1.283,-0.657,0.365
12.530,-0.117,-1.772,-0.910,-0.522,0.675
12.579,-0.117,-1.651,9.468,-0.709,0.768
12.629,-0.117,-1.643,0.498,-0.354,0.822
12.679,-0.119,-1.593,-9.436,-0.732,0.272
12.729,-0.117,-1.521,-0.447,-0.417,0.819
12.779,-0.117,-1.851,5.748,-0.515,0.309
12.829,-0.118,-1.659,-0.441,-0.602,1.188
12.879,-0.118,-1.616,-0.293,-0.322,0.844
12.929,-0.119,12.902,-1.005,-0.986,0.475
12.979,-0.117,12.902,-1.045,-0.374,1.044
13.029,-0.120,12.902,2.856,-0.477,1.113
13.079,-0.120,12.902,-2.647,-1.078,0.322
13.129,-0.121,12.902,-1.261,-0.418,0.811
13.179,-0.120,12.902,-1.951,-0.758,1.227
13.229,-0.121,12.902,-0.903,-0.471,1.145
13.279,-0.123,12.902,-2.220,-0.542,0.962
13.329,-0.115,12.902,-6.400,-1.088,0.903
13.379,-0.116,12.902,-2.322,-0.393,1.378
13.429,-0.120,12.902,-0.467,-0.086,0.502
13.479,-0.120,-1.862,-0.004,-0.541,0.829
13.529,-0.121,-1.642,-0.125,-0.516,1.248
13.579,-0.122,12.902,0.384,-1.055,1.011
13.629,-0.122,12.902,-1.301,-0.537,1.332
13.679,-0.120,12.902,-1.675,-0.429,0.400
13.729,-0.119,12.902,0.167,-0.486,0.166
13.779,-0.118,12.902,9.862,-0.309,0.939
13.829,-0.123,12.902,-2.263,-0.893,0.762
13.879,-0.120,12.902,3.936,-0.889,1.072
13.930,-0.123,12.902,-1.701,-0.546,1.483
13.979,-0.124,12.902,-2.184,-1.153,0.804
14.029,-0.119,12.902,-1.898,-0.649,0.670
14.079,-0.119,12.902,0.406,-0.885,0.783
14.129,-0.122,-1.821,-0.477,-1.049,0.955
14.179,-0.121,-2.244,-2.657,-0.575,0.375
14.229,-0.126,-1.245,-0.247,-0.988,0.976
14.280,-0.119,-2.015,-0.303,0.080,0.441
14.329,-0.121,-1.814,0.459,-0.710,-0.241
14.379,-0.119,-1.622,-0.329,-0.683,1.001
14.429,-0.120,-1.766,-0.349,-0.246,1.128
14.479,-0.122,-1.843,-6.662,-0.445,0.023
14.529,-0.123,-1.437,9.957,-0.196,1.107
14.579,-0.119,-1.717,-0.322,-0.326,0.521
14.629,-0.118,-1.640,-0.861,-0.582,0.888
14.680,-0.122,12.902,-1.803,-0.546,0.663
14.729,-0.123,12.902,-1.304,-0.832,1.142
14.780,-0.122,12.902,-2.410,-0.670,2.512
14.829,-0.121,12.902,-1.642,-0.627,0.224
14.879,-0.122,12.902,-2.325,-1.149,0.689
14.929,-0.119,12.902,-1.747,-0.446,0.505
14.979,-0.121,12.902,-1.626,-0.611,1.201
15.030,-0.121,12.902,-1.396,-0.722,1.155
15.080,-0.122,12.902,-1.386,-0.328,0.939
15.130,-0.123,12.902,-1.659,-1.025,0.517
15.179,-0.123,12.902,-0.490,-0.550,0.430
15.229,-0.118,-1.851,-0.204,-0.636,0.570
15.279,-0.118,-2.032,-0.362,-0.632,0.569
15.329,-0.123,-1.688,0.420,-0.326,0.625
15.380,-0.120,-1.673,-0.549,-0.786,0.612
15.430,-0.120,12.902,-1.573,-0.052,0.942
15.479,-0.121,12.902,4.668,-0.522,0.857
15.530,-0.118,12.902,-1.061,-0.627,0.875
15.580,-0.119,12.902,-1.583,-0.588,1.430
15.629,-0.119,12.902,-0.588,-0.771,2.790
15.679,-0.118,12.902,0.413,-0.471,1.430
15.730,-0.123,12.902,-1.531,-0.574,0.644
15.780,-0.123,12.902,-1.357,-0.818,0.416
15.829,-0.124,12.902,-1.780,-0.628,1.145
15.879,-0.124,12.902,-1.288,-1.060,1.539
15.929,-0.124,-1.368,-0.785,-0.677,0.400
15.980,-0.122,-1.817,-0.017,-0.389,0.592
16.030,-0.123,-1.898,0.022,-0.528,-0.006
16.080,-0.121,-1.682,-0.296,-0.039,0.489
16.130,-0.118,12.902,-1.281,-0.969,0.511
16.179,-0.120,12.902,-1.534,-0.362,0.824
16.229,-0.124,12.902,-0.280,-0.758,1.859
16.279,-0.120,12.902,-3.862,-0.961,0.599
16.329,-0.121,12.902,-1.724,-0.437,0.187
16.380,-0.119,12.902,-1.593,-0.522,0.729
16.429,-0.122,12.902,10.558,-0.767,1.064
16.479,-0.122,12.902,-1.846,-0.165,2.213
16.529,-0.124,12.902,-1.711,-1.017,0.582
16.580,-0.122,12.902,-0.211,-0.509,2.072
16.629,-0.121,12.902,2.573,-0.690,0.451
16.680,-0.122,-1.641,-0.421,-0.717,0.212
16.729,-0.121,-2.141,0.262,-0.143,0.739
16.779,-0.130,-1.432,-9.354,-0.746,1.256
16.829,-0.120,-1.835,-0.565,-0.434,0.730
16.879,-0.119,12.902,-1.698,-0.735,0.033
16.929,-0.121,12.902,4.635,-0.772,0.261
16.979,-0.122,12.902,-0.500,-0.146,1.285
17.029,-0.119,12.902,-1.501,-0.933,0.820
17.080,-0.120,12.902,-1.035,-0.552,1.885
17.129,-0.123,12.902,-1.668,-0.728,1.064
17.180,-0.125,12.902,-1.416,-1.062,1.079
17.230,-0.122,12.902,-1.146,-0.379,0.360
17.279,-0.121,12.902,-1.668,-0.613,0.842
17.330,-0.118,12.902,-1.494,-0.666,1.779
17.380,-0.120,-2.043,0.387,-0.501,0.478
17.429,-0.122,-1.620,-0.224,-0.928,0.800
17.479,-0.122,-1.744,-0.431,-0.245,0.109
17.529,-0.120,-2.010,-0.165,-0.259,0.708
17.580,-0.117,12.902,14.682,-0.696,0.572
17.629,-0.116,12.902,-8.855,-0.116,1.406
17.680,-0.118,12.902,-2.433,-0.778,1.476
17.730,-0.123,12.902,-1.744,-0.439,1.614
17.779,-0.124,12.902,5.492,-0.657,0.159
17.829,-0.119,12.902,0.439,-0.753,0.543
17.879,-0.120,12.902,-1.672,-0.262,0.815
17.929,-0.122,12.902,-1.455,-0.862,1.840
17.979,-0.124,12.902,-1.038,-0.359,1.828
18.029,-0.121,12.902,-1.449,-0.764,1.854
18.079,-0.124,-2.082,4.842,-0.640,0.291
18.129,-0.123,-1.895,0.597,-0.300,0.690
18.180,-0.120,-1.683,0.331,-0.756,0.162
18.229,-0.119,-1.570,0.393,-0.727,1.079
18.279,-0.118,-1.698,0.324,-1.140,1.212
18.330,-0.121,-1.683,-1.557,-0.770,1.047
18.379,-0.118,-1.928,-0.033,-0.573,0.098
18.429,-0.119,-2.073,0.318,-0.649,0.132
18.479,-0.120,-2.214,-0.234,-0.541,0.609
18.529,-0.119,-2.115,-0.043,-0.122,0.396
18.579,-0.120,-2.160,-0.234,-1.026,0.694
18.629,-0.118,-2.149,0.357,-0.302,0.033
18.679,-0.118,-1.951,-0.024,-0.767,0.942
18.729,-0.118,-2.077,-0.162,-0.887,-0.312
18.779,-0.118,-2.145,0.672,-0.452,0.873
18.829,-0.118,-2.154,-0.194,-0.863,0.561
18.879,-0.118,-2.170,-0.191,-0.341,0.700
18.929,-0.117,-2.217,6.533,-0.673,0.393
18.979,-0.117,-1.830,0.006,-0.464,0.432
19.029,-0.116,-1.950,-0.125,-0.090,-0.192
19.079,-0.118,-1.935,-0.204,-0.689,0.905
19.129,-0.125,-1.344,0.456,-0.575,1.839
19.179,-0.120,-1.473,-2.716,-0.223,1.525
19.229,-0.127,-1.484,0.347,-0.811,1.100
19.279,-0.121,-1.421,-4.922,-0.418,1.056
19.329,-0.123,-1.190,-0.385,-0.528,0.845
19.379,-0.120,-1.500,-5.736,-0.546,1.578
19.429,-0.122,-1.309,-0.207,-0.249,1.358
19.479,-0.120,-1.440,0.370,-0.780,1.631
19.529,-0.120,-1.574,-0.217,-0.529,0.378
19.579,-0.119,-1.600,-0.362,-0.767,0.556
19.629,-0.122,-1.390,-0.299,-0.556,0.390
19.679,-0.118,-1.995,0.206,-0.338,1.383
19.729,-0.119,-1.810,0.062,-0.542,0.572
19.779,-0.118,-2.074,0.016,-0.834,0.593
19.829,-0.118,-2.027,0.246,-0.744,0.198
19.880,-0.120,-2.184,-0.247,-0.867,0.576
19.929,-0.118,-2.024,-0.513,-0.358,0.133
19.979,-0.120,-2.222,-0.831,-0.830,0.986
20.029,-0.118,-1.910,-0.033,-0.449,0.317
20.080,-0.118,-2.084,-1.517,0.248,1.167
20.129,-0.118,12.902,-1.215,1.493,0.260
20.179,-0.118,12.902,-1.386,2.704,0.365
20.229,-0.117,12.902,-1.196,3.241,0.505
20.279,-0.115,12.902,0.318,4.297,1.540
20.330,-0.118,12.902,-1.403,4.774,1.111
20.379,-0.123,12.902,-1.199,4.715,0.798
20.429,-0.121,12.902,-0.280,5.511,0.339
20.480,-0.120,12.902,0.850,5.222,0.289
20.529,-0.117,12.902,-1.245,5.730,0.765
20.579,-0.119,12.902,-1.383,6.029,1.103
20.630,-0.122,-1.832,4.130,6.312,1.127
20.680,-0.120,-1.891,-0.562,7.394,1.268
20.729,-0.118,-1.923,0.019,7.505,0.060
20.779,-0.119,-1.846,0.321,7.381,0.407
20.830,-0.119,-1.984,0.686,7.962,-0.046
20.879,-0.120,-1.973,0.814,7.886,0.942
20.929,-0.121,-1.752,-9.466,8.092,0.575
20.979,-0.120,-1.903,0.203,8.722,1.079
21.029,-0.120,12.902,0.180,8.168,0.039
21.079,-0.116,12.902,3.378,8.816,0.308
21.129,-0.119,12.902,-1.435,8.838,0.399
21.180,-0.121,12.902,-1.314,9.278,1.080
21.229,-0.124,12.902,0.925,9.531,0.994
21.279,-0.118,12.902,2.357,9.487,0.970
21.329,-0.118,12.902,-1.550,10.241,0.123
21.379,-0.121,12.902,-0.503,9.857,0.502
21.429,-0.120,12.902,-2.437,10.015,1.135
21.479,-0.121,12.902,-0.713,10.129,0.748
21.530,-0.121,-1.899,-0.411,10.157,0.736
21.579,-0.122,-1.811,-0.007,11.080,0.117
21.629,-0.122,-1.947,-0.375,11.145,-0.139
21.680,-0.119,-1.852,0.068,11.571,0.514
21.730,-0.119,-1.890,-0.408,12.230,0.814
21.780,-0.118,-1.611,0.167,11.793,0.560
21.830,-0.119,-1.877,1.322,12.563,1.182
21.879,-0.118,-1.942,0.282,12.044,0.706
21.929,-0.119,-1.833,0.180,12.728,0.244
21.979,-0.122,-1.600,-0.257,12.779,0.021
22.030,-0.120,-1.979,-0.070,12.772,0.356
22.079,-0.118,-1.531,-0.464,12.992,0.867
22.129,-0.117,-1.999,0.196,13.259,0.554
22.179,-0.121,-1.408,0.833,13.489,0.559
22.230,-0.121,-1.493,-0.418,14.287,0.587
22.279,-0.115,-1.745,-0.464,13.696,-0.092
22.329,-0.117,-1.538,0.344,14.475,1.192
22.379,-0.118,-1.605,-0.368,14.314,0.447
22.429,-0.118,-1.684,-0.194,14.257,1.256
22.479,-0.118,-1.616,-1.215,14.385,0.651
22.530,-0.119,12.902,-1.137,14.147,-0.227
22.579,-0.118,12.902,-1.153,14.808,0.494
22.629,-0.120,12.902,0.433,15.181,1.274
22.679,-0.119,12.902,2.537,15.091,0.468
22.729,-0.116,12.902,-1.252,15.380,0.676
22.780,-0.117,12.902,-1.294,15.184,0.681
22.830,-0.118,12.902,-1.682,15.803,1.173
22.879,-0.115,12.902,-0.680,15.720,0.239
22.929,-0.118,12.902,0.423,15.521,1.366
22.979,-0.123,12.902,-0.358,15.771,1.072
23.029,-0.122,12.902,0.236,15.901,1.236
23.079,-0.112,-1.732,0.167,16.064,0.179
23.129,-0.113,-1.750,8.831,16.662,0.242
23.179,-0.117,-1.639,0.134,16.254,0.535
23.229,-0.117,-1.810,-0.644,17.095,0.776
23.279,-0.119,-1.880,-0.135,17.392,1.530
23.329,-0.117,-1.853,0.649,17.304,1.478
23.380,-0.118,-1.837,-5.090,17.575,0.438
23.430,-0.118,-1.886,-0.894,17.138,0.562
23.479,-0.121,-1.775,2.432,17.373,0.575
23.529,-0.119,-2.062,0.147,17.752,0.779
23.579,-0.117,-1.972,0.282,17.612,0.930
23.629,-0.118,-2.157,0.223,18.604,0.527
23.679,-0.116,-2.162,0.354,18.250,-0.144
23.730,-0.118,-2.153,-0.647,18.823,-0.097
23.779,-0.119,-2.361,-0.073,19.117,0.485
23.830,-0.117,-2.062,0.646,18.781,0.863
23.879,-0.120,-2.190,-0.848,19.215,0.448
23.930,-0.119,-2.329,-0.178,18.964,0.804
23.979,-0.119,-2.230,0.078,19.064,-0.002
24.029,-0.118,-2.146,-0.345,19.833,0.449
24.080,-0.114,-2.394,0.239,19.041,-0.136
24.129,-0.118,-1.727,0.042,19.566,1.236
24.179,-0.116,-1.970,-0.595,19.570,0.289
24.230,-0.117,12.902,7.951,20.030,0.833
24.280,-0.119,12.902,-1.123,20.317,1.376
24.330,-0.120,12.902,-1.501,19.837,1.741
24.379,-0.117,12.902,-1.127,20.387,2.684
24.430,-0.117,12.902,-0.805,20.187,1.778
24.480,-0.115,12.902,-0.552,20.122,1.769
24.529,-0.118,12.902,-0.487,20.578,2.440
24.580,-0.116,12.902,-1.383,20.268,2.262
24.629,-0.118,12.902,-1.284,20.646,1.283
24.679,-0.118,12.902,3.565,20.777,1.750
24.729,-0.123,12.902,1.726,20.571,1.722
24.779,-0.118,-1.432,-5.835,21.265,1.588
24.829,-0.113,-1.938,0.640,21.458,0.528
24.879,-0.118,-1.458,-0.703,21.028,0.769
24.929,-0.116,-1.919,0.656,21.407,0.539
24.979,-0.118,-2.016,0.249,21.073,0.229
25.029,-0.117,-2.196,-0.746,21.330,0.904
25.079,-0.116,-1.756,-0.654,20.984,0.409
25.130,-0.114,-2.226,0.387,21.355,0.848
25.180,-0.114,-1.663,-0.391,21.409,0.631
25.229,-0.114,-1.937,0.193,21.583,0.716
25.280,-0.115,-2.202,0.758,22.220,-0.018
25.329,-0.115,-2.160,0.190,21.849,0.573
25.379,-0.116,-1.946,-0.641,21.676,0.454
25.429,-0.116,-2.145,0.170,22.260,0.608
25.480,-0.113,-1.910,0.512,21.833,0.064
25.529,-0.113,-1.955,-0.779,22.298,-0.134
25.579,-0.115,-1.844,-0.132,22.433,0.837
25.630,-0.114,-1.997,-0.230,22.134,0.861
