time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
4.352,0.106,-0.126,-0.089,-3.432,20.437
4.402,0.036,-0.124,-0.089,-3.131,21.097
4.452,0.021,-0.124,-0.091,-4.010,21.534
4.502,0.060,-0.125,-0.092,-2.919,21.565
4.552,0.080,-0.124,-0.088,-3.587,21.250
4.602,0.091,-0.125,-0.089,-3.422,20.269
4.653,0.148,-0.125,-0.092,-2.923,19.910
4.702,-0.112,-0.125,-0.094,-3.556,21.123
4.753,-0.070,-0.124,-0.089,-2.908,21.035
4.802,0.100,-0.124,-0.092,-3.388,21.073
4.852,0.108,-0.124,-0.092,-3.623,20.633
4.902,-0.048,-0.125,-0.094,-3.187,19.540
4.952,-0.053,-0.125,-0.094,-2.873,20.345
5.003,0.044,-0.124,-0.094,-2.870,20.199
5.052,0.099,-0.124,-0.090,-3.260,20.753
5.102,-0.057,-0.125,-0.092,-4.263,20.619
5.152,0.044,-0.125,-0.093,-2.831,20.454
5.202,-0.038,-0.125,-0.093,-3.277,19.257
5.253,0.100,-0.125,-0.093,-3.286,19.510
5.302,-0.003,-0.125,-0.090,-2.897,20.644
5.352,0.067,-0.126,-0.093,-4.139,20.799
5.402,0.016,-0.125,-0.094,-2.995,20.806
5.452,-0.065,-0.125,-0.094,-3.141,19.548
5.502,0.040,-0.125,-0.091,-3.523,19.461
5.553,-0.069,-0.125,-0.091,-3.320,19.248
5.602,0.029,-0.124,-0.091,-4.148,20.312
5.653,-0.000,-0.124,-0.093,-2.924,20.513
5.702,-0.030,-0.125,-0.091,-3.279,20.567
5.753,-0.036,-0.124,-0.094,-3.295,20.662
5.802,0.071,-0.125,-0.093,-2.865,19.202
5.852,0.039,-0.124,-0.090,-3.869,19.541
5.902,-0.111,-0.124,-0.093,-3.344,20.358
5.952,-0.030,-0.125,-0.089,-3.047,20.541
6.002,0.015,-0.124,-0.094,-3.769,20.506
6.052,0.086,-0.124,-0.090,-2.912,20.042
6.102,0.009,-0.125,-0.087,-4.079,19.584
6.152,-0.066,-0.125,-0.088,-3.425,19.589
6.202,0.022,-0.124,-0.092,-3.133,20.005
6.252,0.003,-0.125,-0.097,-3.309,20.338
6.302,0.054,-0.125,-0.095,-3.007,20.174
6.352,-0.048,-0.125,-0.091,-3.614,19.704
6.402,0.026,-0.124,-0.089,-3.466,18.826
6.452,-0.002,-0.125,-0.092,-3.015,19.190
6.502,0.082,-0.125,-0.091,-4.145,19.937
6.552,0.009,-0.124,-0.094,-3.064,20.311
6.602,0.038,-0.125,-0.090,-3.228,20.195
6.652,-0.000,-0.124,-0.088,-3.595,19.763
6.702,-0.010,-0.125,-0.093,-3.004,18.783
6.752,0.061,-0.125,-0.095,-4.078,18.808
6.802,-0.022,-0.124,-0.094,-3.070,20.105
6.852,-0.010,-0.124,-0.092,-3.209,20.474
6.902,-0.085,-0.125,-0.102,-4.091,20.544
6.952,0.022,-0.124,-0.094,-2.924,19.957
7.002,-0.086,-0.126,-0.100,-3.181,19.148
7.052,0.012,-0.124,-0.092,-3.190,19.379
7.102,0.033,-0.124,-0.088,-3.174,20.053
7.152,12.902,-0.126,-0.098,-3.477,20.049
7.202,12.902,-0.124,-0.080,-3.110,20.567
7.252,12.902,-0.124,-0.086,-2.864,20.674
7.302,12.902,-0.124,-0.091,-3.794,19.453
7.352,12.902,-0.125,-0.085,-3.230,19.362
7.402,12.902,-0.128,-0.090,-3.768,19.826
7.452,12.902,-0.128,-0.089,-3.782,20.900
7.502,12.902,-0.121,-0.115,-2.720,20.016
7.552,12.902,-0.121,-0.113,-3.394,20.541
7.602,12.902,-0.120,-0.082,-2.798,18.646
7.652,12.902,-0.118,-0.084,-3.894,18.979
7.703,12.902,-0.126,-0.102,-3.289,19.839
7.752,12.902,-0.125,-0.091,-3.638,20.100
7.803,12.902,-0.120,-0.112,-3.714,20.448
7.853,12.902,-0.121,-0.120,-2.843,20.061
7.902,12.902,-0.118,-0.084,-3.115,18.975
7.952,12.902,-0.117,-0.090,-3.092,19.644
8.002,12.902,-0.115,-0.104,-3.434,20.203
8.052,12.902,-0.117,-0.104,-4.096,20.980
8.102,12.902,-0.124,-0.100,-2.966,20.434
8.153,12.902,-0.125,-0.096,-4.372,20.163
8.202,-1.929,-0.120,-0.091,-2.600,19.427
8.252,-1.537,-0.119,-0.083,-2.987,18.414
8.302,-1.966,-0.121,-0.097,-4.647,19.645
8.352,-2.104,-0.121,-0.100,-2.712,20.791
8.402,-1.914,-0.120,-0.080,-4.056,20.377
8.452,-1.644,-0.121,-0.080,-3.617,20.367
8.502,12.902,-0.125,-0.082,-2.890,18.790
8.552,12.902,-0.124,-0.105,-3.893,19.571
8.602,12.902,-0.118,-0.102,-2.788,20.118
8.652,12.902,-0.119,-0.101,-2.873,20.832
8.702,12.902,-0.116,-0.087,-3.703,20.527
8.752,12.902,-0.117,-0.089,-3.198,19.715
8.802,12.902,-0.117,-0.077,-4.311,19.623
8.853,12.902,-0.119,-0.076,-3.071,19.126
8.903,12.902,-0.119,-0.089,-3.925,19.914
8.953,12.902,-0.118,-0.087,-3.006,20.439
9.003,12.902,-0.121,-0.093,-3.466,20.940
9.052,12.902,-0.122,-0.105,-3.435,19.763
9.103,12.902,-0.113,-0.079,-3.263,19.285
9.153,12.902,-0.113,-0.083,-3.347,19.491
9.202,12.902,-0.107,-0.092,-3.875,20.106
9.252,12.902,-0.106,-0.093,-3.029,20.480
9.302,12.902,-0.107,-0.103,-3.714,21.203
9.352,12.902,-0.109,-0.083,-2.862,20.131
9.402,12.902,-0.109,-0.057,-3.319,18.819
9.452,12.902,-0.109,-0.054,-4.171,18.964
9.502,12.902,-0.112,-0.057,-3.223,19.966
9.552,12.902,-0.111,-0.083,-3.291,20.007
9.602,-2.012,-0.112,-0.104,-3.551,19.762
9.652,-1.591,-0.112,-0.101,-2.961,19.167
9.703,-1.911,-0.118,-0.107,-4.069,18.206
9.752,-2.084,-0.118,-0.102,-3.122,18.855
9.803,-1.894,-0.118,-0.104,-4.154,18.631
9.852,-1.960,-0.118,-0.092,-4.010,19.571
9.903,-1.852,-0.120,-0.076,-3.295,19.322
9.952,-1.728,-0.121,-0.100,-4.138,17.990
10.002,12.902,-0.116,-0.100,-3.329,17.987
10.052,12.902,-0.118,-0.101,-2.726,18.886
10.102,12.902,-0.121,-0.101,-4.034,19.350
10.153,12.902,-0.121,-0.088,-2.982,19.657
10.202,12.902,-0.117,-0.086,-4.079,19.165
10.252,12.902,-0.117,-0.094,-3.238,18.921
10.303,12.902,-0.121,-0.100,-3.747,18.507
10.353,12.902,-0.122,-0.088,-3.538,18.197
10.403,12.902,-0.118,-0.083,-2.760,18.732
10.452,12.902,-0.117,-0.069,-3.679,18.678
10.502,12.902,-0.112,-0.074,-3.216,18.919
10.552,-1.824,-0.112,-0.081,-3.206,18.541
10.602,-1.781,-0.116,-0.081,-4.661,16.898
10.652,-1.860,-0.116,-0.088,-3.170,18.043
10.702,-1.979,-0.114,-0.083,-3.635,18.041
10.753,-1.824,-0.112,-0.082,-3.538,19.093
10.802,-1.854,-0.115,-0.095,-3.316,18.202
10.852,12.902,-0.112,-0.093,-4.307,17.586
10.902,12.902,-0.113,-0.102,-3.515,17.322
10.952,12.902,-0.112,-0.103,-3.357,17.944
11.003,12.902,-0.109,-0.108,-4.484,18.619
11.053,12.902,-0.109,-0.101,-3.317,19.283
11.102,12.902,-0.114,-0.099,-3.916,19.124
11.152,12.902,-0.117,-0.105,-3.633,18.122
11.202,12.902,-0.110,-0.095,-3.409,17.388
11.252,12.902,-0.110,-0.064,-4.035,18.197
11.303,12.902,-0.116,-0.058,-3.463,18.477
11.353,12.902,-0.117,-0.085,-4.292,19.105
11.402,-1.749,-0.115,-0.097,-3.359,18.856
11.452,-1.972,-0.116,-0.093,-2.934,18.230
11.503,-1.994,-0.110,-0.102,-4.244,17.385
11.552,-1.940,-0.109,-0.092,-2.991,18.404
11.603,-1.940,-0.109,-0.091,-3.788,18.578
11.652,-1.814,-0.108,-0.066,-3.902,18.617
11.702,-1.979,-0.106,-0.062,-3.482,18.340
11.752,-2.011,-0.105,-0.091,-4.226,17.499
11.802,-2.069,-0.105,-0.095,-3.360,17.196
11.852,-1.873,-0.106,-0.095,-2.810,17.306
11.902,-1.885,-0.100,-0.090,-4.563,18.171
11.952,-1.896,-0.101,-0.066,-2.973,19.054
12.003,-1.957,-0.099,-0.077,-4.561,18.776
12.053,-1.849,-0.098,-0.082,-3.146,17.590
12.102,-1.939,-0.099,-0.088,-4.001,16.536
12.153,-1.871,-0.097,-0.080,-3.807,16.662
12.202,-2.071,-0.098,-0.084,-2.855,18.163
12.252,-1.819,-0.098,-0.078,-3.862,18.825
12.302,-2.064,-0.100,-0.084,-3.220,18.050
12.352,-2.005,-0.099,-0.091,-3.228,16.756
12.402,-1.914,-0.097,-0.093,-4.913,16.495
12.452,-1.885,-0.098,-0.097,-3.720,17.692
12.502,-2.072,-0.094,-0.097,-4.170,18.175
12.552,-1.793,-0.095,-0.080,-2.941,17.636
12.602,12.902,-0.089,-0.078,-3.400,17.875
12.652,12.902,-0.088,-0.075,-3.825,18.390
12.702,12.902,-0.084,-0.078,-3.746,16.460
12.752,12.902,-0.080,-0.105,-3.957,17.930
12.802,12.902,-0.071,-0.108,-4.181,18.264
12.852,12.902,-0.072,-0.099,-3.182,18.370
12.902,12.902,-0.073,-0.096,-4.086,17.399
12.952,12.902,-0.075,-0.099,-3.092,17.170
13.002,12.902,-0.068,-0.091,-3.340,16.057
13.052,12.902,-0.069,-0.084,-4.138,16.648
13.103,-1.934,-0.060,-0.088,-3.292,17.460
13.153,-1.797,-0.061,-0.077,-4.099,18.058
13.202,-1.975,-0.064,-0.083,-3.105,17.779
13.252,-1.942,-0.064,-0.093,-3.232,17.360
13.302,-1.985,-0.065,-0.092,-3.743,15.621
13.352,-1.970,-0.066,-0.080,-2.906,16.502
13.402,-1.931,-0.071,-0.074,-3.367,17.512
13.452,-1.882,-0.071,-0.109,-3.513,17.174
13.502,-1.861,-0.072,-0.107,-3.113,17.344
13.553,-1.825,-0.070,-0.086,-3.996,16.869
13.603,-1.883,-0.072,-0.085,-3.444,16.936
13.652,-1.872,-0.073,-0.079,-3.090,16.811
13.702,-1.996,-0.072,-0.092,-4.728,17.101
13.752,-2.037,-0.071,-0.100,-2.635,16.903
13.802,-1.950,-0.069,-0.105,-3.917,17.242
13.853,-1.953,-0.070,-0.070,-3.048,17.849
13.903,-1.812,-0.068,-0.078,-3.470,15.732
13.953,-2.043,-0.069,-0.076,-3.536,16.805
14.003,-1.835,-0.069,-0.077,-3.291,16.283
14.053,-1.853,-0.070,-0.084,-4.212,17.376
14.102,-2.064,-0.076,-0.083,-4.138,17.338
14.152,-2.075,-0.075,-0.069,-3.426,16.320
14.202,-2.007,-0.085,-0.063,-3.763,15.627
14.252,-1.978,-0.084,-0.090,-3.470,16.708
14.302,-1.899,-0.094,-0.095,-3.602,18.147
14.352,-1.853,-0.095,-0.080,-3.564,17.390
14.402,-1.951,-0.089,-0.084,-3.384,16.530
14.452,-1.970,-0.089,-0.063,-4.346,16.820
14.502,-1.799,-0.075,-0.068,-3.421,15.478
14.552,-2.033,-0.069,-0.080,-4.392,16.360
14.603,-1.957,-0.061,-0.085,-3.106,17.451
14.652,-2.106,-0.055,-0.079,-2.970,17.117
14.702,-1.877,-0.044,-0.086,-3.921,17.305
14.753,-1.905,-0.016,-0.059,-3.590,17.307
14.802,-1.827,-0.011,-0.062,-4.234,15.854
14.852,-1.974,0.001,-0.080,-3.889,17.128
14.902,-1.893,0.015,-0.078,-3.211,17.144
14.952,-1.901,0.025,-0.052,-3.669,17.344
15.002,-2.000,0.024,-0.052,-2.881,17.505
15.052,-1.788,0.026,-0.066,-3.170,16.135
15.102,-1.973,0.027,-0.066,-3.725,15.833
15.152,-1.935,0.026,-0.038,-2.773,16.478
15.202,-2.021,0.028,-0.039,-3.813,17.950
15.253,-1.904,0.032,-0.024,-3.228,17.190
15.302,-2.045,0.033,-0.019,-2.683,17.240
15.352,-2.138,0.034,0.003,-4.051,17.164
15.402,-1.947,0.036,0.005,-1.204,16.020
15.452,-1.936,0.042,0.028,-0.953,17.723
15.502,-2.014,0.043,0.026,0.415,17.854
15.552,-1.985,0.040,0.043,1.019,17.863
15.603,-1.894,0.040,0.029,1.132,18.197
15.652,-1.993,0.034,0.043,2.441,16.959
15.702,-1.899,0.034,0.047,2.683,16.561
15.752,-2.051,0.041,0.081,2.441,17.047
15.802,-1.992,0.041,0.071,2.709,17.956
15.852,-1.956,0.040,0.117,2.786,18.876
15.903,-1.903,0.042,0.126,4.040,18.529
15.953,-1.909,0.029,0.370,2.996,18.723
16.002,-1.935,0.029,0.365,3.970,17.423
16.052,-1.948,0.028,0.611,4.535,18.480
16.102,-2.017,0.029,0.612,4.137,19.218
16.153,-1.937,0.036,0.691,5.393,18.973
16.202,-2.087,0.036,0.693,5.024,18.494
16.253,-2.039,0.044,0.610,4.612,18.622
16.302,-1.892,0.045,0.596,5.007,18.057
16.352,-1.956,0.052,0.584,4.946,19.489
16.403,-2.003,0.053,0.595,6.440,20.877
16.452,-1.847,0.056,0.664,6.602,21.971
16.502,-1.889,0.054,0.665,5.932,22.015
16.552,-1.980,0.059,0.699,6.684,22.158
16.602,-1.893,0.060,0.692,7.039,21.438
16.652,-1.902,0.063,0.697,7.427,23.054
16.702,-1.892,0.062,0.702,7.294,23.457
16.753,-1.854,0.067,0.705,6.566,22.997
16.802,-1.967,0.066,0.705,7.503,24.590
16.852,-1.943,0.068,0.723,7.986,24.071
16.903,-1.821,0.068,0.725,8.259,24.082
16.953,-1.956,0.073,0.751,7.971,25.452
17.002,-1.780,0.074,0.753,8.054,26.516
17.052,-1.772,0.079,0.757,9.002,27.220
17.103,-2.036,0.079,0.755,8.853,28.038
17.153,-1.925,0.083,0.778,9.251,27.056
17.202,-2.108,0.084,0.774,9.740,25.863
17.253,-1.941,0.081,0.726,8.834,27.206
17.303,-1.938,0.082,0.735,10.007,29.140
17.353,-2.022,0.071,0.763,10.141,30.683
17.402,-1.902,0.071,0.767,9.148,30.947
17.452,-1.889,0.083,0.891,11.480,31.643
17.502,-1.973,0.083,0.893,10.487,31.141
17.552,-1.892,0.096,0.857,11.569,31.685
17.602,-1.949,0.097,0.856,12.184,32.629
17.652,-1.956,0.099,0.827,11.214,33.310
17.702,-1.843,0.100,0.830,11.983,34.128
17.752,-2.091,0.106,0.860,11.384,33.890
17.802,-1.973,0.107,0.858,12.106,34.351
17.853,-1.924,0.110,0.949,12.929,35.923
17.903,-2.000,0.108,0.951,12.454,37.441
17.952,-1.930,0.110,0.916,13.729,38.445
18.002,-1.978,0.110,0.915,14.305,37.606
18.052,-1.944,0.116,0.931,13.502,37.657
18.102,-1.906,0.115,0.935,15.357,38.376
18.153,-1.886,0.122,0.982,14.066,38.607
18.202,-1.976,0.121,0.987,14.332,40.629
18.252,-1.842,0.127,0.995,15.668,42.061
18.302,-1.859,0.127,0.998,14.409,43.438
18.353,-2.021,0.127,1.004,16.506,44.342
18.403,-1.890,0.127,1.007,15.434,44.654
18.452,-1.953,0.134,1.026,17.287,45.073
18.502,-1.875,0.133,1.023,17.713,47.249
18.552,-1.940,0.138,1.006,16.737,46.790
18.602,-1.843,0.139,1.010,18.043,47.545
18.652,-1.966,0.135,1.073,17.332,46.979
18.702,-1.951,0.133,1.117,17.160,47.441
18.752,-2.038,0.141,1.127,17.911,46.837
18.802,-1.958,0.141,1.110,17.452,48.038
18.852,-1.902,0.151,1.104,18.946,50.080
18.902,-1.990,0.150,1.107,19.766,51.316
18.953,-1.873,0.155,1.125,20.238,53.920
19.002,-2.048,0.155,1.146,20.769,52.699
19.053,-2.012,0.166,1.168,20.549,53.760
19.102,-1.903,0.167,1.207,22.335,55.686
19.152,-1.977,0.173,1.207,22.003,56.501
19.202,-2.061,0.174,1.204,22.476,56.932
19.252,-1.880,0.167,1.198,22.815,57.037
19.302,-1.890,0.168,1.217,22.721,57.028
19.352,-1.946,0.175,1.231,23.841,60.008
19.402,-1.984,0.176,1.242,24.566,62.605
19.453,-1.870,0.176,1.238,25.240,64.946
19.503,-1.901,0.175,1.257,25.702,64.956
19.553,-1.999,0.186,1.258,25.338,65.470
19.603,-1.945,0.187,1.267,26.650,65.198
19.653,-1.997,0.188,1.275,26.815,66.514
19.702,-1.745,0.189,1.321,25.994,67.878
19.753,-1.880,0.187,1.314,27.248,69.741
19.802,-1.990,0.188,1.378,27.909,71.632
19.852,-1.942,0.193,1.374,28.780,72.818
19.902,-2.012,0.191,1.354,29.866,74.177
19.952,-1.940,0.204,1.355,29.948,77.388
20.003,-1.945,0.205,1.352,31.502,78.056
20.053,-1.897,0.210,1.349,31.201,79.216
20.102,-1.909,0.209,1.420,31.260,79.336
20.152,-1.920,0.210,1.423,32.768,79.588
20.202,-1.984,0.211,1.441,31.388,80.470
20.252,-2.001,0.220,1.441,32.992,83.769
20.302,-1.880,0.220,1.449,33.099,87.210
20.352,-1.971,0.225,1.455,34.566,90.246
20.403,-1.998,0.226,1.479,36.343,91.710
20.452,-1.932,0.227,1.485,35.934,92.567
20.502,-1.927,0.226,1.509,37.918,92.605
20.552,-1.948,0.238,1.504,38.484,94.004
20.602,-1.875,0.236,1.553,37.510,95.608
20.652,-2.017,0.242,1.552,39.182,96.375
20.702,-1.852,0.241,1.565,39.199,96.886
20.752,-2.028,0.239,1.568,39.576,96.714
20.802,-1.885,0.239,1.592,41.198,97.612
20.852,-1.922,0.249,1.592,40.985,101.429
20.903,-1.854,0.249,1.625,43.780,105.886
20.952,-1.917,0.255,1.631,44.852,108.835
21.002,-1.881,0.255,1.650,45.003,110.027
21.052,-1.981,0.259,1.646,46.077,110.195
21.102,-1.917,0.260,1.641,45.671,111.303
21.152,-1.753,0.264,1.643,47.091,113.198
21.203,-2.012,0.265,1.712,46.876,113.950
21.252,-1.910,0.264,1.709,47.017,117.427
21.303,-1.929,0.265,1.736,48.775,121.865
21.353,-1.876,0.275,1.737,49.770,124.223
21.402,-1.962,0.276,1.735,51.857,126.815
21.452,-1.966,0.278,1.725,52.925,129.470
21.502,-1.940,0.279,1.777,52.303,132.047
21.552,-1.927,0.290,1.771,55.096,134.062
21.602,-1.925,0.289,1.799,56.059,134.102
21.652,-1.728,0.295,1.807,55.071,134.618
21.702,-1.913,0.295,1.820,56.189,140.018
21.752,-1.967,0.306,1.811,56.053,145.813
21.803,-1.992,0.306,1.880,59.482,149.762
21.852,-1.947,0.311,1.884,60.910,153.614
21.902,-1.857,0.312,1.868,62.808,155.515
21.952,-1.761,0.313,1.867,64.603,155.471
22.002,-1.769,0.313,1.928,64.342,157.960
22.053,-1.950,0.313,1.926,65.352,159.684
22.102,-1.834,0.315,1.937,66.175,161.075
22.153,-2.022,0.320,1.937,66.544,163.976
22.203,-1.845,0.320,1.956,67.706,169.897
22.252,-1.927,0.322,1.944,67.228,172.661
22.303,-1.989,0.323,1.975,67.552,177.678
22.352,-1.992,0.324,1.974,68.369,181.497
22.402,-1.814,0.325,1.989,67.784,184.830
22.452,-1.968,0.327,1.983,68.313,187.575
22.502,-2.020,0.327,1.995,67.436,188.438
22.552,-1.894,0.333,1.997,68.118,189.188
22.603,-2.050,0.333,1.996,68.239,190.331
22.652,-1.898,0.335,1.997,67.568,196.284
22.702,-2.054,0.335,1.987,68.901,202.309
22.753,-1.963,0.326,1.993,67.463,210.273
22.803,-1.929,0.327,2.012,68.774,214.189
22.853,-1.889,0.331,2.014,68.484,217.495
22.902,-1.953,0.332,2.006,67.345,218.671
22.952,-1.977,0.334,2.011,69.169,221.422
23.002,-1.988,0.332,2.030,68.277,224.611
23.053,-1.950,0.330,2.036,68.876,225.643
23.102,-1.951,0.330,2.001,69.621,226.432
23.153,-2.043,0.332,1.996,68.332,227.790
23.202,-1.969,0.333,2.012,68.652,227.109
23.252,-1.979,0.335,2.022,68.479,229.155
23.302,-1.946,0.337,2.040,68.525,235.774
23.352,-1.862,0.336,2.037,68.907,243.600
23.402,-1.909,0.337,2.030,68.115,249.576
23.452,-1.989,0.340,2.031,69.003,254.767
23.502,-1.966,0.340,2.035,68.847,257.032
23.552,-1.941,0.329,2.039,67.899,261.178
23.602,-1.893,0.330,2.029,69.283,264.261
23.652,-1.896,0.339,2.025,67.874,266.354
23.702,-2.003,0.339,2.026,68.596,268.039
23.752,-1.934,0.338,2.024,69.178,269.231
23.803,-1.950,0.338,2.027,69.619,271.007
23.852,-1.936,0.342,2.026,72.891,280.809
23.902,-1.948,0.343,2.050,73.781,289.765
23.952,-1.924,0.333,2.043,75.908,297.356
24.003,-2.001,0.334,2.048,77.750,302.723
24.052,-1.876,0.332,2.053,77.827,307.147
24.103,-1.981,0.331,2.045,79.321,309.168
24.152,-1.958,0.329,2.049,80.015,313.389
24.202,-1.969,0.328,2.032,79.836,315.702
24.253,-1.793,0.334,2.034,80.627,318.458
24.302,-2.051,0.336,2.032,79.643,321.403
24.352,-1.847,0.334,2.024,80.802,329.611
24.403,-1.802,0.334,2.053,81.319,338.815
24.452,-1.966,0.332,2.058,80.451,351.212
24.502,-1.943,0.333,2.025,81.558,357.281
24.552,-1.849,0.331,2.027,80.971,363.394
24.602,-1.992,0.330,2.038,82.111,367.739
24.652,-1.834,0.333,2.034,82.340,369.634
24.702,-2.043,0.334,2.039,80.736,371.699
24.752,-1.745,0.331,2.041,81.712,375.404
24.802,-1.909,0.330,2.033,81.551,381.357
24.852,-1.895,0.334,2.034,81.598,392.182
24.902,-1.939,0.333,2.056,81.724,402.123
24.952,-1.777,0.332,2.054,81.503,409.486
25.002,-1.886,0.333,2.037,81.800,415.784
25.052,-1.727,0.334,2.039,81.716,422.878
25.102,-1.909,0.335,2.049,82.289,427.367
25.152,-1.814,0.333,2.048,82.653,432.167
25.202,-1.938,0.333,2.025,81.048,433.886
25.252,-1.791,0.334,2.017,82.058,435.918
25.303,-1.991,0.334,2.040,80.989,441.010
25.352,-1.916,0.331,2.041,80.729,450.486
25.402,-1.930,0.332,2.052,82.341,462.906
25.452,-1.821,0.335,2.063,81.686,472.072
25.502,-1.936,0.335,2.043,82.151,476.867
25.552,-1.752,0.333,2.035,81.370,482.203
25.603,-1.944,0.333,2.062,81.411,485.109
25.653,-1.888,0.336,2.057,82.367,490.242
25.703,-1.975,0.335,2.061,80.614,493.014
25.752,-1.869,0.339,2.067,80.841,496.182
25.802,-1.854,0.339,2.040,81.982,498.627
25.852,-1.908,0.342,2.037,80.952,504.573
25.902,-1.914,0.342,2.047,81.950,514.592
25.953,-1.949,0.335,2.043,81.835,522.588
26.002,-1.945,0.335,2.041,81.861,528.491
26.052,-1.847,0.338,2.042,82.330,533.832
