time(sec),pressure-1(bar),pressure-2(bar),pressure-3(bar),flow_rate_1(LPM),flow_rate_2(LPM)
5.312,0.779,-1.864,2.491,304.915,1431.701
5.361,0.794,-1.756,4.317,304.399,1426.377
5.412,0.795,-1.759,4.254,304.415,1423.274
5.461,0.794,-1.803,4.379,304.796,1420.880
5.511,0.793,-1.857,4.294,304.129,1419.657
5.562,0.796,-1.866,4.540,304.810,1417.652
5.611,0.791,-1.935,4.363,304.085,1416.636
5.661,0.799,-1.870,1.739,304.000,1413.984
5.711,0.799,-1.843,3.581,304.900,1412.749
5.761,0.802,12.902,5.568,303.781,1411.130
5.811,0.799,12.902,6.743,304.438,1411.331
5.861,0.811,12.902,11.799,304.774,1410.707
5.911,0.810,12.902,9.714,303.878,1409.924
5.961,0.810,12.902,4.067,304.571,1408.727
6.011,0.807,12.902,3.585,304.254,1408.897
6.061,0.813,12.902,5.899,303.958,1408.837
6.111,0.817,12.902,7.790,304.577,1409.287
6.161,0.823,12.902,4.048,303.894,1409.090
6.211,0.821,12.902,1.286,304.333,1407.896
6.261,0.827,-1.781,4.205,304.589,1408.596
6.311,0.830,-1.847,4.451,304.278,1408.238
6.362,0.840,-1.939,4.668,304.769,1408.173
6.411,0.836,-1.795,7.961,304.240,1409.329
6.462,0.852,-1.766,1.257,304.933,1409.210
6.511,0.852,-1.828,3.026,304.296,1408.831
6.561,0.845,-1.901,4.652,304.019,1408.354
6.611,0.845,12.902,2.222,304.759,1407.636
6.662,0.844,12.902,3.535,303.920,1407.186
6.711,0.844,12.902,9.901,303.950,1408.139
6.761,0.841,12.902,4.189,304.253,1408.028
6.811,0.840,12.902,3.847,304.019,1407.338
6.861,0.847,12.902,8.651,304.757,1407.143
6.911,0.847,12.902,2.741,304.022,1406.949
6.962,0.855,12.902,3.594,304.612,1406.535
7.011,0.848,12.902,4.176,304.640,1407.866
7.061,0.847,12.902,11.356,303.927,1407.760
7.111,0.848,-1.742,4.445,304.518,1408.538
7.161,0.850,-1.990,4.602,304.107,1408.514
7.211,0.851,-1.821,4.382,304.239,1407.487
7.261,0.852,-1.776,3.755,305.116,1407.496
7.311,0.852,-1.863,4.251,304.450,1408.957
7.361,0.849,-1.847,4.464,304.639,1408.666
7.411,0.855,-1.939,4.737,304.049,1409.075
7.462,0.855,-1.802,4.635,304.348,1407.994
7.511,0.855,-1.724,4.461,304.724,1407.944
7.561,0.857,-1.901,-0.792,303.914,1407.152
7.611,0.851,-1.718,4.566,304.700,1408.765
7.661,0.854,-1.869,10.588,304.428,1408.736
7.711,0.858,-2.019,4.809,304.500,1408.948
7.761,0.859,-1.774,0.718,304.835,1407.352
7.811,0.862,-1.890,4.691,304.317,1407.406
7.861,0.861,-2.051,-2.824,304.304,1407.834
7.911,0.867,-1.815,6.812,304.580,1408.726
7.962,0.866,-1.895,4.540,304.713,1408.009
8.011,0.868,-1.846,4.648,304.557,1408.317
8.061,0.868,-1.876,4.376,304.175,1408.012
8.111,0.876,-1.755,4.409,304.363,1407.476
8.161,0.875,-1.859,4.658,304.888,1407.326
8.211,0.862,-1.874,4.868,304.155,1408.838
8.262,0.862,-1.864,4.205,305.038,1408.035
8.311,0.861,-1.707,5.604,304.330,1409.011
8.361,0.861,-1.917,3.617,304.327,1407.607
8.411,0.863,-1.739,4.366,305.175,1407.395
8.462,0.861,12.902,8.667,304.604,1408.233
8.511,0.869,12.902,3.847,304.581,1407.280
8.561,0.871,12.902,13.080,304.376,1407.105
8.611,0.869,12.902,4.386,303.842,1407.406
8.661,0.871,12.902,3.700,304.584,1406.492
8.711,0.868,12.902,7.413,303.885,1406.474
8.761,0.868,12.902,9.258,304.138,1406.062
8.811,0.868,12.902,2.977,304.464,1407.452
8.861,0.866,12.902,4.717,303.818,1407.310
8.911,0.883,12.902,6.122,304.467,1408.064
8.962,0.882,12.902,4.707,304.072,1408.266
9.011,0.880,-1.843,5.032,304.084,1407.503
9.061,0.879,-1.897,4.829,304.616,1407.385
9.111,0.872,-1.741,4.747,303.781,1408.598
9.161,0.873,-1.890,4.038,304.819,1408.105
9.212,0.882,-1.769,4.484,304.135,1409.243
9.261,0.879,-1.856,4.409,304.108,1407.624
9.311,0.866,-1.861,4.330,305.000,1407.704
9.362,0.864,-1.852,4.553,304.763,1408.463
9.411,0.864,-1.735,4.143,304.503,1408.545
9.461,0.865,-1.817,5.423,304.545,1408.431
9.511,0.867,-1.827,4.478,304.236,1408.818
9.561,0.866,-1.943,4.885,304.580,1407.250
9.611,0.873,-1.836,4.517,304.347,1407.468
9.661,0.872,-1.968,4.776,304.034,1407.379
9.712,0.867,-1.998,3.942,304.396,1407.062
9.761,0.867,-1.973,4.609,304.337,1408.019
9.811,0.881,-1.754,4.166,304.747,1409.245
9.861,0.879,-1.878,5.131,304.486,1407.971
9.911,0.867,-1.788,4.116,304.086,1407.311
9.962,0.868,-1.759,6.910,304.646,1407.255
10.011,0.863,-1.759,4.487,304.170,1408.316
10.061,0.863,-1.827,4.776,304.833,1407.762
10.112,0.858,-1.985,5.111,304.093,1408.766
10.161,0.859,-1.791,4.616,304.811,1409.261
10.211,0.860,-1.772,3.013,305.187,1407.867
10.261,0.861,-1.862,3.545,304.023,1407.139
10.311,0.869,-1.684,3.946,304.750,1407.653
10.361,0.871,-1.876,4.011,304.969,1408.419
10.412,0.883,-1.855,4.987,304.105,1408.882
10.461,0.884,-1.765,4.616,304.884,1408.458
10.511,0.874,-1.851,5.518,303.904,1407.514
10.562,0.876,-1.835,4.501,304.614,1407.649
10.611,0.862,-1.723,8.936,304.276,1407.370
10.661,0.862,-1.714,4.271,304.021,1408.215
10.711,0.863,-1.725,4.730,304.853,1408.631
10.761,0.865,-1.668,4.369,304.200,1408.413
10.811,0.863,-1.753,9.127,304.649,1407.814
10.862,0.859,-1.926,3.742,304.360,1407.610
10.911,0.868,-1.745,1.329,304.112,1407.991
10.961,0.867,-1.877,4.829,304.826,1407.725
11.012,0.865,-1.738,10.358,304.664,1408.585
11.062,0.862,-1.822,3.913,304.500,1408.636
11.111,0.866,-1.975,4.671,304.402,1407.907
11.162,0.864,-1.901,4.570,304.481,1408.019
11.212,0.869,-1.951,4.481,304.862,1406.838
11.262,0.868,-1.857,4.064,304.482,1408.060
11.311,0.865,-1.713,4.678,304.259,1408.684
11.361,0.865,-1.749,4.442,304.720,1408.021
11.411,0.865,-1.784,5.889,304.152,1407.781
11.462,0.868,-1.807,4.563,304.956,1408.067
11.511,0.869,-1.851,5.000,304.625,1406.649
11.562,0.865,-1.881,4.041,304.448,1407.954
11.611,0.869,-1.695,6.425,304.855,1408.313
11.661,0.866,-1.883,1.648,304.101,1408.641
11.711,0.882,-1.837,4.698,304.184,1407.240
11.761,0.884,-1.795,4.336,304.697,1407.058
11.812,0.859,-1.943,4.849,304.161,1406.844
11.861,0.860,-1.845,4.461,304.804,1408.084
11.911,0.861,-1.690,4.661,304.181,1408.428
11.962,0.862,-1.854,4.018,304.844,1408.598
12.011,0.865,-1.800,4.835,304.704,1407.206
12.061,0.864,-1.975,14.662,304.249,1408.347
12.111,0.860,-1.802,4.576,304.750,1407.248
12.162,0.859,-1.791,4.750,304.247,1407.996
12.211,0.861,-1.779,4.707,304.043,1408.196
12.261,0.864,-1.770,4.737,304.924,1408.346
12.311,0.869,-1.880,4.803,304.421,1407.524
12.361,0.866,12.902,9.727,304.399,1407.369
12.411,0.881,12.902,6.520,304.111,1405.839
12.461,0.880,12.902,8.125,304.032,1407.135
12.512,0.881,12.902,6.434,304.516,1406.687
12.562,0.883,12.902,2.048,304.012,1407.928
12.611,0.867,12.902,3.795,304.406,1406.676
12.661,0.867,12.902,3.342,304.510,1406.408
12.711,0.876,12.902,2.892,303.725,1406.026
12.761,0.873,12.902,2.958,304.441,1407.108
12.811,0.872,12.902,4.652,304.113,1407.000
12.862,0.872,12.902,5.115,304.723,1408.407
12.912,0.885,-2.055,3.696,304.504,1408.236
12.961,0.883,-1.791,3.581,304.169,1407.297
13.011,0.875,-1.819,6.546,304.670,1406.937
13.062,0.876,-1.771,1.615,304.314,1407.723
13.112,0.863,-2.015,5.367,304.680,1407.716
13.161,0.862,-1.865,4.458,304.272,1407.995
13.212,0.860,-1.869,4.599,304.014,1407.917
13.261,0.861,-1.935,4.533,304.717,1407.962
13.311,0.862,-1.814,3.919,304.739,1406.869
13.361,0.865,-1.763,4.524,304.282,1408.321
13.411,0.868,-1.791,0.984,305.040,1407.801
13.461,0.872,-1.738,3.082,304.342,1408.821
13.511,0.868,-1.902,4.195,304.707,1408.081
13.561,0.870,-1.667,4.422,304.895,1407.994
13.611,0.885,-1.796,4.537,304.236,1406.993
13.661,0.884,-1.784,-0.119,304.746,1408.105
13.711,0.882,-1.841,4.954,304.450,1407.846
13.761,0.881,-1.797,4.829,304.288,1408.803
13.812,0.869,12.902,3.177,303.980,1408.483
13.862,0.868,12.902,4.031,304.061,1407.315
13.911,0.871,12.902,4.596,304.558,1405.709
13.962,0.871,12.902,2.912,304.006,1406.182
14.012,0.881,12.902,3.424,303.818,1407.421
14.061,0.881,12.902,4.947,304.454,1408.057
14.111,0.883,12.902,2.294,304.019,1407.279
14.161,0.880,12.902,4.491,304.420,1406.926
14.211,0.864,12.902,3.030,304.067,1405.957
14.262,0.864,12.902,8.739,304.433,1406.514
14.311,0.867,12.902,3.952,304.788,1407.772
14.361,0.868,-1.831,4.612,304.355,1409.076
14.411,0.868,-1.857,5.019,304.616,1408.304
14.461,0.867,-1.710,4.527,304.694,1408.278
14.511,0.863,-1.883,5.180,304.236,1407.007
14.561,0.864,-1.764,4.652,305.067,1407.630
14.611,0.869,-1.809,5.518,304.667,1407.574
14.661,0.867,-1.791,4.747,304.672,1408.787
14.711,0.869,-1.855,-0.139,305.008,1408.003
14.761,0.870,-1.779,4.744,304.124,1407.519
14.811,0.866,-1.759,-1.074,304.696,1406.832
14.862,0.866,-1.927,5.036,304.140,1407.146
14.911,0.871,12.902,2.275,304.107,1406.727
14.961,0.872,12.902,3.489,304.797,1407.983
15.012,0.887,12.902,3.115,304.078,1407.636
15.061,0.889,12.902,1.946,304.714,1407.384
15.111,0.866,12.902,1.119,303.828,1407.692
15.162,0.868,12.902,5.055,304.207,1406.084
15.211,0.862,12.902,3.043,304.794,1406.933
15.261,0.862,12.902,4.524,303.924,1406.740
15.311,0.868,12.902,10.184,304.776,1407.075
15.361,0.871,12.902,3.847,304.599,1407.081
15.411,0.862,-1.730,4.576,304.156,1407.095
15.462,0.862,-1.909,4.071,304.963,1406.863
15.511,0.870,-1.990,3.266,304.668,1407.319
15.561,0.869,-1.915,4.661,304.749,1408.055
15.611,0.866,-1.812,4.904,304.849,1408.102
15.661,0.866,-1.744,4.918,304.082,1408.067
15.712,0.864,-2.037,5.170,304.657,1408.211
15.761,0.865,-1.866,5.318,304.631,1408.080
15.812,0.863,-2.056,4.451,304.600,1407.104
15.862,0.866,-1.887,3.700,304.647,1408.107
15.911,0.867,-1.727,5.184,304.166,1408.418
15.962,0.865,-1.999,4.570,304.758,1408.388
16.011,0.863,-1.834,4.780,303.962,1408.544
16.062,0.864,-1.891,4.734,305.145,1407.453
16.111,0.864,-1.783,4.579,304.881,1407.713
16.161,0.864,-1.823,4.645,304.178,1408.432
16.211,0.861,-1.749,5.732,305.130,1408.432
16.262,0.861,-1.728,4.918,304.697,1408.039
16.311,0.866,-1.763,4.875,303.911,1407.255
16.362,0.865,-1.861,3.814,305.113,1407.685
16.412,0.864,-1.922,7.977,304.114,1407.668
16.461,0.864,-1.885,4.487,304.872,1406.998
16.511,0.869,-1.628,3.811,304.764,1408.292
16.561,0.870,-1.736,4.130,304.255,1407.758
16.611,0.872,-1.803,5.390,304.626,1406.751
16.661,0.873,-1.963,7.311,304.366,1406.939
16.712,0.872,-1.766,3.617,304.386,1407.171
16.762,0.870,-2.031,-0.552,304.553,1407.529
16.812,0.871,-1.695,4.350,303.885,1408.603
16.861,0.870,-1.821,4.954,304.293,1407.711
16.912,0.872,-1.872,7.577,304.316,1408.037
16.961,0.872,-1.881,4.806,304.527,1406.920
17.012,0.867,-1.907,4.455,304.849,1407.499
17.062,0.870,-1.934,4.977,304.164,1407.548
17.111,0.868,-1.776,3.076,304.724,1407.699
17.161,0.867,-1.886,4.517,304.381,1407.873
17.212,0.865,-1.991,4.497,304.914,1408.283
17.261,0.868,-1.769,4.464,304.881,1407.209
17.311,0.859,-1.842,4.665,304.546,1407.136
17.361,0.861,-1.730,4.678,304.465,1408.428
17.411,0.865,-1.847,4.970,304.326,1408.506
17.461,0.862,-1.809,4.294,304.156,1408.130
17.511,0.870,-2.007,4.901,304.855,1408.692
17.561,0.870,-1.979,4.796,304.259,1407.423
17.611,0.867,-1.926,3.394,304.741,1407.341
17.661,0.867,-1.746,6.382,304.109,1407.253
17.712,0.868,-1.938,5.962,304.481,1408.330
17.762,0.867,-1.965,5.170,304.887,1408.098
17.811,0.870,-1.775,5.722,304.396,1408.074
17.861,0.872,-1.823,4.583,304.311,1406.919
17.911,0.869,-2.042,6.858,304.437,1407.360
17.962,0.871,-2.002,6.221,304.060,1407.335
18.011,0.879,-1.735,1.930,304.881,1408.962
18.062,0.879,-1.841,5.252,304.605,1408.162
18.112,0.870,-1.795,4.996,304.341,1407.977
18.161,0.871,-1.822,-3.028,304.674,1407.131
18.211,0.872,-1.776,4.931,304.199,1407.385
18.262,0.877,-2.043,5.203,304.700,1407.085
18.312,0.884,-1.957,4.586,304.184,1408.360
18.362,0.888,-2.060,4.721,304.393,1408.194
18.412,0.890,12.902,6.467,304.038,1408.105
18.461,0.879,12.902,9.576,303.937,1406.535
18.512,0.875,12.902,7.872,304.282,1406.364
18.561,0.875,12.902,16.987,304.394,1406.864
18.612,0.879,12.902,3.204,304.607,1405.969
18.661,0.879,12.902,2.994,304.718,1406.887
18.711,0.878,12.902,3.063,303.821,1407.463
18.761,0.873,12.902,3.437,304.197,1406.187
18.811,0.863,12.902,0.978,303.735,1406.231
18.862,0.871,12.902,2.741,304.006,1406.368
18.911,0.871,12.902,4.336,304.832,1407.082
18.962,0.864,-1.905,11.681,304.447,1408.155
19.011,0.866,-1.734,4.560,304.308,1407.896
19.061,0.863,-1.827,6.704,304.763,1406.344
19.111,0.865,-1.739,4.753,304.169,1407.218
19.162,0.862,-1.807,7.964,304.776,1406.934
19.211,0.864,-1.667,4.517,304.499,1408.629
19.261,0.863,-1.878,4.310,304.797,1408.256
19.311,0.862,-1.853,4.947,304.609,1408.650
19.361,0.864,-1.942,4.711,304.022,1407.201
19.411,0.866,-1.874,4.602,304.802,1407.545
19.461,0.866,-1.931,3.391,304.763,1407.239
19.511,0.865,-1.833,2.944,304.929,1407.084
19.562,0.865,-1.885,4.819,304.695,1408.301
19.611,0.865,-1.753,4.760,304.366,1408.176
19.661,0.863,-1.857,4.432,304.614,1407.220
19.711,0.863,-1.786,4.307,304.363,1407.143
19.761,0.869,-1.769,4.143,304.075,1407.180
19.812,0.869,-1.766,5.177,305.006,1408.128
19.861,0.877,-1.804,4.461,304.435,1408.272
19.911,0.872,-1.907,4.691,305.027,1408.203
19.962,0.864,-1.935,4.543,304.590,1407.760
20.011,0.865,-1.828,4.304,304.114,1407.262
20.061,0.871,-1.697,4.645,304.817,1407.360
20.112,0.870,-1.858,4.274,304.038,1406.515
20.162,0.881,-1.916,4.537,304.256,1408.592
20.211,0.883,-1.926,4.757,304.889,1408.147
20.261,0.868,-1.861,4.363,304.224,1406.933
20.312,0.868,-2.014,2.718,304.754,1407.815
20.361,0.866,-1.730,4.533,304.059,1407.507
20.411,0.866,-1.851,4.504,304.251,1407.814
20.461,0.861,12.902,3.184,304.568,1408.166
20.511,0.860,12.902,2.862,304.323,1406.901
20.561,0.862,12.902,11.297,304.071,1406.540
20.612,0.858,12.902,2.613,304.147,1406.344
20.661,0.869,12.902,7.193,304.045,1405.972
20.711,0.869,12.902,3.023,304.687,1406.685
20.761,0.879,12.902,2.990,304.350,1407.334
20.812,0.882,12.902,3.151,304.836,1407.078
20.861,0.879,12.902,10.906,304.501,1406.865
20.911,0.879,12.902,6.622,303.771,1406.091
20.961,0.864,12.902,5.374,304.963,1407.299
21.011,0.866,-1.961,4.566,304.246,1406.910
21.061,0.872,-1.798,4.780,304.268,1408.504
21.112,0.868,-2.006,4.629,304.129,1407.712
21.162,0.864,-1.959,4.747,304.458,1408.993
21.211,0.868,-1.923,4.698,305.152,1407.398
21.262,0.865,-2.010,4.842,304.300,1407.082
21.311,0.866,-1.780,7.127,304.050,1407.468
21.362,0.877,-2.071,4.179,305.000,1408.328
21.412,0.879,-1.968,3.663,304.189,1408.765
21.461,0.864,-1.820,4.205,304.167,1407.043
21.511,0.865,-1.847,6.664,304.788,1407.043
21.561,0.861,-1.805,4.681,304.646,1407.737
21.611,0.859,-1.805,14.554,304.924,1407.702
21.662,0.864,-1.929,5.771,304.108,1408.323
21.711,0.863,-1.888,16.005,304.832,1408.204
21.761,0.861,-1.917,4.054,304.862,1408.234
21.811,0.864,-1.919,5.059,304.314,1407.186
21.862,0.859,-1.893,4.189,305.094,1406.974
21.911,0.861,12.902,-0.404,303.895,1406.249
21.961,0.862,12.902,3.795,303.958,1407.448
22.011,0.862,12.902,4.803,304.607,1407.642
22.061,0.869,12.902,2.984,303.862,1406.334
22.111,0.868,12.902,5.193,304.360,1405.947
22.161,0.860,12.902,5.466,304.371,1406.009
22.211,0.861,12.902,2.386,304.373,1405.335
22.262,0.866,12.902,1.667,304.490,1407.527
22.312,0.866,12.902,4.442,303.728,1407.461
22.361,0.886,12.902,3.775,304.731,1407.899
22.411,0.887,12.902,6.431,304.881,1407.177
22.461,0.866,-1.821,4.461,304.404,1407.292
22.511,0.869,-1.865,4.629,305.051,1407.345
22.561,0.865,-1.848,5.032,304.687,1408.473
22.611,0.866,-1.742,4.583,304.406,1408.038
22.661,0.880,-1.882,4.445,304.121,1408.755
22.711,0.880,-2.033,4.967,304.076,1407.000
22.761,0.881,-1.755,4.320,304.851,1407.202
22.811,0.882,-1.806,4.737,304.394,1407.325
22.862,0.871,-1.944,4.533,305.045,1407.058
22.912,0.870,-1.846,4.606,304.316,1407.662
22.961,0.862,-1.816,5.679,304.068,1408.107
23.011,0.861,12.902,3.036,304.082,1407.665
23.061,0.865,12.902,2.980,304.298,1406.330
23.112,0.865,12.902,-2.302,303.944,1406.080
23.161,0.874,12.902,0.620,304.666,1407.678
23.211,0.876,12.902,3.805,303.908,1407.467
23.261,0.872,12.902,6.441,304.782,1407.147
23.311,0.872,12.902,10.913,304.089,1406.576
23.361,0.866,12.902,1.070,303.902,1406.426
23.411,0.864,12.902,6.182,304.450,1406.046
23.462,0.858,12.902,10.062,304.019,1407.653
23.511,0.859,-1.521,8.306,304.304,1408.475
23.561,0.870,-1.809,5.013,304.597,1408.376
23.612,0.871,-1.965,2.071,304.177,1406.949
23.661,0.869,-1.761,5.236,304.801,1407.308
23.711,0.868,-1.866,3.677,304.309,1406.886
23.761,0.870,-1.824,5.729,304.569,1408.357
23.812,0.869,-1.893,4.635,304.823,1408.501
23.862,0.878,-1.998,5.233,304.223,1408.845
23.911,0.877,-1.815,4.855,304.640,1406.894
23.961,0.867,-1.883,6.438,304.222,1407.123
24.012,0.865,-1.960,4.422,304.937,1408.057
24.061,0.861,-1.760,5.325,304.924,1408.972
24.112,0.861,-1.886,6.031,304.042,1408.292
24.162,0.864,-1.990,4.730,304.619,1408.815
24.212,0.863,12.902,7.219,304.240,1407.738
24.261,0.867,12.902,6.835,303.989,1406.593
24.311,0.864,12.902,3.069,304.577,1406.015
24.362,0.852,12.902,3.988,303.934,1406.881
24.411,0.852,12.902,5.926,304.606,1407.607
24.462,0.863,12.902,4.054,304.229,1407.637
24.511,0.861,12.902,2.344,304.590,1407.633
24.561,0.872,12.902,12.709,304.677,1406.207
24.611,0.869,12.902,3.972,304.321,1405.933
24.661,0.868,12.902,0.692,304.395,1407.591
24.711,0.867,12.902,16.038,304.257,1407.738
24.762,0.863,-1.972,4.832,304.549,1408.659
24.811,0.862,-1.939,5.325,304.779,1407.663
24.861,0.865,-1.925,4.412,304.241,1407.159
24.912,0.865,-1.888,4.304,304.708,1407.240
24.962,0.869,-2.010,4.786,304.003,1406.766
25.011,0.870,-2.047,4.442,304.062,1407.743
25.061,0.870,-1.999,4.448,304.917,1408.263
25.112,0.871,-1.951,4.806,304.535,1407.411
25.161,0.867,-1.684,4.625,304.163,1407.288
25.211,0.867,-1.863,3.995,304.610,1407.230
25.261,0.862,-1.773,4.192,304.576,1408.804
25.311,0.863,-1.920,4.707,304.790,1408.032
25.363,0.861,-1.982,5.341,304.420,1408.290
25.412,0.861,-1.970,4.235,304.933,1408.786
25.462,0.863,-1.876,4.668,304.940,1407.383
25.511,0.861,-1.916,4.868,304.416,1407.059
25.561,0.866,-1.996,5.256,304.547,1407.764
25.611,0.864,-1.930,4.323,304.662,1408.171
25.661,0.862,-2.015,4.589,304.161,1408.624
25.711,0.864,-1.827,4.767,304.715,1408.995
25.761,0.862,-1.681,4.261,304.866,1407.707
25.811,0.862,-1.829,4.573,304.785,1407.944
25.861,0.868,-1.931,4.796,304.694,1407.284
25.911,0.868,-1.865,4.753,303.997,1408.194
25.961,0.868,-2.024,4.527,304.917,1408.665
26.011,0.869,-1.877,2.655,304.800,1407.130
26.062,0.865,12.902,2.902,304.079,1406.410
26.111,0.867,12.902,2.682,304.747,1406.189
26.161,0.865,12.902,8.342,304.080,1407.078
26.211,0.866,12.902,5.965,304.686,1407.548
26.261,0.866,12.902,8.532,304.304,1407.594
26.311,0.868,12.902,10.043,304.058,1407.461
26.362,0.876,12.902,5.105,303.983,1407.454
26.412,0.873,12.902,4.002,304.161,1407.481
26.461,0.869,12.902,10.430,304.531,1406.134
26.511,0.869,12.902,4.021,304.002,1406.920
26.562,0.873,-1.985,4.865,304.432,1408.171
26.611,0.872,-1.843,4.497,304.645,1407.918
26.661,0.858,-1.831,4.694,304.216,1407.682
26.711,0.859,-1.832,13.966,304.092,1406.943
26.762,0.859,-1.994,0.288,304.636,1406.947
26.811,0.858,-1.766,4.796,304.137,1408.418
