time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
2.189,-0.087,-0.125,-0.089,-3.885,16.335
2.238,0.036,-0.126,-0.095,-3.253,15.248
2.288,0.017,-0.126,-0.093,-2.969,14.419
2.338,-0.026,-0.126,-0.097,-4.056,15.128
2.388,0.018,-0.126,-0.098,-3.013,15.751
2.439,-0.036,-0.127,-0.095,-3.520,15.763
2.488,-0.058,-0.126,-0.091,-3.068,15.679
2.538,-0.045,-0.124,-0.094,-2.818,14.846
2.588,0.004,-0.125,-0.094,-3.733,14.857
2.638,-0.039,-0.125,-0.096,-3.146,14.850
2.688,0.041,-0.125,-0.094,-3.270,15.672
2.738,-0.071,-0.126,-0.097,-4.173,15.740
2.788,-0.043,-0.126,-0.096,-2.876,15.218
2.838,0.031,-0.126,-0.092,-4.006,14.927
2.888,0.060,-0.126,-0.096,-2.936,14.097
2.938,-0.066,-0.126,-0.095,-3.472,14.478
2.988,0.028,-0.126,-0.092,-4.058,15.453
3.038,-0.090,-0.126,-0.098,-3.261,15.729
3.089,0.007,-0.126,-0.090,-3.974,15.466
3.138,-0.041,-0.125,-0.095,-3.556,14.323
3.188,0.022,-0.125,-0.094,-2.977,14.035
3.238,-0.005,-0.125,-0.092,-3.995,14.819
3.289,-0.013,-0.125,-0.093,-3.033,15.037
3.338,-0.024,-0.126,-0.089,-3.645,15.557
3.388,-0.066,-0.126,-0.094,-3.336,15.298
3.438,0.011,-0.125,-0.090,-3.117,14.386
3.488,-0.024,-0.125,-0.085,-3.852,14.059
3.538,-0.031,-0.126,-0.091,-3.160,14.723
3.588,-0.077,-0.125,-0.086,-3.525,15.072
3.638,-0.071,-0.126,-0.088,-3.480,15.293
3.688,-0.026,-0.125,-0.088,-2.878,15.211
3.739,-0.070,-0.125,-0.089,-3.790,15.181
3.788,0.045,-0.125,-0.090,-3.087,13.957
3.838,0.016,-0.126,-0.095,-3.024,14.945
3.888,-0.025,-0.126,-0.095,-4.141,15.419
3.938,0.057,-0.126,-0.087,-2.807,15.581
3.988,-0.027,-0.126,-0.088,-2.997,15.206
4.039,-0.030,-0.125,-0.085,-3.168,14.627
4.088,-0.132,-0.125,-0.088,-2.913,14.981
4.138,-0.109,-0.126,-0.089,-3.465,15.590
4.188,-0.064,-0.125,-0.085,-2.778,15.308
4.238,-0.017,-0.126,-0.087,-3.473,15.703
4.289,0.010,-0.125,-0.086,-3.005,15.667
4.338,0.033,-0.126,-0.088,-2.782,14.570
4.388,-0.040,-0.126,-0.086,-4.034,14.054
4.439,-0.056,-0.126,-0.085,-2.911,14.490
4.488,-0.067,-0.125,-0.087,-3.671,15.134
4.538,-0.054,-0.126,-0.090,-3.391,15.582
4.588,-0.083,-0.125,-0.090,-3.042,14.961
4.638,-0.110,-0.126,-0.092,-4.112,14.728
4.689,0.053,-0.126,-0.097,-3.214,14.055
4.738,-0.026,-0.126,-0.098,-2.954,14.782
4.788,0.033,-0.126,-0.089,-4.068,15.216
4.838,-0.000,-0.126,-0.091,-2.973,15.491
4.888,-0.051,-0.126,-0.092,-4.115,15.169
4.939,-0.032,-0.126,-0.088,-3.077,14.482
4.989,-0.098,-0.126,-0.087,-3.382,14.220
5.038,0.028,-0.126,-0.088,-3.959,15.049
5.089,-0.029,-0.126,-0.087,-2.896,15.240
5.138,0.054,-0.125,-0.094,-3.443,15.815
5.189,-0.012,-0.125,-0.086,-3.161,15.456
5.238,0.012,-0.126,-0.086,-2.979,14.454
5.288,-0.137,-0.126,-0.087,-3.982,14.089
5.338,-0.086,-0.126,-0.088,-2.873,14.680
5.388,-0.044,-0.125,-0.089,-3.854,15.281
5.438,-0.026,-0.126,-0.088,-3.432,15.622
5.489,0.034,-0.126,-0.085,-3.294,15.663
5.539,-0.010,-0.126,-0.084,-3.955,15.053
5.588,12.902,-0.125,-0.086,-2.980,14.515
5.638,12.902,-0.125,-0.086,-3.686,15.804
5.688,12.902,-0.129,-0.082,-2.589,15.530
5.738,12.902,-0.129,-0.105,-2.816,15.405
5.788,12.902,-0.128,-0.094,-3.710,15.048
5.839,12.902,-0.127,-0.101,-3.127,15.682
5.889,12.902,-0.128,-0.097,-3.118,13.893
5.938,12.902,-0.127,-0.085,-3.968,15.554
5.988,12.902,-0.120,-0.080,-2.383,17.299
6.039,12.902,-0.122,-0.106,-3.988,15.779
6.088,12.902,-0.125,-0.114,-3.668,13.997
6.138,12.902,-0.125,-0.087,-3.535,13.876
6.188,12.902,-0.122,-0.088,-3.540,14.275
6.239,12.902,-0.122,-0.113,-3.203,14.969
6.288,12.902,-0.113,-0.109,-3.549,15.556
6.338,12.902,-0.113,-0.070,-3.190,15.058
6.388,12.902,-0.119,-0.072,-2.906,15.312
6.438,12.902,-0.117,-0.078,-4.147,14.437
6.489,12.902,-0.114,-0.074,-3.168,13.692
6.539,12.902,-0.113,-0.076,-4.057,14.550
6.588,12.902,-0.126,-0.081,-3.836,15.889
6.638,-1.909,-0.124,-0.101,-3.141,15.023
6.688,-1.678,-0.116,-0.103,-4.361,15.442
6.738,-1.782,-0.116,-0.090,-3.588,13.820
6.788,-2.027,-0.120,-0.093,-3.334,13.657
6.838,-1.711,-0.120,-0.089,-3.794,14.572
6.889,-1.870,-0.118,-0.085,-2.872,14.936
6.939,-2.122,-0.120,-0.099,-4.085,14.649
6.988,12.902,-0.122,-0.100,-3.801,14.658
7.038,12.902,-0.122,-0.075,-2.639,13.637
7.089,12.902,-0.122,-0.079,-3.736,13.455
7.139,12.902,-0.122,-0.090,-3.387,14.127
7.188,12.902,-0.119,-0.091,-3.987,14.695
7.238,12.902,-0.122,-0.090,-4.230,15.757
7.288,12.902,-0.117,-0.084,-3.272,14.881
7.338,12.902,-0.116,-0.095,-3.910,13.654
7.388,12.902,-0.122,-0.093,-2.569,14.508
7.438,12.902,-0.122,-0.102,-3.293,13.999
7.488,12.902,-0.120,-0.094,-4.071,15.277
7.538,12.902,-0.120,-0.101,-2.437,14.513
7.588,12.902,-0.120,-0.105,-3.685,14.178
7.638,12.902,-0.123,-0.095,-2.701,13.440
7.688,12.902,-0.113,-0.100,-3.100,13.146
7.739,12.902,-0.113,-0.107,-3.417,14.211
7.788,12.902,-0.115,-0.109,-2.767,14.418
7.838,12.902,-0.115,-0.102,-4.381,14.602
7.888,12.902,-0.106,-0.106,-3.455,13.683
7.938,12.902,-0.109,-0.087,-2.876,13.484
7.989,12.902,-0.106,-0.087,-3.846,13.057
8.038,12.902,-0.106,-0.097,-2.794,14.537
8.088,-1.990,-0.106,-0.100,-4.035,14.464
8.139,12.902,-0.107,-0.103,-3.019,14.559
8.188,12.902,-0.106,-0.105,-3.244,14.047
8.238,12.902,-0.106,-0.094,-3.772,12.859
8.288,12.902,-0.110,-0.090,-3.631,13.441
8.338,12.902,-0.111,-0.085,-4.254,13.786
8.388,12.902,-0.110,-0.099,-4.285,14.636
8.438,12.902,-0.110,-0.085,-3.535,14.642
8.488,12.902,-0.114,-0.099,-4.127,14.394
8.538,12.902,-0.113,-0.111,-2.562,13.019
8.588,12.902,-0.125,-0.087,-2.790,13.824
8.638,12.902,-0.125,-0.081,-3.253,13.572
8.688,-2.045,-0.114,-0.085,-3.268,14.714
8.739,-1.940,-0.115,-0.096,-4.214,14.914
8.788,-1.697,-0.115,-0.104,-3.592,14.375
8.838,-1.902,-0.114,-0.106,-4.055,14.029
8.888,-1.794,-0.110,-0.099,-3.819,12.895
8.938,-1.880,-0.111,-0.102,-2.755,13.282
8.988,-1.932,-0.105,-0.098,-4.289,13.939
9.039,-1.939,-0.106,-0.097,-3.664,14.568
9.088,-2.002,-0.104,-0.094,-3.003,13.610
9.138,-2.024,-0.104,-0.093,-4.301,13.195
9.189,-2.065,-0.102,-0.088,-3.339,13.824
9.238,-1.858,-0.104,-0.092,-3.337,14.168
9.289,-1.835,-0.102,-0.098,-3.132,13.429
9.339,-2.062,-0.102,-0.088,-4.231,14.210
9.388,-2.075,-0.105,-0.112,-4.338,13.522
9.438,-1.992,-0.104,-0.106,-3.012,12.983
9.488,-2.041,-0.105,-0.088,-3.752,12.647
9.538,-1.984,-0.104,-0.090,-3.525,13.147
9.588,-2.022,-0.106,-0.104,-2.463,14.232
9.638,-2.050,-0.106,-0.099,-4.321,13.995
9.688,-1.748,-0.105,-0.089,-3.203,13.810
9.738,-1.950,-0.106,-0.091,-3.733,11.462
9.788,-1.921,-0.102,-0.078,-3.301,8.376
9.838,-1.920,-0.101,-0.088,-3.101,7.897
9.888,-1.966,-0.102,-0.075,-3.656,4.702
9.938,-2.095,-0.102,-0.071,-3.246,2.738
9.988,-1.989,-0.101,-0.111,-2.846,2.175
10.038,-1.822,-0.100,-0.099,-3.153,0.382
10.088,-1.887,-0.102,-0.094,-3.290,-1.261
10.138,-2.000,-0.100,-0.083,-3.797,-1.112
10.189,-1.919,-0.099,-0.102,-3.257,-0.714
10.239,-1.996,-0.098,-0.083,-4.289,-1.510
10.288,-2.023,-0.101,-0.098,-4.091,-1.550
10.338,-2.014,-0.099,-0.101,-2.859,-3.202
10.388,-1.962,-0.098,-0.086,-3.857,-3.383
10.438,-2.115,-0.098,-0.088,-3.140,-3.291
10.488,-1.872,-0.096,-0.080,-3.458,-2.361
10.539,-2.075,-0.097,-0.083,-4.270,-1.839
10.588,-1.841,-0.097,-0.097,-3.053,-3.160
10.638,-1.957,-0.099,-0.087,-3.463,-3.712
10.688,-1.814,-0.099,-0.097,-4.430,-3.367
10.738,-1.979,-0.098,-0.109,-3.576,-2.814
10.788,-1.853,-0.094,-0.081,-4.115,-3.019
10.838,-1.871,-0.095,-0.077,-3.109,-2.455
10.888,-1.853,-0.095,-0.117,-3.321,-2.790
10.939,-1.928,-0.095,-0.104,-3.508,-2.749
10.988,-1.890,-0.095,-0.091,-3.220,-4.349
11.038,-2.095,-0.094,-0.081,-3.992,-2.694
11.088,-2.040,-0.095,-0.110,-3.886,-2.969
11.138,-1.924,-0.095,-0.106,-3.300,-2.460
11.189,-1.745,-0.092,-0.096,-3.429,-3.055
11.238,-2.028,-0.091,-0.093,-3.193,-2.888
11.288,-2.007,-0.094,-0.104,-3.414,-4.326
11.338,-2.130,-0.092,-0.091,-3.718,-3.614
11.388,-2.000,-0.097,-0.113,-3.537,-2.663
11.438,-1.946,-0.095,-0.103,-4.922,-3.061
11.488,-1.849,-0.093,-0.109,-3.175,-2.981
11.539,-1.898,-0.093,-0.100,-4.104,-3.010
11.588,-1.979,-0.089,-0.087,-3.708,-4.012
11.638,-2.022,-0.088,-0.089,-3.315,-3.417
11.688,-1.858,-0.077,-0.095,-3.077,-2.518
11.738,-1.990,-0.076,-0.088,-3.086,-2.341
11.788,-1.957,-0.066,-0.087,-3.344,-3.582
11.838,-1.896,-0.068,-0.082,-3.958,-4.089
11.888,-1.828,-0.058,-0.063,-3.361,-4.001
11.938,-1.837,-0.060,-0.060,-3.936,-3.622
11.989,-1.814,-0.052,-0.060,-3.396,-3.511
12.038,-1.902,-0.052,-0.059,-3.864,-2.772
12.088,-1.730,-0.047,-0.046,-4.254,-3.520
12.138,-1.906,-0.047,-0.054,-3.392,-4.578
12.188,-1.809,-0.038,-0.052,-3.948,-3.892
12.239,-1.929,-0.037,-0.056,-3.205,-4.040
12.288,-2.026,-0.032,-0.053,-3.174,-2.939
12.338,-2.020,-0.031,-0.044,-4.166,-3.149
12.388,-2.056,-0.031,-0.051,-3.331,-3.490
12.438,-1.865,-0.032,-0.058,-4.169,-3.730
12.488,-2.029,-0.027,-0.039,-3.381,-4.178
12.538,-1.829,-0.028,-0.031,-3.300,-3.763
12.589,-1.799,-0.026,-0.011,-3.551,-3.405
12.638,-2.008,-0.025,-0.002,-2.751,-3.356
12.688,-1.808,-0.024,-0.022,-4.142,-3.006
12.738,-1.776,-0.025,-0.031,-4.009,-4.533
12.789,-1.801,-0.027,-0.005,-3.901,-4.383
12.838,-1.883,-0.024,-0.010,-4.292,-3.927
12.888,-1.961,-0.022,0.007,-3.136,-3.270
12.938,-1.922,-0.023,-0.001,-4.233,-2.942
12.988,-1.729,-0.020,0.021,-3.827,-3.136
13.038,-2.020,-0.020,0.022,-3.752,-3.656
13.088,-1.904,-0.016,0.055,-4.632,-3.574
13.138,-1.787,-0.016,0.041,-3.716,-4.022
13.189,-2.003,-0.012,0.114,-3.717,-2.708
13.238,-1.902,-0.013,0.112,-4.205,-0.319
13.288,-1.785,-0.014,0.252,-3.519,2.683
13.338,-1.907,-0.015,0.260,-3.577,4.867
13.389,-1.815,-0.006,0.339,-3.424,6.490
13.438,-1.966,-0.006,0.342,-3.704,8.698
13.488,-2.036,0.005,0.343,-4.515,10.648
13.538,-1.928,0.004,0.341,-3.381,12.735
13.588,-2.004,0.013,0.360,-4.302,13.166
13.639,-1.894,0.013,0.360,-3.319,13.835
13.688,-1.902,0.019,0.365,-4.081,13.137
13.738,-1.867,0.019,0.364,-3.782,14.176
13.788,-1.999,0.020,0.411,-3.255,15.286
13.839,-1.905,0.021,0.407,-4.028,17.530
13.888,-2.026,0.025,0.438,-3.238,17.403
13.938,-2.014,0.025,0.432,-3.687,17.384
13.989,-1.818,0.032,0.466,-4.442,16.280
14.038,-1.825,0.030,0.466,-2.742,17.795
14.088,-1.873,0.030,0.505,-3.623,18.993
14.138,-2.006,0.031,0.504,-4.528,18.918
14.189,-1.811,0.031,0.567,-3.181,19.325
14.238,-1.872,0.030,0.565,-4.322,18.580
14.288,-2.055,0.034,0.560,-3.713,19.256
14.338,-1.838,0.036,0.565,-3.577,20.741
14.388,-1.989,0.042,0.561,-4.301,21.710
14.438,-1.810,0.044,0.564,-3.320,22.403
14.488,-1.975,0.044,0.589,-4.488,22.072
14.539,-1.905,0.047,0.587,-3.198,22.301
14.588,-2.027,0.049,0.609,-3.386,22.205
14.638,-1.791,0.050,0.607,-3.889,22.082
14.689,-1.692,0.052,0.628,-3.449,22.849
14.738,-1.866,0.054,0.623,-3.900,23.936
14.789,-1.824,0.056,0.627,-3.521,25.383
14.838,-2.029,0.061,0.626,-3.367,25.547
14.889,-1.991,0.062,0.636,-3.818,25.407
14.938,-1.908,0.060,0.642,-3.038,26.458
14.989,-1.857,0.062,0.643,-3.856,27.648
15.038,-1.974,0.066,0.641,-3.743,27.843
15.088,-1.996,0.068,0.636,-2.518,28.184
15.138,-1.962,0.066,0.626,-3.831,27.475
15.188,-1.908,0.066,0.644,-3.624,27.061
15.238,-1.882,0.057,0.649,-3.930,28.246
15.288,-1.885,0.057,0.751,-4.198,29.766
15.338,-1.910,0.068,0.766,-2.052,30.916
15.389,-1.921,0.068,0.766,-2.105,32.328
15.438,-1.869,0.077,0.767,0.163,31.480
15.488,-1.956,0.076,0.705,1.184,31.686
15.538,-1.913,0.083,0.709,1.458,31.938
15.588,-1.973,0.083,0.742,2.430,33.981
15.638,-1.921,0.089,0.744,2.972,34.009
15.688,-1.886,0.090,0.814,3.087,33.647
15.739,-1.843,0.092,0.809,3.144,33.930
15.788,-1.935,0.094,0.834,2.760,34.937
15.839,-1.907,0.097,0.833,4.172,36.989
15.888,-1.876,0.096,0.819,3.570,38.142
15.938,-1.938,0.098,0.821,4.311,39.550
15.988,-1.946,0.099,0.837,4.780,39.228
16.038,-1.857,0.104,0.837,3.912,39.307
16.088,-1.902,0.104,0.872,6.017,39.964
16.138,12.902,0.113,0.887,6.031,39.894
16.189,12.902,0.112,0.877,5.768,41.063
16.238,12.902,0.109,0.883,5.857,41.799
16.288,12.902,0.109,0.909,4.439,44.145
16.338,12.902,0.118,0.901,6.555,44.018
16.389,12.902,0.118,0.963,6.467,44.864
16.438,12.902,0.116,0.953,6.278,46.845
16.488,12.902,0.116,0.956,8.168,47.546
16.538,12.902,0.126,0.962,7.495,48.246
16.588,12.902,0.126,0.930,8.374,48.574
16.638,12.902,0.130,0.926,8.380,47.654
16.688,-1.887,0.128,0.958,7.272,47.892
16.738,-1.865,0.129,0.953,8.765,49.727
16.788,-1.843,0.130,1.039,7.784,51.592
16.838,-1.918,0.137,1.036,8.689,54.061
16.888,-1.788,0.135,1.034,9.460,55.051
16.938,-1.960,0.140,1.041,8.502,55.504
16.988,-1.983,0.141,1.035,10.036,54.974
17.039,-1.954,0.150,1.040,10.159,56.580
17.088,-1.975,0.150,1.074,9.852,57.575
17.139,-1.814,0.157,1.072,11.392,58.213
17.188,-1.900,0.158,1.103,9.621,58.634
17.239,-1.954,0.157,1.110,10.905,58.978
17.288,-1.916,0.157,1.123,10.601,60.785
17.338,-1.997,0.164,1.125,12.120,62.222
17.388,-2.071,0.163,1.126,11.832,65.232
17.438,-1.810,0.165,1.138,10.713,66.977
17.488,-1.952,0.166,1.169,12.559,67.854
17.538,-1.904,0.172,1.178,12.993,66.964
17.588,-1.778,0.172,1.193,13.187,67.980
17.638,-1.851,0.178,1.204,13.270,67.900
17.688,-1.911,0.180,1.214,11.807,69.785
17.738,-1.803,0.185,1.212,13.245,71.324
17.788,-1.995,0.184,1.224,13.628,73.070
17.838,-1.844,0.189,1.234,13.779,75.452
17.888,-2.052,0.188,1.275,15.312,76.918
17.939,-2.105,0.190,1.279,14.510,78.137
17.989,-1.787,0.190,1.284,15.313,80.000
18.038,-1.876,0.195,1.279,15.724,81.384
18.088,-2.017,0.194,1.277,15.078,81.949
18.139,-1.902,0.193,1.261,16.149,82.786
18.188,-2.034,0.195,1.264,16.077,81.263
18.239,-1.843,0.188,1.355,16.251,83.179
18.288,-1.955,0.189,1.359,16.421,87.575
18.338,-1.943,0.194,1.361,15.920,90.859
18.388,-1.835,0.193,1.352,17.528,91.834
18.438,-1.893,0.205,1.312,17.488,93.741
18.488,-1.872,0.205,1.307,18.607,93.395
18.539,12.902,0.203,1.363,19.050,95.843
18.588,12.902,0.203,1.366,18.054,97.906
18.638,12.902,0.218,1.367,19.085,99.193
18.688,12.902,0.215,1.371,20.536,99.154
18.738,12.902,0.199,1.359,19.974,100.907
18.788,12.902,0.200,1.359,20.517,103.963
18.839,12.902,0.208,1.360,20.007,107.334
18.888,12.902,0.208,1.357,21.890,111.197
18.938,12.902,0.208,1.390,22.329,113.472
18.988,12.902,0.208,1.383,22.141,114.904
19.038,12.902,0.205,1.364,23.841,116.609
19.088,-1.924,0.205,1.375,22.671,114.798
19.139,-1.963,0.202,1.360,23.136,116.211
19.189,-1.896,0.205,1.367,23.839,117.149
19.238,-1.886,0.209,1.382,23.399,120.815
19.289,-1.891,0.208,1.384,24.687,124.429
19.338,-1.915,0.207,1.380,25.013,127.502
19.389,-1.993,0.205,1.371,26.342,130.120
19.438,-1.989,0.207,1.387,27.305,132.858
19.488,-1.995,0.208,1.398,26.684,135.210
19.538,-1.976,0.201,1.383,28.160,136.330
19.588,-2.010,0.201,1.388,27.930,138.639
19.638,-1.683,0.210,1.371,28.694,138.766
19.689,-1.831,0.209,1.364,28.602,138.599
19.738,-1.882,0.210,1.369,28.239,141.035
19.788,-2.019,0.211,1.383,28.868,147.934
19.838,-1.778,0.213,1.395,29.717,152.557
19.888,-1.956,0.211,1.385,30.684,154.432
19.938,-1.956,0.208,1.377,32.137,156.708
19.988,-1.985,0.208,1.380,31.677,159.343
20.038,-1.826,0.209,1.382,33.122,161.370
20.088,-1.925,0.210,1.380,33.554,163.284
20.138,-1.904,0.207,1.393,33.986,164.737
20.188,-1.947,0.207,1.387,34.059,165.257
20.238,-1.799,0.212,1.383,34.568,166.646
20.288,-2.091,0.209,1.376,34.579,174.045
20.338,-1.972,0.206,1.395,35.549,178.720
20.388,-1.910,0.206,1.385,36.690,184.519
20.438,-1.875,0.213,1.381,38.980,187.822
20.489,-1.752,0.212,1.383,38.796,190.568
20.538,-1.998,0.210,1.378,39.331,191.416
20.588,-2.009,0.209,1.373,41.252,192.517
20.638,-1.963,0.214,1.397,40.587,194.213
20.689,-1.819,0.214,1.392,41.879,196.890
20.738,-1.927,0.205,1.381,41.388,200.639
20.789,-1.857,0.202,1.366,40.813,205.064
20.838,-1.920,0.209,1.393,43.247,212.864
20.888,-1.853,0.210,1.388,43.957,217.210
20.939,-2.025,0.208,1.380,45.461,220.474
20.988,-1.920,0.208,1.384,46.942,224.592
21.038,-1.968,0.209,1.385,46.965,228.085
21.088,-1.842,0.210,1.388,49.013,230.081
21.139,-1.941,0.204,1.381,48.985,230.271
21.188,-1.843,0.204,1.393,48.489,230.725
21.238,-1.960,0.209,1.365,50.154,236.131
21.288,-1.818,0.210,1.370,49.688,246.129
21.338,-1.972,0.207,1.386,51.535,253.139
21.388,-1.953,0.207,1.381,52.909,258.636
21.439,-1.846,0.208,1.354,53.737,262.068
21.488,-1.889,0.210,1.361,57.155,265.481
21.539,-1.828,0.210,1.383,56.517,269.143
21.588,-1.935,0.208,1.385,58.731,272.212
21.638,-1.957,0.215,1.384,59.499,274.774
21.688,-1.789,0.214,1.384,58.643,275.082
21.739,-1.759,0.211,1.396,60.235,282.236
21.788,-1.973,0.211,1.387,59.024,288.177
21.838,-2.013,0.210,1.368,61.737,299.492
21.889,-1.968,0.209,1.390,64.057,306.767
21.938,-1.939,0.207,1.379,65.800,312.277
21.988,-1.923,0.205,1.387,67.664,316.126
22.039,-1.799,0.209,1.374,68.064,318.102
22.088,-2.011,0.209,1.377,70.426,320.950
22.139,-1.871,0.211,1.377,70.067,325.109
22.189,-1.999,0.211,1.382,70.557,325.891
22.238,-1.861,0.207,1.380,71.102,330.292
22.289,-2.001,0.207,1.375,71.584,338.679
22.338,-1.951,0.211,1.385,71.443,346.454
22.388,-2.045,0.212,1.388,76.462,354.010
22.438,-1.920,0.213,1.393,77.692,360.041
22.488,-2.013,0.213,1.397,80.560,365.519
22.538,-1.882,0.210,1.403,81.483,370.070
22.588,-1.928,0.209,1.398,82.413,371.917
22.639,-1.994,0.209,1.378,84.091,373.645
22.688,-1.943,0.209,1.374,84.001,374.917
22.738,-1.968,0.208,1.388,84.169,380.158
22.788,-1.864,0.209,1.400,85.416,392.471
22.838,-1.969,0.208,1.405,86.780,400.263
22.888,-1.878,0.208,1.405,90.447,407.593
22.938,-1.885,0.211,1.395,91.365,411.550
22.988,-1.841,0.210,1.386,94.409,415.810
23.038,-1.971,0.209,1.390,96.156,419.354
23.089,-1.930,0.209,1.384,95.486,421.933
23.138,-1.978,0.213,1.394,98.861,425.948
23.189,-1.825,0.212,1.393,98.558,427.905
23.239,-1.992,0.208,1.395,98.721,429.502
23.288,-1.915,0.209,1.402,99.354,435.822
23.338,-2.048,0.208,1.389,100.533,445.431
23.388,-1.986,0.209,1.382,102.729,451.522
23.439,-2.001,0.208,1.396,104.620,455.830
23.488,-1.865,0.208,1.388,107.947,459.513
23.538,-1.908,0.208,1.380,109.143,461.048
23.589,-1.914,0.208,1.390,109.081,464.100
23.638,-1.852,0.207,1.395,111.482,465.818
23.688,-1.946,0.206,1.392,111.974,468.212
23.739,-2.016,0.210,1.392,112.759,473.748
23.789,-1.973,0.210,1.394,113.408,481.246
23.839,-1.843,0.208,1.386,114.233,485.012
23.889,-1.954,0.209,1.386,117.973,489.946
23.938,-1.991,0.207,1.391,119.185,494.352
23.988,-1.818,0.207,1.391,119.844,498.850
24.038,-1.859,0.204,1.383,121.966,500.576
24.088,-2.034,0.204,1.381,121.535,503.145
24.138,-1.939,0.210,1.385,123.434,503.414
24.188,-1.960,0.209,1.376,124.139,504.800
24.238,-2.010,0.205,1.390,122.925,507.228
24.289,-1.939,0.205,1.399,124.524,513.799
24.339,-1.794,0.208,1.366,125.020,518.774
24.388,-1.894,0.209,1.364,127.295,522.209
24.438,-1.912,0.204,1.387,130.408,527.260
24.488,-2.061,0.205,1.392,131.273,527.956
24.538,-1.803,0.210,1.390,132.237,530.676
24.588,-1.911,0.211,1.393,133.913,534.504
24.638,-1.834,0.210,1.415,134.884,535.899
24.689,-1.940,0.210,1.412,135.116,536.622
24.738,-1.946,0.211,1.405,135.391,536.659
24.788,-1.895,0.210,1.401,136.413,543.183
24.838,-1.885,0.203,1.374,136.942,549.380
24.888,-1.924,0.203,1.382,137.905,554.110
24.938,-1.887,0.212,1.400,140.619,557.575
24.989,-1.968,0.212,1.392,140.875,560.403
25.038,-1.855,0.207,1.375,143.171,561.414
25.088,-1.924,0.207,1.374,143.759,562.681
25.138,-1.980,0.210,1.395,143.021,564.361
25.188,-1.923,0.208,1.382,145.366,566.218
25.239,-1.933,0.202,1.387,145.229,569.381
25.288,-2.024,0.205,1.388,144.579,573.964
25.339,-1.943,0.210,1.375,146.254,577.904
25.389,-1.835,0.208,1.375,147.218,580.809
25.439,-1.980,0.206,1.387,150.685,586.155
25.489,-1.892,0.207,1.386,150.766,589.451
25.538,-1.949,0.210,1.369,150.889,591.475
25.589,-1.830,0.209,1.368,153.229,592.709
25.638,-1.978,0.204,1.387,152.765,593.883
25.688,-1.889,0.206,1.389,154.780,594.472
25.739,-1.998,0.208,1.400,154.721,596.816
25.789,-1.899,0.207,1.394,155.276,603.690
25.838,-1.981,0.208,1.378,156.015,611.095
25.889,-2.003,0.208,1.387,156.860,615.888
25.939,-1.912,0.211,1.392,158.884,617.986
25.989,-1.952,0.212,1.394,159.931,619.863
26.038,-2.049,0.208,1.396,160.564,624.147
