time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
4.141,-0.006,-0.125,-0.085,-3.661,36.351
4.191,-0.039,-0.125,-0.094,-3.009,36.392
4.240,-0.017,-0.125,-0.088,-3.528,35.676
4.290,-0.003,-0.125,-0.085,-3.383,34.980
4.340,-0.041,-0.124,-0.088,-3.505,34.738
4.391,-0.001,-0.124,-0.089,-3.533,35.175
4.440,-0.012,-0.125,-0.087,-2.928,35.774
4.490,-0.001,-0.125,-0.088,-3.770,36.092
4.540,-0.029,-0.125,-0.086,-3.585,35.275
4.590,-0.013,-0.125,-0.090,-3.054,34.811
4.640,-0.006,-0.125,-0.087,-4.129,34.447
4.690,-0.070,-0.126,-0.096,-3.376,35.493
4.740,-0.030,-0.125,-0.091,-3.824,35.622
4.790,-0.029,-0.125,-0.082,-3.390,35.899
4.840,-0.015,-0.124,-0.086,-3.004,35.417
4.891,-0.003,-0.124,-0.085,-4.172,34.805
4.940,-0.045,-0.126,-0.099,-3.986,35.008
4.991,-0.015,-0.125,-0.091,-3.407,34.981
5.040,-0.044,-0.125,-0.089,-3.716,35.520
5.090,-0.023,-0.125,-0.086,-3.106,35.594
5.140,-0.008,-0.125,-0.087,-3.775,35.091
5.190,-0.008,-0.125,-0.085,-3.221,34.464
5.240,-0.017,-0.125,-0.087,-3.276,34.285
5.290,-0.011,-0.125,-0.087,-4.225,35.402
5.340,-0.021,-0.125,-0.084,-3.032,35.530
5.390,-0.027,-0.125,-0.085,-3.714,35.523
5.440,-0.002,-0.124,-0.087,-3.293,35.102
5.490,-0.033,-0.125,-0.085,-3.024,34.253
5.540,0.003,-0.125,-0.085,-3.888,34.552
5.590,-0.025,-0.125,-0.088,-2.910,34.868
5.641,-0.041,-0.125,-0.089,-3.649,35.063
5.691,-0.036,-0.124,-0.087,-3.433,35.290
5.741,-0.015,-0.126,-0.089,-3.033,35.117
5.790,-0.032,-0.125,-0.087,-4.105,34.016
5.840,-0.030,-0.125,-0.091,-3.046,34.067
5.890,-0.001,-0.126,-0.090,-3.304,34.575
5.940,-0.032,-0.125,-0.090,-3.260,34.744
5.990,-0.020,-0.125,-0.089,-2.963,34.849
6.040,-0.026,-0.125,-0.092,-4.149,34.787
6.090,-0.006,-0.125,-0.089,-3.258,33.225
6.140,12.902,-0.126,-0.088,-3.517,33.178
6.190,12.902,-0.124,-0.082,-3.845,34.415
6.240,12.902,-0.123,-0.081,-2.454,34.872
6.290,12.902,-0.125,-0.082,-4.287,35.104
6.340,12.902,-0.124,-0.102,-3.139,34.528
6.390,12.902,-0.123,-0.105,-2.399,32.767
6.440,12.902,-0.124,-0.105,-4.123,33.897
6.490,12.902,-0.121,-0.096,-2.993,34.373
6.541,12.902,-0.123,-0.102,-4.219,33.933
6.590,12.902,-0.128,-0.095,-3.317,34.381
6.640,-1.812,-0.127,-0.087,-2.748,33.123
6.690,12.902,-0.123,-0.087,-4.312,32.549
6.740,12.902,-0.124,-0.114,-3.201,33.368
6.790,12.902,-0.122,-0.119,-3.983,33.222
6.840,12.902,-0.121,-0.097,-3.691,33.988
6.890,12.902,-0.120,-0.090,-3.063,33.803
6.941,12.902,-0.117,-0.092,-4.384,33.275
6.990,12.902,-0.115,-0.087,-3.485,32.062
7.040,12.902,-0.117,-0.086,-2.976,32.335
7.090,12.902,-0.116,-0.080,-4.142,32.890
7.141,12.902,-0.116,-0.093,-3.040,33.975
7.191,12.902,-0.122,-0.083,-4.047,33.815
7.240,12.902,-0.124,-0.082,-2.734,33.411
7.290,12.902,-0.116,-0.086,-2.979,32.158
7.340,12.902,-0.116,-0.071,-4.297,31.607
7.390,12.902,-0.116,-0.085,-2.460,32.219
7.440,12.902,-0.115,-0.100,-3.493,32.857
7.490,12.902,-0.118,-0.101,-3.029,32.731
7.540,12.902,-0.117,-0.108,-2.801,32.292
7.590,12.902,-0.120,-0.113,-4.224,31.654
7.640,12.902,-0.121,-0.098,-2.851,31.013
7.690,12.902,-0.122,-0.097,-3.214,31.170
7.740,12.902,-0.118,-0.085,-4.406,31.861
7.791,12.902,-0.115,-0.068,-2.804,31.562
7.840,12.902,-0.114,-0.094,-3.226,31.314
7.890,12.902,-0.114,-0.090,-2.940,30.526
7.940,12.902,-0.113,-0.121,-3.092,30.552
7.990,12.902,-0.109,-0.123,-3.912,30.927
8.040,12.902,-0.111,-0.114,-3.044,31.159
8.090,12.902,-0.099,-0.119,-4.073,31.275
8.140,12.902,-0.100,-0.091,-2.901,30.797
8.190,12.902,-0.108,-0.092,-2.904,29.868
8.241,12.902,-0.106,-0.092,-3.387,30.323
8.291,12.902,-0.103,-0.090,-3.004,30.230
8.340,-2.096,-0.104,-0.100,-4.097,30.138
8.390,-1.653,-0.104,-0.106,-3.125,30.475
8.440,-2.049,-0.102,-0.100,-3.210,30.295
8.490,-2.012,-0.102,-0.101,-3.202,29.700
8.540,-1.767,-0.100,-0.097,-2.959,28.758
8.590,-1.893,-0.101,-0.097,-3.557,30.053
8.641,-1.773,-0.102,-0.091,-2.903,29.197
8.690,12.902,-0.100,-0.080,-3.028,29.859
8.741,12.902,-0.098,-0.083,-4.490,30.065
8.791,12.902,-0.099,-0.086,-3.166,29.183
8.840,12.902,-0.103,-0.074,-3.945,28.423
8.890,12.902,-0.109,-0.078,-2.980,28.624
8.940,12.902,-0.106,-0.076,-2.734,29.917
8.990,12.902,-0.108,-0.079,-4.323,29.630
9.041,12.902,-0.108,-0.092,-2.871,28.664
9.091,12.902,-0.113,-0.090,-3.236,28.482
9.140,12.902,-0.113,-0.090,-3.728,28.459
9.190,-1.753,-0.118,-0.087,-3.115,28.274
9.240,-1.802,-0.118,-0.100,-4.249,29.193
9.290,-1.840,-0.117,-0.109,-3.232,28.946
9.340,12.902,-0.117,-0.084,-3.169,28.306
9.390,12.902,-0.114,-0.081,-3.856,28.193
9.441,12.902,-0.110,-0.098,-2.996,26.944
9.490,12.902,-0.113,-0.101,-3.514,28.161
9.540,12.902,-0.099,-0.075,-3.031,29.084
9.590,12.902,-0.098,-0.080,-3.319,28.380
9.640,12.902,-0.096,-0.108,-3.475,27.921
9.690,12.902,-0.099,-0.101,-2.579,27.194
9.741,12.902,-0.107,-0.106,-4.353,27.221
9.790,12.902,-0.109,-0.106,-3.711,27.663
9.840,-1.902,-0.101,-0.103,-2.985,28.367
9.890,-1.949,-0.101,-0.110,-4.178,27.783
9.940,-1.913,-0.097,-0.099,-2.655,27.127
9.990,-1.770,-0.097,-0.100,-4.010,26.406
10.040,-1.811,-0.096,-0.114,-3.695,25.985
10.090,-1.818,-0.095,-0.111,-2.813,27.013
10.140,-2.077,-0.094,-0.095,-4.419,27.211
10.190,-1.946,-0.095,-0.096,-3.112,27.550
10.240,-1.888,-0.097,-0.106,-2.901,26.818
10.290,-1.728,-0.095,-0.099,-3.676,26.093
10.341,-1.923,-0.097,-0.102,-3.386,25.258
10.390,-1.681,-0.096,-0.102,-3.686,26.511
10.440,-1.910,-0.098,-0.086,-2.661,27.402
10.490,-1.944,-0.098,-0.078,-3.250,26.098
10.541,-1.998,-0.097,-0.098,-3.831,26.058
10.590,-1.783,-0.096,-0.097,-2.684,24.351
10.640,-1.709,-0.093,-0.096,-3.861,25.485
10.690,-1.950,-0.095,-0.113,-3.918,26.368
10.740,-1.909,-0.094,-0.093,-2.826,26.305
10.790,-1.983,-0.094,-0.089,-3.916,25.534
10.841,-2.146,-0.092,-0.095,-3.024,25.875
10.890,-2.083,-0.091,-0.098,-3.405,23.955
10.941,-1.992,-0.089,-0.097,-2.845,24.718
10.991,-1.843,-0.087,-0.097,-2.996,25.171
11.040,-2.075,-0.087,-0.092,-3.452,25.767
11.090,-1.888,-0.087,-0.102,-2.621,25.166
11.140,-1.767,-0.087,-0.099,-2.391,24.770
11.190,-2.060,-0.087,-0.104,-3.897,24.664
11.240,-1.732,-0.084,-0.095,-3.127,23.878
11.290,-1.878,-0.084,-0.100,-4.158,24.868
11.340,-1.772,-0.082,-0.079,-3.079,25.285
11.390,-1.872,-0.082,-0.081,-3.383,25.315
11.440,-1.862,-0.081,-0.091,-4.413,24.886
11.490,-1.833,-0.082,-0.086,-3.740,23.816
11.540,-1.951,-0.080,-0.078,-3.813,24.200
11.590,-1.777,-0.079,-0.082,-2.967,24.666
11.640,-2.040,-0.082,-0.098,-2.952,24.632
11.690,-1.803,-0.083,-0.089,-4.328,24.492
11.741,-1.920,-0.078,-0.090,-3.412,24.937
11.790,-1.790,-0.079,-0.097,-3.339,23.488
11.840,-1.959,-0.081,-0.076,-3.768,23.825
11.890,-1.810,-0.081,-0.084,-2.883,24.394
11.940,-1.742,-0.081,-0.090,-4.187,24.402
11.991,-1.724,-0.080,-0.086,-3.398,24.471
12.041,-1.836,-0.080,-0.079,-2.969,23.341
12.090,-1.895,-0.080,-0.077,-4.034,23.610
12.140,-1.870,-0.083,-0.078,-3.168,24.543
12.190,-1.985,-0.083,-0.078,-4.496,23.655
12.240,-1.917,-0.083,-0.078,-2.898,24.254
12.290,-1.835,-0.083,-0.083,-3.484,24.399
12.341,-1.747,-0.084,-0.081,-3.685,23.905
12.390,-1.735,-0.083,-0.073,-3.253,22.651
12.440,-1.976,-0.078,-0.081,-3.135,23.337
12.490,-1.814,-0.078,-0.082,-3.145,22.904
12.540,-1.717,-0.068,-0.075,-3.828,24.167
12.590,-1.870,-0.068,-0.071,-4.590,23.268
12.640,-1.783,-0.051,-0.058,-3.099,22.789
12.690,-1.749,-0.051,-0.054,-3.818,22.482
12.740,-1.806,-0.028,-0.073,-3.161,22.452
12.790,-1.838,-0.029,-0.074,-3.179,23.384
12.841,-1.808,-0.013,-0.060,-4.483,23.405
12.891,-1.894,-0.013,-0.071,-2.777,23.948
12.941,-1.876,0.000,-0.049,-3.694,22.892
12.990,-1.961,-0.001,-0.056,-3.377,23.458
13.040,-1.669,0.016,-0.045,-2.861,22.267
13.091,-1.853,0.015,-0.040,-3.878,22.131
13.140,-1.781,0.021,0.017,-3.377,23.020
13.190,-2.011,0.021,0.012,-3.486,22.932
13.240,-1.835,0.024,0.088,-3.564,23.632
13.290,-2.021,0.023,0.087,-3.253,21.584
13.340,-1.815,0.024,0.210,-3.585,22.997
13.390,-1.953,0.023,0.220,-3.342,23.182
13.440,-1.820,0.019,0.337,-3.372,23.220
13.490,-1.906,0.017,0.341,-3.605,23.257
13.540,-1.776,0.013,0.405,-2.551,22.359
13.590,-1.982,0.014,0.401,-2.094,22.382
13.640,-1.950,0.015,0.393,-0.486,22.028
13.690,-1.817,0.013,0.407,1.052,22.236
13.741,-1.827,0.021,0.406,1.299,24.045
13.790,-1.809,0.020,0.399,2.241,23.524
13.840,-1.763,0.026,0.397,3.134,22.291
13.890,-1.971,0.025,0.388,2.663,23.277
13.940,-1.851,0.033,0.401,3.788,24.046
13.990,-1.806,0.033,0.398,2.270,25.248
14.040,-1.827,0.037,0.413,3.766,25.771
14.091,-1.862,0.037,0.414,3.864,26.026
14.140,-1.887,0.039,0.430,3.279,23.916
14.190,-1.816,0.038,0.428,5.282,25.177
14.240,-1.808,0.041,0.438,5.038,24.908
14.291,-1.884,0.042,0.435,5.380,26.523
14.340,-1.826,0.041,0.456,5.594,27.511
14.390,-1.838,0.042,0.461,4.851,28.975
14.440,-1.820,0.049,0.469,5.757,27.651
14.490,-1.980,0.047,0.462,5.333,27.923
14.540,-1.919,0.055,0.476,6.363,29.342
14.591,-2.016,0.053,0.474,6.629,29.987
14.641,-1.833,0.057,0.502,6.643,30.679
14.690,-1.981,0.056,0.499,7.602,31.323
14.740,-1.871,0.059,0.503,7.224,30.553
14.790,-1.933,0.059,0.505,7.090,30.328
14.840,-1.848,0.060,0.530,8.293,31.491
14.891,-1.957,0.059,0.526,7.584,32.695
14.940,-1.835,0.070,0.540,8.523,34.447
14.990,-1.962,0.068,0.546,8.205,35.972
15.040,-1.781,0.069,0.561,8.454,35.390
15.091,-1.974,0.069,0.569,9.432,35.362
15.141,-2.070,0.074,0.566,8.141,35.632
15.190,-1.892,0.072,0.563,9.967,36.949
15.240,-1.970,0.079,0.578,10.367,36.941
15.290,-1.827,0.077,0.583,9.358,39.001
15.340,-1.821,0.084,0.600,10.554,38.940
15.390,-1.827,0.083,0.615,9.901,39.452
15.440,-1.871,0.083,0.624,10.000,41.003
15.490,-1.857,0.081,0.632,10.985,42.100
15.540,-2.052,0.087,0.635,10.384,43.460
15.590,-1.988,0.087,0.645,11.822,43.245
15.641,-1.951,0.091,0.644,11.181,44.142
15.690,-1.969,0.091,0.660,11.781,42.940
15.740,-1.881,0.094,0.672,12.916,43.309
15.790,-2.057,0.092,0.698,12.305,45.007
15.841,-1.995,0.101,0.703,12.697,46.732
15.891,-1.833,0.100,0.714,13.302,48.171
15.940,-1.871,0.104,0.720,11.989,48.341
15.990,-1.993,0.103,0.704,13.546,49.413
16.040,-1.835,0.110,0.720,13.434,50.193
16.091,-1.834,0.110,0.744,14.513,51.027
16.141,-1.930,0.115,0.727,14.511,52.667
16.190,-1.895,0.115,0.749,14.748,53.211
16.240,-2.018,0.120,0.743,16.011,52.062
16.290,-1.913,0.120,0.761,15.044,52.144
16.340,-1.749,0.125,0.757,15.415,55.112
16.390,-1.791,0.125,0.792,16.333,57.423
16.440,-1.936,0.130,0.791,15.007,59.368
16.490,-1.963,0.129,0.798,17.153,60.112
16.540,-1.771,0.132,0.805,16.533,60.184
16.590,-1.998,0.132,0.818,17.360,60.192
16.640,-1.849,0.134,0.818,18.717,61.778
16.690,-2.022,0.133,0.847,17.445,62.370
16.740,-2.016,0.139,0.856,19.161,63.093
16.790,-1.938,0.141,0.867,18.623,64.559
16.840,-2.022,0.144,0.869,19.342,66.159
16.890,-1.914,0.144,0.895,19.541,67.305
16.941,-1.859,0.148,0.898,19.367,69.036
16.990,-1.886,0.147,0.922,20.191,71.144
17.041,-1.888,0.155,0.921,20.284,72.760
17.090,-2.025,0.152,0.936,21.063,73.890
17.140,-1.951,0.158,0.933,22.913,74.017
17.190,-1.951,0.159,0.950,22.443,73.212
17.240,-1.818,0.160,0.949,23.620,74.207
17.290,-1.922,0.160,0.965,23.812,76.419
17.340,-1.836,0.168,0.962,23.130,79.450
17.390,-2.039,0.169,0.977,24.047,81.945
17.441,-1.885,0.177,0.979,22.335,84.237
17.490,-1.968,0.176,1.007,24.256,83.285
17.540,-1.932,0.181,1.005,25.702,84.985
17.590,-1.881,0.182,1.031,25.655,89.066
17.640,-2.012,0.181,1.039,27.107,88.378
17.690,-1.975,0.184,1.052,27.132,89.339
17.740,-1.933,0.185,1.056,27.607,89.144
17.790,-1.705,0.184,1.084,28.676,89.657
17.840,-2.002,0.190,1.080,27.480,93.246
17.890,-1.921,0.188,1.092,28.626,97.740
17.940,-2.166,0.189,1.091,28.178,99.962
17.990,-1.926,0.191,1.125,29.405,101.770
18.040,-1.919,0.202,1.113,31.330,101.949
18.091,-2.164,0.200,1.135,30.842,103.048
18.141,-1.788,0.205,1.133,32.743,104.438
18.190,-2.065,0.204,1.151,33.060,105.993
18.240,-2.119,0.209,1.159,32.989,106.634
18.290,-2.014,0.210,1.167,34.587,108.763
18.341,-1.850,0.212,1.172,33.321,112.402
18.390,-1.905,0.212,1.196,33.606,114.338
18.441,-2.026,0.222,1.205,35.152,117.323
18.490,-1.932,0.224,1.220,35.038,120.452
18.541,-1.818,0.230,1.216,37.982,121.537
18.590,-1.925,0.232,1.239,38.249,123.081
18.640,-1.978,0.230,1.237,39.474,123.394
18.690,-1.962,0.230,1.264,40.685,123.615
18.740,-2.041,0.229,1.266,39.361,125.683
18.790,-1.879,0.231,1.302,41.549,129.071
18.840,-1.940,0.241,1.287,40.901,134.198
18.890,-1.960,0.241,1.313,41.419,137.407
18.941,-1.936,0.246,1.313,41.560,140.527
18.990,-1.910,0.247,1.331,42.785,141.150
19.041,-1.823,0.253,1.324,44.629,143.677
19.090,-1.985,0.253,1.356,46.211,146.593
19.140,-1.856,0.254,1.357,46.021,147.268
19.190,-1.986,0.253,1.391,48.528,148.582
19.240,-1.784,0.262,1.394,48.982,148.656
19.291,-1.974,0.258,1.392,49.794,152.459
19.340,-2.019,0.270,1.401,50.166,156.346
19.390,-1.983,0.268,1.441,48.743,163.760
19.440,-1.893,0.267,1.446,50.414,166.935
19.490,-1.781,0.268,1.459,51.402,170.080
19.540,-1.925,0.277,1.465,54.416,171.732
19.590,-2.074,0.276,1.472,55.823,172.602
19.641,-1.946,0.282,1.475,56.029,174.000
19.690,-1.963,0.282,1.509,57.321,176.242
19.740,-1.953,0.284,1.516,58.459,177.196
19.790,-1.867,0.283,1.545,58.823,181.510
19.840,-1.899,0.292,1.549,59.341,187.048
19.890,-2.045,0.293,1.537,58.888,190.694
19.940,-1.981,0.299,1.538,61.008,196.434
19.990,-1.879,0.300,1.571,62.587,201.332
20.041,-1.908,0.306,1.575,63.690,203.885
20.090,-1.817,0.314,1.622,66.836,205.978
20.140,-2.034,0.314,1.601,67.830,206.876
20.190,-1.832,0.315,1.616,69.711,207.683
20.241,-1.909,0.313,1.624,70.387,209.216
20.290,-1.836,0.314,1.658,69.406,214.717
20.340,-1.849,0.320,1.662,71.126,221.426
20.391,-1.750,0.328,1.682,71.393,227.252
20.440,-1.859,0.327,1.685,71.279,231.486
20.490,-1.920,0.327,1.710,75.351,236.835
20.540,-1.956,0.332,1.719,76.540,240.891
20.590,-2.032,0.331,1.724,79.153,244.092
20.640,-1.905,0.339,1.733,80.437,246.429
20.690,-1.975,0.340,1.744,81.977,248.307
20.740,-1.847,0.344,1.743,83.930,248.032
20.790,-1.946,0.344,1.779,83.144,251.056
20.840,-1.756,0.343,1.794,84.809,259.653
20.890,-1.951,0.344,1.785,85.502,269.843
20.941,-1.909,0.353,1.809,84.992,275.126
20.990,-1.945,0.350,1.820,90.200,280.934
21.040,-1.738,0.353,1.822,91.613,284.789
21.090,-1.957,0.354,1.862,95.252,288.069
21.140,-1.680,0.361,1.866,96.952,290.575
21.191,-1.962,0.361,1.896,98.205,293.191
21.240,-1.845,0.361,1.893,99.426,295.325
21.290,-1.931,0.362,1.890,99.029,302.058
21.340,-1.847,0.362,1.891,100.656,311.477
21.390,-1.876,0.366,1.920,102.044,320.088
21.440,-1.857,0.369,1.924,100.577,326.660
21.490,-1.943,0.372,1.930,102.291,333.707
21.540,-1.728,0.376,1.937,102.067,339.521
21.590,-1.977,0.374,1.926,102.359,342.516
21.640,-1.732,0.374,1.925,102.561,345.695
21.690,-1.713,0.377,1.961,102.166,344.987
21.740,-1.804,0.377,1.951,103.636,349.562
21.790,-1.728,0.380,1.948,102.822,354.121
21.840,-1.813,0.380,1.954,102.329,365.144
21.891,-2.016,0.379,1.960,103.247,378.105
21.941,-1.929,0.380,1.959,102.260,385.774
21.990,-1.858,0.375,1.951,103.590,391.461
22.040,-1.894,0.377,1.959,103.237,396.198
22.090,-1.949,0.373,1.975,102.313,401.572
22.140,-1.907,0.374,1.970,102.963,405.731
22.190,-1.981,0.381,1.973,102.410,408.165
22.240,-1.852,0.380,1.987,103.078,409.932
22.290,-1.724,0.382,1.973,103.839,411.733
22.340,-2.032,0.382,1.959,102.452,425.928
22.391,-1.908,0.376,1.969,103.768,435.681
22.440,-2.032,0.377,1.976,102.317,442.825
22.490,-1.937,0.377,1.981,103.153,447.936
22.540,-1.857,0.376,1.974,103.509,453.143
22.590,-1.892,0.381,1.976,102.113,456.875
22.640,-1.860,0.381,1.974,103.008,460.372
22.690,-1.990,0.376,2.006,102.692,462.767
22.740,-1.924,0.376,2.002,103.466,465.949
22.790,-1.778,0.383,2.001,103.929,469.267
22.840,-1.867,0.380,1.988,103.038,480.735
22.890,-2.025,0.378,1.992,103.797,491.492
22.940,-1.857,0.377,1.989,103.717,500.251
22.990,-1.832,0.391,1.998,102.275,506.334
23.040,-1.936,0.390,1.987,103.511,512.454
23.090,-1.823,0.385,2.012,102.698,515.821
23.141,-1.959,0.385,1.996,103.950,519.622
23.190,-1.939,0.388,2.004,103.302,520.875
23.241,-2.035,0.388,2.003,102.612,523.843
23.291,-1.969,0.380,2.016,104.050,530.870
23.340,-1.941,0.378,2.010,102.974,538.740
23.391,-1.894,0.383,2.003,103.893,546.707
23.440,-1.883,0.383,2.004,103.250,551.422
23.490,-1.774,0.379,2.012,102.531,555.480
23.541,-1.720,0.382,2.021,103.253,560.078
23.590,-1.829,0.383,2.009,103.529,564.891
23.640,-2.012,0.383,2.004,103.236,566.783
23.690,-1.849,0.378,2.008,104.100,569.198
23.740,-2.023,0.376,1.993,103.007,569.083
23.791,-1.787,0.379,2.008,103.906,575.424
23.840,-1.628,0.380,2.003,104.120,583.201
23.890,-1.934,0.378,1.988,103.693,594.138
23.940,-1.731,0.380,2.010,104.040,597.817
23.990,-1.893,0.380,2.001,102.788,605.808
24.040,-2.018,0.381,1.994,103.959,607.147
24.090,-2.074,0.383,1.995,103.882,610.735
24.140,-2.034,0.381,1.998,102.560,614.493
24.190,-1.796,0.384,2.015,103.986,617.699
24.241,-2.137,0.384,2.011,102.928,618.272
24.291,-1.862,0.381,2.011,102.934,622.162
24.340,-2.029,0.381,1.996,103.128,629.465
24.390,-1.860,0.384,2.007,103.172,636.780
24.440,-1.985,0.381,2.000,104.371,643.583
24.490,-2.010,0.381,1.999,102.621,649.306
24.540,-1.856,0.384,2.012,102.168,652.231
24.590,-1.776,0.389,2.012,103.798,654.397
24.640,-1.946,0.388,2.009,102.614,656.229
24.690,-1.902,0.392,2.006,103.951,657.765
24.740,-1.996,0.392,2.005,103.337,660.841
24.790,-1.889,0.392,2.018,102.874,664.010
24.841,-1.616,0.391,2.002,103.198,671.236
24.891,-1.856,0.385,2.001,102.736,679.337
24.940,-1.835,0.385,2.006,103.511,681.897
24.990,-1.843,0.387,2.010,103.883,685.282
25.040,-1.813,0.386,2.044,102.284,689.960
25.090,-2.006,0.387,2.037,103.897,693.162
25.141,-1.995,0.386,2.011,102.837,695.537
25.190,-1.931,0.389,2.005,103.294,695.105
25.241,-1.794,0.391,2.005,103.891,696.361
25.291,-1.885,0.387,2.000,103.346,701.259
25.340,-1.987,0.387,1.998,103.944,709.696
25.390,-1.948,0.381,1.989,102.661,715.300
25.440,-1.898,0.382,2.015,103.981,719.810
25.490,-1.876,0.382,2.009,103.306,723.075
25.540,-1.808,0.384,2.021,101.894,724.847
25.590,-1.967,0.384,2.026,103.698,726.487
25.641,-1.860,0.389,2.015,103.176,730.898
25.690,-1.852,0.393,2.003,103.521,732.439
25.740,-1.812,0.394,2.011,103.396,734.080
25.790,-2.020,0.387,2.001,102.011,736.074
25.840,-1.927,0.387,2.005,103.877,741.975
25.890,-1.953,0.381,2.003,103.118,746.872
25.941,-1.910,0.383,2.008,103.188,753.545
25.990,-1.753,0.382,2.006,104.087,756.654
26.040,-2.095,0.381,1.986,102.590,760.267
26.090,-1.913,0.391,2.001,103.685,761.783
26.140,-1.776,0.393,2.009,104.298,762.534
