time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
2.792,0.007,-0.126,-0.097,-4.252,-4.272
2.842,-0.020,-0.127,-0.096,-3.719,-3.571
2.892,0.001,-0.127,-0.098,-3.031,-2.951
2.943,-0.008,-0.126,-0.098,-3.570,-3.055
2.992,0.026,-0.127,-0.100,-2.877,-3.129
3.043,0.035,-0.126,-0.093,-4.151,-3.013
3.092,0.023,-0.126,-0.100,-3.097,-4.466
3.142,0.019,-0.127,-0.100,-3.423,-4.489
3.192,0.006,-0.126,-0.098,-3.811,-3.419
3.242,0.007,-0.126,-0.100,-3.064,-3.241
3.292,0.005,-0.127,-0.102,-3.607,-3.007
3.343,0.013,-0.126,-0.095,-2.904,-3.113
3.392,0.018,-0.126,-0.100,-3.054,-4.468
3.442,-0.005,-0.126,-0.102,-3.794,-4.418
3.493,0.021,-0.127,-0.098,-2.933,-3.815
3.542,0.001,-0.126,-0.095,-4.011,-3.231
3.592,-0.028,-0.127,-0.098,-4.073,-2.987
3.642,0.015,-0.127,-0.100,-2.977,-3.444
3.693,0.006,-0.127,-0.095,-3.703,-3.665
3.742,0.004,-0.127,-0.096,-2.992,-4.306
3.792,0.002,-0.127,-0.100,-3.037,-2.923
3.842,0.019,-0.126,-0.095,-3.793,-2.933
3.892,-0.012,-0.127,-0.096,-2.887,-2.929
3.943,0.014,-0.127,-0.094,-3.913,-3.079
3.992,0.024,-0.127,-0.100,-3.248,-4.025
4.042,0.001,-0.126,-0.104,-3.102,-3.804
4.092,-0.012,-0.126,-0.097,-3.964,-3.009
4.142,0.022,-0.126,-0.097,-2.917,-3.115
4.192,-0.006,-0.127,-0.101,-3.411,-3.000
4.243,0.013,-0.126,-0.094,-2.946,-3.153
4.292,0.008,-0.127,-0.100,-3.648,-3.725
4.342,0.003,-0.126,-0.099,-4.101,-3.972
4.392,-0.008,-0.127,-0.104,-2.957,-3.437
4.442,0.025,-0.127,-0.097,-3.662,-3.017
4.493,-0.013,-0.126,-0.102,-3.381,-2.889
4.542,0.006,-0.127,-0.097,-3.020,-3.460
4.593,-0.004,-0.126,-0.099,-3.461,-3.803
4.642,-0.002,-0.126,-0.103,-3.322,-3.696
4.692,-0.004,-0.126,-0.100,-3.920,-3.642
4.742,0.006,-0.126,-0.097,-3.742,-2.878
4.792,-0.003,-0.126,-0.099,-2.942,-2.896
4.842,-0.002,-0.126,-0.093,-3.971,-3.268
4.892,-0.004,-0.126,-0.095,-2.949,-4.004
4.942,0.006,-0.126,-0.101,-3.526,-4.192
4.993,-0.025,-0.126,-0.101,-3.963,-3.356
5.042,0.003,-0.126,-0.095,-3.064,-3.129
5.092,0.020,-0.126,-0.098,-4.128,-3.102
5.142,0.002,-0.126,-0.096,-3.485,-3.417
5.192,12.902,-0.124,-0.099,-3.271,-3.849
5.242,12.902,-0.123,-0.094,-3.785,-3.193
5.292,12.902,-0.120,-0.085,-2.790,-3.257
5.342,12.902,-0.121,-0.107,-3.126,-3.102
5.392,12.902,-0.127,-0.105,-3.164,-2.399
5.442,12.902,-0.127,-0.100,-2.851,-2.902
5.492,12.902,-0.123,-0.100,-4.607,-4.012
5.542,12.902,-0.121,-0.099,-3.197,-4.177
5.592,12.902,-0.118,-0.100,-4.082,-3.694
5.642,12.902,-0.117,-0.101,-3.241,-2.494
5.693,12.902,-0.116,-0.099,-3.553,-3.031
5.742,12.902,-0.113,-0.088,-3.588,-3.621
5.792,12.902,-0.118,-0.104,-3.828,-4.246
5.842,12.902,-0.115,-0.107,-3.952,-4.135
5.893,12.902,-0.118,-0.118,-3.750,-3.255
5.942,12.902,-0.116,-0.117,-3.220,-1.851
5.992,12.902,-0.117,-0.097,-2.728,-2.763
6.042,12.902,-0.119,-0.107,-3.489,-3.462
6.092,12.902,-0.122,-0.120,-3.076,-3.651
6.142,12.902,-0.120,-0.119,-4.734,-3.500
6.193,12.902,-0.123,-0.108,-3.408,-4.834
6.243,-2.172,-0.123,-0.094,-4.690,-2.973
6.292,-1.555,-0.121,-0.105,-3.732,-2.742
6.342,-1.895,-0.120,-0.095,-3.195,-2.404
6.392,-1.722,-0.122,-0.086,-3.332,-3.820
6.442,-1.679,-0.122,-0.077,-3.019,-4.317
6.492,-1.842,-0.122,-0.116,-3.436,-3.212
6.542,-1.738,-0.122,-0.118,-3.129,-2.470
6.592,12.902,-0.125,-0.124,-2.723,-3.100
6.642,12.902,-0.124,-0.122,-3.913,-3.441
6.692,12.902,-0.118,-0.088,-2.463,-4.284
6.742,12.902,-0.118,-0.081,-4.168,-3.933
6.792,12.902,-0.118,-0.091,-2.966,-3.565
6.842,12.902,-0.117,-0.081,-2.616,-2.290
6.892,12.902,-0.121,-0.120,-3.986,-3.046
6.942,12.902,-0.121,-0.124,-2.694,-3.395
6.993,12.902,-0.120,-0.121,-3.617,-3.672
7.042,12.902,-0.122,-0.120,-3.581,-3.426
7.092,12.902,-0.119,-0.093,-2.963,-2.814
7.142,12.902,-0.118,-0.095,-4.001,-3.162
7.192,12.902,-0.114,-0.100,-3.765,-2.565
7.243,12.902,-0.112,-0.106,-3.420,-3.228
7.293,12.902,-0.107,-0.089,-3.519,-3.652
7.343,12.902,-0.108,-0.101,-2.836,-3.899
7.392,12.902,-0.098,-0.115,-4.386,-3.292
7.442,12.902,-0.099,-0.114,-3.170,-2.581
7.492,12.902,-0.103,-0.113,-2.852,-3.259
7.542,12.902,-0.104,-0.105,-4.024,-3.313
7.592,12.902,-0.098,-0.105,-2.996,-4.268
7.642,12.902,-0.097,-0.104,-4.230,-3.688
7.692,-1.921,-0.101,-0.105,-3.974,-3.041
7.742,-1.826,-0.101,-0.096,-3.493,-3.441
7.792,-2.152,-0.099,-0.103,-4.263,-3.067
7.843,-2.112,-0.099,-0.108,-3.343,-2.998
7.892,12.902,-0.103,-0.096,-3.418,-3.269
7.942,12.902,-0.101,-0.092,-4.259,-3.239
7.992,12.902,-0.102,-0.091,-3.335,-1.778
8.042,12.902,-0.104,-0.099,-3.766,-2.038
8.092,12.902,-0.104,-0.109,-2.895,-2.606
8.142,12.902,-0.102,-0.112,-3.317,-3.324
8.192,12.902,-0.106,-0.092,-4.196,-4.329
8.242,12.902,-0.105,-0.084,-3.032,-3.604
8.293,12.902,-0.111,-0.114,-4.525,-2.787
8.342,12.902,-0.111,-0.107,-3.269,-2.458
8.392,12.902,-0.122,-0.105,-3.010,-2.348
8.442,-1.926,-0.119,-0.097,-3.639,-3.069
8.492,-1.838,-0.118,-0.115,-3.072,-4.355
8.543,-1.823,-0.119,-0.115,-4.804,-5.007
8.592,-1.956,-0.117,-0.096,-3.007,-4.000
8.642,-1.873,-0.117,-0.097,-3.301,-3.011
8.693,-2.004,-0.113,-0.113,-4.214,-3.085
8.742,-2.025,-0.113,-0.111,-3.746,-3.516
8.792,-1.916,-0.108,-0.088,-3.211,-4.149
8.842,-1.999,-0.108,-0.091,-3.467,-3.386
8.892,-1.861,-0.102,-0.093,-3.358,-3.165
8.942,-2.001,-0.102,-0.093,-4.693,-2.951
8.992,-1.941,-0.102,-0.109,-3.258,-2.824
9.042,-1.848,-0.101,-0.106,-3.682,-3.921
9.092,-1.862,-0.101,-0.099,-4.129,-3.829
9.142,-1.880,-0.101,-0.099,-3.053,-3.557
9.192,-1.950,-0.098,-0.105,-4.309,-3.320
9.242,-1.877,-0.099,-0.107,-2.908,-2.572
9.292,-1.986,-0.099,-0.102,-3.407,-3.115
9.342,-2.078,-0.099,-0.096,-3.414,-3.269
9.392,-1.979,-0.095,-0.100,-2.830,-3.480
9.442,-1.828,-0.094,-0.107,-3.333,-4.012
9.492,-1.854,-0.095,-0.095,-2.893,-2.063
9.543,-1.706,-0.095,-0.102,-2.941,-2.773
9.592,-1.963,-0.096,-0.107,-4.258,-3.410
9.642,-1.879,-0.096,-0.102,-2.999,-3.682
9.692,-1.948,-0.096,-0.101,-3.510,-4.896
9.742,-1.852,-0.096,-0.114,-3.381,-2.933
9.792,12.902,-0.094,-0.090,-2.672,-3.221
9.842,12.902,-0.097,-0.104,-4.832,-2.850
9.892,12.902,-0.091,-0.081,-3.073,-2.808
9.943,12.902,-0.093,-0.079,-4.375,-2.972
9.992,12.902,-0.095,-0.090,-4.247,-3.225
10.042,12.902,-0.095,-0.100,-2.724,-3.310
10.092,12.902,-0.094,-0.114,-4.793,-3.180
10.142,12.902,-0.094,-0.120,-3.642,-2.223
10.192,12.902,-0.086,-0.097,-3.740,-2.806
10.243,12.902,-0.087,-0.088,-3.543,-3.045
10.292,12.902,-0.084,-0.112,-3.118,-4.517
10.342,-1.943,-0.084,-0.110,-4.497,-4.077
10.392,-1.758,-0.089,-0.089,-3.311,-2.485
10.442,-1.978,-0.090,-0.090,-3.236,-2.998
10.493,-1.739,-0.085,-0.112,-3.663,-2.854
10.542,-1.795,-0.086,-0.114,-3.085,-2.982
10.592,-1.979,-0.085,-0.104,-3.781,-4.556
10.642,-1.881,-0.083,-0.092,-4.101,-3.189
10.692,-1.859,-0.082,-0.103,-2.826,-2.632
10.742,-1.849,-0.082,-0.111,-4.243,-2.937
10.792,-1.804,-0.080,-0.072,-2.997,-3.343
10.842,-1.905,-0.082,-0.083,-3.498,-4.567
10.892,-1.853,-0.084,-0.091,-3.363,-4.435
10.942,-1.928,-0.084,-0.095,-2.540,-3.418
10.993,-1.773,-0.082,-0.112,-4.122,-3.232
11.042,-2.058,-0.084,-0.113,-3.013,-3.062
11.092,-1.760,-0.083,-0.091,-3.639,-3.265
11.142,-1.949,-0.084,-0.093,-4.386,-4.915
11.192,-1.885,-0.084,-0.095,-3.177,-4.065
11.242,-1.918,-0.086,-0.100,-4.194,-3.430
11.292,-1.831,-0.086,-0.077,-3.567,-3.076
11.342,-1.798,-0.085,-0.084,-3.164,-2.814
11.392,-1.755,-0.085,-0.077,-3.316,-2.211
11.442,-1.972,-0.086,-0.088,-3.371,-4.733
11.492,-1.925,-0.083,-0.088,-4.365,-4.215
11.542,-1.880,-0.083,-0.089,-3.290,-4.146
11.592,-1.730,-0.077,-0.086,-3.028,-3.073
11.642,-2.134,-0.079,-0.085,-4.148,-3.582
11.693,-1.807,-0.065,-0.061,-2.940,-3.345
11.742,-1.894,-0.065,-0.071,-4.295,-3.707
11.792,-1.823,-0.039,-0.062,-2.988,-4.730
11.842,-1.862,-0.041,-0.064,-3.426,-3.704
11.892,-1.881,-0.028,-0.042,-3.708,-3.047
11.942,-2.040,-0.029,-0.054,-3.036,-2.770
11.992,-1.714,-0.030,-0.044,-4.503,-2.369
12.042,-1.857,-0.030,-0.041,-4.372,-3.968
12.092,-1.908,-0.029,-0.041,-3.591,-4.885
12.142,-2.054,-0.029,-0.041,-3.749,-3.233
12.193,-1.923,-0.025,-0.020,-3.389,-3.139
12.242,-1.979,-0.025,-0.023,-3.127,-2.939
12.292,-2.028,-0.028,0.077,-4.027,-3.636
12.343,-1.802,-0.026,0.071,-3.507,-3.611
12.393,-1.886,-0.030,0.192,-3.280,-3.818
12.442,-1.906,-0.031,0.190,-3.136,-3.576
12.492,-1.756,-0.033,0.261,-2.530,-2.216
12.542,-1.834,-0.033,0.251,-3.781,-2.911
12.592,-1.985,-0.031,0.262,-2.793,-3.067
12.642,-2.063,-0.030,0.259,-3.832,-4.495
12.692,-1.823,-0.021,0.255,-3.805,-4.059
12.742,-1.924,-0.021,0.265,-3.293,-3.373
12.792,-1.854,-0.012,0.274,-3.657,-3.595
12.842,-1.902,-0.014,0.273,-2.444,-3.313
12.892,-1.921,-0.003,0.286,-3.259,-3.709
12.942,-1.892,-0.004,0.290,-3.222,-3.726
12.993,-1.898,0.005,0.307,-2.831,-4.536
13.042,-1.696,0.006,0.308,-3.664,-3.649
13.093,-1.908,0.011,0.298,-2.917,-2.396
13.142,-1.998,0.011,0.300,-3.484,-3.524
13.193,-1.694,0.015,0.316,-3.669,-3.335
13.242,-2.012,0.012,0.313,-3.058,-3.709
13.292,-1.910,0.016,0.331,-4.023,-4.084
13.342,-1.901,0.018,0.342,-2.760,-4.075
13.392,-1.779,0.017,0.374,-3.430,-3.701
13.443,-1.778,0.018,0.365,-3.819,-3.095
13.492,-2.140,0.022,0.389,-2.952,-3.372
13.542,-1.873,0.021,0.387,-3.218,-3.988
13.592,-2.038,0.024,0.414,-1.438,-3.850
13.643,-1.953,0.025,0.425,0.545,-2.764
13.692,-1.961,0.030,0.452,0.376,-2.890
13.742,-1.996,0.029,0.450,1.787,-3.171
13.792,-1.825,0.033,0.491,1.662,-2.675
13.843,-1.881,0.033,0.490,2.218,-3.610
13.892,-1.902,0.036,0.490,2.902,-4.076
13.942,-1.821,0.036,0.489,1.689,-3.675
13.992,-1.961,0.038,0.503,3.576,-3.407
14.042,-1.882,0.039,0.503,3.165,-2.925
14.093,-2.010,0.043,0.514,3.872,-3.033
14.142,-1.849,0.043,0.499,4.702,-4.320
14.193,-1.872,0.052,0.542,3.501,-3.521
14.242,-1.716,0.052,0.550,4.330,-3.487
14.292,-1.843,0.058,0.549,5.124,-3.268
14.342,-2.035,0.056,0.535,5.755,-2.778
14.393,-1.746,0.063,0.569,5.613,-3.276
14.442,-2.095,0.062,0.585,4.639,-4.176
14.493,-1.826,0.064,0.595,4.963,-4.088
14.542,-1.903,0.063,0.593,5.674,-3.499
14.592,-2.002,0.070,0.622,5.959,-3.552
14.642,-1.920,0.068,0.624,6.583,-2.689
14.692,-1.680,0.074,0.647,6.625,-3.559
14.742,-1.929,0.074,0.624,7.109,-3.753
14.792,-1.787,0.079,0.641,7.478,-4.433
14.842,-1.945,0.078,0.638,6.708,-2.718
14.892,-1.961,0.080,0.665,8.246,-2.826
14.942,-1.922,0.081,0.659,7.377,-2.058
14.992,-2.056,0.087,0.681,7.900,-2.392
15.042,-1.810,0.089,0.713,8.339,-4.352
15.093,-1.872,0.093,0.716,8.180,-4.576
15.142,-1.859,0.091,0.710,9.151,-2.596
15.192,-1.895,0.097,0.726,9.066,-3.163
15.242,-1.997,0.096,0.725,9.077,-3.192
15.292,-1.709,0.099,0.751,9.307,-4.367
15.342,-1.797,0.097,0.750,8.732,-4.202
15.392,-1.844,0.104,0.776,10.205,-4.441
15.442,-1.867,0.103,0.770,9.613,-2.711
15.492,-1.967,0.110,0.789,9.033,-2.679
15.542,-1.936,0.110,0.799,10.929,-2.807
15.592,-1.922,0.114,0.809,10.060,-3.202
15.711,-1.814,0.119,0.838,11.800,-3.310
15.858,-1.865,0.130,0.851,13.058,-3.762
16.014,-1.905,0.134,0.875,13.494,-3.966
16.196,-1.862,0.144,0.916,13.692,-2.485
16.345,-1.919,0.149,0.967,14.149,2.163
16.499,-1.919,0.157,0.972,15.696,10.087
16.542,-1.987,0.156,0.983,16.889,10.441
16.592,-2.014,0.161,0.988,16.763,11.619
16.642,-2.079,0.162,1.013,16.692,13.127
16.693,-1.850,0.167,1.018,18.180,14.200
16.742,-1.742,0.171,1.051,17.502,15.064
16.792,-1.809,0.168,1.036,18.383,16.383
16.842,-1.933,0.171,1.051,18.488,15.432
16.892,-1.872,0.176,1.055,18.282,16.827
16.943,-1.870,0.180,1.084,19.209,17.801
16.992,-1.928,0.183,1.095,19.533,18.326
17.042,-1.895,0.189,1.106,19.054,19.216
17.092,-1.853,0.188,1.112,21.118,18.397
17.142,-2.052,0.189,1.116,20.575,17.856
17.192,-2.000,0.193,1.117,21.966,18.991
17.242,-1.994,0.192,1.151,22.258,19.860
17.293,-1.911,0.192,1.142,22.357,20.397
17.342,-1.852,0.198,1.160,23.235,22.991
17.393,-1.848,0.199,1.163,21.758,22.518
17.442,-1.924,0.200,1.193,22.950,21.188
17.493,-1.998,0.200,1.195,23.082,21.706
17.542,-1.919,0.203,1.219,22.976,23.314
17.592,-1.910,0.206,1.215,25.445,23.248
17.642,-2.042,0.213,1.235,25.041,23.992
17.692,-1.980,0.213,1.243,26.689,23.462
17.742,-2.139,0.222,1.260,26.575,22.791
17.792,-1.820,0.223,1.274,26.940,24.908
17.842,-1.803,0.222,1.289,27.708,26.539
17.892,-1.873,0.223,1.295,27.145,26.824
17.942,-1.887,0.231,1.301,27.366,28.005
17.993,-1.840,0.229,1.296,28.291,28.886
18.043,-1.983,0.234,1.321,29.032,27.579
18.092,-1.995,0.233,1.322,31.172,27.856
18.142,-1.937,0.240,1.360,31.720,28.730
18.193,-1.978,0.239,1.360,31.730,29.266
18.242,-1.912,0.246,1.384,32.472,29.194
18.292,-1.939,0.245,1.375,31.654,29.852
18.342,-1.943,0.254,1.413,32.283,29.879
18.393,-1.972,0.253,1.409,32.254,31.846
18.442,-2.009,0.253,1.429,32.579,33.429
18.492,-1.988,0.254,1.429,35.120,33.770
18.542,-1.892,0.263,1.453,35.641,34.854
18.592,-1.891,0.258,1.450,37.193,34.467
18.642,-1.979,0.268,1.473,37.659,33.958
18.693,-1.910,0.268,1.486,37.461,33.859
18.742,-1.797,0.277,1.525,38.413,34.879
18.792,-2.048,0.278,1.517,38.352,36.694
18.842,-2.004,0.284,1.510,39.494,38.018
18.893,-1.973,0.283,1.519,39.657,39.516
18.942,-1.990,0.288,1.550,39.800,39.166
18.992,-2.124,0.289,1.541,42.483,39.881
19.042,-1.855,0.290,1.598,43.174,40.660
19.092,-2.049,0.289,1.590,43.581,42.163
19.142,-1.942,0.293,1.591,46.234,42.774
19.192,-2.177,0.294,1.587,45.723,41.354
19.243,-1.968,0.306,1.624,47.130,41.515
19.292,-1.889,0.305,1.625,46.813,44.188
19.343,-1.835,0.309,1.667,47.545,44.472
19.392,-2.020,0.308,1.661,47.463,46.676
19.443,-1.997,0.313,1.685,47.394,47.910
19.492,-2.093,0.313,1.673,50.466,48.777
19.542,-1.959,0.316,1.702,51.822,48.766
19.593,-2.015,0.317,1.707,53.843,48.987
19.642,-1.998,0.327,1.739,54.775,49.378
19.692,-1.920,0.327,1.744,54.541,50.851
19.743,-2.021,0.328,1.739,56.310,50.875
19.792,-2.024,0.328,1.745,56.663,52.361
19.842,-1.781,0.334,1.791,56.418,53.136
19.892,-2.041,0.332,1.782,57.660,55.206
19.942,-1.999,0.344,1.823,57.184,57.605
19.992,-1.909,0.343,1.832,58.994,58.930
20.042,-1.725,0.355,1.856,61.904,58.644
20.092,-2.084,0.354,1.849,62.800,59.440
20.142,-2.070,0.347,1.857,65.161,58.706
20.192,-1.794,0.349,1.870,66.198,59.606
20.242,-2.135,0.347,1.894,66.596,60.643
20.292,-1.970,0.347,1.894,67.223,64.068
20.342,-1.674,0.350,1.922,67.425,64.689
20.393,-1.791,0.350,1.916,67.735,66.406
20.442,-1.715,0.355,1.928,68.630,66.667
20.493,-1.882,0.354,1.932,68.330,67.856
20.543,-1.930,0.353,1.939,68.650,70.425
20.592,-1.831,0.353,1.935,69.112,70.399
20.642,-1.922,0.358,1.950,69.198,71.200
20.693,-1.913,0.358,1.945,68.622,71.542
20.742,-1.804,0.355,1.969,67.600,70.252
20.792,-1.981,0.356,1.968,69.780,74.625
20.842,-2.039,0.361,1.956,68.379,77.778
20.892,-2.006,0.361,1.957,69.509,80.908
20.942,-2.071,0.358,1.974,69.092,81.738
20.992,-1.989,0.358,1.971,68.671,82.056
21.042,-1.747,0.364,1.980,69.787,81.868
21.092,-1.982,0.365,1.973,68.378,83.676
21.142,-1.824,0.361,1.977,68.092,84.992
21.192,-1.958,0.362,1.969,69.857,86.225
21.242,-1.824,0.363,1.971,69.172,86.073
21.292,-1.964,0.361,1.976,69.716,89.630
21.342,-1.994,0.362,1.986,69.107,90.820
21.392,-1.884,0.363,1.987,69.009,94.862
21.443,-1.708,0.367,1.991,69.521,97.012
21.492,-1.985,0.365,1.985,68.592,98.245
21.543,-1.908,0.368,1.999,70.087,99.144
21.592,-1.865,0.365,1.990,68.560,100.011
21.642,-1.865,0.376,2.017,68.073,99.710
21.693,-1.956,0.377,2.007,69.400,101.427
21.742,-1.855,0.374,2.006,68.656,103.049
21.792,-1.855,0.374,2.001,69.507,106.485
21.842,-1.937,0.369,2.004,69.140,109.857
21.893,-1.906,0.370,2.004,69.768,113.860
21.942,-1.936,0.367,2.007,69.129,114.133
21.992,-1.867,0.366,1.998,70.976,116.829
22.042,-1.935,0.369,2.007,74.196,118.054
22.092,-1.920,0.369,2.011,76.739,120.238
22.143,-1.766,0.369,1.994,76.791,120.384
22.192,-1.914,0.367,1.994,78.867,120.504
22.242,-1.969,0.373,2.007,79.101,121.755
22.292,-1.813,0.373,2.020,79.485,125.561
22.342,-1.971,0.370,2.019,81.265,131.001
22.392,-1.928,0.372,2.011,80.681,134.456
22.442,-1.921,0.370,2.005,81.800,137.194
22.492,-1.917,0.372,2.014,81.195,138.609
22.542,-1.951,0.371,2.027,80.705,139.473
22.592,-1.805,0.372,2.024,81.876,141.321
22.642,-1.922,0.372,2.031,81.835,143.502
22.692,-1.802,0.372,2.029,82.466,144.044
22.742,-1.845,0.373,2.012,82.394,144.198
22.792,-1.748,0.373,2.007,81.657,149.673
22.842,-1.874,0.376,2.003,82.721,153.352
22.892,-1.822,0.376,2.005,81.914,158.782
22.942,-1.862,0.368,2.008,82.197,162.067
22.992,-1.779,0.370,2.008,82.714,165.348
23.043,-1.764,0.374,2.023,82.280,165.927
23.093,-1.887,0.372,2.023,82.585,168.054
23.142,-1.870,0.374,2.027,83.280,168.079
23.192,-1.926,0.373,2.023,81.825,169.718
23.242,-1.834,0.372,2.023,83.230,171.399
23.292,-1.884,0.371,2.022,81.411,179.271
23.342,-1.947,0.368,2.036,83.177,183.493
23.393,-1.938,0.368,2.025,82.130,188.477
23.442,-1.845,0.373,1.992,82.190,189.977
23.492,-1.915,0.373,2.005,82.835,194.546
23.542,-1.913,0.368,2.010,81.404,197.857
23.592,-1.872,0.368,2.014,82.373,200.051
23.643,-2.013,0.372,2.008,81.677,200.990
23.692,-1.907,0.372,2.008,82.633,201.458
23.743,-2.002,0.368,2.009,82.606,203.579
23.792,-1.824,0.368,2.016,82.789,209.491
23.843,-1.868,0.370,2.017,82.408,216.450
23.892,-1.872,0.373,2.014,82.231,224.409
23.942,-1.848,0.369,2.015,81.544,228.581
23.992,-1.739,0.370,2.011,82.774,230.439
24.042,-1.816,0.372,2.015,82.018,232.056
24.092,-1.831,0.372,2.016,82.077,235.438
24.142,-1.868,0.372,2.021,82.315,238.232
24.192,-1.793,0.371,2.021,81.590,240.729
24.242,-1.813,0.369,2.025,82.649,239.555
24.292,-1.882,0.369,2.027,83.298,246.360
24.342,-1.970,0.373,2.026,82.410,256.031
24.392,-1.840,0.373,2.018,82.608,263.834
24.442,-1.932,0.371,2.010,81.642,269.711
24.492,-1.863,0.371,2.011,83.593,273.514
24.542,-1.942,0.372,2.020,83.157,277.412
24.592,-1.875,0.373,2.017,81.433,278.452
24.642,-1.917,0.369,2.015,83.403,279.912
24.693,-1.810,0.369,2.021,82.772,283.114
24.742,-1.916,0.371,2.027,82.494,286.211
24.792,-1.830,0.369,2.017,82.068,296.733
24.843,-1.981,0.368,2.002,82.499,305.153
24.892,-1.913,0.368,2.013,83.035,313.418
24.942,-1.888,0.371,2.011,82.861,316.960
24.993,-1.841,0.371,2.032,81.929,322.428
25.043,-1.831,0.375,2.030,82.637,328.565
25.093,-2.055,0.375,2.031,83.382,331.579
25.142,-1.900,0.380,2.036,83.236,332.984
25.192,-1.829,0.379,2.038,83.094,333.807
25.242,-1.847,0.377,2.029,82.766,336.713
25.293,-1.971,0.377,2.015,83.577,347.630
25.342,-1.924,0.378,2.009,81.453,359.231
25.393,-1.861,0.378,2.011,83.567,370.157
25.442,-1.932,0.371,2.007,82.748,376.748
25.493,-1.823,0.371,2.030,82.553,382.138
25.543,-1.960,0.375,2.031,83.254,385.579
25.592,-1.805,0.376,2.022,82.177,391.400
25.642,-1.880,0.376,2.018,83.054,394.578
25.692,-1.836,0.374,2.025,82.915,397.868
25.742,-1.884,0.377,2.021,81.649,400.589
25.792,-1.822,0.377,2.030,83.170,411.932
25.843,-1.931,0.371,2.026,81.627,421.512
25.892,-1.792,0.371,2.019,83.062,431.046
25.942,-1.856,0.378,2.025,82.917,438.523
25.992,-1.837,0.379,2.023,81.644,444.608
26.042,-1.859,0.371,2.014,82.470,448.083
26.092,-1.877,0.370,2.005,82.700,449.331
26.142,-1.939,0.374,2.017,82.683,452.542
26.192,-1.786,0.376,2.033,83.173,456.298
26.243,-1.879,0.370,2.032,82.066,458.901
