time(sec),pressure-1(bar),pressure-2(bar),pressure-3(bar),flow_rate_1(LPM),flow_rate_2(LPM)
3.882,0.099,-1.558,8.125,194.966,0.880
3.933,0.099,-1.682,0.259,195.521,0.570
3.982,0.099,-1.781,3.709,194.978,0.273
4.032,0.102,-2.133,8.585,194.908,-0.008
4.083,0.103,-1.931,0.830,195.730,0.010
4.133,0.100,-1.898,0.850,195.165,0.495
4.182,0.098,-1.930,-1.048,195.716,0.580
4.233,0.101,-1.614,0.876,195.396,0.908
4.283,0.100,-1.668,0.620,195.771,0.267
4.333,0.103,-1.761,1.099,196.042,0.066
4.382,0.103,-1.607,0.633,195.850,0.950
4.433,0.106,-1.656,0.692,196.223,0.507
4.482,0.103,-1.731,0.643,196.059,0.659
4.532,0.109,-1.855,0.797,195.344,-0.110
4.582,0.106,-1.764,1.053,195.681,0.824
4.633,0.107,-1.833,-3.714,195.508,0.669
4.683,0.109,-1.805,0.295,195.971,-0.070
4.732,0.108,-1.979,1.106,195.577,0.778
4.782,0.109,-1.901,0.751,195.285,0.504
4.833,0.112,-1.971,2.902,195.856,0.409
4.883,0.112,-1.800,0.623,195.564,0.368
4.932,0.116,-1.735,0.968,195.570,0.136
4.982,0.114,-1.863,0.311,195.763,0.546
5.033,0.118,-1.850,0.528,195.428,0.198
5.082,0.117,-1.660,0.147,196.568,1.241
5.132,0.119,-1.698,0.663,196.207,0.570
5.182,0.120,-1.864,0.938,196.698,0.398
5.232,0.119,-1.874,8.079,196.908,-0.133
5.282,0.120,-1.864,0.896,196.315,0.478
5.332,0.122,-1.843,0.922,196.715,1.123
5.382,0.120,-1.836,-0.319,197.012,0.567
5.432,0.125,-1.833,0.269,196.542,0.071
5.482,0.124,-1.818,0.774,197.132,0.293
5.532,0.126,-1.672,0.781,196.718,0.280
5.583,0.126,-1.944,1.322,197.971,0.154
5.632,0.125,-1.935,0.784,197.751,0.778
5.682,0.124,-1.763,0.846,197.983,0.554
5.732,0.124,-1.717,4.061,198.561,-0.053
5.782,0.124,-1.872,0.860,198.509,-0.115
5.832,0.125,-1.811,0.525,198.175,0.351
5.882,0.123,-1.661,0.846,199.167,0.792
5.932,0.124,-1.858,0.594,198.563,0.450
5.982,0.124,-1.744,0.482,199.213,0.727
6.032,0.122,-1.836,0.853,198.812,0.104
6.083,0.123,-1.775,0.659,198.910,-0.062
6.132,0.125,-1.687,0.830,198.622,-0.039
6.182,0.125,-1.929,1.014,198.217,0.657
6.232,0.133,-1.817,-3.537,198.875,0.823
6.283,0.132,-1.921,1.073,198.412,0.523
6.332,0.134,-1.949,0.935,198.214,0.066
6.382,0.134,-1.896,1.257,198.551,0.033
6.432,0.137,-1.797,0.603,197.963,-0.225
6.482,0.137,-1.803,0.863,198.277,0.761
6.532,0.140,-1.897,0.883,198.319,0.556
6.582,0.138,-1.744,0.797,198.059,0.144
6.632,0.140,-1.714,-3.530,198.581,0.058
6.682,0.139,-1.862,0.817,198.363,-0.607
6.732,0.137,-1.801,0.968,198.233,0.587
6.782,0.139,-1.946,0.958,198.650,0.534
6.832,0.141,-1.697,0.403,197.912,0.810
6.882,0.142,-1.847,0.774,198.632,0.694
6.932,0.139,-1.719,1.112,198.560,-0.189
6.982,0.140,-1.692,0.945,198.189,0.208
7.032,0.141,-1.691,0.827,199.156,0.388
7.082,0.140,-1.770,1.119,199.144,0.347
7.132,0.144,-1.809,3.013,199.850,0.421
7.183,0.144,-1.893,1.040,199.550,0.484
7.233,0.143,-1.820,1.257,200.060,0.729
7.282,0.145,-1.727,0.777,200.380,-0.099
7.332,0.145,-1.610,4.901,199.863,0.574
7.382,0.147,-1.736,0.603,200.271,0.508
7.433,0.150,-1.642,0.965,200.460,1.297
7.482,0.151,-1.926,2.242,200.381,0.417
7.533,0.154,-1.737,1.185,200.788,0.215
7.582,0.154,-1.913,2.133,200.614,-0.291
7.633,0.154,-1.928,0.974,201.200,0.193
7.682,0.154,-1.867,0.961,201.419,0.619
7.732,0.160,-1.986,3.223,201.027,0.834
7.782,0.159,-1.699,0.725,201.945,0.708
7.832,0.161,-1.774,0.843,201.474,-0.010
7.882,0.163,-1.680,0.814,201.476,0.353
7.932,0.166,-1.787,1.569,202.203,-0.034
7.982,0.166,-1.834,0.988,201.940,0.695
8.032,0.172,-1.702,0.948,203.659,1.228
8.083,0.171,-1.771,1.050,203.864,0.544
8.132,0.168,-1.790,0.988,204.284,0.327
8.182,0.169,-1.809,1.017,205.396,-0.311
8.232,0.165,-1.962,0.574,204.961,-0.253
8.282,0.165,-1.743,1.211,205.653,0.777
8.332,0.172,-1.769,1.868,205.911,0.612
8.382,0.171,-1.719,0.587,205.648,0.169
8.432,0.168,-1.730,0.272,206.419,-0.214
8.482,0.166,-1.882,1.073,206.014,0.036
8.532,0.167,-1.778,-1.002,206.632,0.358
8.582,0.167,-1.817,0.919,206.984,0.618
8.632,0.166,-1.718,1.126,206.668,0.510
8.682,0.167,-1.898,2.288,207.567,0.125
8.732,0.161,-2.035,2.130,207.346,-0.439
8.783,0.164,-1.997,0.239,207.775,-0.161
8.832,0.165,-1.726,1.122,207.810,0.663
8.882,0.166,-1.753,0.738,207.131,0.288
8.932,0.167,-1.737,1.126,207.674,0.532
8.982,0.167,-1.870,0.833,207.967,0.583
9.032,0.164,-1.974,0.617,208.338,-0.495
9.082,0.165,-1.752,0.935,208.758,0.470
9.133,0.158,-1.694,1.093,209.171,0.481
9.183,0.158,-1.954,1.267,210.257,0.193
9.232,0.163,-1.928,0.580,210.058,0.318
9.282,0.162,-1.835,0.732,209.952,0.976
9.333,0.159,-1.756,0.718,210.401,0.467
9.382,0.157,-1.672,1.198,210.332,0.167
9.432,0.159,-1.663,0.896,210.859,0.516
9.482,0.160,-1.731,1.030,210.619,0.547
9.533,0.166,-1.661,1.034,211.021,0.939
9.582,0.166,-1.743,0.577,212.045,0.116
9.632,0.163,-1.716,1.129,211.925,0.446
9.683,0.165,-1.806,0.912,212.924,-0.306
9.732,0.161,-1.604,-5.326,212.775,0.604
9.782,0.161,-2.000,-3.629,212.774,0.832
9.833,0.161,-1.806,0.817,213.362,1.071
9.882,0.161,-1.838,0.518,212.859,0.383
9.932,0.160,-1.902,12.164,212.957,0.218
9.983,0.160,-1.720,0.777,212.777,-0.042
10.032,0.161,-1.770,1.139,213.381,0.716
10.082,0.161,-1.981,1.066,213.998,0.399
10.132,0.166,-1.868,0.935,214.063,3.270
10.182,0.166,-1.810,1.152,214.021,6.306
10.232,0.168,-1.753,1.267,214.526,9.449
10.282,0.167,-1.936,0.272,214.054,11.736
10.333,0.166,-1.839,1.119,214.605,13.798
10.382,0.165,-1.739,1.227,214.169,15.189
10.433,0.163,-1.715,1.234,214.595,17.332
10.483,0.163,-1.788,1.066,214.658,17.048
10.532,0.159,-1.654,0.781,214.257,17.766
10.582,0.157,-1.692,0.922,214.660,18.025
10.633,0.159,-1.738,1.043,214.280,19.535
10.682,0.157,-1.730,1.214,214.989,20.008
10.732,0.164,-1.770,1.382,214.910,21.601
10.783,0.163,-1.716,1.004,214.413,21.214
10.832,0.168,-1.850,1.290,214.741,21.750
10.882,0.169,-1.855,0.781,215.083,21.934
10.932,0.162,-1.678,0.712,214.632,23.262
10.982,0.162,-1.953,0.974,215.242,23.285
11.032,0.162,-1.731,0.971,214.863,23.637
11.082,0.164,-1.816,0.853,215.645,23.499
11.132,0.159,-1.817,8.785,215.926,23.610
11.182,0.158,-1.897,11.228,215.702,24.108
11.232,0.158,-1.717,1.290,216.184,25.736
11.282,0.157,-1.854,0.843,216.315,26.163
11.332,0.161,-1.750,1.254,216.344,26.738
11.383,0.160,-1.829,0.535,216.782,26.208
11.432,0.165,-1.784,1.309,216.345,26.759
11.482,0.162,-1.947,1.201,216.648,26.681
11.532,0.160,-1.747,1.129,217.048,27.499
11.582,0.161,-1.766,1.132,217.691,27.882
11.632,0.163,-1.858,1.414,217.967,28.633
11.683,0.163,-1.754,0.981,218.143,30.073
11.732,0.164,-1.916,1.037,218.312,29.736
11.783,0.167,-1.783,0.896,218.176,30.567
11.832,0.162,-1.933,3.709,218.028,31.225
11.882,0.162,-1.923,3.289,218.384,31.978
11.933,0.163,-1.741,1.034,218.067,32.416
11.982,0.161,-1.945,1.851,218.905,32.696
12.033,0.162,-1.877,-5.103,218.883,31.868
12.082,0.162,-1.822,0.351,219.039,32.445
12.132,0.161,-1.845,0.755,219.784,33.617
12.182,0.161,-1.919,0.935,219.482,34.804
12.232,0.164,-1.805,0.929,219.727,36.333
12.282,0.167,-1.864,1.296,219.531,36.511
12.332,0.167,-2.052,1.139,219.474,36.345
12.382,0.168,-1.677,1.191,220.350,37.402
12.432,0.162,-1.976,0.535,219.950,38.055
12.482,0.163,-1.765,-0.132,219.952,38.765
12.533,0.164,-1.715,0.666,220.516,38.791
12.582,0.163,-1.689,10.279,220.412,39.103
12.632,0.161,-2.051,1.007,220.868,39.558
12.682,0.162,-2.013,1.322,221.164,41.084
12.732,0.160,-2.008,0.679,220.733,42.569
12.782,0.161,-1.818,1.293,221.538,43.729
12.833,0.164,-1.774,0.292,221.116,44.060
12.882,0.162,-1.984,1.611,221.371,44.211
12.932,0.168,-2.021,0.935,221.654,44.380
12.982,0.167,-1.676,1.286,221.629,44.901
13.032,0.165,-2.041,1.129,221.622,45.560
13.082,0.166,-1.650,4.487,221.409,45.720
13.133,0.164,-1.828,0.695,221.969,46.366
13.182,0.163,-1.841,1.020,221.076,47.324
13.232,0.162,-2.003,-4.078,221.340,47.091
13.283,0.161,-1.527,0.361,221.645,47.931
13.332,0.163,-1.862,0.479,221.074,47.948
13.382,0.161,-1.848,1.234,221.191,49.117
13.432,0.158,-1.677,0.689,221.546,49.238
13.482,0.162,-1.849,0.965,221.090,49.600
13.533,0.163,-1.761,0.899,221.441,48.069
13.582,0.161,-1.800,1.365,221.258,49.641
13.632,0.160,-1.949,1.605,221.386,49.456
13.682,0.159,-1.911,1.185,221.092,51.964
13.732,0.159,-1.881,0.800,220.655,52.537
13.782,0.160,-1.853,0.968,220.936,53.397
13.833,0.161,-1.814,0.682,220.805,52.994
13.882,0.163,-1.650,0.846,220.540,54.150
13.932,0.163,-1.913,0.896,221.097,55.126
13.982,0.160,-1.819,0.919,220.770,55.471
14.032,0.160,-1.800,1.001,220.774,54.769
14.083,0.163,-2.001,1.631,221.177,55.816
14.132,0.161,-1.944,0.548,221.514,56.015
14.182,0.159,-1.852,1.158,221.972,56.815
14.232,0.161,-1.909,0.955,221.851,58.288
14.282,0.161,-1.951,1.345,222.674,58.721
14.332,0.160,-1.790,0.978,222.716,58.764
14.382,0.164,-1.825,1.500,221.819,58.904
14.433,0.167,-1.790,9.829,222.851,59.034
14.482,0.161,-1.834,-0.539,222.201,60.560
14.532,0.162,-1.962,1.145,221.980,60.312
14.582,0.160,-1.849,1.208,222.300,60.641
14.632,0.162,-1.977,1.027,221.777,60.893
14.682,0.163,-1.950,5.367,222.013,62.054
14.732,0.161,-1.985,1.011,222.225,62.087
14.783,0.164,-1.812,0.443,221.795,63.497
14.832,0.163,-1.922,1.309,222.044,64.068
14.882,0.163,-2.005,8.670,221.799,64.728
14.932,0.163,-2.044,0.387,221.784,64.001
14.983,0.167,-1.775,0.413,221.698,65.093
15.033,0.167,-1.757,1.303,222.452,65.186
15.082,0.163,-1.921,1.129,222.782,65.369
15.132,0.163,-1.963,1.132,222.736,65.839
15.182,0.161,-1.988,1.001,222.988,65.925
15.232,0.161,-1.744,1.116,223.496,65.996
15.282,0.163,-2.067,1.093,223.160,65.742
15.333,0.162,-1.595,1.060,223.492,66.431
15.382,0.166,-1.903,3.306,223.202,65.736
15.432,0.164,-1.900,3.017,223.539,66.344
15.482,0.162,-1.827,0.758,223.650,66.110
15.532,0.159,-1.897,0.643,223.777,66.724
15.582,0.161,-2.010,1.109,224.847,65.715
15.632,0.162,-1.959,0.925,225.206,66.251
15.683,0.165,-1.893,0.922,225.229,67.004
15.733,0.165,-1.783,0.978,225.918,68.771
15.782,0.161,-1.997,1.142,225.433,69.046
15.832,0.160,-1.999,1.293,225.640,69.091
15.882,0.162,-1.807,0.827,225.637,68.736
15.932,0.162,-1.874,0.630,225.774,69.490
15.982,0.161,-2.053,11.100,226.258,69.914
16.032,0.161,-2.015,1.129,226.057,70.581
16.083,0.161,-1.744,0.777,226.458,70.719
16.133,0.160,-1.801,1.135,226.387,70.631
16.183,0.165,-2.054,0.968,225.863,70.823
16.232,0.165,-1.870,0.902,226.577,72.391
16.283,0.167,-1.904,1.109,226.056,71.840
16.332,0.166,-1.789,0.049,226.707,72.772
16.382,0.162,-1.739,0.883,226.397,73.301
16.432,0.164,-1.755,0.919,226.123,73.500
16.483,0.164,-1.847,0.955,226.794,72.707
16.533,0.164,-1.523,1.244,226.452,73.191
16.582,0.161,-1.992,0.226,226.529,73.590
16.633,0.163,-1.791,0.344,226.824,74.363
16.682,0.162,-1.734,0.968,226.893,75.544
16.733,0.159,-1.687,3.299,227.497,76.352
16.782,0.160,-1.896,1.227,227.142,75.659
16.832,0.160,-1.822,1.418,227.133,76.792
16.882,0.163,-1.945,-0.178,227.156,76.834
16.932,0.164,-1.642,1.001,227.419,77.931
16.982,0.164,-1.954,1.437,227.097,77.529
17.033,0.164,-1.837,0.902,227.667,77.744
17.083,0.164,-1.735,1.247,227.678,77.689
17.132,0.162,-1.808,1.194,228.617,78.608
17.183,0.168,-1.707,1.066,228.029,78.500
17.232,0.167,-1.842,1.057,228.629,79.173
17.283,0.169,-1.835,1.217,228.996,78.951
17.332,0.167,-1.881,0.728,228.549,78.776
17.384,0.163,-1.855,0.705,229.097,79.786
17.433,0.165,-1.830,0.820,229.061,79.526
17.482,0.165,-1.961,1.099,228.895,79.627
17.533,0.164,-1.853,1.080,229.666,80.073
17.582,0.163,-1.993,0.873,228.681,79.471
17.633,0.162,-1.815,1.017,228.896,80.047
17.683,0.159,-1.896,1.106,228.900,80.374
17.732,0.159,-1.579,1.280,228.446,81.435
17.782,0.163,-1.800,4.566,229.146,81.905
17.832,0.162,-1.966,-2.276,228.447,81.855
17.882,0.162,-1.865,1.099,229.083,81.871
17.932,0.161,-1.912,1.053,228.929,81.840
17.983,0.160,-1.961,1.037,228.609,81.740
18.032,0.159,-1.758,1.424,229.098,82.533
18.083,0.165,-1.842,2.541,228.684,82.536
18.132,0.164,-1.964,0.791,228.726,83.510
18.183,0.168,-2.023,1.365,229.444,84.720
18.233,0.168,-1.893,0.663,228.414,85.286
18.283,0.165,-1.919,1.066,229.305,85.369
18.332,0.166,-1.902,1.201,228.615,87.549
18.382,0.168,-1.873,0.883,228.658,87.942
18.432,0.168,-1.975,1.037,229.129,88.528
18.482,0.162,-1.981,1.007,228.401,88.292
18.532,0.164,-1.931,1.070,228.960,88.816
18.583,0.160,-1.577,-5.392,228.700,88.865
18.633,0.158,-1.869,0.909,228.901,88.716
18.682,0.160,-2.042,1.480,229.376,89.978
18.732,0.162,-1.831,1.451,229.119,89.607
18.782,0.162,-1.795,0.899,229.222,90.248
18.832,0.163,-2.052,1.336,229.280,89.422
18.882,0.161,-1.991,0.961,228.966,89.753
18.932,0.161,-2.017,0.902,229.271,89.995
18.982,0.167,-1.964,1.040,228.780,90.632
19.032,0.168,-1.942,1.165,228.860,90.391
19.082,0.166,-1.913,1.060,228.941,89.590
19.134,0.168,-1.736,2.176,228.806,90.397
19.183,0.160,-1.755,0.741,228.491,89.690
19.232,0.164,-2.003,1.017,227.853,89.270
19.283,0.162,-1.976,1.070,227.949,89.844
19.332,0.162,-1.786,0.889,227.893,89.656
19.382,0.165,-1.934,1.017,227.454,89.711
19.432,0.163,-2.068,1.237,228.066,88.642
19.482,0.165,-1.847,0.879,227.733,89.806
19.532,0.164,-1.896,1.368,227.686,88.742
19.582,0.165,-1.887,1.808,227.476,89.649
19.632,0.166,-1.984,11.165,226.918,89.732
19.682,0.165,-1.866,0.751,227.297,90.448
19.732,0.165,-1.957,0.915,227.247,90.289
19.782,0.161,-1.604,1.451,226.992,90.609
19.832,0.159,-1.903,0.577,227.099,90.948
19.882,0.159,-1.866,0.420,226.465,91.598
19.933,0.163,-1.891,1.132,226.985,91.143
19.982,0.165,-1.930,-3.937,226.957,91.441
20.032,0.165,-1.922,1.076,226.306,91.069
20.083,0.167,-1.842,0.974,226.647,91.010
20.132,0.168,-1.890,1.306,226.668,91.296
20.182,0.163,-1.868,1.204,226.688,92.176
20.232,0.162,-1.935,1.372,226.785,91.666
20.283,0.162,-1.826,0.617,226.417,91.766
20.332,0.161,-1.929,1.132,226.966,91.283
20.382,0.159,-1.769,1.037,226.947,92.478
20.432,0.159,-1.860,1.270,226.654,91.955
20.482,0.164,-1.885,0.167,227.079,92.609
20.533,0.162,-1.914,-4.745,226.073,92.310
20.582,0.161,-1.957,1.194,226.387,92.294
20.633,0.165,-1.881,1.227,225.763,92.036
20.683,0.167,-1.920,0.912,225.918,92.237
20.732,0.167,-1.776,1.451,226.143,92.268
20.783,0.166,-1.915,0.883,225.537,92.217
20.832,0.167,-1.805,1.139,225.199,92.071
20.882,0.166,-1.789,10.335,225.331,92.040
20.932,0.168,-1.801,1.043,225.014,91.612
20.982,0.161,-1.722,5.177,225.631,92.265
21.033,0.161,-1.869,1.080,224.975,91.683
21.082,0.163,-1.884,0.961,225.531,92.786
21.132,0.163,-1.775,0.909,225.425,93.106
21.183,0.167,-1.802,-4.466,225.672,92.952
21.232,0.165,-2.041,1.168,226.244,92.687
21.282,0.163,-1.630,1.198,226.176,93.387
21.332,0.164,-1.864,-3.215,226.629,93.391
21.382,0.163,-1.738,1.083,226.272,94.135
21.432,0.163,-1.905,1.490,225.890,93.831
21.483,0.166,-1.935,0.686,225.946,94.479
21.533,0.167,-1.803,1.247,225.834,93.732
21.582,0.169,-1.867,1.148,225.805,94.218
21.633,0.169,-1.955,1.047,226.571,94.518
21.683,0.165,-2.035,0.827,225.727,94.852
21.732,0.166,-2.003,1.221,226.273,94.023
21.782,0.165,-2.046,1.418,225.793,94.577
21.832,0.163,-1.836,2.695,225.742,93.273
21.882,0.164,-1.958,-0.020,226.571,94.389
21.932,0.161,-1.868,1.519,226.189,94.648
21.982,0.160,-1.932,1.237,226.228,94.619
22.033,0.161,-1.875,1.204,226.173,94.748
22.082,0.165,-1.988,1.089,226.092,94.226
22.132,0.165,-1.678,1.073,226.637,94.379
22.182,0.161,-1.884,3.237,226.572,93.936
22.233,0.162,-1.745,0.935,226.871,94.393
22.282,0.161,-1.887,1.106,226.964,94.385
22.332,0.161,-1.893,-0.056,226.125,93.942
22.382,0.162,-1.871,1.277,226.831,93.327
22.432,0.163,-1.682,7.856,226.498,93.892
22.482,0.165,-1.726,1.385,226.357,93.888
22.532,0.166,-1.612,1.303,226.708,93.843
22.582,0.165,-1.782,1.240,226.439,94.264
22.632,0.166,-1.898,0.869,226.846,93.749
22.683,0.166,-2.069,1.217,226.892,93.704
22.732,0.165,-1.913,-1.606,226.635,93.381
22.783,0.162,-2.012,1.260,227.136,93.486
22.832,0.160,-1.819,1.743,226.614,94.587
22.882,0.161,-1.841,1.339,226.808,94.379
22.933,0.163,-1.708,1.474,226.671,94.597
22.983,0.163,-2.059,1.257,226.419,93.337
23.032,0.163,-1.686,1.231,227.067,93.958
23.082,0.161,-1.975,1.470,226.736,94.195
23.132,0.161,-1.751,4.842,226.791,94.883
23.182,0.161,-1.823,1.240,227.125,95.239
23.232,0.162,-1.790,1.237,226.594,95.477
23.283,0.161,-1.911,10.483,227.219,95.420
23.332,0.161,-1.727,-3.116,226.934,96.252
23.382,0.164,-1.759,1.467,227.258,96.090
23.433,0.160,-1.758,1.309,226.665,96.562
23.483,0.158,-1.914,11.205,226.430,97.250
23.533,0.158,-1.735,0.938,226.993,97.850
23.583,0.160,-1.963,-1.357,226.613,96.660
23.632,0.160,-1.682,-5.188,226.347,97.683
23.682,0.163,-1.784,7.239,226.620,98.410
23.733,0.164,-1.845,1.250,225.899,99.817
23.783,0.162,-1.934,1.460,226.567,100.162
23.832,0.163,-1.760,1.211,225.995,101.152
23.882,0.163,-1.794,1.037,226.029,100.305
23.933,0.160,-1.732,0.873,226.344,100.830
23.982,0.165,-1.798,7.833,225.897,101.043
24.033,0.163,-1.771,1.007,226.587,101.611
24.082,0.158,-1.864,1.546,226.519,101.167
24.132,0.159,-1.822,-0.611,226.542,101.320
24.182,0.158,-1.739,0.948,226.645,99.524
24.233,0.158,-1.820,-5.099,226.238,99.379
24.282,0.162,-1.842,0.387,226.463,98.710
24.332,0.162,-1.928,1.247,226.491,99.045
24.382,0.165,-1.730,1.089,226.054,98.130
24.432,0.165,-1.810,10.210,226.684,98.760
24.482,0.164,-1.752,1.592,226.499,97.373
24.533,0.164,-1.815,1.047,226.325,97.110
24.582,0.168,-1.825,-4.039,226.308,97.693
24.632,0.168,-1.739,1.588,225.513,98.256
24.682,0.161,-1.834,1.546,225.569,97.532
24.733,0.161,-1.788,1.224,225.666,97.688
24.783,0.162,-1.995,0.922,225.402,96.813
24.833,0.164,-1.929,0.886,224.953,97.483
24.882,0.167,-1.853,0.016,225.033,98.003
24.932,0.164,-1.887,-1.153,225.480,97.925
24.983,0.168,-2.000,1.093,225.212,97.620
25.033,0.160,-2.065,1.185,224.816,97.518
25.083,0.158,-1.956,1.267,225.380,97.106
25.132,0.163,-1.747,0.370,224.978,97.893
25.182,0.164,-1.872,1.418,224.690,98.742
25.232,0.161,-1.863,4.937,224.397,99.479
25.282,0.160,-1.884,1.349,224.351,99.773
25.332,0.165,-1.884,5.420,224.911,100.225
25.382,0.162,-1.822,0.567,224.442,100.074
25.433,0.161,-1.787,0.686,224.895,100.255
25.482,0.161,-1.845,1.976,224.846,100.985
25.532,0.161,-1.747,1.277,224.047,101.481
25.583,0.162,-1.979,0.984,224.544,101.850
25.633,0.163,-1.994,1.306,223.862,101.274
25.683,0.164,-1.918,-3.041,223.799,100.636
25.733,0.165,-1.793,1.073,223.603,100.636
25.782,0.164,-1.841,1.753,223.431,100.553
25.833,0.163,-1.936,0.475,224.085,100.829
25.883,0.162,-1.991,1.024,223.527,100.804
25.933,0.158,-1.884,1.103,223.456,100.319
25.983,0.159,-1.814,1.089,224.066,100.319
26.033,0.161,-1.852,1.099,223.474,99.591
26.083,0.162,-1.972,1.076,224.351,100.450
26.133,0.166,-1.802,10.374,223.550,99.908
26.182,0.164,-1.949,1.336,223.446,99.890
26.232,0.163,-2.079,0.978,224.276,99.398
26.283,0.163,-1.673,1.201,223.586,99.165
26.332,0.167,-1.895,1.497,224.169,98.982
26.382,0.168,-1.830,5.669,224.267,99.869
26.432,0.167,-1.829,-0.303,223.994,98.870
26.482,0.168,-1.803,2.107,224.338,99.003
26.532,0.164,-1.829,1.303,223.935,98.384
26.582,0.162,-1.672,5.394,223.814,98.624
26.632,0.164,-1.837,1.595,224.122,99.338
26.683,0.163,-1.733,0.932,223.448,100.433
26.732,0.165,-2.092,0.840,223.870,100.812
26.782,0.165,-1.702,-3.218,223.987,101.679
26.832,0.165,-2.066,0.850,223.400,100.554
26.883,0.163,-1.628,1.342,224.140,101.467
26.933,0.163,-1.943,0.548,223.504,101.256
26.982,0.163,-1.627,0.709,224.116,103.239
27.032,0.164,-1.815,1.231,223.865,102.462
27.082,0.166,-1.847,1.730,223.193,102.318
27.132,0.161,-1.816,1.227,223.739,102.290
27.182,0.162,-1.796,1.030,223.492,102.314
27.233,0.160,-1.843,1.513,223.599,102.422
27.282,0.158,-1.758,0.699,223.587,103.742
27.332,0.165,-1.849,1.628,222.965,102.576
27.382,0.165,-2.000,1.457,223.624,102.946
27.432,0.163,-1.843,10.407,223.135,102.283
27.482,0.166,-1.656,1.559,223.252,102.603
27.532,0.161,-1.849,1.657,224.003,102.338
