time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
9.296,-2.040,-0.097,-0.095,-3.967,22.855
9.347,-1.717,-0.097,-0.084,-2.838,22.670
9.396,-1.898,-0.100,-0.089,-3.794,23.183
9.446,-2.045,-0.100,-0.094,-3.240,23.228
9.496,-1.925,-0.096,-0.088,-3.401,21.765
9.546,-1.809,-0.095,-0.087,-4.032,21.914
9.596,-1.975,-0.095,-0.101,-3.189,22.688
9.646,-1.730,-0.093,-0.089,-3.447,22.812
9.697,-1.963,-0.093,-0.100,-3.922,22.466
9.746,-1.955,-0.095,-0.105,-3.450,21.813
9.796,-1.994,-0.094,-0.104,-3.735,21.618
9.846,-2.021,-0.093,-0.100,-2.941,20.899
9.897,-2.011,-0.093,-0.091,-3.602,21.721
9.946,-1.968,-0.093,-0.088,-3.105,21.992
9.996,-2.032,-0.094,-0.090,-3.076,22.284
10.046,-1.862,-0.093,-0.102,-4.657,21.638
10.096,-2.028,-0.093,-0.103,-2.648,20.643
10.147,-1.924,-0.094,-0.094,-3.918,20.910
10.196,-2.003,-0.091,-0.105,-3.864,22.713
10.246,-1.945,-0.091,-0.106,-2.990,22.319
10.296,-1.731,-0.092,-0.092,-3.720,22.383
10.346,-2.062,-0.092,-0.093,-3.187,20.792
10.396,-1.929,-0.089,-0.114,-4.099,19.741
10.446,12.902,-0.088,-0.116,-3.882,20.248
10.496,12.902,-0.084,-0.096,-2.746,21.970
10.547,12.902,-0.081,-0.101,-4.297,21.843
10.597,12.902,-0.088,-0.098,-2.637,22.313
10.647,12.902,-0.088,-0.099,-3.227,21.325
10.696,12.902,-0.085,-0.092,-3.952,20.419
10.746,12.902,-0.081,-0.083,-2.842,21.001
10.797,12.902,-0.081,-0.106,-4.125,20.875
10.846,12.902,-0.079,-0.111,-3.205,21.650
10.896,12.902,-0.079,-0.086,-3.043,21.585
10.946,12.902,-0.080,-0.086,-4.180,20.640
10.996,-2.054,-0.088,-0.105,-3.205,19.788
11.046,-1.812,-0.087,-0.109,-3.556,20.531
11.096,-1.957,-0.078,-0.088,-2.752,20.311
11.146,-2.030,-0.079,-0.094,-3.824,21.333
11.196,-1.830,-0.082,-0.091,-3.974,21.235
11.246,-1.948,-0.081,-0.092,-2.623,21.136
11.296,-1.945,-0.078,-0.077,-3.375,19.701
11.346,-1.885,-0.077,-0.086,-3.838,20.242
11.396,-1.780,-0.078,-0.097,-3.653,20.234
11.446,-1.794,-0.078,-0.093,-4.600,20.927
11.497,-1.804,-0.078,-0.091,-3.217,20.850
11.546,-1.943,-0.078,-0.100,-3.200,20.256
11.596,-1.857,-0.074,-0.078,-2.687,20.120
11.646,-2.046,-0.073,-0.082,-2.241,20.656
11.697,-1.835,-0.080,-0.080,-3.546,19.606
11.746,-1.716,-0.079,-0.066,-4.246,20.729
11.797,-2.005,-0.077,-0.078,-3.578,20.927
11.846,-1.941,-0.077,-0.078,-3.889,20.693
11.897,-2.022,-0.076,-0.081,-3.140,19.089
11.946,-1.883,-0.075,-0.084,-3.156,18.933
11.996,-1.854,-0.073,-0.071,-3.696,19.711
12.047,-1.707,-0.066,-0.069,-3.827,20.454
12.096,-1.717,-0.060,-0.063,-3.624,20.872
12.147,-1.971,-0.048,-0.067,-2.560,20.936
12.196,-1.813,-0.033,-0.074,-3.008,19.531
12.246,-1.824,-0.021,-0.077,-3.673,20.127
12.296,-1.994,-0.011,-0.072,-3.512,20.216
12.346,-1.732,-0.004,-0.074,-4.549,21.099
12.397,-1.770,0.003,-0.078,-2.857,21.482
12.446,-1.934,0.014,-0.071,-3.733,20.628
12.496,-1.880,0.019,-0.064,-3.528,19.307
12.546,-1.890,0.027,-0.042,-2.915,19.661
12.596,-1.674,0.034,-0.008,-3.690,20.107
12.646,-2.099,0.035,-0.000,-2.952,20.487
12.697,-1.730,0.037,0.026,-2.686,21.153
12.746,-2.013,0.037,0.099,-4.661,20.029
12.796,-1.887,0.038,0.181,-3.734,19.895
12.846,-1.787,0.038,0.320,-4.742,20.218
12.896,-1.921,0.036,0.326,-3.033,19.805
12.946,-1.859,0.027,0.436,-3.211,21.925
12.997,-1.759,0.029,0.440,-4.790,20.890
13.046,-1.729,0.022,0.457,-2.726,20.528
13.096,-2.060,0.023,0.460,-3.322,19.817
13.146,-1.740,0.030,0.440,-4.317,21.227
13.196,-1.843,0.029,0.440,-3.344,21.712
13.246,-1.671,0.035,0.448,-4.003,22.203
13.296,-1.831,0.035,0.443,-3.088,21.579
13.346,-1.918,0.041,0.440,-2.973,22.004
13.396,-1.795,0.041,0.439,-4.133,21.671
13.446,-1.731,0.043,0.466,-2.552,22.688
13.496,-1.908,0.042,0.453,-1.927,23.409
13.546,-1.656,0.048,0.455,-0.846,24.309
13.596,-1.819,0.047,0.457,0.577,23.537
13.646,-1.886,0.049,0.482,0.651,23.209
13.696,-1.965,0.048,0.486,2.066,22.417
13.746,-1.922,0.053,0.502,2.740,24.768
13.796,-1.911,0.051,0.488,2.475,26.041
13.846,-2.016,0.054,0.510,2.796,27.062
13.896,-1.748,0.053,0.500,2.437,27.495
13.946,-1.724,0.059,0.542,3.101,27.892
13.996,-1.919,0.058,0.530,3.318,27.177
14.046,-1.833,0.059,0.556,4.654,27.063
14.097,-1.667,0.060,0.559,4.892,28.411
14.147,-1.956,0.066,0.561,3.978,29.127
14.197,-1.791,0.066,0.564,5.103,28.927
14.246,-1.878,0.073,0.572,5.001,29.409
14.297,-1.993,0.072,0.573,4.870,29.900
14.347,-1.906,0.077,0.596,5.283,30.366
14.397,-1.992,0.077,0.590,4.770,31.999
14.446,-1.808,0.079,0.596,5.941,32.893
14.496,-1.865,0.078,0.592,6.000,33.616
14.546,-1.952,0.080,0.609,6.012,33.172
14.597,-1.862,0.080,0.613,6.901,33.143
14.646,-1.898,0.086,0.641,6.646,33.172
14.696,-1.850,0.088,0.644,6.685,34.545
14.746,-1.871,0.089,0.663,7.411,35.946
14.796,-1.716,0.089,0.666,6.375,37.069
14.846,-1.785,0.094,0.664,8.088,37.598
14.896,-1.871,0.094,0.668,6.461,38.098
14.946,-1.969,0.098,0.694,7.497,39.265
14.996,-1.699,0.096,0.688,8.809,40.290
15.047,-1.795,0.103,0.689,8.718,40.288
15.096,-1.661,0.100,0.687,9.655,40.530
15.146,-1.783,0.105,0.714,9.358,40.508
15.196,-1.700,0.105,0.723,9.548,40.365
15.246,-1.840,0.112,0.721,9.754,42.433
15.297,-1.827,0.112,0.714,9.152,45.026
15.346,-1.713,0.111,0.737,10.156,46.003
15.396,-1.855,0.112,0.742,10.329,46.921
15.446,-1.896,0.120,0.758,10.586,46.987
15.496,-1.852,0.119,0.763,11.723,46.452
15.546,-1.929,0.122,0.767,10.696,47.161
15.596,-1.893,0.121,0.767,11.553,48.684
15.646,-1.869,0.127,0.792,11.726,49.263
15.696,-1.813,0.126,0.789,11.992,51.216
15.747,-1.884,0.133,0.821,12.382,51.070
15.797,-1.926,0.133,0.819,11.836,52.970
15.847,-1.959,0.134,0.837,12.716,53.487
15.896,-1.878,0.135,0.838,12.685,55.779
15.946,-1.994,0.141,0.848,12.300,57.127
15.996,-1.747,0.141,0.849,13.619,56.493
16.046,-1.878,0.146,0.870,14.017,57.588
16.096,-1.948,0.145,0.865,14.556,57.124
16.146,-2.002,0.152,0.901,14.466,57.001
16.196,-1.945,0.153,0.897,13.727,59.094
16.246,-1.941,0.153,0.894,15.499,62.280
16.296,-1.837,0.153,0.893,15.087,64.144
16.346,-1.906,0.160,0.922,15.688,65.484
16.396,-2.117,0.160,0.923,15.634,65.664
16.446,-1.933,0.162,0.949,15.493,66.573
16.496,-1.753,0.162,0.950,17.618,68.434
16.546,-1.899,0.167,0.951,17.184,68.814
16.596,-1.784,0.168,0.953,16.856,69.999
16.647,-1.824,0.173,0.978,18.554,69.170
16.696,-1.952,0.171,0.974,18.016,70.097
16.747,-1.625,0.178,1.015,18.331,71.372
16.796,-1.812,0.179,1.012,18.964,76.655
16.846,-1.878,0.185,1.043,18.743,77.798
16.896,-1.846,0.185,1.045,19.662,78.890
16.946,-2.017,0.187,1.049,19.609,80.078
16.996,-1.854,0.187,1.054,19.740,80.483
17.046,-1.974,0.189,1.061,21.135,81.469
17.097,-1.968,0.189,1.068,21.403,82.494
17.146,-1.887,0.192,1.104,22.573,83.327
17.197,-1.860,0.190,1.100,21.540,84.887
17.246,-2.106,0.204,1.106,22.466,87.492
17.296,-1.712,0.201,1.111,23.321,89.921
17.346,-1.774,0.203,1.129,22.745,92.208
17.397,-1.976,0.204,1.127,23.340,94.408
17.446,-1.939,0.210,1.157,24.181,96.412
17.496,-1.937,0.209,1.160,24.643,97.633
17.546,-1.928,0.213,1.199,26.673,96.507
17.596,-2.029,0.213,1.197,25.202,97.174
17.646,-1.846,0.220,1.206,27.307,97.747
17.696,-1.896,0.220,1.216,27.191,101.085
17.746,-1.935,0.226,1.218,26.863,104.606
17.796,-1.798,0.227,1.212,27.768,106.118
17.847,-1.746,0.225,1.252,27.099,110.089
17.896,-1.847,0.223,1.241,28.707,110.897
17.946,-1.815,0.225,1.280,29.892,112.452
17.996,-1.933,0.225,1.278,30.112,115.623
18.046,-1.850,0.229,1.289,31.698,117.287
18.096,-1.991,0.230,1.283,32.019,116.683
18.146,-1.933,0.231,1.296,32.954,116.917
18.196,-1.890,0.231,1.290,32.945,116.910
18.246,-1.991,0.227,1.300,32.396,124.106
18.296,-1.761,0.228,1.306,33.239,126.700
18.346,-1.869,0.240,1.317,33.274,131.062
18.396,-1.863,0.240,1.317,34.690,132.847
18.446,-1.841,0.234,1.309,36.777,134.431
18.496,-1.739,0.234,1.299,36.831,134.833
18.546,-2.046,0.236,1.315,38.719,137.003
18.596,-1.835,0.236,1.309,38.401,138.768
18.646,-1.899,0.233,1.315,38.746,139.461
18.696,-1.778,0.232,1.312,39.674,141.485
18.747,-1.890,0.237,1.331,38.606,146.640
18.796,-1.719,0.234,1.319,39.992,150.498
18.846,-1.887,0.244,1.318,40.237,154.215
18.896,-1.791,0.244,1.324,40.179,157.466
18.947,-1.765,0.243,1.337,43.274,160.547
18.996,-1.769,0.244,1.327,43.050,162.199
19.047,-1.856,0.237,1.345,46.019,162.923
19.096,-1.799,0.238,1.336,46.248,163.219
19.146,-1.852,0.242,1.346,46.211,164.388
19.197,-1.725,0.242,1.350,47.765,168.040
19.246,-1.981,0.240,1.335,47.696,173.626
19.297,-1.775,0.240,1.333,47.281,178.071
19.346,-1.849,0.238,1.345,48.361,181.672
19.396,-1.766,0.237,1.349,47.678,185.512
19.446,-1.924,0.233,1.363,50.325,188.661
19.496,-1.805,0.233,1.353,51.862,190.998
19.546,-1.742,0.241,1.346,53.197,193.111
19.596,-1.900,0.241,1.340,54.413,194.430
19.646,-1.881,0.242,1.338,54.185,194.927
19.696,-1.942,0.242,1.342,56.226,198.638
19.746,-1.728,0.236,1.347,56.409,206.707
19.796,-1.802,0.238,1.343,55.819,213.773
19.846,-1.775,0.238,1.363,57.971,217.918
19.896,-1.893,0.237,1.360,57.737,222.003
19.946,-1.714,0.239,1.354,59.910,224.414
19.997,-1.842,0.239,1.352,62.552,225.873
20.046,-1.847,0.240,1.358,62.552,229.040
20.096,-1.874,0.241,1.357,66.006,231.294
20.147,-1.785,0.241,1.358,64.612,233.224
20.196,-1.904,0.241,1.355,66.089,236.162
20.246,-1.849,0.241,1.358,68.118,244.202
20.296,-1.901,0.242,1.355,67.155,250.829
20.346,-1.766,0.235,1.354,69.271,256.926
20.396,-1.929,0.235,1.363,68.701,261.799
20.446,-1.837,0.241,1.353,71.014,266.766
20.497,-1.944,0.241,1.358,74.592,269.322
20.547,-1.659,0.237,1.362,75.735,271.800
20.597,-1.835,0.236,1.363,78.483,272.765
20.647,-1.773,0.242,1.359,78.222,273.628
20.696,-1.845,0.240,1.350,79.316,277.146
20.746,-1.753,0.238,1.346,80.865,288.299
20.796,-1.768,0.238,1.346,80.508,296.486
20.847,-1.775,0.241,1.350,82.455,304.236
20.896,-1.797,0.242,1.357,82.850,309.093
20.946,-1.757,0.239,1.363,84.519,313.955
20.996,-1.973,0.237,1.372,88.646,318.471
21.046,-1.881,0.242,1.361,89.867,321.070
21.097,-1.894,0.242,1.370,93.043,324.220
21.147,-1.745,0.245,1.352,93.230,325.096
21.197,-1.841,0.246,1.352,95.176,330.048
21.246,-1.883,0.246,1.367,96.210,340.423
21.296,-1.813,0.245,1.362,96.155,350.593
21.347,-1.943,0.243,1.355,96.942,358.167
21.396,-1.898,0.243,1.351,98.095,363.913
21.447,-1.939,0.240,1.353,99.526,369.969
21.497,-1.772,0.238,1.364,103.234,372.782
21.546,-1.902,0.237,1.361,105.211,375.765
21.596,-1.786,0.237,1.364,106.888,379.103
21.646,-1.884,0.240,1.351,109.229,381.099
21.696,-1.928,0.239,1.359,108.919,384.579
21.747,-1.776,0.242,1.357,110.651,394.007
21.796,-1.858,0.241,1.361,111.082,400.236
21.846,-1.844,0.241,1.358,110.400,408.349
21.896,-1.832,0.241,1.355,112.584,414.157
21.946,-1.863,0.243,1.360,112.968,417.828
21.996,-1.826,0.242,1.365,116.316,420.746
22.046,-1.874,0.237,1.374,117.972,422.540
22.097,-1.708,0.237,1.366,119.439,424.657
22.146,-1.793,0.241,1.359,121.082,425.628
22.196,-1.875,0.241,1.376,121.426,430.651
22.246,-1.781,0.243,1.376,122.598,440.129
22.296,-1.929,0.243,1.358,123.994,446.782
22.346,-1.812,0.242,1.356,122.573,451.228
22.396,-1.937,0.243,1.360,123.854,456.939
22.446,-1.745,0.239,1.347,125.352,462.298
22.496,-1.751,0.240,1.356,126.953,465.910
22.546,-1.766,0.238,1.354,128.604,468.964
22.596,-1.867,0.239,1.365,129.258,471.581
22.647,-1.720,0.244,1.367,131.274,472.593
22.696,-1.875,0.243,1.361,131.830,474.541
22.747,-1.816,0.241,1.352,132.259,481.857
22.797,-1.827,0.238,1.343,133.695,487.551
22.846,-1.745,0.237,1.355,133.521,492.797
22.896,-1.816,0.237,1.346,134.576,497.253
22.946,-1.708,0.243,1.352,136.397,498.594
22.997,-1.892,0.243,1.363,138.456,501.898
23.046,-1.723,0.240,1.355,140.654,505.570
23.096,-1.869,0.239,1.355,140.955,507.377
23.146,-1.905,0.247,1.356,141.996,508.623
23.196,-1.809,0.247,1.356,143.032,511.628
23.246,-1.730,0.236,1.364,143.047,517.312
23.297,-1.813,0.236,1.363,144.140,521.889
23.346,-1.823,0.241,1.378,143.395,528.447
23.396,-1.820,0.240,1.371,144.267,532.843
23.446,-1.915,0.241,1.364,147.121,534.621
23.496,-1.858,0.243,1.365,147.082,537.777
23.546,-1.875,0.247,1.359,149.423,538.521
23.596,-1.723,0.245,1.356,150.650,540.765
23.646,-1.840,0.237,1.355,150.247,542.591
23.696,-1.862,0.236,1.371,152.095,545.702
23.746,-1.944,0.241,1.381,151.071,552.557
23.796,-1.895,0.239,1.355,151.840,556.455
23.847,-1.994,0.240,1.360,152.700,560.397
23.896,-1.761,0.237,1.358,152.480,561.988
23.946,-1.831,0.237,1.361,155.103,567.171
23.996,-1.667,0.238,1.355,156.391,570.721
24.046,-1.888,0.240,1.357,157.555,571.610
24.096,-1.829,0.240,1.369,159.954,572.103
24.146,-1.950,0.244,1.358,159.267,572.289
24.196,-1.943,0.242,1.369,160.569,574.191
24.246,-1.794,0.243,1.371,160.191,581.698
24.297,-1.720,0.243,1.362,161.728,589.030
24.346,-1.877,0.240,1.367,162.989,594.379
24.396,-1.696,0.241,1.376,161.305,598.208
24.446,-1.843,0.243,1.377,164.768,598.870
24.496,-1.858,0.242,1.369,165.395,601.432
24.546,-1.770,0.241,1.373,166.198,605.635
24.597,-1.706,0.241,1.342,167.973,608.610
24.646,-1.735,0.243,1.349,166.974,608.506
24.696,-1.927,0.241,1.355,168.449,611.090
24.746,-1.859,0.236,1.350,168.820,617.783
24.796,-2.049,0.242,1.346,168.240,622.209
24.846,-1.819,0.242,1.358,169.909,627.742
24.897,-1.750,0.238,1.360,168.850,632.101
24.946,-1.743,0.239,1.355,170.868,637.142
24.996,-1.790,0.243,1.358,172.369,638.046
25.047,-1.737,0.241,1.363,171.849,638.540
25.096,-1.829,0.242,1.373,173.337,639.334
25.146,-1.706,0.243,1.377,173.789,641.656
25.197,-1.779,0.242,1.352,173.768,644.902
25.246,-1.754,0.243,1.352,174.847,648.889
25.296,-1.781,0.237,1.345,172.912,652.307
25.346,-1.722,0.235,1.351,175.489,653.344
25.396,-1.861,0.244,1.360,174.477,654.915
25.446,-1.768,0.241,1.361,175.891,657.960
25.496,-1.779,0.237,1.364,177.196,660.999
25.546,-1.751,0.237,1.364,177.522,662.550
25.597,-1.722,0.244,1.369,179.086,661.080
25.646,-1.820,0.244,1.362,178.479,661.501
25.696,-1.848,0.234,1.358,179.344,664.811
25.746,-1.740,0.235,1.362,180.949,672.329
25.796,-1.846,0.243,1.374,180.107,677.028
25.847,-1.888,0.242,1.356,179.610,682.006
25.896,-1.903,0.241,1.342,181.008,685.049
25.946,-1.910,0.241,1.356,180.291,687.646
25.996,-1.758,0.240,1.345,182.399,689.862
26.046,-1.916,0.240,1.344,182.645,693.684
26.096,-1.921,0.235,1.353,182.435,696.611
26.146,-1.839,0.237,1.357,184.122,696.641
26.196,-1.742,0.239,1.374,182.908,698.949
26.246,-1.835,0.238,1.366,185.108,703.477
