time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
9.468,-1.783,-0.097,-0.095,-3.235,18.413
9.518,12.902,-0.092,-0.093,-2.868,19.182
9.568,12.902,-0.092,-0.092,-4.193,19.471
9.619,12.902,-0.091,-0.093,-3.190,18.725
9.669,12.902,-0.090,-0.088,-4.302,18.744
9.719,12.902,-0.079,-0.085,-3.660,17.964
9.768,12.902,-0.079,-0.089,-3.050,18.560
9.818,12.902,-0.068,-0.082,-4.228,19.544
9.868,12.902,-0.068,-0.078,-2.631,19.263
9.918,12.902,-0.061,-0.087,-3.926,19.304
9.968,12.902,-0.057,-0.089,-2.644,18.828
10.019,-1.934,-0.046,-0.088,-3.455,17.873
10.068,-1.963,-0.045,-0.087,-3.234,18.277
10.119,-1.771,-0.035,-0.091,-3.057,17.541
10.168,-1.891,-0.035,-0.101,-2.790,19.407
10.218,-1.753,-0.019,-0.084,-3.198,18.498
10.268,-1.881,-0.018,-0.080,-2.809,17.295
10.319,-1.763,-0.011,-0.091,-4.269,17.190
10.368,-1.964,-0.012,-0.085,-3.586,17.805
10.419,-1.942,0.003,-0.078,-2.864,18.433
10.468,-1.957,0.003,-0.088,-4.085,18.380
10.518,-1.972,0.010,-0.085,-3.440,19.371
10.568,-1.743,0.009,-0.086,-3.765,17.157
10.618,-1.826,0.024,-0.105,-3.467,16.610
10.669,-1.996,0.025,-0.104,-3.002,16.911
10.718,12.902,0.035,-0.089,-4.019,18.514
10.768,12.902,0.037,-0.095,-2.919,18.450
10.818,12.902,0.064,-0.099,-3.793,17.935
10.868,12.902,0.062,-0.109,-3.991,18.099
10.918,12.902,0.074,-0.091,-3.253,16.891
10.968,12.902,0.074,-0.089,-4.237,17.932
11.018,12.902,0.106,-0.099,-2.982,18.441
11.068,12.902,0.108,-0.102,-3.779,17.666
11.118,12.902,0.130,-0.093,-3.931,17.805
11.168,12.902,0.133,-0.092,-2.956,17.377
11.218,12.902,0.158,-0.086,-3.779,16.316
11.268,-1.965,0.162,-0.083,-3.733,17.845
11.319,-1.858,0.172,-0.069,-3.025,18.235
11.369,-1.922,0.174,-0.061,-3.945,18.120
11.418,-1.903,0.185,-0.081,-2.908,17.667
11.468,-1.954,0.186,-0.073,-3.147,16.499
11.519,-2.052,0.203,-0.054,-3.086,16.131
11.569,-1.974,0.203,-0.051,-3.695,15.973
11.618,-1.898,0.211,-0.036,-3.996,16.481
11.669,-1.868,0.212,-0.044,-2.983,16.995
11.718,-1.776,0.218,-0.031,-3.277,16.307
11.769,-1.754,0.218,-0.029,-3.231,16.333
11.818,-1.774,0.214,0.004,-3.293,15.537
11.868,-1.973,0.214,-0.002,-3.507,16.766
11.918,-1.759,0.200,0.039,-3.153,16.473
11.969,-1.806,0.200,0.032,-3.947,16.711
12.018,-1.807,0.197,0.070,-3.492,16.760
12.069,-1.879,0.198,0.075,-3.546,16.398
12.118,-1.945,0.185,0.142,-4.289,15.739
12.168,-2.020,0.183,0.136,-3.759,16.316
12.218,-1.919,0.166,0.356,-3.426,16.988
12.268,-1.834,0.165,0.360,-3.882,16.875
12.318,-1.965,0.161,0.626,-2.964,16.844
12.369,-1.795,0.162,0.622,-4.568,16.358
12.418,-1.839,0.114,0.745,-3.494,15.855
12.468,-1.923,0.114,0.747,-2.775,15.671
12.518,-1.930,0.081,0.663,-3.918,17.198
12.568,-1.867,0.080,0.650,-2.806,17.776
12.618,-1.752,0.064,0.600,-3.488,17.933
12.668,-2.092,0.065,0.593,-4.337,16.825
12.719,-1.960,0.060,0.596,-3.443,16.882
12.768,-1.891,0.060,0.593,-4.077,17.938
12.819,-1.917,0.063,0.530,-2.711,18.496
12.868,-1.760,0.064,0.526,-3.622,18.030
12.919,-1.903,0.060,0.448,-3.479,19.133
12.968,-1.734,0.060,0.416,-3.344,18.547
13.018,-1.882,0.060,0.420,-4.159,18.285
13.068,-1.828,0.060,0.418,-3.537,19.209
13.119,-1.871,0.062,0.438,-3.391,20.765
13.168,-1.834,0.062,0.454,-4.021,20.564
13.218,-1.774,0.066,0.462,-2.544,21.208
13.268,-1.721,0.066,0.466,-4.111,20.742
13.318,-1.804,0.068,0.461,-3.523,21.006
13.368,-1.929,0.067,0.449,-2.938,21.056
13.418,-1.903,0.064,0.452,-3.870,22.194
13.469,-1.963,0.069,0.467,-2.872,22.874
13.518,-2.043,0.075,0.479,-3.175,23.743
13.568,-1.951,0.075,0.482,-3.226,22.876
13.619,-1.819,0.076,0.488,-3.362,23.697
13.668,-1.861,0.077,0.487,-4.115,24.927
13.718,-1.960,0.078,0.495,-3.675,25.908
13.768,-1.709,0.079,0.501,-3.827,26.533
13.818,-1.853,0.083,0.493,-3.544,25.933
13.868,-1.878,0.084,0.500,-2.767,25.530
13.918,-1.890,0.089,0.519,-4.243,24.466
13.968,-1.827,0.091,0.514,-2.594,25.491
14.018,-1.862,0.091,0.520,-3.360,27.648
14.068,-1.966,0.092,0.537,-2.861,29.234
14.118,-1.841,0.097,0.542,-2.994,30.135
14.168,-1.797,0.097,0.566,-4.028,29.985
14.218,-1.878,0.100,0.557,-4.043,29.574
14.268,-1.876,0.102,0.578,-3.285,30.950
14.318,-1.924,0.102,0.578,-4.069,31.506
14.368,-1.788,0.102,0.593,-2.935,31.838
14.418,-1.915,0.111,0.597,-4.414,31.987
14.468,-1.789,0.117,0.624,-4.263,31.194
14.518,-1.974,0.115,0.625,-3.044,32.953
14.568,-1.919,0.121,0.627,-3.255,35.326
14.618,-1.818,0.120,0.630,-3.048,35.550
14.668,-1.964,0.120,0.659,-2.408,36.668
14.718,-1.883,0.127,0.652,-1.938,36.834
14.768,-1.964,0.130,0.654,0.240,36.091
14.818,-1.956,0.130,0.661,0.076,36.967
14.869,-1.812,0.129,0.692,1.814,36.892
14.918,-1.899,0.129,0.682,2.614,38.736
14.968,-1.846,0.130,0.691,2.250,39.713
15.018,-1.724,0.132,0.708,3.374,41.037
15.068,-1.861,0.137,0.704,2.416,41.637
15.118,-1.782,0.136,0.709,3.584,42.192
15.168,-1.771,0.140,0.739,3.626,42.873
15.218,-1.803,0.141,0.730,3.736,44.529
15.268,-1.895,0.147,0.767,4.676,45.345
15.318,-1.744,0.146,0.765,3.856,45.762
15.368,-1.798,0.148,0.772,4.931,45.418
15.418,-1.831,0.149,0.768,5.441,45.318
15.468,-1.827,0.153,0.786,4.478,46.258
15.518,-1.928,0.155,0.779,4.911,48.313
15.568,-1.826,0.156,0.790,5.098,50.596
15.618,-1.841,0.157,0.788,5.527,51.829
15.669,-1.874,0.163,0.807,6.431,52.350
15.718,-2.048,0.163,0.814,6.039,51.870
15.768,-1.770,0.164,0.829,7.315,52.592
15.818,-2.071,0.164,0.826,6.533,54.785
15.869,-1.776,0.170,0.873,7.415,54.489
15.918,-1.874,0.168,0.873,7.499,55.432
15.968,-1.829,0.173,0.877,7.415,54.931
16.018,-1.791,0.171,0.885,8.007,56.778
16.068,-1.841,0.176,0.905,7.461,59.714
16.119,-1.855,0.178,0.905,8.655,60.633
16.168,-1.775,0.181,0.917,9.062,62.991
16.218,-1.880,0.182,0.919,7.996,63.865
16.268,-1.820,0.187,0.938,9.812,63.496
16.318,-1.920,0.186,0.941,9.901,63.308
16.368,-1.920,0.187,0.943,8.700,64.580
16.418,-1.739,0.187,0.940,10.156,65.375
16.468,-1.700,0.196,0.979,9.139,66.282
16.518,-1.934,0.195,0.971,9.475,68.520
16.568,-1.907,0.201,0.978,10.784,70.818
16.618,-1.867,0.201,0.980,9.467,72.590
16.669,-1.862,0.206,1.024,11.831,73.468
16.718,-1.868,0.205,1.016,11.934,75.941
16.768,-1.786,0.211,1.026,11.789,76.475
16.819,-1.728,0.209,1.025,12.211,77.273
16.869,-1.766,0.212,1.067,11.268,78.105
16.918,-1.762,0.212,1.065,12.458,77.896
16.968,-1.863,0.215,1.068,12.364,78.848
17.018,-1.844,0.214,1.067,12.074,83.299
17.069,-1.909,0.216,1.098,12.893,85.072
17.118,-1.866,0.216,1.096,12.961,87.582
17.169,-1.729,0.227,1.119,14.566,88.668
17.218,-2.089,0.227,1.112,13.908,88.880
17.268,-1.848,0.226,1.116,14.394,91.090
17.318,-1.893,0.227,1.125,14.947,92.263
17.470,-1.859,0.234,1.172,14.785,95.931
17.519,-1.959,0.236,1.181,15.322,96.572
17.568,-1.739,0.238,1.203,15.901,100.935
17.618,-1.870,0.237,1.194,15.988,103.793
17.668,-1.835,0.246,1.211,16.935,105.966
17.719,-1.898,0.245,1.203,17.294,106.914
17.769,-1.968,0.249,1.217,17.966,107.895
17.819,-1.912,0.249,1.225,18.681,108.221
17.869,-1.827,0.252,1.253,17.448,109.129
17.918,-1.951,0.252,1.251,18.471,110.392
17.968,-1.960,0.252,1.269,19.081,112.709
18.018,-1.845,0.252,1.277,17.760,116.847
18.068,-1.848,0.255,1.303,19.190,120.032
18.118,-1.972,0.254,1.299,20.645,122.624
18.169,-1.740,0.254,1.302,21.089,124.957
18.219,-2.044,0.254,1.286,21.413,127.502
18.268,-1.835,0.251,1.296,22.039,128.606
18.318,-2.006,0.253,1.301,22.490,129.885
18.368,-1.795,0.252,1.322,23.312,129.171
18.418,-1.894,0.253,1.314,21.513,129.929
18.468,-1.835,0.253,1.330,23.362,133.056
18.518,-1.935,0.254,1.326,22.964,138.434
18.568,-1.694,0.253,1.329,24.390,142.860
18.618,-2.058,0.251,1.327,25.336,145.397
18.668,-1.780,0.252,1.323,25.274,146.092
18.719,-2.018,0.251,1.329,26.532,149.755
18.768,-1.892,0.255,1.326,26.544,152.629
18.819,-1.909,0.254,1.332,27.050,154.334
18.868,-1.891,0.254,1.345,27.863,155.678
18.919,-1.837,0.253,1.346,27.116,155.948
18.969,-1.824,0.255,1.344,27.858,158.353
19.018,-1.958,0.256,1.339,27.875,162.250
19.069,-1.890,0.253,1.341,27.884,167.771
19.118,-1.954,0.253,1.340,29.723,173.393
19.168,-1.727,0.259,1.343,29.298,176.914
19.218,-1.908,0.259,1.341,31.476,179.072
19.268,-1.880,0.256,1.348,31.746,178.998
19.318,-1.832,0.256,1.348,31.993,180.731
19.368,-1.803,0.257,1.340,32.475,182.961
19.418,-1.893,0.256,1.337,32.349,185.020
19.469,-1.925,0.250,1.332,33.000,187.392
19.518,-1.882,0.252,1.339,33.754,194.900
19.568,-1.763,0.254,1.355,32.748,200.034
19.618,-1.827,0.255,1.345,35.042,204.144
19.668,-1.869,0.255,1.352,36.158,208.775
19.718,-2.011,0.254,1.349,36.519,212.537
19.768,-1.984,0.260,1.354,38.362,214.240
19.818,-1.820,0.260,1.349,38.270,215.838
19.868,-1.888,0.254,1.347,39.856,216.734
19.918,-1.887,0.253,1.346,39.277,218.357
19.968,-1.784,0.258,1.355,39.951,222.131
20.018,-1.755,0.258,1.352,40.310,230.180
20.068,-1.898,0.255,1.338,40.069,237.713
20.118,-1.955,0.254,1.336,41.952,241.761
20.168,-1.892,0.259,1.342,44.133,247.391
20.218,-1.759,0.260,1.338,44.404,250.351
20.268,-1.877,0.259,1.356,46.186,253.441
20.318,-1.862,0.257,1.354,46.932,256.177
20.368,-1.796,0.262,1.360,46.752,258.489
20.419,-1.701,0.262,1.352,48.396,258.529
20.468,-1.880,0.258,1.358,47.522,262.336
20.518,-1.859,0.257,1.345,48.514,269.945
20.568,-1.835,0.257,1.371,48.707,281.016
20.618,-1.878,0.256,1.358,48.928,287.617
20.668,-1.974,0.257,1.343,52.355,292.813
20.718,-1.805,0.260,1.354,52.812,296.467
20.769,-1.834,0.260,1.355,55.207,299.611
20.818,-1.750,0.259,1.359,56.116,303.043
20.868,-1.831,0.261,1.361,56.233,305.279
20.918,-1.802,0.260,1.353,56.967,307.002
20.968,-1.808,0.264,1.360,56.849,313.214
21.018,-1.895,0.263,1.357,57.089,319.462
21.068,-1.907,0.257,1.353,58.492,327.757
21.119,-1.794,0.255,1.351,60.110,332.855
21.168,-2.010,0.257,1.345,61.664,338.236
21.218,-1.927,0.257,1.349,63.605,343.776
21.268,-1.850,0.258,1.343,65.471,347.587
21.318,-1.800,0.258,1.344,66.338,349.559
21.368,-1.937,0.255,1.359,67.669,351.361
21.418,-1.755,0.257,1.364,68.783,351.935
21.468,-1.950,0.252,1.349,68.286,356.943
21.518,-1.763,0.252,1.362,69.093,367.842
21.568,-1.876,0.255,1.370,69.717,378.111
21.618,-1.986,0.254,1.367,70.012,384.213
21.668,-1.893,0.259,1.370,73.225,390.056
21.718,-1.806,0.260,1.370,75.252,394.353
21.768,-1.972,0.255,1.350,76.203,398.046
21.818,-1.909,0.254,1.354,78.656,403.569
21.868,-1.915,0.253,1.375,78.929,405.943
21.918,-1.783,0.255,1.375,80.969,407.262
21.969,-1.854,0.256,1.359,81.537,411.982
22.018,-1.857,0.256,1.353,81.747,419.366
22.068,-1.915,0.255,1.359,82.386,429.772
22.118,-1.774,0.255,1.334,83.688,436.715
22.168,-1.990,0.252,1.326,85.929,442.053
22.218,-1.882,0.252,1.358,89.142,445.918
22.268,-1.820,0.254,1.356,90.931,449.660
22.319,-1.831,0.255,1.358,93.615,451.955
22.368,-1.881,0.254,1.379,93.491,455.583
22.418,-1.854,0.255,1.381,95.666,458.434
22.469,-1.833,0.258,1.351,95.967,462.821
22.519,-1.858,0.258,1.348,96.043,470.243
22.568,-1.928,0.254,1.356,96.987,474.272
22.618,-1.898,0.256,1.358,99.844,483.066
22.668,-2.035,0.257,1.351,101.868,488.825
22.718,-1.801,0.258,1.356,105.293,492.921
22.769,-1.826,0.257,1.342,106.160,494.615
22.818,-1.757,0.257,1.348,107.697,497.602
22.869,-1.753,0.262,1.356,109.074,499.158
22.918,-1.900,0.260,1.339,108.399,499.525
22.969,-1.861,0.263,1.333,110.207,505.697
23.019,-2.003,0.259,1.346,109.926,510.687
23.068,-1.998,0.255,1.358,110.596,517.341
23.118,-1.786,0.255,1.363,111.755,521.667
23.168,-1.836,0.251,1.364,114.788,523.479
23.218,-1.813,0.251,1.384,116.879,527.234
23.268,-1.785,0.253,1.378,117.694,530.648
23.318,-2.017,0.252,1.360,118.209,532.094
23.368,-1.771,0.255,1.355,120.462,533.985
23.419,-1.825,0.255,1.363,120.760,536.061
23.469,-1.786,0.257,1.367,122.538,537.210
23.519,-1.778,0.256,1.366,122.229,544.422
23.569,-1.818,0.249,1.360,123.403,551.527
23.618,-2.024,0.248,1.340,124.534,557.570
23.668,-1.808,0.255,1.350,125.541,562.543
23.718,-2.004,0.256,1.350,127.735,565.875
23.769,-1.767,0.253,1.361,128.278,567.607
23.818,-1.801,0.252,1.352,128.314,570.252
23.868,-1.782,0.254,1.355,130.481,573.124
23.919,-1.796,0.256,1.369,130.354,574.840
23.968,-1.930,0.251,1.369,130.813,577.633
24.018,-1.816,0.251,1.352,130.979,583.265
24.068,-1.758,0.257,1.356,131.651,585.819
24.118,-1.940,0.254,1.350,133.189,589.975
24.168,-1.801,0.253,1.357,135.009,594.235
24.218,-1.896,0.251,1.356,138.286,597.431
24.268,-1.693,0.253,1.356,138.874,599.679
24.318,-1.967,0.252,1.353,138.823,599.611
24.368,-1.866,0.255,1.365,140.743,600.005
24.418,-1.834,0.254,1.351,141.662,601.946
24.468,-1.738,0.257,1.347,141.958,604.630
24.518,-2.045,0.255,1.344,142.636,608.937
24.569,-1.890,0.253,1.342,141.348,611.725
24.618,-1.887,0.254,1.355,143.827,614.494
24.668,-1.795,0.254,1.344,145.838,616.759
24.718,-1.806,0.254,1.364,146.241,618.482
24.768,-1.903,0.250,1.348,148.061,620.037
24.818,-1.909,0.251,1.371,148.759,621.774
24.868,-1.740,0.256,1.374,150.229,623.213
24.919,-2.011,0.254,1.359,150.628,624.484
24.968,-1.954,0.254,1.362,149.140,623.886
25.018,-1.829,0.255,1.348,151.671,629.593
25.068,-1.682,0.254,1.348,151.619,635.105
25.118,-1.878,0.253,1.351,153.176,638.404
25.169,-1.780,0.258,1.355,155.594,640.889
25.218,-1.793,0.258,1.366,155.829,642.320
25.268,-1.712,0.261,1.361,158.548,644.112
25.318,-1.848,0.261,1.370,159.122,644.535
25.368,-1.798,0.259,1.373,159.611,647.043
25.418,-1.995,0.261,1.344,160.941,648.429
25.468,-1.684,0.259,1.360,160.552,652.306
25.518,-1.955,0.259,1.362,162.022,653.472
25.568,-1.834,0.254,1.355,161.531,654.507
25.618,-1.814,0.253,1.363,163.533,658.017
25.668,-1.739,0.256,1.362,164.844,661.233
25.719,-1.742,0.256,1.353,164.874,663.056
25.768,-1.825,0.262,1.362,166.313,664.677
25.818,-1.853,0.262,1.344,167.167,665.023
25.868,-2.082,0.263,1.343,166.370,664.669
25.918,-1.877,0.264,1.362,167.994,665.083
25.968,-1.811,0.256,1.364,167.306,668.417
26.018,-1.938,0.255,1.365,168.528,672.636
26.068,-1.785,0.251,1.359,168.895,675.475
26.118,-1.812,0.252,1.358,168.964,677.915
26.168,-1.764,0.254,1.361,171.443,678.828
26.218,-1.937,0.253,1.358,171.892,680.756
26.269,-1.910,0.256,1.375,173.888,682.652
26.318,-1.846,0.257,1.346,173.266,684.325
26.368,-1.797,0.257,1.345,173.037,685.396
26.418,-1.940,0.251,1.333,174.172,684.195
