time(sec),pressure-1(bar),pressure-2(bar),pressure-3(bar),flow_rate_1(LPM),flow_rate_2(LPM)
3.462,-0.066,-1.846,-1.600,96.998,0.492
3.512,-0.065,-1.756,0.072,96.689,0.716
3.562,-0.066,-1.673,-0.237,96.942,0.567
3.612,-0.065,-1.716,-0.188,96.861,0.033
3.662,-0.063,-1.723,0.003,97.449,-0.269
3.712,-0.066,-1.619,-0.224,97.060,0.164
3.762,-0.063,-1.842,-0.106,96.909,0.505
3.812,-0.058,-1.667,-4.131,97.308,0.879
3.862,-0.062,-1.767,-0.283,96.998,0.386
3.912,-0.063,-1.878,-0.043,97.332,0.082
3.962,-0.064,-1.892,-5.303,97.051,0.133
4.012,-0.064,-1.611,-0.828,96.935,0.303
4.062,-0.063,-1.886,-0.060,97.579,0.099
4.112,-0.064,-1.831,0.672,97.034,0.966
4.162,-0.065,-1.688,0.324,97.338,0.262
4.212,-0.065,-1.743,-3.133,97.594,0.551
4.262,-0.064,-1.631,1.388,97.850,0.502
4.312,-0.067,-1.771,0.032,97.344,0.846
4.362,-0.067,-1.774,0.052,97.437,0.350
4.412,-0.064,-1.887,0.594,97.541,0.818
4.463,-0.063,-1.849,0.022,97.051,0.508
4.512,-0.064,-1.754,0.108,97.552,0.860
4.562,-0.065,-1.438,-4.817,97.718,0.793
4.613,-0.065,-1.851,0.131,96.910,0.165
4.662,-0.063,-1.778,-1.012,97.134,0.618
4.713,-0.062,-1.722,0.295,96.871,-0.097
4.762,-0.064,-1.873,-0.454,96.868,0.566
4.812,-0.066,-1.714,-0.122,97.370,0.644
4.863,-0.062,-1.887,0.137,97.360,0.077
4.912,-0.063,-2.027,-0.270,96.803,0.416
4.962,-0.066,-1.985,0.072,96.965,0.019
5.012,-0.066,-1.847,0.338,96.549,0.557
5.063,-0.062,-1.658,-0.716,97.298,0.802
5.113,-0.063,-1.978,0.183,96.850,0.543
5.163,-0.061,-1.799,-0.707,96.992,-0.053
5.212,-0.062,-1.813,-0.204,97.312,0.206
5.263,-0.064,-1.894,0.226,96.972,0.556
5.312,-0.064,-1.600,0.265,97.419,0.903
5.362,-0.066,-1.866,0.206,97.508,0.255
5.412,-0.065,-1.951,-0.769,97.008,-0.085
5.462,-0.061,-1.873,-0.234,97.614,-0.270
5.513,-0.060,-1.912,0.512,97.188,0.345
5.562,-0.064,-1.705,-0.099,97.049,0.846
5.612,-0.063,-1.760,-0.401,97.488,0.824
5.662,-0.064,-1.891,-0.349,96.988,-0.159
5.712,-0.065,-1.819,-0.611,97.371,-0.634
5.762,-0.062,-1.905,-0.145,97.260,-0.256
5.812,-0.065,-2.021,-0.007,97.584,-0.057
5.862,-0.065,-1.615,-0.148,97.115,0.740
5.912,-0.065,-1.997,-0.457,96.922,0.588
5.963,-0.065,-2.052,-0.099,97.364,0.313
6.013,-0.065,-1.799,-0.096,96.942,-0.037
6.063,-0.063,-1.702,-1.751,96.959,0.736
6.113,-0.062,-2.005,-5.628,97.478,0.038
6.163,-0.061,-1.715,-0.007,97.145,1.269
6.212,-0.060,-1.714,-1.504,97.600,0.517
6.262,-0.059,-1.653,-0.546,97.495,0.703
6.312,-0.059,-1.904,-0.109,97.366,0.330
6.363,-0.057,-2.059,-0.244,97.949,-0.270
6.412,-0.057,-1.742,-6.350,97.784,0.439
6.463,-0.057,-1.837,-0.943,97.548,0.406
6.512,-0.058,-1.952,0.232,98.124,0.406
6.562,-0.059,-1.998,-0.759,97.473,0.163
6.612,-0.060,-1.830,-0.299,98.078,-0.069
6.662,-0.057,-1.960,-2.575,97.842,0.233
6.712,-0.059,-1.870,-0.267,97.663,0.199
6.762,-0.058,-1.753,-0.191,97.783,0.239
6.812,-0.057,-1.850,0.321,97.478,0.491
6.862,-0.060,-1.733,0.173,98.075,0.007
6.912,-0.062,-1.974,0.429,97.717,0.419
6.962,-0.053,-1.835,0.206,98.370,0.410
7.012,-0.052,-1.657,0.137,98.295,0.341
7.062,-0.057,-1.637,0.239,98.005,0.809
7.112,-0.056,-1.719,10.131,98.922,1.099
7.162,-0.056,-1.673,0.321,98.380,0.395
7.213,-0.056,-1.790,-0.293,98.866,0.073
7.263,-0.057,-1.787,-3.566,99.265,0.215
7.313,-0.056,-1.790,0.075,98.844,0.244
7.362,-0.058,-1.581,0.164,99.508,0.557
7.412,-0.056,-1.793,0.134,99.480,0.559
7.462,-0.058,-1.831,0.085,98.842,0.309
7.513,-0.057,-1.692,0.328,98.969,0.700
7.562,-0.055,-1.724,-0.053,99.082,0.304
7.612,-0.055,-1.716,0.561,99.329,0.609
7.662,-0.054,-1.652,2.193,99.111,0.870
7.712,-0.056,-1.868,-1.514,99.037,0.649
7.762,-0.053,-1.889,8.460,99.330,0.266
7.812,-0.054,-1.652,0.318,99.047,0.024
7.862,-0.054,-1.905,0.177,99.193,0.537
7.912,-0.055,-1.847,0.167,98.976,-0.319
7.963,-0.056,-2.105,-4.292,98.815,0.844
8.013,-0.058,-1.755,0.246,99.439,1.402
8.062,-0.050,-1.529,-0.129,99.021,0.815
8.113,-0.052,-1.778,-0.306,99.548,0.042
8.162,-0.054,-1.742,2.117,99.615,-0.118
8.212,-0.053,-1.818,0.374,99.480,1.031
8.262,-0.053,-1.781,0.252,99.939,0.608
8.312,-0.053,-1.887,-0.093,99.968,1.246
8.362,-0.051,-1.874,-0.099,99.654,0.314
8.412,-0.051,-1.530,0.006,100.108,0.999
8.462,-0.053,-1.883,7.219,99.597,-0.179
8.512,-0.050,-1.974,-0.861,100.360,-0.084
8.562,-0.047,-1.826,-4.151,99.922,0.447
8.612,-0.048,-2.021,-0.020,100.048,0.388
8.662,-0.052,-1.869,-0.030,100.750,-0.304
8.713,-0.050,-1.814,-0.037,100.401,0.203
8.762,-0.047,-1.635,-0.027,100.966,-0.016
8.812,-0.047,-1.840,-0.050,101.314,1.133
8.862,-0.053,-1.711,-0.559,100.501,0.274
8.912,-0.052,-1.975,0.393,101.056,0.551
8.962,-0.048,-2.002,0.663,100.700,0.640
9.013,-0.050,-1.536,-0.769,101.186,0.251
9.063,-0.047,-2.065,-0.112,100.904,0.162
9.113,-0.047,-1.827,-0.001,101.359,0.265
9.162,-0.048,-2.000,-3.556,101.858,0.559
9.212,-0.048,-1.804,0.508,102.038,1.068
9.262,-0.045,-1.775,0.039,102.200,0.362
9.312,-0.047,-2.017,-0.148,102.384,0.161
9.362,-0.051,-1.964,0.810,101.916,0.422
9.412,-0.050,-1.730,-0.657,102.532,0.602
9.462,-0.043,-1.902,0.022,102.565,1.252
9.513,-0.044,-1.879,-1.186,102.718,0.472
9.563,-0.047,-1.906,-0.211,102.725,0.003
9.613,-0.045,-1.681,-0.431,102.207,-0.251
9.663,-0.047,-1.733,-0.342,102.851,0.153
9.712,-0.045,-1.706,-0.319,102.597,0.872
9.762,-0.041,-1.864,-0.033,102.382,1.074
9.812,-0.043,-1.937,0.150,102.913,0.332
9.862,-0.046,-1.916,-0.129,102.502,-0.276
9.913,-0.043,-1.973,-5.664,102.899,0.194
9.962,-0.043,-1.818,0.154,102.416,0.273
10.013,-0.043,-1.856,-1.908,102.778,0.018
10.062,-0.043,-1.780,0.246,102.878,0.236
10.112,-0.046,-1.782,-0.858,102.635,0.863
10.162,-0.044,-1.949,0.275,103.116,0.114
10.212,-0.043,-1.875,0.242,103.608,0.247
10.263,-0.043,-1.843,1.355,103.220,0.408
10.312,-0.043,-1.859,-0.575,104.033,0.573
10.362,-0.042,-1.728,0.902,103.945,0.432
10.413,-0.042,-1.791,0.108,103.988,0.722
10.462,-0.042,-1.633,0.420,104.047,0.199
10.512,-0.042,-1.867,0.469,103.635,-0.180
10.562,-0.040,-1.997,7.892,103.742,0.465
10.612,-0.043,-1.977,0.508,104.094,0.377
10.662,-0.039,-1.861,0.755,103.858,0.314
10.712,-0.040,-1.757,0.489,104.681,0.431
10.762,-0.043,-1.746,10.062,104.482,0.068
10.812,-0.045,-1.824,-0.168,104.574,0.243
10.862,-0.044,-1.846,0.416,104.519,0.352
10.913,-0.042,-1.925,0.167,104.447,0.423
10.962,-0.042,-1.870,-0.234,104.928,0.224
11.013,-0.041,-1.893,0.551,104.437,-0.133
11.062,-0.039,-1.553,0.492,105.525,0.415
11.112,-0.041,-1.974,0.649,105.827,0.075
11.162,-0.041,-1.753,1.093,105.778,0.450
11.213,-0.038,-1.686,0.216,106.661,0.554
11.263,-0.038,-1.832,0.758,106.624,1.142
11.313,-0.041,-1.741,0.653,106.753,0.484
11.362,-0.042,-1.795,0.571,107.173,-0.358
11.412,-0.034,-1.743,-0.024,107.101,0.258
11.463,-0.037,-1.890,6.625,107.517,0.068
11.512,-0.037,-2.065,0.370,107.336,0.554
11.563,-0.035,-1.911,0.236,107.515,0.881
11.613,-0.040,-1.775,0.561,107.752,0.445
11.663,-0.041,-1.669,0.823,107.529,0.132
11.712,-0.035,-1.656,0.649,108.103,0.695
11.763,-0.036,-1.982,-3.803,107.902,0.670
11.813,-0.037,-1.826,0.577,107.602,0.584
11.863,-0.040,-1.786,-0.063,108.117,0.524
11.913,-0.039,-1.996,-0.148,107.775,-0.086
11.962,-0.037,-1.931,-0.096,107.991,-0.066
12.013,-0.034,-1.800,0.239,108.413,0.130
12.063,-0.034,-1.933,0.114,108.192,0.318
12.112,-0.033,-1.860,-0.148,109.142,0.042
12.163,-0.038,-2.094,0.085,108.857,0.727
12.212,-0.037,-1.626,0.774,109.323,0.332
12.262,-0.036,-1.592,0.183,109.536,0.609
12.313,-0.035,-1.834,-0.506,109.837,0.314
12.362,-0.031,-1.772,-4.515,110.032,0.336
12.413,-0.036,-1.773,0.433,109.923,1.024
12.463,-0.034,-1.873,1.437,110.100,0.746
12.512,-0.037,-1.981,0.686,110.358,-0.177
12.563,-0.035,-1.869,0.479,109.655,-0.033
12.612,-0.030,-1.822,-0.001,110.514,0.254
12.662,-0.031,-1.836,0.213,110.416,0.122
12.712,-0.032,-1.842,0.712,109.643,0.220
12.762,-0.035,-1.798,-0.345,110.023,0.515
12.812,-0.032,-1.712,0.357,110.060,-0.092
12.862,-0.035,-1.829,11.999,110.345,0.505
12.912,-0.032,-1.772,0.544,110.482,0.634
12.962,-0.031,-1.910,-0.470,109.873,0.648
13.012,-0.031,-1.943,0.393,110.600,1.015
13.062,-0.030,-1.855,1.542,110.040,0.655
13.112,-0.031,-1.919,0.006,110.448,0.113
13.162,-0.032,-2.075,0.679,110.952,-0.093
13.212,-0.030,-1.800,0.561,110.606,-0.029
13.262,-0.030,-1.801,11.579,111.099,0.798
13.312,-0.029,-1.968,0.449,111.077,0.474
13.362,-0.029,-1.868,3.204,110.892,0.209
13.412,-0.029,-1.635,6.700,111.463,0.039
13.463,-0.028,-1.898,-1.511,111.144,0.215
13.512,-0.028,-1.839,0.249,111.623,-0.194
13.562,-0.029,-1.615,6.668,111.773,0.809
13.613,-0.028,-1.917,0.498,111.765,0.664
13.662,-0.030,-1.919,0.318,112.482,0.216
13.712,-0.027,-1.769,0.535,112.173,0.470
13.762,-0.028,-1.733,0.413,112.348,0.172
13.812,-0.028,-1.827,2.439,112.829,0.422
13.863,-0.027,-1.862,9.317,112.999,0.317
13.912,-0.026,-1.703,5.440,112.938,0.789
13.963,-0.024,-2.010,1.188,112.557,0.383
14.012,-0.029,-1.997,-0.027,113.229,0.704
14.062,-0.028,-1.848,-0.273,113.264,-0.026
14.112,-0.027,-1.950,-0.129,113.011,-0.051
14.162,-0.028,-1.549,0.564,113.705,0.751
14.212,-0.027,-1.858,0.009,113.413,0.569
14.262,-0.027,-1.964,0.272,113.513,0.588
14.313,-0.025,-1.687,0.361,113.888,0.314
14.362,-0.025,-1.702,0.525,113.366,0.109
14.412,-0.027,-1.748,0.416,113.882,0.654
14.462,-0.027,-1.903,-1.094,113.494,0.062
14.512,-0.028,-1.874,-8.212,113.595,0.690
14.562,-0.029,-1.940,0.413,114.467,0.269
14.612,-0.028,-1.666,0.915,114.337,0.007
14.662,-0.026,-1.871,0.646,114.707,-0.007
14.712,-0.022,-1.866,0.019,114.555,-0.133
14.762,-0.026,-1.636,1.103,114.537,0.949
14.812,-0.027,-1.670,-0.099,115.177,0.530
14.862,-0.029,-1.781,-3.681,114.958,0.619
14.912,-0.027,-1.677,0.820,115.384,-0.017
14.962,-0.028,-1.778,0.449,115.202,0.161
15.012,-0.028,-1.798,-0.076,114.927,0.521
15.062,-0.028,-1.688,0.820,115.583,0.628
15.112,-0.027,-1.939,0.439,115.099,0.679
15.163,-0.026,-1.864,-5.047,115.681,0.543
15.212,-0.025,-1.588,0.761,115.707,0.216
15.262,-0.025,-2.006,-0.099,115.368,-0.074
15.313,-0.027,-2.031,-3.395,115.753,0.279
15.363,-0.028,-1.938,0.508,115.483,-0.193
15.412,-0.028,-1.670,-1.389,115.381,0.487
15.462,-0.028,-1.847,-4.019,115.767,0.006
15.512,-0.024,-1.616,0.426,115.624,-0.044
15.563,-0.026,-1.717,0.426,116.083,-0.088
15.612,-0.026,-1.845,0.485,116.526,0.155
15.663,-0.026,-2.007,0.607,117.308,0.485
15.713,-0.025,-2.011,0.850,117.493,0.552
15.762,-0.025,-1.805,1.270,117.290,-0.154
15.812,-0.024,-1.780,0.978,118.034,0.020
15.862,-0.023,-1.832,-0.316,117.939,0.005
15.912,-0.027,-1.839,0.538,117.793,0.062
15.962,-0.026,-1.843,-0.063,118.310,0.305
16.013,-0.027,-1.971,9.028,117.927,0.441
16.062,-0.028,-1.800,0.617,118.811,0.195
16.113,-0.026,-1.809,0.873,118.755,-0.368
16.162,-0.024,-1.956,0.390,118.406,0.139
16.212,-0.026,-1.728,0.068,118.973,-0.189
16.262,-0.026,-1.822,-0.273,118.751,0.827
16.313,-0.024,-1.902,0.771,119.062,0.727
16.362,-0.024,-1.829,-1.347,118.690,0.244
16.413,-0.025,-1.986,-1.508,119.350,0.858
16.463,-0.024,-1.899,0.883,119.403,-0.135
16.512,-0.028,-1.674,4.195,119.074,0.577
16.562,-0.027,-1.722,0.265,119.752,0.580
16.612,-0.028,-1.891,-0.431,119.940,0.548
16.663,-0.026,-1.719,-3.225,119.505,0.103
16.713,-0.025,-1.816,0.817,120.330,-0.054
16.762,-0.024,-1.839,0.784,119.962,-0.047
16.812,-0.025,-1.725,1.047,120.015,0.241
16.863,-0.025,-1.860,0.200,120.465,0.613
16.913,-0.024,-1.855,1.231,120.170,0.855
16.962,-0.025,-1.748,0.439,120.640,0.215
17.013,-0.023,-1.856,0.712,120.582,0.218
17.062,-0.025,-1.889,0.361,120.183,0.159
17.112,-0.025,-1.728,1.047,121.060,0.264
17.163,-0.027,-1.845,-0.112,121.136,-0.177
17.212,-0.027,-1.877,0.364,120.909,0.433
17.262,-0.024,-1.658,0.640,121.598,-0.317
17.312,-0.025,-1.831,0.482,121.280,-0.321
17.362,-0.024,-1.992,0.275,121.657,0.368
17.412,-0.026,-1.759,0.909,121.449,0.364
17.463,-0.026,-1.968,0.590,121.461,0.599
17.513,-0.028,-1.969,-0.027,121.660,0.946
17.562,-0.025,-1.691,0.640,121.510,0.096
17.613,-0.025,-1.851,0.712,122.181,0.019
17.662,-0.026,-1.814,0.482,121.710,0.364
17.712,-0.028,-1.752,0.489,121.989,0.921
17.762,-0.028,-1.869,0.439,122.350,0.761
17.812,-0.023,-1.946,0.035,122.182,0.521
17.862,-0.023,-1.719,0.508,122.305,-0.185
17.913,-0.025,-1.901,0.275,122.328,-0.202
17.963,-0.024,-1.760,0.830,122.364,0.318
18.012,-0.028,-1.696,2.498,122.623,0.762
18.062,-0.026,-1.912,-2.292,122.205,0.861
18.112,-0.027,-1.803,-0.276,122.390,0.282
18.162,-0.027,-1.796,-0.752,122.544,-0.017
18.212,-0.026,-1.914,0.603,122.329,-0.148
18.262,-0.025,-1.996,0.686,122.780,0.469
18.312,-0.025,-1.790,0.035,122.488,0.478
18.362,-0.026,-1.831,0.935,122.625,0.800
18.412,-0.024,-1.853,0.935,122.864,0.058
18.462,-0.028,-1.726,0.456,122.406,0.900
18.512,-0.024,-1.814,0.561,122.891,0.234
18.562,-0.024,-2.007,-1.517,122.739,0.341
18.612,-0.028,-1.796,-4.758,122.603,0.536
18.662,-0.025,-1.910,0.587,123.344,0.525
18.712,-0.025,-1.911,3.982,122.572,0.439
18.762,-0.026,-1.788,0.203,123.119,-0.165
18.812,-0.026,-1.862,4.031,123.008,0.349
18.863,-0.024,-1.779,0.416,123.234,0.043
18.912,-0.026,-1.731,0.370,123.351,0.795
18.962,-0.026,-1.839,0.416,123.041,0.521
19.012,-0.027,-1.794,0.958,123.607,0.599
19.062,-0.024,-1.764,0.334,123.682,0.238
19.112,-0.025,-1.646,3.181,123.973,-0.210
19.162,-0.022,-1.797,0.423,124.146,0.007
19.213,-0.023,-1.845,-0.752,123.966,0.130
19.263,-0.024,-1.696,0.745,124.477,0.666
19.312,-0.023,-1.727,-0.418,124.111,0.694
19.363,-0.027,-1.620,0.098,124.242,0.235
19.412,-0.025,-1.711,0.663,124.896,-0.089
19.463,-0.025,-1.728,0.709,124.625,0.400
19.512,-0.024,-1.659,0.469,124.765,0.728
19.563,-0.026,-1.799,-0.217,124.898,0.585
19.612,-0.025,-1.665,0.334,125.522,0.341
19.662,-0.026,-1.758,0.131,125.955,0.219
19.713,-0.023,-1.637,0.328,125.738,-0.218
19.762,-0.023,-1.718,-0.099,126.045,0.793
19.812,-0.025,-1.739,-0.158,126.558,0.364
19.862,-0.025,-1.743,0.620,126.234,0.657
19.912,-0.025,-1.727,1.080,126.580,0.390
19.962,-0.025,-1.656,0.111,126.307,0.166
20.012,-0.022,-1.747,0.111,126.931,0.210
20.062,-0.021,-1.704,0.764,127.032,0.472
20.113,-0.026,-1.831,0.485,126.541,-0.664
20.163,-0.024,-1.710,0.699,126.709,0.517
20.212,-0.025,-1.728,0.580,126.319,0.269
20.262,-0.024,-1.544,0.912,126.262,-0.134
20.312,-0.025,-1.686,0.311,126.233,-0.372
20.362,-0.024,-1.717,0.787,126.509,-0.275
20.412,-0.023,-1.829,0.436,126.409,1.039
20.463,-0.026,-1.698,1.316,126.017,0.149
20.513,-0.028,-1.692,0.423,126.864,0.086
20.562,-0.028,-1.809,0.190,126.843,0.075
20.612,-0.026,-1.661,-0.024,126.250,-0.417
20.662,-0.025,-1.642,0.702,126.950,-0.511
20.712,-0.025,-1.755,0.288,126.789,0.744
20.763,-0.023,-1.625,-0.516,126.617,0.351
20.813,-0.020,-1.596,0.035,127.290,0.888
20.862,-0.024,-1.732,0.449,126.614,-0.117
20.912,-0.022,-1.680,0.669,126.830,-0.522
20.963,-0.021,-1.689,0.410,127.100,0.158
21.013,-0.021,-1.710,0.292,126.626,0.241
21.062,-0.024,-1.620,-0.342,127.127,0.361
21.113,-0.022,-1.757,7.718,126.769,0.339
21.163,-0.024,-1.742,0.607,127.124,0.312
21.212,-0.021,-1.612,-0.644,127.171,0.121
21.262,-0.022,-1.637,0.502,126.567,0.499
21.312,-0.024,-1.711,0.535,127.175,0.369
21.362,-0.024,-1.552,-0.073,127.022,0.479
21.412,-0.021,-1.625,0.410,126.587,0.052
21.462,-0.024,-1.523,0.449,127.245,-0.032
21.512,-0.024,-1.579,0.131,126.903,0.514
21.562,-0.022,-1.660,0.410,127.271,0.251
21.612,-0.023,-1.674,1.680,127.377,0.765
21.662,-0.024,-1.647,0.518,127.067,0.644
21.713,-0.024,-1.679,0.974,127.366,0.216
21.762,-0.026,-1.848,0.820,126.988,-0.105
21.813,-0.024,-1.689,0.397,127.591,-0.151
21.862,-0.023,-1.516,0.456,127.429,0.347
21.912,-0.022,-1.930,0.249,127.169,0.435
21.962,-0.024,-1.567,-0.112,127.673,0.332
22.012,-0.025,-1.557,0.206,127.320,-0.079
22.062,-0.024,-1.816,0.150,127.602,-0.150
22.112,-0.025,-1.711,0.006,127.876,-0.320
22.162,-0.024,-1.567,-4.801,127.473,0.492
22.213,-0.024,-1.808,-0.030,128.280,0.453
22.263,-0.025,-1.702,0.242,127.713,0.618
22.312,-0.025,-1.708,0.180,128.154,0.412
22.362,-0.026,-1.810,-0.017,128.355,-0.225
22.413,-0.024,-1.628,1.060,127.951,-0.178
22.462,-0.023,-1.711,0.400,128.329,-0.357
22.512,-0.022,-1.754,0.190,128.254,0.306
22.562,-0.022,-1.627,0.104,128.046,0.254
22.612,-0.025,-1.856,1.135,127.944,0.299
22.662,-0.023,-1.778,0.213,127.913,-0.436
22.712,-0.023,-1.666,-1.389,128.203,-0.240
22.762,-0.022,-1.637,-0.112,128.248,0.067
22.813,-0.022,-1.774,0.285,127.951,0.479
22.862,-0.022,-1.649,-0.339,128.476,0.171
22.912,-0.024,-1.753,10.213,127.885,0.052
22.962,-0.022,-1.720,0.416,128.239,-0.235
23.012,-0.023,-1.835,0.912,127.776,-0.243
23.062,-0.024,-1.659,0.052,127.955,0.315
23.112,-0.025,-1.756,5.449,128.779,0.714
23.163,-0.026,-1.658,-0.821,128.038,0.219
23.212,-0.023,-1.655,0.098,128.448,-0.291
23.263,-0.026,-1.763,0.275,128.263,0.104
23.313,-0.025,-1.868,0.019,128.282,-0.234
23.362,-0.024,-1.619,-0.152,128.677,0.435
23.412,-0.025,-1.710,-0.326,128.376,0.977
23.462,-0.022,-1.654,-0.024,128.164,0.163
23.513,-0.022,-1.770,1.037,128.221,0.448
23.563,-0.023,-1.744,0.118,127.870,0.039
23.613,-0.021,-1.723,0.932,128.116,0.194
23.662,-0.027,-1.634,-0.309,128.018,0.398
23.712,-0.025,-1.760,0.321,127.569,0.868
23.762,-0.025,-1.766,-0.148,128.021,0.435
23.812,-0.024,-1.715,0.009,127.392,-0.074
23.862,-0.025,-1.721,0.075,127.612,-0.087
23.912,-0.026,-1.730,-0.365,127.540,0.358
23.962,-0.024,-1.663,0.400,127.125,0.104
24.012,-0.026,-1.674,3.801,127.519,0.747
24.062,-0.024,-1.925,0.498,127.285,0.913
24.112,-0.025,-1.733,-0.434,127.629,-0.238
24.162,-0.026,-1.766,0.777,127.756,0.055
24.212,-0.024,-1.815,-2.204,127.203,0.007
24.262,-0.022,-1.709,0.482,127.828,0.507
24.312,-0.026,-1.721,0.065,127.423,0.390
24.362,-0.024,-1.743,4.878,127.255,0.126
24.413,-0.023,-1.832,0.544,127.368,1.159
24.463,-0.024,-1.626,0.232,127.501,0.146
24.513,-0.026,-1.803,-0.106,127.901,0.108
24.563,-0.026,-1.768,0.154,127.591,0.331
24.613,-0.024,-1.718,0.732,128.024,0.935
24.662,-0.025,-1.719,0.426,127.828,1.274
24.712,-0.024,-1.819,0.170,127.589,-0.249
24.762,-0.025,-1.847,0.508,128.305,0.618
24.812,-0.025,-1.808,0.354,128.008,0.299
24.863,-0.024,-1.860,0.301,128.027,0.736
24.913,-0.024,-1.678,0.666,128.307,0.922
24.963,-0.025,-1.586,0.883,128.112,1.245
25.013,-0.024,-1.900,-0.437,128.318,-0.061
25.062,-0.026,-1.828,1.391,127.896,0.588
25.113,-0.026,-1.746,0.452,127.595,0.322
25.162,-0.025,-1.916,0.397,127.582,0.467
25.212,-0.025,-1.677,0.587,126.930,0.536
25.262,-0.024,-1.598,-2.312,127.475,1.382
25.313,-0.023,-1.720,0.298,126.707,0.328
25.362,-0.025,-1.710,-0.506,126.738,0.250
25.413,-0.024,-1.898,-0.917,127.264,0.492
25.462,-0.027,-1.842,0.400,126.376,0.647
25.512,-0.026,-1.740,-0.230,126.674,0.793
25.563,-0.022,-1.917,-0.697,126.841,0.739
25.613,-0.022,-2.018,0.118,126.329,-0.131
25.663,-0.024,-1.797,0.485,126.596,0.709
25.712,-0.025,-1.869,0.689,126.150,0.676
25.762,-0.025,-2.121,-0.352,126.005,0.442
25.812,-0.024,-1.844,0.728,126.403,1.202
25.862,-0.025,-1.751,-0.010,125.871,0.810
25.912,-0.024,-1.846,0.045,126.335,0.294
25.962,-0.025,-1.720,0.377,125.933,0.442
26.013,-0.027,-1.681,11.914,126.139,0.651
