time(sec),main_pump_inlet_P(bar),main_pump_outlet_P(bar),venturi_pump_inlet_P(bar),main_pump_outlet_F(LPM),venturi_pump_outlet_F(LPM)
5.394,-0.027,-0.127,-0.091,-4.123,-3.456
5.444,-0.020,-0.126,-0.090,-2.841,-2.913
5.494,-0.077,-0.128,-0.099,-3.070,-2.782
5.544,-0.032,-0.125,-0.091,-3.154,-2.859
5.595,-0.006,-0.126,-0.089,-3.071,-3.858
5.645,-0.041,-0.126,-0.087,-4.173,-4.157
5.694,-0.042,-0.126,-0.095,-4.105,-2.862
5.744,-0.064,-0.127,-0.096,-2.952,-2.835
5.795,-0.081,-0.128,-0.099,-4.139,-3.064
5.844,-0.021,-0.126,-0.086,-3.045,-3.715
5.894,-0.049,-0.128,-0.097,-3.244,-4.419
5.944,-0.033,-0.127,-0.085,-3.192,-4.329
5.994,-0.039,-0.127,-0.080,-3.290,-3.291
6.044,-0.093,-0.127,-0.095,-4.148,-2.839
6.094,-0.034,-0.127,-0.087,-3.161,-2.766
6.145,-0.016,-0.127,-0.090,-4.363,-2.889
6.194,-0.028,-0.128,-0.087,-3.564,-4.152
6.244,-0.008,-0.127,-0.090,-3.191,-3.946
6.294,-0.041,-0.127,-0.089,-4.235,-3.315
6.344,-0.020,-0.127,-0.096,-2.957,-2.855
6.394,-0.004,-0.126,-0.090,-3.285,-2.902
6.444,-0.013,-0.127,-0.086,-3.504,-3.085
6.494,-0.016,-0.127,-0.090,-2.851,-4.128
6.545,-0.040,-0.127,-0.091,-4.229,-4.234
6.594,-0.028,-0.127,-0.090,-3.021,-3.253
6.644,12.902,-0.128,-0.083,-2.568,-1.821
6.694,12.902,-0.127,-0.095,-3.793,-3.017
6.744,12.902,-0.121,-0.095,-3.068,-3.523
6.794,12.902,-0.121,-0.106,-3.452,-4.213
6.844,12.902,-0.116,-0.109,-2.843,-3.487
6.895,12.902,-0.117,-0.107,-3.690,-3.200
6.944,12.902,-0.122,-0.120,-4.115,-2.416
6.994,12.902,-0.122,-0.110,-2.853,-0.824
7.044,12.902,-0.120,-0.107,-3.647,-3.044
7.094,12.902,-0.121,-0.100,-3.035,-3.196
7.144,-1.916,-0.122,-0.100,-3.454,-4.699
7.194,-2.021,-0.124,-0.114,-3.937,-2.820
7.244,12.902,-0.122,-0.107,-2.999,-3.023
7.294,12.902,-0.124,-0.069,-3.431,-3.494
7.344,12.902,-0.120,-0.070,-3.038,-3.015
7.394,12.902,-0.121,-0.082,-2.994,-4.435
7.444,12.902,-0.124,-0.086,-3.632,-4.045
7.494,12.902,-0.120,-0.115,-3.178,-2.771
7.544,12.902,-0.118,-0.113,-3.551,-3.544
7.594,12.902,-0.119,-0.123,-3.973,-2.225
7.644,12.902,-0.121,-0.122,-3.564,-2.744
7.694,12.902,-0.123,-0.105,-3.780,-3.530
7.745,-1.791,-0.122,-0.101,-3.628,-4.889
7.795,-2.212,-0.123,-0.099,-3.212,-4.292
7.844,-1.885,-0.120,-0.105,-4.089,-3.685
7.895,-2.004,-0.121,-0.095,-3.157,-3.504
7.944,-2.088,-0.121,-0.103,-3.085,-3.942
7.994,12.902,-0.120,-0.087,-3.717,-4.168
8.045,12.902,-0.120,-0.084,-3.254,-3.663
8.094,12.902,-0.124,-0.088,-4.379,-3.259
8.144,12.902,-0.124,-0.085,-2.385,-3.030
8.194,12.902,-0.124,-0.093,-4.042,-3.386
8.245,12.902,-0.118,-0.097,-2.885,-2.624
8.294,12.902,-0.121,-0.113,-3.060,-4.345
8.344,12.902,-0.121,-0.108,-4.404,-4.144
8.394,12.902,-0.121,-0.078,-3.503,-2.750
8.444,12.902,-0.113,-0.084,-3.735,-2.856
8.495,-2.040,-0.116,-0.104,-3.202,-3.211
8.544,12.902,-0.118,-0.094,-2.595,-2.959
8.594,12.902,-0.121,-0.083,-4.367,-3.663
8.644,12.902,-0.124,-0.081,-2.913,-3.986
8.694,12.902,-0.120,-0.080,-3.795,-3.386
8.744,12.902,-0.119,-0.084,-4.050,-2.600
8.794,12.902,-0.120,-0.090,-2.921,-3.160
8.844,12.902,-0.122,-0.081,-3.910,-3.152
8.894,12.902,-0.120,-0.076,-3.444,-3.950
8.945,12.902,-0.118,-0.069,-3.005,-4.310
8.994,12.902,-0.117,-0.077,-3.668,-3.644
9.045,-1.739,-0.119,-0.085,-3.154,-2.917
9.095,-1.899,-0.107,-0.107,-3.780,-3.100
9.145,-1.903,-0.105,-0.105,-3.258,-3.230
9.194,-1.872,-0.104,-0.094,-2.547,-4.349
9.244,-1.849,-0.106,-0.098,-3.864,-4.197
9.295,12.902,-0.102,-0.093,-2.642,-4.196
9.345,12.902,-0.103,-0.098,-4.297,-2.945
9.394,12.902,-0.109,-0.099,-4.111,-2.131
9.444,12.902,-0.111,-0.098,-2.392,-2.138
9.494,12.902,-0.112,-0.112,-4.454,-3.007
9.545,12.902,-0.110,-0.104,-2.991,-4.006
9.594,12.902,-0.120,-0.101,-3.366,-3.006
9.644,12.902,-0.120,-0.102,-4.321,-2.914
9.694,12.902,-0.120,-0.096,-2.939,-2.813
9.744,12.902,-0.123,-0.090,-3.814,-2.634
9.794,12.902,-0.116,-0.106,-3.412,-3.728
9.844,-1.831,-0.117,-0.110,-3.502,-3.572
9.894,-1.714,-0.115,-0.120,-4.434,-3.599
9.945,12.902,-0.116,-0.114,-2.558,-3.717
9.994,12.902,-0.105,-0.081,-3.797,-2.622
10.044,12.902,-0.106,-0.071,-3.698,-2.920
10.095,12.902,-0.096,-0.097,-2.530,-2.986
10.144,12.902,-0.094,-0.097,-3.884,-3.640
10.194,12.902,-0.097,-0.097,-3.401,-2.502
10.244,12.902,-0.097,-0.094,-3.397,-2.864
10.294,12.902,-0.100,-0.107,-3.926,-2.737
10.344,12.902,-0.102,-0.108,-3.125,-3.060
10.394,12.902,-0.101,-0.098,-3.887,-3.596
10.445,12.902,-0.102,-0.098,-3.103,-4.887
10.494,-1.986,-0.106,-0.097,-3.823,-3.560
10.545,-2.131,-0.106,-0.086,-3.612,-2.927
10.594,-1.798,-0.105,-0.093,-2.717,-2.560
10.644,-2.063,-0.105,-0.086,-3.601,-3.065
10.694,-1.822,-0.107,-0.105,-3.462,-4.063
10.745,-1.907,-0.106,-0.089,-3.579,-3.969
10.794,-1.723,-0.101,-0.104,-4.196,-3.305
10.844,-1.895,-0.100,-0.112,-2.879,-2.311
10.894,-1.889,-0.102,-0.101,-4.312,-2.668
10.944,-1.837,-0.102,-0.091,-3.220,-3.268
10.994,-1.688,-0.099,-0.087,-2.481,-3.973
11.045,-1.854,-0.099,-0.090,-4.618,-4.463
11.094,-2.022,-0.096,-0.086,-3.722,-3.335
11.144,-1.852,-0.096,-0.091,-4.353,-2.315
11.195,-1.999,-0.093,-0.101,-3.740,-3.144
11.244,-1.997,-0.095,-0.098,-2.945,-3.434
11.294,-1.996,-0.095,-0.092,-4.537,-4.092
11.344,-1.943,-0.094,-0.094,-3.083,-4.437
11.394,-1.931,-0.091,-0.089,-3.165,-3.571
11.445,-1.735,-0.091,-0.082,-3.282,-2.773
11.495,-1.951,-0.093,-0.087,-3.064,-2.633
11.544,-1.753,-0.092,-0.089,-3.851,-3.357
11.594,-1.947,-0.090,-0.091,-3.671,-4.133
11.644,-1.796,-0.088,-0.105,-3.402,-4.601
11.694,-1.773,-0.091,-0.104,-4.118,-2.228
11.744,-1.841,-0.091,-0.102,-3.281,-2.729
11.794,-1.918,-0.085,-0.099,-3.433,-2.479
11.845,-1.921,-0.087,-0.106,-3.335,-1.979
11.895,-1.821,-0.089,-0.087,-3.613,-3.457
11.944,-2.087,-0.089,-0.071,-4.315,-3.411
11.994,-1.970,-0.087,-0.091,-3.065,-3.529
12.044,-1.921,-0.086,-0.099,-3.409,-2.067
12.094,-1.791,-0.084,-0.087,-3.658,-2.861
12.144,-1.871,-0.086,-0.089,-3.328,-2.519
12.194,-2.081,-0.084,-0.095,-4.495,-3.987
12.244,-2.052,-0.084,-0.096,-3.738,-3.754
12.294,-1.878,-0.084,-0.091,-3.841,-3.402
12.345,-1.788,-0.085,-0.083,-3.912,-2.887
12.394,-1.912,-0.082,-0.098,-2.759,-2.772
12.445,-1.794,-0.081,-0.101,-4.095,-3.130
12.494,-1.704,-0.081,-0.082,-3.304,-4.349
12.544,-1.967,-0.081,-0.079,-2.570,-3.522
12.594,-1.907,-0.082,-0.089,-3.506,-3.287
12.644,-1.944,-0.081,-0.098,-3.177,-2.435
12.694,-1.872,-0.082,-0.085,-3.854,-2.153
12.744,-1.957,-0.081,-0.091,-3.797,-3.074
12.794,-1.932,-0.082,-0.082,-2.931,-4.524
12.844,-1.944,-0.083,-0.082,-4.583,-4.191
12.895,-2.083,-0.084,-0.110,-2.865,-3.925
12.945,-1.833,-0.083,-0.090,-3.466,-3.572
12.994,-1.915,-0.075,-0.093,-3.099,-2.885
13.044,-2.005,-0.076,-0.089,-3.560,-2.945
13.094,-1.938,-0.056,-0.078,-3.728,-4.331
13.144,-1.878,-0.056,-0.077,-3.705,-4.433
13.194,-2.041,-0.027,-0.092,-3.812,-3.089
13.244,-1.904,-0.025,-0.085,-3.058,-2.755
13.294,-1.940,-0.008,-0.077,-2.868,-2.439
13.344,-1.854,-0.007,-0.077,-3.749,-3.254
13.394,-1.934,0.007,-0.082,-3.255,-3.697
13.444,-1.756,0.007,-0.057,-3.822,-4.508
13.494,-1.871,0.021,-0.062,-3.682,-4.153
13.544,-1.814,0.021,-0.062,-3.315,-3.238
13.594,-2.007,0.045,-0.059,-3.922,-1.962
13.645,-1.987,0.044,-0.059,-3.240,-3.189
13.694,-1.827,0.050,-0.027,-2.802,-3.685
13.744,-1.770,0.050,0.083,-3.995,-2.948
13.794,-2.036,0.031,0.082,-2.843,-2.273
13.845,-1.898,0.031,0.303,-3.969,-3.569
13.894,-1.850,0.020,0.296,-3.396,-2.022
13.945,-1.976,0.021,0.356,-3.328,-2.661
13.994,-1.953,0.012,0.492,-3.455,-4.473
14.044,-2.051,0.013,0.488,-3.216,-4.111
14.094,-1.856,0.021,0.496,-2.609,-3.091
14.144,-1.820,0.022,0.447,-3.267,-2.683
14.194,-1.930,0.025,0.401,-3.090,-2.975
14.244,-2.075,0.025,0.389,-3.927,-3.649
14.295,-1.816,0.030,0.367,-2.392,-4.055
14.344,-1.943,0.030,0.405,-3.787,-3.841
14.394,-1.844,0.032,0.431,-3.723,-2.913
14.444,-2.057,0.031,0.469,-3.298,-2.651
14.494,-1.943,0.035,0.497,-3.909,-2.876
14.544,-1.860,0.037,0.491,-1.863,-3.007
14.595,-1.961,0.040,0.486,-0.304,-3.739
14.644,-1.807,0.039,0.462,0.362,-3.988
14.694,-1.887,0.039,0.463,1.405,-3.220
14.744,-1.858,0.040,0.498,1.686,-2.521
14.794,-1.965,0.043,0.502,2.364,-2.709
14.844,-1.886,0.043,0.525,3.100,-3.542
14.894,-1.997,0.044,0.518,2.384,-3.703
14.944,-2.008,0.045,0.516,3.298,-3.257
14.994,-1.824,0.049,0.517,3.416,-3.063
15.044,-1.920,0.049,0.527,4.064,-2.669
15.094,-1.822,0.053,0.534,4.786,-2.695
15.144,-1.787,0.053,0.548,4.278,-3.617
15.194,-1.874,0.058,0.549,5.046,-4.673
15.244,-1.796,0.057,0.566,5.362,-3.971
15.295,-1.922,0.057,0.565,5.765,-3.998
15.344,-1.893,0.059,0.581,6.488,-3.047
15.394,-1.903,0.062,0.583,4.090,-2.377
15.444,-1.898,0.062,0.588,5.664,-3.983
15.494,-1.948,0.067,0.575,5.908,-4.781
15.544,-1.865,0.069,0.585,5.108,-4.496
15.594,-1.917,0.074,0.587,7.104,-3.184
15.644,-1.921,0.073,0.620,6.897,-3.403
15.694,-2.006,0.073,0.620,7.124,-2.421
15.745,-1.993,0.074,0.634,7.697,-2.357
15.794,-1.944,0.080,0.634,7.198,-0.741
15.844,-1.845,0.081,0.648,8.230,3.402
15.894,-1.925,0.084,0.643,7.628,6.579
15.944,-1.873,0.083,0.662,7.405,8.709
15.995,-2.018,0.088,0.648,8.468,10.576
16.044,-1.982,0.088,0.681,7.688,11.251
16.095,-1.973,0.090,0.691,9.640,11.769
16.144,-2.004,0.090,0.701,9.543,13.485
16.194,-1.936,0.097,0.700,9.711,14.746
16.244,-1.841,0.097,0.737,10.754,14.537
16.295,-1.923,0.099,0.723,9.224,16.569
16.345,-1.981,0.099,0.731,10.796,17.204
16.394,-2.061,0.102,0.734,10.261,16.439
16.444,-1.993,0.101,0.743,9.436,17.595
16.494,-1.841,0.108,0.746,11.460,18.198
16.544,-1.876,0.107,0.768,10.685,19.072
16.594,-1.923,0.111,0.766,12.321,18.964
16.644,-2.047,0.112,0.784,11.893,18.583
16.695,-1.971,0.118,0.783,11.910,18.832
16.744,-1.950,0.116,0.801,12.760,18.845
16.795,-1.846,0.121,0.798,11.685,19.818
16.845,-1.862,0.121,0.830,12.200,21.479
16.894,-1.997,0.128,0.820,12.638,21.994
16.945,-1.797,0.127,0.852,12.344,21.839
16.994,-1.931,0.132,0.848,14.326,21.336
17.044,-1.991,0.132,0.870,13.869,22.029
17.094,-1.838,0.134,0.868,14.876,23.530
17.145,-1.973,0.135,0.874,15.641,24.411
17.194,-1.937,0.140,0.881,15.006,23.768
17.244,-1.941,0.140,0.878,15.310,24.052
17.294,-1.791,0.140,0.873,15.724,24.243
17.344,-2.081,0.142,0.918,15.397,25.421
17.395,-1.984,0.143,0.911,15.901,26.131
17.444,-1.914,0.142,0.927,15.512,27.145
17.494,-1.949,0.151,0.923,16.839,28.798
17.544,-2.039,0.151,0.963,17.685,27.654
17.594,-1.821,0.156,0.968,17.206,27.631
17.644,-1.918,0.158,0.971,18.885,28.031
17.694,-1.894,0.162,0.980,17.635,28.320
17.744,-1.828,0.162,0.997,18.682,28.985
17.794,-1.894,0.166,0.997,19.364,30.206
17.844,-1.801,0.166,1.018,18.333,31.006
17.895,-1.716,0.171,1.034,19.457,31.074
17.945,-1.924,0.169,1.040,18.937,31.611
17.994,-1.952,0.175,1.043,20.138,33.252
18.044,-1.844,0.176,1.080,21.386,34.247
18.094,-1.950,0.179,1.077,21.203,34.245
18.144,-1.939,0.179,1.086,22.726,34.760
18.194,-1.929,0.186,1.087,22.320,33.981
18.244,-1.907,0.186,1.104,22.313,35.870
18.294,-1.970,0.191,1.105,23.415,36.306
18.344,-2.024,0.191,1.130,22.847,38.127
18.395,-1.877,0.195,1.134,23.962,38.241
18.444,-1.887,0.196,1.143,24.365,38.936
18.494,-2.124,0.197,1.135,24.541,38.812
18.544,-1.950,0.198,1.159,26.091,40.271
18.594,-1.930,0.207,1.155,26.184,40.668
18.645,-1.894,0.206,1.175,27.677,41.542
18.694,-1.900,0.209,1.178,27.940,42.065
18.744,-1.983,0.209,1.209,28.189,41.985
18.794,-2.029,0.216,1.204,28.881,42.624
18.844,-1.858,0.217,1.224,28.003,45.323
18.895,-2.057,0.215,1.226,28.415,45.828
18.944,-1.885,0.215,1.235,28.731,47.503
18.994,-1.988,0.221,1.242,29.032,48.000
19.044,-1.953,0.221,1.269,32.068,49.242
19.094,-2.023,0.223,1.268,31.751,47.695
19.144,-1.974,0.222,1.284,32.285,48.251
19.195,-1.924,0.228,1.291,33.986,49.293
19.244,-1.897,0.228,1.305,32.576,50.317
19.294,-1.939,0.225,1.305,34.284,51.968
19.344,-2.018,0.225,1.302,34.554,53.506
19.394,-1.801,0.230,1.297,33.730,53.816
19.445,-1.837,0.230,1.310,36.195,54.916
19.495,-1.999,0.230,1.314,35.621,56.956
19.544,-2.050,0.230,1.334,37.826,57.940
19.594,-1.858,0.233,1.331,39.203,58.491
19.644,-1.762,0.231,1.335,39.170,59.558
19.695,-1.946,0.231,1.336,40.085,58.507
19.744,-1.985,0.231,1.338,40.566,59.187
19.794,-1.796,0.232,1.348,39.889,61.647
19.844,-1.889,0.231,1.329,41.159,63.775
19.895,-1.908,0.235,1.331,40.256,65.258
19.945,-2.087,0.235,1.332,42.920,67.315
19.994,-1.799,0.236,1.342,44.134,67.396
20.045,-2.009,0.234,1.343,45.688,68.678
20.094,-1.780,0.234,1.357,46.164,69.651
20.144,-2.076,0.234,1.341,47.196,71.015
20.194,-1.833,0.232,1.349,47.056,71.156
20.244,-2.033,0.231,1.363,48.936,71.002
20.295,-1.938,0.238,1.361,47.883,72.846
20.344,-2.068,0.239,1.345,49.635,75.779
20.394,-1.777,0.236,1.342,48.492,78.720
20.444,-2.045,0.237,1.361,50.444,80.248
20.494,-1.796,0.232,1.368,52.032,82.076
20.545,-1.827,0.231,1.360,54.301,83.020
20.595,-1.750,0.232,1.357,55.265,83.130
20.644,-1.764,0.235,1.364,56.671,83.338
20.694,-1.957,0.234,1.361,57.864,83.972
20.744,-1.959,0.235,1.353,58.332,85.238
20.795,-1.757,0.234,1.365,58.156,88.847
20.844,-1.710,0.235,1.365,58.854,90.379
20.894,-1.987,0.236,1.361,59.174,92.649
20.944,-1.858,0.234,1.350,58.762,94.375
20.994,-1.741,0.233,1.344,61.557,96.912
21.044,-1.825,0.233,1.354,62.771,97.952
21.095,-1.850,0.237,1.360,66.187,99.557
21.145,-1.892,0.238,1.357,66.272,100.133
21.195,-1.764,0.238,1.354,67.923,100.105
21.244,-1.888,0.241,1.353,69.125,100.077
21.294,-2.027,0.239,1.358,70.215,105.568
21.344,-1.781,0.236,1.376,70.047,109.451
21.394,-1.861,0.234,1.374,70.460,111.769
21.444,-1.761,0.239,1.358,69.933,113.293
21.494,-1.880,0.237,1.355,73.760,114.887
21.544,-1.747,0.237,1.337,75.162,116.910
21.594,-1.847,0.236,1.342,78.884,117.615
21.644,-1.920,0.238,1.349,79.896,118.867
21.694,-1.898,0.237,1.354,80.250,120.110
21.744,-1.766,0.234,1.349,82.489,121.273
21.794,-1.881,0.234,1.346,82.450,123.022
21.845,-1.778,0.236,1.361,83.360,127.928
21.895,-1.965,0.235,1.365,83.634,132.466
21.944,-2.063,0.236,1.365,84.358,135.257
21.995,-1.768,0.237,1.375,86.432,136.064
22.044,-2.002,0.239,1.357,90.100,137.920
22.094,-1.778,0.238,1.362,91.783,138.969
22.145,-1.795,0.235,1.354,93.826,140.857
22.195,-1.951,0.235,1.349,94.088,141.509
22.244,-1.880,0.235,1.362,95.592,143.586
22.294,-1.874,0.236,1.360,95.339,148.462
22.344,-1.933,0.244,1.350,95.938,152.685
22.394,-1.811,0.242,1.349,97.514,155.109
22.444,-1.945,0.245,1.354,97.193,159.464
22.495,-1.934,0.245,1.356,100.061,162.838
22.544,-1.745,0.241,1.371,102.455,164.739
22.594,-1.848,0.242,1.370,104.129,166.083
22.644,-1.808,0.238,1.357,106.487,166.396
22.694,-1.771,0.240,1.362,106.468,167.205
22.744,-2.017,0.241,1.362,108.006,168.903
22.794,-1.842,0.241,1.361,109.254,176.286
22.844,-1.870,0.239,1.365,108.297,182.487
22.894,-1.832,0.238,1.373,109.166,186.440
22.944,-1.876,0.246,1.379,110.594,188.204
22.994,-1.863,0.245,1.368,112.386,191.554
23.044,-1.889,0.239,1.357,115.626,194.822
23.094,-1.829,0.240,1.368,116.170,197.532
23.144,-1.963,0.245,1.357,119.036,198.984
23.194,-1.931,0.244,1.361,119.848,200.520
23.244,-1.823,0.234,1.357,119.980,201.713
23.294,-1.761,0.234,1.356,121.538,206.413
23.344,-1.915,0.240,1.349,121.359,213.993
23.394,-2.074,0.240,1.344,122.829,220.395
23.444,-1.717,0.229,1.355,124.066,225.749
23.494,-1.903,0.230,1.351,124.972,228.739
23.545,-1.884,0.238,1.353,127.760,230.993
23.594,-1.879,0.239,1.349,129.200,232.164
23.644,-1.747,0.237,1.344,130.351,234.244
23.694,-1.917,0.237,1.347,131.406,236.921
23.744,-1.710,0.237,1.353,131.827,237.794
23.795,-2.041,0.238,1.356,133.308,246.759
23.845,-1.759,0.238,1.365,132.115,254.795
23.894,-2.179,0.239,1.358,132.492,259.546
23.945,-1.874,0.237,1.366,133.730,264.676
23.994,-1.841,0.236,1.361,134.192,270.013
24.044,-1.789,0.238,1.354,137.416,275.745
24.094,-1.936,0.238,1.363,138.640,276.316
24.144,-1.849,0.239,1.371,140.204,278.246
24.195,-1.830,0.240,1.361,141.763,279.423
24.244,-1.714,0.239,1.358,141.876,281.260
24.294,-1.948,0.239,1.358,143.111,290.667
24.345,-1.876,0.235,1.359,143.145,300.207
24.394,-1.842,0.235,1.340,144.052,309.447
24.444,-1.720,0.240,1.338,144.754,313.108
24.494,-1.911,0.238,1.348,145.844,318.744
24.544,-2.039,0.237,1.352,147.268,323.579
24.594,-1.901,0.237,1.362,149.871,327.892
24.644,-1.798,0.234,1.365,149.041,330.177
24.694,-1.798,0.233,1.367,150.814,331.385
24.744,-1.962,0.238,1.368,151.045,333.650
24.794,-1.828,0.237,1.362,152.504,342.138
24.844,-1.903,0.236,1.356,152.502,353.847
24.895,-1.806,0.235,1.372,151.357,362.607
24.945,-1.825,0.239,1.364,153.104,369.300
24.994,-1.764,0.242,1.362,154.921,373.909
25.044,-1.872,0.237,1.364,156.068,379.328
25.095,-1.834,0.236,1.366,158.679,381.402
25.145,-1.782,0.232,1.361,158.529,384.372
25.194,-1.876,0.230,1.360,159.259,389.362
25.244,-1.803,0.240,1.361,159.700,391.568
25.294,-1.905,0.241,1.362,160.109,399.666
25.344,-1.835,0.240,1.358,161.858,408.450
25.395,-1.808,0.241,1.362,160.795,414.530
25.444,-1.863,0.241,1.356,162.013,420.848
