time(sec),pressure-1(bar),pressure-2(bar),pressure-3(bar),flow_rate_1(LPM),flow_rate_2(LPM)
5.136,-0.095,-2.042,-0.487,29.592,115.218
5.185,-0.100,-1.881,-0.145,30.003,115.549
5.235,-0.100,-2.045,-1.009,30.256,115.024
5.286,-0.099,12.902,-1.248,29.770,114.332
5.335,-0.099,12.902,3.729,29.974,114.256
5.385,-0.099,12.902,-0.575,29.771,114.237
5.435,-0.097,12.902,5.272,29.977,116.225
5.485,-0.100,12.902,-0.982,30.295,114.687
5.536,-0.101,12.902,-0.345,29.950,114.407
5.585,-0.095,12.902,-1.494,30.371,114.071
5.636,-0.093,12.902,1.014,30.165,113.690
5.685,-0.097,12.902,-1.833,30.373,115.084
5.735,-0.096,12.902,0.367,30.763,114.119
5.786,-0.096,12.902,0.315,30.398,114.685
5.835,-0.094,-1.796,0.029,30.807,114.484
5.885,-0.101,-1.320,-0.010,30.712,114.020
5.935,-0.097,-1.705,0.331,30.497,114.039
5.986,-0.099,-2.052,0.039,30.962,113.650
6.036,-0.097,12.902,-3.077,30.253,113.633
6.085,-0.093,12.902,2.833,30.929,114.585
6.135,-0.096,12.902,-1.626,31.115,114.183
6.185,-0.097,12.902,-0.877,31.432,114.712
6.235,-0.097,12.902,-0.464,31.567,113.856
6.285,-0.096,12.902,-2.217,30.869,113.994
6.335,-0.097,12.902,-0.316,31.234,114.708
6.386,-0.097,12.902,-1.416,31.238,114.792
6.435,-0.096,12.902,11.523,30.864,114.277
6.486,-0.096,12.902,-0.345,31.554,115.194
6.535,-0.097,12.902,3.059,31.134,113.651
6.585,-0.099,12.902,3.883,31.644,114.318
6.635,-0.097,12.902,1.434,31.586,115.399
6.686,-0.098,12.902,-1.409,31.004,115.056
6.735,-0.096,12.902,4.583,31.573,114.929
6.785,-0.094,12.902,3.782,31.547,114.973
6.835,-0.093,12.902,-1.278,31.393,114.549
6.885,-0.095,12.902,7.610,31.322,114.326
6.935,-0.093,12.902,-1.389,30.945,116.439
6.985,-0.092,12.902,2.738,31.615,115.810
7.035,-0.093,12.902,2.455,31.925,115.628
7.086,-0.095,-1.674,0.292,32.428,114.851
7.135,-0.095,12.902,-1.399,32.197,113.310
7.186,-0.097,12.902,-2.880,31.834,114.541
7.235,-0.096,12.902,8.598,32.433,114.082
7.285,-0.097,12.902,-1.337,32.441,114.480
7.335,-0.097,12.902,-0.949,32.299,113.244
7.385,-0.096,12.902,-1.094,32.603,113.407
7.435,-0.097,12.902,-0.729,32.124,112.736
7.485,-0.099,12.902,-1.140,32.563,112.850
7.535,-0.096,12.902,-0.267,32.635,112.369
7.585,-0.094,12.902,3.325,32.385,114.248
7.636,-0.091,-1.880,0.275,33.541,112.625
7.685,-0.090,-2.037,-0.595,33.254,112.006
7.735,-0.091,12.902,-0.073,32.559,112.587
7.786,-0.088,12.902,-1.406,33.084,113.289
7.835,-0.090,12.902,2.560,32.976,113.475
7.885,-0.093,12.902,1.191,33.378,113.208
7.935,-0.095,12.902,-0.759,32.917,112.823
7.986,-0.098,12.902,-1.508,33.324,113.027
8.035,-0.095,12.902,6.297,33.411,112.883
8.085,-0.095,12.902,-5.126,33.494,113.239
8.135,-0.093,12.902,-1.015,33.688,114.016
8.185,-0.100,12.902,-1.938,34.031,114.248
8.235,-0.101,12.902,-0.073,34.337,113.129
8.285,-0.096,-1.976,-0.313,34.500,113.235
8.335,-0.096,-1.887,0.334,34.456,113.378
8.386,-0.093,-1.756,9.196,34.435,113.351
8.435,-0.093,-1.947,-0.014,34.498,113.753
8.485,-0.094,-1.492,-0.391,34.616,114.201
8.535,-0.095,-1.910,0.065,35.208,112.886
8.585,-0.093,-1.875,0.091,34.998,112.561
8.635,-0.096,-1.881,-0.562,35.301,113.111
8.685,-0.096,-1.785,-0.139,36.001,114.306
8.735,-0.097,-1.631,-0.224,35.482,115.867
8.785,-0.092,-1.667,-0.024,35.958,115.231
8.835,-0.095,-1.567,0.285,35.992,114.638
8.885,-0.100,-1.667,0.413,36.178,115.675
8.935,-0.098,-1.664,-0.378,36.445,115.459
8.985,-0.095,-2.022,0.114,36.091,115.832
9.035,-0.094,-1.951,0.124,36.983,115.866
9.085,-0.096,-1.668,-1.156,36.982,116.456
9.135,-0.095,-1.875,-0.782,37.093,115.795
9.185,-0.094,-1.588,-0.129,37.666,116.265
9.236,-0.095,-1.490,2.091,37.553,116.882
9.285,-0.096,-1.918,-0.004,37.503,117.088
9.335,-0.094,-2.080,0.141,37.778,117.465
9.385,-0.096,-1.645,-0.529,37.516,117.549
9.435,-0.094,-1.671,0.045,37.917,117.842
9.485,-0.093,-1.737,-0.319,37.959,116.913
9.535,-0.093,-1.913,-0.388,38.068,116.937
9.586,-0.095,-1.665,0.351,38.201,116.761
9.635,-0.096,-1.930,-1.892,38.112,117.749
9.685,-0.090,-1.679,0.095,38.749,118.141
9.735,-0.090,-1.990,-0.165,38.050,118.703
9.786,-0.095,-1.628,0.022,38.615,118.076
9.835,-0.095,12.902,0.236,38.117,117.005
9.885,-0.090,12.902,-0.798,38.412,119.628
9.935,-0.090,12.902,-0.598,38.729,119.065
9.985,-0.094,12.902,-5.809,38.896,118.589
10.036,-0.091,12.902,0.521,39.114,118.588
10.086,-0.088,12.902,-1.334,39.608,118.168
10.135,-0.087,12.902,1.316,39.489,118.830
10.186,-0.096,12.902,0.384,39.903,119.436
10.235,-0.095,12.902,-1.261,40.116,119.655
10.285,-0.093,12.902,3.171,39.929,119.135
10.336,-0.092,12.902,1.822,40.401,119.191
10.385,-0.095,12.902,-0.785,40.027,119.507
10.435,-0.095,12.902,2.701,40.135,119.312
10.485,-0.098,12.902,0.502,40.450,119.818
10.535,-0.099,12.902,-1.406,40.469,119.765
10.585,-0.094,12.902,0.610,40.951,119.604
10.635,-0.093,12.902,-1.426,40.756,119.356
10.686,-0.092,12.902,0.794,41.177,120.466
10.735,-0.090,12.902,-0.986,41.242,120.892
10.785,-0.096,12.902,-0.293,40.881,120.743
10.836,-0.094,12.902,0.646,41.668,120.783
10.885,-0.095,-1.868,-0.398,41.614,120.272
10.936,-0.094,-2.003,-0.296,41.228,119.768
10.985,-0.091,-1.834,-0.089,41.489,120.320
11.035,-0.092,-1.661,-0.066,41.591,120.747
11.085,-0.093,-1.743,-0.237,42.455,121.489
11.136,-0.093,-2.108,0.009,42.071,121.442
11.186,-0.093,-1.718,-0.434,42.255,120.803
11.235,-0.095,-1.665,-0.562,42.902,120.178
11.286,-0.092,-1.646,-0.244,42.126,120.323
11.335,-0.096,-1.548,-1.245,42.610,121.038
11.385,-0.092,-1.989,-0.148,42.340,120.383
11.435,-0.092,-1.846,0.095,42.322,121.430
11.485,-0.091,-1.756,-0.201,42.978,121.055
11.536,-0.095,12.902,-1.143,42.470,120.147
11.586,-0.092,12.902,11.622,43.488,120.713
11.635,-0.094,12.902,-1.432,42.843,121.457
11.685,-0.092,12.902,-2.621,42.780,122.175
11.736,-0.090,12.902,-1.078,43.171,122.403
11.785,-0.089,12.902,-1.468,42.986,122.447
11.836,-0.089,12.902,0.344,43.365,122.546
11.886,-0.098,12.902,1.260,43.438,122.665
11.935,-0.098,12.902,-0.805,43.091,123.080
11.986,-0.092,12.902,-0.976,43.840,123.370
12.035,-0.091,12.902,-0.116,43.893,123.554
12.086,-0.090,-1.756,0.413,44.564,123.306
12.136,-0.090,-1.605,-0.079,44.816,123.456
12.185,-0.089,12.902,-0.766,44.289,123.100
12.235,-0.091,12.902,-1.334,45.078,124.292
12.286,-0.091,12.902,-1.435,44.764,124.322
12.335,-0.091,12.902,7.659,44.675,124.383
12.386,-0.089,12.902,0.364,44.645,124.446
12.436,-0.092,12.902,4.261,45.136,124.679
12.485,-0.094,12.902,0.042,45.631,124.286
12.536,-0.093,12.902,1.464,45.604,124.523
12.586,-0.094,12.902,-1.186,45.890,124.855
12.635,-0.091,12.902,-1.238,46.628,126.742
12.686,-0.088,12.902,-0.690,46.402,125.887
12.736,-0.090,-1.849,0.170,47.028,125.914
12.786,-0.095,-1.948,-0.342,46.818,126.301
12.836,-0.093,-1.807,0.308,47.121,126.928
12.885,-0.094,-1.950,1.956,47.362,127.254
12.935,-0.090,-1.597,0.081,47.453,128.043
12.985,-0.089,-1.482,2.560,47.505,127.612
13.035,-0.092,-1.598,0.239,47.639,127.980
13.085,-0.094,-1.753,-2.548,47.808,128.575
13.135,-0.093,-1.657,-0.247,48.318,128.373
13.185,-0.093,-1.920,0.134,48.129,128.999
13.235,-0.091,-1.777,0.134,48.230,130.404
13.285,-0.091,-1.731,0.367,48.635,129.851
13.335,-0.091,-1.754,-0.388,48.108,129.491
13.385,-0.091,-2.056,0.577,48.499,129.353
13.435,-0.091,-1.868,-0.007,48.639,129.814
13.485,-0.090,-1.935,0.410,48.403,131.360
13.536,-0.090,-2.106,-7.220,48.675,130.169
13.586,-0.091,-1.544,0.377,48.889,129.745
13.635,-0.091,-1.558,0.072,49.654,131.561
13.685,-0.088,-1.699,-0.024,49.827,131.566
13.735,-0.090,-1.653,-0.411,49.411,132.161
13.786,-0.089,-1.681,-0.253,49.958,132.748
13.835,-0.092,-1.763,0.374,49.376,133.617
13.886,-0.091,-1.798,-0.089,49.988,132.896
13.935,-0.091,-1.837,0.203,50.401,133.227
13.985,-0.092,-1.811,-0.142,49.888,133.001
14.035,-0.095,-1.678,0.072,50.494,133.788
14.086,-0.091,12.902,-1.544,49.993,133.063
14.135,-0.090,12.902,-0.375,50.684,135.392
14.185,-0.090,12.902,0.574,50.809,136.334
14.235,-0.089,12.902,-1.284,50.411,135.662
14.285,-0.088,12.902,-1.078,50.887,137.098
14.335,-0.093,12.902,9.045,50.167,136.900
14.385,-0.092,12.902,5.206,50.642,138.214
14.435,-0.091,12.902,-1.087,51.036,138.921
14.486,-0.093,12.902,0.452,50.678,138.244
14.535,-0.089,12.902,-1.399,51.112,137.534
14.585,-0.090,-1.848,0.173,51.211,137.916
14.635,-0.094,-2.010,0.413,51.306,138.945
14.685,-0.095,12.902,-1.412,51.384,139.317
14.736,-0.089,12.902,-1.534,50.715,140.200
14.786,-0.094,12.902,3.099,51.259,139.644
14.836,-0.090,12.902,1.214,50.835,139.539
14.885,-0.091,12.902,-0.766,51.070,140.475
14.935,-0.087,12.902,-1.307,51.595,140.462
14.985,-0.088,12.902,2.820,51.408,140.521
15.035,-0.094,12.902,-1.074,51.715,140.825
15.085,-0.091,12.902,-1.416,52.236,140.466
15.135,-0.090,12.902,-0.234,51.691,140.817
15.185,-0.092,-1.658,-0.510,52.496,140.833
15.236,-0.094,-1.853,-2.246,52.172,142.032
15.285,-0.094,-1.802,0.065,52.217,142.247
15.335,-0.091,-1.804,-0.293,52.720,142.102
15.386,-0.093,-1.766,12.564,51.960,142.134
15.435,-0.093,12.902,-3.162,52.291,141.377
15.485,-0.090,12.902,6.960,52.403,142.870
15.536,-0.093,12.902,-1.278,52.489,142.790
15.586,-0.092,12.902,0.791,52.753,143.170
15.635,-0.089,12.902,-1.015,52.521,143.993
15.685,-0.089,12.902,1.913,52.839,143.686
15.736,-0.091,12.902,-0.273,53.142,143.569
15.786,-0.092,12.902,15.269,52.822,144.521
15.835,-0.093,12.902,-1.123,53.398,145.308
15.886,-0.093,12.902,3.631,52.655,145.302
15.935,-0.092,12.902,-0.122,53.134,145.764
15.985,-0.092,-1.758,-0.086,53.340,145.705
16.035,-0.093,-1.820,0.098,53.294,144.735
16.085,-0.092,-1.826,0.397,53.960,145.807
16.135,-0.093,-1.820,0.242,53.865,147.083
16.185,-0.093,12.902,-2.374,53.731,148.001
16.236,-0.092,12.902,-0.562,54.129,149.371
16.285,-0.091,12.902,0.423,53.434,149.563
16.335,-0.091,12.902,1.020,53.825,150.251
16.386,-0.091,12.902,-1.816,53.611,151.301
16.435,-0.091,12.902,1.710,53.587,152.318
16.486,-0.092,12.902,0.722,54.077,152.303
16.535,-0.095,12.902,-1.153,54.060,152.622
16.585,-0.096,12.902,-3.839,54.615,152.448
16.635,-0.089,12.902,0.676,54.842,153.984
16.686,-0.088,12.902,-0.188,55.069,155.590
16.735,-0.093,-1.909,0.127,55.601,156.799
16.785,-0.094,-1.842,1.126,55.464,157.604
16.835,-0.092,-1.822,-0.165,55.919,158.042
16.885,-0.093,-1.862,-0.017,55.667,157.735
16.935,-0.091,-1.931,4.366,55.734,157.961
16.985,-0.092,-1.837,0.160,55.848,158.847
17.035,-0.094,-1.904,-2.683,55.423,159.707
17.086,-0.091,-1.778,-0.240,55.444,160.174
17.135,-0.092,-1.850,0.357,55.791,160.442
17.185,-0.092,-1.932,0.354,55.181,160.827
17.236,-0.095,-1.835,-1.127,55.693,161.440
17.285,-0.092,-1.754,-0.043,55.254,162.120
17.335,-0.092,-1.908,0.594,55.467,162.553
17.386,-0.093,-1.778,-0.116,55.481,163.196
17.435,-0.093,-1.818,-1.225,55.149,163.055
17.485,-0.093,-1.919,0.505,55.428,162.470
17.536,-0.094,-1.948,-0.093,55.446,162.702
17.586,-0.093,-1.820,0.187,55.645,163.562
17.635,-0.091,-1.900,0.019,56.245,164.549
17.685,-0.092,-1.817,-0.086,55.853,164.843
17.735,-0.092,-1.862,-0.759,56.471,165.436
17.786,-0.093,-2.021,0.475,56.097,165.484
17.836,-0.094,-1.877,0.400,56.536,165.547
17.885,-0.091,-1.893,7.318,56.629,166.092
17.935,-0.092,-2.004,-0.033,55.971,166.995
17.985,-0.093,-1.652,0.127,56.283,166.870
18.035,-0.094,-1.923,0.456,56.711,166.798
18.085,-0.093,-1.989,0.147,56.719,166.739
18.135,-0.091,12.902,-9.384,56.893,166.572
18.185,-0.092,12.902,3.457,56.809,168.351
18.236,-0.093,12.902,-1.294,56.712,169.138
18.287,-0.094,12.902,1.043,57.061,169.269
18.335,-0.094,12.902,-2.493,56.512,169.311
18.385,-0.094,12.902,3.522,57.368,169.584
18.435,-0.092,12.902,2.406,57.111,168.644
18.485,-0.092,12.902,-1.291,57.027,170.295
18.536,-0.092,12.902,-1.370,57.594,170.201
18.585,-0.088,12.902,-6.015,56.903,170.533
18.635,-0.092,12.902,-6.856,57.739,171.269
18.686,-0.092,-1.770,-0.434,57.257,171.952
18.735,-0.093,-1.912,-0.926,57.594,171.548
18.785,-0.094,-1.983,0.154,57.420,172.191
18.835,-0.093,-2.058,-3.832,57.471,172.985
18.885,-0.093,-1.709,0.324,57.286,173.649
18.935,-0.092,-1.789,0.456,57.910,174.040
18.986,-0.091,-1.947,0.154,57.967,174.370
19.036,-0.091,-1.899,-0.395,57.976,173.778
19.085,-0.092,-1.933,-2.496,57.369,174.325
19.135,-0.094,-1.863,0.068,57.252,175.554
19.185,-0.093,-1.775,0.255,57.816,175.629
19.236,-0.094,-1.785,0.380,57.296,175.958
19.285,-0.093,-1.855,-0.401,57.641,176.292
19.335,-0.092,-1.815,-0.188,57.496,177.273
19.386,-0.092,-2.021,0.144,57.563,176.832
19.435,-0.094,-1.886,2.547,57.899,177.647
19.486,-0.095,-1.861,-2.584,57.556,178.037
19.536,-0.094,-1.852,0.423,58.127,177.450
19.586,-0.094,-2.003,0.387,57.849,177.342
19.636,-0.093,-1.999,4.405,58.189,178.198
19.685,-0.092,-1.734,0.085,58.322,180.434
19.735,-0.094,-1.868,-0.444,58.014,180.571
19.785,-0.093,-1.832,0.377,58.107,180.647
19.835,-0.093,-2.018,-0.198,58.198,181.501
19.886,-0.093,-1.937,0.646,57.925,181.252
19.936,-0.091,-1.758,-0.536,58.686,181.946
19.986,-0.093,-1.888,0.022,58.161,181.741
20.036,-0.093,-1.897,0.367,58.638,181.989
20.085,-0.092,-1.840,-0.070,58.723,182.819
20.135,-0.094,-1.969,-0.516,58.321,183.227
20.185,-0.094,-1.844,-0.001,58.809,183.981
20.235,-0.090,-1.960,-0.299,58.306,184.127
20.285,-0.090,-1.878,0.200,58.701,185.066
20.336,-0.095,-2.019,-0.073,58.651,185.361
20.386,-0.092,12.902,-0.010,58.600,185.046
20.435,-0.094,12.902,-0.844,58.348,185.468
20.485,-0.093,12.902,-1.146,58.437,185.656
20.535,-0.091,12.902,-0.217,58.308,186.069
20.586,-0.091,12.902,4.064,58.154,186.356
20.635,-0.096,12.902,-1.416,58.243,187.494
20.685,-0.094,12.902,-1.652,58.537,188.670
20.735,-0.092,12.902,10.640,58.541,188.677
20.786,-0.092,12.902,0.479,58.395,189.374
20.836,-0.098,12.902,-0.651,58.757,189.727
20.886,-0.094,12.902,3.463,58.414,190.201
20.935,-0.092,-2.012,-0.434,58.757,191.150
20.985,-0.092,-1.833,-0.093,58.893,191.605
21.035,-0.094,-1.696,0.361,58.707,191.368
21.086,-0.096,-1.996,1.057,59.349,191.595
21.136,-0.091,-1.882,-0.070,59.050,193.234
21.186,-0.092,-1.889,0.242,59.259,194.006
21.235,-0.092,-1.719,-0.089,59.449,195.140
21.286,-0.092,-1.929,-0.027,59.021,195.659
21.335,-0.093,-1.707,0.032,59.526,195.499
21.385,-0.095,-1.983,0.860,59.088,195.615
21.435,-0.091,-1.889,-0.112,59.324,195.909
21.485,-0.092,-1.700,0.121,59.588,197.337
21.535,-0.093,-1.645,0.341,59.043,197.408
21.586,-0.093,-1.859,-0.066,59.423,197.248
21.635,-0.094,-1.716,0.485,59.294,196.773
21.685,-0.094,-1.852,-0.001,58.722,196.993
21.735,-0.089,-1.667,-0.020,59.350,198.126
21.785,-0.089,-1.635,0.078,58.999,198.275
21.835,-0.093,-1.935,0.081,59.371,198.506
21.886,-0.092,-1.794,0.249,58.862,198.608
21.935,-0.094,-1.687,-0.260,58.841,197.547
21.986,-0.093,-1.960,-0.903,59.238,197.656
22.036,-0.094,-1.969,0.814,58.947,197.934
22.085,-0.095,-1.919,-0.582,59.611,197.938
22.135,-0.095,-1.846,0.298,59.694,199.377
22.185,-0.093,12.902,9.603,58.802,198.825
22.235,-0.091,12.902,-1.183,59.389,199.499
22.285,-0.096,12.902,8.486,59.287,199.883
22.335,-0.094,12.902,-0.536,58.858,200.199
22.385,-0.094,12.902,-1.304,59.471,200.986
22.435,-0.089,12.902,-1.169,58.938,201.120
22.485,-0.089,12.902,-1.130,59.213,200.801
22.535,-0.090,12.902,4.573,59.196,200.511
22.585,-0.093,12.902,-1.189,58.881,201.001
22.635,-0.090,12.902,4.458,59.423,201.463
22.685,-0.090,12.902,0.420,59.176,202.460
22.735,-0.095,-1.737,0.531,59.391,202.586
22.786,-0.091,12.902,1.890,58.886,202.466
22.835,-0.093,12.902,2.186,58.795,201.917
22.885,-0.095,12.902,-1.189,59.388,202.761
22.936,-0.095,12.902,-1.429,58.742,202.318
22.985,-0.095,12.902,-1.645,59.272,203.106
23.036,-0.095,12.902,-1.698,58.888,203.006
23.085,-0.092,12.902,-1.721,58.721,202.629
23.135,-0.093,12.902,-6.807,59.346,203.190
23.185,-0.092,12.902,5.367,58.824,203.962
23.235,-0.093,12.902,-1.672,59.382,204.127
23.285,-0.093,12.902,-6.557,59.401,205.943
23.335,-0.096,-1.538,0.137,59.144,205.596
23.386,-0.095,-1.666,0.098,59.401,205.374
23.435,-0.093,-1.672,-0.004,59.197,205.751
23.485,-0.092,-1.893,0.600,59.098,205.424
23.535,-0.091,-1.696,-0.244,59.579,206.191
23.586,-0.093,-1.806,0.899,59.259,206.892
23.635,-0.095,-1.700,0.223,59.714,206.360
23.685,-0.092,-1.640,0.278,59.680,205.372
23.735,-0.093,-1.964,7.160,59.776,205.196
23.785,-0.092,-1.753,0.699,60.006,205.296
23.836,-0.093,-1.631,0.154,59.536,205.613
23.886,-0.096,-1.949,-0.207,60.088,204.632
23.935,-0.093,-1.709,-0.326,59.833,205.136
23.985,-0.093,12.902,0.452,59.081,204.009
24.035,-0.095,12.902,2.009,59.810,204.375
24.085,-0.094,12.902,-1.206,59.346,204.818
24.135,-0.094,12.902,-1.547,59.731,204.799
24.185,-0.095,12.902,-0.053,59.767,206.049
24.236,-0.097,12.902,-0.835,59.175,205.738
24.286,-0.094,12.902,-0.483,59.692,205.617
24.336,-0.094,12.902,-0.913,59.140,205.558
24.385,-0.093,12.902,0.305,59.243,206.630
24.435,-0.094,12.902,-1.314,59.518,206.346
24.485,-0.089,12.902,0.653,59.208,206.399
24.535,-0.089,-1.698,-1.504,60.351,206.319
24.586,-0.092,-1.633,0.318,59.777,206.639
24.636,-0.091,-1.711,0.285,59.873,207.105
24.685,-0.091,-1.746,0.318,60.411,207.588
24.736,-0.095,-1.613,-0.326,60.239,207.655
24.786,-0.094,-1.637,0.479,60.256,209.476
24.835,-0.092,-1.658,0.709,60.020,209.444
24.886,-0.094,-1.804,0.144,60.242,209.615
24.935,-0.093,-1.682,0.406,60.273,209.526
24.985,-0.093,-1.642,0.147,60.027,209.972
25.035,-0.092,12.902,-1.567,59.759,209.939
25.085,-0.098,12.902,-0.529,59.678,210.325
25.135,-0.095,12.902,-1.163,59.411,209.786
25.185,-0.096,12.902,2.275,59.911,210.851
25.236,-0.097,12.902,-0.119,59.625,210.685
25.286,-0.093,12.902,-1.343,59.929,210.980
25.335,-0.092,12.902,1.608,59.930,211.785
25.385,-0.088,12.902,-0.979,59.411,212.434
25.436,-0.087,12.902,-1.567,59.836,211.970
25.486,-0.098,12.902,-1.478,59.749,211.547
25.535,-0.098,12.902,-1.842,60.601,212.914
25.585,-0.090,-1.798,0.899,60.346,212.403
25.636,-0.093,12.902,-0.565,59.621,212.796
25.686,-0.089,12.902,7.787,60.270,213.997
25.735,-0.091,12.902,-1.284,60.372,213.557
25.786,-0.090,12.902,-0.368,60.145,213.973
25.836,-0.090,12.902,5.338,60.198,214.182
25.885,-0.093,12.902,-0.992,60.237,215.236
25.935,-0.094,12.902,3.374,60.438,215.363
25.985,-0.089,12.902,-1.137,60.564,215.458
26.036,-0.088,12.902,-1.705,60.708,215.467
26.086,-0.093,12.902,-0.148,60.717,215.116
26.135,-0.095,12.902,-0.598,60.422,215.060
26.185,-0.091,-1.681,0.239,61.137,215.162
26.236,-0.092,-1.638,-0.129,61.278,216.218
26.285,-0.092,-1.621,-0.033,60.626,216.479
26.335,-0.092,-1.967,0.492,61.070,215.228
26.385,-0.091,-1.597,-0.086,60.722,215.907
26.436,-0.092,-1.715,6.313,61.184,215.504
26.485,-0.089,-1.776,0.686,61.468,215.766
