time(sec),pressure-1(bar),pressure-2(bar),pressure-3(bar),flow_rate_1(LPM),flow_rate_2(LPM)
5.632,-0.095,-1.590,-0.188,65.241,1.192
5.682,-0.094,-1.632,-0.030,64.977,0.472
5.732,-0.094,-1.871,0.449,65.194,0.825
5.782,-0.093,-1.562,-0.247,65.506,0.984
5.832,-0.093,-1.619,12.095,64.995,1.186
5.882,-0.095,-1.791,-0.142,65.867,0.956
5.933,-0.095,-1.522,-0.575,65.466,0.641
5.982,-0.094,-1.528,0.164,65.755,0.920
6.032,-0.096,-1.785,0.134,65.782,0.540
6.083,-0.096,-1.658,0.216,65.689,0.545
6.132,-0.095,-1.603,-0.385,66.370,1.129
6.182,-0.093,-1.790,-0.217,66.234,1.356
6.232,-0.092,-1.602,-0.112,65.568,0.868
6.282,-0.093,-1.828,0.216,66.087,0.426
6.333,-0.097,-1.813,-2.305,65.764,0.402
6.383,-0.096,-1.652,-0.211,66.330,0.999
6.433,-0.096,-1.702,-1.941,65.842,1.438
6.482,-0.092,-1.903,-1.192,65.725,0.944
6.532,-0.093,-1.718,0.515,65.948,1.247
6.583,-0.097,-1.614,-0.519,65.664,1.028
6.632,-0.094,-1.820,0.124,66.371,0.761
6.682,-0.093,-1.801,-0.204,66.165,0.595
6.732,-0.093,-1.888,-0.053,66.022,1.142
6.782,-0.094,-2.040,-0.322,66.252,0.910
6.832,-0.095,-1.643,0.479,65.648,1.593
6.882,-0.093,-1.866,0.190,65.619,0.273
6.932,-0.095,-1.820,0.269,65.476,0.419
6.982,-0.094,-1.689,0.482,66.147,0.713
7.033,-0.093,-1.719,0.150,66.185,1.144
7.082,-0.091,-1.941,-0.119,65.567,0.769
7.133,-0.093,-1.600,0.528,66.038,1.751
7.182,-0.095,-1.651,0.712,65.686,1.307
7.233,-0.092,-1.919,-0.496,65.535,0.721
7.282,-0.094,-1.685,-0.033,65.758,0.775
7.332,-0.092,-1.851,0.679,65.437,0.621
7.383,-0.094,-1.845,-0.129,65.100,1.324
7.432,-0.094,-1.775,5.410,65.635,0.932
7.482,-0.093,-1.713,0.088,65.188,0.335
7.532,-0.094,-1.796,8.362,65.141,0.521
7.582,-0.093,-1.720,0.032,65.420,0.573
7.632,-0.094,-1.669,-0.237,65.018,0.908
7.683,-0.093,-1.721,-0.070,65.523,1.448
7.732,-0.094,-1.809,-0.102,64.691,1.047
7.782,-0.094,-1.871,-0.056,65.495,0.573
7.832,-0.093,-1.757,-0.434,65.296,0.439
7.882,-0.093,-1.683,8.115,64.625,0.954
7.932,-0.093,12.902,7.265,64.438,0.789
7.982,-0.092,12.902,-1.485,64.453,0.973
8.032,-0.092,12.902,-1.311,64.182,0.506
8.082,-0.091,12.902,-2.663,64.747,0.472
8.133,-0.094,12.902,-1.570,64.561,0.755
8.182,-0.095,12.902,-0.884,64.543,0.994
8.232,-0.094,12.902,3.384,64.541,1.093
8.282,-0.094,12.902,-0.555,64.104,0.791
8.332,-0.095,12.902,-1.705,64.541,0.524
8.382,-0.095,12.902,0.416,63.829,0.632
8.432,-0.098,-1.984,0.630,64.778,0.368
8.482,-0.096,-1.711,0.452,64.588,0.807
8.533,-0.091,-1.631,-0.207,64.629,0.948
8.583,-0.093,-1.703,-0.247,64.839,1.051
8.632,-0.094,12.902,-0.828,64.007,-0.031
8.683,-0.096,12.902,-1.314,64.465,0.293
8.732,-0.097,12.902,-1.183,63.884,-0.051
8.782,-0.095,12.902,0.209,63.734,0.841
8.833,-0.091,12.902,1.447,64.446,1.189
8.882,-0.092,12.902,-1.527,63.970,0.748
8.932,-0.093,12.902,11.494,64.142,0.472
8.982,-0.096,12.902,-0.437,64.230,0.603
9.032,-0.098,12.902,-1.829,63.677,0.758
9.083,-0.091,12.902,11.287,64.280,0.099
9.132,-0.090,-1.577,-0.336,63.933,1.238
9.182,-0.093,-1.774,-0.313,64.444,1.346
9.232,-0.094,-1.615,0.016,64.142,0.555
9.282,-0.096,-1.844,-0.953,64.064,0.304
9.332,-0.095,-1.675,-7.050,64.666,0.061
9.382,-0.093,-1.730,-0.831,64.311,0.714
9.432,-0.093,12.902,-1.222,64.326,0.826
9.483,-0.092,12.902,-1.370,64.207,0.742
9.532,-0.094,12.902,-1.554,63.740,0.396
9.582,-0.094,12.902,-1.724,64.140,0.448
9.633,-0.094,12.902,-3.349,64.231,0.235
9.683,-0.091,12.902,3.604,64.088,0.705
9.733,-0.091,12.902,-1.156,64.672,1.150
9.783,-0.093,12.902,-1.261,64.020,0.719
9.832,-0.094,12.902,-3.632,63.961,0.228
9.883,-0.097,12.902,-1.527,64.343,0.311
9.933,-0.098,-1.794,-3.353,64.342,0.239
9.982,-0.096,-1.678,6.687,64.509,0.771
10.032,-0.094,-1.859,-0.345,64.234,0.373
10.082,-0.093,-1.855,-0.582,64.034,-0.051
10.132,-0.093,-1.776,0.686,64.435,0.167
10.183,-0.092,-1.899,-0.332,63.928,-0.024
10.232,-0.092,-1.826,-0.142,64.373,0.521
10.283,-0.092,-1.917,-0.365,63.877,0.452
10.332,-0.092,-1.887,0.406,64.298,1.236
10.382,-0.091,-1.898,0.492,64.589,0.484
10.433,-0.090,-1.913,-0.076,63.832,0.336
10.482,-0.093,-1.775,0.098,64.389,-0.104
10.532,-0.095,-1.876,-0.716,64.620,0.716
10.582,-0.092,-1.792,0.613,64.441,0.328
10.633,-0.091,-1.868,0.397,64.256,0.812
10.683,-0.096,-1.993,0.068,63.995,0.315
10.732,-0.094,-1.734,-0.283,64.373,0.058
10.782,-0.090,12.902,0.019,64.101,0.004
10.833,-0.087,12.902,-1.137,63.687,0.590
10.882,-0.090,12.902,-2.095,63.952,0.781
10.932,-0.091,12.902,-0.119,63.571,1.000
10.982,-0.093,12.902,-1.770,63.677,0.350
11.032,-0.093,12.902,-1.842,64.120,0.267
11.083,-0.097,12.902,-1.399,63.570,0.338
11.132,-0.098,12.902,-1.629,63.930,0.738
11.182,-0.092,12.902,6.993,63.614,0.762
11.232,-0.091,12.902,-0.598,63.308,0.641
11.282,-0.090,-1.923,-0.306,63.456,0.667
11.332,-0.093,-1.847,-0.306,63.448,-0.259
11.382,-0.092,12.902,-1.754,63.568,-0.408
11.433,-0.094,12.902,-1.511,62.948,-0.065
11.482,-0.091,12.902,-1.123,63.339,0.747
11.532,-0.091,12.902,-2.092,63.473,0.996
11.582,-0.092,12.902,-1.353,62.979,0.299
11.632,-0.091,12.902,2.715,63.207,0.353
11.683,-0.093,12.902,3.394,63.227,0.449
11.732,-0.093,12.902,1.831,63.256,0.299
11.782,-0.090,12.902,-2.013,63.560,0.735
11.832,-0.092,12.902,-0.674,63.350,0.941
11.883,-0.092,-1.835,-0.125,64.177,0.231
11.932,-0.091,-1.882,13.483,63.831,0.203
11.982,-0.094,-1.712,-0.624,63.459,0.296
12.032,-0.091,-1.752,-0.129,64.418,0.182
12.082,-0.095,-1.784,-4.272,63.671,0.680
12.132,-0.093,-1.765,0.203,64.396,0.520
12.183,-0.093,-1.804,-4.571,64.386,-0.153
12.233,-0.093,-1.752,1.674,64.047,-0.295
12.283,-0.090,-1.892,0.029,64.512,-0.088
12.333,-0.093,-1.740,-0.483,63.917,0.194
12.383,-0.093,-1.760,-3.458,64.125,0.643
12.432,-0.093,-1.683,-0.381,64.056,0.442
12.482,-0.092,-1.766,0.160,63.756,-0.246
12.533,-0.092,-1.765,-0.358,64.268,-0.378
12.582,-0.092,-1.662,9.882,64.140,0.354
12.632,-0.093,-1.731,-0.152,64.009,0.416
12.682,-0.094,-1.678,0.318,64.300,0.777
12.732,-0.094,-1.685,-0.418,63.625,0.687
12.782,-0.091,-1.682,-4.036,64.240,0.114
12.832,-0.090,-1.481,0.003,64.167,-0.039
12.883,-0.095,-1.644,-0.109,63.912,0.419
12.933,-0.094,-1.686,-0.464,64.330,0.342
12.982,-0.094,-1.548,-0.214,63.949,0.549
13.033,-0.094,-1.636,-0.713,64.316,0.809
13.082,-0.092,-1.708,-2.483,64.273,-0.183
13.132,-0.091,-1.711,-0.267,64.022,-0.372
13.182,-0.094,-1.643,1.047,64.518,0.490
13.233,-0.093,-1.860,0.640,64.111,-0.496
13.282,-0.092,-1.642,-0.037,64.488,0.685
13.332,-0.092,-1.539,0.164,64.300,0.497
13.382,-0.090,-1.579,-0.450,63.948,-0.015
13.432,-0.092,-1.544,-3.425,64.612,-0.271
13.482,-0.096,-1.522,0.052,64.254,0.168
13.533,-0.096,-1.663,0.052,64.441,-0.053
13.582,-0.094,-1.542,0.298,64.239,0.521
13.632,-0.094,-1.562,-0.060,64.020,0.176
13.682,-0.094,-1.627,-0.168,64.750,0.146
13.733,-0.089,-1.551,-0.142,64.099,0.032
13.782,-0.095,-1.577,0.039,64.040,0.137
13.832,-0.093,-1.722,-0.102,64.589,0.525
13.882,-0.092,-1.808,5.206,63.890,0.586
13.932,-0.094,12.902,4.767,63.810,0.289
13.982,-0.092,12.902,-1.297,64.213,-0.084
14.032,-0.092,12.902,-1.793,63.424,0.101
14.082,-0.087,12.902,-0.785,64.002,0.932
14.132,-0.085,12.902,-2.296,63.566,1.240
14.183,-0.090,12.902,-0.953,64.138,0.822
14.233,-0.089,12.902,-1.842,63.832,0.900
14.282,-0.087,12.902,3.874,63.346,0.815
14.332,-0.084,12.902,-2.220,64.032,0.331
14.382,-0.090,12.902,7.892,63.583,0.502
14.432,-0.091,-1.617,0.292,64.233,1.262
14.482,-0.086,-1.848,-0.444,64.126,0.786
14.532,-0.086,-1.728,-0.473,63.589,0.256
14.582,-0.081,-1.714,-0.391,64.471,0.079
14.632,-0.081,-1.832,0.187,63.969,0.319
14.682,-0.088,-1.549,-0.191,64.438,0.179
14.733,-0.087,-1.911,0.502,64.239,0.471
14.782,-0.082,-1.563,0.367,64.075,0.577
14.833,-0.082,12.902,-1.590,64.273,0.202
14.882,-0.086,12.902,-1.714,64.590,0.380
14.933,-0.083,12.902,4.218,64.447,-0.173
14.982,-0.082,12.902,2.064,64.894,0.866
15.032,-0.086,12.902,-1.258,64.479,0.841
15.082,-0.080,12.902,0.466,65.127,1.465
15.133,-0.082,12.902,-0.933,64.695,0.517
15.183,-0.084,12.902,-1.311,64.859,0.868
15.232,-0.083,12.902,0.968,65.137,0.455
15.283,-0.086,12.902,-1.596,64.778,0.882
15.333,-0.083,-1.604,0.009,65.796,0.106
15.382,-0.085,-1.928,-0.427,66.027,0.488
15.432,-0.086,-1.687,0.180,65.773,0.282
15.482,-0.081,-1.716,0.104,66.338,0.483
15.533,-0.083,-1.597,-0.644,65.650,0.051
15.582,-0.084,-1.867,-0.510,66.269,0.437
15.632,-0.084,-1.776,-3.254,66.483,0.595
15.682,-0.085,-1.797,-0.119,65.895,1.160
15.732,-0.082,-1.923,-0.299,66.362,-0.034
15.782,-0.081,-1.745,-0.158,66.551,-0.173
15.832,-0.076,-1.723,0.232,66.712,0.593
15.882,-0.080,-1.865,-0.450,66.888,0.289
15.932,-0.081,-2.029,7.114,66.293,0.569
15.982,-0.075,-1.612,-0.076,67.174,0.887
16.032,-0.079,-1.848,0.288,66.677,-0.170
16.083,-0.075,-1.612,0.226,67.352,0.577
16.132,-0.077,-1.961,-0.496,67.153,0.018
16.182,-0.078,-1.784,0.630,66.581,0.573
16.233,-0.080,-1.574,0.574,67.260,0.724
16.282,-0.077,-1.692,4.491,67.082,0.466
16.332,-0.078,-1.679,-0.526,67.444,1.181
16.382,-0.077,-1.767,0.387,67.364,0.238
16.432,-0.080,-2.069,-0.240,67.713,-0.016
16.482,-0.075,-1.900,-1.002,67.982,-0.179
16.532,-0.076,-1.621,-0.040,68.333,0.659
16.582,-0.079,-1.781,-0.303,67.893,1.021
16.633,-0.080,-2.049,6.556,68.434,0.419
16.682,-0.076,-1.811,0.603,68.422,0.958
16.733,-0.076,-1.824,-0.066,68.793,-0.030
16.782,-0.079,-1.700,0.364,68.813,0.390
16.832,-0.077,-1.605,-0.014,69.089,0.602
16.882,-0.072,-1.703,-0.339,69.740,0.860
16.932,-0.076,-1.697,-0.503,69.745,0.740
16.983,-0.075,-1.702,-0.178,70.082,0.440
17.033,-0.074,-1.779,4.458,70.117,0.573
17.082,-0.074,-1.745,0.039,70.268,0.201
17.132,-0.072,-1.806,-4.492,70.193,0.769
17.182,-0.072,-1.933,-0.145,69.657,0.533
17.232,-0.072,-1.900,-0.201,69.837,0.125
17.283,-0.070,-1.895,0.213,70.751,-0.030
17.332,-0.071,-1.934,-0.546,70.458,0.219
17.382,-0.075,-1.838,-0.168,71.230,0.429
17.433,-0.075,-1.831,-2.611,70.931,0.298
17.482,-0.072,-1.652,-0.684,70.975,0.361
17.532,-0.070,-1.786,-0.263,72.034,-0.395
17.582,-0.074,-1.726,-0.096,71.421,0.114
17.632,-0.077,-1.721,-0.142,71.879,0.139
17.683,-0.067,-1.715,0.390,71.714,0.860
17.732,-0.069,-1.668,-0.273,71.570,0.448
17.782,-0.072,-1.657,-1.081,72.234,1.127
17.832,-0.073,-1.732,-0.168,72.592,0.025
17.883,-0.069,-1.587,0.902,73.329,0.703
17.932,-0.070,-1.733,-0.207,73.939,0.820
17.982,-0.073,-1.942,-3.057,73.452,0.942
18.032,-0.074,-1.651,0.150,74.134,0.932
18.082,-0.070,-1.625,1.306,73.877,1.142
18.133,-0.068,-1.689,-0.129,74.490,0.422
18.183,-0.073,-1.764,0.022,74.316,0.467
18.232,-0.073,-1.801,-0.345,74.146,0.298
18.283,-0.070,-1.805,0.203,75.240,1.103
18.332,-0.069,-1.844,-0.851,75.357,0.439
18.382,-0.072,-1.845,0.144,75.652,0.944
18.432,-0.073,-1.898,-0.050,76.006,0.361
18.482,-0.067,-1.781,-3.070,75.696,0.856
18.532,-0.066,-1.794,0.232,76.316,0.007
18.582,-0.066,-1.625,-0.483,76.033,0.691
18.632,-0.067,-1.706,0.298,75.959,0.337
18.682,-0.065,-1.752,-0.467,76.766,0.651
18.732,-0.064,-1.780,-0.181,76.212,0.240
18.782,-0.064,-1.911,-0.467,77.049,-0.145
18.832,-0.066,-1.630,-0.789,77.478,0.707
18.883,-0.065,-1.978,0.137,77.709,0.703
18.932,-0.069,-1.715,-0.227,78.298,1.227
18.982,-0.068,-1.736,0.548,78.090,0.406
19.033,-0.067,-1.608,-0.063,78.625,0.652
19.082,-0.066,-1.938,-0.523,78.731,0.600
19.133,-0.063,-1.656,-0.171,78.523,0.840
19.182,-0.068,-1.777,0.617,78.892,0.785
19.233,-0.070,-1.566,-0.450,78.693,0.805
19.282,-0.070,-1.766,0.180,79.066,0.769
19.332,-0.069,-1.829,9.281,79.884,0.481
19.382,-0.075,-1.855,-0.033,79.920,0.220
19.433,-0.071,-1.764,0.259,80.924,0.470
19.482,-0.067,-1.936,-0.106,80.460,0.760
19.532,-0.065,-1.918,-0.349,80.768,0.494
19.582,-0.070,-1.929,-5.848,81.141,0.664
19.633,-0.067,-1.837,-0.467,80.644,0.133
19.683,-0.067,-1.702,-1.764,81.526,0.156
19.733,-0.068,-1.570,-0.139,81.351,0.684
19.782,-0.073,-1.762,-0.010,81.281,1.116
19.833,-0.069,-1.724,0.400,82.168,0.717
19.883,-0.067,-1.667,-0.319,82.096,1.243
19.932,-0.064,-1.864,0.108,82.600,0.148
19.983,-0.069,-1.610,0.521,82.931,0.440
20.032,-0.065,-1.942,2.229,82.989,0.515
20.083,-0.065,-1.866,-0.493,83.435,0.986
20.133,-0.065,-1.614,-0.122,82.942,0.948
20.183,-0.066,-1.776,0.255,83.425,0.774
20.233,-0.063,-1.694,-0.408,83.632,-0.555
20.282,-0.062,-1.728,0.456,83.376,0.501
20.333,-0.062,-1.807,-0.198,84.469,0.065
20.382,-0.061,-2.024,0.072,84.419,0.693
20.432,-0.060,-1.648,0.131,84.729,1.220
20.482,-0.060,-1.848,0.301,84.589,-0.038
20.533,-0.061,-1.827,-0.503,84.495,-0.065
20.582,-0.063,-1.770,-0.234,85.228,0.906
20.632,-0.057,-1.658,0.413,84.810,0.580
20.682,-0.057,-1.762,4.707,84.982,0.747
20.732,-0.062,-1.804,-0.142,85.365,0.575
20.783,-0.063,-1.648,11.779,85.657,0.831
20.832,-0.060,-1.564,-0.217,85.956,0.416
20.883,-0.062,-1.692,-0.496,85.966,-0.218
20.932,-0.064,-1.992,0.177,86.243,-0.038
20.983,-0.063,-1.710,-0.060,86.877,1.270
21.033,-0.060,-1.793,-1.455,86.331,0.365
21.082,-0.062,-1.605,0.397,87.235,0.645
21.132,-0.061,-1.905,0.026,86.497,-0.069
21.183,-0.062,-1.883,-0.122,86.930,0.261
21.232,-0.063,-1.916,-0.204,87.247,0.434
21.283,-0.062,-1.798,-0.467,86.834,0.560
21.333,-0.065,-1.757,-5.178,87.545,0.742
21.382,-0.065,-1.871,-0.454,87.725,-0.161
21.432,-0.066,-2.035,0.236,87.183,-0.295
21.482,-0.065,-1.923,1.746,87.783,-0.199
21.533,-0.068,-1.940,0.580,87.716,0.020
21.583,-0.070,-1.650,-0.191,87.891,0.833
21.632,-0.067,-1.787,-0.033,87.448,0.451
21.683,-0.067,-1.614,0.324,87.440,0.586
21.732,-0.070,-1.768,-0.089,87.992,0.712
21.783,-0.073,-1.651,0.305,87.885,0.434
21.832,-0.067,-1.873,-0.168,88.291,0.556
21.882,-0.068,-1.691,-1.032,88.737,0.757
21.932,-0.071,-1.629,7.511,88.607,0.497
21.983,-0.070,-1.705,-0.697,89.144,0.520
22.032,-0.069,-1.897,0.623,88.944,0.465
22.082,-0.069,-1.940,-0.033,88.621,0.512
22.132,-0.075,-1.886,-0.296,89.550,0.412
22.182,-0.075,-1.668,0.423,89.052,0.818
22.233,-0.068,-1.759,0.154,89.675,0.280
22.283,-0.068,-1.720,0.049,90.023,0.507
22.332,-0.075,-2.003,-0.240,89.921,-0.348
22.383,-0.076,-1.996,7.784,90.662,-0.292
22.432,-0.068,-1.590,-0.431,90.279,0.739
22.482,-0.068,-1.734,-0.017,90.628,0.459
22.533,-0.074,-1.556,-0.831,90.980,1.092
22.582,-0.073,-2.072,2.199,90.688,-0.078
22.632,-0.070,-1.615,0.131,91.101,0.090
22.682,-0.069,-1.684,0.111,90.893,0.394
22.732,-0.073,-1.765,-0.030,90.787,0.168
22.782,-0.071,-1.699,0.485,91.625,1.468
22.832,-0.073,-1.855,-0.217,91.195,0.646
22.883,-0.070,-1.890,0.443,92.180,0.509
22.932,-0.069,-1.831,0.055,91.620,-0.233
22.982,-0.070,-1.998,-0.303,91.788,0.313
23.033,-0.073,-1.668,0.338,92.135,0.452
23.083,-0.075,-1.758,2.130,92.376,0.152
23.133,-0.068,-1.598,0.078,92.309,1.068
23.182,-0.067,-1.891,0.127,92.241,-0.051
23.232,-0.070,-1.854,0.167,92.161,-0.158
23.282,-0.070,-1.832,-0.336,92.653,0.599
23.333,-0.069,-1.794,-0.017,92.017,0.906
23.382,-0.070,-1.677,-1.734,92.121,0.981
23.433,-0.071,-1.753,0.081,92.093,0.743
23.482,-0.071,-1.766,-4.000,91.832,0.120
23.532,-0.068,-1.911,10.991,92.156,0.456
23.582,-0.067,-1.890,5.312,91.703,0.356
23.632,-0.075,-1.956,0.137,92.001,0.755
23.683,-0.075,-1.743,0.062,91.980,0.137
23.732,-0.066,-1.554,0.318,92.013,0.762
23.782,-0.070,-1.877,0.255,92.158,0.289
23.832,-0.072,-1.876,7.396,91.956,0.309
23.882,-0.071,-1.843,-2.949,91.641,0.893
23.932,-0.068,-1.894,-0.024,92.206,0.637
23.983,-0.067,-1.937,0.137,91.625,0.463
24.032,-0.072,-1.645,0.072,92.028,0.507
24.083,-0.073,-1.689,-0.546,91.449,0.922
24.132,-0.065,-2.125,-0.490,91.703,0.333
24.182,-0.067,-1.848,0.495,92.287,0.995
24.232,-0.071,-2.031,-0.286,91.577,0.914
24.283,-0.070,-1.825,-5.480,91.990,0.741
24.333,-0.066,-1.993,0.416,91.850,0.659
24.382,-0.070,-1.836,-0.349,91.752,-0.338
24.433,-0.069,-1.850,-0.060,92.555,-0.240
24.483,-0.069,-1.924,0.318,91.785,-0.032
24.532,-0.069,-1.593,0.590,92.789,0.098
24.582,-0.068,-1.931,-0.171,92.405,0.546
24.632,-0.069,-1.717,-0.654,92.686,1.282
24.682,-0.066,-1.760,0.058,92.827,-0.176
24.732,-0.067,-1.798,-1.084,92.522,0.499
24.782,-0.066,-1.811,-0.523,92.157,0.931
24.833,-0.067,-1.553,0.180,92.499,0.347
24.882,-0.070,-1.900,-0.096,92.402,0.406
24.932,-0.068,-1.532,0.305,92.839,0.087
24.983,-0.066,-1.819,0.104,92.493,0.032
25.032,-0.068,-1.842,-0.240,92.748,-0.019
25.082,-0.068,-1.933,-1.829,92.779,-0.173
25.132,-0.069,-2.012,-0.224,92.794,0.532
25.182,-0.070,-1.767,-0.112,93.293,0.744
25.232,-0.067,-1.749,0.088,92.883,-0.049
25.282,-0.066,-1.963,0.160,92.743,0.018
25.333,-0.067,-1.731,0.203,92.580,0.183
25.382,-0.069,-1.545,-0.391,92.848,1.236
25.433,-0.066,-1.813,0.374,93.593,0.745
25.483,-0.069,-1.484,0.114,93.216,0.656
25.533,-0.068,-1.624,0.095,93.527,0.427
25.582,-0.070,-1.744,0.085,93.410,0.391
25.632,-0.067,-1.850,-0.306,93.134,-0.006
25.682,-0.068,-1.942,-0.381,93.333,0.730
25.732,-0.069,-2.034,-0.116,93.651,0.553
25.782,-0.069,-1.686,0.597,93.485,1.344
25.832,-0.068,-1.812,-4.630,93.557,0.033
25.882,-0.066,-1.911,-0.316,93.518,0.296
25.932,-0.069,-1.828,0.357,93.778,0.257
25.983,-0.065,-2.127,-0.063,93.827,0.348
26.033,-0.061,-1.976,-0.119,93.105,0.769
26.082,-0.064,-1.764,-0.099,93.491,0.729
26.132,-0.067,-2.014,0.275,93.450,0.117
