time(sec),pressure-1(bar),pressure-2(bar),pressure-3(bar),flow_rate_1(LPM),flow_rate_2(LPM)
19.884,0.027,-1.885,0.282,154.687,0.014
19.934,0.026,-1.571,0.282,155.444,0.540
19.984,0.027,-1.953,0.482,154.988,0.419
20.034,0.025,-1.768,0.771,155.455,0.739
20.084,0.022,-1.796,0.492,155.516,0.815
20.135,0.020,-1.624,11.592,155.408,1.113
20.185,0.024,-1.692,1.359,155.342,0.682
20.234,0.023,-1.813,0.433,155.596,0.340
20.284,0.025,-1.897,0.764,155.836,0.149
20.334,0.026,-1.765,0.338,156.161,0.755
20.384,0.028,-1.960,0.623,155.732,0.739
20.434,0.027,-1.721,0.646,156.247,0.691
20.484,0.031,-1.728,0.659,155.754,0.228
20.535,0.027,-1.469,0.607,156.430,0.200
20.584,0.033,-1.628,-0.089,156.345,0.145
20.634,0.030,-1.692,0.587,155.968,0.491
20.684,0.030,-1.742,-0.654,156.306,0.178
20.734,0.030,-1.840,-0.056,155.999,0.527
20.784,0.031,-1.700,0.058,155.503,0.051
20.834,0.028,-1.823,2.695,156.040,0.100
20.884,0.029,-1.499,0.459,155.237,0.027
20.934,0.030,-1.681,0.997,155.762,-0.011
20.985,0.031,-1.643,-0.831,155.254,0.890
21.034,0.031,-1.794,0.814,155.466,0.520
21.084,0.032,-1.800,0.370,155.753,0.286
21.135,0.030,-1.679,0.807,155.109,0.209
21.185,0.033,-1.755,0.633,155.416,0.298
21.235,0.031,-1.538,0.459,155.169,0.142
21.285,0.034,-1.652,11.165,155.393,0.695
21.335,0.035,-1.800,-0.388,155.210,0.523
21.384,0.031,-1.645,0.177,155.668,0.064
21.435,0.033,-1.617,0.551,156.120,0.143
21.485,0.029,-1.656,0.347,155.929,-0.063
21.534,0.027,-1.715,-5.674,155.755,0.116
21.585,0.029,-1.717,0.797,156.280,0.530
21.634,0.027,-1.749,0.508,155.902,0.703
21.685,0.032,-1.718,0.456,156.099,0.156
21.735,0.030,-1.771,0.610,156.464,-0.080
21.784,0.029,-1.772,-0.148,156.674,0.148
21.835,0.030,-1.789,0.321,157.233,0.422
21.884,0.029,-1.895,4.855,157.521,0.328
21.934,0.028,-1.828,0.416,157.824,0.774
21.984,0.026,-1.857,0.938,157.757,0.312
22.034,0.025,-1.821,0.475,157.530,0.193
22.084,0.028,-1.813,0.475,157.809,0.809
22.135,0.027,-1.688,0.219,157.638,0.637
22.184,0.026,-1.948,0.226,157.655,0.746
22.234,0.023,-1.925,-0.093,158.170,0.107
22.284,0.027,-1.862,-5.004,158.034,0.139
22.335,0.026,-1.717,0.154,158.562,0.162
22.384,0.029,-1.696,0.512,158.368,0.736
22.435,0.031,-1.661,0.226,158.738,0.024
22.484,0.030,-1.655,0.577,158.648,1.141
22.534,0.028,-1.679,6.645,158.570,0.543
22.584,0.026,-1.719,0.367,158.336,0.424
22.635,0.025,-1.859,1.017,158.336,0.471
22.684,0.026,-1.678,0.095,158.459,0.770
22.735,0.026,-1.691,-0.020,158.751,0.305
22.785,0.025,-1.623,1.047,158.279,0.736
22.835,0.026,-1.723,-0.253,158.372,0.216
22.884,0.027,-1.730,0.475,158.641,-0.062
22.935,0.026,-1.682,0.104,157.735,-0.423
22.984,0.027,-1.820,0.620,158.114,-0.132
23.035,0.028,-1.751,0.269,157.723,0.858
23.084,0.028,-1.707,0.410,157.653,0.723
23.135,0.028,-1.804,-1.511,158.107,0.276
23.184,0.026,-1.905,0.659,157.833,0.471
23.234,0.027,-1.778,0.472,157.886,0.114
23.285,0.028,-1.805,0.134,158.080,-0.192
23.334,0.026,-1.832,0.081,158.075,0.054
23.384,0.026,-1.683,0.147,158.578,1.055
23.434,0.028,-1.627,0.436,158.551,1.196
23.484,0.024,-1.961,-0.191,158.637,-0.116
23.534,0.022,-1.666,0.997,158.374,1.236
23.584,0.025,-1.846,-0.010,158.192,0.628
23.634,0.029,-1.725,0.459,159.144,0.398
23.684,0.029,-1.767,0.114,158.611,0.834
23.735,0.029,-1.910,0.180,158.554,0.314
23.785,0.027,-1.834,0.535,158.397,0.175
23.834,0.026,-1.801,-0.171,157.680,0.302
23.884,0.029,-1.975,1.378,158.321,0.518
23.934,0.029,-1.758,-0.089,157.748,0.972
23.984,0.026,-1.608,0.551,158.258,0.531
24.035,0.027,-1.670,-0.181,157.666,0.815
24.084,0.027,-1.869,0.013,157.407,-0.165
24.134,0.027,-1.683,0.062,157.910,0.385
24.184,0.024,-1.664,11.208,157.073,-0.044
24.234,0.025,-1.610,1.020,156.958,1.612
24.284,0.026,-1.738,0.058,157.522,0.690
24.335,0.025,-1.655,0.981,156.677,0.744
24.384,0.026,-1.713,0.535,157.170,0.058
24.435,0.026,-1.774,-0.710,156.937,0.673
24.484,0.024,-1.782,0.528,156.904,0.471
24.534,0.025,-1.725,0.049,157.003,1.132
24.584,0.023,-1.923,-0.595,156.681,0.359
24.634,0.023,-1.498,0.078,156.856,0.946
24.684,0.023,-1.677,-2.082,156.400,0.565
24.735,0.023,-1.658,0.623,157.003,0.161
24.784,0.022,-1.712,0.764,156.987,0.029
24.834,0.025,-1.759,-0.365,156.633,0.773
24.885,0.022,-1.690,0.922,157.065,0.850
24.935,0.023,-1.838,0.311,156.733,0.901
24.984,0.024,-1.842,0.521,156.338,-0.238
25.034,0.024,-1.818,0.147,156.848,0.309
25.084,0.026,-1.709,0.049,156.583,0.308
25.134,0.027,-1.688,0.384,156.787,0.631
25.184,0.023,-1.741,-0.086,157.240,0.729
25.235,0.025,-1.579,-5.444,156.867,0.708
25.284,0.028,-1.804,0.393,156.948,-0.290
25.334,0.026,-1.808,-0.595,156.778,0.249
25.384,0.026,-1.751,0.298,156.375,0.779
25.434,0.025,-1.826,0.196,156.988,0.328
25.484,0.021,-1.892,0.298,156.500,0.416
25.534,0.021,-1.888,0.052,156.987,0.061
25.584,0.023,-1.805,0.515,156.752,-0.084
25.634,0.022,-1.936,0.492,156.303,0.197
25.684,0.023,-1.906,0.679,156.706,-0.046
25.734,0.025,-1.880,0.331,156.330,0.353
25.784,0.025,-1.751,0.777,156.851,0.517
25.834,0.024,-1.847,8.733,156.793,-0.356
25.885,0.025,-1.862,2.872,156.823,0.751
25.935,0.025,-1.742,0.508,156.089,-0.183
25.985,0.027,-1.870,0.699,156.203,-0.084
26.034,0.021,-1.853,0.387,156.294,0.539
26.084,0.022,-1.669,-2.463,156.563,0.253
26.135,0.023,-1.829,0.157,156.138,-0.308
26.185,0.022,-1.661,-0.267,156.651,0.222
26.235,0.024,-1.938,0.239,156.239,0.166
26.285,0.024,-1.701,0.551,156.540,0.079
26.335,0.026,-1.919,0.249,156.763,0.517
26.385,0.027,-1.648,0.367,156.273,0.929
26.435,0.028,-1.729,-0.326,156.726,0.103
26.484,0.028,-1.659,0.311,156.924,0.756
26.534,0.025,-1.695,-0.677,156.247,0.584
26.584,0.024,-1.712,0.574,156.628,0.586
26.635,0.024,-1.895,0.275,156.348,0.832
26.684,0.023,-1.669,0.469,156.798,1.476
26.734,0.022,-1.833,0.121,156.520,-0.247
26.784,0.021,-1.618,0.745,156.460,0.501
