4.450000000000000067e-01,1.751122524028263854e+02
1.407113000000000056e+03,1.405187439603489111e+03
1.153574000000000069e+03,1.078266483756820435e+03
1.219999999999999973e-01,8.197756945088654845e+01
1.008289999999999935e+02,1.817847799324628397e+02
3.360000000000000209e-01,7.497347862140857355e-01
7.974700000000000273e+02,8.803910131735942741e+02
1.407305000000000064e+03,1.404338921648606629e+03
3.410000000000000253e-01,-3.300724442256214086e+00
1.407470000000000027e+03,1.407764824871724386e+03
3.217239999999999895e+02,4.499271074526083112e+02
2.020000000000000129e-01,1.787840704434540129e+01
1.407681000000000040e+03,1.407156098253015898e+03
9.969999999999999973e-01,7.697583290086431163e+00
1.406021999999999935e+03,1.405921011073145337e+03
9.865670000000000073e+02,9.942435154923962273e+02
-5.050000000000000044e-01,7.909519402656112197e-01
1.143891000000000076e+03,1.142117750397800592e+03
1.001745999999999981e+03,1.005261225083215777e+03
1.407596000000000004e+03,1.405831694632761810e+03
2.282030000000000030e+02,1.543180542028304103e+02
8.414189999999999827e+02,8.387304711117337774e+02
1.443729999999999905e+02,6.688433770367298621e+02
1.494451999999999998e+03,1.513810959853793065e+03
1.509978000000000065e+03,1.542706885772538271e+03
8.299099999999999682e+02,8.251371920448048058e+02
1.407951000000000022e+03,1.404192118764629186e+03
6.780000000000000471e-01,1.633964270038071476e+01
1.492646999999999935e+03,1.578542632273295567e+03
1.284492999999999938e+03,1.261858167181237832e+03
1.406320999999999913e+03,1.407447486752040732e+03
1.120999999999999996e+00,6.491335487051869357e+00
7.808740000000000236e+02,3.022144819372215352e+02
1.272000000000000020e+00,2.344536151809382574e+01
1.407528999999999996e+03,1.407123418254527223e+03
1.074389999999999930e+02,7.583837042680696072e+01
1.088999999999999968e+00,3.358255465057983224e-01
1.407096999999999980e+03,1.407125483005725073e+03
9.390950000000000273e+02,9.334235888956543477e+02
1.407824000000000069e+03,1.408144311827046522e+03
2.166959999999999980e+02,9.225925284520827745e+02
1.408636999999999944e+03,1.413260479444939165e+03
6.330000000000000071e-01,-8.150379110740637589e-01
-1.859999999999999987e-01,3.778446800165359498e+00
1.263464999999999918e+03,1.245997895545852089e+03
9.569999999999999618e-01,-1.450827561172647506e+01
1.017426000000000045e+03,1.009982541913870477e+03
1.408383000000000038e+03,1.424850626710655433e+03
8.642010000000000218e+02,9.113772038533425075e+02
1.408032999999999902e+03,1.414554652007733921e+03
1.700000000000000122e-02,-3.904527903188531823e+00
1.405709000000000060e+03,1.407165416521251018e+03
4.450000000000000067e-01,3.128170615907597263e-01
2.300260000000000105e+02,1.062228192305081365e+02
1.051065000000000055e+03,1.048160499683070384e+03
9.709500000000000455e+02,1.005707570609569643e+03
6.460000000000000187e-01,6.861715297473345743e+00
8.391699999999999591e+02,8.677390707714423570e+02
1.407288999999999987e+03,1.407483895323696288e+03
9.482540000000000191e+02,9.522781660984387599e+02
1.520060000000000002e+02,5.296845166881664682e+02
9.409980000000000473e+02,9.403305914278396358e+02
1.408238000000000056e+03,1.413221201666142406e+03
7.019999999999999574e-01,2.343834175382871088e+00
8.312870000000000346e+02,9.419501122518461216e+02
1.485569999999999879e+02,1.986511855713429782e+02
1.406433999999999969e+03,1.407479154715242203e+03
1.042880000000000109e+03,1.044783842625964780e+03
1.408271999999999935e+03,1.411251120328458910e+03
8.321209999999999809e+02,8.269469812582821078e+02
1.194126999999999953e+03,1.545660207305225185e+03
1.407596999999999980e+03,1.407217779342451649e+03
9.190000000000000391e-01,4.491347484282872671e+00
1.406415999999999940e+03,1.407627836512718659e+03
7.630000000000000115e-01,7.585293601005312913e-01
1.279971999999999980e+03,1.246954008425580923e+03
8.950000000000000178e-01,7.673881400946066300e+00
7.895069999999999482e+02,5.835596769254588025e+02
5.799999999999999600e-01,2.418289836617434130e+00
1.139939999999999998e+02,1.086695958567860316e+02
1.408234999999999900e+03,1.404084849999950620e+03
1.408653999999999996e+03,1.401137271283195105e+03
1.545147999999999911e+03,1.417191236903475328e+03
3.739999999999999991e-01,-1.215658323063970370e+00
8.579999999999999849e-01,2.735750152140053615e+01
1.277221999999999980e+03,1.190682961737577898e+03
1.587705999999999904e+03,1.516559640661174626e+03
8.009679999999999609e+02,4.637389680157064049e+02
2.269670000000000130e+02,1.511227749893945145e+02
7.870000000000000329e-01,-2.008508928776129920e+01
8.399999999999999689e-01,1.927827429133936832e+01
9.529999999999999583e-01,1.632226254371852008e+02
1.499701000000000022e+03,1.432136981354435875e+03
9.566549999999999727e+02,9.495463371877629015e+02
1.408503999999999905e+03,1.407818583214538648e+03
2.094759999999999991e+02,2.511455186877846018e+02
8.393369999999999891e+02,8.333521306068494141e+02
8.235149999999999864e+02,8.293503130635726848e+02
1.409131000000000085e+03,1.407682293361745906e+03
2.454809999999999945e+02,2.777168084832878208e+02
1.143673000000000002e+03,1.091524279030439857e+03
2.270130000000000052e+02,5.015843351604138434e+02
7.790000000000000258e-01,5.431621712831096183e+00
8.470650000000000546e+02,8.372620352567497548e+02
9.479030000000000200e+02,9.472490490243360455e+02
-2.620000000000000107e-01,3.490702278599896680e+00
5.070000000000000062e-01,3.398711245171593287e+00
8.370779999999999745e+02,8.391387111496775333e+02
1.506307000000000016e+03,1.451412337512579370e+03
3.960000000000000187e-01,7.676994331782400138e+01
5.320000000000000284e-01,-9.354289428729553890e+01
1.806810000000000116e+02,2.468706043587496595e+02
1.019999999999999934e-01,-7.930722122167315646e+00
9.951620000000000346e+02,1.063384912367100696e+03
4.610000000000000209e-01,1.542047923946505250e+02
-1.829999999999999960e-01,-1.097360246134475581e+00
8.279699999999999704e+01,8.658007251912353297e+01
9.543650000000000091e+02,9.496743214724933750e+02
2.000000000000000111e-01,1.001209748906170489e+02
1.407310999999999922e+03,1.407663558235680057e+03
8.968999999999999773e+01,3.839415727263220219e+02
1.406118999999999915e+03,1.411716785091418160e+03
1.406594000000000051e+03,1.406967401913835147e+03
1.408419000000000096e+03,1.432428556268651391e+03
7.822279999999999518e+02,8.507034596164872937e+02
8.050000000000000488e-01,6.173147726545425940e+01
1.407097999999999956e+03,1.411309868779024555e+03
1.489241999999999962e+03,1.497109933662111644e+03
3.256799999999999784e+01,8.269009806984711020e+01
7.379999999999999893e-01,1.410025543087868538e+00
4.779999999999999805e-01,-2.525362747168441224e+00
1.591958000000000084e+03,1.457232041216833068e+03
1.029999999999999943e-01,3.397525853264234286e+01
1.696355000000000018e+03,1.490182293351844010e+03
3.633299999999999841e+01,5.769317064036592910e+02
1.407395999999999958e+03,1.397097444712078186e+03
1.408932999999999993e+03,1.404827314051019130e+03
1.284486000000000104e+03,1.281274615687187406e+03
1.001198999999999955e+03,1.047323365929448300e+03
1.566588999999999942e+03,1.603353959124191533e+03
1.330246000000000095e+03,1.411501509710427399e+03
1.406144999999999982e+03,1.407075880048648742e+03
6.079999999999999849e-01,4.025003395568238496e-01
-1.239999999999999991e-01,2.074587658559656322e+00
9.296689999999999827e+02,9.424953240825429930e+02
1.408044000000000096e+03,1.406561315877861944e+03
8.810000000000000053e-01,-1.396933064801208957e+01
1.014410000000000025e+02,1.088882535630098545e+02
2.369999999999999885e-01,-7.856000557718608945e+00
1.669950000000000045e+02,8.357371267910177437e+01
1.517905999999999949e+03,1.557745691597046743e+03
1.407861000000000104e+03,1.431984647352204092e+03
3.290000000000000147e-01,-3.366312904826154551e+01
2.339569999999999936e+02,2.076066397439702484e+02
1.334550000000000125e+02,3.008803682298251942e+02
1.406978000000000065e+03,1.430707086333440202e+03
1.098222999999999956e+03,1.101093761905995962e+03
7.998759999999999764e+02,4.682988566688594005e+02
1.406845000000000027e+03,1.416599009168088287e+03
1.147113000000000056e+03,1.150304316249761769e+03
1.014999999999999902e+00,4.830605300531027879e+00
8.402999999999999545e+02,7.913095822765128560e+02
1.273084000000000060e+03,1.198558695646748447e+03
4.159999999999999809e-01,2.085607308827165980e+02
7.906749999999999545e+02,3.154068049303915018e+02
6.670000000000000373e-01,9.035710458454367711e+01
1.407357999999999947e+03,1.407777107762324476e+03
1.156970000000000027e+03,1.150513009175691650e+03
1.408474999999999909e+03,1.407424384514180929e+03
-2.929999999999999827e-01,-2.996818306994022052e+01
-5.299999999999999850e-02,1.121261997808380650e+00
9.504750000000000227e+02,9.414468097940086864e+02
-5.180000000000000160e-01,-6.026138499685865568e+00
1.552757000000000062e+03,1.448064247676533569e+03
1.197090000000000032e+02,3.154191321500470053e+02
-2.500000000000000139e-02,1.549632355969453812e+00
1.869999999999999996e-01,-1.852668759212767569e+01
7.941200000000000045e+02,7.101152512150656548e+02
7.881860000000000355e+02,7.628172206122337684e+02
9.719249999999999545e+02,9.823634920999015776e+02
8.289239999999999782e+02,8.204454135402738757e+02
8.355359999999999445e+02,7.788551237541367982e+02
1.250000000000000000e-01,6.529966413329322705e+00
1.140880000000000109e+03,1.121907503830173027e+03
1.053166999999999916e+03,1.056859551595537141e+03
8.278990000000000009e+02,8.654076357904684755e+02
1.407888999999999896e+03,1.403997033853901939e+03
-1.239999999999999991e-01,-1.093790038062318537e+01
6.760000000000000453e-01,-1.228645168469919835e-01
2.293360000000000127e+02,1.741303106559452090e+02
5.829999999999999627e-01,9.036808713278994265e-01
1.408599999999999909e+03,1.405369872890334591e+03
1.408815000000000055e+03,1.407087682395453157e+03
1.408329999999999984e+02,1.293504488014104936e+02
9.988200000000000500e+02,1.025503696867843928e+03
6.560000000000000275e-01,1.052974451005436052e+01
1.390000000000000124e-01,-1.012974800630815864e+01
1.506452999999999975e+03,1.537159809813563697e+03
7.058100000000000307e+01,6.309916963844295879e+02
3.002049999999999841e+02,2.477696985294878687e+02
1.407019000000000005e+03,1.407203203256616689e+03
1.407088999999999942e+03,1.408975726161001603e+03
1.407571999999999889e+03,1.408808797455868671e+03
1.534439999999999884e+02,7.063493775505529584e+02
7.912870000000000346e+02,5.701340012712712451e+02
1.148530999999999949e+03,1.159805642800527721e+03
6.610000000000000320e-01,-3.865594108285537178e+00
7.389999999999999902e-01,3.464550774006601719e-01
1.407457000000000107e+03,1.410382460718003358e+03
1.408067999999999984e+03,1.412414757679459854e+03
1.300000000000000044e-01,2.218671688572607792e+01
9.167419999999999618e+02,9.301780372709501989e+02
2.079999999999999905e-01,5.885449844193364299e+01
1.284670000000000130e+02,7.299661712730086549e+01
2.572679999999999723e+02,4.360080258966629572e+02
-5.099999999999999672e-02,2.094203928879174281e+00
1.407554000000000087e+03,1.409068894848453738e+03
1.054999999999999938e+00,3.856394735801156770e+00
8.373139999999999645e+02,8.390222012620073428e+02
7.924769999999999754e+02,6.739011838475150853e+02
1.034857999999999947e+03,1.038147831754667550e+03
1.408119999999999891e+03,1.410017434931244679e+03
1.408728000000000065e+03,1.404913419341577082e+03
1.280265000000000100e+03,1.208732830345981029e+03
9.973730000000000473e+02,1.005611146659422161e+03
1.407807000000000016e+03,1.404285426628461664e+03
2.499449999999999932e+02,4.061281346244352903e+02
1.610000000000000042e-01,4.472685876951315365e+00
1.143113000000000056e+03,1.187531721590152074e+03
7.928369999999999891e+02,7.082782015508761333e+02
6.590000000000000302e-01,-1.089428913423998502e+00
9.423959999999999582e+02,9.499496980935257398e+02
1.407082000000000107e+03,1.412522380879389175e+03
1.407192999999999984e+03,1.408433320845136450e+03
-1.700000000000000122e-02,-4.605462590697730341e-01
8.260439999999999827e+02,8.352210092303985220e+02
1.052565000000000055e+03,1.012615743912240418e+03
9.997799999999999727e+02,9.991341326801557443e+02
5.299999999999999850e-02,9.373906123943003266e+00
1.030095000000000027e+03,1.033038620634740255e+03
9.499999999999999556e-01,1.261237876207598063e+01
1.209999999999999964e-01,1.592529601940873674e+00
1.407090999999999894e+03,1.400673433277398090e+03
9.468609999999999900e+02,9.336382975312609460e+02
5.240000000000000213e-01,2.283121621531196410e-01
1.406089999999999918e+03,1.407095827111113067e+03
1.407967000000000098e+03,1.407501995746834837e+03
6.219999999999999973e-01,1.723428601130686300e+00
8.032500000000000000e+02,3.200925808741095011e+02
1.407070999999999913e+03,1.411464061273332845e+03
1.819999999999999951e-01,-2.864020252361932251e+01
2.280769999999999982e+02,8.206595977977980283e+01
5.370000000000000329e-01,-3.864504185905937472e+00
2.247119999999999891e+02,5.425915528243093888e+01
2.292990000000000066e+02,1.498478815649834814e+02
5.879999999999999671e-01,-8.112480499894180852e+00
7.339999999999999858e-01,-5.095440325345753863e+00
1.003625999999999976e+03,1.029105713557320541e+03
1.193269999999999982e+02,1.219600405050785668e+02
1.185999999999999943e+00,3.657503328446064739e+00
6.989999999999999547e-01,-5.890459081400840624e+00
6.810000000000000497e-01,4.638900571412943208e+01
4.289999999999999925e-01,-1.138203835689434484e+01
8.427680000000000291e+02,8.217704419145624115e+02
1.159337999999999965e+03,1.152505334888979860e+03
-1.219999999999999973e-01,-2.915875946612058556e+01
8.505499999999999545e+02,8.413949174100218897e+02
-3.549999999999999822e-01,-5.568608745828034223e+00
7.873440000000000509e+02,6.185008072816789308e+02
1.134749999999999943e+02,5.561174332761999750e+01
3.960000000000000187e-01,5.324078936769892323e+01
1.409174999999999955e+03,1.407955734288531858e+03
1.390000000000000124e-01,2.955395626883371207e+01
1.051573000000000093e+03,1.046205429986473973e+03
2.334199999999999875e+02,1.310901330112109235e+02
1.929400000000000048e+01,4.288713264590414553e+01
1.408365000000000009e+03,1.402710410011640533e+03
1.126391000000000076e+03,1.250206189939454816e+03
8.500829999999999700e+02,8.455512331752805721e+02
2.790000000000000258e-01,9.343643321890986897e+00
1.406143000000000029e+03,1.406782267592456947e+03
4.159999999999999809e-01,1.005066519114780510e+00
1.407571999999999889e+03,1.409711733204564553e+03
8.219999999999999529e-01,3.077614925657337963e+01
1.407673999999999978e+03,1.408092977558835400e+03
1.408893000000000029e+03,1.406309489368362847e+03
5.669999999999999485e-01,1.125743049033962819e+02
1.406301999999999907e+03,1.404970052496860717e+03
2.265670000000000073e+02,4.599759436473082701e+02
7.914139999999999873e+02,6.840365365302417331e+02
1.406505000000000109e+03,1.407372541405432230e+03
9.909999999999999920e-01,2.344207861330786624e+00
1.408346000000000004e+03,1.404720129399359848e+03
1.407373000000000047e+03,1.410001866738585932e+03
2.524259999999999877e+02,7.853061370236256380e+02
6.350000000000000089e-01,1.354412885322781612e+01
1.147765000000000100e+03,1.251962046494009655e+03
1.406978000000000065e+03,1.429757414172012204e+03
1.408394999999999982e+03,1.397028455311231255e+03
1.405888999999999896e+03,1.394154424585041852e+03
5.560000000000000497e-01,-7.882330707572785755e+00
1.407994999999999891e+03,1.394222195220919048e+03
9.426240000000000236e+02,9.441485982617849686e+02
2.020000000000000129e-01,1.389917959329914687e+00
9.669999999999999707e-01,-3.804555433337411330e+01
2.500000000000000139e-02,3.719424728941294611e-01
5.946839999999999691e+02,5.936399264778428915e+02
7.811480000000000246e+02,5.815364998580249676e+02
9.497060000000000173e+02,8.988926034630878803e+02
1.407136999999999944e+03,1.419670389284167641e+03
2.328429999999999893e+02,2.870370158893493340e+01
1.407750000000000000e+03,1.407266617468227196e+03
1.171480000000000018e+03,1.272782346944943129e+03
8.398920000000000528e+02,8.355755631118012161e+02
6.660000000000000364e-01,-6.065180871614520575e-01
1.149000000000000021e+00,-9.914550790726531559e+00
1.981260000000000048e+02,1.871110632105707339e+02
8.467659999999999627e+02,8.431698722433967532e+02
1.407554000000000087e+03,1.403503828257830037e+03
9.969999999999999973e-01,1.202274845559300900e+02
2.299999999999999961e-02,2.066415895412470149e+01
1.274929999999999950e+02,3.089762025919857251e+02
7.169999999999999707e-01,-6.162409718929414915e+00
4.386070000000000277e+02,4.299206211608019430e+02
2.127959999999999923e+02,2.043406972607918419e+02
1.407373000000000047e+03,1.409072273743126061e+03
1.408740000000000009e+03,1.407229733511493578e+03
1.408031999999999925e+03,1.398128701995588699e+03
1.406984999999999900e+03,1.407187666906351296e+03
3.553439999999999941e+02,6.084305639710577225e+02
5.070000000000000062e-01,-1.399312174811434417e+01
4.159999999999999809e-01,-1.841910878763170833e+00
3.900000000000000133e-01,1.617175433451885525e+01
8.297939999999999827e+02,8.332317565672394721e+02
1.368379999999999939e+02,5.870080272635899519e+02
8.349049999999999727e+02,8.408520590456116679e+02
1.606819999999999936e+03,1.538968618789455377e+03
-8.599999999999999312e-02,5.858085360478111348e-01
9.426490000000000009e+02,9.380351069303708300e+02
1.408057999999999993e+03,1.457031872360037369e+03
5.470000000000000417e-01,6.268544903013513192e-01
9.331359999999999673e+02,9.405187142030237055e+02
-1.610000000000000042e-01,3.962405925807941998e+01
5.699999999999999512e-01,-5.679438302455019905e-01
6.059999999999999831e-01,7.428036178406083323e-01
1.189751999999999953e+03,1.271784455896223108e+03
1.252768000000000029e+03,1.171480551920430798e+03
8.259550000000000409e+02,8.558721396261438485e+02
1.313600000000000136e+02,1.584523074793658850e+02
1.122890000000000015e+02,1.080328549878985598e+02
7.916280000000000427e+02,2.764709970133355341e+02
1.406935999999999922e+03,1.413722541786392185e+03
1.177600000000000051e+02,1.172902558829182595e+02
1.407374000000000024e+03,1.390261494293582928e+03
2.829999999999999738e-01,9.998259477667131634e+00
9.181829999999999927e+02,9.293110961628768791e+02
1.560903999999999996e+03,1.583367302716641689e+03
1.406615999999999985e+03,1.407080379034663792e+03
3.220000000000000084e-01,-8.194614179386159325e-01
9.159799999999999898e+01,2.468021720047770771e+02
1.407364000000000033e+03,1.407227957106770191e+03
8.159999999999999476e-01,6.305417854386568877e+00
7.947980000000000018e+02,8.204487602586140156e+02
8.287390000000000327e+02,8.344673657168165164e+02
-1.340000000000000080e-01,1.238564268734971563e+01
1.020447000000000003e+03,9.899745594186632616e+02
5.989999999999999769e-01,1.479829641635162929e+01
1.016820000000000050e+03,1.040348759877637121e+03
1.408574000000000069e+03,1.406107175234822080e+03
2.306790000000000020e+02,1.181324508496005876e+02
8.199999999999999512e-01,1.423096242746365592e+00
1.407056000000000040e+03,1.408523426472043184e+03
2.174720000000000084e+02,2.292727481398775922e+02
1.140763999999999896e+03,1.232721921241020254e+03
2.500000000000000000e-01,-4.065670919852404808e+00
1.177000000000000046e+00,1.035170504835155469e+02
1.530000000000000027e+00,5.518047726179371004e+00
1.255171000000000049e+03,1.202849894202419136e+03
2.301899999999999977e+02,1.556728383663818249e+02
-2.550000000000000044e-01,3.300822876210151247e+00
3.330000000000000182e-01,1.668127924038803833e+00
4.031240000000000236e+02,4.385773300703012296e+02
2.210000000000000020e-01,-5.419548119106090134e+00
3.073000000000000043e+01,1.044927279698831200e+02
9.135500000000000398e+01,1.129462074651246155e+02
2.280910000000000082e+02,1.292279443402276797e+02
4.159999999999999809e-01,1.692436986130105403e+00
1.044672000000000025e+03,1.054653988530440984e+03
9.353640000000000327e+02,9.492977014113032510e+02
1.407854000000000042e+03,1.404109393251093252e+03
1.453019999999999925e+02,1.430473720668237547e+02
1.254912000000000035e+03,1.239683995637258477e+03
3.879099999999999682e+01,6.575271358443126246e+02
1.048490000000000009e+03,1.075026699427330641e+03
1.030220000000000056e+02,1.010190738390206633e+02
1.000067000000000007e+03,1.046305010271320498e+03
-8.899999999999999578e-02,2.566008807071656239e+00
2.356649999999999920e+02,1.704419556323244080e+02
3.240000000000000102e-01,4.855093436605779633e-01
2.336699999999999875e+02,5.421627525858668406e+01
5.200000000000000178e-01,-3.787555774606286718e+01
1.408157999999999902e+03,1.404963556486089374e+03
1.405666999999999916e+03,1.407785267553587346e+03
1.417769999999999868e+02,4.502615627653948991e+02
1.409000000000000030e+00,4.963866720403895272e+01
1.407556000000000040e+03,1.407608458402883798e+03
8.456810000000000400e+02,8.342103670144574608e+02
1.150122000000000071e+03,1.137172722478935384e+03
1.042336999999999989e+03,1.032218368711482526e+03
-1.000000000000000021e-02,-1.062230949483667430e+01
1.266936999999999898e+03,1.240667872696571749e+03
6.089999999999999858e-01,-5.803216900881992046e+00
1.408391000000000076e+03,1.421828685801723395e+03
8.434099999999999682e+02,8.343702425218657481e+02
1.047425999999999931e+03,1.061300274277990411e+03
4.889999999999999902e-01,1.958575994004135401e+00
1.277357999999999947e+03,1.199149470157958831e+03
1.407718000000000075e+03,1.450703884465235660e+03
7.814320000000000164e+02,6.053669786288427304e+02
1.220229999999999961e+02,3.948695659574598267e+02
1.050125000000000000e+03,1.047339137685847618e+03
2.200000000000000011e-01,4.236366521011662201e+01
2.236390000000000100e+02,1.408784195948994409e+02
1.407415999999999940e+03,1.431490001053993183e+03
5.859999999999999654e-01,-5.830607070997739783e+00
8.487720000000000482e+02,8.302483846137724868e+02
5.240000000000000213e-01,3.800686120126031686e-01
8.225520000000000209e+02,8.198109271037209282e+02
2.262889999999999873e+02,9.767082619873902161e+01
1.487183999999999969e+03,1.463886373794167866e+03
1.499192000000000007e+03,1.467638936998291001e+03
1.408621000000000095e+03,1.403464306388767454e+03
9.819999999999999840e-01,-1.468160542640423838e+00
1.406946999999999889e+03,1.407284207064010161e+03
1.047432000000000016e+03,1.041364137231054883e+03
2.159999999999999976e-01,6.188511831607387847e+01
1.082880000000000109e+03,1.087468606636403365e+03
6.680000000000000382e-01,-3.444797964193723772e+01
1.407827999999999975e+03,1.407309353644702924e+03
2.300169999999999959e+02,-3.127778650313011582e-02
1.492038000000000011e+03,1.599992009329638449e+03
-3.099999999999999978e-01,7.403089628901379626e+01
4.480000000000000093e-01,2.093714743034683079e-01
1.051981999999999971e+03,1.035882497009449253e+03
1.407392000000000053e+03,1.407096538158130898e+03
1.572846000000000004e+03,1.536671987639477493e+03
1.406353000000000065e+03,1.408924498577917120e+03
1.407531999999999925e+03,1.408100958765003725e+03
1.407402000000000044e+03,1.407461165869693104e+03
8.274950000000000045e+02,8.437757151156256441e+02
1.408519000000000005e+03,1.406914189758228304e+03
4.450000000000000067e-01,-6.418156965244691037e+00
8.400589999999999691e+02,8.431494678757454722e+02
1.233059999999999974e+02,1.449482796804419991e+02
1.149125000000000000e+03,1.095742889095230112e+03
1.406461999999999989e+03,1.371465337528153896e+03
1.407979000000000042e+03,1.406422750359007523e+03
4.759999999999999787e-01,-3.017969882931664793e-01
9.872380000000000564e+02,9.695325797142616011e+02
5.699999999999999512e-01,-1.002916984034864889e+01
2.317170000000000130e+02,1.064593404654521152e+02
1.497176999999999907e+03,1.704313219836258895e+03
-7.099999999999999367e-02,-2.644595209714748041e+00
1.499178000000000111e+03,1.531762177556377310e+03
8.447989999999999782e+02,8.440761062084075093e+02
1.406044000000000096e+03,1.408740116063506093e+03
7.798859999999999673e+02,-2.413051083484676695e+01
9.319629999999999654e+02,9.353882294982812482e+02
1.715480000000000018e+02,2.284121193978365909e+02
1.160884000000000015e+03,1.157420169269098324e+03
1.147759000000000015e+03,1.157753071727370525e+03
4.650000000000000244e-01,1.317844639802624451e+00
2.282369999999999948e+02,1.224788006410456944e+02
8.243659999999999854e+02,8.036687517546438357e+02
1.439999999999999891e-01,5.893235375087064654e+01
2.228209999999999980e+02,8.673204424892499276e+01
1.147113000000000056e+03,1.170490323342983402e+03
4.610000000000000209e-01,-2.471722683944445609e-01
7.720000000000000195e-01,2.405696295163538778e+00
1.406837999999999965e+03,1.407203039579002279e+03
6.440000000000000169e-01,-5.756283871894951609e+00
