epoch,loss,output_1_loss,output_1_mean_absolute_error,output_1_mean_absolute_percentage_error,output_2_loss,output_2_mean_absolute_error,output_2_mean_absolute_percentage_error,output_3_loss,output_3_mean_absolute_error,output_3_mean_absolute_percentage_error,val_loss,val_output_1_loss,val_output_1_mean_absolute_error,val_output_1_mean_absolute_percentage_error,val_output_2_loss,val_output_2_mean_absolute_error,val_output_2_mean_absolute_percentage_error,val_output_3_loss,val_output_3_mean_absolute_error,val_output_3_mean_absolute_percentage_error
235,2309.53173828125,1516.46044921875,23.38471794128418,5.423283100128174,1427.9273681640625,22.65576171875,5.029128074645996,1426.21533203125,22.386180877685547,4.966979026794434,1924.834716796875,1173.4197998046875,17.12848663330078,5.087940216064453,1414.879638671875,23.143680572509766,6.670722961425781,1148.3447265625,19.058040618896484,5.998477458953857
236,2325.60009765625,1533.4356689453125,23.692062377929688,5.338141918182373,1426.5989990234375,22.771242141723633,4.9755144119262695,1437.589599609375,22.640077590942383,4.945122241973877,1960.3218994140625,1205.3565673828125,17.376916885375977,4.764788627624512,1355.1705322265625,23.415206909179688,6.093520641326904,1192.1636962890625,20.242555618286133,5.651623249053955
237,2295.7509765625,1495.974365234375,22.015230178833008,5.022777080535889,1411.05712890625,21.853269577026367,4.770803451538086,1423.641357421875,21.824909210205078,4.782021522521973,1957.45751953125,1115.007080078125,14.185792922973633,4.685246467590332,1398.74658203125,24.32192039489746,6.47027063369751,1203.331298828125,21.256919860839844,6.043022155761719
238,2301.462890625,1512.010009765625,23.57025718688965,5.192435264587402,1412.5677490234375,22.38910484313965,4.794033527374268,1424.0897216796875,22.335580825805664,4.8123674392700195,1997.6923828125,1306.397216796875,20.7548885345459,5.072857856750488,1329.1566162109375,22.210708618164062,6.285391807556152,1207.0262451171875,20.42557144165039,6.116971015930176
239,2293.373779296875,1507.219970703125,23.18904685974121,5.223455905914307,1412.758544921875,22.718477249145508,4.855787754058838,1417.3804931640625,22.699310302734375,4.847709655761719,1802.57080078125,1172.92529296875,17.0924072265625,4.744475364685059,1159.3134765625,18.226539611816406,5.531287670135498,1102.8990478515625,16.994516372680664,5.438698768615723
240,2270.66259765625,1494.015869140625,22.81601905822754,5.160747528076172,1401.23974609375,22.169992446899414,4.782991409301758,1402.085693359375,21.910430908203125,4.774641513824463,1948.417724609375,1201.8564453125,18.41149139404297,5.105216979980469,1305.2838134765625,20.24972915649414,6.470461368560791,1196.2757568359375,18.40157699584961,6.270949363708496
241,2289.177490234375,1508.289306640625,23.298551559448242,5.292799472808838,1410.632568359375,22.531330108642578,4.8848371505737305,1413.500732421875,22.3192138671875,4.851454734802246,1937.64306640625,1305.6806640625,21.785785675048828,5.2658209800720215,1307.4600830078125,20.463455200195312,6.179566860198975,1153.7008056640625,18.187156677246094,5.889265537261963
242,2267.447998046875,1505.4674072265625,22.64324188232422,5.0921173095703125,1389.443359375,21.968524932861328,4.781808376312256,1398.97509765625,21.931568145751953,4.781712055206299,1677.6077880859375,1173.2952880859375,17.41139793395996,4.800091743469238,1079.70458984375,16.592571258544922,5.126177787780762,1001.7080078125,15.74231243133545,4.943991184234619
243,2267.1923828125,1506.100341796875,22.978351593017578,5.064809322357178,1388.3199462890625,22.23067855834961,4.777597904205322,1398.8660888671875,22.200138092041016,4.766907215118408,2276.655029296875,1478.5274658203125,25.869190216064453,5.928953647613525,1485.5892333984375,24.245901107788086,6.922155380249023,1387.4200439453125,23.278728485107422,6.663875102996826
244,2262.1728515625,1517.612060546875,23.17185401916504,5.239055633544922,1393.4573974609375,22.111896514892578,4.769425868988037,1388.852294921875,21.991619110107422,4.748622417449951,2288.3173828125,1323.3927001953125,22.181806564331055,5.277227401733398,1575.8433837890625,26.137035369873047,7.173277854919434,1418.546630859375,23.847522735595703,6.853541374206543
245,2282.305419921875,1513.32958984375,23.517168045043945,5.316127300262451,1411.997802734375,22.873008728027344,4.966167449951172,1404.7071533203125,22.541606903076172,4.901276111602783,3091.2138671875,1331.77197265625,22.192211151123047,5.59443473815918,2452.994384765625,33.98534393310547,9.416918754577637,1955.783935546875,30.291379928588867,8.798317909240723
246,2274.38525390625,1496.368896484375,23.230796813964844,5.238201141357422,1406.5103759765625,22.898839950561523,4.975386619567871,1403.5211181640625,22.614761352539062,4.91774320602417,2290.556884765625,1150.1717529296875,16.118955612182617,4.82297945022583,1571.1949462890625,24.84307861328125,7.053092956542969,1474.146728515625,24.22330665588379,7.13848876953125
247,2293.341796875,1542.0576171875,23.69155502319336,5.283925533294678,1412.3890380859375,22.663389205932617,4.9246673583984375,1407.0078125,22.456172943115234,4.888547897338867,3083.72021484375,1214.984619140625,17.530292510986328,5.260417938232422,2267.412841796875,37.55825424194336,8.439462661743164,2039.0013427734375,35.14691162109375,8.008652687072754
248,2283.5791015625,1520.634765625,23.336101531982422,5.2676191329956055,1416.5562744140625,22.75035285949707,4.955644130706787,1402.4217529296875,22.57717514038086,4.893593788146973,2533.748779296875,1162.0579833984375,17.12500762939453,4.956005096435547,2131.454833984375,33.56544494628906,8.488832473754883,1545.6947021484375,26.742910385131836,7.570892810821533
249,2218.3134765625,1484.4476318359375,22.679357528686523,5.1205220222473145,1376.4320068359375,21.91855239868164,4.749667644500732,1360.0494384765625,21.818811416625977,4.76229190826416,2620.48779296875,1115.0189208984375,14.859855651855469,4.777450084686279,2211.677490234375,33.051883697509766,8.955212593078613,1622.4788818359375,27.135000228881836,7.914248466491699
250,2229.98291015625,1492.8009033203125,23.2496395111084,5.471402168273926,1377.8699951171875,22.33863067626953,4.899744987487793,1368.781982421875,22.1246280670166,4.831715106964111,3697.789794921875,1199.9449462890625,18.93754768371582,4.9623212814331055,3201.733154296875,40.87867736816406,10.191217422485352,2377.286376953125,34.37078094482422,9.10208511352539
251,2217.360107421875,1487.9686279296875,22.636226654052734,5.087954044342041,1370.7724609375,22.079471588134766,4.769340515136719,1359.737548828125,21.985212326049805,4.754052639007568,2381.11328125,1171.5338134765625,17.778148651123047,5.015321254730225,1869.0516357421875,29.006742477416992,8.132417678833008,1468.9376220703125,24.16407012939453,7.343820095062256
252,2223.725341796875,1504.284912109375,23.351913452148438,5.2171430587768555,1374.6103515625,22.43973159790039,4.84382438659668,1360.056396484375,21.94933319091797,4.759882926940918,3783.984375,1343.113037109375,23.0698184967041,5.6431884765625,2987.1689453125,37.759273529052734,10.75352954864502,2484.8994140625,34.94234085083008,10.114867210388184
253,2200.39794921875,1486.68505859375,22.59092903137207,5.182174205780029,1359.9910888671875,21.939359664916992,4.799178123474121,1346.39501953125,21.834171295166016,4.763758182525635,4217.01806640625,1186.36962890625,17.754100799560547,5.217670917510986,3434.03662109375,44.38454818725586,11.094571113586426,2830.896240234375,39.77219009399414,10.388601303100586
254,2174.221923828125,1478.3021240234375,23.175745010375977,5.204714298248291,1348.4111328125,22.1441707611084,4.771587371826172,1326.2081298828125,21.925689697265625,4.746912479400635,5307.88525390625,1294.0611572265625,21.264925003051758,5.322118282318115,3807.597412109375,42.88389205932617,11.345848083496094,3777.3876953125,43.46958541870117,11.154742240905762
255,2167.591796875,1494.3262939453125,22.919660568237305,5.193138122558594,1347.7840576171875,22.03693199157715,4.749117851257324,1314.9586181640625,21.68927001953125,4.680947303771973,4862.8828125,1289.1253662109375,20.849435806274414,5.197704792022705,3245.19921875,39.43992233276367,10.933942794799805,3502.585205078125,42.40548324584961,11.092498779296875
256,2181.71484375,1509.6968994140625,23.496265411376953,5.246732234954834,1359.0009765625,22.5103702545166,4.887790679931641,1321.105712890625,22.046415328979492,4.8067426681518555,27568.2109375,1349.6954345703125,22.655010223388672,5.4126458168029785,17630.384765625,100.0282974243164,21.637752532958984,21874.185546875,108.8648681640625,21.807891845703125
257,2186.0517578125,1513.291259765625,22.98688316345215,5.114865779876709,1359.076171875,22.124130249023438,4.707059383392334,1324.3416748046875,21.881380081176758,4.647205352783203,52016.74609375,1470.39404296875,24.665645599365234,5.384931564331055,39361.90234375,151.3984375,27.907411575317383,39767.05859375,154.1835174560547,26.903972625732422
258,2171.09375,1488.9307861328125,23.04641342163086,5.19431209564209,1346.0694580078125,22.317363739013672,4.79154634475708,1320.5936279296875,21.873924255371094,4.731283664703369,87677.28125,1160.324462890625,17.525068283081055,5.086568355560303,46650.12890625,181.86891174316406,31.329627990722656,73334.140625,222.80374145507812,35.01162338256836
259,2155.8154296875,1499.3927001953125,23.47426414489746,5.244030952453613,1342.4342041015625,22.34740447998047,4.7662248611450195,1303.2677001953125,21.865371704101562,4.700486183166504,101981.4375,1239.6177978515625,20.042036056518555,5.5256547927856445,54910.64453125,200.09219360351562,34.571266174316406,85136.359375,244.31201171875,39.21253967285156
260,2141.799072265625,1494.0050048828125,23.51319122314453,5.2580952644348145,1325.3890380859375,22.344675064086914,4.797252178192139,1295.98095703125,22.1425724029541,4.728348731994629,96909.484375,1176.3026123046875,17.17125701904297,5.229824542999268,46719.6953125,175.3556671142578,32.614990234375,82540.6796875,233.2146453857422,38.63577651977539
261,2092.6640625,1480.2088623046875,23.05841636657715,5.117706775665283,1305.943603515625,21.991750717163086,4.703036785125732,1256.818359375,21.491846084594727,4.628422737121582,87789.8515625,1200.2158203125,18.912965774536133,4.972809791564941,40538.56640625,153.204833984375,29.270938873291016,75268.21875,213.45350646972656,35.17006301879883
262,2083.69384765625,1473.5255126953125,22.631933212280273,5.141928195953369,1299.470947265625,22.009225845336914,4.7093706130981445,1251.7947998046875,21.61686134338379,4.655655384063721,90692.28125,1194.740966796875,18.69278907775879,4.874782085418701,47198.61328125,180.79745483398438,30.855649948120117,76174.28125,233.6012420654297,35.15263366699219
263,2136.712646484375,1518.666748046875,23.289682388305664,5.28566312789917,1319.532470703125,22.184019088745117,4.753678798675537,1285.253173828125,21.67691421508789,4.649856090545654,88777.0078125,1286.12451171875,21.440887451171875,5.690535068511963,39600.2734375,150.73687744140625,29.122814178466797,76511.0859375,213.99545288085938,35.074031829833984
264,2094.655517578125,1503.9605712890625,23.32221031188965,5.373324394226074,1294.212890625,22.122608184814453,4.862793445587158,1255.203369140625,21.7220516204834,4.760189056396484,121440.1328125,1240.086181640625,20.098112106323242,5.453494548797607,67130.8984375,218.14808654785156,39.08949661254883,100928.8203125,270.0879211425781,42.92307662963867
265,2050.0693359375,1472.1993408203125,22.566041946411133,5.003421783447266,1279.4873046875,21.608943939208984,4.620883941650391,1224.5631103515625,21.180280685424805,4.559458255767822,99743.3359375,1268.30224609375,20.738439559936523,5.132211685180664,46849.765625,172.13796997070312,30.658220291137695,85307.9140625,232.725830078125,35.85674285888672
266,2028.68603515625,1481.1717529296875,22.179967880249023,5.103724479675293,1258.28564453125,21.2997989654541,4.62396240234375,1206.8485107421875,20.843891143798828,4.527039527893066,69819.546875,1158.233642578125,16.815444946289062,4.995967864990234,32407.9921875,141.5158233642578,24.41376495361328,59749.67578125,191.31362915039062,28.929712295532227
267,2052.8818359375,1510.4312744140625,23.30946922302246,5.050415992736816,1272.5478515625,21.91612434387207,4.684470176696777,1217.9881591796875,21.45299530029297,4.607564449310303,47614.05078125,1279.479736328125,21.369218826293945,5.289516925811768,26046.654296875,116.18610382080078,21.344524383544922,39416.2109375,148.04788208007812,23.55392837524414
268,2026.46875,1475.733154296875,22.79259490966797,5.172698974609375,1260.8699951171875,21.558401107788086,4.667226314544678,1205.4879150390625,21.09480094909668,4.553882598876953,44577.5703125,1280.565673828125,20.906354904174805,5.149072647094727,22408.74609375,112.84595489501953,20.65928840637207,37470.77734375,147.1612091064453,23.296810150146484
269,2000.773193359375,1466.59228515625,22.708086013793945,5.0583319664001465,1236.9903564453125,21.71638298034668,4.666642665863037,1189.6983642578125,21.225236892700195,4.551370143890381,52206.56640625,1178.9111328125,18.131393432617188,5.203700065612793,28838.935546875,131.15838623046875,25.701866149902344,43201.20703125,163.84996032714844,27.806550979614258
270,2009.067138671875,1509.5423583984375,23.880578994750977,5.378582954406738,1246.9971923828125,22.07010269165039,4.8082990646362305,1182.10546875,21.433441162109375,4.645525932312012,33723.3359375,1172.2252197265625,18.625051498413086,5.058891773223877,20170.80078125,104.92149353027344,20.608701705932617,27320.427734375,124.06859588623047,21.388551712036133
271,1964.002197265625,1471.2222900390625,22.695758819580078,5.111140727996826,1215.277587890625,21.34524917602539,4.614851951599121,1158.0521240234375,20.70349884033203,4.492168426513672,25571.46875,1225.3614501953125,20.58713150024414,5.092469215393066,17268.552734375,99.16332244873047,20.074960708618164,20023.298828125,111.04967498779297,19.719276428222656
272,1955.0225830078125,1485.8092041015625,23.165498733520508,5.1504597663879395,1211.1016845703125,21.567119598388672,4.607765197753906,1145.94921875,20.911376953125,4.477181911468506,45607.74609375,1200.5997314453125,19.139801025390625,5.163571357727051,26073.154296875,124.49846649169922,24.20362091064453,37425.62109375,150.79745483398438,25.77106475830078
273,1962.8900146484375,1478.4522705078125,22.888891220092773,5.080829620361328,1208.931640625,21.568016052246094,4.6513848304748535,1156.6748046875,21.135576248168945,4.562857627868652,6393.43115234375,1155.3984375,17.030071258544922,5.019558906555176,5082.57080078125,56.60036849975586,11.802895545959473,4522.04052734375,51.750179290771484,9.753862380981445
274,1967.0501708984375,1499.645263671875,23.03104019165039,5.093461513519287,1209.069091796875,21.203872680664062,4.623314380645752,1154.4356689453125,20.6124267578125,4.452287673950195,27877.166015625,1161.474365234375,18.15266990661621,5.11609411239624,17476.9921875,106.30184173583984,19.453737258911133,22285.626953125,120.9615478515625,19.255828857421875
275,1926.674072265625,1451.7589111328125,22.36483383178711,5.059470176696777,1192.332763671875,21.238908767700195,4.5771050453186035,1133.4466552734375,20.748783111572266,4.444562911987305,12137.6748046875,1226.04052734375,20.157236099243164,5.484375476837158,8398.0966796875,72.33665466308594,14.370038986206055,9250.4326171875,75.80909729003906,13.466072082519531
276,1927.6070556640625,1462.259765625,22.494760513305664,5.04860258102417,1179.0889892578125,21.200592041015625,4.604534149169922,1135.2025146484375,20.83052635192871,4.529287338256836,7194.6416015625,1163.68408203125,18.33930206298828,5.178965091705322,5108.1572265625,55.9282112121582,11.467080116271973,5313.0888671875,55.68806838989258,10.039612770080566
277,1900.91748046875,1471.8594970703125,22.613008499145508,5.065256118774414,1170.28564453125,21.107669830322266,4.534189224243164,1108.2738037109375,20.48154067993164,4.387373924255371,7271.57666015625,1172.93896484375,18.39000129699707,5.293824195861816,6410.66064453125,62.63671875,13.375216484069824,4996.4970703125,54.69066619873047,11.067630767822266
278,1877.4798583984375,1460.9473876953125,22.874481201171875,5.115427494049072,1145.81103515625,21.129444122314453,4.561182975769043,1095.4522705078125,20.572494506835938,4.423971176147461,2333.71728515625,1242.8553466796875,20.91509246826172,5.255989074707031,1721.4102783203125,26.662612915039062,6.750256061553955,1444.4375,26.5892391204834,6.248594760894775
279,1879.234375,1458.9290771484375,22.508825302124023,5.056839942932129,1156.9161376953125,21.204181671142578,4.556633949279785,1094.4808349609375,20.670469284057617,4.3946533203125,2294.05126953125,1241.7637939453125,21.143619537353516,5.303428649902344,2081.113525390625,32.048255920410156,8.536544799804688,1297.1878662109375,24.340696334838867,6.8691864013671875
280,1921.2991943359375,1478.964599609375,23.194623947143555,5.273910999298096,1186.433837890625,21.627838134765625,4.764980316162109,1121.6795654296875,20.848726272583008,4.5573649406433105,2393.3701171875,1197.207275390625,18.890125274658203,4.7805352210998535,1466.800048828125,26.93012046813965,5.596408843994141,1594.1680908203125,30.923858642578125,5.809516429901123
281,1917.1932373046875,1512.9122314453125,23.480194091796875,5.2278008460998535,1179.447021484375,21.457374572753906,4.6391282081604,1109.4853515625,20.800432205200195,4.417537212371826,5002.46142578125,1295.266357421875,22.62056541442871,5.5808329582214355,4837.5126953125,51.13774108886719,12.692706108093262,3162.6279296875,40.120140075683594,10.247698783874512
282,1859.337890625,1471.613037109375,22.876609802246094,5.1103291511535645,1144.5736083984375,21.12985610961914,4.636700630187988,1074.4815673828125,20.367408752441406,4.42838191986084,8489.10546875,1244.4542236328125,20.91034507751465,5.599597930908203,6597.11865234375,61.827449798583984,14.065495491027832,6136.63330078125,56.63975524902344,12.158768653869629
283,1866.6329345703125,1470.3408203125,22.355329513549805,5.158317565917969,1129.131591796875,20.91604232788086,4.614197731018066,1086.7911376953125,20.49786949157715,4.415682792663574,1677.5606689453125,1152.5540771484375,18.525104522705078,4.969238758087158,1086.4578857421875,20.687639236450195,5.628081321716309,1005.8570556640625,22.652570724487305,5.502765655517578
284,1830.83056640625,1460.2462158203125,22.412275314331055,4.959249496459961,1126.9608154296875,20.563488006591797,4.451893329620361,1054.668701171875,19.873291015625,4.279295921325684,1649.9716796875,1248.234619140625,21.292150497436523,5.144805431365967,1008.762451171875,19.201038360595703,5.122028350830078,972.8724365234375,22.992332458496094,5.254788398742676
285,1796.9832763671875,1444.14599609375,22.441883087158203,5.007350444793701,1087.801025390625,20.5815486907959,4.456833839416504,1037.3990478515625,20.077774047851562,4.311338424682617,2043.3109130859375,1286.0552978515625,22.43297004699707,5.322006702423096,1409.620361328125,23.63604736328125,6.612818241119385,1234.6082763671875,24.346250534057617,6.244751930236816
286,1803.027587890625,1456.4739990234375,22.783287048339844,5.05783748626709,1096.553466796875,20.81462860107422,4.44874906539917,1037.119140625,20.33236312866211,4.311987400054932,1895.1602783203125,1362.815673828125,24.541786193847656,5.558181285858154,1278.52099609375,20.71515464782715,6.423126697540283,1102.75927734375,21.814697265625,6.299731254577637
287,1802.9725341796875,1466.238037109375,22.49785614013672,5.06516695022583,1090.4166259765625,20.673776626586914,4.462850093841553,1035.97607421875,20.169824600219727,4.308969497680664,1723.4615478515625,1317.7132568359375,23.327362060546875,5.268260955810547,1234.0347900390625,20.498802185058594,6.064362525939941,957.9369506835938,18.91987419128418,5.495359420776367
288,1854.86669921875,1490.2515869140625,22.902084350585938,5.065825462341309,1133.8521728515625,20.94035530090332,4.520484447479248,1067.6353759765625,20.316926956176758,4.326226234436035,1852.456298828125,1366.8651123046875,23.796772003173828,5.3939008712768555,1215.8275146484375,22.792402267456055,6.2548065185546875,1077.6485595703125,23.063213348388672,5.845392227172852
289,1805.2093505859375,1465.4525146484375,22.78108024597168,5.160732269287109,1099.4722900390625,20.80040740966797,4.605714321136475,1035.7318115234375,20.27410316467285,4.411139488220215,1725.7637939453125,1156.6427001953125,18.106365203857422,4.756075382232666,1128.115966796875,22.128604888916016,5.070408821105957,1040.3360595703125,24.198978424072266,5.078798294067383
290,1792.273193359375,1468.3277587890625,22.914669036865234,5.142639636993408,1084.09130859375,20.96033477783203,4.494571685791016,1026.54736328125,20.29412841796875,4.2887396812438965,1311.9375,1187.8763427734375,20.36034393310547,4.916676044464111,832.0520629882812,15.906668663024902,4.725043773651123,705.9589233398438,16.721466064453125,4.5254974365234375
291,1829.7515869140625,1495.4736328125,23.102190017700195,5.099092960357666,1111.2852783203125,20.889663696289062,4.474343776702881,1047.723876953125,20.161108016967773,4.289463043212891,1561.7091064453125,1347.0712890625,23.684484481811523,5.066281795501709,921.3224487304688,20.673370361328125,4.962427616119385,881.19091796875,22.716245651245117,4.937878131866455
292,1799.939208984375,1469.736083984375,22.528711318969727,5.167217254638672,1092.6502685546875,20.699291229248047,4.542122840881348,1031.22314453125,20.13844108581543,4.323788166046143,3067.952880859375,1289.34326171875,22.420862197875977,5.3533124923706055,2446.30126953125,31.216690063476562,7.625407695770264,1947.259521484375,29.222949981689453,6.721240997314453
293,1760.5494384765625,1452.5264892578125,22.770751953125,4.952963829040527,1065.4451904296875,20.546356201171875,4.448243618011475,1005.1578979492188,20.040597915649414,4.272130966186523,1922.0091552734375,1152.7723388671875,18.33606719970703,5.089890480041504,1470.1488037109375,26.18126678466797,6.866884708404541,1135.1326904296875,21.01844596862793,5.8045477867126465
294,1739.7022705078125,1449.2120361328125,22.20390510559082,5.046374320983887,1052.6513671875,20.296920776367188,4.342254161834717,989.1433715820312,19.61634635925293,4.196104526519775,1195.319580078125,1138.65576171875,18.271371841430664,4.695707321166992,714.3482055664062,14.508087158203125,4.387906551361084,639.4183349609375,16.44784927368164,4.4322733879089355
295,1716.01171875,1433.6473388671875,22.190732955932617,4.984000205993652,1027.34814453125,20.17713165283203,4.322326183319092,977.713134765625,19.68086051940918,4.175289154052734,1401.83349609375,1161.3043212890625,18.945396423339844,5.10943078994751,877.7317504882812,16.347728729248047,5.0979743003845215,790.1226196289062,17.972959518432617,5.059657573699951
296,1708.0438232421875,1422.9464111328125,21.960636138916016,4.96010160446167,1026.267333984375,19.87929916381836,4.301405906677246,973.2797241210938,19.381874084472656,4.154196262359619,1426.317138671875,1182.745361328125,19.528242111206055,5.331960678100586,836.66650390625,18.28745460510254,5.2022833824157715,820.4935913085938,20.121295928955078,5.238332748413086
297,1721.0758056640625,1435.0245361328125,22.276214599609375,4.988095760345459,1025.2882080078125,20.09947967529297,4.306676387786865,982.9818725585938,19.6125431060791,4.143863201141357,1473.593017578125,1132.0263671875,17.871307373046875,5.22932243347168,863.4893798828125,16.99448585510254,5.186588764190674,874.9382934570312,20.921640396118164,5.474308967590332
298,1709.347900390625,1431.9664306640625,22.305570602416992,5.041176795959473,1018.713623046875,20.168174743652344,4.296504974365234,974.14404296875,19.60848045349121,4.138113975524902,1272.03466796875,1116.8758544921875,16.21092987060547,5.237375259399414,783.9419555664062,15.93244743347168,4.9921722412109375,701.7893676757812,17.705528259277344,5.0620269775390625
299,1693.6827392578125,1437.574462890625,22.524221420288086,5.0841755867004395,1004.3756713867188,20.07646369934082,4.327208518981934,961.097900390625,19.56485939025879,4.147562026977539,1366.418701171875,1084.978515625,15.447011947631836,4.8893022537231445,897.6879272460938,19.18329620361328,4.964466571807861,771.6187744140625,19.085681915283203,4.840962886810303
300,1697.1820068359375,1443.9200439453125,22.76103973388672,5.050269603729248,1007.4578857421875,20.238140106201172,4.315006732940674,961.7686157226562,19.690359115600586,4.170821666717529,1234.763916015625,1123.6673583984375,17.78407859802246,5.166973114013672,779.6868896484375,15.283175468444824,4.961320400238037,663.7575073242188,15.609755516052246,4.909535884857178
301,1702.0313720703125,1445.5438232421875,22.134639739990234,5.0132856369018555,1011.564453125,19.91266632080078,4.262030601501465,964.8989868164062,19.51481819152832,4.116392135620117,1209.9893798828125,1095.3880615234375,14.88526725769043,5.134439468383789,790.46533203125,17.259693145751953,4.979783535003662,644.2333374023438,15.868590354919434,4.717446327209473
302,1698.8223876953125,1441.4261474609375,22.604141235351562,5.045986175537109,1005.532958984375,20.060375213623047,4.276978969573975,964.7347412109375,19.645748138427734,4.144078254699707,1284.4468994140625,1145.8040771484375,17.739709854125977,5.505876541137695,807.8656005859375,18.00773048400879,5.166295528411865,698.345947265625,17.311859130859375,4.9932122230529785
303,1688.035888671875,1447.0240478515625,22.816448211669922,5.133458137512207,1003.66259765625,20.367002487182617,4.337160587310791,952.8297729492188,19.634973526000977,4.145411491394043,1158.271240234375,1091.290771484375,16.115617752075195,5.089245319366455,729.2860717773438,15.289031982421875,4.443790435791016,612.09814453125,15.294393539428711,4.347843647003174
304,1674.5404052734375,1437.5013427734375,22.36800765991211,4.990872859954834,991.6555786132812,19.93950653076172,4.245903015136719,945.7932739257812,19.491539001464844,4.092791557312012,1190.0244140625,1086.0977783203125,15.590156555175781,4.941849231719971,730.9951171875,17.257667541503906,4.7243218421936035,644.8966674804688,17.51361846923828,4.683689117431641
305,1655.440185546875,1436.2088623046875,22.355072021484375,4.950376033782959,976.244873046875,19.661697387695312,4.191684722900391,931.703857421875,19.064964294433594,4.028444290161133,1408.267333984375,1145.760009765625,17.922706604003906,5.264667987823486,914.0059204101562,21.209070205688477,4.9421706199646,790.3375244140625,20.911964416503906,4.8392252922058105
306,1651.7935791015625,1427.2830810546875,22.44219207763672,5.041110038757324,980.156494140625,20.014015197753906,4.231658935546875,929.5618896484375,19.38688087463379,4.075799465179443,1355.8184814453125,1125.37255859375,17.811817169189453,4.956331729888916,830.774658203125,20.1370849609375,4.6490349769592285,768.9744262695312,20.852136611938477,4.629153251647949
307,1639.703125,1422.0062255859375,22.18998908996582,4.947453498840332,964.2691650390625,19.674331665039062,4.185671329498291,923.8204956054688,19.142892837524414,4.026567459106445,1656.335205078125,1097.3043212890625,16.983972549438477,4.976602554321289,1126.898681640625,19.927215576171875,5.324556350708008,989.0742797851562,19.990737915039062,5.21248197555542
308,1661.7928466796875,1449.5828857421875,22.477405548095703,4.996152400970459,974.5844116210938,19.72962760925293,4.173276901245117,934.5426635742188,19.095834732055664,4.016387939453125,1177.4700927734375,1141.8458251953125,18.34558868408203,5.256378650665283,709.3408813476562,17.049283981323242,5.1861677169799805,622.1140747070312,16.607898712158203,5.088885307312012
309,1689.921875,1468.519287109375,23.367107391357422,5.233193397521973,1000.7877807617188,20.335432052612305,4.3703694343566895,949.1298217773438,19.655054092407227,4.161160945892334,1483.990966796875,1101.521728515625,15.800273895263672,5.063718318939209,1019.5860595703125,23.48654556274414,5.467874526977539,847.65869140625,21.381162643432617,5.100320339202881
310,1665.4091796875,1427.451171875,22.57634735107422,4.944364070892334,981.1829223632812,20.108591079711914,4.2187886238098145,942.8189697265625,19.583642959594727,4.07366418838501,1299.857421875,1082.0045166015625,15.555206298828125,4.9083356857299805,839.3113403320312,19.723812103271484,4.74807596206665,723.4627075195312,19.36985206604004,4.617215633392334
311,1645.0927734375,1426.730712890625,22.394874572753906,5.01519250869751,964.0316162109375,20.037960052490234,4.185399532318115,927.864013671875,19.477529525756836,4.056663990020752,1200.5302734375,1111.2313232421875,16.519227981567383,5.349969863891602,780.7413330078125,18.012325286865234,4.928126811981201,632.9385986328125,16.587736129760742,4.7217183113098145
312,1608.490234375,1402.511962890625,21.863222122192383,4.943656921386719,948.5816650390625,19.423587799072266,4.117128372192383,903.1620483398438,18.92630386352539,3.9840333461761475,1022.0852661132812,1063.6737060546875,15.86893367767334,4.789153575897217,644.9074096679688,15.433614730834961,4.138726234436035,509.51092529296875,13.736222267150879,3.8343329429626465
313,1640.23779296875,1418.106689453125,22.182893753051758,4.938564777374268,955.4655151367188,19.871536254882812,4.189803123474121,928.1660766601562,19.540842056274414,4.0778727531433105,1093.117919921875,1093.276123046875,15.642719268798828,5.293904781341553,659.5464477539062,15.5700101852417,4.616604328155518,567.2711181640625,15.011609077453613,4.448246955871582
314,1637.8037109375,1454.7086181640625,23.236055374145508,5.146599769592285,956.955322265625,20.143617630004883,4.25448751449585,914.3043212890625,19.469615936279297,4.08212947845459,1167.1556396484375,1104.415771484375,16.62934684753418,5.313645839691162,666.5336303710938,14.989763259887695,4.150205612182617,635.8707885742188,15.86113166809082,4.203874588012695
315,1655.187255859375,1428.8006591796875,22.66180419921875,5.082249164581299,974.2364501953125,20.033336639404297,4.25305700302124,934.2761840820312,19.366687774658203,4.0453104972839355,1323.592041015625,1141.313232421875,18.990144729614258,4.847402572631836,713.4862060546875,16.58473777770996,4.397681713104248,767.1522216796875,19.426513671875,4.531538963317871
316,1632.724853515625,1434.765380859375,22.624053955078125,5.002371788024902,951.0023803710938,19.826749801635742,4.18691349029541,916.9942626953125,19.222532272338867,4.02030611038208,1126.8946533203125,1176.53564453125,19.158906936645508,5.314546585083008,644.4034423828125,16.042036056518555,5.0310139656066895,580.6129760742188,15.985445022583008,4.944168567657471
317,1656.423095703125,1471.3779296875,23.11873435974121,5.165078639984131,958.7455444335938,19.96929359436035,4.226147174835205,927.385986328125,19.384233474731445,4.042336940765381,1057.2117919921875,1124.7889404296875,18.877487182617188,4.971353530883789,657.0882568359375,17.592906951904297,4.461058616638184,522.6486206054688,15.614618301391602,4.199743270874023
