Model : ,43,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.06,-0.01,-0.02,0.03,0.07,0.04,0.00,298.97,32.32,0.00,-0.13,-2.43
-0.06,-0.01,-0.03,0.03,0.05,0.03,-0.00,305.22,32.32,0.00,-0.20,-2.28
-0.05,0.00,-0.02,0.03,0.04,0.03,-0.01,309.67,32.32,0.00,-0.16,-2.14
-0.05,0.02,-0.02,0.03,0.04,0.02,-0.02,311.27,32.32,0.00,0.01,-2.04
-0.05,0.03,-0.00,0.04,0.04,0.01,-0.03,310.38,32.32,0.00,0.25,-1.99
-0.05,0.05,0.01,0.05,0.04,0.01,-0.03,308.07,32.31,0.00,0.47,-1.99
-0.06,0.07,0.01,0.07,0.06,0.02,-0.03,305.44,32.31,0.00,0.61,-2.05
-0.06,0.08,0.01,0.08,0.07,0.03,-0.03,303.28,32.32,0.00,0.67,-2.15
-0.07,0.09,0.01,0.09,0.09,0.04,-0.03,301.92,32.32,0.00,0.64,-2.28
-0.07,0.08,0.01,0.10,0.10,0.05,-0.02,301.36,32.32,0.00,0.58,-2.44
-0.08,0.07,0.00,0.09,0.11,0.07,-0.01,301.15,32.31,0.00,0.46,-2.58
-0.08,0.06,-0.01,0.08,0.11,0.08,-0.00,300.42,32.31,0.00,0.23,-2.66
-0.09,0.06,-0.01,0.07,0.11,0.08,0.01,298.58,32.31,0.00,-0.16,-2.63
-0.09,0.08,-0.01,0.06,0.10,0.08,0.02,295.73,32.30,0.00,-0.64,-2.52
-0.09,0.11,-0.02,0.04,0.09,0.07,0.02,292.10,32.30,0.00,-1.13,-2.36
-0.09,0.15,-0.01,0.03,0.08,0.06,0.02,287.97,32.30,0.00,-1.55,-2.20
-0.08,0.19,-0.01,0.03,0.07,0.05,0.01,284.52,32.30,0.00,-1.83,-2.07
-0.07,0.24,-0.00,0.03,0.06,0.03,-0.00,283.84,32.30,0.00,-1.90,-2.01
-0.06,0.28,0.01,0.04,0.06,0.02,-0.01,287.11,32.30,0.00,-1.71,-2.02
-0.06,0.31,0.02,0.05,0.06,0.01,-0.03,293.37,32.30,0.00,-1.39,-2.10
-0.06,0.33,0.03,0.06,0.07,0.01,-0.03,300.82,32.30,0.00,-1.09,-2.24
-0.07,0.33,0.03,0.07,0.08,0.01,-0.04,307.93,32.30,0.00,-0.94,-2.43
-0.08,0.32,0.03,0.08,0.09,0.01,-0.04,313.27,32.30,0.00,-0.94,-2.61
-0.09,0.30,0.03,0.09,0.10,0.02,-0.04,315.56,32.30,0.00,-0.97,-2.73
-0.10,0.28,0.02,0.10,0.10,0.04,-0.03,314.49,32.30,0.00,-0.93,-2.74
-0.11,0.24,0.01,0.10,0.10,0.06,-0.02,311.10,32.30,0.00,-0.81,-2.65
-0.11,0.22,0.00,0.09,0.10,0.07,-0.01,306.97,32.29,0.00,-0.69,-2.50
-0.10,0.19,-0.00,0.08,0.10,0.07,0.00,303.35,32.29,0.00,-0.62,-2.32
-0.10,0.18,-0.01,0.06,0.09,0.07,0.01,300.91,32.29,0.00,-0.63,-2.16
-0.09,0.16,-0.01,0.05,0.08,0.06,0.01,299.77,32.29,0.00,-0.71,-2.05
-0.08,0.16,-0.01,0.04,0.07,0.04,0.02,299.66,32.30,0.00,-0.83,-2.01
-0.08,0.15,-0.01,0.03,0.06,0.02,0.01,299.87,32.30,0.00,-0.95,-2.04
-0.08,0.15,0.00,0.03,0.05,0.01,0.00,299.23,32.30,0.00,-0.98,-2.14
-0.08,0.15,0.01,0.04,0.04,0.00,-0.01,297.00,32.30,0.00,-0.90,-2.30
-0.08,0.15,0.02,0.04,0.05,-0.00,-0.03,293.53,32.30,0.00,-0.73,-2.49
-0.08,0.15,0.03,0.05,0.05,-0.00,-0.04,289.62,32.30,0.00,-0.56,-2.63
-0.08,0.14,0.04,0.07,0.06,0.01,-0.05,285.97,32.30,0.00,-0.46,-2.67
-0.08,0.13,0.04,0.08,0.08,0.02,-0.05,283.68,32.30,0.00,-0.44,-2.63
-0.08,0.12,0.04,0.09,0.09,0.04,-0.04,284.53,32.30,0.00,-0.49,-2.52
-0.08,0.09,0.03,0.09,0.10,0.06,-0.03,289.40,32.30,0.00,-0.61,-2.39
-0.08,0.06,0.02,0.08,0.11,0.08,-0.01,296.79,32.31,0.00,-0.72,-2.26
-0.07,0.03,0.01,0.07,0.11,0.10,0.00,303.98,32.32,0.00,-0.74,-2.16
-0.07,0.01,-0.01,0.06,0.11,0.10,0.02,308.98,32.32,0.00,-0.61,-2.09
-0.07,-0.00,-0.02,0.05,0.10,0.09,0.02,311.08,32.33,0.00,-0.36,-2.06
-0.07,0.00,-0.02,0.04,0.09,0.07,0.03,310.44,32.33,0.00,-0.09,-2.09
-0.06,0.02,-0.02,0.03,0.07,0.05,0.02,307.78,32.33,0.00,0.14,-2.20
-0.06,0.04,-0.02,0.03,0.06,0.03,0.01,304.36,32.33,0.00,0.29,-2.34
-0.06,0.07,-0.00,0.03,0.05,0.01,0.00,301.48,32.33,0.00,0.40,-2.48
-0.05,0.10,0.02,0.04,0.05,0.00,-0.01,299.90,32.32,0.00,0.47,-2.58
-0.05,0.12,0.04,0.06,0.06,0.00,-0.03,299.65,32.32,0.00,0.53,-2.63
-0.05,0.15,0.06,0.07,0.07,0.01,-0.04,300.35,32.31,0.00,0.61,-2.61
-0.05,0.16,0.07,0.09,0.08,0.02,-0.04,301.50,32.31,0.00,0.72,-2.52
-0.05,0.16,0.07,0.10,0.09,0.03,-0.05,302.29,32.30,0.00,0.81,-2.39
-0.05,0.15,0.07,0.11,0.10,0.05,-0.04,301.46,32.30,0.00,0.82,-2.27
-0.05,0.13,0.06,0.11,0.11,0.07,-0.03,298.32,32.30,0.00,0.71,-2.18
-0.06,0.11,0.05,0.10,0.11,0.09,-0.02,293.89,32.31,0.00,0.50,-2.14
-0.06,0.09,0.03,0.09,0.10,0.10,-0.01,290.33,32.31,0.00,0.25,-2.14
-0.07,0.08,0.02,0.07,0.10,0.10,0.00,289.16,32.32,0.00,0.01,-2.18
-0.07,0.07,0.01,0.05,0.09,0.08,0.01,290.62,32.32,0.00,-0.16,-2.25
-0.07,0.08,0.00,0.04,0.08,0.06,0.02,294.34,32.32,0.00,-0.23,-2.36
-0.06,0.08,0.00,0.03,0.07,0.04,0.02,299.65,32.32,0.00,-0.19,-2.49
-0.06,0.10,0.01,0.03,0.06,0.02,0.01,305.06,32.32,0.00,-0.07,-2.63
