Model : ,43,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.06,-0.03,0.06,0.09,0.07,0.01,-0.02,300.39,32.25,0.00,0.65,-2.47
-0.06,-0.05,0.06,0.10,0.09,0.02,-0.02,295.70,32.25,0.00,0.61,-2.64
-0.07,-0.07,0.05,0.10,0.11,0.04,-0.01,290.29,32.24,0.00,0.51,-2.74
-0.07,-0.09,0.03,0.09,0.11,0.05,-0.00,285.10,32.24,0.00,0.38,-2.72
-0.07,-0.12,0.02,0.08,0.11,0.06,0.01,281.48,32.23,0.00,0.23,-2.61
-0.07,-0.13,0.00,0.07,0.10,0.07,0.02,281.37,32.23,0.00,0.01,-2.45
-0.07,-0.14,-0.01,0.05,0.09,0.06,0.03,285.65,32.23,0.00,-0.30,-2.29
-0.06,-0.13,-0.01,0.04,0.07,0.05,0.03,292.87,32.23,0.00,-0.63,-2.18
-0.06,-0.12,-0.01,0.03,0.05,0.04,0.03,300.45,32.23,0.00,-0.92,-2.11
-0.05,-0.10,-0.00,0.03,0.04,0.02,0.02,306.45,32.23,0.00,-1.10,-2.07
-0.04,-0.07,0.01,0.03,0.03,0.00,0.01,309.94,32.23,0.00,-1.16,-2.07
-0.04,-0.05,0.02,0.04,0.04,-0.01,0.00,310.82,32.23,0.00,-1.15,-2.12
-0.04,-0.03,0.04,0.06,0.04,-0.02,-0.00,309.64,32.23,0.00,-1.09,-2.23
-0.04,-0.02,0.05,0.07,0.05,-0.02,-0.01,307.38,32.23,0.00,-1.03,-2.38
-0.04,-0.02,0.05,0.08,0.06,-0.01,-0.01,305.09,32.23,0.00,-1.01,-2.51
-0.05,-0.02,0.06,0.09,0.08,0.00,-0.01,303.41,32.23,0.00,-1.04,-2.56
-0.06,-0.04,0.05,0.09,0.10,0.02,-0.01,302.54,32.23,0.00,-1.11,-2.54
-0.06,-0.06,0.04,0.09,0.11,0.03,0.00,302.39,32.23,0.00,-1.16,-2.46
-0.07,-0.07,0.03,0.08,0.12,0.04,0.02,302.70,32.23,0.00,-1.16,-2.35
-0.07,-0.09,0.01,0.08,0.12,0.05,0.04,302.77,32.23,0.00,-1.11,-2.23
-0.06,-0.10,0.00,0.07,0.11,0.06,0.05,301.27,32.22,0.00,-1.06,-2.12
-0.06,-0.10,-0.01,0.05,0.10,0.06,0.05,297.40,32.22,0.00,-1.04,-2.04
-0.06,-0.09,-0.01,0.04,0.08,0.06,0.05,292.21,32.23,0.00,-1.06,-2.01
-0.06,-0.07,-0.01,0.03,0.07,0.05,0.04,287.95,32.23,0.00,-1.09,-2.04
-0.05,-0.04,0.00,0.02,0.07,0.04,0.04,286.25,32.23,0.00,-1.10,-2.16
-0.05,-0.02,0.01,0.03,0.06,0.02,0.03,287.44,32.24,0.00,-1.09,-2.32
-0.04,0.01,0.02,0.04,0.06,0.01,0.02,291.42,32.23,0.00,-1.07,-2.49
-0.04,0.03,0.03,0.05,0.06,0.01,0.01,297.63,32.23,0.00,-1.03,-2.62
-0.04,0.05,0.05,0.06,0.07,0.01,0.01,304.36,32.23,0.00,-1.01,-2.70
-0.04,0.06,0.06,0.08,0.08,0.02,0.00,309.51,32.23,0.00,-1.01,-2.68
