Model : ,10,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-06,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.03,-0.06,0.02,0.00,0.05,0.06,0.04,312.14,29.12,0.00,-1.08,-2.06
-0.02,-0.02,0.04,-0.00,0.04,0.04,0.03,310.73,29.12,0.00,-1.14,-2.03
-0.01,0.01,0.05,0.01,0.03,0.02,0.01,307.87,29.12,0.00,-1.06,-2.08
-0.01,0.04,0.06,0.02,0.03,0.01,-0.00,304.79,29.12,0.00,-0.90,-2.19
-0.01,0.06,0.08,0.05,0.04,-0.00,-0.01,302.35,29.13,0.00,-0.70,-2.31
-0.02,0.07,0.09,0.07,0.05,-0.00,-0.02,300.89,29.13,0.00,-0.54,-2.42
-0.03,0.06,0.09,0.08,0.07,0.00,-0.03,300.38,29.13,0.00,-0.46,-2.49
-0.04,0.05,0.09,0.09,0.09,0.02,-0.03,300.54,29.13,0.00,-0.45,-2.51
-0.05,0.03,0.08,0.09,0.11,0.04,-0.02,300.77,29.13,0.00,-0.50,-2.48
-0.05,0.01,0.07,0.08,0.12,0.05,-0.00,300.07,29.13,0.00,-0.57,-2.41
-0.06,-0.01,0.05,0.07,0.12,0.07,0.02,297.87,29.14,0.00,-0.61,-2.31
-0.06,-0.03,0.03,0.05,0.12,0.08,0.04,294.69,29.14,0.00,-0.61,-2.21
-0.05,-0.04,0.02,0.04,0.11,0.08,0.05,291.78,29.14,0.00,-0.60,-2.12
-0.05,-0.04,0.02,0.02,0.10,0.07,0.06,290.05,29.15,0.00,-0.59,-2.04
-0.04,-0.03,0.02,0.01,0.08,0.06,0.05,290.03,29.15,0.00,-0.56,-2.00
-0.04,-0.01,0.03,0.01,0.07,0.05,0.04,292.40,29.16,0.00,-0.49,-2.02
-0.03,0.01,0.04,0.01,0.06,0.03,0.02,297.29,29.16,0.00,-0.33,-2.12
-0.03,0.03,0.05,0.02,0.05,0.01,0.00,303.29,29.16,0.00,-0.13,-2.27
-0.03,0.05,0.06,0.04,0.05,-0.01,-0.02,308.23,29.16,0.00,0.03,-2.44
-0.02,0.07,0.08,0.06,0.05,-0.01,-0.03,310.67,29.16,0.00,0.09,-2.61
-0.02,0.07,0.09,0.08,0.07,-0.02,-0.04,310.54,29.16,0.00,0.05,-2.73
-0.03,0.07,0.09,0.09,0.08,-0.01,-0.04,308.49,29.16,0.00,-0.02,-2.76
-0.04,0.05,0.09,0.10,0.10,0.01,-0.04,305.41,29.16,0.00,-0.07,-2.68
-0.05,0.03,0.08,0.10,0.11,0.03,-0.03,302.34,29.16,0.00,-0.10,-2.52
-0.07,0.00,0.07,0.10,0.12,0.05,-0.01,300.16,29.16,0.00,-0.11,-2.32
-0.08,-0.03,0.05,0.09,0.12,0.07,0.00,299.26,29.16,0.00,-0.15,-2.13
-0.08,-0.06,0.03,0.08,0.12,0.08,0.02,299.45,29.15,0.00,-0.19,-1.99
-0.08,-0.08,0.02,0.07,0.11,0.08,0.03,300.28,29.15,0.00,-0.17,-1.93
-0.07,-0.09,0.01,0.05,0.09,0.07,0.04,301.30,29.15,0.00,-0.05,-1.98
-0.06,-0.08,0.01,0.03,0.07,0.06,0.03,301.88,29.15,0.00,0.15,-2.11
-0.05,-0.06,0.02,0.02,0.05,0.05,0.03,300.99,29.15,0.00,0.37,-2.27
-0.05,-0.04,0.03,0.01,0.04,0.02,0.02,298.12,29.15,0.00,0.56,-2.42
-0.04,-0.00,0.04,0.01,0.04,0.00,0.01,294.28,29.15,0.00,0.68,-2.53
-0.04,0.02,0.05,0.02,0.04,-0.01,-0.00,291.64,29.15,0.00,0.73,-2.59
-0.04,0.03,0.06,0.04,0.05,-0.02,-0.01,291.67,29.15,0.00,0.73,-2.57
-0.04,0.02,0.08,0.06,0.05,-0.01,-0.02,294.27,29.15,0.00,0.68,-2.51
-0.05,0.01,0.08,0.08,0.07,0.00,-0.03,298.61,29.15,0.00,0.58,-2.41
-0.06,-0.01,0.08,0.09,0.08,0.02,-0.03,303.67,29.15,0.00,0.42,-2.28
-0.07,-0.03,0.07,0.10,0.09,0.04,-0.02,308.18,29.15,0.00,0.24,-2.16
-0.08,-0.05,0.06,0.09,0.10,0.05,-0.01,310.82,29.15,0.00,0.07,-2.10
-0.09,-0.06,0.05,0.08,0.11,0.07,0.01,311.04,29.15,0.00,-0.03,-2.11
-0.09,-0.08,0.03,0.06,0.11,0.07,0.03,309.33,29.14,0.00,-0.09,-2.19
-0.08,-0.08,0.02,0.04,0.10,0.07,0.04,306.67,29.14,0.00,-0.14,-2.33
-0.08,-0.09,0.01,0.03,0.09,0.07,0.05,303.94,29.14,0.00,-0.22,-2.49
-0.07,-0.08,0.01,0.01,0.07,0.05,0.05,301.83,29.13,0.00,-0.34,-2.64
-0.07,-0.07,0.02,0.00,0.06,0.04,0.04,300.84,29.13,0.00,-0.48,-2.71
-0.06,-0.05,0.03,0.00,0.05,0.02,0.03,301.05,29.13,0.00,-0.61,-2.69
-0.05,-0.03,0.04,0.01,0.05,-0.00,0.02,301.97,29.13,0.00,-0.71,-2.58
-0.05,-0.01,0.05,0.03,0.05,-0.02,0.01,302.67,29.13,0.00,-0.76,-2.42
-0.05,0.01,0.07,0.05,0.06,-0.02,0.00,302.51,29.13,0.00,-0.75,-2.24
-0.06,0.01,0.08,0.06,0.07,-0.02,-0.00,301.26,29.13,0.00,-0.71,-2.08
-0.06,0.01,0.08,0.07,0.08,-0.00,-0.01,298.67,29.12,0.00,-0.69,-1.98
-0.07,-0.01,0.08,0.08,0.10,0.02,-0.01,294.74,29.12,0.00,-0.71,-1.95
-0.08,-0.02,0.07,0.08,0.11,0.04,-0.01,290.61,29.12,0.00,-0.77,-1.98
-0.09,-0.05,0.06,0.08,0.12,0.06,-0.01,288.22,29.12,0.00,-0.84,-2.08
-0.09,-0.07,0.05,0.07,0.12,0.07,0.00,288.77,29.13,0.00,-0.86,-2.22
-0.09,-0.08,0.03,0.06,0.11,0.08,0.01,291.91,29.13,0.00,-0.87,-2.38
-0.08,-0.09,0.02,0.04,0.09,0.08,0.02,296.61,29.14,0.00,-0.91,-2.50
-0.08,-0.10,0.01,0.02,0.07,0.08,0.03,301.81,29.14,0.00,-1.03,-2.56
-0.07,-0.09,0.02,0.01,0.06,0.07,0.03,306.30,29.14,0.00,-1.20,-2.56
-0.07,-0.07,0.02,0.00,0.05,0.05,0.03,308.93,29.14,0.00,-1.34,-2.51
-0.06,-0.05,0.03,0.00,0.04,0.03,0.02,309.24,29.14,0.00,-1.37,-2.43
-0.06,-0.03,0.05,0.01,0.03,0.01,0.01,307.83,29.15,0.00,-1.30,-2.34
-0.06,-0.01,0.06,0.03,0.03,-0.01,-0.00,305.82,29.15,0.00,-1.15,-2.26
-0.06,0.00,0.07,0.04,0.04,-0.02,-0.01,304.17,29.15,0.00,-0.98,-2.19
-0.06,-0.00,0.08,0.06,0.05,-0.01,-0.02,303.31,29.15,0.00,-0.82,-2.14
-0.05,-0.01,0.08,0.07,0.06,-0.00,-0.02,303.29,29.14,0.00,-0.72,-2.14
-0.06,-0.02,0.08,0.08,0.08,0.01,-0.01,303.89,29.14,0.00,-0.69,-2.19
-0.07,-0.04,0.07,0.08,0.09,0.03,-0.01,304.44,29.14,0.00,-0.72,-2.28
-0.08,-0.06,0.06,0.08,0.10,0.05,0.01,303.72,29.15,0.00,-0.77,-2.40
-0.08,-0.08,0.05,0.07,0.11,0.06,0.02,300.98,29.15,0.00,-0.80,-2.51
-0.09,-0.10,0.03,0.06,0.10,0.07,0.04,296.68,29.16,0.00,-0.79,-2.59
-0.09,-0.12,0.02,0.05,0.09,0.08,0.05,291.69,29.16,0.00,-0.70,-2.60
-0.08,-0.13,0.01,0.03,0.07,0.07,0.06,286.75,29.16,0.00,-0.53,-2.52
-0.07,-0.13,0.00,0.01,0.06,0.06,0.05,283.11,29.16,0.00,-0.30,-2.38
-0.06,-0.11,0.01,0.00,0.05,0.04,0.05,282.66,29.16,0.00,-0.07,-2.24
-0.05,-0.08,0.02,0.00,0.04,0.02,0.04,286.29,29.15,0.00,0.11,-2.13
-0.05,-0.05,0.03,0.01,0.04,-0.01,0.02,292.74,29.15,0.00,0.23,-2.07
-0.05,-0.03,0.04,0.02,0.05,-0.02,0.01,299.79,29.15,0.00,0.32,-2.09
-0.05,-0.01,0.06,0.04,0.05,-0.03,-0.00,305.70,29.15,0.00,0.40,-2.18
-0.05,0.00,0.07,0.06,0.07,-0.02,-0.02,309.49,29.16,0.00,0.46,-2.31
-0.06,-0.00,0.08,0.07,0.08,-0.01,-0.02,310.82,29.16,0.00,0.44,-2.46
-0.07,-0.02,0.09,0.08,0.10,0.01,-0.03,310.02,29.16,0.00,0.30,-2.60
-0.08,-0.05,0.08,0.09,0.11,0.03,-0.02,307.97,29.16,0.00,0.08,-2.70
-0.08,-0.07,0.07,0.09,0.12,0.04,-0.01,305.68,29.16,0.00,-0.14,-2.72
-0.09,-0.10,0.05,0.08,0.12,0.05,0.01,303.83,29.16,0.00,-0.30,-2.66
-0.08,-0.12,0.04,0.07,0.11,0.06,0.03,302.71,29.16,0.00,-0.36,-2.53
-0.07,-0.13,0.02,0.05,0.10,0.07,0.05,302.30,29.16,0.00,-0.30,-2.38
-0.07,-0.13,0.01,0.03,0.09,0.06,0.06,302.40,29.16,0.00,-0.11,-2.23
-0.06,-0.11,0.01,0.02,0.07,0.06,0.06,302.36,29.16,0.00,0.14,-2.11
-0.06,-0.09,0.01,0.01,0.06,0.04,0.05,300.90,29.16,0.00,0.40,-2.05
-0.05,-0.06,0.02,0.00,0.05,0.02,0.04,297.27,29.16,0.00,0.62,-2.03
-0.04,-0.03,0.04,0.01,0.04,0.00,0.02,292.33,29.16,0.00,0.79,-2.07
-0.04,-0.00,0.05,0.02,0.04,-0.01,0.01,288.00,29.15,0.00,0.86,-2.18
-0.04,0.02,0.06,0.03,0.05,-0.02,-0.00,285.64,29.15,0.00,0.83,-2.34
-0.04,0.02,0.08,0.05,0.06,-0.02,-0.01,285.81,29.15,0.00,0.73,-2.53
-0.05,0.01,0.08,0.06,0.07,-0.01,-0.02,288.96,29.15,0.00,0.61,-2.65
-0.05,-0.00,0.08,0.07,0.08,0.00,-0.01,294.93,29.14,0.00,0.47,-2.64
-0.06,-0.02,0.08,0.08,0.10,0.01,-0.00,302.03,29.14,0.00,0.35,-2.52
-0.07,-0.04,0.07,0.08,0.11,0.03,0.01,307.97,29.14,0.00,0.24,-2.36
-0.07,-0.07,0.05,0.08,0.11,0.04,0.02,311.28,29.14,0.00,0.13,-2.21
-0.07,-0.08,0.04,0.07,0.11,0.06,0.03,311.85,29.15,0.00,-0.01,-2.09
-0.07,-0.09,0.03,0.07,0.10,0.06,0.03,310.34,29.15,0.00,-0.24,-2.02
-0.06,-0.09,0.02,0.05,0.09,0.06,0.03,307.68,29.15,0.00,-0.59,-1.99
-0.05,-0.08,0.02,0.04,0.07,0.06,0.02,304.86,29.14,0.00,-0.98,-1.99
-0.04,-0.07,0.02,0.03,0.06,0.04,0.01,302.57,29.14,0.00,-1.29,-2.04
-0.04,-0.04,0.03,0.02,0.05,0.02,-0.00,301.11,29.14,0.00,-1.40,-2.15
-0.03,-0.01,0.04,0.03,0.04,0.00,-0.01,300.33,29.13,0.00,-1.33,-2.29
-0.03,0.01,0.05,0.04,0.04,-0.01,-0.01,299.68,29.13,0.00,-1.16,-2.42
-0.03,0.03,0.06,0.05,0.05,-0.02,-0.02,298.70,29.13,0.00,-0.98,-2.52
-0.04,0.04,0.07,0.07,0.05,-0.02,-0.02,297.18,29.12,0.00,-0.84,-2.56
-0.05,0.05,0.08,0.09,0.06,-0.01,-0.02,294.78,29.12,0.00,-0.74,-2.52
-0.05,0.05,0.08,0.10,0.08,0.01,-0.02,291.41,29.12,0.00,-0.69,-2.40
-0.06,0.05,0.08,0.10,0.09,0.03,-0.02,288.05,29.13,0.00,-0.66,-2.25
-0.06,0.05,0.07,0.09,0.10,0.05,-0.01,286.69,29.13,0.00,-0.67,-2.11
-0.07,0.06,0.05,0.08,0.10,0.06,0.01,288.55,29.13,0.00,-0.71,-2.02
-0.06,0.07,0.04,0.07,0.10,0.08,0.02,293.11,29.14,0.00,-0.78,-2.00
-0.06,0.09,0.02,0.06,0.09,0.08,0.03,299.17,29.15,0.00,-0.86,-2.04
-0.05,0.13,0.02,0.04,0.08,0.08,0.03,305.56,29.15,0.00,-0.96,-2.11
-0.04,0.17,0.02,0.02,0.07,0.06,0.03,310.85,29.15,0.00,-1.05,-2.20
-0.04,0.21,0.02,0.01,0.06,0.05,0.03,313.49,29.15,0.00,-1.11,-2.32
-0.04,0.26,0.03,0.01,0.04,0.03,0.02,312.86,29.15,0.00,-1.12,-2.45
-0.04,0.31,0.04,0.01,0.04,0.01,0.01,309.80,29.15,0.00,-1.09,-2.57
-0.04,0.35,0.06,0.02,0.03,-0.00,0.00,305.82,29.15,0.00,-1.01,-2.63
-0.03,0.38,0.07,0.04,0.03,-0.01,-0.01,302.19,29.15,0.00,-0.88,-2.59
-0.02,0.40,0.08,0.05,0.04,-0.01,-0.02,299.69,29.15,0.00,-0.75,-2.48
-0.02,0.42,0.09,0.07,0.05,0.00,-0.03,298.60,29.16,0.00,-0.67,-2.34
-0.02,0.42,0.09,0.08,0.07,0.01,-0.03,298.79,29.15,0.00,-0.69,-2.21
-0.03,0.41,0.08,0.08,0.09,0.03,-0.02,299.54,29.15,0.00,-0.78,-2.12
-0.04,0.40,0.07,0.08,0.10,0.04,-0.01,299.63,29.14,0.00,-0.88,-2.10
-0.06,0.37,0.06,0.08,0.11,0.05,0.00,298.28,29.14,0.00,-0.93,-2.13
-0.06,0.34,0.04,0.07,0.10,0.06,0.02,295.65,29.14,0.00,-0.90,-2.21
-0.07,0.31,0.03,0.05,0.10,0.06,0.03,292.33,29.14,0.00,-0.75,-2.32
-0.06,0.29,0.02,0.04,0.08,0.05,0.04,288.87,29.15,0.00,-0.48,-2.43
-0.06,0.27,0.02,0.02,0.07,0.04,0.04,286.34,29.15,0.00,-0.14,-2.53
-0.05,0.27,0.02,0.01,0.06,0.02,0.03,286.40,29.16,0.00,0.18,-2.58
-0.04,0.27,0.03,0.00,0.05,0.01,0.02,289.91,29.16,0.00,0.45,-2.55
-0.03,0.28,0.04,0.01,0.04,-0.01,0.01,295.76,29.16,0.00,0.63,-2.46
-0.03,0.28,0.05,0.02,0.04,-0.03,-0.00,301.89,29.17,0.00,0.72,-2.35
-0.03,0.28,0.07,0.03,0.05,-0.03,-0.01,306.71,29.17,0.00,0.74,-2.24
-0.04,0.27,0.08,0.05,0.06,-0.03,-0.02,309.39,29.17,0.00,0.70,-2.15
-0.04,0.25,0.09,0.06,0.07,-0.02,-0.03,309.57,29.16,0.00,0.58,-2.11
-0.05,0.22,0.09,0.08,0.09,-0.01,-0.03,307.54,29.16,0.00,0.37,-2.12
-0.06,0.18,0.08,0.08,0.11,0.01,-0.03,304.40,29.17,0.00,0.10,-2.18
-0.07,0.14,0.07,0.08,0.12,0.03,-0.02,301.61,29.17,0.00,-0.15,-2.27
-0.07,0.10,0.05,0.07,0.12,0.04,-0.00,300.09,29.17,0.00,-0.34,-2.38
-0.07,0.05,0.04,0.06,0.12,0.06,0.01,299.99,29.17,0.00,-0.44,-2.50
-0.07,0.02,0.03,0.05,0.11,0.07,0.02,301.00,29.17,0.00,-0.39,-2.60
-0.07,-0.00,0.02,0.03,0.09,0.07,0.03,302.60,29.16,0.00,-0.18,-2.65
-0.07,-0.01,0.02,0.01,0.08,0.07,0.03,303.90,29.16,0.00,0.11,-2.66
-0.06,-0.00,0.02,-0.00,0.07,0.06,0.03,303.47,29.15,0.00,0.39,-2.59
-0.06,0.02,0.03,-0.00,0.05,0.04,0.02,300.50,29.15,0.00,0.57,-2.45
-0.05,0.05,0.04,0.00,0.05,0.01,0.01,295.91,29.15,0.00,0.64,-2.26
-0.05,0.08,0.05,0.02,0.04,-0.01,0.00,291.49,29.15,0.00,0.63,-2.09
-0.05,0.09,0.07,0.04,0.05,-0.02,-0.01,288.65,29.15,0.00,0.61,-1.98
-0.05,0.09,0.08,0.06,0.05,-0.03,-0.02,288.00,29.15,0.00,0.58,-1.95
-0.05,0.08,0.08,0.08,0.06,-0.02,-0.03,289.96,29.15,0.00,0.53,-2.00
-0.06,0.07,0.08,0.10,0.08,-0.01,-0.02,294.36,29.15,0.00,0.46,-2.15
-0.07,0.05,0.08,0.11,0.09,0.01,-0.02,299.84,29.15,0.00,0.35,-2.33
-0.08,0.03,0.07,0.10,0.10,0.02,-0.01,304.54,29.16,0.00,0.22,-2.49
-0.09,0.01,0.05,0.10,0.11,0.04,0.00,307.29,29.16,0.00,0.07,-2.58
-0.09,-0.01,0.04,0.08,0.11,0.05,0.02,307.95,29.16,0.00,-0.09,-2.60
-0.09,-0.02,0.03,0.06,0.10,0.06,0.03,306.99,29.16,0.00,-0.28,-2.56
-0.08,-0.01,0.02,0.04,0.09,0.06,0.03,305.12,29.15,0.00,-0.52,-2.46
-0.07,0.00,0.02,0.02,0.08,0.05,0.03,303.18,29.15,0.00,-0.78,-2.34
-0.06,0.02,0.02,0.01,0.07,0.04,0.03,301.93,29.15,0.00,-1.01,-2.23
-0.05,0.05,0.03,0.00,0.06,0.02,0.02,301.77,29.14,0.00,-1.17,-2.13
-0.05,0.08,0.04,0.01,0.05,0.00,0.01,302.34,29.14,0.00,-1.23,-2.05
-0.05,0.10,0.05,0.02,0.05,-0.01,0.00,302.77,29.14,0.00,-1.16,-2.04
-0.05,0.11,0.07,0.04,0.06,-0.02,-0.01,302.35,29.13,0.00,-0.94,-2.08
-0.05,0.11,0.08,0.06,0.07,-0.02,-0.03,300.81,29.12,0.00,-0.65,-2.17
-0.06,0.10,0.09,0.08,0.08,-0.01,-0.03,297.79,29.11,0.00,-0.45,-2.30
-0.07,0.09,0.09,0.09,0.09,0.01,-0.03,293.23,29.10,0.00,-0.41,-2.45
-0.08,0.08,0.08,0.09,0.11,0.02,-0.02,288.44,29.09,0.00,-0.52,-2.59
-0.09,0.07,0.07,0.09,0.11,0.04,-0.01,285.72,29.09,0.00,-0.68,-2.66
-0.09,0.05,0.06,0.08,0.12,0.05,0.01,286.49,29.09,0.00,-0.80,-2.63
-0.09,0.03,0.04,0.07,0.11,0.06,0.02,290.33,29.10,0.00,-0.84,-2.52
-0.09,0.01,0.03,0.06,0.11,0.07,0.04,296.00,29.10,0.00,-0.89,-2.36
-0.09,0.01,0.02,0.05,0.09,0.06,0.05,302.26,29.10,0.00,-1.00,-2.17
-0.08,0.01,0.02,0.03,0.08,0.06,0.05,307.67,29.10,0.00,-1.15,-2.02
-0.08,0.03,0.02,0.02,0.06,0.04,0.05,310.95,29.10,0.00,-1.25,-1.95
-0.07,0.05,0.03,0.02,0.05,0.02,0.04,311.63,29.10,0.00,-1.24,-2.00
-0.06,0.08,0.04,0.02,0.04,0.00,0.03,310.27,29.10,0.00,-1.12,-2.13
-0.05,0.11,0.05,0.03,0.04,-0.02,0.02,307.93,29.10,0.00,-0.96,-2.32
-0.04,0.13,0.06,0.04,0.05,-0.03,0.01,305.52,29.10,0.00,-0.81,-2.52
-0.04,0.14,0.07,0.06,0.06,-0.02,-0.01,303.66,29.10,0.00,-0.70,-2.68
-0.04,0.14,0.08,0.07,0.07,-0.01,-0.02,302.59,29.09,0.00,-0.66,-2.77
-0.05,0.13,0.08,0.08,0.09,0.00,-0.02,302.26,29.09,0.00,-0.68,-2.77
-0.07,0.11,0.08,0.08,0.11,0.02,-0.02,302.12,29.09,0.00,-0.74,-2.70
-0.08,0.09,0.07,0.08,0.12,0.03,-0.01,301.05,29.09,0.00,-0.78,-2.59
-0.08,0.06,0.06,0.08,0.12,0.05,-0.00,298.33,29.10,0.00,-0.76,-2.45
-0.08,0.03,0.05,0.07,0.12,0.06,0.01,294.32,29.10,0.00,-0.68,-2.32
-0.08,0.01,0.04,0.06,0.11,0.07,0.02,289.75,29.10,0.00,-0.50,-2.23
-0.07,0.01,0.03,0.04,0.09,0.07,0.03,285.25,29.11,0.00,-0.23,-2.18
-0.06,0.02,0.02,0.02,0.08,0.06,0.04,282.06,29.11,0.00,0.09,-2.18
-0.06,0.04,0.02,0.01,0.07,0.05,0.03,282.22,29.11,0.00,0.38,-2.23
-0.05,0.07,0.03,-0.00,0.05,0.03,0.02,286.74,29.11,0.00,0.61,-2.32
-0.04,0.09,0.04,0.00,0.04,0.01,0.01,294.23,29.11,0.00,0.74,-2.43
-0.04,0.11,0.05,0.01,0.03,-0.01,-0.01,302.15,29.11,0.00,0.78,-2.53
-0.05,0.12,0.06,0.03,0.02,-0.01,-0.02,308.56,29.12,0.00,0.75,-2.60
-0.05,0.12,0.08,0.05,0.03,-0.01,-0.03,312.42,29.12,0.00,0.66,-2.61
-0.05,0.11,0.08,0.06,0.04,0.00,-0.03,313.34,29.12,0.00,0.51,-2.58
-0.05,0.10,0.09,0.08,0.06,0.02,-0.03,311.71,29.12,0.00,0.29,-2.49
-0.05,0.08,0.08,0.09,0.08,0.03,-0.03,308.62,29.12,0.00,0.05,-2.37
-0.05,0.06,0.07,0.09,0.09,0.05,-0.01,305.29,29.12,0.00,-0.15,-2.26
-0.05,0.03,0.06,0.08,0.09,0.06,-0.00,302.53,29.12,0.00,-0.27,-2.17
-0.06,0.01,0.04,0.07,0.09,0.07,0.01,300.72,29.12,0.00,-0.29,-2.13
-0.06,-0.01,0.03,0.06,0.08,0.08,0.03,299.85,29.12,0.00,-0.21,-2.17
-0.07,-0.01,0.02,0.05,0.07,0.07,0.03,299.68,29.12,0.00,-0.03,-2.29
-0.06,0.00,0.02,0.03,0.05,0.06,0.03,299.59,29.12,0.00,0.19,-2.45
-0.06,0.02,0.02,0.03,0.04,0.05,0.03,298.52,29.12,0.00,0.36,-2.58
-0.05,0.05,0.03,0.03,0.04,0.03,0.02,295.80,29.12,0.00,0.42,-2.63
-0.04,0.09,0.03,0.03,0.03,0.01,0.01,292.10,29.11,0.00,0.39,-2.60
-0.03,0.12,0.05,0.05,0.04,-0.01,0.00,288.97,29.11,0.00,0.37,-2.50
-0.02,0.14,0.06,0.06,0.04,-0.02,-0.01,287.53,29.11,0.00,0.41,-2.36
-0.02,0.15,0.08,0.07,0.05,-0.01,-0.02,288.22,29.11,0.00,0.50,-2.22
-0.02,0.15,0.09,0.08,0.06,-0.01,-0.03,291.43,29.11,0.00,0.57,-2.11
-0.03,0.15,0.09,0.09,0.08,0.01,-0.03,297.04,29.11,0.00,0.56,-2.05
-0.04,0.14,0.09,0.09,0.09,0.02,-0.03,303.51,29.11,0.00,0.45,-2.04
-0.05,0.12,0.08,0.09,0.10,0.04,-0.03,308.59,29.11,0.00,0.30,-2.07
-0.06,0.10,0.07,0.08,0.11,0.06,-0.02,310.88,29.11,0.00,0.14,-2.15
-0.06,0.08,0.06,0.07,0.11,0.07,-0.01,310.39,29.11,0.00,-0.02,-2.25
-0.06,0.07,0.05,0.06,0.10,0.07,0.00,307.92,29.11,0.00,-0.24,-2.37
-0.05,0.08,0.05,0.05,0.08,0.07,0.01,304.46,29.11,0.00,-0.56,-2.48
-0.04,0.09,0.04,0.04,0.07,0.06,0.01,301.13,29.11,0.00,-0.93,-2.58
-0.04,0.12,0.04,0.03,0.06,0.05,0.01,298.93,29.11,0.00,-1.23,-2.61
-0.03,0.16,0.04,0.03,0.05,0.03,0.01,298.28,29.11,0.00,-1.39,-2.57
-0.03,0.20,0.05,0.03,0.05,0.01,0.00,298.80,29.11,0.00,-1.40,-2.47
-0.03,0.23,0.06,0.04,0.05,-0.01,-0.00,299.56,29.11,0.00,-1.29,-2.33
-0.03,0.25,0.07,0.05,0.05,-0.02,-0.01,299.81,29.11,0.00,-1.09,-2.17
-0.03,0.25,0.08,0.06,0.07,-0.02,-0.02,299.17,29.10,0.00,-0.88,-2.04
-0.04,0.24,0.09,0.07,0.08,-0.01,-0.03,297.28,29.10,0.00,-0.72,-1.97
-0.05,0.23,0.09,0.08,0.10,0.01,-0.03,294.12,29.10,0.00,-0.67,-2.00
-0.06,0.20,0.09,0.09,0.11,0.02,-0.02,290.73,29.10,0.00,-0.70,-2.11
-0.06,0.17,0.08,0.09,0.12,0.04,-0.01,288.97,29.10,0.00,-0.80,-2.27
-0.07,0.14,0.07,0.08,0.12,0.06,0.00,289.99,29.10,0.00,-0.93,-2.47
-0.07,0.10,0.05,0.07,0.11,0.07,0.02,293.44,29.09,0.00,-1.05,-2.64
-0.06,0.07,0.03,0.06,0.10,0.07,0.03,298.31,29.09,0.00,-1.13,-2.73
-0.06,0.06,0.02,0.04,0.09,0.07,0.03,303.56,29.09,0.00,-1.16,-2.68
-0.06,0.05,0.02,0.02,0.08,0.06,0.03,307.98,29.09,0.00,-1.14,-2.54
-0.05,0.06,0.02,0.01,0.06,0.04,0.03,310.24,29.10,0.00,-1.11,-2.36
-0.05,0.07,0.03,0.00,0.05,0.02,0.02,309.82,29.10,0.00,-1.11,-2.21
-0.04,0.09,0.04,0.01,0.04,0.00,0.01,307.43,29.11,0.00,-1.13,-2.11
-0.03,0.11,0.05,0.02,0.03,-0.01,0.00,304.40,29.11,0.00,-1.13,-2.08
-0.03,0.12,0.07,0.03,0.03,-0.02,-0.01,301.80,29.11,0.00,-1.07,-2.11
-0.04,0.13,0.08,0.05,0.03,-0.02,-0.02,300.26,29.11,0.00,-0.97,-2.18
