Model : ,38,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-08,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.07,0.02,0.05,0.04,0.05,-0.01,0.00,312.74,30.02,0.00,0.63,-2.67
-0.08,0.02,0.05,0.05,0.05,-0.01,-0.00,310.13,30.02,0.00,0.62,-2.55
-0.08,0.01,0.06,0.07,0.06,0.00,-0.00,306.90,30.01,0.00,0.57,-2.45
-0.08,0.00,0.06,0.07,0.07,0.02,0.00,304.12,30.01,0.00,0.48,-2.39
-0.08,-0.02,0.06,0.07,0.08,0.03,0.01,302.31,30.00,0.00,0.34,-2.36
-0.08,-0.03,0.05,0.06,0.09,0.05,0.02,301.52,30.00,0.00,0.10,-2.39
-0.07,-0.05,0.04,0.05,0.10,0.06,0.03,301.51,30.00,0.00,-0.28,-2.48
-0.07,-0.07,0.02,0.04,0.10,0.06,0.04,301.60,30.00,0.00,-0.72,-2.60
-0.07,-0.08,0.01,0.02,0.09,0.06,0.05,300.57,30.00,0.00,-1.06,-2.72
-0.06,-0.09,0.00,0.01,0.08,0.06,0.05,297.68,30.01,0.00,-1.18,-2.81
-0.06,-0.09,0.01,-0.01,0.06,0.05,0.05,293.41,30.01,0.00,-1.13,-2.86
-0.06,-0.08,0.01,-0.01,0.05,0.04,0.05,288.76,30.01,0.00,-1.00,-2.85
-0.05,-0.06,0.02,-0.01,0.04,0.02,0.04,284.56,30.01,0.00,-0.91,-2.76
-0.05,-0.03,0.04,-0.01,0.04,0.00,0.03,281.98,30.01,0.00,-0.90,-2.63
-0.05,-0.01,0.05,0.01,0.04,-0.01,0.02,282.95,30.00,0.00,-0.96,-2.49
-0.04,0.00,0.06,0.02,0.04,-0.01,0.01,288.36,30.00,0.00,-1.08,-2.38
-0.04,0.01,0.07,0.04,0.05,-0.00,0.00,296.52,30.00,0.00,-1.22,-2.32
-0.04,0.00,0.08,0.05,0.06,0.01,-0.00,304.47,30.01,0.00,-1.32,-2.32
-0.04,-0.01,0.08,0.07,0.08,0.03,0.00,309.99,30.01,0.00,-1.35,-2.39
-0.04,-0.02,0.07,0.07,0.09,0.05,0.01,312.35,30.00,0.00,-1.32,-2.51
-0.04,-0.04,0.06,0.07,0.10,0.06,0.02,311.77,30.00,0.00,-1.20,-2.66
-0.05,-0.07,0.05,0.06,0.11,0.07,0.03,309.09,30.00,0.00,-1.00,-2.81
-0.05,-0.09,0.03,0.05,0.10,0.07,0.04,305.58,30.00,0.00,-0.77,-2.94
-0.06,-0.10,0.02,0.04,0.09,0.07,0.05,302.45,30.00,0.00,-0.59,-2.99
-0.05,-0.11,0.02,0.02,0.08,0.07,0.06,300.39,30.00,0.00,-0.52,-2.93
-0.05,-0.10,0.02,0.00,0.06,0.06,0.06,299.50,30.00,0.00,-0.55,-2.80
-0.04,-0.08,0.02,-0.01,0.05,0.05,0.05,299.51,30.00,0.00,-0.60,-2.63
-0.03,-0.05,0.03,-0.01,0.04,0.04,0.04,300.03,30.00,0.00,-0.64,-2.47
-0.03,-0.02,0.05,-0.01,0.04,0.02,0.03,300.36,30.01,0.00,-0.64,-2.35
-0.02,0.00,0.06,0.01,0.04,0.01,0.02,299.41,30.01,0.00,-0.63,-2.30
-0.02,0.01,0.07,0.03,0.05,0.00,0.01,296.55,30.01,0.00,-0.65,-2.32
-0.03,0.01,0.08,0.05,0.06,0.00,0.00,292.71,30.02,0.00,-0.71,-2.40
-0.03,0.01,0.08,0.06,0.07,0.01,-0.00,289.97,30.02,0.00,-0.78,-2.53
-0.04,-0.01,0.08,0.07,0.08,0.02,0.00,289.77,30.02,0.00,-0.88,-2.71
-0.05,-0.03,0.08,0.07,0.10,0.03,0.01,292.16,30.02,0.00,-0.94,-2.89
-0.06,-0.05,0.06,0.07,0.11,0.04,0.02,296.66,30.03,0.00,-0.88,-3.01
-0.06,-0.07,0.04,0.06,0.11,0.05,0.03,302.50,30.03,0.00,-0.67,-3.02
-0.07,-0.09,0.02,0.05,0.10,0.06,0.05,308.15,30.03,0.00,-0.35,-2.94
-0.06,-0.11,0.01,0.04,0.09,0.06,0.06,311.66,30.03,0.00,-0.06,-2.80
-0.06,-0.11,0.00,0.02,0.08,0.06,0.06,312.04,30.03,0.00,0.11,-2.64
-0.06,-0.11,-0.00,0.01,0.06,0.06,0.06,309.78,30.03,0.00,0.16,-2.50
-0.06,-0.10,0.01,-0.00,0.05,0.04,0.05,306.11,30.03,0.00,0.14,-2.41
-0.05,-0.08,0.02,-0.00,0.04,0.03,0.04,302.19,30.03,0.00,0.12,-2.38
-0.05,-0.05,0.04,-0.00,0.04,0.01,0.02,299.03,30.03,0.00,0.14,-2.41
-0.05,-0.03,0.05,0.01,0.04,-0.00,0.01,297.40,30.03,0.00,0.19,-2.51
-0.05,-0.01,0.07,0.02,0.04,-0.01,-0.00,297.49,30.03,0.00,0.25,-2.66
-0.05,-0.01,0.08,0.04,0.05,-0.00,-0.01,298.62,30.03,0.00,0.29,-2.84
-0.06,-0.01,0.09,0.05,0.06,0.01,-0.02,299.51,30.03,0.00,0.32,-2.98
-0.07,-0.03,0.08,0.06,0.07,0.02,-0.01,299.21,30.03,0.00,0.31,-3.03
-0.08,-0.04,0.07,0.06,0.09,0.04,0.00,297.61,30.03,0.00,0.27,-3.00
-0.09,-0.06,0.06,0.05,0.10,0.05,0.02,294.93,30.02,0.00,0.17,-2.90
-0.09,-0.08,0.05,0.05,0.10,0.06,0.03,291.53,30.02,0.00,-0.02,-2.74
-0.09,-0.10,0.03,0.04,0.09,0.07,0.05,288.54,30.02,0.00,-0.25,-2.56
-0.08,-0.10,0.02,0.02,0.08,0.07,0.06,287.72,30.03,0.00,-0.42,-2.43
-0.07,-0.10,0.01,0.01,0.07,0.06,0.06,290.09,30.03,0.00,-0.49,-2.35
-0.07,-0.09,0.02,-0.00,0.06,0.06,0.06,294.90,30.03,0.00,-0.44,-2.33
-0.06,-0.07,0.02,-0.01,0.06,0.05,0.05,300.68,30.03,0.00,-0.30,-2.38
-0.06,-0.04,0.03,-0.01,0.05,0.04,0.04,306.19,30.03,0.00,-0.10,-2.49
-0.06,-0.01,0.04,0.00,0.05,0.02,0.03,310.24,30.03,0.00,0.09,-2.62
-0.07,0.01,0.05,0.01,0.05,0.01,0.02,311.74,30.03,0.00,0.24,-2.75
-0.07,0.02,0.06,0.03,0.06,0.01,0.01,310.39,30.03,0.00,0.30,-2.87
-0.08,0.02,0.07,0.05,0.06,0.01,0.00,307.18,30.03,0.00,0.30,-2.94
-0.09,0.01,0.08,0.06,0.07,0.02,-0.00,303.75,30.03,0.00,0.26,-2.93
-0.09,-0.00,0.08,0.07,0.08,0.03,-0.00,301.32,30.02,0.00,0.24,-2.85
-0.09,-0.02,0.07,0.07,0.08,0.05,0.00,300.36,30.02,0.00,0.22,-2.71
-0.09,-0.04,0.06,0.06,0.09,0.06,0.01,300.80,30.01,0.00,0.13,-2.55
-0.09,-0.06,0.04,0.05,0.08,0.07,0.03,302.27,30.00,0.00,-0.07,-2.41
-0.08,-0.08,0.02,0.04,0.08,0.08,0.04,303.78,30.00,0.00,-0.34,-2.31
-0.08,-0.09,0.01,0.03,0.07,0.08,0.05,303.73,30.01,0.00,-0.62,-2.28
-0.07,-0.09,-0.00,0.01,0.05,0.07,0.06,301.20,30.02,0.00,-0.85,-2.32
-0.07,-0.08,-0.01,0.00,0.04,0.06,0.06,296.76,30.04,0.00,-0.99,-2.42
-0.07,-0.06,-0.00,-0.00,0.03,0.05,0.06,291.61,30.06,0.00,-1.03,-2.55
-0.07,-0.03,0.01,-0.00,0.02,0.03,0.04,286.81,30.07,0.00,-0.99,-2.72
-0.07,-0.00,0.03,0.00,0.02,0.02,0.03,283.59,30.08,0.00,-0.91,-2.87
-0.06,0.02,0.04,0.02,0.03,0.01,0.02,283.63,30.08,0.00,-0.89,-2.95
-0.07,0.03,0.06,0.03,0.03,0.00,0.01,287.64,30.08,0.00,-0.98,-2.92
-0.07,0.03,0.07,0.05,0.04,0.01,0.00,294.19,30.07,0.00,-1.14,-2.80
-0.07,0.02,0.08,0.07,0.06,0.02,0.00,300.86,30.07,0.00,-1.29,-2.65
-0.07,0.00,0.08,0.07,0.07,0.03,0.00,305.82,30.07,0.00,-1.35,-2.52
-0.07,-0.02,0.07,0.07,0.09,0.04,0.01,308.37,30.07,0.00,-1.29,-2.43
-0.07,-0.04,0.06,0.06,0.11,0.05,0.02,308.61,30.08,0.00,-1.10,-2.41
-0.07,-0.06,0.04,0.05,0.11,0.06,0.03,307.16,30.08,0.00,-0.79,-2.44
-0.07,-0.08,0.03,0.03,0.11,0.06,0.05,305.01,30.08,0.00,-0.44,-2.52
-0.07,-0.08,0.02,0.02,0.10,0.06,0.06,303.20,30.08,0.00,-0.21,-2.63
-0.07,-0.08,0.01,0.01,0.08,0.05,0.06,302.33,30.07,0.00,-0.19,-2.76
-0.07,-0.06,0.02,-0.01,0.06,0.05,0.06,302.43,30.07,0.00,-0.34,-2.88
-0.07,-0.04,0.02,-0.01,0.05,0.03,0.05,303.16,30.07,0.00,-0.53,-2.95
-0.06,-0.02,0.03,-0.01,0.04,0.02,0.04,304.15,30.07,0.00,-0.67,-2.94
-0.06,0.01,0.04,0.00,0.03,0.01,0.03,304.62,30.07,0.00,-0.72,-2.86
-0.06,0.03,0.05,0.02,0.03,-0.00,0.02,303.16,30.07,0.00,-0.71,-2.75
-0.05,0.04,0.06,0.04,0.04,-0.01,0.01,299.00,30.07,0.00,-0.69,-2.63
-0.06,0.04,0.07,0.06,0.05,-0.00,0.00,293.37,30.08,0.00,-0.68,-2.53
-0.06,0.04,0.07,0.07,0.07,0.01,0.00,288.87,30.08,0.00,-0.68,-2.46
-0.07,0.02,0.07,0.08,0.08,0.03,0.01,287.32,30.09,0.00,-0.68,-2.44
-0.08,0.01,0.07,0.08,0.10,0.05,0.02,288.94,30.10,0.00,-0.69,-2.46
-0.08,-0.02,0.06,0.07,0.10,0.07,0.03,293.20,30.10,0.00,-0.69,-2.52
-0.08,-0.04,0.04,0.06,0.11,0.08,0.04,299.18,30.10,0.00,-0.69,-2.63
-0.08,-0.06,0.03,0.05,0.10,0.08,0.05,305.27,30.10,0.00,-0.68,-2.76
-0.08,-0.08,0.02,0.03,0.09,0.08,0.06,309.66,30.10,0.00,-0.64,-2.86
-0.08,-0.08,0.01,0.02,0.08,0.07,0.06,311.43,30.10,0.00,-0.53,-2.89
-0.07,-0.08,0.02,0.01,0.06,0.05,0.06,310.86,30.10,0.00,-0.39,-2.87
-0.07,-0.06,0.02,0.00,0.05,0.04,0.05,308.84,30.09,0.00,-0.25,-2.79
-0.07,-0.03,0.03,0.00,0.04,0.02,0.04,306.32,30.09,0.00,-0.15,-2.68
-0.06,0.00,0.05,0.01,0.03,0.01,0.03,304.07,30.09,0.00,-0.09,-2.56
-0.05,0.03,0.06,0.02,0.04,-0.00,0.01,302.56,30.09,0.00,-0.06,-2.46
-0.05,0.05,0.07,0.04,0.05,0.00,0.00,301.86,30.09,0.00,-0.05,-2.41
-0.05,0.05,0.08,0.06,0.06,0.01,-0.01,301.58,30.09,0.00,-0.03,-2.40
-0.06,0.04,0.08,0.07,0.07,0.02,-0.01,300.78,30.09,0.00,0.07,-2.44
-0.06,0.03,0.08,0.08,0.08,0.04,-0.01,298.80,30.09,0.00,0.28,-2.52
-0.08,0.01,0.07,0.08,0.09,0.06,-0.01,295.77,30.09,0.00,0.52,-2.62
-0.08,-0.01,0.06,0.07,0.10,0.07,0.00,291.97,30.09,0.00,0.60,-2.72
-0.09,-0.04,0.04,0.05,0.10,0.08,0.02,287.75,30.09,0.00,0.40,-2.79
-0.08,-0.06,0.03,0.03,0.09,0.09,0.04,284.30,30.09,0.00,-0.01,-2.82
-0.08,-0.07,0.01,0.02,0.08,0.08,0.06,283.77,30.08,0.00,-0.40,-2.80
-0.07,-0.08,0.00,-0.00,0.07,0.08,0.06,287.32,30.08,0.00,-0.60,-2.72
-0.06,-0.07,0.00,-0.01,0.05,0.06,0.06,293.94,30.07,0.00,-0.58,-2.61
-0.05,-0.06,0.01,-0.02,0.04,0.05,0.05,301.69,30.06,0.00,-0.40,-2.50
-0.05,-0.03,0.02,-0.02,0.04,0.03,0.04,308.94,30.05,0.00,-0.16,-2.41
-0.05,-0.00,0.03,-0.01,0.04,0.01,0.03,314.28,30.05,0.00,0.05,-2.37
-0.05,0.02,0.04,0.01,0.04,0.00,0.02,316.42,30.04,0.00,0.19,-2.38
-0.05,0.03,0.05,0.03,0.05,-0.00,0.01,315.11,30.04,0.00,0.24,-2.44
-0.06,0.03,0.06,0.05,0.07,0.01,0.00,311.44,30.05,0.00,0.23,-2.54
-0.06,0.01,0.06,0.07,0.08,0.02,0.00,307.05,30.04,0.00,0.18,-2.66
-0.07,-0.00,0.06,0.08,0.09,0.04,0.01,303.21,30.04,0.00,0.14,-2.79
