Model : ,35,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-08,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.06,0.05,0.08,0.02,0.05,0.02,0.03,300.93,29.94,0.00,-0.19,-2.43
-0.05,0.06,0.10,0.03,0.05,0.01,0.01,301.33,29.94,0.00,0.01,-2.30
-0.04,0.06,0.11,0.04,0.05,-0.00,0.00,302.43,29.94,0.00,0.22,-2.22
-0.04,0.06,0.13,0.06,0.06,-0.01,-0.01,303.70,29.94,0.00,0.37,-2.21
-0.04,0.05,0.14,0.08,0.07,-0.00,-0.01,304.36,29.94,0.00,0.44,-2.26
-0.05,0.03,0.14,0.10,0.08,0.01,-0.01,303.09,29.94,0.00,0.43,-2.37
-0.06,0.02,0.14,0.11,0.09,0.02,-0.01,299.20,29.94,0.00,0.36,-2.54
-0.06,0.00,0.13,0.11,0.10,0.04,0.00,293.90,29.93,0.00,0.27,-2.71
-0.07,-0.01,0.13,0.11,0.11,0.06,0.02,289.62,29.93,0.00,0.16,-2.82
-0.08,-0.02,0.12,0.10,0.11,0.07,0.03,288.08,29.92,0.00,0.06,-2.82
-0.08,-0.03,0.11,0.09,0.10,0.07,0.04,289.47,29.91,0.00,-0.04,-2.73
-0.08,-0.03,0.12,0.07,0.09,0.07,0.05,293.30,29.91,0.00,-0.14,-2.58
-0.08,-0.03,0.12,0.06,0.08,0.06,0.05,298.71,29.91,0.00,-0.27,-2.40
-0.08,-0.01,0.13,0.04,0.06,0.05,0.05,304.19,29.92,0.00,-0.39,-2.23
-0.07,0.01,0.15,0.03,0.05,0.04,0.05,308.12,29.93,0.00,-0.46,-2.11
-0.05,0.03,0.17,0.03,0.04,0.03,0.04,309.64,29.93,0.00,-0.42,-2.06
-0.04,0.05,0.19,0.04,0.04,0.01,0.03,309.03,29.93,0.00,-0.30,-2.08
-0.02,0.06,0.21,0.05,0.04,0.01,0.02,307.12,29.93,0.00,-0.14,-2.17
-0.02,0.06,0.23,0.07,0.04,0.00,0.00,304.80,29.93,0.00,0.04,-2.33
-0.02,0.04,0.25,0.09,0.06,0.00,-0.01,302.82,29.92,0.00,0.17,-2.52
-0.02,0.02,0.26,0.11,0.07,0.01,-0.01,301.74,29.92,0.00,0.17,-2.68
-0.03,-0.00,0.27,0.12,0.09,0.02,-0.01,301.73,29.92,0.00,0.01,-2.76
-0.04,-0.02,0.28,0.12,0.10,0.04,-0.01,302.26,29.92,0.00,-0.24,-2.77
-0.05,-0.04,0.28,0.11,0.11,0.05,0.00,302.16,29.92,0.00,-0.44,-2.71
-0.05,-0.05,0.27,0.10,0.11,0.06,0.02,300.61,29.92,0.00,-0.50,-2.58
-0.05,-0.06,0.27,0.09,0.11,0.07,0.03,297.70,29.92,0.00,-0.42,-2.43
-0.05,-0.06,0.26,0.07,0.10,0.07,0.04,293.79,29.92,0.00,-0.30,-2.30
-0.04,-0.05,0.26,0.05,0.09,0.06,0.05,289.32,29.92,0.00,-0.26,-2.20
-0.03,-0.03,0.27,0.03,0.08,0.05,0.05,285.52,29.92,0.00,-0.29,-2.16
-0.02,-0.01,0.28,0.02,0.07,0.03,0.04,284.46,29.92,0.00,-0.36,-2.19
-0.02,0.02,0.30,0.02,0.06,0.02,0.03,287.24,29.92,0.00,-0.41,-2.29
