Model : ,25,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.06,0.11,0.04,0.08,0.05,0.00,-0.03,311.16,32.08,0.00,-0.31,-2.68
-0.07,0.10,0.04,0.09,0.06,0.02,-0.02,308.93,32.07,0.00,-0.42,-2.70
-0.07,0.08,0.04,0.10,0.07,0.04,-0.01,306.19,32.06,0.00,-0.50,-2.64
-0.07,0.05,0.03,0.09,0.08,0.06,-0.00,303.83,32.06,0.00,-0.47,-2.51
-0.08,0.03,0.02,0.09,0.08,0.07,0.01,302.29,32.06,0.00,-0.38,-2.35
-0.07,0.00,0.01,0.07,0.09,0.08,0.01,301.63,32.06,0.00,-0.36,-2.21
-0.07,-0.01,0.00,0.06,0.09,0.08,0.02,301.66,32.06,0.00,-0.50,-2.12
-0.07,-0.01,-0.00,0.05,0.09,0.08,0.02,301.82,32.07,0.00,-0.75,-2.10
-0.07,-0.00,-0.01,0.04,0.09,0.07,0.02,301.15,32.08,0.00,-0.91,-2.15
-0.06,0.02,-0.01,0.03,0.08,0.05,0.01,299.06,32.08,0.00,-0.84,-2.27
-0.06,0.04,-0.01,0.03,0.07,0.04,0.00,295.89,32.09,0.00,-0.56,-2.43
-0.05,0.06,0.00,0.04,0.07,0.03,-0.01,292.42,32.09,0.00,-0.19,-2.58
-0.05,0.09,0.01,0.05,0.06,0.02,-0.02,289.27,32.09,0.00,0.17,-2.68
-0.05,0.11,0.03,0.06,0.06,0.01,-0.03,287.36,32.08,0.00,0.46,-2.73
-0.05,0.12,0.04,0.07,0.06,0.01,-0.03,288.19,32.08,0.00,0.66,-2.69
-0.06,0.12,0.05,0.09,0.07,0.01,-0.03,292.46,32.08,0.00,0.80,-2.58
-0.06,0.11,0.05,0.09,0.07,0.02,-0.02,298.85,32.08,0.00,0.89,-2.43
-0.07,0.09,0.06,0.10,0.08,0.03,-0.02,304.99,32.08,0.00,0.90,-2.28
-0.07,0.07,0.05,0.10,0.08,0.05,-0.01,309.16,32.08,0.00,0.81,-2.17
