Model : ,45,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.07,0.07,0.02,0.08,0.11,0.07,-0.01,287.53,32.24,0.00,-0.21,-2.22
-0.07,0.05,0.00,0.06,0.10,0.07,-0.00,286.78,32.24,0.00,-0.16,-2.11
-0.07,0.03,-0.01,0.05,0.09,0.07,0.01,288.80,32.25,0.00,-0.31,-2.07
-0.07,0.02,-0.01,0.04,0.08,0.06,0.01,293.60,32.25,0.00,-0.64,-2.10
-0.06,0.02,-0.01,0.03,0.07,0.05,0.00,299.73,32.25,0.00,-1.05,-2.19
-0.06,0.03,-0.00,0.02,0.06,0.04,-0.00,305.10,32.25,0.00,-1.34,-2.33
-0.06,0.06,0.01,0.03,0.05,0.03,-0.01,308.33,32.25,0.00,-1.37,-2.53
-0.05,0.08,0.02,0.03,0.05,0.02,-0.02,309.19,32.26,0.00,-1.19,-2.72
-0.05,0.11,0.04,0.04,0.06,0.01,-0.03,308.15,32.26,0.00,-0.97,-2.85
-0.05,0.13,0.05,0.06,0.07,0.01,-0.03,305.98,32.26,0.00,-0.86,-2.86
-0.05,0.13,0.07,0.08,0.07,0.01,-0.04,303.61,32.27,0.00,-0.88,-2.76
-0.05,0.13,0.07,0.09,0.09,0.02,-0.04,301.92,32.27,0.00,-0.91,-2.60
-0.06,0.11,0.07,0.10,0.10,0.03,-0.03,301.34,32.27,0.00,-0.86,-2.41
-0.06,0.09,0.05,0.10,0.11,0.05,-0.02,301.63,32.27,0.00,-0.69,-2.25
-0.07,0.08,0.04,0.10,0.11,0.06,-0.01,302.04,32.27,0.00,-0.46,-2.16
-0.07,0.06,0.02,0.09,0.11,0.07,0.01,301.92,32.27,0.00,-0.20,-2.14
-0.07,0.05,0.00,0.08,0.10,0.08,0.02,300.92,32.27,0.00,0.03,-2.20
