Model : ,36,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-08,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.07,0.11,0.04,0.06,0.08,0.02,-0.01,309.60,30.09,0.00,-0.25,-2.58
-0.08,0.09,0.03,0.07,0.08,0.04,-0.00,308.23,30.08,0.00,-0.07,-2.49
-0.09,0.06,0.02,0.07,0.09,0.04,0.01,305.86,30.08,0.00,-0.01,-2.46
-0.10,0.04,0.01,0.06,0.09,0.05,0.03,303.40,30.07,0.00,-0.16,-2.48
-0.09,0.02,-0.01,0.05,0.09,0.05,0.04,301.57,30.06,0.00,-0.46,-2.54
-0.09,0.01,-0.01,0.04,0.08,0.04,0.05,300.84,30.06,0.00,-0.71,-2.65
-0.09,0.02,-0.01,0.02,0.07,0.03,0.06,301.28,30.05,0.00,-0.78,-2.78
-0.08,0.03,-0.01,0.01,0.06,0.03,0.05,302.22,30.05,0.00,-0.67,-2.92
-0.08,0.05,-0.00,0.00,0.05,0.02,0.04,302.35,30.05,0.00,-0.46,-3.00
-0.07,0.08,0.01,0.00,0.04,0.01,0.03,300.77,30.04,0.00,-0.25,-3.00
-0.07,0.11,0.02,0.01,0.04,-0.00,0.02,297.66,30.04,0.00,-0.11,-2.93
-0.07,0.13,0.03,0.02,0.04,-0.01,0.01,293.53,30.04,0.00,-0.05,-2.79
-0.08,0.13,0.04,0.04,0.05,-0.01,0.00,288.98,30.04,0.00,-0.07,-2.63
-0.08,0.12,0.05,0.06,0.06,-0.01,-0.00,285.28,30.04,0.00,-0.16,-2.47
-0.09,0.10,0.05,0.07,0.08,-0.00,-0.00,284.45,30.04,0.00,-0.28,-2.37
-0.10,0.09,0.04,0.08,0.09,0.01,0.00,287.53,30.04,0.00,-0.44,-2.34
-0.11,0.07,0.03,0.08,0.10,0.03,0.01,293.48,30.04,0.00,-0.60,-2.39
-0.11,0.06,0.02,0.07,0.10,0.04,0.02,300.31,30.03,0.00,-0.71,-2.50
-0.11,0.05,0.01,0.06,0.10,0.05,0.03,306.38,30.04,0.00,-0.76,-2.66
-0.11,0.05,0.01,0.04,0.09,0.05,0.04,310.56,30.04,0.00,-0.75,-2.84
-0.10,0.06,0.00,0.03,0.08,0.05,0.04,312.13,30.04,0.00,-0.68,-2.96
-0.10,0.08,0.00,0.01,0.07,0.04,0.05,311.15,30.05,0.00,-0.57,-2.99
-0.09,0.11,0.01,-0.00,0.06,0.03,0.04,308.57,30.05,0.00,-0.46,-2.93
-0.08,0.14,0.02,-0.01,0.05,0.02,0.04,305.68,30.05,0.00,-0.35,-2.81
-0.08,0.18,0.03,-0.01,0.05,0.01,0.03,303.42,30.05,0.00,-0.25,-2.66
-0.07,0.21,0.05,0.01,0.05,-0.00,0.01,302.18,30.05,0.00,-0.18,-2.52
-0.07,0.24,0.06,0.02,0.05,-0.01,-0.00,301.93,30.04,0.00,-0.16,-2.42
-0.07,0.25,0.06,0.04,0.06,-0.01,-0.02,302.41,30.04,0.00,-0.17,-2.37
-0.07,0.26,0.07,0.06,0.06,-0.01,-0.02,302.85,30.04,0.00,-0.23,-2.37
-0.07,0.25,0.07,0.08,0.07,0.01,-0.02,301.89,30.04,0.00,-0.34,-2.42
-0.07,0.24,0.06,0.08,0.08,0.02,-0.02,298.72,30.04,0.00,-0.47,-2.54
-0.08,0.22,0.05,0.08,0.09,0.04,-0.01,294.04,30.05,0.00,-0.61,-2.69
-0.08,0.21,0.04,0.07,0.10,0.05,-0.00,289.35,30.05,0.00,-0.68,-2.82
-0.08,0.19,0.03,0.05,0.11,0.06,0.01,285.80,30.05,0.00,-0.65,-2.91
-0.08,0.19,0.01,0.04,0.10,0.06,0.03,284.30,30.05,0.00,-0.54,-2.94
-0.08,0.18,-0.00,0.02,0.09,0.06,0.04,286.01,30.05,0.00,-0.46,-2.92
-0.08,0.18,-0.00,0.00,0.08,0.04,0.05,291.29,30.04,0.00,-0.45,-2.84
-0.07,0.18,-0.00,-0.01,0.06,0.03,0.04,298.51,30.04,0.00,-0.54,-2.73
-0.05,0.18,0.01,-0.01,0.05,0.01,0.04,305.18,30.04,0.00,-0.69,-2.62
-0.04,0.19,0.02,-0.01,0.04,-0.01,0.02,309.56,30.04,0.00,-0.86,-2.53
-0.04,0.19,0.03,0.01,0.04,-0.02,0.01,311.20,30.04,0.00,-1.00,-2.47
-0.04,0.20,0.04,0.02,0.04,-0.03,-0.01,310.48,30.04,0.00,-1.07,-2.48
-0.04,0.19,0.05,0.04,0.05,-0.04,-0.02,308.20,30.04,0.00,-1.06,-2.54
-0.04,0.18,0.06,0.06,0.06,-0.03,-0.02,305.42,30.04,0.00,-0.97,-2.66
-0.05,0.16,0.06,0.07,0.08,-0.02,-0.02,303.04,30.04,0.00,-0.76,-2.79
-0.06,0.13,0.05,0.07,0.09,-0.00,-0.02,301.54,30.05,0.00,-0.44,-2.93
-0.07,0.10,0.05,0.07,0.10,0.02,-0.01,300.88,30.05,0.00,-0.09,-3.05
-0.08,0.06,0.04,0.06,0.10,0.04,0.01,300.67,30.06,0.00,0.16,-3.09
-0.08,0.03,0.03,0.04,0.10,0.06,0.02,300.47,30.06,0.00,0.21,-3.02
-0.08,0.00,0.01,0.03,0.09,0.06,0.04,299.83,30.06,0.00,0.09,-2.89
-0.07,-0.01,0.00,0.02,0.08,0.06,0.05,298.02,30.05,0.00,-0.12,-2.73
-0.06,-0.02,0.00,0.01,0.07,0.06,0.05,294.65,30.05,0.00,-0.33,-2.60
-0.05,-0.00,0.01,0.00,0.05,0.04,0.05,290.74,30.05,0.00,-0.49,-2.52
-0.05,0.02,0.02,0.00,0.04,0.03,0.04,288.37,30.05,0.00,-0.56,-2.49
-0.04,0.06,0.03,0.00,0.04,0.01,0.02,288.91,30.05,0.00,-0.54,-2.52
-0.04,0.09,0.03,0.01,0.04,-0.00,0.00,292.16,30.05,0.00,-0.45,-2.58
-0.03,0.12,0.04,0.02,0.04,-0.01,-0.01,297.31,30.05,0.00,-0.33,-2.70
-0.03,0.13,0.05,0.04,0.05,-0.01,-0.02,303.40,30.05,0.00,-0.20,-2.87
-0.03,0.13,0.06,0.05,0.06,-0.00,-0.03,308.94,30.06,0.00,-0.08,-3.04
-0.04,0.12,0.07,0.06,0.07,0.01,-0.03,312.24,30.06,0.00,0.03,-3.15
-0.05,0.09,0.07,0.07,0.08,0.02,-0.02,312.50,30.05,0.00,0.14,-3.16
-0.06,0.05,0.06,0.07,0.09,0.04,-0.01,310.32,30.05,0.00,0.21,-3.06
-0.07,0.02,0.04,0.07,0.10,0.05,0.01,306.96,30.04,0.00,0.17,-2.90
-0.07,-0.01,0.03,0.06,0.10,0.06,0.02,303.55,30.04,0.00,-0.02,-2.71
-0.07,-0.03,0.01,0.04,0.09,0.06,0.03,300.94,30.04,0.00,-0.29,-2.54
-0.06,-0.04,-0.01,0.03,0.08,0.05,0.04,299.58,30.05,0.00,-0.52,-2.42
-0.06,-0.04,-0.01,0.01,0.07,0.05,0.04,299.48,30.05,0.00,-0.61,-2.38
-0.05,-0.02,-0.00,-0.00,0.06,0.03,0.04,300.03,30.05,0.00,-0.57,-2.41
-0.05,0.01,0.01,-0.01,0.05,0.02,0.03,300.07,30.06,0.00,-0.42,-2.51
-0.04,0.05,0.03,-0.00,0.05,0.00,0.01,298.84,30.06,0.00,-0.22,-2.66
