Model : ,13,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.03,-0.13,0.03,0.02,0.07,0.03,0.04,289.24,30.01,0.00,-0.64,-2.23
-0.03,-0.12,0.03,0.01,0.06,0.02,0.03,295.74,30.02,0.00,-0.57,-2.21
-0.03,-0.10,0.03,0.01,0.04,0.00,0.02,302.11,30.02,0.00,-0.45,-2.27
-0.03,-0.08,0.04,0.01,0.04,-0.01,0.01,306.72,30.02,0.00,-0.33,-2.37
-0.03,-0.06,0.05,0.02,0.04,-0.02,-0.01,309.00,30.02,0.00,-0.27,-2.50
-0.03,-0.04,0.06,0.03,0.04,-0.03,-0.02,309.13,30.02,0.00,-0.33,-2.62
-0.04,-0.04,0.07,0.05,0.05,-0.02,-0.02,307.74,30.02,0.00,-0.53,-2.70
-0.04,-0.05,0.07,0.07,0.06,-0.02,-0.02,305.73,30.02,0.00,-0.79,-2.73
-0.04,-0.06,0.07,0.09,0.07,-0.01,-0.02,303.97,30.02,0.00,-0.96,-2.69
-0.04,-0.08,0.07,0.10,0.08,0.01,-0.01,302.97,30.01,0.00,-0.94,-2.59
-0.04,-0.10,0.07,0.09,0.08,0.03,-0.01,302.70,30.01,0.00,-0.76,-2.46
-0.04,-0.11,0.06,0.09,0.09,0.05,-0.00,302.82,30.01,0.00,-0.57,-2.33
-0.04,-0.12,0.04,0.07,0.09,0.06,0.00,302.95,30.01,0.00,-0.46,-2.25
-0.05,-0.13,0.03,0.06,0.08,0.06,0.01,302.55,30.00,0.00,-0.46,-2.22
-0.05,-0.12,0.02,0.05,0.07,0.06,0.02,300.59,30.00,0.00,-0.49,-2.23
-0.04,-0.11,0.02,0.04,0.06,0.05,0.03,296.52,30.00,0.00,-0.47,-2.28
-0.04,-0.08,0.02,0.03,0.04,0.03,0.03,291.50,30.00,0.00,-0.40,-2.34
-0.04,-0.04,0.03,0.02,0.04,0.02,0.03,287.88,30.01,0.00,-0.34,-2.44
-0.03,0.01,0.05,0.02,0.03,0.00,0.02,287.24,30.01,0.00,-0.34,-2.57
-0.03,0.08,0.06,0.03,0.04,-0.01,0.01,289.57,30.01,0.00,-0.42,-2.71
-0.03,0.14,0.07,0.04,0.05,-0.02,-0.00,294.20,30.01,0.00,-0.57,-2.78
-0.03,0.19,0.08,0.05,0.06,-0.02,-0.01,300.18,30.01,0.00,-0.76,-2.74
-0.04,0.24,0.08,0.07,0.07,-0.02,-0.01,305.98,30.02,0.00,-0.95,-2.61
-0.04,0.27,0.08,0.08,0.08,-0.01,-0.01,309.97,30.02,0.00,-1.08,-2.46
-0.04,0.29,0.07,0.09,0.09,0.01,-0.00,311.35,30.02,0.00,-1.09,-2.32
-0.04,0.30,0.06,0.08,0.10,0.03,0.00,310.50,30.02,0.00,-1.00,-2.23
-0.04,0.30,0.05,0.07,0.10,0.05,0.01,308.34,30.02,0.00,-0.80,-2.21
-0.04,0.30,0.04,0.05,0.10,0.06,0.02,305.81,30.02,0.00,-0.53,-2.25
-0.05,0.28,0.03,0.04,0.09,0.06,0.03,303.64,30.02,0.00,-0.25,-2.35
-0.04,0.27,0.02,0.03,0.07,0.06,0.04,302.23,30.02,0.00,-0.08,-2.50
-0.04,0.26,0.02,0.02,0.06,0.05,0.04,301.61,30.03,0.00,-0.07,-2.70
-0.03,0.27,0.02,0.01,0.04,0.03,0.04,301.36,30.03,0.00,-0.18,-2.90
-0.02,0.28,0.03,0.01,0.04,0.02,0.03,300.55,30.03,0.00,-0.31,-3.02
-0.02,0.29,0.05,0.01,0.03,0.00,0.02,298.55,30.03,0.00,-0.36,-3.03
-0.01,0.31,0.06,0.03,0.04,-0.01,0.00,295.50,30.03,0.00,-0.30,-2.93
-0.01,0.32,0.07,0.04,0.05,-0.02,-0.01,291.78,30.03,0.00,-0.16,-2.78
-0.01,0.30,0.08,0.06,0.06,-0.02,-0.02,287.75,30.03,0.00,0.05,-2.62
-0.02,0.27,0.09,0.08,0.07,-0.01,-0.02,284.56,30.02,0.00,0.25,-2.50
-0.03,0.23,0.08,0.09,0.08,0.01,-0.02,284.23,30.02,0.00,0.37,-2.44
-0.04,0.19,0.08,0.09,0.09,0.03,-0.01,287.83,30.02,0.00,0.39,-2.45
-0.05,0.14,0.07,0.09,0.09,0.05,-0.00,294.30,30.03,0.00,0.32,-2.51
-0.06,0.10,0.05,0.07,0.09,0.06,0.01,301.65,30.03,0.00,0.17,-2.62
-0.06,0.08,0.04,0.05,0.09,0.06,0.02,308.26,30.04,0.00,0.00,-2.77
-0.07,0.06,0.03,0.03,0.09,0.06,0.03,312.86,30.04,0.00,-0.16,-2.91
-0.06,0.06,0.02,0.02,0.08,0.05,0.04,314.50,30.04,0.00,-0.29,-3.00
-0.06,0.06,0.02,0.01,0.07,0.04,0.04,313.11,30.04,0.00,-0.37,-3.03
-0.05,0.06,0.03,0.00,0.05,0.03,0.03,309.74,30.04,0.00,-0.39,-2.98
-0.04,0.07,0.04,0.00,0.05,0.02,0.02,305.90,30.04,0.00,-0.32,-2.88
-0.04,0.08,0.05,0.01,0.04,0.00,0.01,302.71,30.05,0.00,-0.15,-2.73
-0.04,0.09,0.06,0.02,0.04,-0.01,-0.00,300.70,30.05,0.00,0.08,-2.57
-0.04,0.11,0.07,0.03,0.05,-0.02,-0.01,299.90,30.05,0.00,0.33,-2.44
-0.05,0.11,0.07,0.05,0.06,-0.03,-0.02,300.02,30.04,0.00,0.55,-2.36
-0.06,0.10,0.08,0.07,0.07,-0.02,-0.02,300.34,30.04,0.00,0.72,-2.34
-0.08,0.09,0.08,0.08,0.08,-0.01,-0.02,299.69,30.03,0.00,0.81,-2.39
-0.08,0.07,0.07,0.09,0.09,0.01,-0.02,297.33,30.02,0.00,0.82,-2.51
-0.09,0.04,0.06,0.09,0.10,0.03,-0.01,293.75,30.02,0.00,0.74,-2.66
-0.09,0.02,0.06,0.08,0.10,0.04,0.00,290.02,30.02,0.00,0.56,-2.79
-0.09,0.00,0.04,0.06,0.09,0.05,0.01,287.01,30.02,0.00,0.24,-2.86
-0.09,-0.01,0.03,0.05,0.09,0.06,0.03,285.59,30.03,0.00,-0.13,-2.86
-0.08,-0.02,0.03,0.03,0.08,0.05,0.03,287.05,30.03,0.00,-0.41,-2.79
-0.07,-0.02,0.03,0.02,0.07,0.04,0.04,291.87,30.03,0.00,-0.53,-2.67
-0.07,-0.01,0.03,0.01,0.05,0.03,0.03,298.61,30.03,0.00,-0.48,-2.53
-0.07,0.00,0.04,0.01,0.04,0.02,0.02,304.82,30.03,0.00,-0.37,-2.39
-0.07,0.02,0.05,0.02,0.03,0.00,0.00,308.76,30.03,0.00,-0.27,-2.27
-0.07,0.05,0.06,0.03,0.03,-0.01,-0.01,309.99,30.03,0.00,-0.25,-2.19
-0.07,0.07,0.07,0.05,0.04,-0.02,-0.03,308.86,30.03,0.00,-0.30,-2.17
-0.07,0.08,0.07,0.07,0.05,-0.02,-0.03,306.14,30.03,0.00,-0.44,-2.22
-0.07,0.07,0.08,0.09,0.06,-0.01,-0.03,303.01,30.04,0.00,-0.60,-2.32
-0.08,0.06,0.08,0.11,0.07,0.00,-0.03,300.65,30.04,0.00,-0.71,-2.46
-0.08,0.03,0.07,0.11,0.09,0.02,-0.02,299.70,30.03,0.00,-0.72,-2.61
-0.09,0.00,0.06,0.10,0.10,0.04,-0.01,300.03,30.03,0.00,-0.65,-2.74
-0.09,-0.02,0.05,0.09,0.10,0.05,-0.00,301.01,30.02,0.00,-0.57,-2.81
-0.09,-0.04,0.04,0.07,0.10,0.07,0.01,302.01,30.02,0.00,-0.55,-2.80
-0.08,-0.05,0.02,0.05,0.09,0.08,0.02,302.36,30.02,0.00,-0.59,-2.72
-0.08,-0.05,0.02,0.04,0.07,0.08,0.03,301.08,30.02,0.00,-0.65,-2.58
-0.07,-0.04,0.01,0.02,0.06,0.07,0.04,297.71,30.02,0.00,-0.70,-2.41
-0.07,-0.02,0.02,0.02,0.04,0.06,0.04,293.32,30.02,0.00,-0.70,-2.25
-0.06,0.01,0.03,0.02,0.03,0.04,0.03,290.06,30.02,0.00,-0.64,-2.14
-0.06,0.05,0.04,0.02,0.03,0.02,0.02,289.39,30.02,0.00,-0.49,-2.11
-0.06,0.10,0.05,0.02,0.03,0.00,0.00,291.35,30.02,0.00,-0.31,-2.16
-0.06,0.14,0.06,0.03,0.04,-0.01,-0.01,295.36,30.02,0.00,-0.22,-2.27
-0.06,0.17,0.07,0.05,0.05,-0.02,-0.02,300.57,30.02,0.00,-0.29,-2.45
-0.06,0.20,0.08,0.06,0.06,-0.02,-0.02,305.59,30.03,0.00,-0.48,-2.65
-0.06,0.21,0.08,0.08,0.07,-0.01,-0.02,308.83,30.03,0.00,-0.69,-2.80
-0.07,0.21,0.07,0.08,0.08,0.01,-0.01,309.50,30.04,0.00,-0.82,-2.86
-0.07,0.21,0.07,0.08,0.09,0.02,-0.00,308.04,30.04,0.00,-0.83,-2.83
-0.07,0.20,0.05,0.07,0.09,0.04,0.01,305.45,30.04,0.00,-0.73,-2.74
-0.07,0.19,0.04,0.06,0.09,0.04,0.02,302.72,30.04,0.00,-0.53,-2.60
-0.06,0.19,0.02,0.05,0.08,0.05,0.03,300.63,30.03,0.00,-0.30,-2.45
