Model : ,23,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.05,0.17,0.05,0.09,0.07,0.02,-0.03,301.20,32.22,0.00,-0.34,-2.49
-0.06,0.17,0.05,0.10,0.08,0.03,-0.03,300.12,32.22,0.00,-0.38,-2.37
-0.07,0.16,0.04,0.10,0.10,0.05,-0.02,297.75,32.22,0.00,-0.42,-2.23
-0.07,0.14,0.04,0.10,0.11,0.06,-0.01,293.86,32.22,0.00,-0.42,-2.11
-0.07,0.13,0.03,0.10,0.11,0.08,0.01,289.57,32.22,0.00,-0.38,-2.04
-0.06,0.13,0.02,0.08,0.10,0.09,0.02,287.07,32.22,0.00,-0.42,-2.03
-0.06,0.12,0.01,0.07,0.10,0.09,0.03,287.77,32.22,0.00,-0.59,-2.07
-0.06,0.13,0.00,0.05,0.09,0.08,0.04,291.35,32.22,0.00,-0.86,-2.15
-0.06,0.14,-0.00,0.04,0.08,0.07,0.04,296.81,32.22,0.00,-1.08,-2.28
-0.05,0.17,-0.00,0.03,0.07,0.05,0.04,303.04,32.22,0.00,-1.16,-2.46
-0.05,0.20,0.00,0.03,0.05,0.03,0.03,308.58,32.22,0.00,-1.07,-2.64
-0.04,0.23,0.01,0.03,0.04,0.01,0.02,311.91,32.22,0.00,-0.88,-2.74
-0.04,0.26,0.03,0.04,0.04,0.00,0.01,312.38,32.22,0.00,-0.64,-2.71
-0.04,0.28,0.05,0.05,0.04,0.00,-0.00,310.56,32.21,0.00,-0.43,-2.57
-0.04,0.29,0.06,0.06,0.05,0.00,-0.01,307.63,32.21,0.00,-0.29,-2.40
-0.04,0.29,0.06,0.07,0.07,0.01,-0.02,304.63,32.21,0.00,-0.24,-2.23
-0.05,0.29,0.06,0.09,0.08,0.02,-0.02,302.28,32.22,0.00,-0.27,-2.11
-0.05,0.27,0.05,0.09,0.09,0.03,-0.01,300.92,32.22,0.00,-0.34,-2.05
-0.06,0.24,0.04,0.09,0.10,0.05,0.00,300.50,32.22,0.00,-0.42,-2.05
-0.06,0.20,0.02,0.09,0.10,0.07,0.01,300.49,32.23,0.00,-0.49,-2.08
-0.06,0.16,0.01,0.08,0.10,0.08,0.02,299.84,32.23,0.00,-0.55,-2.15
-0.06,0.14,0.00,0.06,0.10,0.09,0.03,297.87,32.23,0.00,-0.58,-2.26
-0.05,0.14,-0.00,0.04,0.10,0.09,0.03,294.77,32.24,0.00,-0.59,-2.38
-0.05,0.15,0.00,0.03,0.09,0.08,0.04,291.05,32.24,0.00,-0.56,-2.48
-0.04,0.16,0.01,0.03,0.08,0.06,0.03,287.20,32.24,0.00,-0.47,-2.55
-0.04,0.18,0.02,0.03,0.07,0.04,0.03,284.34,32.24,0.00,-0.33,-2.57
-0.04,0.20,0.03,0.04,0.06,0.03,0.02,284.40,32.24,0.00,-0.12,-2.53
-0.04,0.23,0.04,0.05,0.06,0.02,0.01,288.37,32.24,0.00,0.14,-2.44
-0.05,0.26,0.06,0.06,0.06,0.01,-0.00,295.05,32.24,0.00,0.41,-2.32
-0.05,0.28,0.06,0.07,0.07,0.01,-0.01,302.28,32.24,0.00,0.57,-2.22
-0.06,0.29,0.07,0.08,0.08,0.02,-0.02,308.32,32.24,0.00,0.55,-2.16
-0.07,0.28,0.07,0.09,0.10,0.03,-0.02,312.11,32.24,0.00,0.39,-2.15
-0.07,0.27,0.07,0.10,0.11,0.04,-0.01,313.05,32.24,0.00,0.19,-2.20
-0.08,0.25,0.06,0.09,0.11,0.06,-0.01,311.31,32.24,0.00,0.03,-2.32
-0.07,0.22,0.05,0.09,0.12,0.07,0.00,307.99,32.24,0.00,-0.05,-2.46
-0.07,0.21,0.03,0.08,0.11,0.08,0.01,304.49,32.24,0.00,-0.06,-2.60
-0.07,0.20,0.02,0.06,0.11,0.09,0.02,301.78,32.24,0.00,-0.05,-2.70
-0.07,0.21,0.02,0.04,0.10,0.08,0.03,300.24,32.23,0.00,-0.01,-2.75
-0.07,0.22,0.01,0.03,0.09,0.07,0.04,299.82,32.23,0.00,0.03,-2.71
-0.07,0.24,0.02,0.03,0.08,0.05,0.03,300.18,32.23,0.00,0.09,-2.60
-0.07,0.25,0.03,0.03,0.07,0.03,0.03,300.59,32.23,0.00,0.15,-2.43
-0.07,0.27,0.04,0.04,0.06,0.02,0.02,299.85,32.23,0.00,0.23,-2.27
-0.06,0.28,0.05,0.05,0.06,0.01,0.00,297.24,32.23,0.00,0.33,-2.15
-0.06,0.28,0.07,0.06,0.06,0.01,-0.01,293.42,32.23,0.00,0.42,-2.10
-0.05,0.28,0.08,0.08,0.07,0.01,-0.02,289.79,32.24,0.00,0.48,-2.11
-0.05,0.27,0.08,0.09,0.08,0.02,-0.02,287.45,32.24,0.00,0.47,-2.19
-0.06,0.25,0.08,0.09,0.09,0.03,-0.02,287.04,32.24,0.00,0.41,-2.30
