Model : ,45,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.05,0.12,-0.03,0.04,0.08,0.09,0.01,287.29,32.33,0.00,-0.41,-2.08
-0.05,0.14,-0.02,0.03,0.07,0.09,0.01,292.32,32.33,0.00,-0.47,-2.17
-0.04,0.17,-0.01,0.03,0.06,0.07,0.00,298.77,32.33,0.00,-0.42,-2.29
-0.04,0.19,0.00,0.03,0.05,0.05,-0.00,305.32,32.33,0.00,-0.26,-2.43
-0.03,0.22,0.01,0.04,0.05,0.03,-0.01,310.61,32.33,0.00,-0.06,-2.56
-0.03,0.24,0.02,0.06,0.06,0.02,-0.02,313.36,32.33,0.00,0.00,-2.62
-0.03,0.25,0.03,0.07,0.06,0.01,-0.03,313.19,32.33,0.00,-0.16,-2.60
-0.03,0.27,0.03,0.09,0.07,0.02,-0.03,310.86,32.33,0.00,-0.49,-2.50
-0.03,0.27,0.02,0.10,0.08,0.02,-0.04,307.64,32.34,0.00,-0.77,-2.37
-0.04,0.27,0.02,0.10,0.09,0.04,-0.04,304.57,32.34,0.00,-0.85,-2.24
-0.04,0.27,0.01,0.10,0.10,0.05,-0.04,302.29,32.33,0.00,-0.76,-2.14
-0.05,0.25,0.00,0.09,0.11,0.06,-0.03,301.01,32.33,0.00,-0.63,-2.08
-0.05,0.23,-0.01,0.08,0.11,0.06,-0.02,300.56,32.33,0.00,-0.59,-2.06
-0.06,0.21,-0.02,0.07,0.11,0.06,-0.01,300.40,32.32,0.00,-0.66,-2.08
-0.06,0.19,-0.03,0.05,0.10,0.06,0.01,299.45,32.31,0.00,-0.72,-2.16
-0.06,0.18,-0.03,0.04,0.09,0.05,0.02,297.03,32.31,0.00,-0.66,-2.31
-0.06,0.18,-0.03,0.03,0.08,0.04,0.02,293.47,32.31,0.00,-0.48,-2.47
-0.06,0.19,-0.02,0.02,0.06,0.03,0.02,289.48,32.31,0.00,-0.22,-2.58
-0.06,0.20,-0.01,0.03,0.06,0.01,0.02,285.67,32.32,0.00,0.06,-2.57
-0.06,0.20,0.01,0.04,0.06,-0.00,0.01,283.17,32.32,0.00,0.29,-2.47
-0.06,0.20,0.02,0.06,0.06,-0.02,0.00,283.84,32.32,0.00,0.39,-2.32
