Model : ,40,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-08,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.11,0.08,0.04,0.08,0.08,0.04,-0.00,309.85,30.34,0.00,0.11,-2.34
-0.11,0.07,0.03,0.07,0.09,0.05,0.01,305.61,30.34,0.00,-0.04,-2.27
-0.11,0.07,0.01,0.05,0.09,0.06,0.02,301.94,30.34,0.00,-0.17,-2.29
-0.10,0.07,0.00,0.03,0.09,0.05,0.03,299.54,30.34,0.00,-0.24,-2.36
-0.09,0.09,-0.01,0.02,0.08,0.04,0.03,298.57,30.34,0.00,-0.28,-2.50
-0.08,0.10,-0.01,0.01,0.06,0.03,0.03,298.80,30.34,0.00,-0.30,-2.67
-0.07,0.12,-0.00,0.00,0.05,0.02,0.03,299.46,30.34,0.00,-0.31,-2.85
-0.07,0.13,0.01,0.00,0.04,0.01,0.02,299.38,30.34,0.00,-0.25,-2.97
-0.06,0.15,0.02,0.01,0.03,-0.01,0.01,297.79,30.34,0.00,-0.10,-2.99
-0.06,0.18,0.04,0.02,0.04,-0.02,0.00,294.95,30.35,0.00,0.10,-2.92
-0.06,0.20,0.05,0.03,0.04,-0.03,-0.00,291.53,30.35,0.00,0.31,-2.79
-0.06,0.22,0.06,0.05,0.05,-0.02,-0.01,288.16,30.34,0.00,0.50,-2.64
-0.06,0.23,0.07,0.07,0.07,-0.01,-0.00,285.87,30.34,0.00,0.61,-2.49
-0.06,0.24,0.07,0.08,0.08,0.00,-0.00,286.33,30.34,0.00,0.61,-2.38
-0.06,0.24,0.06,0.08,0.09,0.02,0.01,290.37,30.33,0.00,0.48,-2.32
-0.06,0.22,0.05,0.08,0.09,0.04,0.02,296.73,30.33,0.00,0.26,-2.32
-0.06,0.21,0.04,0.07,0.10,0.06,0.03,303.09,30.32,0.00,0.02,-2.37
-0.06,0.20,0.03,0.05,0.09,0.07,0.04,307.73,30.32,0.00,-0.21,-2.47
-0.06,0.18,0.01,0.04,0.08,0.06,0.05,309.91,30.32,0.00,-0.39,-2.60
-0.06,0.18,0.00,0.02,0.07,0.06,0.06,309.57,30.33,0.00,-0.57,-2.70
-0.06,0.18,0.00,0.01,0.05,0.04,0.06,307.18,30.33,0.00,-0.78,-2.75
-0.05,0.19,0.00,0.00,0.04,0.03,0.05,303.94,30.33,0.00,-1.00,-2.75
-0.04,0.20,0.01,0.00,0.03,0.02,0.04,301.23,30.33,0.00,-1.16,-2.70
-0.04,0.20,0.02,0.01,0.02,0.00,0.03,299.89,30.33,0.00,-1.24,-2.61
-0.04,0.20,0.04,0.02,0.03,-0.01,0.01,299.99,30.33,0.00,-1.23,-2.50
-0.04,0.19,0.05,0.03,0.03,-0.02,-0.01,301.09,30.33,0.00,-1.16,-2.40
-0.05,0.17,0.06,0.05,0.05,-0.02,-0.01,302.67,30.33,0.00,-1.08,-2.33
-0.05,0.16,0.06,0.07,0.06,-0.01,-0.01,303.85,30.32,0.00,-1.00,-2.30
-0.05,0.14,0.05,0.08,0.07,0.01,-0.01,303.24,30.32,0.00,-0.87,-2.33
-0.06,0.11,0.05,0.08,0.08,0.02,0.01,300.11,30.31,0.00,-0.67,-2.42
-0.06,0.08,0.04,0.08,0.09,0.03,0.02,295.46,30.31,0.00,-0.46,-2.54
-0.07,0.05,0.03,0.07,0.10,0.04,0.03,291.32,30.31,0.00,-0.36,-2.68
-0.07,0.02,0.02,0.05,0.10,0.05,0.04,289.18,30.32,0.00,-0.47,-2.82
-0.06,0.01,0.01,0.03,0.09,0.05,0.05,289.48,30.32,0.00,-0.73,-2.91
-0.06,-0.00,0.00,0.01,0.08,0.05,0.06,292.24,30.32,0.00,-1.02,-2.92
-0.05,-0.00,0.00,-0.00,0.07,0.04,0.05,297.01,30.32,0.00,-1.23,-2.82
-0.04,0.00,0.01,-0.01,0.05,0.03,0.04,302.35,30.33,0.00,-1.31,-2.64
-0.03,0.01,0.02,-0.00,0.04,0.02,0.03,306.50,30.33,0.00,-1.24,-2.46
-0.03,0.03,0.03,0.00,0.03,0.00,0.01,308.39,30.33,0.00,-1.04,-2.31
-0.03,0.05,0.04,0.02,0.03,-0.01,-0.00,308.11,30.33,0.00,-0.80,-2.23
-0.04,0.07,0.06,0.03,0.03,-0.01,-0.02,306.36,30.32,0.00,-0.59,-2.23
-0.04,0.07,0.06,0.05,0.04,-0.01,-0.02,303.95,30.32,0.00,-0.47,-2.31
-0.04,0.07,0.06,0.07,0.05,-0.00,-0.02,301.75,30.30,0.00,-0.43,-2.43
-0.04,0.06,0.06,0.08,0.06,0.01,-0.02,300.57,30.29,0.00,-0.41,-2.59
-0.04,0.04,0.05,0.08,0.07,0.02,-0.01,300.74,30.28,0.00,-0.37,-2.78
-0.05,0.01,0.04,0.08,0.08,0.03,0.00,301.73,30.28,0.00,-0.30,-2.95
-0.05,-0.02,0.03,0.06,0.08,0.05,0.02,302.40,30.28,0.00,-0.25,-3.04
-0.06,-0.04,0.02,0.05,0.08,0.05,0.03,301.88,30.28,0.00,-0.26,-3.01
-0.06,-0.05,0.02,0.03,0.07,0.05,0.04,300.01,30.29,0.00,-0.31,-2.88
-0.06,-0.05,0.02,0.02,0.06,0.04,0.05,296.74,30.29,0.00,-0.38,-2.70
-0.05,-0.04,0.02,0.01,0.05,0.03,0.04,292.30,30.30,0.00,-0.44,-2.51
-0.05,-0.01,0.03,0.00,0.03,0.02,0.04,287.96,30.31,0.00,-0.44,-2.36
-0.04,0.01,0.04,0.00,0.03,-0.00,0.02,285.90,30.31,0.00,-0.36,-2.27
-0.04,0.04,0.06,0.01,0.02,-0.02,0.01,287.36,30.31,0.00,-0.18,-2.26
-0.04,0.07,0.07,0.02,0.03,-0.03,-0.01,291.74,30.30,0.00,0.05,-2.30
-0.04,0.09,0.08,0.03,0.04,-0.03,-0.02,297.63,30.30,0.00,0.28,-2.41
-0.05,0.10,0.09,0.05,0.05,-0.03,-0.02,303.70,30.30,0.00,0.43,-2.57
-0.05,0.10,0.09,0.07,0.07,-0.02,-0.02,308.64,30.30,0.00,0.51,-2.75
-0.06,0.08,0.09,0.08,0.08,-0.01,-0.01,311.33,30.30,0.00,0.49,-2.87
-0.07,0.06,0.08,0.08,0.09,0.01,0.00,311.45,30.30,0.00,0.40,-2.90
-0.08,0.03,0.07,0.08,0.10,0.03,0.01,309.69,30.30,0.00,0.27,-2.85
-0.08,0.01,0.06,0.06,0.11,0.05,0.02,307.17,30.30,0.00,0.15,-2.74
-0.08,-0.00,0.04,0.05,0.10,0.06,0.03,304.85,30.30,0.00,0.06,-2.61
-0.08,-0.00,0.03,0.03,0.09,0.06,0.04,303.24,30.30,0.00,0.01,-2.49
-0.07,0.00,0.02,0.02,0.08,0.05,0.05,302.51,30.30,0.00,-0.01,-2.42
-0.06,0.02,0.02,0.01,0.06,0.03,0.04,302.54,30.30,0.00,-0.02,-2.38
-0.05,0.04,0.02,0.00,0.04,0.01,0.03,302.68,30.30,0.00,-0.03,-2.38
-0.04,0.07,0.03,0.01,0.03,-0.00,0.02,301.69,30.30,0.00,-0.02,-2.43
-0.03,0.10,0.05,0.01,0.03,-0.02,0.01,298.77,30.29,0.00,0.00,-2.52
-0.04,0.13,0.06,0.03,0.03,-0.03,-0.01,294.38,30.29,0.00,0.05,-2.64
-0.04,0.15,0.08,0.04,0.04,-0.03,-0.02,289.46,30.29,0.00,0.11,-2.74
-0.05,0.16,0.08,0.06,0.05,-0.03,-0.02,284.79,30.28,0.00,0.20,-2.80
-0.06,0.16,0.08,0.07,0.06,-0.02,-0.01,281.63,30.28,0.00,0.28,-2.82
-0.06,0.15,0.08,0.08,0.07,-0.00,-0.01,281.97,30.28,0.00,0.29,-2.77
-0.07,0.12,0.08,0.09,0.07,0.01,0.01,286.77,30.28,0.00,0.19,-2.65
-0.07,0.08,0.07,0.09,0.08,0.03,0.02,294.48,30.28,0.00,0.01,-2.50
-0.07,0.05,0.06,0.08,0.08,0.04,0.03,302.43,30.29,0.00,-0.19,-2.35
-0.07,0.03,0.05,0.06,0.08,0.05,0.04,308.56,30.29,0.00,-0.35,-2.25
-0.07,0.02,0.04,0.04,0.07,0.05,0.05,311.95,30.29,0.00,-0.46,-2.21
-0.06,0.02,0.03,0.02,0.06,0.05,0.05,312.47,30.28,0.00,-0.58,-2.23
-0.06,0.03,0.03,0.00,0.04,0.04,0.05,310.70,30.28,0.00,-0.75,-2.30
-0.05,0.05,0.04,-0.00,0.03,0.02,0.05,307.77,30.27,0.00,-0.96,-2.41
-0.05,0.08,0.05,-0.00,0.02,0.01,0.03,304.83,30.27,0.00,-1.12,-2.54
-0.05,0.11,0.06,0.00,0.02,-0.01,0.02,302.59,30.27,0.00,-1.19,-2.67
-0.05,0.14,0.07,0.02,0.02,-0.02,0.00,301.32,30.27,0.00,-1.17,-2.79
-0.05,0.16,0.08,0.03,0.03,-0.03,-0.01,300.92,30.27,0.00,-1.09,-2.84
-0.06,0.16,0.09,0.05,0.05,-0.02,-0.02,301.08,30.28,0.00,-0.97,-2.80
-0.07,0.15,0.08,0.07,0.07,-0.01,-0.02,301.16,30.28,0.00,-0.84,-2.70
-0.07,0.13,0.08,0.08,0.08,0.00,-0.02,299.95,30.28,0.00,-0.70,-2.58
-0.08,0.10,0.08,0.08,0.10,0.02,-0.01,296.74,30.28,0.00,-0.53,-2.47
-0.08,0.06,0.07,0.08,0.10,0.04,0.00,292.43,30.28,0.00,-0.36,-2.39
-0.09,0.04,0.06,0.07,0.10,0.05,0.02,288.99,30.28,0.00,-0.25,-2.36
-0.09,0.03,0.05,0.05,0.09,0.05,0.03,287.85,30.28,0.00,-0.24,-2.38
-0.08,0.02,0.05,0.04,0.08,0.05,0.04,289.29,30.28,0.00,-0.33,-2.43
-0.08,0.03,0.04,0.02,0.06,0.04,0.05,293.29,30.29,0.00,-0.50,-2.53
-0.07,0.05,0.04,0.01,0.05,0.02,0.05,299.36,30.29,0.00,-0.73,-2.65
-0.06,0.07,0.05,0.01,0.03,0.01,0.04,305.86,30.29,0.00,-0.96,-2.77
-0.05,0.10,0.06,0.01,0.02,-0.01,0.03,310.59,30.29,0.00,-1.10,-2.84
-0.05,0.13,0.07,0.01,0.02,-0.02,0.02,312.27,30.29,0.00,-1.12,-2.83
-0.06,0.16,0.08,0.02,0.02,-0.03,0.01,311.12,30.29,0.00,-1.04,-2.77
-0.06,0.19,0.09,0.03,0.03,-0.03,-0.00,308.16,30.29,0.00,-0.90,-2.67
-0.07,0.20,0.10,0.05,0.05,-0.03,-0.00,304.51,30.29,0.00,-0.77,-2.57
-0.07,0.19,0.11,0.07,0.07,-0.02,-0.00,301.21,30.30,0.00,-0.67,-2.49
-0.07,0.18,0.11,0.07,0.08,-0.00,0.00,299.09,30.30,0.00,-0.61,-2.47
-0.07,0.14,0.11,0.08,0.09,0.02,0.00,298.40,30.30,0.00,-0.59,-2.50
-0.07,0.11,0.10,0.07,0.10,0.04,0.01,298.69,30.30,0.00,-0.58,-2.59
-0.07,0.08,0.09,0.06,0.10,0.05,0.01,299.04,30.30,0.00,-0.58,-2.71
-0.07,0.06,0.08,0.04,0.09,0.05,0.02,298.70,30.30,0.00,-0.56,-2.85
-0.07,0.06,0.07,0.02,0.08,0.05,0.02,297.46,30.30,0.00,-0.54,-2.99
-0.07,0.07,0.06,0.01,0.07,0.04,0.03,295.23,30.29,0.00,-0.50,-3.07
-0.06,0.09,0.06,-0.00,0.05,0.03,0.03,292.15,30.30,0.00,-0.45,-3.07
-0.06,0.11,0.06,-0.00,0.04,0.02,0.03,289.23,30.30,0.00,-0.39,-2.99
-0.05,0.14,0.07,-0.00,0.03,0.00,0.02,288.31,30.31,0.00,-0.29,-2.85
-0.05,0.17,0.08,0.01,0.02,-0.01,0.00,290.48,30.31,0.00,-0.14,-2.67
-0.04,0.19,0.09,0.02,0.02,-0.01,-0.01,295.13,30.31,0.00,0.05,-2.49
-0.05,0.21,0.11,0.03,0.03,-0.02,-0.02,300.95,30.31,0.00,0.24,-2.36
-0.05,0.22,0.11,0.05,0.05,-0.02,-0.03,306.77,30.31,0.00,0.43,-2.31
-0.06,0.22,0.12,0.07,0.06,-0.02,-0.03,311.28,30.30,0.00,0.56,-2.33
-0.07,0.21,0.11,0.08,0.07,-0.01,-0.03,313.13,30.30,0.00,0.60,-2.41
-0.07,0.18,0.11,0.08,0.09,0.00,-0.02,311.81,30.30,0.00,0.53,-2.56
-0.08,0.16,0.10,0.07,0.09,0.03,-0.01,308.30,30.30,0.00,0.37,-2.72
-0.08,0.13,0.08,0.06,0.10,0.04,0.00,304.26,30.30,0.00,0.16,-2.85
-0.08,0.11,0.07,0.04,0.09,0.05,0.02,300.99,30.30,0.00,-0.08,-2.94
-0.07,0.10,0.06,0.03,0.08,0.05,0.02,299.14,30.30,0.00,-0.29,-2.97
-0.07,0.10,0.05,0.01,0.07,0.04,0.03,298.84,30.30,0.00,-0.43,-2.93
-0.06,0.11,0.06,0.00,0.06,0.02,0.03,299.83,30.30,0.00,-0.49,-2.82
-0.05,0.14,0.06,0.00,0.04,-0.00,0.02,301.33,30.30,0.00,-0.47,-2.68
-0.04,0.17,0.08,0.01,0.03,-0.02,0.01,302.22,30.30,0.00,-0.36,-2.54
-0.03,0.20,0.09,0.01,0.03,-0.03,0.00,301.82,30.30,0.00,-0.18,-2.43
-0.03,0.22,0.11,0.03,0.03,-0.04,-0.01,300.10,30.30,0.00,0.03,-2.37
-0.03,0.23,0.12,0.04,0.04,-0.04,-0.02,297.15,30.30,0.00,0.20,-2.37
-0.04,0.23,0.12,0.06,0.05,-0.03,-0.02,293.26,30.29,0.00,0.29,-2.44
-0.04,0.23,0.12,0.07,0.07,-0.02,-0.02,289.65,30.29,0.00,0.31,-2.55
-0.05,0.21,0.11,0.08,0.08,0.00,-0.01,288.40,30.28,0.00,0.28,-2.68
-0.05,0.18,0.10,0.08,0.09,0.02,-0.00,290.72,30.28,0.00,0.22,-2.82
-0.06,0.15,0.09,0.07,0.09,0.05,0.02,295.70,30.28,0.00,0.15,-2.92
-0.06,0.12,0.07,0.06,0.09,0.06,0.03,301.25,30.28,0.00,0.08,-2.94
-0.06,0.11,0.06,0.04,0.08,0.06,0.05,305.67,30.28,0.00,0.01,-2.85
-0.06,0.11,0.05,0.02,0.07,0.06,0.05,308.11,30.28,0.00,-0.08,-2.68
-0.05,0.11,0.05,0.00,0.06,0.04,0.06,308.34,30.29,0.00,-0.23,-2.50
-0.05,0.13,0.05,-0.01,0.05,0.03,0.05,306.73,30.29,0.00,-0.48,-2.37
-0.04,0.14,0.06,-0.01,0.04,0.01,0.04,304.27,30.29,0.00,-0.77,-2.30
-0.03,0.16,0.07,-0.01,0.03,-0.00,0.03,302.19,30.29,0.00,-0.99,-2.30
-0.03,0.18,0.09,0.00,0.03,-0.01,0.01,301.29,30.29,0.00,-1.04,-2.35
-0.03,0.21,0.10,0.01,0.03,-0.02,-0.01,301.62,30.29,0.00,-0.96,-2.44
-0.04,0.23,0.10,0.03,0.04,-0.02,-0.02,302.81,30.29,0.00,-0.86,-2.57
-0.04,0.23,0.11,0.05,0.05,-0.01,-0.02,304.38,30.29,0.00,-0.83,-2.74
-0.05,0.22,0.10,0.07,0.07,0.00,-0.03,305.52,30.29,0.00,-0.89,-2.90
-0.06,0.20,0.10,0.08,0.08,0.02,-0.02,304.96,30.29,0.00,-0.99,-3.00
-0.07,0.16,0.09,0.08,0.09,0.03,-0.02,302.01,30.29,0.00,-1.06,-3.00
-0.07,0.12,0.08,0.07,0.09,0.05,-0.01,297.57,30.29,0.00,-1.09,-2.90
-0.07,0.10,0.08,0.06,0.09,0.06,0.00,293.44,30.29,0.00,-1.10,-2.75
-0.07,0.08,0.07,0.04,0.09,0.07,0.01,290.94,30.29,0.00,-1.12,-2.57
-0.07,0.08,0.07,0.02,0.08,0.06,0.02,290.62,30.29,0.00,-1.14,-2.42
-0.06,0.09,0.07,0.01,0.07,0.05,0.03,292.71,30.29,0.00,-1.16,-2.32
-0.05,0.10,0.07,-0.00,0.06,0.04,0.03,296.98,30.29,0.00,-1.17,-2.29
-0.05,0.12,0.08,-0.00,0.05,0.02,0.03,302.09,30.30,0.00,-1.14,-2.33
-0.04,0.14,0.08,0.00,0.04,0.00,0.03,306.32,30.30,0.00,-1.09,-2.45
-0.04,0.16,0.10,0.01,0.04,-0.01,0.02,308.57,30.30,0.00,-0.98,-2.63
-0.05,0.18,0.11,0.02,0.04,-0.02,0.01,308.81,30.30,0.00,-0.86,-2.82
-0.06,0.20,0.12,0.04,0.05,-0.02,0.00,307.59,30.30,0.00,-0.73,-2.97
-0.06,0.20,0.12,0.05,0.06,-0.01,-0.01,305.64,30.30,0.00,-0.63,-3.00
-0.06,0.20,0.12,0.07,0.07,-0.01,-0.01,303.72,30.31,0.00,-0.55,-2.95
-0.06,0.18,0.12,0.07,0.08,0.01,-0.01,302.46,30.31,0.00,-0.47,-2.82
-0.06,0.15,0.11,0.07,0.08,0.03,-0.00,302.12,30.31,0.00,-0.38,-2.67
-0.06,0.10,0.10,0.07,0.08,0.04,0.01,302.54,30.31,0.00,-0.29,-2.52
-0.06,0.06,0.09,0.06,0.08,0.06,0.02,303.36,30.31,0.00,-0.26,-2.42
-0.06,0.04,0.08,0.04,0.07,0.06,0.03,304.22,30.31,0.00,-0.35,-2.38
-0.07,0.03,0.07,0.02,0.06,0.05,0.04,304.48,30.31,0.00,-0.50,-2.40
-0.06,0.04,0.06,0.01,0.05,0.05,0.04,302.87,30.31,0.00,-0.64,-2.47
-0.06,0.07,0.07,0.01,0.04,0.03,0.04,298.73,30.30,0.00,-0.69,-2.59
-0.06,0.09,0.07,0.01,0.03,0.02,0.03,293.41,30.30,0.00,-0.62,-2.72
-0.05,0.12,0.08,0.02,0.02,0.02,0.02,289.76,30.30,0.00,-0.45,-2.83
-0.05,0.16,0.10,0.03,0.02,0.01,0.00,289.74,30.31,0.00,-0.18,-2.88
-0.05,0.18,0.11,0.05,0.02,0.00,-0.01,293.15,30.31,0.00,0.12,-2.88
-0.05,0.20,0.12,0.06,0.03,0.00,-0.02,298.66,30.31,0.00,0.40,-2.81
-0.06,0.21,0.12,0.07,0.04,0.00,-0.02,304.85,30.31,0.00,0.61,-2.69
-0.06,0.20,0.12,0.08,0.06,0.01,-0.02,310.15,30.30,0.00,0.73,-2.53
-0.07,0.19,0.12,0.08,0.07,0.02,-0.01,313.12,30.30,0.00,0.73,-2.40
-0.07,0.16,0.11,0.08,0.07,0.04,-0.00,313.23,30.30,0.00,0.59,-2.31
-0.08,0.14,0.11,0.07,0.08,0.05,0.01,311.16,30.30,0.00,0.36,-2.27
-0.08,0.11,0.10,0.06,0.08,0.07,0.02,308.12,30.31,0.00,0.10,-2.31
-0.08,0.09,0.09,0.04,0.07,0.07,0.03,305.16,30.31,0.00,-0.15,-2.41
-0.08,0.08,0.08,0.02,0.07,0.06,0.04,302.93,30.31,0.00,-0.35,-2.54
-0.07,0.08,0.08,0.01,0.06,0.05,0.05,301.66,30.31,0.00,-0.45,-2.68
-0.07,0.09,0.08,0.01,0.05,0.03,0.04,301.22,30.31,0.00,-0.46,-2.81
-0.06,0.10,0.09,0.01,0.04,0.01,0.04,301.15,30.31,0.00,-0.38,-2.90
-0.05,0.11,0.10,0.01,0.04,-0.01,0.03,300.69,30.31,0.00,-0.23,-2.93
-0.04,0.14,0.11,0.03,0.04,-0.02,0.02,299.33,30.31,0.00,-0.01,-2.87
-0.04,0.17,0.12,0.04,0.04,-0.02,0.00,297.08,30.31,0.00,0.21,-2.76
-0.04,0.19,0.12,0.05,0.05,-0.02,-0.00,293.96,30.31,0.00,0.32,-2.62
-0.05,0.21,0.13,0.07,0.06,-0.02,-0.01,290.14,30.30,0.00,0.27,-2.49
-0.06,0.21,0.12,0.07,0.07,-0.01,-0.00,286.83,30.30,0.00,0.08,-2.39
-0.06,0.20,0.12,0.08,0.08,0.01,0.01,286.31,30.29,0.00,-0.14,-2.34
-0.07,0.18,0.11,0.07,0.08,0.03,0.02,289.94,30.29,0.00,-0.32,-2.34
-0.07,0.15,0.10,0.06,0.09,0.04,0.03,296.53,30.29,0.00,-0.41,-2.39
-0.07,0.13,0.09,0.05,0.09,0.06,0.04,303.54,30.29,0.00,-0.45,-2.47
-0.07,0.12,0.08,0.03,0.08,0.06,0.04,308.95,30.29,0.00,-0.44,-2.59
-0.07,0.12,0.08,0.01,0.08,0.06,0.04,311.80,30.29,0.00,-0.44,-2.72
-0.07,0.13,0.08,-0.00,0.07,0.05,0.03,311.90,30.29,0.00,-0.51,-2.80
-0.06,0.14,0.08,-0.01,0.06,0.03,0.02,309.71,30.29,0.00,-0.66,-2.82
-0.05,0.16,0.09,-0.00,0.05,0.01,0.01,306.40,30.29,0.00,-0.87,-2.76
-0.04,0.17,0.10,0.01,0.04,-0.00,0.00,303.20,30.30,0.00,-1.04,-2.65
-0.03,0.19,0.11,0.02,0.03,-0.01,-0.00,300.89,30.30,0.00,-1.10,-2.50
-0.04,0.21,0.13,0.04,0.03,-0.02,-0.01,299.72,30.30,0.00,-1.06,-2.37
-0.04,0.23,0.14,0.05,0.04,-0.01,-0.01,299.51,30.31,0.00,-0.98,-2.29
-0.05,0.24,0.14,0.07,0.06,-0.01,-0.00,299.91,30.31,0.00,-0.89,-2.29
-0.06,0.23,0.14,0.08,0.07,0.00,0.00,300.30,30.31,0.00,-0.82,-2.38
-0.07,0.22,0.13,0.09,0.08,0.02,0.01,299.73,30.30,0.00,-0.77,-2.53
