Model : ,21,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.07,0.03,0.20,0.06,0.09,0.08,0.05,303.01,32.21,0.00,-0.69,-2.00
-0.07,0.04,0.20,0.05,0.08,0.07,0.05,303.78,32.22,0.00,-0.59,-2.00
-0.06,0.07,0.20,0.05,0.07,0.06,0.05,303.95,32.22,0.00,-0.36,-2.06
-0.05,0.10,0.21,0.04,0.06,0.05,0.04,302.29,32.22,0.00,-0.08,-2.19
-0.04,0.14,0.22,0.05,0.06,0.04,0.03,298.11,32.22,0.00,0.16,-2.37
-0.04,0.17,0.23,0.05,0.06,0.03,0.01,292.83,32.22,0.00,0.32,-2.56
-0.03,0.20,0.24,0.06,0.06,0.02,0.00,289.42,32.22,0.00,0.39,-2.69
-0.04,0.21,0.24,0.08,0.06,0.02,-0.00,289.90,32.22,0.00,0.40,-2.71
-0.04,0.21,0.24,0.09,0.07,0.03,-0.01,293.95,32.22,0.00,0.38,-2.64
-0.05,0.19,0.24,0.10,0.08,0.04,-0.01,300.02,32.22,0.00,0.36,-2.50
-0.06,0.16,0.23,0.10,0.09,0.06,0.00,306.50,32.22,0.00,0.35,-2.34
-0.06,0.14,0.23,0.10,0.10,0.08,0.01,311.78,32.22,0.00,0.34,-2.19
-0.06,0.12,0.22,0.09,0.10,0.09,0.02,314.39,32.22,0.00,0.31,-2.10
-0.07,0.11,0.21,0.08,0.10,0.10,0.03,313.85,32.22,0.00,0.22,-2.07
-0.07,0.12,0.20,0.06,0.10,0.09,0.04,311.02,32.23,0.00,0.09,-2.10
-0.07,0.13,0.19,0.05,0.09,0.08,0.04,307.32,32.23,0.00,-0.09,-2.19
-0.07,0.14,0.19,0.04,0.08,0.07,0.04,303.93,32.24,0.00,-0.32,-2.32
-0.07,0.16,0.19,0.03,0.07,0.06,0.04,301.54,32.24,0.00,-0.53,-2.47
-0.06,0.18,0.20,0.03,0.06,0.05,0.03,300.31,32.24,0.00,-0.66,-2.59
-0.05,0.20,0.21,0.04,0.05,0.03,0.02,300.04,32.24,0.00,-0.66,-2.66
-0.04,0.22,0.22,0.05,0.06,0.02,0.01,300.17,32.23,0.00,-0.53,-2.66
-0.03,0.24,0.23,0.06,0.06,0.01,0.00,299.80,32.23,0.00,-0.26,-2.61
-0.03,0.24,0.23,0.08,0.08,0.01,0.00,298.37,32.23,0.00,0.12,-2.50
-0.04,0.22,0.24,0.09,0.09,0.02,0.00,295.95,32.23,0.00,0.51,-2.38
-0.04,0.20,0.24,0.10,0.10,0.03,0.00,292.77,32.23,0.00,0.75,-2.27
-0.05,0.17,0.23,0.10,0.10,0.05,0.01,289.12,32.23,0.00,0.73,-2.19
-0.05,0.14,0.23,0.10,0.11,0.06,0.02,286.20,32.23,0.00,0.51,-2.16
-0.06,0.12,0.22,0.09,0.11,0.08,0.03,286.16,32.23,0.00,0.23,-2.19
-0.06,0.11,0.21,0.08,0.11,0.08,0.04,290.26,32.22,0.00,0.02,-2.27
-0.06,0.11,0.20,0.06,0.10,0.08,0.05,297.17,32.22,0.00,-0.09,-2.38
-0.06,0.12,0.20,0.05,0.09,0.08,0.06,304.19,32.22,0.00,-0.16,-2.48
-0.05,0.14,0.20,0.04,0.07,0.07,0.06,309.24,32.21,0.00,-0.28,-2.57
-0.04,0.16,0.20,0.03,0.05,0.05,0.05,311.50,32.21,0.00,-0.42,-2.62
-0.03,0.18,0.21,0.04,0.04,0.04,0.04,311.03,32.21,0.00,-0.53,-2.60
-0.03,0.20,0.22,0.04,0.03,0.03,0.03,308.49,32.21,0.00,-0.54,-2.51
-0.03,0.22,0.24,0.05,0.03,0.02,0.02,305.10,32.22,0.00,-0.47,-2.38
-0.04,0.23,0.25,0.07,0.04,0.02,0.01,302.06,32.22,0.00,-0.41,-2.24
-0.04,0.24,0.25,0.08,0.05,0.02,0.00,300.06,32.22,0.00,-0.41,-2.11
-0.05,0.24,0.26,0.10,0.06,0.03,0.00,299.25,32.22,0.00,-0.48,-2.03
-0.06,0.22,0.25,0.11,0.07,0.05,0.01,299.35,32.21,0.00,-0.58,-2.00
-0.06,0.20,0.25,0.11,0.09,0.07,0.01,299.97,32.21,0.00,-0.64,-2.04
-0.06,0.18,0.24,0.10,0.09,0.08,0.02,300.46,32.21,0.00,-0.67,-2.13
-0.07,0.16,0.23,0.09,0.10,0.10,0.03,299.85,32.22,0.00,-0.69,-2.26
-0.07,0.14,0.22,0.08,0.09,0.10,0.04,297.58,32.22,0.00,-0.74,-2.43
-0.07,0.13,0.21,0.06,0.08,0.10,0.05,294.42,32.22,0.00,-0.83,-2.58
-0.06,0.13,0.21,0.05,0.07,0.10,0.06,292.03,32.22,0.00,-0.94,-2.67
-0.06,0.14,0.21,0.04,0.06,0.08,0.06,291.61,32.22,0.00,-1.05,-2.64
-0.05,0.16,0.21,0.03,0.05,0.07,0.05,293.29,32.22,0.00,-1.14,-2.52
-0.04,0.19,0.22,0.03,0.05,0.06,0.04,296.87,32.22,0.00,-1.16,-2.36
-0.04,0.21,0.23,0.03,0.04,0.05,0.03,301.87,32.22,0.00,-1.06,-2.20
-0.04,0.23,0.24,0.04,0.05,0.03,0.02,306.93,32.22,0.00,-0.89,-2.09
-0.05,0.25,0.26,0.06,0.06,0.03,0.01,310.26,32.22,0.00,-0.69,-2.03
-0.06,0.25,0.26,0.07,0.06,0.03,0.00,310.87,32.22,0.00,-0.51,-2.03
-0.06,0.24,0.27,0.09,0.07,0.04,0.00,309.11,32.22,0.00,-0.38,-2.07
-0.07,0.22,0.27,0.10,0.08,0.05,0.01,306.01,32.23,0.00,-0.28,-2.18
-0.07,0.20,0.27,0.10,0.09,0.07,0.02,302.57,32.22,0.00,-0.22,-2.35
