Model : ,36,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-08,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.02,0.21,0.03,0.03,0.05,-0.04,0.00,288.18,30.08,0.00,-0.09,-2.67
-0.02,0.23,0.04,0.05,0.05,-0.03,-0.01,285.13,30.08,0.00,-0.01,-2.83
-0.03,0.25,0.04,0.06,0.05,-0.02,-0.02,284.99,30.08,0.00,0.02,-2.97
-0.03,0.25,0.04,0.07,0.06,-0.01,-0.02,288.62,30.08,0.00,-0.04,-3.06
-0.04,0.25,0.04,0.08,0.07,0.01,-0.01,294.78,30.08,0.00,-0.19,-3.09
-0.04,0.24,0.03,0.07,0.08,0.02,-0.00,301.28,30.08,0.00,-0.38,-3.04
-0.04,0.23,0.01,0.07,0.08,0.03,0.01,306.39,30.07,0.00,-0.58,-2.93
-0.05,0.22,-0.00,0.06,0.08,0.04,0.03,309.29,30.07,0.00,-0.72,-2.79
-0.05,0.21,-0.01,0.04,0.07,0.05,0.04,309.76,30.07,0.00,-0.76,-2.67
-0.05,0.22,-0.02,0.02,0.06,0.04,0.04,308.16,30.07,0.00,-0.66,-2.60
-0.04,0.23,-0.01,0.01,0.05,0.03,0.03,305.55,30.07,0.00,-0.47,-2.58
-0.03,0.26,-0.01,-0.01,0.04,0.02,0.02,303.11,30.07,0.00,-0.24,-2.62
-0.02,0.28,0.00,-0.01,0.04,0.00,0.01,301.64,30.07,0.00,0.00,-2.70
-0.01,0.30,0.02,-0.00,0.03,-0.02,0.00,301.30,30.07,0.00,0.19,-2.79
-0.00,0.32,0.03,0.01,0.03,-0.03,-0.01,301.83,30.08,0.00,0.25,-2.89
-0.00,0.31,0.05,0.03,0.04,-0.03,-0.02,302.84,30.08,0.00,0.15,-2.99
-0.01,0.30,0.06,0.05,0.05,-0.03,-0.03,303.56,30.07,0.00,-0.06,-3.07
-0.02,0.27,0.07,0.06,0.06,-0.02,-0.03,302.62,30.07,0.00,-0.31,-3.07
-0.03,0.24,0.07,0.07,0.08,-0.01,-0.03,299.25,30.07,0.00,-0.55,-2.99
-0.04,0.20,0.07,0.08,0.09,0.01,-0.02,294.42,30.07,0.00,-0.72,-2.84
-0.05,0.16,0.06,0.08,0.10,0.02,-0.01,290.11,30.08,0.00,-0.80,-2.67
-0.06,0.12,0.04,0.07,0.11,0.04,0.00,287.79,30.08,0.00,-0.79,-2.52
-0.06,0.07,0.02,0.06,0.10,0.05,0.01,287.95,30.08,0.00,-0.71,-2.42
-0.06,0.04,0.01,0.05,0.09,0.05,0.02,290.81,30.08,0.00,-0.56,-2.41
-0.05,0.02,-0.00,0.03,0.08,0.04,0.03,296.03,30.08,0.00,-0.35,-2.48
-0.04,0.01,-0.01,0.02,0.06,0.03,0.03,302.11,30.08,0.00,-0.13,-2.62
-0.04,0.01,-0.00,0.01,0.05,0.02,0.02,307.05,30.07,0.00,0.03,-2.78
-0.03,0.03,0.01,0.00,0.04,0.00,0.01,309.66,30.07,0.00,0.11,-2.94
-0.03,0.06,0.02,0.01,0.03,-0.02,-0.00,309.89,30.07,0.00,0.09,-3.06
-0.04,0.08,0.03,0.02,0.04,-0.03,-0.01,308.41,30.07,0.00,0.01,-3.10
-0.04,0.10,0.04,0.03,0.04,-0.03,-0.02,306.06,30.07,0.00,-0.11,-3.04
-0.04,0.10,0.05,0.04,0.05,-0.03,-0.02,303.72,30.07,0.00,-0.24,-2.92
-0.05,0.09,0.06,0.04,0.06,-0.02,-0.02,302.12,30.07,0.00,-0.36,-2.77
-0.05,0.08,0.05,0.05,0.08,-0.01,-0.01,301.56,30.06,0.00,-0.46,-2.62
-0.06,0.06,0.04,0.04,0.09,0.01,-0.00,301.70,30.07,0.00,-0.54,-2.51
-0.07,0.03,0.03,0.04,0.11,0.02,0.01,301.71,30.07,0.00,-0.61,-2.44
-0.07,0.01,0.01,0.03,0.11,0.03,0.01,300.91,30.07,0.00,-0.66,-2.42
-0.08,-0.02,-0.00,0.02,0.10,0.04,0.02,299.14,30.07,0.00,-0.70,-2.44
-0.08,-0.04,-0.01,0.01,0.09,0.05,0.03,296.19,30.07,0.00,-0.79,-2.53
-0.08,-0.04,-0.02,0.00,0.08,0.04,0.03,292.12,30.07,0.00,-0.94,-2.69
-0.08,-0.03,-0.01,-0.01,0.07,0.03,0.03,288.10,30.08,0.00,-1.12,-2.88
-0.08,-0.02,-0.01,-0.02,0.06,0.02,0.02,286.29,30.08,0.00,-1.25,-3.03
-0.07,0.01,0.01,-0.01,0.05,0.00,0.01,287.96,30.07,0.00,-1.29,-3.08
-0.07,0.04,0.02,-0.01,0.04,-0.02,0.01,292.54,30.07,0.00,-1.22,-3.03
-0.06,0.07,0.03,0.00,0.04,-0.03,-0.00,298.67,30.07,0.00,-1.06,-2.92
-0.06,0.09,0.04,0.02,0.04,-0.04,-0.01,305.07,30.08,0.00,-0.85,-2.77
-0.06,0.10,0.05,0.04,0.04,-0.03,-0.02,310.33,30.08,0.00,-0.62,-2.63
-0.06,0.10,0.05,0.05,0.05,-0.02,-0.03,313.05,30.09,0.00,-0.46,-2.54
