Model : ,13,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.07,-0.05,0.03,0.01,0.04,0.05,0.04,298.48,30.00,0.00,-0.42,-2.46
-0.06,-0.03,0.03,0.01,0.03,0.04,0.03,303.87,30.00,0.00,-0.59,-2.57
-0.06,-0.01,0.04,0.02,0.03,0.02,0.02,307.79,30.00,0.00,-0.58,-2.68
-0.06,-0.00,0.06,0.03,0.03,0.01,0.00,309.18,30.00,0.00,-0.33,-2.79
-0.06,0.01,0.07,0.04,0.04,0.00,-0.01,308.26,29.99,0.00,0.04,-2.86
-0.06,0.01,0.08,0.06,0.05,-0.00,-0.02,305.85,29.99,0.00,0.36,-2.86
-0.07,0.00,0.08,0.07,0.07,0.00,-0.02,302.89,29.99,0.00,0.47,-2.76
-0.07,-0.01,0.08,0.08,0.08,0.02,-0.02,300.31,29.99,0.00,0.40,-2.59
-0.08,-0.02,0.07,0.08,0.09,0.03,-0.01,298.95,29.99,0.00,0.26,-2.41
-0.09,-0.05,0.06,0.08,0.10,0.05,0.01,299.14,29.99,0.00,0.17,-2.27
-0.09,-0.08,0.05,0.07,0.10,0.06,0.02,300.30,29.99,0.00,0.18,-2.20
-0.09,-0.11,0.04,0.06,0.09,0.07,0.04,301.21,29.99,0.00,0.23,-2.21
-0.09,-0.12,0.03,0.04,0.08,0.08,0.05,300.98,29.99,0.00,0.27,-2.27
-0.09,-0.13,0.03,0.02,0.07,0.08,0.05,299.41,29.99,0.00,0.28,-2.38
-0.08,-0.12,0.03,0.01,0.06,0.07,0.05,296.51,29.98,0.00,0.25,-2.49
-0.07,-0.10,0.03,-0.00,0.05,0.06,0.04,292.53,29.98,0.00,0.19,-2.60
-0.06,-0.08,0.04,0.00,0.04,0.04,0.03,288.67,29.98,0.00,0.11,-2.69
-0.05,-0.06,0.06,0.01,0.03,0.03,0.02,286.92,29.98,0.00,0.07,-2.71
-0.05,-0.04,0.07,0.03,0.03,0.02,0.01,288.44,29.98,0.00,0.08,-2.66
-0.06,-0.02,0.08,0.05,0.04,0.02,-0.01,292.63,29.98,0.00,0.13,-2.56
-0.07,-0.02,0.09,0.06,0.05,0.02,-0.01,298.16,29.98,0.00,0.17,-2.44
-0.08,-0.02,0.09,0.08,0.07,0.02,-0.01,303.77,29.98,0.00,0.17,-2.33
-0.09,-0.03,0.08,0.09,0.08,0.03,-0.01,308.25,29.98,0.00,0.12,-2.24
-0.09,-0.04,0.07,0.09,0.10,0.04,0.00,310.49,29.98,0.00,0.06,-2.22
-0.09,-0.07,0.06,0.09,0.10,0.04,0.02,310.16,29.99,0.00,-0.00,-2.27
-0.09,-0.10,0.04,0.08,0.10,0.05,0.03,308.02,30.00,0.00,-0.05,-2.37
