Model : ,16,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-08,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.05,0.05,0.46,0.10,0.10,0.05,0.01,305.90,29.21,0.00,-0.35,-2.22
-0.06,0.03,0.46,0.10,0.11,0.06,0.02,309.41,29.21,0.00,-0.44,-2.31
-0.07,0.02,0.45,0.09,0.11,0.07,0.03,310.50,29.21,0.00,-0.54,-2.44
-0.07,0.01,0.44,0.07,0.11,0.07,0.04,309.16,29.21,0.00,-0.61,-2.60
-0.07,0.01,0.44,0.05,0.10,0.07,0.05,306.37,29.21,0.00,-0.61,-2.76
-0.06,0.01,0.43,0.04,0.09,0.06,0.05,303.54,29.21,0.00,-0.59,-2.86
-0.05,0.01,0.43,0.02,0.08,0.05,0.05,301.65,29.21,0.00,-0.55,-2.87
-0.04,0.01,0.43,0.01,0.06,0.04,0.05,301.02,29.22,0.00,-0.51,-2.79
-0.04,0.03,0.43,0.01,0.05,0.02,0.04,301.50,29.23,0.00,-0.42,-2.66
-0.04,0.07,0.43,0.02,0.05,0.01,0.03,302.74,29.23,0.00,-0.26,-2.51
-0.04,0.12,0.43,0.03,0.05,0.01,0.01,303.85,29.23,0.00,-0.07,-2.37
-0.04,0.18,0.43,0.04,0.06,0.00,0.00,303.36,29.22,0.00,0.08,-2.27
-0.05,0.22,0.43,0.06,0.07,0.00,-0.00,300.44,29.22,0.00,0.15,-2.22
-0.05,0.26,0.42,0.08,0.08,0.00,-0.00,295.82,29.22,0.00,0.14,-2.23
-0.06,0.28,0.41,0.09,0.10,0.01,-0.00,291.02,29.22,0.00,0.10,-2.28
-0.07,0.27,0.40,0.09,0.11,0.03,0.00,287.26,29.22,0.00,0.08,-2.39
-0.07,0.26,0.39,0.09,0.11,0.05,0.01,285.44,29.22,0.00,0.07,-2.51
-0.08,0.25,0.37,0.08,0.11,0.06,0.02,286.61,29.23,0.00,0.01,-2.63
-0.08,0.24,0.35,0.06,0.11,0.07,0.03,291.02,29.23,0.00,-0.17,-2.71
-0.08,0.24,0.34,0.05,0.11,0.07,0.05,297.25,29.23,0.00,-0.40,-2.75
-0.07,0.25,0.32,0.04,0.09,0.06,0.05,303.08,29.23,0.00,-0.57,-2.73
-0.07,0.27,0.32,0.03,0.08,0.05,0.06,307.01,29.23,0.00,-0.59,-2.64
-0.06,0.29,0.32,0.03,0.07,0.04,0.05,308.61,29.23,0.00,-0.46,-2.52
-0.05,0.31,0.33,0.03,0.06,0.03,0.04,308.17,29.23,0.00,-0.25,-2.41
-0.04,0.34,0.34,0.04,0.05,0.02,0.03,306.39,29.22,0.00,-0.01,-2.33
-0.04,0.36,0.35,0.06,0.05,0.01,0.02,304.20,29.22,0.00,0.19,-2.30
-0.04,0.38,0.36,0.08,0.06,0.01,0.01,302.53,29.22,0.00,0.36,-2.33
-0.03,0.38,0.37,0.09,0.07,0.01,0.00,301.88,29.22,0.00,0.49,-2.40
-0.03,0.37,0.37,0.11,0.08,0.02,0.00,302.18,29.22,0.00,0.58,-2.52
-0.04,0.36,0.37,0.12,0.09,0.03,0.00,303.06,29.22,0.00,0.60,-2.64
-0.04,0.34,0.37,0.12,0.10,0.05,0.01,304.13,29.21,0.00,0.52,-2.78
-0.05,0.32,0.37,0.11,0.11,0.06,0.02,304.68,29.21,0.00,0.36,-2.88
-0.05,0.31,0.36,0.10,0.11,0.08,0.03,303.47,29.20,0.00,0.16,-2.91
-0.05,0.31,0.35,0.08,0.11,0.08,0.05,299.82,29.20,0.00,-0.06,-2.84
-0.05,0.31,0.34,0.06,0.10,0.08,0.06,294.88,29.20,0.00,-0.26,-2.68
-0.05,0.32,0.34,0.05,0.09,0.07,0.07,291.04,29.20,0.00,-0.43,-2.49
-0.04,0.32,0.35,0.04,0.07,0.06,0.07,289.99,29.21,0.00,-0.57,-2.30
-0.03,0.32,0.36,0.04,0.06,0.05,0.06,291.82,29.21,0.00,-0.68,-2.15
-0.02,0.33,0.38,0.04,0.05,0.04,0.05,295.92,29.21,0.00,-0.76,-2.08
-0.01,0.35,0.40,0.05,0.05,0.03,0.03,301.37,29.22,0.00,-0.83,-2.11
-0.01,0.38,0.43,0.06,0.05,0.03,0.01,306.69,29.22,0.00,-0.87,-2.20
-0.01,0.41,0.45,0.07,0.06,0.02,0.00,310.25,29.21,0.00,-0.82,-2.35
