Model : ,25,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.08,-0.09,0.00,0.06,0.10,0.07,0.02,294.91,32.13,0.00,-0.67,-2.61
-0.07,-0.11,-0.01,0.05,0.10,0.07,0.03,290.91,32.13,0.00,-1.06,-2.44
-0.07,-0.12,-0.02,0.04,0.09,0.07,0.04,288.95,32.12,0.00,-1.32,-2.29
-0.07,-0.12,-0.02,0.03,0.07,0.07,0.04,290.56,32.12,0.00,-1.30,-2.18
-0.07,-0.11,-0.02,0.02,0.06,0.06,0.04,295.12,32.13,0.00,-1.03,-2.15
-0.07,-0.09,-0.01,0.01,0.05,0.05,0.03,300.86,32.13,0.00,-0.72,-2.19
-0.07,-0.07,-0.00,0.02,0.04,0.03,0.02,306.20,32.13,0.00,-0.53,-2.30
-0.07,-0.05,0.01,0.03,0.04,0.01,0.00,309.95,32.14,0.00,-0.51,-2.45
-0.07,-0.03,0.02,0.04,0.05,0.00,-0.01,311.30,32.14,0.00,-0.63,-2.60
-0.07,-0.02,0.03,0.06,0.06,-0.00,-0.01,310.17,32.14,0.00,-0.83,-2.72
-0.08,-0.02,0.03,0.08,0.07,-0.00,-0.01,307.50,32.14,0.00,-0.99,-2.78
-0.08,-0.03,0.03,0.09,0.08,0.01,-0.01,304.55,32.13,0.00,-0.98,-2.77
-0.08,-0.04,0.03,0.10,0.09,0.03,-0.01,302.30,32.14,0.00,-0.70,-2.67
-0.08,-0.06,0.01,0.10,0.10,0.05,0.00,301.11,32.14,0.00,-0.25,-2.51
-0.09,-0.07,-0.01,0.09,0.10,0.06,0.01,300.94,32.14,0.00,0.16,-2.35
-0.09,-0.09,-0.02,0.08,0.10,0.07,0.03,301.50,32.14,0.00,0.40,-2.20
-0.10,-0.10,-0.04,0.06,0.10,0.06,0.04,302.12,32.14,0.00,0.43,-2.11
-0.10,-0.11,-0.05,0.04,0.09,0.06,0.05,301.75,32.14,0.00,0.34,-2.09
-0.10,-0.11,-0.05,0.03,0.08,0.04,0.05,299.76,32.13,0.00,0.22,-2.16
-0.09,-0.10,-0.04,0.02,0.06,0.03,0.05,296.58,32.12,0.00,0.12,-2.29
-0.09,-0.08,-0.03,0.02,0.06,0.02,0.04,293.13,32.11,0.00,0.05,-2.45
-0.08,-0.06,-0.02,0.02,0.05,0.01,0.03,290.17,32.10,0.00,0.02,-2.59
-0.08,-0.04,-0.01,0.03,0.05,0.00,0.02,288.53,32.09,0.00,0.03,-2.70
-0.07,-0.03,0.00,0.04,0.06,0.00,0.01,289.52,32.08,0.00,0.11,-2.73
-0.07,-0.02,0.01,0.05,0.06,0.00,0.01,293.66,32.07,0.00,0.28,-2.67
-0.08,-0.03,0.02,0.07,0.07,0.01,0.00,299.65,32.07,0.00,0.48,-2.54
-0.08,-0.04,0.02,0.08,0.08,0.02,0.00,305.25,32.08,0.00,0.61,-2.38
-0.08,-0.05,0.02,0.08,0.08,0.03,0.01,308.83,32.08,0.00,0.59,-2.21
-0.09,-0.07,0.02,0.08,0.09,0.05,0.01,309.97,32.09,0.00,0.47,-2.07
-0.09,-0.08,0.01,0.07,0.09,0.06,0.02,309.01,32.09,0.00,0.38,-2.00
-0.09,-0.10,0.01,0.06,0.08,0.06,0.03,306.67,32.09,0.00,0.43,-2.01
-0.09,-0.11,-0.00,0.04,0.08,0.06,0.03,303.96,32.09,0.00,0.58,-2.09
-0.08,-0.11,-0.01,0.03,0.06,0.05,0.04,301.79,32.08,0.00,0.75,-2.23
-0.07,-0.11,-0.02,0.03,0.05,0.04,0.04,300.66,32.08,0.00,0.81,-2.39
-0.06,-0.10,-0.02,0.03,0.04,0.03,0.04,300.53,32.08,0.00,0.77,-2.54
-0.06,-0.09,-0.02,0.03,0.03,0.02,0.03,301.05,32.08,0.00,0.68,-2.63
-0.05,-0.07,-0.01,0.04,0.03,0.00,0.02,301.86,32.08,0.00,0.61,-2.62
-0.05,-0.05,0.00,0.05,0.03,-0.01,0.01,302.31,32.08,0.00,0.57,-2.54
-0.04,-0.03,0.02,0.06,0.04,-0.01,0.00,301.32,32.07,0.00,0.58,-2.41
-0.04,-0.02,0.03,0.07,0.05,-0.02,-0.01,298.31,32.07,0.00,0.63,-2.27
-0.05,-0.02,0.03,0.08,0.07,-0.01,-0.01,294.27,32.07,0.00,0.64,-2.16
-0.05,-0.03,0.03,0.09,0.08,-0.00,-0.01,291.31,32.07,0.00,0.52,-2.09
-0.06,-0.05,0.03,0.09,0.09,0.02,-0.01,290.89,32.07,0.00,0.19,-2.07
-0.07,-0.07,0.02,0.09,0.10,0.03,0.00,293.05,32.07,0.00,-0.29,-2.10
-0.08,-0.10,0.01,0.08,0.10,0.05,0.01,297.14,32.08,0.00,-0.80,-2.18
-0.08,-0.11,-0.00,0.07,0.10,0.07,0.03,302.33,32.07,0.00,-1.25,-2.31
-0.08,-0.12,-0.01,0.06,0.09,0.07,0.04,307.25,32.07,0.00,-1.57,-2.46
-0.08,-0.12,-0.03,0.05,0.09,0.08,0.05,310.37,32.07,0.00,-1.72,-2.58
-0.07,-0.11,-0.03,0.04,0.07,0.07,0.05,310.97,32.07,0.00,-1.71,-2.64
-0.07,-0.10,-0.03,0.03,0.06,0.06,0.05,309.48,32.07,0.00,-1.59,-2.64
-0.06,-0.08,-0.02,0.03,0.05,0.04,0.04,306.91,32.07,0.00,-1.42,-2.57
-0.05,-0.06,-0.01,0.03,0.04,0.03,0.03,304.21,32.07,0.00,-1.24,-2.45
-0.05,-0.04,-0.00,0.04,0.04,0.02,0.02,302.08,32.07,0.00,-1.08,-2.30
-0.05,-0.02,0.01,0.05,0.05,0.01,0.01,300.90,32.07,0.00,-0.92,-2.15
-0.05,-0.01,0.02,0.06,0.06,0.01,-0.00,300.69,32.07,0.00,-0.75,-2.03
-0.06,-0.01,0.02,0.08,0.06,0.01,-0.01,301.09,32.07,0.00,-0.59,-1.95
-0.07,-0.02,0.03,0.09,0.07,0.02,-0.01,301.47,32.07,0.00,-0.44,-1.95
-0.07,-0.03,0.02,0.10,0.08,0.03,-0.00,301.40,32.07,0.00,-0.33,-2.06
-0.07,-0.06,0.02,0.09,0.09,0.05,0.01,300.56,32.07,0.00,-0.29,-2.23
-0.07,-0.08,0.01,0.09,0.09,0.06,0.02,298.38,32.07,0.00,-0.39,-2.42
-0.07,-0.09,0.00,0.07,0.09,0.06,0.04,294.62,32.07,0.00,-0.66,-2.59
-0.06,-0.10,-0.01,0.06,0.09,0.06,0.05,290.53,32.07,0.00,-1.03,-2.70
-0.06,-0.11,-0.02,0.04,0.08,0.05,0.06,288.57,32.08,0.00,-1.31,-2.74
-0.05,-0.10,-0.02,0.03,0.06,0.04,0.06,290.32,32.08,0.00,-1.40,-2.69
-0.05,-0.09,-0.02,0.01,0.05,0.02,0.06,295.13,32.08,0.00,-1.30,-2.59
-0.04,-0.07,-0.02,0.01,0.03,0.01,0.04,301.15,32.09,0.00,-1.11,-2.47
-0.04,-0.04,-0.01,0.01,0.03,-0.00,0.03,306.73,32.08,0.00,-0.90,-2.36
-0.04,-0.01,-0.00,0.01,0.03,-0.02,0.01,310.66,32.08,0.00,-0.75,-2.29
-0.04,0.01,0.00,0.03,0.04,-0.02,-0.00,312.10,32.08,0.00,-0.71,-2.26
-0.04,0.03,0.01,0.05,0.05,-0.01,-0.01,311.01,32.08,0.00,-0.78,-2.29
-0.04,0.05,0.02,0.07,0.07,0.00,-0.02,308.29,32.08,0.00,-0.89,-2.36
-0.04,0.06,0.03,0.08,0.08,0.02,-0.01,305.20,32.08,0.00,-0.88,-2.47
-0.05,0.07,0.03,0.09,0.09,0.04,-0.01,302.67,32.09,0.00,-0.66,-2.61
-0.05,0.07,0.03,0.09,0.10,0.06,0.00,301.13,32.09,0.00,-0.27,-2.73
-0.05,0.09,0.02,0.09,0.11,0.07,0.02,300.58,32.09,0.00,0.12,-2.81
-0.06,0.12,0.01,0.07,0.10,0.08,0.03,300.76,32.09,0.00,0.40,-2.80
-0.06,0.16,-0.00,0.06,0.10,0.08,0.04,301.07,32.09,0.00,0.51,-2.71
-0.06,0.20,-0.01,0.05,0.08,0.07,0.05,300.54,32.09,0.00,0.47,-2.58
-0.06,0.24,-0.02,0.04,0.07,0.06,0.05,298.57,32.09,0.00,0.31,-2.43
-0.05,0.28,-0.02,0.03,0.05,0.04,0.04,295.43,32.09,0.00,0.11,-2.28
-0.05,0.32,-0.01,0.03,0.04,0.03,0.04,291.65,32.09,0.00,-0.05,-2.19
-0.04,0.35,-0.00,0.03,0.03,0.01,0.02,287.72,32.08,0.00,-0.11,-2.15
-0.03,0.39,0.01,0.03,0.03,-0.01,0.01,284.74,32.08,0.00,-0.07,-2.18
-0.03,0.42,0.02,0.05,0.03,-0.02,-0.01,284.57,32.08,0.00,0.05,-2.27
-0.03,0.43,0.03,0.06,0.04,-0.01,-0.01,288.16,32.08,0.00,0.23,-2.42
-0.03,0.43,0.03,0.08,0.05,0.00,-0.01,294.40,32.08,0.00,0.40,-2.58
-0.03,0.42,0.03,0.09,0.06,0.02,-0.01,301.30,32.08,0.00,0.51,-2.70
-0.04,0.40,0.03,0.10,0.07,0.04,0.00,307.25,32.08,0.00,0.50,-2.74
-0.05,0.37,0.03,0.10,0.08,0.06,0.01,311.18,32.08,0.00,0.40,-2.70
-0.06,0.34,0.02,0.10,0.09,0.07,0.02,312.43,32.08,0.00,0.30,-2.61
-0.06,0.31,0.01,0.09,0.09,0.07,0.03,311.11,32.08,0.00,0.25,-2.49
-0.06,0.28,-0.00,0.08,0.09,0.07,0.04,308.21,32.09,0.00,0.24,-2.37
-0.06,0.25,-0.01,0.06,0.08,0.07,0.05,305.02,32.09,0.00,0.18,-2.25
-0.05,0.23,-0.01,0.05,0.07,0.06,0.05,302.46,32.09,0.00,-0.01,-2.15
-0.05,0.21,-0.01,0.03,0.06,0.05,0.04,300.93,32.09,0.00,-0.26,-2.07
-0.04,0.19,-0.01,0.02,0.05,0.04,0.03,300.42,32.09,0.00,-0.42,-2.06
-0.04,0.19,-0.00,0.02,0.04,0.02,0.02,300.65,32.09,0.00,-0.39,-2.14
-0.04,0.19,0.00,0.03,0.04,0.02,-0.00,300.93,32.09,0.00,-0.19,-2.27
-0.04,0.19,0.01,0.04,0.05,0.01,-0.01,300.07,32.09,0.00,0.08,-2.42
-0.05,0.18,0.01,0.06,0.06,0.01,-0.02,297.36,32.08,0.00,0.31,-2.52
