Model : ,11,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.05,-0.07,0.02,0.06,0.09,0.06,-0.00,302.43,29.69,0.00,-0.27,-2.37
-0.05,-0.07,0.00,0.05,0.09,0.06,0.01,301.53,29.69,0.00,-0.20,-2.31
-0.05,-0.07,-0.01,0.04,0.08,0.06,0.03,300.15,29.70,0.00,-0.20,-2.30
-0.05,-0.06,-0.01,0.02,0.07,0.06,0.03,297.81,29.70,0.00,-0.27,-2.36
-0.05,-0.04,-0.01,0.01,0.06,0.05,0.03,294.67,29.70,0.00,-0.34,-2.46
-0.04,-0.02,-0.01,0.00,0.05,0.03,0.02,291.01,29.70,0.00,-0.33,-2.60
-0.03,0.02,0.00,0.00,0.04,0.02,0.01,287.11,29.70,0.00,-0.19,-2.77
-0.03,0.07,0.02,0.01,0.03,0.00,-0.00,284.07,29.70,0.00,0.02,-2.93
-0.03,0.12,0.03,0.03,0.03,-0.01,-0.01,283.92,29.70,0.00,0.17,-3.02
-0.03,0.16,0.04,0.05,0.04,-0.01,-0.02,287.78,29.70,0.00,0.13,-3.02
-0.03,0.21,0.05,0.06,0.06,-0.01,-0.03,294.58,29.71,0.00,-0.05,-2.92
-0.03,0.24,0.05,0.08,0.07,0.00,-0.03,302.37,29.72,0.00,-0.26,-2.77
-0.04,0.26,0.05,0.08,0.09,0.02,-0.03,309.52,29.72,0.00,-0.36,-2.61
-0.04,0.27,0.05,0.08,0.10,0.03,-0.02,314.65,29.72,0.00,-0.37,-2.48
-0.04,0.28,0.04,0.08,0.11,0.05,-0.01,316.53,29.72,0.00,-0.33,-2.40
-0.05,0.27,0.02,0.07,0.11,0.06,0.01,314.92,29.71,0.00,-0.31,-2.39
-0.05,0.26,0.01,0.06,0.11,0.06,0.02,310.97,29.71,0.00,-0.35,-2.43
-0.05,0.26,-0.00,0.06,0.09,0.07,0.03,306.39,29.71,0.00,-0.39,-2.55
-0.05,0.25,-0.01,0.04,0.08,0.06,0.03,302.49,29.71,0.00,-0.41,-2.72
-0.04,0.26,-0.01,0.03,0.06,0.05,0.02,299.91,29.71,0.00,-0.39,-2.90
-0.04,0.27,0.00,0.02,0.04,0.04,0.01,298.75,29.71,0.00,-0.31,-3.02
-0.03,0.29,0.01,0.01,0.03,0.02,-0.00,298.68,29.71,0.00,-0.17,-3.02
-0.03,0.32,0.02,0.02,0.03,0.01,-0.01,298.97,29.71,0.00,-0.00,-2.93
-0.03,0.33,0.03,0.03,0.03,0.00,-0.02,298.51,29.71,0.00,0.15,-2.77
-0.03,0.33,0.04,0.04,0.03,-0.00,-0.03,296.60,29.71,0.00,0.27,-2.58
-0.03,0.31,0.05,0.06,0.04,-0.00,-0.03,293.58,29.71,0.00,0.34,-2.40
-0.04,0.28,0.06,0.07,0.05,0.00,-0.03,290.25,29.71,0.00,0.32,-2.26
-0.05,0.24,0.06,0.08,0.06,0.02,-0.03,287.30,29.71,0.00,0.20,-2.20
-0.06,0.19,0.05,0.08,0.07,0.03,-0.02,285.66,29.71,0.00,0.03,-2.20
-0.07,0.15,0.04,0.07,0.08,0.05,-0.00,286.87,29.71,0.00,-0.15,-2.27
-0.08,0.11,0.02,0.06,0.08,0.06,0.02,291.63,29.71,0.00,-0.30,-2.40
-0.09,0.07,0.01,0.05,0.08,0.07,0.03,298.51,29.71,0.00,-0.40,-2.56
-0.09,0.04,-0.01,0.04,0.07,0.07,0.04,304.90,29.71,0.00,-0.44,-2.71
-0.09,0.03,-0.01,0.02,0.06,0.06,0.05,308.95,29.71,0.00,-0.44,-2.80
-0.08,0.03,-0.01,0.01,0.05,0.05,0.04,310.13,29.71,0.00,-0.41,-2.84
-0.07,0.04,-0.00,0.00,0.04,0.04,0.03,308.75,29.71,0.00,-0.39,-2.80
-0.06,0.06,0.01,0.01,0.03,0.02,0.02,305.61,29.71,0.00,-0.38,-2.69
