Model : ,10,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-06,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.06,0.34,0.12,0.08,0.07,-0.01,-0.04,304.95,29.06,0.00,0.42,-2.38
-0.06,0.34,0.13,0.10,0.08,-0.00,-0.03,302.17,29.05,0.00,0.54,-2.25
-0.06,0.33,0.12,0.11,0.09,0.01,-0.02,300.40,29.04,0.00,0.55,-2.16
-0.07,0.29,0.11,0.12,0.10,0.04,-0.00,300.17,29.04,0.00,0.45,-2.12
-0.08,0.25,0.10,0.11,0.11,0.06,0.01,301.21,29.04,0.00,0.26,-2.11
-0.09,0.21,0.09,0.10,0.11,0.07,0.02,302.89,29.04,0.00,0.05,-2.15
-0.09,0.18,0.08,0.08,0.11,0.08,0.04,304.59,29.04,0.00,-0.13,-2.23
-0.09,0.17,0.07,0.06,0.10,0.07,0.05,305.50,29.05,0.00,-0.27,-2.32
-0.09,0.16,0.07,0.04,0.08,0.06,0.05,304.36,29.05,0.00,-0.35,-2.38
-0.08,0.16,0.07,0.03,0.06,0.04,0.05,300.54,29.05,0.00,-0.38,-2.40
-0.07,0.16,0.08,0.02,0.05,0.02,0.04,295.23,29.05,0.00,-0.37,-2.37
-0.06,0.17,0.10,0.03,0.03,0.01,0.02,290.74,29.04,0.00,-0.34,-2.29
-0.05,0.19,0.12,0.04,0.03,-0.01,-0.00,288.68,29.04,0.00,-0.31,-2.19
-0.04,0.21,0.14,0.05,0.03,-0.02,-0.03,289.36,29.04,0.00,-0.31,-2.09
-0.04,0.23,0.16,0.06,0.04,-0.02,-0.05,292.43,29.04,0.00,-0.38,-2.00
-0.04,0.25,0.17,0.08,0.06,-0.01,-0.06,297.18,29.04,0.00,-0.54,-1.96
-0.05,0.25,0.18,0.10,0.07,0.00,-0.06,302.23,29.04,0.00,-0.75,-1.96
-0.05,0.23,0.18,0.11,0.09,0.02,-0.05,306.09,29.04,0.00,-0.90,-2.01
-0.06,0.21,0.17,0.11,0.10,0.04,-0.03,307.97,29.04,0.00,-0.90,-2.11
-0.07,0.17,0.16,0.11,0.10,0.07,-0.01,308.03,29.04,0.00,-0.78,-2.25
-0.08,0.14,0.15,0.10,0.10,0.08,0.01,307.01,29.04,0.00,-0.62,-2.38
-0.07,0.13,0.14,0.07,0.09,0.08,0.04,305.68,29.04,0.00,-0.50,-2.48
-0.06,0.13,0.13,0.05,0.08,0.08,0.05,304.61,29.04,0.00,-0.44,-2.53
-0.05,0.14,0.12,0.02,0.07,0.06,0.06,304.10,29.04,0.00,-0.44,-2.50
-0.03,0.17,0.13,0.01,0.05,0.05,0.05,304.20,29.04,0.00,-0.48,-2.37
-0.03,0.20,0.14,0.00,0.04,0.03,0.04,304.45,29.04,0.00,-0.53,-2.19
-0.02,0.23,0.15,0.00,0.03,0.02,0.03,303.86,29.04,0.00,-0.55,-2.01
-0.02,0.26,0.17,0.01,0.03,0.01,0.01,301.77,29.04,0.00,-0.51,-1.89
-0.02,0.29,0.19,0.03,0.04,0.00,-0.01,298.38,29.05,0.00,-0.44,-1.85
-0.03,0.30,0.21,0.05,0.04,0.00,-0.02,294.00,29.05,0.00,-0.40,-1.89
-0.03,0.31,0.21,0.07,0.05,0.01,-0.03,289.02,29.05,0.00,-0.44,-1.98
-0.03,0.30,0.21,0.08,0.06,0.02,-0.02,284.73,29.06,0.00,-0.53,-2.11
-0.04,0.28,0.21,0.09,0.07,0.03,-0.02,283.30,29.06,0.00,-0.55,-2.27
-0.05,0.25,0.19,0.10,0.08,0.05,-0.00,285.89,29.06,0.00,-0.43,-2.45
-0.06,0.22,0.18,0.09,0.08,0.06,0.01,291.59,29.07,0.00,-0.22,-2.62
-0.06,0.20,0.17,0.08,0.08,0.08,0.02,298.61,29.06,0.00,-0.08,-2.74
-0.06,0.19,0.16,0.06,0.08,0.09,0.03,305.40,29.06,0.00,-0.11,-2.79
-0.05,0.18,0.16,0.04,0.08,0.09,0.04,310.63,29.06,0.00,-0.30,-2.76
-0.04,0.18,0.16,0.03,0.07,0.08,0.05,313.26,29.06,0.00,-0.55,-2.67
-0.04,0.19,0.17,0.02,0.06,0.07,0.04,313.12,29.06,0.00,-0.78,-2.51
-0.03,0.20,0.18,0.02,0.05,0.05,0.03,311.02,29.06,0.00,-0.92,-2.33
-0.02,0.22,0.19,0.02,0.05,0.03,0.02,308.11,29.07,0.00,-0.90,-2.20
-0.02,0.24,0.21,0.03,0.05,0.02,0.01,305.33,29.07,0.00,-0.74,-2.15
-0.01,0.27,0.23,0.04,0.06,0.01,-0.00,303.26,29.07,0.00,-0.48,-2.18
-0.02,0.29,0.24,0.05,0.07,0.01,-0.01,302.03,29.06,0.00,-0.15,-2.28
-0.02,0.30,0.24,0.07,0.08,0.02,-0.01,301.51,29.05,0.00,0.19,-2.45
-0.03,0.30,0.24,0.09,0.09,0.03,-0.01,301.14,29.04,0.00,0.49,-2.62
-0.04,0.28,0.24,0.10,0.09,0.04,-0.01,299.79,29.02,0.00,0.64,-2.73
-0.05,0.26,0.23,0.10,0.10,0.06,0.00,296.75,29.01,0.00,0.58,-2.76
-0.06,0.23,0.22,0.10,0.11,0.08,0.01,292.48,29.01,0.00,0.37,-2.70
-0.06,0.20,0.20,0.08,0.11,0.10,0.03,287.88,29.00,0.00,0.12,-2.58
-0.06,0.19,0.19,0.06,0.10,0.10,0.04,283.69,29.00,0.00,-0.06,-2.44
-0.05,0.19,0.18,0.04,0.09,0.10,0.05,281.09,29.01,0.00,-0.15,-2.30
-0.05,0.20,0.17,0.03,0.08,0.09,0.06,282.05,29.01,0.00,-0.16,-2.20
-0.04,0.22,0.17,0.02,0.07,0.07,0.06,287.49,29.01,0.00,-0.10,-2.14
-0.03,0.24,0.18,0.03,0.05,0.05,0.05,295.75,29.02,0.00,-0.02,-2.13
-0.03,0.26,0.20,0.03,0.04,0.03,0.04,303.88,29.02,0.00,0.07,-2.18
-0.03,0.29,0.22,0.04,0.04,0.01,0.02,309.67,29.01,0.00,0.16,-2.28
-0.03,0.32,0.25,0.05,0.04,0.00,-0.00,312.34,29.01,0.00,0.24,-2.42
-0.03,0.34,0.27,0.06,0.05,-0.00,-0.02,312.03,29.00,0.00,0.32,-2.55
-0.03,0.34,0.27,0.07,0.06,-0.00,-0.03,309.54,29.00,0.00,0.41,-2.63
-0.03,0.33,0.27,0.09,0.08,0.01,-0.03,306.11,29.00,0.00,0.48,-2.67
-0.03,0.31,0.27,0.10,0.09,0.02,-0.02,302.96,29.00,0.00,0.47,-2.63
-0.04,0.27,0.27,0.10,0.10,0.04,-0.01,300.76,29.00,0.00,0.32,-2.52
-0.05,0.24,0.27,0.10,0.10,0.07,0.00,299.68,29.00,0.00,0.10,-2.37
-0.07,0.21,0.27,0.09,0.10,0.09,0.02,299.51,29.00,0.00,-0.12,-2.22
-0.08,0.20,0.26,0.07,0.10,0.09,0.03,299.89,29.01,0.00,-0.24,-2.08
-0.08,0.20,0.25,0.05,0.09,0.09,0.04,300.14,29.01,0.00,-0.27,-1.98
-0.07,0.22,0.25,0.04,0.07,0.08,0.04,299.16,29.01,0.00,-0.27,-1.96
-0.06,0.24,0.25,0.03,0.06,0.06,0.04,296.29,29.01,0.00,-0.27,-2.03
-0.05,0.26,0.26,0.03,0.05,0.03,0.04,292.45,29.00,0.00,-0.30,-2.15
-0.05,0.29,0.27,0.03,0.04,0.01,0.02,289.64,29.00,0.00,-0.32,-2.28
-0.04,0.31,0.29,0.04,0.04,0.00,0.01,289.28,29.00,0.00,-0.31,-2.39
-0.03,0.34,0.31,0.06,0.04,-0.01,-0.01,291.48,29.00,0.00,-0.29,-2.45
-0.03,0.36,0.33,0.07,0.05,-0.01,-0.02,295.83,29.01,0.00,-0.33,-2.44
-0.04,0.37,0.34,0.09,0.06,0.00,-0.03,301.64,29.01,0.00,-0.49,-2.38
-0.04,0.37,0.34,0.11,0.08,0.02,-0.03,307.38,29.01,0.00,-0.71,-2.28
-0.05,0.35,0.34,0.12,0.10,0.04,-0.02,311.06,29.01,0.00,-0.85,-2.17
-0.06,0.32,0.34,0.12,0.11,0.06,-0.00,311.64,29.01,0.00,-0.82,-2.07
-0.07,0.28,0.33,0.12,0.11,0.08,0.01,309.57,29.01,0.00,-0.66,-2.00
-0.08,0.24,0.32,0.10,0.11,0.10,0.03,306.01,29.01,0.00,-0.55,-1.99
-0.08,0.22,0.30,0.08,0.10,0.10,0.04,302.11,29.00,0.00,-0.63,-2.06
-0.08,0.21,0.29,0.06,0.10,0.10,0.05,298.93,29.00,0.00,-0.86,-2.19
-0.07,0.22,0.28,0.04,0.08,0.09,0.06,297.33,28.99,0.00,-1.08,-2.33
-0.06,0.23,0.28,0.03,0.07,0.07,0.05,297.58,28.99,0.00,-1.16,-2.46
-0.04,0.26,0.29,0.02,0.05,0.05,0.05,298.96,28.99,0.00,-1.06,-2.55
-0.04,0.28,0.31,0.03,0.04,0.03,0.03,300.11,28.99,0.00,-0.81,-2.57
-0.03,0.31,0.33,0.04,0.04,0.02,0.02,300.03,28.99,0.00,-0.48,-2.52
-0.03,0.34,0.35,0.05,0.05,0.01,-0.00,298.54,28.99,0.00,-0.15,-2.43
