Model : ,20,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-08,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.03,0.21,0.03,0.03,0.07,0.04,0.04,305.06,28.77,0.00,-0.78,-2.28
-0.03,0.23,0.04,0.02,0.06,0.03,0.04,309.61,28.78,0.00,-0.81,-2.30
-0.02,0.25,0.05,0.02,0.05,0.01,0.03,311.70,28.79,0.00,-0.77,-2.37
-0.02,0.27,0.06,0.02,0.06,0.00,0.02,311.07,28.79,0.00,-0.69,-2.49
-0.03,0.29,0.08,0.04,0.06,-0.01,0.01,308.56,28.79,0.00,-0.59,-2.64
-0.03,0.29,0.09,0.05,0.07,-0.01,0.00,305.53,28.79,0.00,-0.48,-2.77
-0.03,0.28,0.09,0.07,0.08,-0.00,-0.00,303.05,28.79,0.00,-0.37,-2.84
-0.03,0.24,0.09,0.09,0.09,0.00,-0.00,301.63,28.79,0.00,-0.27,-2.84
-0.04,0.20,0.09,0.10,0.10,0.02,0.00,301.33,28.78,0.00,-0.24,-2.79
-0.04,0.16,0.08,0.10,0.10,0.04,0.01,301.91,28.78,0.00,-0.31,-2.69
-0.05,0.12,0.08,0.10,0.11,0.06,0.02,302.60,28.78,0.00,-0.45,-2.57
-0.05,0.08,0.07,0.09,0.11,0.07,0.03,302.04,28.79,0.00,-0.60,-2.46
-0.06,0.06,0.06,0.07,0.11,0.08,0.04,299.38,28.79,0.00,-0.69,-2.36
-0.06,0.05,0.05,0.05,0.10,0.07,0.05,295.12,28.79,0.00,-0.73,-2.30
-0.06,0.04,0.04,0.03,0.09,0.06,0.06,290.29,28.79,0.00,-0.71,-2.30
-0.05,0.04,0.04,0.02,0.08,0.05,0.06,285.78,28.79,0.00,-0.67,-2.37
-0.04,0.05,0.05,0.01,0.07,0.03,0.05,282.78,28.79,0.00,-0.62,-2.49
-0.03,0.06,0.06,0.01,0.06,0.02,0.04,283.11,28.79,0.00,-0.52,-2.64
-0.03,0.08,0.08,0.02,0.05,0.01,0.03,287.58,28.79,0.00,-0.36,-2.79
-0.03,0.09,0.10,0.04,0.06,0.01,0.02,294.70,28.78,0.00,-0.15,-2.90
-0.03,0.10,0.12,0.06,0.06,0.01,0.00,301.90,28.78,0.00,0.08,-2.93
-0.03,0.10,0.13,0.08,0.07,0.01,-0.00,307.26,28.78,0.00,0.33,-2.85
-0.04,0.09,0.13,0.09,0.09,0.03,-0.00,310.00,28.77,0.00,0.54,-2.69
-0.04,0.08,0.13,0.10,0.09,0.04,0.00,310.18,28.77,0.00,0.59,-2.51
-0.05,0.06,0.12,0.10,0.10,0.06,0.01,308.43,28.78,0.00,0.45,-2.36
-0.06,0.03,0.11,0.10,0.10,0.08,0.03,305.83,28.78,0.00,0.16,-2.27
-0.06,-0.00,0.10,0.09,0.10,0.09,0.04,303.44,28.78,0.00,-0.16,-2.25
-0.06,-0.02,0.09,0.07,0.09,0.09,0.05,301.91,28.78,0.00,-0.40,-2.31
-0.05,-0.02,0.08,0.06,0.07,0.09,0.06,301.36,28.78,0.00,-0.54,-2.41
-0.05,-0.02,0.07,0.04,0.06,0.08,0.06,301.55,28.78,0.00,-0.60,-2.54
-0.04,-0.01,0.07,0.03,0.05,0.07,0.06,302.16,28.77,0.00,-0.63,-2.68
-0.04,0.00,0.08,0.03,0.04,0.05,0.06,302.48,28.77,0.00,-0.64,-2.80
-0.03,0.01,0.09,0.03,0.04,0.04,0.04,301.25,28.77,0.00,-0.62,-2.85
-0.03,0.02,0.10,0.03,0.04,0.03,0.03,297.74,28.77,0.00,-0.55,-2.81
-0.03,0.03,0.12,0.04,0.05,0.02,0.02,293.01,28.77,0.00,-0.44,-2.70
-0.03,0.04,0.13,0.05,0.06,0.02,0.01,289.31,28.77,0.00,-0.34,-2.55
-0.03,0.04,0.13,0.07,0.07,0.02,0.00,288.23,28.77,0.00,-0.30,-2.39
-0.04,0.04,0.13,0.08,0.08,0.03,0.00,289.96,28.77,0.00,-0.29,-2.25
