Model : ,45,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.09,-0.10,0.01,0.07,0.10,0.09,0.03,308.85,32.25,0.00,-1.50,-2.54
-0.09,-0.11,0.00,0.05,0.09,0.09,0.03,310.18,32.25,0.00,-1.44,-2.47
-0.08,-0.10,-0.00,0.04,0.08,0.07,0.03,309.26,32.25,0.00,-1.34,-2.39
-0.08,-0.08,-0.00,0.03,0.07,0.06,0.03,306.86,32.25,0.00,-1.20,-2.30
-0.07,-0.06,0.00,0.03,0.06,0.04,0.02,304.03,32.25,0.00,-1.03,-2.22
-0.06,-0.04,0.01,0.04,0.05,0.02,0.02,301.75,32.25,0.00,-0.81,-2.15
-0.06,-0.02,0.03,0.05,0.05,0.01,0.01,300.53,32.25,0.00,-0.54,-2.09
-0.06,-0.00,0.04,0.06,0.06,0.00,0.00,300.35,32.25,0.00,-0.26,-2.04
-0.05,0.01,0.05,0.07,0.07,0.01,-0.00,300.86,32.24,0.00,-0.06,-2.06
-0.05,0.01,0.06,0.08,0.08,0.01,-0.01,301.68,32.24,0.00,0.01,-2.15
-0.05,-0.01,0.06,0.09,0.09,0.03,-0.01,302.14,32.24,0.00,-0.04,-2.31
-0.06,-0.03,0.05,0.09,0.10,0.05,-0.00,301.19,32.25,0.00,-0.20,-2.49
-0.06,-0.06,0.04,0.09,0.11,0.07,0.01,298.23,32.25,0.00,-0.43,-2.65
-0.06,-0.09,0.03,0.08,0.11,0.08,0.02,294.24,32.26,0.00,-0.67,-2.76
-0.06,-0.12,0.01,0.07,0.10,0.09,0.03,291.30,32.26,0.00,-0.87,-2.78
-0.07,-0.13,0.00,0.05,0.09,0.09,0.04,290.86,32.26,0.00,-0.98,-2.70
-0.07,-0.12,-0.00,0.03,0.07,0.07,0.04,292.96,32.26,0.00,-1.01,-2.55
-0.06,-0.11,-0.00,0.02,0.06,0.06,0.04,297.04,32.25,0.00,-0.94,-2.37
-0.06,-0.10,0.01,0.01,0.05,0.03,0.04,302.31,32.25,0.00,-0.79,-2.21
-0.05,-0.08,0.02,0.02,0.05,0.02,0.04,307.36,32.25,0.00,-0.60,-2.09
-0.05,-0.06,0.04,0.03,0.05,0.01,0.03,310.58,32.25,0.00,-0.44,-2.05
-0.04,-0.04,0.06,0.04,0.06,0.00,0.02,311.14,32.26,0.00,-0.32,-2.07
-0.04,-0.02,0.07,0.06,0.07,0.00,0.01,309.49,32.26,0.00,-0.25,-2.15
-0.05,-0.01,0.07,0.08,0.08,0.01,0.00,306.71,32.26,0.00,-0.13,-2.28
-0.05,-0.01,0.08,0.09,0.09,0.02,-0.00,303.79,32.26,0.00,0.09,-2.42
-0.05,-0.02,0.08,0.10,0.10,0.04,-0.01,301.50,32.27,0.00,0.38,-2.56
-0.06,-0.03,0.07,0.10,0.11,0.05,-0.00,300.31,32.27,0.00,0.58,-2.65
-0.06,-0.06,0.06,0.10,0.11,0.06,0.00,300.26,32.27,0.00,0.62,-2.65
-0.06,-0.08,0.04,0.09,0.11,0.08,0.01,300.94,32.27,0.00,0.50,-2.58
-0.06,-0.10,0.03,0.07,0.11,0.08,0.02,301.70,32.28,0.00,0.30,-2.47
-0.06,-0.11,0.01,0.06,0.10,0.08,0.03,302.05,32.28,0.00,0.09,-2.35
-0.07,-0.10,0.01,0.04,0.09,0.07,0.04,301.57,32.28,0.00,-0.07,-2.23
-0.07,-0.09,0.01,0.03,0.08,0.05,0.04,299.56,32.28,0.00,-0.16,-2.15
