Model : ,23,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.06,0.24,0.04,0.07,0.07,0.02,-0.03,304.79,32.30,0.00,-0.51,-2.01
-0.07,0.22,0.03,0.08,0.07,0.03,-0.02,309.31,32.30,0.00,-0.67,-1.94
-0.08,0.19,0.03,0.09,0.08,0.05,-0.01,311.04,32.29,0.00,-0.75,-1.96
-0.08,0.16,0.02,0.09,0.09,0.07,0.01,310.13,32.28,0.00,-0.73,-2.04
-0.08,0.12,0.01,0.09,0.09,0.08,0.02,307.46,32.27,0.00,-0.66,-2.18
-0.08,0.09,0.00,0.07,0.09,0.08,0.03,304.03,32.26,0.00,-0.58,-2.35
-0.08,0.07,-0.00,0.06,0.08,0.07,0.04,300.89,32.26,0.00,-0.53,-2.53
-0.08,0.05,-0.01,0.05,0.07,0.06,0.05,298.90,32.26,0.00,-0.56,-2.64
-0.07,0.04,-0.00,0.04,0.06,0.04,0.05,298.37,32.26,0.00,-0.71,-2.67
-0.07,0.03,0.00,0.03,0.04,0.03,0.04,298.88,32.26,0.00,-0.91,-2.61
-0.06,0.03,0.01,0.03,0.03,0.02,0.03,299.47,32.26,0.00,-1.07,-2.48
-0.05,0.04,0.02,0.03,0.03,0.00,0.02,299.38,32.26,0.00,-1.13,-2.32
-0.05,0.07,0.03,0.03,0.03,-0.01,0.00,298.34,32.26,0.00,-1.08,-2.16
-0.04,0.09,0.04,0.04,0.04,-0.01,-0.01,296.16,32.25,0.00,-0.96,-2.04
-0.05,0.10,0.04,0.05,0.05,-0.01,-0.01,292.91,32.25,0.00,-0.80,-2.00
-0.05,0.10,0.04,0.06,0.06,0.00,-0.01,289.64,32.25,0.00,-0.65,-2.02
-0.06,0.09,0.04,0.07,0.07,0.01,-0.01,288.20,32.26,0.00,-0.54,-2.11
-0.06,0.07,0.04,0.07,0.08,0.03,-0.00,289.73,32.26,0.00,-0.45,-2.25
-0.07,0.05,0.03,0.07,0.09,0.05,0.01,293.72,32.26,0.00,-0.40,-2.40
-0.07,0.03,0.02,0.06,0.09,0.06,0.02,299.01,32.26,0.00,-0.41,-2.53
-0.08,0.02,0.01,0.05,0.09,0.06,0.03,304.49,32.26,0.00,-0.48,-2.62
-0.08,0.03,0.00,0.03,0.09,0.06,0.03,308.94,32.26,0.00,-0.57,-2.65
-0.09,0.05,0.00,0.02,0.08,0.06,0.04,311.12,32.27,0.00,-0.63,-2.61
-0.08,0.07,0.00,0.01,0.07,0.04,0.03,310.61,32.27,0.00,-0.61,-2.49
-0.07,0.09,0.01,0.01,0.05,0.03,0.03,308.15,32.27,0.00,-0.52,-2.33
-0.06,0.11,0.02,0.01,0.05,0.02,0.02,305.06,32.28,0.00,-0.33,-2.19
-0.05,0.14,0.04,0.02,0.04,0.00,0.02,302.41,32.27,0.00,-0.07,-2.10
-0.05,0.16,0.05,0.03,0.05,-0.01,0.01,300.80,32.27,0.00,0.23,-2.10
-0.06,0.17,0.06,0.05,0.05,-0.01,-0.00,300.41,32.27,0.00,0.51,-2.16
-0.06,0.18,0.07,0.07,0.06,-0.01,-0.01,301.09,32.27,0.00,0.73,-2.29
-0.07,0.18,0.07,0.09,0.07,-0.00,-0.01,302.20,32.27,0.00,0.87,-2.44
-0.08,0.16,0.06,0.09,0.08,0.01,-0.00,302.74,32.27,0.00,0.91,-2.60
-0.08,0.13,0.06,0.09,0.08,0.03,0.00,302.09,32.28,0.00,0.85,-2.76
-0.09,0.09,0.05,0.09,0.08,0.04,0.01,300.19,32.28,0.00,0.71,-2.89
-0.09,0.06,0.04,0.07,0.08,0.06,0.02,297.00,32.28,0.00,0.52,-2.93
-0.09,0.04,0.03,0.06,0.08,0.06,0.03,292.69,32.27,0.00,0.28,-2.86
-0.08,0.03,0.01,0.04,0.08,0.06,0.04,288.57,32.27,0.00,0.05,-2.71
-0.08,0.03,-0.00,0.03,0.07,0.05,0.05,286.95,32.27,0.00,-0.10,-2.52
-0.07,0.05,-0.01,0.02,0.06,0.04,0.05,289.18,32.27,0.00,-0.13,-2.34
-0.07,0.07,-0.01,0.02,0.05,0.03,0.04,294.36,32.27,0.00,-0.05,-2.20
-0.07,0.09,-0.00,0.03,0.05,0.02,0.03,300.38,32.27,0.00,0.11,-2.13
-0.07,0.11,0.01,0.04,0.05,0.01,0.01,305.47,32.27,0.00,0.30,-2.14
-0.06,0.13,0.02,0.06,0.05,0.01,-0.00,308.64,32.27,0.00,0.47,-2.21
-0.06,0.14,0.03,0.08,0.06,0.00,-0.01,309.54,32.28,0.00,0.56,-2.34
-0.06,0.14,0.04,0.10,0.06,0.00,-0.01,308.46,32.27,0.00,0.52,-2.54
-0.06,0.13,0.04,0.11,0.07,0.01,-0.01,306.31,32.27,0.00,0.40,-2.74
-0.06,0.11,0.04,0.12,0.08,0.02,-0.01,304.17,32.27,0.00,0.25,-2.87
-0.07,0.09,0.03,0.12,0.08,0.03,0.00,302.77,32.27,0.00,0.16,-2.87
-0.07,0.06,0.02,0.12,0.09,0.04,0.01,302.30,32.27,0.00,0.11,-2.76
-0.08,0.04,0.01,0.10,0.09,0.05,0.02,302.60,32.27,0.00,0.08,-2.59
-0.08,0.03,0.00,0.08,0.09,0.05,0.03,303.35,32.27,0.00,0.02,-2.40
-0.08,0.02,-0.00,0.06,0.08,0.05,0.03,303.88,32.26,0.00,-0.08,-2.25
-0.08,0.03,-0.01,0.04,0.07,0.05,0.03,302.98,32.26,0.00,-0.24,-2.18
-0.07,0.04,-0.01,0.03,0.06,0.03,0.03,299.99,32.26,0.00,-0.46,-2.18
-0.07,0.04,-0.00,0.03,0.04,0.02,0.02,295.70,32.26,0.00,-0.68,-2.25
-0.06,0.05,0.01,0.03,0.03,0.01,0.02,291.78,32.25,0.00,-0.83,-2.36
-0.05,0.07,0.02,0.03,0.02,-0.01,0.01,289.46,32.25,0.00,-0.85,-2.49
-0.04,0.08,0.03,0.04,0.03,-0.02,-0.00,289.28,32.26,0.00,-0.78,-2.61
-0.04,0.10,0.03,0.05,0.04,-0.03,-0.01,291.70,32.26,0.00,-0.66,-2.67
-0.05,0.10,0.04,0.06,0.05,-0.02,-0.01,296.59,32.26,0.00,-0.55,-2.66
-0.07,0.09,0.04,0.08,0.07,-0.01,-0.00,302.52,32.26,0.00,-0.49,-2.58
-0.08,0.08,0.04,0.08,0.09,0.00,0.00,307.48,32.26,0.00,-0.47,-2.48
-0.08,0.05,0.03,0.08,0.11,0.02,0.01,310.18,32.26,0.00,-0.51,-2.37
-0.09,0.03,0.02,0.08,0.11,0.04,0.01,310.53,32.26,0.00,-0.59,-2.29
-0.08,0.01,0.01,0.07,0.11,0.05,0.02,309.14,32.26,0.00,-0.68,-2.23
-0.08,-0.01,0.01,0.05,0.11,0.06,0.02,306.84,32.26,0.00,-0.78,-2.18
-0.08,-0.01,0.00,0.04,0.10,0.05,0.03,304.47,32.26,0.00,-0.89,-2.16
-0.07,-0.01,-0.00,0.03,0.09,0.05,0.03,302.64,32.27,0.00,-1.02,-2.18
-0.07,0.00,0.00,0.02,0.07,0.03,0.02,301.59,32.27,0.00,-1.19,-2.26
-0.06,0.01,0.01,0.02,0.05,0.02,0.02,301.25,32.27,0.00,-1.35,-2.38
-0.05,0.03,0.01,0.02,0.04,0.00,0.01,301.39,32.27,0.00,-1.37,-2.50
-0.05,0.05,0.02,0.03,0.03,-0.01,0.00,301.75,32.26,0.00,-1.21,-2.61
-0.05,0.07,0.03,0.04,0.04,-0.02,-0.01,301.76,32.26,0.00,-0.90,-2.67
-0.05,0.09,0.04,0.05,0.05,-0.02,-0.01,300.35,32.26,0.00,-0.59,-2.67
-0.05,0.10,0.04,0.06,0.06,-0.01,-0.01,296.89,32.26,0.00,-0.37,-2.59
-0.05,0.09,0.04,0.08,0.08,-0.00,-0.01,292.53,32.26,0.00,-0.27,-2.45
-0.06,0.08,0.03,0.09,0.09,0.01,-0.01,289.83,32.26,0.00,-0.27,-2.32
-0.06,0.06,0.03,0.09,0.11,0.03,0.00,290.51,32.26,0.00,-0.32,-2.21
-0.07,0.04,0.02,0.09,0.11,0.05,0.01,294.31,32.26,0.00,-0.38,-2.16
-0.08,0.03,0.01,0.08,0.11,0.06,0.03,300.00,32.27,0.00,-0.46,-2.16
-0.08,0.03,0.00,0.07,0.11,0.06,0.04,306.27,32.27,0.00,-0.58,-2.22
-0.07,0.04,-0.00,0.05,0.10,0.06,0.05,311.56,32.28,0.00,-0.70,-2.31
-0.07,0.06,-0.01,0.04,0.09,0.05,0.05,314.28,32.28,0.00,-0.72,-2.43
-0.06,0.09,-0.01,0.03,0.07,0.04,0.05,313.78,32.28,0.00,-0.58,-2.56
-0.05,0.11,-0.01,0.03,0.06,0.03,0.04,310.86,32.28,0.00,-0.32,-2.68
-0.05,0.14,0.00,0.03,0.05,0.02,0.03,306.98,32.28,0.00,-0.04,-2.75
-0.04,0.18,0.01,0.04,0.04,0.01,0.01,303.35,32.28,0.00,0.20,-2.75
-0.04,0.21,0.03,0.05,0.05,-0.00,-0.00,300.71,32.28,0.00,0.37,-2.69
-0.04,0.23,0.04,0.07,0.06,-0.01,-0.01,299.31,32.28,0.00,0.48,-2.58
-0.04,0.25,0.04,0.08,0.07,-0.01,-0.02,298.99,32.28,0.00,0.59,-2.45
-0.05,0.25,0.04,0.09,0.08,0.00,-0.02,299.21,32.28,0.00,0.67,-2.33
-0.06,0.24,0.04,0.10,0.09,0.02,-0.02,299.20,32.28,0.00,0.69,-2.25
-0.07,0.22,0.03,0.10,0.09,0.04,-0.02,298.43,32.28,0.00,0.61,-2.23
-0.07,0.19,0.02,0.09,0.10,0.06,-0.01,296.82,32.28,0.00,0.45,-2.27
-0.07,0.16,0.01,0.08,0.09,0.07,-0.00,294.29,32.27,0.00,0.25,-2.36
-0.07,0.13,0.00,0.07,0.09,0.08,0.01,290.95,32.27,0.00,0.04,-2.49
-0.06,0.12,-0.01,0.05,0.08,0.07,0.01,287.94,32.27,0.00,-0.15,-2.63
-0.05,0.11,-0.01,0.04,0.07,0.07,0.02,287.44,32.27,0.00,-0.30,-2.72
-0.05,0.11,-0.01,0.03,0.06,0.05,0.02,290.77,32.27,0.00,-0.39,-2.71
-0.05,0.12,-0.01,0.03,0.05,0.04,0.02,296.87,32.27,0.00,-0.42,-2.62
-0.05,0.13,-0.00,0.03,0.04,0.02,0.02,303.40,32.27,0.00,-0.33,-2.48
-0.05,0.15,0.01,0.04,0.04,0.01,0.01,308.51,32.28,0.00,-0.11,-2.33
-0.05,0.16,0.02,0.05,0.04,0.01,-0.01,311.25,32.28,0.00,0.17,-2.20
-0.04,0.17,0.04,0.06,0.05,0.01,-0.02,311.31,32.28,0.00,0.39,-2.13
-0.05,0.16,0.04,0.07,0.06,0.01,-0.02,309.06,32.28,0.00,0.46,-2.11
-0.05,0.15,0.04,0.08,0.07,0.01,-0.01,305.66,32.27,0.00,0.39,-2.14
-0.06,0.13,0.04,0.08,0.08,0.02,-0.00,302.47,32.27,0.00,0.27,-2.23
-0.07,0.11,0.03,0.08,0.08,0.04,0.01,300.36,32.27,0.00,0.17,-2.37
-0.08,0.08,0.02,0.07,0.09,0.05,0.02,299.53,32.27,0.00,0.12,-2.51
-0.08,0.07,0.01,0.07,0.09,0.06,0.03,299.76,32.27,0.00,0.11,-2.62
-0.09,0.05,0.00,0.06,0.08,0.07,0.04,300.62,32.27,0.00,0.09,-2.68
-0.09,0.05,-0.00,0.05,0.07,0.06,0.05,301.39,32.27,0.00,0.07,-2.68
-0.09,0.04,-0.01,0.04,0.06,0.05,0.05,301.01,32.26,0.00,0.01,-2.61
-0.08,0.04,-0.01,0.04,0.05,0.04,0.04,298.88,32.26,0.00,-0.08,-2.49
-0.07,0.04,-0.00,0.04,0.04,0.03,0.04,295.43,32.26,0.00,-0.18,-2.34
-0.06,0.05,0.01,0.04,0.04,0.02,0.02,291.45,32.26,0.00,-0.27,-2.20
-0.05,0.06,0.02,0.04,0.04,0.01,0.01,287.60,32.26,0.00,-0.34,-2.10
-0.05,0.07,0.03,0.05,0.04,-0.00,0.00,284.97,32.26,0.00,-0.39,-2.03
-0.05,0.09,0.05,0.06,0.04,-0.01,-0.01,285.24,32.26,0.00,-0.41,-2.03
-0.06,0.09,0.05,0.08,0.05,-0.00,-0.01,289.22,32.27,0.00,-0.41,-2.10
-0.07,0.08,0.05,0.09,0.07,0.01,-0.00,295.63,32.27,0.00,-0.40,-2.22
-0.08,0.07,0.04,0.11,0.08,0.02,0.01,302.21,32.26,0.00,-0.43,-2.36
-0.09,0.04,0.03,0.11,0.09,0.04,0.02,307.21,32.26,0.00,-0.53,-2.50
-0.09,0.00,0.02,0.11,0.09,0.06,0.03,309.84,32.26,0.00,-0.68,-2.62
-0.09,-0.03,0.01,0.10,0.09,0.07,0.04,309.91,32.26,0.00,-0.85,-2.65
-0.09,-0.05,0.00,0.08,0.09,0.08,0.04,307.85,32.26,0.00,-1.00,-2.59
-0.09,-0.06,-0.01,0.06,0.08,0.08,0.05,304.80,32.27,0.00,-1.13,-2.44
-0.08,-0.05,-0.01,0.04,0.07,0.07,0.05,302.18,32.27,0.00,-1.26,-2.27
-0.08,-0.04,-0.01,0.03,0.06,0.05,0.04,300.86,32.27,0.00,-1.41,-2.12
-0.07,-0.03,0.01,0.03,0.04,0.03,0.03,300.91,32.27,0.00,-1.55,-2.01
-0.06,-0.01,0.02,0.03,0.03,0.01,0.02,301.87,32.27,0.00,-1.56,-1.98
-0.06,0.01,0.03,0.04,0.03,0.00,0.01,303.19,32.27,0.00,-1.38,-2.04
-0.06,0.03,0.05,0.05,0.03,-0.00,0.00,304.03,32.26,0.00,-1.05,-2.17
-0.06,0.04,0.06,0.06,0.05,-0.00,-0.00,303.08,32.26,0.00,-0.69,-2.34
-0.06,0.04,0.06,0.07,0.06,0.00,-0.00,299.65,32.26,0.00,-0.38,-2.51
-0.06,0.03,0.05,0.08,0.08,0.01,0.00,294.74,32.26,0.00,-0.19,-2.66
-0.07,0.01,0.05,0.09,0.09,0.03,0.01,290.39,32.26,0.00,-0.15,-2.73
-0.08,-0.01,0.04,0.09,0.09,0.04,0.02,288.05,32.26,0.00,-0.28,-2.71
-0.09,-0.03,0.03,0.09,0.10,0.05,0.03,288.21,32.27,0.00,-0.50,-2.62
-0.10,-0.05,0.02,0.07,0.09,0.06,0.04,291.02,32.27,0.00,-0.73,-2.49
-0.10,-0.06,0.01,0.06,0.09,0.06,0.04,296.09,32.28,0.00,-0.90,-2.32
-0.09,-0.06,-0.00,0.04,0.08,0.05,0.05,301.95,32.28,0.00,-0.96,-2.17
-0.08,-0.04,-0.01,0.03,0.07,0.04,0.06,306.66,32.28,0.00,-0.89,-2.06
-0.07,-0.02,-0.01,0.03,0.06,0.03,0.05,309.05,32.29,0.00,-0.70,-2.01
-0.06,0.01,-0.01,0.03,0.05,0.01,0.05,309.15,32.29,0.00,-0.42,-2.03
-0.06,0.03,0.00,0.04,0.04,-0.00,0.04,307.73,32.29,0.00,-0.12,-2.11
-0.05,0.06,0.02,0.05,0.03,-0.01,0.02,305.66,32.29,0.00,0.16,-2.26
-0.05,0.08,0.03,0.06,0.03,-0.02,0.01,303.73,32.29,0.00,0.37,-2.44
-0.06,0.10,0.04,0.07,0.04,-0.02,-0.00,302.50,32.29,0.00,0.50,-2.58
-0.06,0.10,0.04,0.08,0.05,-0.01,-0.01,302.15,32.28,0.00,0.51,-2.65
-0.07,0.10,0.04,0.09,0.07,0.00,-0.01,302.30,32.28,0.00,0.46,-2.64
-0.08,0.09,0.04,0.10,0.08,0.02,-0.01,302.16,32.28,0.00,0.39,-2.56
-0.08,0.08,0.03,0.10,0.09,0.04,-0.00,301.13,32.28,0.00,0.35,-2.43
-0.08,0.06,0.02,0.09,0.10,0.07,0.01,299.09,32.28,0.00,0.32,-2.28
-0.08,0.05,0.02,0.07,0.10,0.09,0.02,295.94,32.28,0.00,0.24,-2.16
-0.08,0.05,0.01,0.06,0.09,0.10,0.03,291.76,32.28,0.00,0.04,-2.11
-0.07,0.06,0.01,0.04,0.08,0.10,0.04,287.71,32.28,0.00,-0.22,-2.12
-0.07,0.07,0.01,0.03,0.07,0.09,0.04,285.87,32.27,0.00,-0.41,-2.19
-0.06,0.09,0.01,0.03,0.06,0.07,0.04,287.47,32.27,0.00,-0.45,-2.32
-0.06,0.11,0.02,0.03,0.05,0.05,0.03,291.94,32.27,0.00,-0.35,-2.46
-0.05,0.13,0.03,0.04,0.05,0.03,0.03,297.90,32.27,0.00,-0.15,-2.57
-0.05,0.16,0.04,0.05,0.05,0.01,0.01,304.09,32.27,0.00,0.06,-2.64
-0.05,0.19,0.06,0.06,0.05,-0.00,-0.00,309.17,32.27,0.00,0.23,-2.66
-0.04,0.22,0.07,0.07,0.06,-0.01,-0.01,311.92,32.28,0.00,0.32,-2.62
-0.05,0.23,0.07,0.08,0.07,-0.01,-0.02,311.95,32.28,0.00,0.30,-2.51
-0.05,0.22,0.07,0.09,0.08,-0.00,-0.02,309.96,32.28,0.00,0.23,-2.37
-0.06,0.20,0.07,0.09,0.09,0.01,-0.01,307.11,32.28,0.00,0.17,-2.25
-0.06,0.18,0.06,0.09,0.10,0.03,-0.00,304.39,32.28,0.00,0.19,-2.16
-0.07,0.16,0.05,0.08,0.10,0.04,0.00,302.40,32.28,0.00,0.26,-2.12
-0.08,0.14,0.03,0.06,0.10,0.05,0.01,301.32,32.28,0.00,0.34,-2.13
-0.08,0.13,0.02,0.04,0.10,0.06,0.02,301.04,32.28,0.00,0.36,-2.21
-0.08,0.13,0.01,0.03,0.09,0.07,0.02,300.98,32.28,0.00,0.29,-2.32
-0.07,0.13,0.01,0.01,0.07,0.06,0.03,300.04,32.28,0.00,0.09,-2.45
-0.06,0.14,0.01,0.01,0.06,0.06,0.03,297.51,32.28,0.00,-0.27,-2.58
-0.05,0.15,0.02,0.01,0.05,0.05,0.03,293.76,32.28,0.00,-0.67,-2.68
-0.04,0.16,0.03,0.02,0.04,0.03,0.02,289.53,32.28,0.00,-0.95,-2.71
-0.03,0.17,0.04,0.03,0.03,0.02,0.01,285.48,32.28,0.00,-0.99,-2.63
-0.03,0.18,0.04,0.05,0.04,0.02,-0.00,282.74,32.28,0.00,-0.82,-2.47
-0.04,0.19,0.05,0.06,0.04,0.01,-0.01,283.23,32.28,0.00,-0.57,-2.29
-0.04,0.19,0.05,0.08,0.06,0.02,-0.01,287.90,32.27,0.00,-0.36,-2.11
-0.05,0.18,0.05,0.09,0.07,0.03,-0.00,295.31,32.27,0.00,-0.25,-1.98
-0.05,0.16,0.04,0.10,0.08,0.04,0.01,302.93,32.27,0.00,-0.24,-1.92
-0.06,0.14,0.04,0.10,0.09,0.06,0.01,308.80,32.27,0.00,-0.31,-1.95
-0.07,0.11,0.03,0.09,0.10,0.07,0.02,312.02,32.26,0.00,-0.43,-2.05
-0.07,0.09,0.02,0.08,0.09,0.09,0.03,312.40,32.26,0.00,-0.58,-2.21
-0.07,0.08,0.02,0.06,0.09,0.09,0.04,310.41,32.26,0.00,-0.76,-2.39
-0.06,0.08,0.01,0.05,0.08,0.08,0.04,307.21,32.27,0.00,-0.95,-2.57
-0.05,0.10,0.01,0.03,0.06,0.07,0.04,304.03,32.27,0.00,-1.12,-2.67
-0.04,0.12,0.01,0.02,0.05,0.06,0.04,301.64,32.28,0.00,-1.27,-2.67
-0.04,0.14,0.01,0.02,0.04,0.04,0.03,300.32,32.28,0.00,-1.37,-2.58
-0.04,0.17,0.02,0.02,0.03,0.02,0.02,299.94,32.28,0.00,-1.35,-2.44
-0.04,0.19,0.04,0.03,0.04,0.01,0.00,300.19,32.28,0.00,-1.18,-2.30
-0.04,0.21,0.05,0.04,0.05,0.01,-0.01,300.40,32.27,0.00,-0.90,-2.19
-0.04,0.23,0.07,0.06,0.06,0.00,-0.02,299.42,32.27,0.00,-0.58,-2.14
-0.05,0.23,0.08,0.07,0.07,0.00,-0.02,296.60,32.27,0.00,-0.30,-2.17
