Model : ,41,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.09,0.10,0.03,0.07,0.09,0.09,0.01,301.85,32.16,0.00,0.38,-2.83
-0.08,0.09,0.02,0.05,0.08,0.09,0.02,302.12,32.16,0.00,0.38,-2.73
-0.07,0.10,0.01,0.03,0.07,0.08,0.02,301.10,32.17,0.00,0.30,-2.57
-0.06,0.11,0.01,0.02,0.06,0.07,0.01,298.13,32.17,0.00,0.12,-2.38
-0.05,0.13,0.01,0.02,0.05,0.06,0.00,294.09,32.17,0.00,-0.11,-2.21
-0.05,0.15,0.01,0.02,0.04,0.04,-0.01,290.85,32.17,0.00,-0.29,-2.11
-0.04,0.18,0.02,0.03,0.03,0.03,-0.02,289.76,32.17,0.00,-0.36,-2.07
-0.04,0.19,0.04,0.04,0.04,0.01,-0.03,291.07,32.17,0.00,-0.32,-2.10
-0.05,0.20,0.05,0.06,0.05,0.01,-0.04,294.71,32.16,0.00,-0.21,-2.21
-0.05,0.20,0.05,0.07,0.06,0.01,-0.04,300.21,32.16,0.00,-0.07,-2.39
-0.06,0.19,0.06,0.09,0.07,0.02,-0.04,306.06,32.16,0.00,0.06,-2.59
-0.07,0.18,0.06,0.10,0.09,0.04,-0.04,310.34,32.16,0.00,0.14,-2.73
-0.07,0.15,0.06,0.11,0.10,0.06,-0.03,311.93,32.16,0.00,0.13,-2.77
-0.08,0.13,0.06,0.11,0.10,0.08,-0.02,311.04,32.16,0.00,0.07,-2.70
-0.08,0.11,0.06,0.10,0.11,0.10,-0.01,308.58,32.16,0.00,-0.03,-2.56
-0.08,0.09,0.05,0.09,0.10,0.11,0.00,305.56,32.16,0.00,-0.12,-2.39
-0.08,0.08,0.04,0.07,0.09,0.10,0.01,302.85,32.16,0.00,-0.18,-2.23
-0.08,0.08,0.03,0.06,0.08,0.10,0.02,301.05,32.16,0.00,-0.23,-2.11
-0.07,0.08,0.03,0.05,0.06,0.08,0.02,300.32,32.15,0.00,-0.26,-2.04
-0.07,0.10,0.03,0.04,0.05,0.06,0.02,300.45,32.15,0.00,-0.27,-2.02
-0.06,0.12,0.04,0.04,0.04,0.04,0.01,301.04,32.15,0.00,-0.25,-2.06
-0.06,0.14,0.05,0.04,0.04,0.03,-0.01,301.74,32.15,0.00,-0.19,-2.15
-0.06,0.16,0.06,0.05,0.05,0.02,-0.03,301.96,32.15,0.00,-0.10,-2.27
-0.06,0.17,0.07,0.06,0.06,0.01,-0.04,300.62,32.14,0.00,-0.01,-2.39
-0.06,0.17,0.07,0.08,0.07,0.02,-0.05,297.13,32.14,0.00,0.06,-2.50
-0.07,0.17,0.07,0.10,0.08,0.03,-0.05,292.74,32.13,0.00,0.07,-2.57
-0.08,0.15,0.07,0.11,0.09,0.05,-0.05,290.09,32.13,0.00,-0.02,-2.58
-0.08,0.13,0.06,0.11,0.10,0.06,-0.04,290.97,32.13,0.00,-0.23,-2.52
-0.08,0.11,0.06,0.11,0.10,0.08,-0.03,295.04,32.13,0.00,-0.53,-2.39
-0.08,0.09,0.05,0.10,0.10,0.09,-0.02,300.89,32.14,0.00,-0.84,-2.25
-0.07,0.07,0.04,0.08,0.10,0.09,-0.00,307.07,32.14,0.00,-1.11,-2.14
-0.07,0.06,0.03,0.07,0.09,0.09,0.01,312.07,32.14,0.00,-1.31,-2.06
-0.07,0.05,0.02,0.05,0.08,0.08,0.02,314.37,32.14,0.00,-1.40,-2.04
-0.06,0.05,0.03,0.04,0.07,0.06,0.02,313.44,32.15,0.00,-1.38,-2.09
-0.06,0.07,0.03,0.04,0.05,0.05,0.02,310.19,32.15,0.00,-1.28,-2.17
-0.05,0.09,0.04,0.04,0.05,0.03,0.01,306.22,32.15,0.00,-1.12,-2.30
-0.05,0.13,0.05,0.04,0.05,0.01,0.00,302.81,32.15,0.00,-0.91,-2.46
-0.05,0.16,0.06,0.05,0.05,-0.01,-0.01,300.63,32.16,0.00,-0.70,-2.61
-0.05,0.19,0.07,0.06,0.06,-0.01,-0.02,299.82,32.16,0.00,-0.55,-2.68
-0.05,0.20,0.07,0.08,0.08,-0.01,-0.02,300.12,32.16,0.00,-0.47,-2.61
-0.05,0.21,0.08,0.09,0.09,0.01,-0.02,300.85,32.15,0.00,-0.46,-2.46
-0.05,0.20,0.07,0.10,0.10,0.03,-0.02,300.98,32.15,0.00,-0.46,-2.29
-0.06,0.19,0.07,0.11,0.10,0.06,-0.01,299.89,32.14,0.00,-0.42,-2.17
-0.07,0.17,0.06,0.11,0.11,0.09,-0.00,297.62,32.14,0.00,-0.36,-2.14
-0.08,0.15,0.05,0.10,0.11,0.10,0.01,294.38,32.15,0.00,-0.35,-2.16
-0.08,0.14,0.04,0.08,0.10,0.11,0.02,290.50,32.15,0.00,-0.43,-2.22
-0.08,0.13,0.03,0.06,0.09,0.10,0.03,287.18,32.16,0.00,-0.60,-2.30
-0.07,0.13,0.03,0.05,0.07,0.09,0.03,286.61,32.16,0.00,-0.77,-2.42
-0.07,0.13,0.03,0.04,0.06,0.07,0.04,290.00,32.16,0.00,-0.90,-2.58
-0.06,0.13,0.04,0.03,0.05,0.04,0.04,296.19,32.16,0.00,-0.95,-2.76
-0.05,0.14,0.05,0.03,0.04,0.02,0.03,302.72,32.16,0.00,-0.90,-2.86
-0.04,0.15,0.06,0.04,0.04,0.01,0.01,307.62,32.16,0.00,-0.76,-2.83
-0.04,0.16,0.07,0.04,0.05,0.00,-0.01,310.05,32.16,0.00,-0.56,-2.69
-0.04,0.17,0.08,0.05,0.06,-0.00,-0.03,309.96,32.16,0.00,-0.31,-2.49
-0.04,0.18,0.09,0.07,0.07,0.00,-0.04,307.89,32.16,0.00,-0.04,-2.28
-0.04,0.18,0.09,0.09,0.08,0.01,-0.05,304.96,32.17,0.00,0.22,-2.10
-0.05,0.18,0.09,0.10,0.09,0.03,-0.04,302.40,32.17,0.00,0.46,-2.00
-0.05,0.17,0.08,0.10,0.10,0.05,-0.03,300.96,32.17,0.00,0.67,-1.99
-0.06,0.16,0.07,0.10,0.10,0.06,-0.02,300.73,32.17,0.00,0.83,-2.06
-0.06,0.14,0.06,0.09,0.10,0.08,-0.01,301.37,32.16,0.00,0.88,-2.21
-0.06,0.13,0.05,0.08,0.10,0.08,0.01,302.45,32.16,0.00,0.77,-2.41
-0.06,0.13,0.04,0.06,0.09,0.08,0.02,303.23,32.16,0.00,0.54,-2.62
-0.05,0.13,0.03,0.05,0.08,0.07,0.02,302.51,32.16,0.00,0.21,-2.75
-0.04,0.14,0.04,0.03,0.07,0.05,0.02,299.68,32.16,0.00,-0.16,-2.78
-0.04,0.15,0.04,0.03,0.05,0.04,0.02,295.60,32.16,0.00,-0.51,-2.70
-0.03,0.17,0.05,0.03,0.04,0.02,0.01,292.14,32.16,0.00,-0.69,-2.56
-0.03,0.19,0.06,0.04,0.04,0.01,-0.00,290.65,32.16,0.00,-0.63,-2.40
-0.03,0.21,0.07,0.05,0.04,-0.00,-0.01,291.44,32.16,0.00,-0.39,-2.26
-0.03,0.23,0.08,0.06,0.05,-0.01,-0.01,294.50,32.16,0.00,-0.09,-2.17
-0.04,0.23,0.08,0.07,0.06,-0.00,-0.02,299.35,32.16,0.00,0.17,-2.13
