Model : ,23,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.06,-0.10,-0.04,0.04,0.06,0.04,-0.01,309.11,32.28,0.00,0.29,-2.43
-0.06,-0.08,-0.03,0.04,0.06,0.02,-0.02,309.04,32.28,0.00,0.18,-2.62
-0.05,-0.06,-0.01,0.05,0.06,0.01,-0.03,307.57,32.28,0.00,0.00,-2.76
-0.06,-0.05,0.01,0.06,0.06,0.01,-0.04,305.49,32.28,0.00,-0.24,-2.80
-0.07,-0.05,0.02,0.08,0.07,0.01,-0.04,303.54,32.28,0.00,-0.47,-2.73
-0.08,-0.05,0.03,0.09,0.07,0.01,-0.04,302.28,32.28,0.00,-0.61,-2.59
-0.08,-0.06,0.04,0.09,0.09,0.02,-0.04,301.92,32.27,0.00,-0.60,-2.41
-0.09,-0.07,0.03,0.10,0.10,0.03,-0.03,302.07,32.27,0.00,-0.48,-2.24
-0.09,-0.08,0.02,0.09,0.11,0.05,-0.02,301.77,32.27,0.00,-0.39,-2.12
-0.09,-0.11,0.01,0.09,0.11,0.06,-0.01,300.36,32.27,0.00,-0.40,-2.05
-0.08,-0.13,-0.01,0.08,0.11,0.08,-0.00,297.83,32.27,0.00,-0.53,-2.04
-0.07,-0.14,-0.02,0.07,0.10,0.08,0.01,294.29,32.27,0.00,-0.71,-2.10
-0.07,-0.14,-0.03,0.06,0.09,0.08,0.01,289.99,32.27,0.00,-0.88,-2.22
-0.06,-0.13,-0.03,0.05,0.08,0.08,0.01,286.13,32.28,0.00,-0.97,-2.37
-0.06,-0.11,-0.02,0.04,0.07,0.06,0.01,284.79,32.28,0.00,-0.92,-2.50
-0.06,-0.08,-0.02,0.04,0.06,0.04,-0.00,287.15,32.28,0.00,-0.70,-2.57
-0.06,-0.04,-0.01,0.04,0.06,0.02,-0.01,292.43,32.28,0.00,-0.40,-2.58
-0.06,-0.01,0.00,0.05,0.05,0.00,-0.01,299.03,32.28,0.00,-0.18,-2.53
-0.06,0.01,0.01,0.06,0.06,-0.00,-0.02,305.55,32.28,0.00,-0.17,-2.43
-0.06,0.03,0.03,0.07,0.06,-0.00,-0.03,310.66,32.28,0.00,-0.35,-2.30
-0.06,0.04,0.03,0.08,0.07,0.01,-0.03,313.23,32.28,0.00,-0.63,-2.18
-0.06,0.05,0.03,0.09,0.08,0.03,-0.03,312.99,32.27,0.00,-0.92,-2.08
-0.06,0.07,0.03,0.09,0.09,0.04,-0.03,310.72,32.27,0.00,-1.15,-2.03
-0.05,0.08,0.01,0.09,0.10,0.06,-0.02,307.63,32.27,0.00,-1.26,-2.04
-0.05,0.10,-0.00,0.08,0.11,0.07,-0.01,304.71,32.27,0.00,-1.23,-2.12
-0.05,0.11,-0.02,0.07,0.11,0.07,0.00,302.55,32.27,0.00,-1.13,-2.25
-0.05,0.14,-0.03,0.06,0.10,0.07,0.01,301.31,32.27,0.00,-1.04,-2.39
-0.05,0.17,-0.03,0.04,0.09,0.06,0.01,300.85,32.28,0.00,-1.04,-2.52
-0.05,0.21,-0.03,0.03,0.08,0.05,0.01,300.58,32.28,0.00,-1.12,-2.61
-0.04,0.26,-0.03,0.02,0.07,0.04,0.01,299.40,32.28,0.00,-1.19,-2.64
-0.04,0.31,-0.02,0.02,0.06,0.02,-0.00,296.61,32.29,0.00,-1.17,-2.58
-0.02,0.36,-0.02,0.03,0.05,0.01,-0.01,292.61,32.29,0.00,-1.04,-2.47
-0.02,0.39,-0.01,0.04,0.05,-0.00,-0.02,288.24,32.29,0.00,-0.80,-2.35
-0.02,0.42,-0.00,0.05,0.05,-0.01,-0.03,284.19,32.28,0.00,-0.46,-2.23
-0.02,0.42,0.01,0.06,0.06,-0.01,-0.04,281.63,32.28,0.00,-0.09,-2.15
-0.03,0.42,0.01,0.08,0.07,-0.00,-0.05,282.53,32.28,0.00,0.18,-2.12
-0.04,0.40,0.02,0.08,0.08,0.01,-0.05,287.84,32.28,0.00,0.29,-2.15
-0.05,0.37,0.01,0.09,0.10,0.02,-0.04,295.95,32.28,0.00,0.25,-2.22
-0.06,0.33,0.01,0.09,0.11,0.03,-0.03,304.00,32.28,0.00,0.13,-2.35
-0.06,0.27,0.00,0.08,0.11,0.04,-0.02,309.85,32.29,0.00,-0.00,-2.52
-0.07,0.22,-0.01,0.07,0.11,0.05,-0.01,312.65,32.29,0.00,-0.10,-2.69
-0.07,0.16,-0.01,0.06,0.10,0.06,-0.00,312.45,32.29,0.00,-0.12,-2.78
-0.06,0.12,-0.02,0.04,0.09,0.06,0.00,309.94,32.28,0.00,-0.07,-2.76
-0.06,0.09,-0.03,0.03,0.07,0.05,0.00,306.39,32.28,0.00,0.03,-2.64
-0.05,0.07,-0.03,0.02,0.06,0.03,-0.00,303.08,32.28,0.00,0.12,-2.47
-0.04,0.06,-0.02,0.02,0.05,0.01,-0.01,300.78,32.29,0.00,0.18,-2.28
-0.04,0.07,-0.02,0.02,0.05,-0.00,-0.02,299.68,32.29,0.00,0.20,-2.12
-0.04,0.07,-0.01,0.03,0.05,-0.02,-0.02,299.55,32.29,0.00,0.20,-2.03
-0.04,0.06,0.00,0.05,0.05,-0.02,-0.03,300.02,32.30,0.00,0.22,-2.01
-0.04,0.05,0.01,0.06,0.06,-0.01,-0.04,300.39,32.30,0.00,0.25,-2.07
-0.05,0.04,0.01,0.08,0.07,0.01,-0.04,299.51,32.30,0.00,0.28,-2.21
-0.06,0.03,0.01,0.09,0.08,0.03,-0.03,296.73,32.30,0.00,0.29,-2.40
-0.07,0.01,0.01,0.09,0.09,0.05,-0.02,292.91,32.30,0.00,0.29,-2.61
-0.08,-0.01,0.01,0.09,0.09,0.07,-0.01,289.98,32.30,0.00,0.26,-2.77
-0.09,-0.03,-0.00,0.09,0.09,0.08,0.01,289.29,32.30,0.00,0.21,-2.81
-0.09,-0.05,-0.01,0.08,0.08,0.09,0.02,291.03,32.30,0.00,0.16,-2.75
-0.08,-0.06,-0.02,0.07,0.07,0.09,0.03,294.99,32.29,0.00,0.13,-2.62
-0.08,-0.05,-0.02,0.05,0.06,0.08,0.03,300.61,32.29,0.00,0.13,-2.45
-0.07,-0.04,-0.03,0.04,0.05,0.07,0.02,306.38,32.29,0.00,0.17,-2.28
-0.07,-0.01,-0.02,0.02,0.04,0.05,0.01,310.33,32.29,0.00,0.22,-2.16
-0.06,0.01,-0.01,0.02,0.04,0.03,-0.01,311.38,32.29,0.00,0.25,-2.11
-0.05,0.03,-0.00,0.02,0.04,0.01,-0.02,309.86,32.29,0.00,0.24,-2.13
-0.04,0.05,0.01,0.03,0.04,-0.00,-0.03,306.78,32.29,0.00,0.15,-2.22
-0.04,0.06,0.02,0.05,0.05,-0.01,-0.04,303.22,32.29,0.00,-0.04,-2.34
