Model : ,08,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.05,0.14,0.29,0.06,0.05,-0.01,-0.02,299.52,29.05,0.00,0.13,-3.09
-0.05,0.14,0.29,0.07,0.07,0.00,-0.02,299.47,29.05,0.00,0.12,-3.27
-0.06,0.14,0.28,0.08,0.09,0.01,-0.01,299.48,29.05,0.00,-0.04,-3.39
-0.07,0.12,0.27,0.08,0.10,0.02,-0.00,298.65,29.05,0.00,-0.26,-3.42
-0.08,0.11,0.26,0.08,0.10,0.04,0.01,296.42,29.05,0.00,-0.47,-3.32
-0.08,0.09,0.25,0.06,0.10,0.05,0.03,293.46,29.05,0.00,-0.59,-3.15
-0.08,0.07,0.24,0.05,0.09,0.06,0.04,291.34,29.05,0.00,-0.62,-2.96
-0.07,0.06,0.23,0.03,0.08,0.07,0.05,291.15,29.05,0.00,-0.53,-2.78
-0.07,0.06,0.22,0.01,0.06,0.06,0.05,293.03,29.06,0.00,-0.38,-2.66
-0.07,0.07,0.22,-0.00,0.05,0.05,0.04,296.86,29.06,0.00,-0.27,-2.62
-0.07,0.10,0.23,-0.01,0.03,0.04,0.04,302.21,29.07,0.00,-0.24,-2.64
-0.06,0.13,0.23,-0.00,0.02,0.02,0.03,307.67,29.07,0.00,-0.28,-2.73
-0.06,0.15,0.24,0.01,0.02,0.01,0.01,311.30,29.07,0.00,-0.27,-2.87
-0.05,0.18,0.25,0.02,0.02,-0.00,0.00,311.97,29.08,0.00,-0.16,-3.06
-0.05,0.19,0.27,0.04,0.03,-0.01,-0.01,310.06,29.08,0.00,0.05,-3.24
-0.05,0.20,0.27,0.06,0.05,-0.00,-0.02,306.65,29.08,0.00,0.25,-3.34
-0.06,0.19,0.28,0.07,0.07,0.01,-0.02,302.84,29.08,0.00,0.37,-3.33
-0.07,0.18,0.27,0.08,0.08,0.02,-0.02,299.64,29.07,0.00,0.40,-3.21
-0.08,0.17,0.27,0.09,0.09,0.03,-0.01,297.90,29.07,0.00,0.39,-3.03
-0.08,0.14,0.25,0.08,0.10,0.05,0.00,297.85,29.07,0.00,0.39,-2.83
-0.08,0.12,0.24,0.07,0.10,0.06,0.02,299.06,29.06,0.00,0.41,-2.64
-0.07,0.10,0.23,0.05,0.09,0.07,0.03,300.80,29.06,0.00,0.45,-2.50
-0.06,0.09,0.22,0.03,0.09,0.07,0.04,302.47,29.06,0.00,0.47,-2.42
-0.06,0.09,0.22,0.01,0.08,0.07,0.04,303.36,29.06,0.00,0.46,-2.39
-0.06,0.10,0.22,0.00,0.07,0.06,0.03,302.48,29.06,0.00,0.44,-2.46
-0.06,0.13,0.23,-0.00,0.07,0.05,0.03,299.36,29.06,0.00,0.41,-2.61
-0.05,0.15,0.23,-0.00,0.06,0.03,0.02,295.18,29.06,0.00,0.37,-2.82
-0.05,0.18,0.24,0.01,0.06,0.01,0.01,292.34,29.06,0.00,0.31,-2.99
-0.05,0.21,0.26,0.02,0.06,0.00,0.00,292.47,29.07,0.00,0.22,-3.07
-0.05,0.23,0.27,0.04,0.06,-0.01,-0.01,295.36,29.07,0.00,0.11,-3.06
-0.05,0.24,0.28,0.06,0.07,-0.01,-0.01,299.89,29.07,0.00,0.03,-2.99
-0.06,0.25,0.28,0.07,0.09,-0.00,-0.02,304.83,29.07,0.00,-0.01,-2.87
-0.07,0.24,0.28,0.08,0.10,0.01,-0.01,308.89,29.08,0.00,-0.01,-2.74
-0.07,0.23,0.27,0.08,0.10,0.03,-0.00,310.77,29.08,0.00,0.01,-2.64
-0.07,0.21,0.26,0.08,0.11,0.04,0.01,310.01,29.08,0.00,0.03,-2.56
-0.07,0.18,0.24,0.07,0.11,0.06,0.02,307.39,29.08,0.00,0.04,-2.53
-0.07,0.15,0.23,0.05,0.10,0.06,0.03,304.34,29.08,0.00,-0.00,-2.57
-0.07,0.14,0.22,0.03,0.09,0.06,0.04,301.97,29.07,0.00,-0.09,-2.67
-0.07,0.13,0.21,0.01,0.08,0.05,0.04,300.82,29.07,0.00,-0.21,-2.80
-0.07,0.14,0.21,-0.00,0.07,0.03,0.04,300.95,29.07,0.00,-0.30,-2.92
-0.06,0.15,0.22,-0.00,0.06,0.01,0.03,302.10,29.07,0.00,-0.31,-3.00
-0.04,0.17,0.23,0.00,0.05,-0.00,0.03,303.51,29.06,0.00,-0.26,-3.00
-0.03,0.20,0.25,0.01,0.04,-0.02,0.02,304.02,29.06,0.00,-0.20,-2.94
-0.03,0.22,0.26,0.03,0.04,-0.02,0.01,302.94,29.06,0.00,-0.16,-2.82
-0.03,0.23,0.28,0.04,0.05,-0.02,0.00,300.38,29.06,0.00,-0.15,-2.67
-0.03,0.24,0.29,0.06,0.06,-0.02,0.00,296.63,29.06,0.00,-0.17,-2.54
-0.04,0.23,0.29,0.07,0.08,-0.00,0.00,292.10,29.06,0.00,-0.20,-2.48
-0.05,0.22,0.28,0.08,0.09,0.01,0.00,287.99,29.06,0.00,-0.24,-2.48
-0.06,0.20,0.27,0.08,0.11,0.03,0.01,286.24,29.06,0.00,-0.35,-2.54
-0.07,0.18,0.26,0.08,0.11,0.05,0.02,287.89,29.06,0.00,-0.54,-2.63
-0.07,0.15,0.25,0.07,0.11,0.07,0.03,292.23,29.06,0.00,-0.78,-2.74
-0.07,0.13,0.24,0.05,0.10,0.08,0.03,297.82,29.07,0.00,-0.97,-2.85
-0.07,0.12,0.24,0.04,0.09,0.08,0.04,303.38,29.07,0.00,-1.05,-2.95
-0.07,0.12,0.24,0.02,0.07,0.07,0.04,307.75,29.07,0.00,-1.04,-3.04
-0.06,0.13,0.25,0.00,0.06,0.06,0.04,310.05,29.08,0.00,-0.97,-3.07
-0.06,0.15,0.26,-0.00,0.05,0.04,0.03,310.09,29.08,0.00,-0.91,-3.01
-0.05,0.18,0.27,0.00,0.04,0.02,0.03,308.57,29.07,0.00,-0.84,-2.90
-0.05,0.20,0.28,0.01,0.03,0.01,0.02,306.58,29.07,0.00,-0.71,-2.77
-0.04,0.22,0.29,0.03,0.04,0.00,0.01,304.99,29.06,0.00,-0.44,-2.67
-0.03,0.24,0.31,0.04,0.04,0.00,0.00,304.16,29.06,0.00,-0.10,-2.62
-0.03,0.24,0.32,0.05,0.06,0.01,-0.00,304.08,29.06,0.00,0.14,-2.61
-0.04,0.24,0.32,0.07,0.07,0.02,-0.00,304.51,29.06,0.00,0.19,-2.65
-0.05,0.23,0.32,0.07,0.08,0.04,0.00,304.76,29.07,0.00,0.07,-2.72
-0.06,0.21,0.31,0.08,0.09,0.05,0.01,303.50,29.07,0.00,-0.15,-2.82
-0.07,0.19,0.30,0.07,0.10,0.06,0.02,299.95,29.07,0.00,-0.35,-2.96
-0.07,0.16,0.29,0.07,0.10,0.07,0.04,294.74,29.07,0.00,-0.48,-3.10
-0.07,0.14,0.27,0.05,0.10,0.07,0.04,289.05,29.07,0.00,-0.53,-3.17
-0.07,0.14,0.26,0.04,0.09,0.07,0.05,283.82,29.07,0.00,-0.49,-3.14
-0.07,0.14,0.26,0.02,0.08,0.07,0.05,280.38,29.07,0.00,-0.41,-3.03
-0.06,0.15,0.26,0.00,0.07,0.06,0.04,280.69,29.08,0.00,-0.33,-2.87
-0.06,0.18,0.27,-0.00,0.06,0.05,0.03,285.63,29.08,0.00,-0.28,-2.71
-0.06,0.21,0.28,-0.00,0.06,0.03,0.02,293.58,29.09,0.00,-0.25,-2.57
-0.05,0.24,0.30,0.01,0.06,0.02,0.01,301.77,29.09,0.00,-0.17,-2.50
-0.05,0.26,0.31,0.02,0.06,0.02,0.00,308.10,29.09,0.00,-0.02,-2.51
-0.05,0.27,0.33,0.04,0.07,0.02,-0.01,311.67,29.09,0.00,0.17,-2.59
-0.05,0.27,0.34,0.06,0.07,0.03,-0.01,312.47,29.09,0.00,0.34,-2.72
-0.06,0.26,0.34,0.07,0.09,0.04,-0.01,311.17,29.09,0.00,0.41,-2.90
-0.07,0.24,0.34,0.08,0.10,0.05,-0.01,308.77,29.08,0.00,0.39,-3.07
-0.08,0.22,0.32,0.08,0.11,0.06,-0.00,306.14,29.08,0.00,0.34,-3.17
-0.08,0.19,0.31,0.08,0.11,0.07,0.01,303.81,29.08,0.00,0.31,-3.17
-0.07,0.17,0.29,0.07,0.11,0.08,0.02,302.09,29.09,0.00,0.32,-3.07
-0.06,0.15,0.28,0.05,0.11,0.09,0.03,301.06,29.09,0.00,0.37,-2.90
-0.06,0.14,0.27,0.03,0.10,0.09,0.04,300.62,29.09,0.00,0.43,-2.69
-0.06,0.15,0.26,0.01,0.09,0.08,0.05,300.22,29.08,0.00,0.49,-2.50
-0.06,0.17,0.26,-0.00,0.08,0.06,0.04,298.69,29.08,0.00,0.52,-2.38
-0.06,0.19,0.26,-0.01,0.07,0.04,0.04,295.29,29.08,0.00,0.49,-2.34
-0.06,0.22,0.27,-0.00,0.06,0.02,0.03,290.96,29.08,0.00,0.42,-2.39
-0.06,0.24,0.29,0.01,0.05,0.01,0.02,287.81,29.08,0.00,0.32,-2.52
-0.06,0.26,0.30,0.02,0.06,0.00,0.00,287.34,29.08,0.00,0.18,-2.70
-0.06,0.28,0.31,0.04,0.06,-0.00,-0.01,289.67,29.08,0.00,0.05,-2.89
-0.06,0.29,0.32,0.06,0.07,0.00,-0.02,294.48,29.08,0.00,-0.06,-3.04
-0.06,0.29,0.32,0.07,0.09,0.02,-0.01,301.09,29.08,0.00,-0.11,-3.12
-0.07,0.28,0.32,0.08,0.10,0.03,-0.01,307.78,29.08,0.00,-0.12,-3.13
-0.08,0.26,0.31,0.09,0.11,0.05,0.00,312.43,29.08,0.00,-0.10,-3.06
-0.08,0.23,0.30,0.08,0.11,0.07,0.02,313.87,29.08,0.00,-0.05,-2.92
-0.08,0.20,0.28,0.07,0.11,0.08,0.03,312.45,29.08,0.00,-0.01,-2.76
-0.08,0.18,0.27,0.06,0.10,0.09,0.04,309.32,29.08,0.00,-0.02,-2.61
-0.07,0.16,0.26,0.04,0.09,0.09,0.05,305.63,29.08,0.00,-0.08,-2.50
-0.07,0.16,0.25,0.02,0.08,0.08,0.05,302.39,29.07,0.00,-0.18,-2.45
-0.06,0.17,0.25,0.00,0.07,0.06,0.04,300.21,29.07,0.00,-0.24,-2.46
-0.06,0.19,0.26,-0.00,0.06,0.05,0.04,299.22,29.07,0.00,-0.21,-2.54
-0.05,0.21,0.27,-0.00,0.04,0.03,0.03,299.00,29.07,0.00,-0.10,-2.65
-0.05,0.23,0.28,0.01,0.03,0.01,0.02,298.72,29.07,0.00,0.02,-2.76
-0.05,0.24,0.30,0.02,0.03,0.01,0.01,297.75,29.07,0.00,0.09,-2.86
-0.05,0.24,0.32,0.04,0.04,0.01,-0.01,295.99,29.07,0.00,0.10,-2.92
-0.05,0.24,0.33,0.06,0.05,0.02,-0.01,293.51,29.07,0.00,0.04,-2.93
-0.06,0.24,0.34,0.07,0.07,0.03,-0.01,290.47,29.07,0.00,-0.06,-2.90
-0.07,0.22,0.34,0.08,0.08,0.04,-0.01,287.86,29.07,0.00,-0.19,-2.83
-0.07,0.21,0.33,0.08,0.09,0.05,0.00,287.43,29.07,0.00,-0.36,-2.73
-0.08,0.19,0.32,0.08,0.10,0.05,0.01,290.23,29.08,0.00,-0.56,-2.63
-0.08,0.17,0.31,0.07,0.10,0.06,0.03,295.49,29.08,0.00,-0.77,-2.53
-0.08,0.16,0.29,0.05,0.09,0.06,0.03,301.75,29.08,0.00,-0.92,-2.51
-0.08,0.16,0.28,0.03,0.08,0.06,0.04,307.75,29.08,0.00,-0.95,-2.58
-0.07,0.17,0.27,0.01,0.07,0.05,0.04,312.22,29.08,0.00,-0.89,-2.72
-0.07,0.18,0.27,-0.00,0.06,0.04,0.04,313.86,29.08,0.00,-0.78,-2.88
-0.06,0.20,0.27,-0.01,0.05,0.03,0.03,312.25,29.08,0.00,-0.67,-3.03
-0.06,0.21,0.28,-0.00,0.04,0.01,0.02,308.47,29.08,0.00,-0.57,-3.12
-0.05,0.23,0.29,0.01,0.03,-0.00,0.01,304.25,29.08,0.00,-0.44,-3.15
-0.04,0.24,0.31,0.03,0.03,-0.01,0.00,300.94,29.08,0.00,-0.24,-3.09
-0.03,0.25,0.32,0.04,0.04,-0.00,-0.01,299.15,29.08,0.00,-0.01,-2.99
-0.03,0.24,0.33,0.06,0.06,0.01,-0.01,298.92,29.08,0.00,0.20,-2.87
-0.04,0.24,0.33,0.07,0.07,0.02,-0.01,299.91,29.08,0.00,0.34,-2.73
-0.05,0.22,0.32,0.08,0.09,0.04,-0.01,301.21,29.08,0.00,0.40,-2.62
-0.07,0.21,0.31,0.08,0.10,0.05,0.00,301.43,29.08,0.00,0.35,-2.56
-0.08,0.19,0.30,0.07,0.11,0.07,0.02,299.71,29.08,0.00,0.20,-2.56
-0.08,0.17,0.28,0.06,0.11,0.08,0.03,296.43,29.08,0.00,0.00,-2.62
-0.08,0.16,0.27,0.05,0.10,0.08,0.04,292.45,29.08,0.00,-0.15,-2.73
-0.07,0.16,0.26,0.03,0.09,0.08,0.05,288.60,29.08,0.00,-0.21,-2.86
-0.06,0.16,0.26,0.02,0.08,0.08,0.04,285.96,29.09,0.00,-0.17,-2.99
-0.06,0.17,0.26,0.01,0.06,0.07,0.04,286.11,29.09,0.00,-0.11,-3.07
-0.05,0.20,0.27,0.00,0.05,0.05,0.03,289.75,29.10,0.00,-0.07,-3.08
-0.05,0.23,0.28,0.01,0.04,0.03,0.02,295.66,29.10,0.00,-0.07,-3.02
-0.04,0.25,0.29,0.02,0.03,0.01,0.01,301.62,29.11,0.00,-0.03,-2.92
-0.04,0.27,0.30,0.03,0.04,0.00,-0.00,305.99,29.11,0.00,0.11,-2.81
-0.05,0.28,0.32,0.04,0.05,0.00,-0.01,308.10,29.11,0.00,0.31,-2.70
-0.05,0.27,0.33,0.05,0.06,0.01,-0.01,307.99,29.11,0.00,0.47,-2.63
-0.06,0.26,0.33,0.06,0.08,0.03,-0.01,306.21,29.11,0.00,0.52,-2.60
-0.07,0.24,0.33,0.07,0.09,0.04,-0.00,303.78,29.10,0.00,0.47,-2.61
-0.08,0.22,0.32,0.08,0.10,0.06,0.01,301.90,29.10,0.00,0.40,-2.68
-0.08,0.20,0.31,0.08,0.10,0.07,0.02,301.27,29.10,0.00,0.36,-2.79
-0.07,0.18,0.29,0.07,0.09,0.08,0.03,301.86,29.09,0.00,0.38,-2.92
-0.07,0.16,0.28,0.05,0.08,0.09,0.04,303.23,29.09,0.00,0.44,-3.01
-0.06,0.16,0.27,0.04,0.07,0.09,0.05,304.88,29.09,0.00,0.49,-3.02
-0.06,0.16,0.27,0.02,0.06,0.08,0.05,305.93,29.09,0.00,0.54,-2.95
-0.06,0.18,0.27,0.00,0.06,0.07,0.05,304.86,29.09,0.00,0.56,-2.84
-0.06,0.20,0.28,-0.00,0.05,0.05,0.04,300.89,29.09,0.00,0.57,-2.70
-0.05,0.23,0.29,0.00,0.05,0.03,0.03,295.22,29.09,0.00,0.55,-2.57
-0.05,0.25,0.30,0.01,0.05,0.01,0.02,290.27,29.09,0.00,0.49,-2.48
-0.04,0.27,0.31,0.03,0.05,0.00,0.01,287.81,29.09,0.00,0.35,-2.45
-0.04,0.28,0.33,0.04,0.06,0.00,0.01,288.23,29.09,0.00,0.16,-2.46
-0.04,0.29,0.34,0.06,0.07,0.01,0.01,291.31,29.09,0.00,-0.05,-2.53
-0.05,0.28,0.34,0.07,0.09,0.02,0.01,296.33,29.09,0.00,-0.29,-2.64
-0.06,0.27,0.34,0.08,0.10,0.03,0.02,301.83,29.09,0.00,-0.49,-2.77
-0.07,0.26,0.34,0.09,0.11,0.05,0.03,306.21,29.10,0.00,-0.61,-2.89
-0.08,0.23,0.32,0.09,0.11,0.07,0.04,308.57,29.10,0.00,-0.60,-2.98
-0.08,0.20,0.31,0.08,0.11,0.08,0.05,308.97,29.10,0.00,-0.51,-3.03
-0.08,0.18,0.29,0.06,0.10,0.09,0.06,308.00,29.10,0.00,-0.35,-3.01
-0.07,0.16,0.28,0.04,0.09,0.09,0.07,306.39,29.10,0.00,-0.17,-2.90
-0.06,0.16,0.28,0.02,0.08,0.09,0.07,304.81,29.10,0.00,-0.01,-2.75
-0.05,0.17,0.28,0.00,0.07,0.07,0.06,303.76,29.09,0.00,0.13,-2.57
-0.04,0.19,0.29,-0.00,0.06,0.05,0.05,303.42,29.09,0.00,0.23,-2.41
-0.04,0.22,0.30,0.00,0.04,0.03,0.03,303.41,29.09,0.00,0.31,-2.29
-0.03,0.24,0.31,0.01,0.04,0.01,0.02,302.80,29.09,0.00,0.34,-2.25
-0.04,0.25,0.32,0.03,0.03,0.00,0.00,300.92,29.09,0.00,0.32,-2.30
-0.04,0.26,0.33,0.05,0.04,0.00,-0.00,297.85,29.08,0.00,0.25,-2.41
-0.05,0.26,0.34,0.06,0.04,0.01,-0.01,293.78,29.08,0.00,0.15,-2.57
-0.06,0.25,0.34,0.07,0.06,0.02,0.00,289.00,29.08,0.00,0.02,-2.76
-0.07,0.24,0.33,0.08,0.07,0.04,0.02,284.81,29.08,0.00,-0.13,-2.94
-0.07,0.22,0.32,0.08,0.08,0.06,0.03,283.48,29.09,0.00,-0.32,-3.04
-0.08,0.20,0.30,0.07,0.09,0.07,0.05,286.27,29.09,0.00,-0.56,-3.02
-0.08,0.18,0.29,0.07,0.09,0.08,0.06,292.26,29.09,0.00,-0.81,-2.93
-0.08,0.17,0.28,0.05,0.09,0.09,0.07,299.65,29.10,0.00,-1.00,-2.80
-0.08,0.17,0.27,0.04,0.08,0.09,0.08,306.84,29.10,0.00,-1.08,-2.68
-0.07,0.18,0.27,0.02,0.07,0.08,0.08,312.38,29.10,0.00,-1.06,-2.61
-0.07,0.20,0.27,0.01,0.06,0.07,0.07,315.06,29.10,0.00,-1.01,-2.58
-0.06,0.22,0.28,0.00,0.05,0.05,0.06,314.59,29.10,0.00,-0.99,-2.59
-0.06,0.24,0.29,0.00,0.03,0.03,0.05,311.90,29.10,0.00,-0.97,-2.63
-0.05,0.25,0.30,0.01,0.03,0.02,0.04,308.33,29.10,0.00,-0.85,-2.72
-0.04,0.26,0.31,0.03,0.03,0.01,0.03,304.97,29.10,0.00,-0.54,-2.87
-0.03,0.27,0.32,0.04,0.05,0.01,0.02,302.49,29.09,0.00,-0.12,-3.05
-0.03,0.26,0.32,0.05,0.07,0.02,0.01,301.04,29.10,0.00,0.29,-3.18
-0.04,0.26,0.33,0.07,0.09,0.03,0.00,300.46,29.10,0.00,0.57,-3.20
-0.06,0.25,0.32,0.07,0.10,0.04,0.00,300.14,29.10,0.00,0.69,-3.11
-0.07,0.23,0.32,0.08,0.12,0.06,0.00,299.04,29.10,0.00,0.61,-2.96
-0.08,0.21,0.31,0.07,0.12,0.07,0.01,296.46,29.10,0.00,0.38,-2.80
-0.08,0.19,0.30,0.06,0.11,0.08,0.02,292.76,29.10,0.00,0.07,-2.65
-0.08,0.17,0.29,0.05,0.10,0.09,0.03,288.72,29.10,0.00,-0.20,-2.56
-0.07,0.16,0.28,0.03,0.08,0.08,0.04,284.99,29.10,0.00,-0.35,-2.53
-0.07,0.15,0.28,0.01,0.06,0.07,0.05,282.69,29.10,0.00,-0.37,-2.56
-0.06,0.16,0.29,0.00,0.05,0.06,0.05,283.72,29.10,0.00,-0.28,-2.64
-0.05,0.18,0.30,-0.00,0.04,0.04,0.04,289.02,29.11,0.00,-0.09,-2.78
-0.05,0.21,0.31,0.00,0.03,0.02,0.03,296.99,29.11,0.00,0.12,-2.93
-0.05,0.23,0.32,0.02,0.03,0.00,0.02,304.79,29.12,0.00,0.32,-3.05
-0.05,0.25,0.33,0.03,0.04,-0.00,0.01,310.29,29.12,0.00,0.45,-3.12
-0.05,0.26,0.34,0.05,0.05,-0.00,-0.00,312.73,29.12,0.00,0.52,-3.12
-0.05,0.26,0.35,0.06,0.07,0.01,-0.01,312.20,29.13,0.00,0.49,-3.06
-0.06,0.24,0.35,0.08,0.09,0.02,-0.00,309.45,29.13,0.00,0.38,-2.95
-0.07,0.22,0.34,0.08,0.11,0.04,0.01,305.75,29.12,0.00,0.22,-2.81
-0.07,0.19,0.32,0.09,0.12,0.05,0.02,302.39,29.12,0.00,0.09,-2.68
-0.08,0.16,0.31,0.08,0.12,0.07,0.04,300.10,29.12,0.00,0.03,-2.58
-0.09,0.14,0.29,0.07,0.11,0.08,0.06,299.03,29.12,0.00,0.04,-2.53
-0.09,0.12,0.28,0.05,0.10,0.08,0.06,298.96,29.11,0.00,0.11,-2.53
-0.09,0.12,0.27,0.03,0.08,0.08,0.07,299.46,29.11,0.00,0.19,-2.61
-0.08,0.13,0.27,0.01,0.07,0.08,0.06,299.87,29.11,0.00,0.26,-2.72
-0.08,0.15,0.27,0.00,0.06,0.07,0.05,299.13,29.11,0.00,0.33,-2.85
-0.07,0.18,0.27,-0.00,0.05,0.06,0.04,296.65,29.11,0.00,0.38,-2.98
-0.06,0.22,0.28,0.00,0.04,0.04,0.03,293.22,29.11,0.00,0.42,-3.07
-0.05,0.25,0.29,0.01,0.04,0.03,0.02,290.66,29.11,0.00,0.38,-3.08
-0.04,0.26,0.30,0.03,0.04,0.02,0.01,290.24,29.11,0.00,0.25,-2.97
-0.04,0.27,0.31,0.04,0.05,0.02,-0.00,292.11,29.11,0.00,0.06,-2.80
-0.04,0.27,0.32,0.06,0.06,0.03,-0.00,296.01,29.11,0.00,-0.18,-2.62
-0.05,0.26,0.33,0.07,0.07,0.04,-0.00,301.37,29.11,0.00,-0.43,-2.47
-0.06,0.25,0.33,0.08,0.09,0.06,0.01,306.75,29.11,0.00,-0.64,-2.39
-0.07,0.23,0.32,0.08,0.10,0.07,0.02,310.26,29.12,0.00,-0.73,-2.39
-0.08,0.21,0.31,0.08,0.10,0.08,0.03,310.86,29.12,0.00,-0.66,-2.47
-0.08,0.18,0.30,0.07,0.10,0.09,0.04,308.92,29.12,0.00,-0.49,-2.60
-0.08,0.16,0.28,0.05,0.09,0.10,0.05,305.55,29.12,0.00,-0.30,-2.75
-0.07,0.15,0.27,0.04,0.08,0.09,0.05,301.83,29.12,0.00,-0.15,-2.88
-0.05,0.15,0.27,0.02,0.07,0.08,0.05,298.78,29.12,0.00,-0.08,-2.98
-0.04,0.16,0.27,0.00,0.05,0.07,0.05,297.29,29.12,0.00,-0.09,-3.00
-0.03,0.18,0.27,0.00,0.04,0.05,0.04,297.66,29.11,0.00,-0.15,-2.91
-0.04,0.20,0.28,0.00,0.03,0.03,0.03,299.19,29.11,0.00,-0.22,-2.75
-0.04,0.23,0.29,0.01,0.03,0.02,0.02,300.51,29.11,0.00,-0.24,-2.58
-0.05,0.25,0.31,0.03,0.03,0.01,0.01,300.63,29.11,0.00,-0.16,-2.43
-0.05,0.26,0.33,0.05,0.04,0.01,-0.00,299.34,29.10,0.00,-0.02,-2.35
-0.05,0.26,0.34,0.06,0.05,0.02,-0.00,296.73,29.10,0.00,0.10,-2.34
