Model : ,28,,,,,,,,,,
Serial No : ,0001,,,,,,,,,,
Type : ,,,,,,,,,,,
Test Date : ,2024-08-07,,,,,,,,,,
Sampling Rate : ,100 Hz,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
-0.01,-0.01,0.02,0.04,0.04,-0.02,-0.02,313.24,31.90,0.00,0.12,-2.13
-0.02,-0.00,0.03,0.05,0.05,-0.01,-0.02,310.72,31.90,0.00,0.14,-2.27
-0.02,-0.01,0.04,0.06,0.05,0.01,-0.03,307.07,31.90,0.00,0.16,-2.44
-0.03,-0.02,0.04,0.08,0.07,0.03,-0.02,303.48,31.90,0.00,0.18,-2.60
-0.04,-0.03,0.04,0.08,0.08,0.04,-0.01,300.80,31.90,0.00,0.20,-2.71
-0.04,-0.05,0.03,0.09,0.09,0.06,0.00,299.41,31.91,0.00,0.19,-2.72
-0.05,-0.07,0.02,0.09,0.10,0.07,0.01,299.25,31.91,0.00,0.16,-2.62
-0.05,-0.09,0.00,0.08,0.10,0.07,0.02,299.68,31.91,0.00,0.11,-2.46
-0.05,-0.10,-0.01,0.07,0.10,0.07,0.03,299.54,31.91,0.00,0.05,-2.29
-0.05,-0.11,-0.01,0.06,0.09,0.07,0.03,298.05,31.90,0.00,0.02,-2.15
-0.04,-0.10,-0.01,0.05,0.08,0.06,0.03,295.35,31.90,0.00,0.00,-2.06
-0.04,-0.09,-0.00,0.03,0.07,0.05,0.03,291.94,31.90,0.00,0.01,-2.05
-0.04,-0.07,0.01,0.03,0.06,0.03,0.02,288.31,31.90,0.00,0.03,-2.10
-0.04,-0.03,0.02,0.02,0.04,0.02,0.01,285.57,31.90,0.00,0.07,-2.20
-0.04,-0.01,0.03,0.03,0.04,0.01,0.00,285.53,31.91,0.00,0.13,-2.32
-0.04,0.01,0.03,0.04,0.04,0.00,-0.01,289.13,31.91,0.00,0.23,-2.47
-0.04,0.02,0.03,0.06,0.05,0.01,-0.01,295.27,31.91,0.00,0.34,-2.60
-0.04,0.02,0.03,0.07,0.06,0.02,-0.02,301.90,31.90,0.00,0.41,-2.68
-0.05,0.01,0.03,0.08,0.08,0.04,-0.02,307.39,31.90,0.00,0.39,-2.67
-0.05,-0.01,0.03,0.09,0.09,0.05,-0.01,310.75,31.90,0.00,0.29,-2.60
