시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
176.89,-0.14,3.62,3.59,0.05,0.09,0.04,0.05,1142.61,32.19,0.0,740.89,-2.05
176.9,-0.1,3.68,3.59,0.03,0.08,0.02,0.05,1145.82,32.18,0.0,741.02,-2.14
176.91,-0.09,3.72,3.61,0.02,0.06,0.0,0.04,1144.69,32.18,0.0,741.08,-2.3
176.92,-0.11,3.74,3.62,0.02,0.04,-0.01,0.03,1140.38,32.18,0.0,741.09,-2.46
176.95,-0.2,3.79,3.68,0.04,0.02,-0.04,0.01,1140.84,32.19,0.0,741.77,-2.63
176.96,-0.22,3.82,3.7,0.06,0.03,-0.04,0.01,1147.31,32.19,0.0,742.12,-2.54
176.97,-0.23,3.85,3.72,0.08,0.04,-0.02,0.02,1154.48,32.19,0.0,742.36,-2.4
176.98,-0.24,3.87,3.73,0.09,0.06,0.0,0.03,1160.41,32.19,0.0,742.44,-2.25
176.99,-0.22,3.85,3.74,0.1,0.08,0.03,0.05,1163.16,32.19,0.0,742.39,-2.12
177.0,-0.18,3.79,3.75,0.1,0.09,0.05,0.07,1161.97,32.19,0.0,742.25,-2.04
177.01,-0.13,3.7,3.75,0.09,0.09,0.07,0.09,1158.46,32.18,0.0,742.08,-2.02
177.02,-0.09,3.62,3.75,0.08,0.09,0.07,0.1,1155.96,32.18,0.0,741.94,-2.07
177.03,-0.08,3.59,3.75,0.06,0.09,0.06,0.1,1156.92,32.19,0.0,741.85,-2.18
177.04,-0.09,3.61,3.75,0.04,0.08,0.04,0.09,1160.9,32.19,0.0,741.81,-2.31
177.05,-0.11,3.65,3.75,0.03,0.06,0.03,0.08,1165.57,32.19,0.0,741.81,-2.45
177.06,-0.15,3.7,3.76,0.02,0.05,0.03,0.07,1168.81,32.19,0.0,741.81,-2.57
177.07,-0.18,3.73,3.78,0.02,0.04,0.03,0.06,1170.3,32.19,0.0,741.82,-2.66
177.08,-0.21,3.77,3.79,0.03,0.03,0.03,0.06,1171.52,32.19,0.0,741.84,-2.67
177.09,-0.23,3.81,3.81,0.04,0.03,0.01,0.05,1173.95,32.19,0.0,741.86,-2.62
177.1,-0.24,3.85,3.83,0.06,0.04,-0.01,0.05,1177.69,32.19,0.0,741.91,-2.51
177.11,-0.24,3.89,3.85,0.08,0.05,-0.04,0.04,1182.11,32.2,0.0,741.99,-2.4
177.12,-0.23,3.92,3.87,0.09,0.06,-0.05,0.04,1186.52,32.2,0.0,742.13,-2.32
177.13,-0.21,3.93,3.89,0.1,0.08,-0.04,0.04,1189.86,32.2,0.0,742.27,-2.27
177.14,-0.2,3.93,3.9,0.11,0.08,-0.02,0.05,1190.66,32.2,0.0,742.3,-2.27
177.15,-0.2,3.93,3.91,0.1,0.09,0.02,0.07,1188.27,32.2,0.0,742.16,-2.3
177.16,-0.2,3.94,3.91,0.09,0.08,0.05,0.1,1184.14,32.2,0.0,741.9,-2.37
177.17,-0.21,3.95,3.91,0.07,0.08,0.08,0.13,1181.28,32.19,0.0,741.64,-2.44
177.18,-0.2,3.96,3.91,0.06,0.07,0.11,0.16,1181.86,32.19,0.0,741.5,-2.53
177.19,-0.19,3.98,3.92,0.04,0.06,0.12,0.18,1185.42,32.18,0.0,741.48,-2.61
177.2,-0.17,3.98,3.93,0.03,0.06,0.12,0.19,1189.83,32.18,0.0,741.56,-2.64
177.21,-0.17,3.97,3.95,0.03,0.04,0.08,0.18,1193.14,32.17,0.0,741.67,-2.61
177.22,-0.17,3.95,3.97,0.03,0.03,0.02,0.16,1194.98,32.18,0.0,741.8,-2.53
177.23,-0.17,3.93,3.99,0.04,0.02,-0.02,0.12,1196.54,32.18,0.0,742.0,-2.42
177.24,-0.17,3.92,4.02,0.05,0.02,-0.03,0.07,1199.07,32.18,0.0,742.32,-2.31
177.25,-0.15,3.92,4.04,0.05,0.02,-0.02,0.02,1202.53,32.19,0.0,742.67,-2.21
