시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
232.41,-0.17,5.48,5.64,0.06,0.07,0.02,0.01,1427.6,32.41,0.0,1080.73,-2.06
232.42,-0.08,5.51,5.64,0.05,0.06,0.01,0.06,1429.49,32.41,0.0,1080.66,-2.09
232.43,-0.02,5.56,5.64,0.03,0.05,0.01,0.09,1430.48,32.41,0.0,1080.49,-2.21
232.44,-0.0,5.62,5.66,0.02,0.04,0.0,0.1,1430.72,32.41,0.0,1080.27,-2.42
232.45,-0.04,5.68,5.68,0.02,0.03,-0.01,0.09,1429.95,32.41,0.0,1080.04,-2.67
232.46,-0.08,5.73,5.7,0.02,0.02,-0.02,0.07,1426.93,32.41,0.0,1079.89,-2.84
232.52,-0.31,5.76,5.81,0.12,0.07,-0.08,0.05,1431.31,32.4,0.0,1080.7,-2.08
232.53,-0.33,5.78,5.82,0.12,0.07,-0.06,0.07,1440.98,32.4,0.0,1080.98,-2.06
232.54,-0.32,5.81,5.83,0.1,0.08,-0.04,0.09,1448.26,32.4,0.0,1081.25,-2.11
232.55,-0.31,5.85,5.84,0.08,0.08,-0.01,0.12,1452.56,32.41,0.0,1081.4,-2.24
232.56,-0.29,5.9,5.86,0.06,0.08,0.01,0.14,1454.25,32.41,0.0,1081.34,-2.43
232.57,-0.29,5.95,5.87,0.04,0.08,0.02,0.15,1454.42,32.42,0.0,1081.13,-2.62
232.58,-0.29,5.99,5.89,0.03,0.07,0.02,0.15,1454.58,32.42,0.0,1080.88,-2.74
232.59,-0.28,6.02,5.9,0.02,0.06,0.01,0.14,1455.8,32.42,0.0,1080.69,-2.74
232.6,-0.26,6.03,5.91,0.02,0.05,-0.02,0.12,1458.07,32.42,0.0,1080.62,-2.65
232.61,-0.21,6.05,5.93,0.02,0.05,-0.04,0.1,1460.8,32.41,0.0,1080.67,-2.48
232.62,-0.13,6.07,5.94,0.03,0.04,-0.05,0.09,1463.4,32.41,0.0,1080.82,-2.26
232.63,-0.05,6.1,5.96,0.04,0.04,-0.05,0.09,1465.31,32.41,0.0,1081.01,-2.06
232.64,0.01,6.13,5.98,0.05,0.04,-0.05,0.08,1466.1,32.41,0.0,1081.09,-1.93
232.65,0.01,6.15,6.01,0.07,0.04,-0.03,0.04,1465.67,32.41,0.0,1081.01,-1.91
232.66,-0.05,6.17,6.03,0.08,0.05,-0.01,-0.01,1463.92,32.41,0.0,1080.82,-1.99
232.67,-0.12,6.17,6.06,0.09,0.06,0.0,-0.05,1460.09,32.42,0.0,1080.69,-2.13
232.68,-0.2,6.17,6.07,0.1,0.07,0.01,-0.06,1453.8,32.42,0.0,1080.74,-2.32
232.69,-0.26,6.16,6.09,0.09,0.07,0.01,-0.05,1447.2,32.42,0.0,1080.93,-2.51
232.7,-0.31,6.16,6.12,0.08,0.07,0.0,-0.03,1444.64,32.41,0.0,1081.05,-2.63
