시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
17.75,-0.12,1.78,1.9,0.04,0.08,0.18,0.17,856.92,30.37,0.0,-0.85,-2.66
17.76,-0.11,1.78,1.9,0.02,0.07,0.18,0.17,861.85,30.36,0.0,-0.63,-2.47
17.77,-0.1,1.8,1.91,0.01,0.06,0.16,0.17,866.33,30.36,0.0,-0.39,-2.32
17.78,-0.09,1.83,1.93,0.0,0.05,0.15,0.16,869.27,30.36,0.0,-0.24,-2.24
17.79,-0.08,1.88,1.95,0.0,0.04,0.13,0.15,869.87,30.35,0.0,-0.27,-2.23
17.8,-0.07,1.92,1.97,0.01,0.03,0.12,0.14,868.57,30.36,0.0,-0.41,-2.3
17.81,-0.07,1.95,1.99,0.02,0.03,0.11,0.12,866.61,30.36,0.0,-0.5,-2.43
17.82,-0.07,1.98,2.01,0.04,0.04,0.11,0.12,865.13,30.36,0.0,-0.43,-2.6
17.83,-0.08,1.99,2.03,0.06,0.05,0.1,0.11,864.66,30.36,0.0,-0.22,-2.77
17.84,-0.08,1.99,2.04,0.08,0.06,0.1,0.11,865.37,30.36,0.0,-0.04,-2.9
17.85,-0.09,1.98,2.05,0.09,0.07,0.11,0.11,867.09,30.36,0.0,-0.03,-2.95
17.86,-0.11,1.97,2.05,0.08,0.08,0.12,0.12,868.85,30.35,0.0,-0.17,-2.93
17.87,-0.12,1.97,2.05,0.08,0.09,0.14,0.13,868.87,30.34,0.0,-0.36,-2.85
17.88,-0.13,1.99,2.05,0.06,0.09,0.15,0.14,866.07,30.34,0.0,-0.47,-2.73
17.89,-0.14,2.03,2.04,0.05,0.09,0.16,0.15,861.91,30.34,0.0,-0.51,-2.6
17.9,-0.14,2.07,2.04,0.03,0.08,0.17,0.16,860.06,30.34,0.0,-0.6,-2.48
17.91,-0.13,2.13,2.04,0.01,0.06,0.16,0.16,863.1,30.35,0.0,-0.83,-2.39
17.92,-0.11,2.17,2.05,0.0,0.05,0.15,0.16,869.67,30.36,0.0,-1.16,-2.35
