시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
225.39,-0.3,5.71,5.77,0.08,0.03,-0.09,0.09,1429.92,32.35,0.0,1084.85,-2.11
225.4,-0.28,5.74,5.79,0.09,0.03,-0.11,0.07,1433.92,32.34,0.0,1084.98,-2.05
225.41,-0.28,5.75,5.8,0.09,0.04,-0.09,0.06,1436.57,32.34,0.0,1085.02,-2.05
225.42,-0.29,5.75,5.8,0.1,0.05,-0.04,0.06,1437.7,32.35,0.0,1084.95,-2.11
225.43,-0.31,5.73,5.79,0.09,0.06,0.02,0.07,1437.72,32.35,0.0,1084.82,-2.2
225.44,-0.31,5.73,5.78,0.09,0.07,0.07,0.09,1437.48,32.35,0.0,1084.78,-2.34
225.45,-0.29,5.76,5.77,0.08,0.07,0.09,0.12,1437.68,32.36,0.0,1084.93,-2.49
225.46,-0.25,5.82,5.77,0.07,0.07,0.07,0.14,1438.51,32.37,0.0,1085.19,-2.63
225.47,-0.21,5.88,5.77,0.05,0.06,0.03,0.15,1440.0,32.37,0.0,1085.39,-2.71
225.48,-0.19,5.93,5.79,0.04,0.05,0.0,0.15,1441.98,32.37,0.0,1085.4,-2.68
225.49,-0.19,5.96,5.81,0.03,0.04,-0.02,0.14,1443.35,32.37,0.0,1085.21,-2.58
225.5,-0.19,5.97,5.84,0.02,0.03,-0.03,0.12,1441.73,32.36,0.0,1084.93,-2.42
225.51,-0.16,5.98,5.87,0.03,0.03,-0.05,0.09,1435.71,32.35,0.0,1084.65,-2.25
225.52,-0.13,5.98,5.9,0.04,0.03,-0.06,0.07,1427.51,32.34,0.0,1084.41,-2.11
225.55,-0.22,6.02,5.95,0.08,0.04,-0.1,0.09,1429.59,32.34,0.0,1083.81,-2.1
225.56,-0.29,6.01,5.95,0.09,0.05,-0.1,0.11,1439.1,32.35,0.0,1083.73,-2.24
225.57,-0.34,5.96,5.97,0.09,0.06,-0.1,0.14,1448.71,32.35,0.0,1083.79,-2.42
225.58,-0.36,5.9,5.99,0.09,0.07,-0.08,0.14,1456.63,32.35,0.0,1083.96,-2.6
225.59,-0.36,5.85,6.01,0.08,0.07,-0.06,0.15,1462.66,32.35,0.0,1084.12,-2.72
225.6,-0.34,5.85,6.0,0.07,0.08,-0.04,0.15,1467.38,32.34,0.0,1084.19,-2.72
225.61,-0.32,5.88,5.99,0.06,0.07,-0.03,0.17,1470.27,32.34,0.0,1084.15,-2.62
225.62,-0.31,5.94,5.98,0.05,0.06,-0.02,0.19,1469.21,32.35,0.0,1084.04,-2.47
225.63,-0.29,5.99,5.99,0.04,0.04,-0.03,0.24,1462.97,32.35,0.0,1083.92,-2.3
225.64,-0.27,6.04,6.01,0.03,0.03,-0.04,0.28,1454.31,32.35,0.0,1083.82,-2.15
225.65,-0.23,6.08,6.04,0.02,0.01,-0.06,0.31,1449.23,32.35,0.0,1083.78,-2.05
225.66,-0.16,6.12,6.07,0.02,0.01,-0.07,0.28,1451.84,32.35,0.0,1083.84,-2.02
225.67,-0.07,6.16,6.1,0.03,0.01,-0.07,0.22,1461.01,32.34,0.0,1083.92,-2.05
225.68,-0.01,6.21,6.11,0.04,0.01,-0.06,0.15,1472.51,32.34,0.0,1083.92,-2.14
225.69,-0.0,6.25,6.12,0.06,0.02,-0.04,0.09,1482.47,32.34,0.0,1083.76,-2.3
225.7,-0.05,6.29,6.14,0.08,0.03,-0.0,0.05,1488.19,32.34,0.0,1083.48,-2.48
225.71,-0.12,6.33,6.15,0.1,0.04,0.02,0.03,1487.51,32.35,0.0,1083.26,-2.62
225.72,-0.2,6.36,6.16,0.11,0.05,0.02,0.03,1480.17,32.35,0.0,1083.2,-2.68
