시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
109.94,-0.27,1.63,1.63,0.1,0.11,0.21,0.14,1141.89,32.03,0.0,284.26,-2.56
109.95,-0.27,1.63,1.62,0.08,0.1,0.22,0.16,1145.3,32.03,0.0,283.86,-2.58
109.96,-0.25,1.63,1.61,0.06,0.09,0.22,0.17,1148.83,32.03,0.0,283.59,-2.53
109.97,-0.23,1.63,1.61,0.05,0.08,0.2,0.19,1150.65,32.03,0.0,283.48,-2.45
109.98,-0.22,1.65,1.61,0.03,0.06,0.17,0.19,1149.44,32.03,0.0,283.51,-2.35
109.99,-0.22,1.67,1.62,0.03,0.05,0.14,0.19,1146.28,32.03,0.0,283.67,-2.25
110.0,-0.21,1.7,1.64,0.03,0.04,0.1,0.18,1144.23,32.03,0.0,283.98,-2.18
110.01,-0.21,1.74,1.66,0.04,0.04,0.07,0.17,1145.6,32.03,0.0,284.47,-2.14
110.02,-0.2,1.77,1.68,0.05,0.04,0.05,0.14,1150.11,32.03,0.0,285.03,-2.14
110.03,-0.18,1.78,1.7,0.07,0.05,0.04,0.13,1155.99,32.02,0.0,285.49,-2.21
110.04,-0.16,1.76,1.72,0.08,0.06,0.05,0.12,1161.49,32.02,0.0,285.75,-2.37
110.05,-0.15,1.72,1.72,0.1,0.07,0.08,0.11,1165.07,32.02,0.0,285.78,-2.58
110.06,-0.13,1.68,1.73,0.11,0.08,0.12,0.12,1165.16,32.03,0.0,285.59,-2.73
110.07,-0.14,1.65,1.73,0.12,0.09,0.16,0.13,1161.28,32.04,0.0,285.23,-2.79
110.08,-0.15,1.62,1.72,0.11,0.1,0.2,0.15,1155.48,32.05,0.0,284.78,-2.74
110.09,-0.17,1.61,1.72,0.1,0.1,0.22,0.16,1151.64,32.05,0.0,284.29,-2.6
110.1,-0.2,1.62,1.71,0.08,0.1,0.21,0.17,1152.44,32.05,0.0,283.81,-2.41
110.11,-0.22,1.63,1.7,0.06,0.1,0.18,0.19,1157.43,32.05,0.0,283.43,-2.2
110.12,-0.25,1.66,1.7,0.05,0.09,0.14,0.19,1164.41,32.04,0.0,283.32,-2.03
110.13,-0.26,1.7,1.7,0.04,0.08,0.12,0.19,1171.23,32.04,0.0,283.59,-1.94
110.14,-0.27,1.75,1.71,0.03,0.06,0.12,0.18,1176.54,32.04,0.0,284.1,-1.92
110.15,-0.27,1.8,1.72,0.03,0.05,0.12,0.17,1180.04,32.04,0.0,284.6,-1.97
110.16,-0.26,1.84,1.74,0.04,0.05,0.13,0.16,1182.12,32.04,0.0,284.88,-2.06
110.17,-0.24,1.88,1.75,0.04,0.05,0.13,0.14,1183.41,32.04,0.0,284.92,-2.19
110.18,-0.22,1.89,1.77,0.05,0.06,0.12,0.13,1184.79,32.04,0.0,284.82,-2.31
110.19,-0.2,1.89,1.78,0.07,0.07,0.12,0.12,1186.87,32.04,0.0,284.71,-2.43
110.2,-0.18,1.86,1.79,0.09,0.08,0.11,0.12,1188.95,32.04,0.0,284.68,-2.53
110.21,-0.17,1.83,1.79,0.1,0.1,0.12,0.12,1188.99,32.03,0.0,284.78,-2.55
110.22,-0.17,1.8,1.79,0.1,0.11,0.13,0.12,1185.64,32.03,0.0,285.02,-2.49
110.23,-0.18,1.78,1.79,0.1,0.11,0.15,0.13,1180.48,32.03,0.0,285.31,-2.37
110.24,-0.19,1.75,1.78,0.09,0.12,0.16,0.14,1177.5,32.03,0.0,285.45,-2.22
110.25,-0.21,1.73,1.78,0.07,0.11,0.17,0.16,1179.56,32.03,0.0,285.32,-2.06
110.26,-0.22,1.72,1.77,0.05,0.1,0.17,0.17,1185.94,32.02,0.0,284.97,-1.94
110.27,-0.23,1.71,1.77,0.03,0.09,0.16,0.18,1193.77,32.02,0.0,284.56,-1.89
110.28,-0.24,1.7,1.78,0.02,0.07,0.15,0.18,1200.42,32.02,0.0,284.21,-1.93
110.29,-0.26,1.71,1.79,0.02,0.06,0.13,0.17,1204.76,32.03,0.0,284.0,-2.03
110.3,-0.26,1.74,1.81,0.02,0.05,0.12,0.17,1207.23,32.03,0.0,283.9,-2.19
110.31,-0.26,1.8,1.83,0.03,0.05,0.11,0.16,1208.79,32.04,0.0,283.89,-2.36
110.32,-0.25,1.87,1.84,0.04,0.05,0.11,0.15,1209.93,32.04,0.0,283.94,-2.51
110.33,-0.23,1.93,1.86,0.06,0.06,0.11,0.14,1210.59,32.04,0.0,284.1,-2.6
110.34,-0.21,1.94,1.87,0.08,0.07,0.1,0.13,1210.66,32.04,0.0,284.38,-2.59
110.35,-0.18,1.91,1.88,0.1,0.08,0.09,0.13,1209.65,32.03,0.0,284.69,-2.51
110.36,-0.17,1.86,1.88,0.11,0.08,0.09,0.13,1206.21,32.03,0.0,284.87,-2.39
110.37,-0.17,1.8,1.88,0.11,0.09,0.11,0.13,1199.59,32.04,0.0,284.78,-2.25
110.38,-0.17,1.76,1.87,0.1,0.1,0.14,0.13,1192.0,32.04,0.0,284.48,-2.13
110.39,-0.18,1.74,1.86,0.08,0.1,0.18,0.14,1188.12,32.04,0.0,284.1,-2.05
110.4,-0.2,1.74,1.85,0.06,0.1,0.2,0.15,1191.04,32.03,0.0,283.74,-2.0
110.41,-0.22,1.75,1.85,0.04,0.1,0.22,0.16,1199.21,32.02,0.0,283.53,-1.99
110.42,-0.23,1.77,1.85,0.03,0.09,0.21,0.17,1208.14,32.02,0.0,283.59,-2.06
110.43,-0.25,1.79,1.85,0.02,0.09,0.2,0.17,1214.1,32.01,0.0,283.98,-2.21
110.44,-0.27,1.81,1.87,0.01,0.07,0.17,0.16,1216.19,32.01,0.0,284.54,-2.41
110.45,-0.27,1.83,1.89,0.02,0.07,0.15,0.16,1215.99,32.02,0.0,284.98,-2.57
110.46,-0.27,1.85,1.9,0.02,0.06,0.13,0.15,1215.48,32.02,0.0,285.09,-2.64
110.47,-0.25,1.87,1.92,0.03,0.06,0.12,0.15,1215.95,32.03,0.0,284.92,-2.62
110.48,-0.23,1.87,1.93,0.05,0.07,0.13,0.15,1218.31,32.03,0.0,284.67,-2.54
110.49,-0.2,1.85,1.94,0.07,0.07,0.15,0.15,1222.74,32.04,0.0,284.54,-2.44
110.5,-0.18,1.82,1.94,0.08,0.08,0.17,0.16,1227.29,32.04,0.0,284.59,-2.34
110.51,-0.16,1.79,1.94,0.09,0.08,0.19,0.16,1227.91,32.04,0.0,284.78,-2.28
110.52,-0.15,1.77,1.94,0.1,0.09,0.2,0.16,1222.08,32.04,0.0,285.07,-2.27
110.53,-0.15,1.77,1.93,0.09,0.09,0.2,0.16,1212.11,32.03,0.0,285.33,-2.31
110.54,-0.16,1.78,1.92,0.08,0.1,0.19,0.16,1203.72,32.03,0.0,285.45,-2.38
110.55,-0.17,1.81,1.91,0.06,0.09,0.17,0.17,1201.22,32.02,0.0,285.37,-2.49
110.56,-0.18,1.85,1.9,0.05,0.09,0.16,0.17,1204.29,32.02,0.0,285.1,-2.6
110.57,-0.2,1.89,1.89,0.03,0.08,0.14,0.17,1209.21,32.02,0.0,284.74,-2.69
110.58,-0.22,1.92,1.89,0.02,0.07,0.12,0.17,1212.41,32.02,0.0,284.33,-2.73
110.59,-0.24,1.93,1.89,0.02,0.05,0.1,0.15,1213.0,32.03,0.0,283.97,-2.73
110.6,-0.26,1.94,1.9,0.02,0.04,0.08,0.14,1212.5,32.04,0.0,283.73,-2.67
110.61,-0.26,1.93,1.92,0.02,0.03,0.06,0.12,1212.7,32.05,0.0,283.63,-2.55
110.62,-0.24,1.92,1.94,0.03,0.04,0.05,0.11,1214.25,32.05,0.0,283.65,-2.4
110.63,-0.22,1.91,1.95,0.05,0.05,0.05,0.11,1217.09,32.05,0.0,283.76,-2.26
110.64,-0.19,1.9,1.97,0.06,0.06,0.06,0.12,1220.78,32.04,0.0,283.92,-2.14
110.65,-0.16,1.89,1.97,0.08,0.08,0.08,0.13,1223.67,32.04,0.0,284.09,-2.07
110.66,-0.14,1.87,1.97,0.1,0.1,0.1,0.15,1222.65,32.04,0.0,284.29,-2.07
110.67,-0.13,1.86,1.97,0.1,0.11,0.11,0.15,1215.95,32.04,0.0,284.51,-2.15
110.68,-0.13,1.84,1.96,0.1,0.12,0.12,0.15,1206.08,32.04,0.0,284.75,-2.27
110.69,-0.13,1.84,1.94,0.09,0.12,0.12,0.14,1198.69,32.04,0.0,284.97,-2.41
110.7,-0.14,1.87,1.93,0.07,0.11,0.13,0.15,1197.81,32.04,0.0,285.14,-2.55
110.71,-0.14,1.92,1.92,0.05,0.1,0.13,0.16,1202.7,32.05,0.0,285.23,-2.64
110.72,-0.16,1.97,1.91,0.03,0.08,0.13,0.17,1209.33,32.05,0.0,285.12,-2.65
110.73,-0.18,2.01,1.91,0.02,0.06,0.14,0.18,1213.99,32.06,0.0,284.76,-2.56
110.74,-0.22,2.01,1.91,0.02,0.05,0.14,0.19,1215.61,32.06,0.0,284.28,-2.4
110.75,-0.24,2.01,1.92,0.02,0.04,0.14,0.18,1215.44,32.06,0.0,283.9,-2.24
110.76,-0.26,2.01,1.93,0.03,0.04,0.15,0.17,1215.2,32.05,0.0,283.81,-2.11
110.77,-0.25,2.02,1.95,0.04,0.04,0.15,0.16,1215.97,32.05,0.0,284.0,-2.05
110.78,-0.23,2.03,1.96,0.06,0.05,0.15,0.14,1218.56,32.04,0.0,284.35,-2.04
110.79,-0.2,2.04,1.97,0.08,0.06,0.14,0.13,1223.12,32.04,0.0,284.74,-2.09
110.8,-0.17,2.05,1.97,0.09,0.08,0.14,0.13,1227.64,32.03,0.0,285.08,-2.16
110.81,-0.15,2.04,1.97,0.11,0.09,0.13,0.13,1227.88,32.03,0.0,285.28,-2.27
110.82,-0.14,2.02,1.97,0.11,0.1,0.12,0.13,1221.23,32.03,0.0,285.35,-2.39
110.83,-0.14,1.99,1.96,0.1,0.1,0.12,0.14,1210.34,32.04,0.0,285.29,-2.52
110.84,-0.14,1.96,1.95,0.09,0.1,0.13,0.15,1201.7,32.04,0.0,285.15,-2.59
110.85,-0.15,1.96,1.94,0.07,0.1,0.13,0.16,1200.12,32.05,0.0,284.96,-2.56
110.86,-0.15,1.97,1.93,0.05,0.1,0.14,0.18,1204.95,32.05,0.0,284.75,-2.46
110.87,-0.17,1.99,1.92,0.04,0.09,0.14,0.2,1211.54,32.06,0.0,284.55,-2.32
110.88,-0.19,2.0,1.92,0.03,0.08,0.13,0.2,1215.64,32.06,0.0,284.33,-2.19
110.89,-0.23,1.99,1.92,0.03,0.06,0.11,0.18,1216.14,32.05,0.0,284.18,-2.09
110.9,-0.25,1.97,1.93,0.03,0.05,0.08,0.16,1214.61,32.04,0.0,284.19,-2.04
110.91,-0.26,1.95,1.94,0.04,0.05,0.06,0.14,1213.07,32.03,0.0,284.45,-2.03
110.92,-0.25,1.94,1.95,0.04,0.05,0.04,0.12,1212.77,32.02,0.0,284.87,-2.08
110.93,-0.23,1.93,1.96,0.05,0.05,0.03,0.11,1214.36,32.0,0.0,285.26,-2.18
110.94,-0.2,1.93,1.97,0.07,0.07,0.04,0.1,1217.87,32.0,0.0,285.49,-2.35
110.95,-0.18,1.94,1.97,0.08,0.08,0.06,0.11,1221.45,32.0,0.0,285.52,-2.53
110.96,-0.16,1.94,1.97,0.09,0.1,0.09,0.12,1221.49,32.0,0.0,285.36,-2.65
110.97,-0.16,1.93,1.96,0.1,0.11,0.11,0.12,1215.75,32.0,0.0,285.07,-2.67
110.98,-0.17,1.91,1.95,0.09,0.12,0.14,0.12,1206.47,32.0,0.0,284.73,-2.6
110.99,-0.18,1.89,1.94,0.08,0.12,0.15,0.12,1199.21,31.99,0.0,284.39,-2.45
111.0,-0.18,1.89,1.93,0.07,0.12,0.13,0.13,1198.05,31.99,0.0,284.09,-2.26
111.01,-0.18,1.89,1.93,0.05,0.11,0.11,0.14,1202.47,31.99,0.0,283.88,-2.08
111.02,-0.18,1.91,1.92,0.04,0.1,0.08,0.15,1208.73,31.99,0.0,283.89,-1.96
111.03,-0.2,1.94,1.92,0.03,0.09,0.06,0.16,1213.28,31.99,0.0,284.15,-1.91
111.04,-0.23,1.96,1.92,0.03,0.07,0.05,0.16,1215.06,31.99,0.0,284.58,-1.94
111.05,-0.26,1.97,1.93,0.03,0.06,0.05,0.15,1215.19,31.99,0.0,284.98,-2.04
111.06,-0.27,1.98,1.94,0.04,0.06,0.06,0.14,1215.22,31.99,0.0,285.23,-2.18
111.07,-0.27,1.98,1.96,0.05,0.06,0.07,0.13,1216.18,32.0,0.0,285.3,-2.35
111.08,-0.25,1.97,1.97,0.06,0.07,0.08,0.12,1218.85,32.0,0.0,285.25,-2.49
111.09,-0.23,1.95,1.98,0.07,0.08,0.09,0.11,1223.41,32.0,0.0,285.15,-2.6
111.1,-0.21,1.93,1.98,0.09,0.08,0.09,0.11,1227.87,32.0,0.0,285.06,-2.66
111.11,-0.19,1.9,1.98,0.1,0.09,0.09,0.11,1228.02,32.0,0.0,285.01,-2.65
111.12,-0.18,1.85,1.97,0.1,0.1,0.09,0.11,1221.25,31.99,0.0,285.0,-2.55
111.13,-0.17,1.79,1.95,0.11,0.1,0.08,0.12,1210.18,31.99,0.0,285.0,-2.42
