시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
24.31,-0.17,1.88,1.92,0.04,0.05,0.17,0.13,857.96,32.13,0.0,0.42,-2.25
24.32,-0.19,1.87,1.94,0.05,0.06,0.16,0.12,858.67,32.14,0.0,0.71,-2.28
24.33,-0.2,1.85,1.95,0.07,0.07,0.15,0.11,857.29,32.14,0.0,0.83,-2.4
24.34,-0.2,1.85,1.96,0.09,0.07,0.15,0.11,855.16,32.15,0.0,0.76,-2.57
24.36,-0.18,1.84,1.97,0.12,0.09,0.18,0.13,855.57,32.15,0.0,0.11,-2.77
24.37,-0.17,1.83,1.97,0.12,0.11,0.21,0.15,858.07,32.14,0.0,-0.34,-2.72
24.38,-0.16,1.83,1.97,0.11,0.12,0.23,0.16,858.28,32.14,0.0,-0.76,-2.6
24.44,-0.14,1.94,2.01,0.03,0.06,0.19,0.16,860.5,32.15,0.0,-0.77,-2.05
24.45,-0.14,1.99,2.03,0.04,0.06,0.18,0.15,865.38,32.15,0.0,-0.41,-2.21
24.46,-0.13,2.04,2.06,0.05,0.06,0.17,0.14,866.43,32.14,0.0,-0.05,-2.41
24.47,-0.12,2.07,2.08,0.06,0.06,0.16,0.13,867.31,32.14,0.0,0.24,-2.59
24.48,-0.12,2.07,2.09,0.08,0.07,0.16,0.13,871.4,32.14,0.0,0.39,-2.69
24.49,-0.12,2.05,2.1,0.09,0.07,0.16,0.13,878.6,32.14,0.0,0.42,-2.69
24.5,-0.13,2.02,2.1,0.1,0.07,0.16,0.13,886.44,32.14,0.0,0.36,-2.61
24.51,-0.15,2.0,2.1,0.1,0.07,0.16,0.14,892.65,32.13,0.0,0.23,-2.47
24.52,-0.18,1.98,2.1,0.09,0.08,0.17,0.15,896.17,32.12,0.0,0.08,-2.31
24.53,-0.21,1.98,2.1,0.08,0.08,0.18,0.15,896.98,32.11,0.0,-0.08,-2.16
24.54,-0.22,1.99,2.1,0.07,0.08,0.18,0.16,895.75,32.11,0.0,-0.25,-2.04
