시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
20.54,-0.14,0.88,0.84,0.02,0.05,0.07,0.1,857.52,32.08,0.0,-0.9,-1.92
20.55,-0.14,0.91,0.86,0.04,0.05,0.07,0.09,858.07,32.08,0.0,-0.67,-2.1
20.56,-0.15,0.93,0.87,0.05,0.06,0.08,0.08,856.47,32.07,0.0,-0.28,-2.34
20.68,-0.15,0.95,0.89,0.03,0.06,0.08,0.11,855.43,32.08,0.0,0.36,-2.36
20.69,-0.14,0.97,0.91,0.05,0.05,0.08,0.1,865.0,32.07,0.0,0.56,-2.44
20.7,-0.13,0.99,0.92,0.06,0.05,0.07,0.09,873.52,32.07,0.0,0.57,-2.49
20.71,-0.13,0.99,0.94,0.07,0.06,0.07,0.08,879.81,32.08,0.0,0.47,-2.52
20.72,-0.14,0.98,0.95,0.08,0.07,0.08,0.07,884.43,32.08,0.0,0.41,-2.52
20.73,-0.15,0.99,0.96,0.09,0.08,0.09,0.07,888.46,32.08,0.0,0.53,-2.48
20.74,-0.16,1.0,0.96,0.1,0.09,0.1,0.07,891.99,32.07,0.0,0.75,-2.41
20.75,-0.17,1.0,0.96,0.1,0.1,0.12,0.07,894.27,32.07,0.0,0.89,-2.34
20.76,-0.18,1.0,0.95,0.1,0.1,0.14,0.08,894.74,32.06,0.0,0.8,-2.28
20.77,-0.18,0.98,0.94,0.09,0.09,0.16,0.1,893.8,32.06,0.0,0.5,-2.25
20.78,-0.18,0.96,0.93,0.08,0.09,0.17,0.11,892.47,32.06,0.0,0.13,-2.27
20.79,-0.16,0.94,0.93,0.06,0.08,0.18,0.12,891.62,32.06,0.0,-0.17,-2.36
20.8,-0.14,0.95,0.93,0.04,0.07,0.18,0.13,891.55,32.06,0.0,-0.37,-2.48
20.81,-0.13,0.96,0.93,0.03,0.06,0.17,0.13,892.17,32.07,0.0,-0.53,-2.61
20.82,-0.12,0.99,0.94,0.02,0.06,0.15,0.12,893.2,32.07,0.0,-0.73,-2.71
20.83,-0.12,1.03,0.95,0.02,0.05,0.13,0.11,893.51,32.07,0.0,-0.93,-2.77
20.84,-0.13,1.05,0.96,0.03,0.05,0.1,0.1,890.7,32.08,0.0,-0.96,-2.75
20.85,-0.15,1.04,0.97,0.05,0.05,0.09,0.09,883.35,32.08,0.0,-0.72,-2.65
20.86,-0.18,1.02,0.98,0.06,0.05,0.08,0.08,874.17,32.08,0.0,-0.3,-2.49
20.87,-0.2,0.99,0.99,0.07,0.05,0.08,0.07,869.26,32.08,0.0,0.08,-2.34
