시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
173.64,-0.26,2.59,2.59,0.08,0.05,-0.01,0.06,1425.25,31.99,0.0,876.72,-2.64
173.65,-0.28,2.58,2.6,0.09,0.06,-0.01,0.07,1431.74,32.0,0.0,876.42,-2.55
173.66,-0.3,2.58,2.59,0.1,0.07,-0.01,0.08,1432.81,32.0,0.0,876.11,-2.42
173.67,-0.31,2.57,2.58,0.1,0.08,0.0,0.1,1427.75,32.0,0.0,875.79,-2.26
173.72,-0.26,2.67,2.58,0.03,0.06,0.04,0.14,1430.59,32.0,0.0,876.06,-2.35
173.73,-0.23,2.73,2.59,0.02,0.05,0.04,0.13,1439.9,32.0,0.0,876.32,-2.54
173.74,-0.19,2.78,2.6,0.02,0.04,0.03,0.12,1447.01,32.0,0.0,876.49,-2.7
173.75,-0.16,2.8,2.62,0.03,0.03,0.02,0.11,1451.13,32.01,0.0,876.58,-2.79
173.76,-0.15,2.77,2.64,0.04,0.03,0.01,0.11,1452.54,32.01,0.0,876.63,-2.75
173.77,-0.17,2.71,2.67,0.06,0.04,0.0,0.1,1451.58,32.01,0.0,876.65,-2.62
173.78,-0.19,2.68,2.69,0.07,0.05,-0.01,0.1,1447.83,32.01,0.0,876.57,-2.45
173.79,-0.24,2.7,2.7,0.09,0.06,-0.01,0.08,1441.17,32.01,0.0,876.33,-2.28
173.8,-0.28,2.77,2.7,0.1,0.07,-0.01,0.06,1433.92,32.01,0.0,876.03,-2.14
173.81,-0.31,2.85,2.7,0.1,0.08,0.01,0.05,1430.44,32.01,0.0,875.89,-2.06
173.82,-0.32,2.91,2.7,0.1,0.08,0.04,0.05,1433.48,32.01,0.0,876.05,-2.05
173.83,-0.32,2.93,2.7,0.09,0.08,0.07,0.06,1441.81,32.02,0.0,876.41,-2.08
173.84,-0.31,2.93,2.7,0.08,0.07,0.09,0.08,1452.13,32.02,0.0,876.72,-2.18
173.85,-0.3,2.9,2.69,0.06,0.07,0.1,0.1,1461.51,32.02,0.0,876.78,-2.34
173.86,-0.3,2.86,2.69,0.04,0.06,0.1,0.11,1468.19,32.02,0.0,876.58,-2.53
173.87,-0.28,2.83,2.69,0.02,0.05,0.08,0.13,1471.74,32.02,0.0,876.27,-2.68
173.88,-0.25,2.82,2.7,0.01,0.04,0.05,0.13,1472.7,32.02,0.0,876.0,-2.74
173.89,-0.2,2.82,2.71,0.01,0.03,0.02,0.12,1471.63,32.02,0.0,875.81,-2.71
173.9,-0.17,2.84,2.73,0.02,0.03,-0.01,0.11,1468.31,32.02,0.0,875.69,-2.63
173.91,-0.16,2.86,2.75,0.03,0.03,-0.03,0.1,1462.74,32.02,0.0,875.58,-2.51
173.92,-0.18,2.87,2.77,0.05,0.03,-0.04,0.08,1456.88,32.01,0.0,875.5,-2.39
173.93,-0.21,2.87,2.79,0.07,0.04,-0.03,0.07,1454.45,32.01,0.0,875.57,-2.28
173.94,-0.23,2.86,2.81,0.09,0.05,-0.02,0.06,1457.79,32.0,0.0,875.88,-2.19
173.95,-0.25,2.83,2.81,0.1,0.07,0.01,0.07,1465.78,32.0,0.0,876.32,-2.14
173.96,-0.26,2.8,2.81,0.11,0.07,0.03,0.07,1475.63,32.0,0.0,876.71,-2.15
173.97,-0.28,2.77,2.8,0.11,0.08,0.06,0.09,1484.84,32.0,0.0,876.89,-2.24
173.98,-0.31,2.74,2.79,0.1,0.08,0.09,0.1,1491.66,32.01,0.0,876.86,-2.37
173.99,-0.33,2.72,2.78,0.08,0.08,0.1,0.11,1495.21,32.02,0.0,876.71,-2.5
174.0,-0.33,2.72,2.78,0.06,0.07,0.1,0.13,1495.65,32.02,0.0,876.53,-2.59
174.01,-0.31,2.73,2.78,0.04,0.06,0.08,0.14,1494.32,32.01,0.0,876.43,-2.63
174.02,-0.29,2.76,2.79,0.03,0.05,0.06,0.14,1493.29,32.0,0.0,876.59,-2.59
174.03,-0.27,2.79,2.8,0.02,0.04,0.04,0.13,1494.05,31.99,0.0,877.08,-2.48
174.04,-0.25,2.83,2.81,0.02,0.03,0.04,0.1,1496.81,31.98,0.0,877.74,-2.35
174.05,-0.25,2.86,2.83,0.03,0.02,0.03,0.07,1501.36,31.97,0.0,878.26,-2.22
174.06,-0.23,2.87,2.85,0.04,0.02,0.03,0.06,1507.17,31.97,0.0,878.42,-2.13
174.07,-0.22,2.87,2.87,0.06,0.03,0.03,0.05,1513.34,31.97,0.0,878.2,-2.08
174.08,-0.22,2.86,2.89,0.07,0.04,0.03,0.06,1519.29,31.98,0.0,877.72,-2.1
174.09,-0.25,2.86,2.89,0.09,0.05,0.03,0.07,1524.83,31.99,0.0,877.08,-2.18
174.1,-0.29,2.85,2.9,0.09,0.06,0.02,0.08,1529.57,32.01,0.0,876.45,-2.29
174.11,-0.33,2.85,2.9,0.1,0.07,0.02,0.08,1533.27,32.01,0.0,875.99,-2.44
174.12,-0.35,2.84,2.9,0.09,0.08,0.02,0.09,1535.97,32.01,0.0,875.74,-2.59
174.13,-0.35,2.83,2.89,0.08,0.08,0.03,0.09,1537.5,32.0,0.0,875.73,-2.73
174.14,-0.33,2.85,2.89,0.07,0.08,0.04,0.08,1537.31,32.0,0.0,875.96,-2.78
174.15,-0.3,2.88,2.9,0.05,0.07,0.05,0.08,1535.17,32.0,0.0,876.41,-2.7
174.16,-0.28,2.93,2.9,0.04,0.07,0.06,0.09,1531.81,32.01,0.0,876.95,-2.54
174.17,-0.25,2.96,2.91,0.03,0.06,0.05,0.09,1528.36,32.02,0.0,877.38,-2.35
174.18,-0.23,2.96,2.92,0.03,0.05,0.03,0.09,1525.66,32.02,0.0,877.59,-2.2
174.19,-0.2,2.93,2.94,0.03,0.04,-0.0,0.09,1524.22,32.02,0.0,877.57,-2.11
174.2,-0.2,2.9,2.95,0.04,0.03,-0.03,0.09,1524.51,32.01,0.0,877.35,-2.07
174.21,-0.22,2.89,2.97,0.05,0.02,-0.03,0.09,1526.53,32.0,0.0,876.98,-2.07
174.22,-0.26,2.89,2.98,0.07,0.03,-0.02,0.08,1529.6,32.0,0.0,876.59,-2.1
174.23,-0.29,2.92,3.0,0.08,0.04,-0.01,0.08,1532.9,32.0,0.0,876.27,-2.18
174.24,-0.31,2.95,3.0,0.09,0.05,0.01,0.08,1535.83,32.01,0.0,876.1,-2.34
174.25,-0.3,2.97,3.0,0.1,0.06,0.02,0.09,1537.77,32.01,0.0,876.07,-2.52
174.26,-0.28,2.97,3.0,0.11,0.07,0.03,0.09,1537.88,32.02,0.0,876.16,-2.64
174.27,-0.28,2.95,2.99,0.1,0.07,0.03,0.1,1535.84,32.01,0.0,876.33,-2.62
174.28,-0.28,2.91,2.98,0.09,0.08,0.04,0.11,1532.37,32.01,0.0,876.53,-2.49
