시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
98.52,-0.17,9.67,9.71,0.07,0.04,0.2,0.33,1140.14,28.86,0.0,1232.86,-2.41
98.53,-0.08,9.73,9.7,0.05,0.04,0.31,0.36,1148.42,28.86,0.0,1232.55,-2.36
98.54,-0.0,9.77,9.69,0.03,0.03,0.39,0.37,1153.24,28.86,0.0,1232.24,-2.29
98.55,0.02,9.79,9.7,0.01,0.02,0.4,0.32,1154.63,28.87,0.0,1231.97,-2.21
98.56,-0.01,9.8,9.72,0.0,0.0,0.35,0.25,1153.86,28.87,0.0,1231.77,-2.14
98.57,-0.1,9.82,9.76,-0.0,-0.0,0.26,0.17,1152.95,28.88,0.0,1231.72,-2.12
98.58,-0.22,9.85,9.82,0.0,-0.0,0.17,0.13,1153.42,28.88,0.0,1231.84,-2.14
98.59,-0.35,9.88,9.88,0.01,-0.0,0.09,0.11,1154.89,28.88,0.0,1232.05,-2.21
98.6,-0.43,9.92,9.93,0.03,0.01,0.03,0.12,1155.31,28.88,0.0,1232.23,-2.32
98.61,-0.45,9.93,9.97,0.05,0.02,0.0,0.15,1153.07,28.88,0.0,1232.3,-2.47
98.62,-0.42,9.93,9.99,0.07,0.03,-0.01,0.19,1149.41,28.88,0.0,1232.26,-2.62
98.63,-0.36,9.9,10.02,0.09,0.04,-0.0,0.21,1148.24,28.89,0.0,1232.26,-2.71
98.64,-0.29,9.84,10.05,0.09,0.04,0.02,0.22,1152.39,28.89,0.0,1232.4,-2.73
98.65,-0.23,9.77,10.08,0.09,0.05,0.05,0.22,1161.0,28.89,0.0,1232.65,-2.68
98.66,-0.2,9.72,10.1,0.08,0.05,0.09,0.2,1171.29,28.89,0.0,1232.93,-2.58
