시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
117.9,-0.19,1.62,1.61,0.11,0.1,0.16,0.13,1143.78,32.0,0.0,300.77,-2.02
117.91,-0.19,1.62,1.59,0.1,0.1,0.19,0.14,1151.32,32.01,0.0,300.64,-2.15
117.92,-0.18,1.61,1.58,0.08,0.09,0.22,0.16,1155.25,32.02,0.0,300.46,-2.31
117.93,-0.17,1.6,1.58,0.06,0.08,0.22,0.17,1155.6,32.03,0.0,300.3,-2.46
117.94,-0.16,1.59,1.59,0.04,0.07,0.22,0.18,1153.71,32.03,0.0,300.16,-2.58
117.95,-0.16,1.59,1.61,0.03,0.05,0.2,0.17,1151.61,32.03,0.0,300.01,-2.61
117.96,-0.16,1.6,1.63,0.02,0.05,0.18,0.16,1150.78,32.03,0.0,299.82,-2.53
117.97,-0.18,1.63,1.64,0.02,0.04,0.15,0.14,1151.09,32.02,0.0,299.65,-2.37
117.98,-0.2,1.67,1.66,0.03,0.04,0.13,0.12,1150.88,32.02,0.0,299.63,-2.18
117.99,-0.23,1.69,1.68,0.05,0.04,0.1,0.1,1148.76,32.01,0.0,299.84,-2.03
118.0,-0.26,1.72,1.69,0.07,0.04,0.08,0.09,1145.83,32.01,0.0,300.21,-1.93
118.01,-0.28,1.74,1.7,0.08,0.04,0.07,0.08,1145.59,32.01,0.0,300.56,-1.91
118.02,-0.29,1.76,1.71,0.09,0.05,0.06,0.08,1150.54,32.01,0.0,300.74,-1.97
118.03,-0.28,1.79,1.71,0.09,0.07,0.05,0.09,1159.7,32.01,0.0,300.72,-2.07
118.04,-0.25,1.81,1.7,0.09,0.08,0.06,0.1,1170.3,32.01,0.0,300.57,-2.21
118.05,-0.23,1.83,1.7,0.08,0.08,0.08,0.12,1179.91,32.01,0.0,300.33,-2.39
118.06,-0.2,1.83,1.69,0.07,0.08,0.1,0.14,1186.78,32.01,0.0,300.07,-2.54
118.07,-0.18,1.83,1.68,0.06,0.07,0.13,0.16,1189.85,32.01,0.0,299.77,-2.63
118.08,-0.17,1.84,1.68,0.05,0.07,0.14,0.17,1189.22,32.02,0.0,299.39,-2.61
118.09,-0.17,1.84,1.68,0.04,0.06,0.14,0.17,1186.25,32.02,0.0,299.01,-2.52
118.1,-0.17,1.86,1.69,0.04,0.05,0.13,0.17,1182.85,32.02,0.0,298.82,-2.39
118.11,-0.18,1.88,1.71,0.04,0.05,0.13,0.17,1180.44,32.02,0.0,298.9,-2.27
118.12,-0.18,1.9,1.72,0.04,0.04,0.14,0.18,1178.81,32.01,0.0,299.2,-2.2
118.13,-0.17,1.93,1.74,0.05,0.04,0.15,0.18,1175.97,32.0,0.0,299.54,-2.17
118.14,-0.16,1.97,1.75,0.06,0.04,0.17,0.18,1170.3,32.0,0.0,299.75,-2.19
118.15,-0.15,2.0,1.76,0.07,0.04,0.2,0.18,1163.44,32.0,0.0,299.82,-2.23
118.16,-0.15,2.02,1.77,0.08,0.05,0.21,0.18,1159.83,32.0,0.0,299.78,-2.31
118.17,-0.16,2.01,1.77,0.09,0.07,0.22,0.17,1162.53,32.01,0.0,299.71,-2.41
118.18,-0.18,1.99,1.77,0.09,0.09,0.21,0.17,1169.72,32.01,0.0,299.65,-2.53
