시간 [s],진공압력 1 [bar],메인압력 1 [bar],제품압력 1 [bar],제품압력 2 [bar],제품압력 3 [bar],제품압력 4 [bar],제품압력 5 [bar],회전수 [rpm],온도 [℃],- [V],외부유량 [lpm],내부유량 [lpm
244.55,-0.32,2.59,2.46,0.1,0.08,0.09,0.11,1425.63,31.02,0.0,885.68,-2.2
244.56,-0.32,2.65,2.45,0.09,0.09,0.1,0.12,1428.05,31.02,0.0,885.45,-2.09
244.57,-0.31,2.7,2.45,0.08,0.08,0.1,0.13,1428.98,31.02,0.0,885.26,-2.03
244.58,-0.29,2.73,2.45,0.07,0.08,0.09,0.14,1429.66,31.02,0.0,885.33,-2.06
244.59,-0.28,2.73,2.46,0.06,0.06,0.08,0.14,1430.99,31.01,0.0,885.8,-2.2
244.6,-0.28,2.69,2.48,0.05,0.04,0.06,0.13,1432.96,31.01,0.0,886.53,-2.4
244.61,-0.27,2.64,2.5,0.04,0.03,0.04,0.12,1435.03,31.01,0.0,887.24,-2.57
244.62,-0.27,2.6,2.51,0.04,0.02,0.02,0.1,1436.7,31.02,0.0,887.7,-2.66
244.63,-0.26,2.58,2.52,0.05,0.02,-0.01,0.08,1437.77,31.02,0.0,887.84,-2.65
244.64,-0.24,2.57,2.53,0.07,0.03,-0.02,0.07,1438.43,31.02,0.0,887.7,-2.57
244.65,-0.2,2.57,2.54,0.08,0.04,-0.03,0.07,1438.94,31.02,0.0,887.37,-2.47
244.66,-0.17,2.58,2.55,0.1,0.05,-0.02,0.07,1438.74,31.01,0.0,887.0,-2.38
244.67,-0.15,2.59,2.56,0.11,0.06,-0.0,0.09,1435.95,31.01,0.0,886.78,-2.32
244.68,-0.16,2.61,2.56,0.11,0.07,0.03,0.1,1429.41,31.01,0.0,886.82,-2.29
244.72,-0.27,2.62,2.55,0.06,0.07,0.12,0.15,1430.43,31.0,0.0,886.7,-2.52
244.73,-0.27,2.6,2.54,0.05,0.06,0.11,0.15,1442.5,31.0,0.0,886.35,-2.58
244.74,-0.28,2.61,2.54,0.03,0.05,0.1,0.15,1453.51,31.01,0.0,886.15,-2.58
244.75,-0.3,2.64,2.54,0.02,0.03,0.09,0.15,1461.38,31.01,0.0,886.18,-2.53
244.76,-0.31,2.68,2.55,0.02,0.02,0.08,0.14,1465.58,31.02,0.0,886.43,-2.44
244.77,-0.31,2.71,2.56,0.02,0.02,0.07,0.13,1466.73,31.02,0.0,886.84,-2.32
244.78,-0.29,2.72,2.58,0.03,0.03,0.06,0.12,1466.12,31.01,0.0,887.29,-2.22
244.79,-0.27,2.74,2.59,0.04,0.04,0.05,0.11,1465.26,31.01,0.0,887.57,-2.16
244.8,-0.27,2.78,2.6,0.06,0.06,0.04,0.09,1465.18,31.0,0.0,887.55,-2.18
244.81,-0.28,2.83,2.61,0.08,0.07,0.03,0.08,1466.43,31.0,0.0,887.32,-2.26
244.82,-0.28,2.89,2.61,0.09,0.08,0.02,0.07,1469.68,31.0,0.0,887.07,-2.34
244.83,-0.27,2.95,2.61,0.09,0.09,0.03,0.08,1475.11,31.0,0.0,886.96,-2.4
